"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","monthIdentified","dayIdentified","recordNumber","month","day","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"44","2020-02-08 10:07:29-03","NBC","NL-BOTANY","U.1452624","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Lindeman JC; Haas JH de","1966","Brazil","Paraná",NA,NA,NA,NA,NA,"NL-U1452624","NL-U1452624",NA,NA,NA,"08","11","Paraná. Above road along Rio Pontagrossa, S of Cerro Azul.",NA,NA,"Southern America",NA,NA,"Forest on slope of now dry V-shaped valley.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452624 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,NA,NA,"Magnoliopsidae","U 0239531",NA,NA,NA
"45","2020-02-08 10:07:29-03","NBC","NL-BOTANY","U.1452625","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Barroso GM","1981","Sucre Benjamin D","1971","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"NL-U1452625","NL-U1452625","09","30",NA,"09","22","Brasil, Estado do Rio de Janeiro, antiga Guanabara, Estrada da Vista Chinesa.",NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452625 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,NA,NA,"Magnoliopsidae","U 0239536",NA,NA,NA
"46","2020-02-08 10:07:29-03","NBC","NL-BOTANY","U.1452626","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Reitz R; Klein RM","1956","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"NL-U1452626","NL-U1452626",NA,NA,NA,"09","06","Piloes, Palhoça.",NA,NA,"Southern America",NA,NA,"Arvoreta 5 m. Flor branca.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452626 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,NA,NA,"Magnoliopsidae","U 0239530",NA,NA,NA
"47","2020-11-04 11:15:04-03","ESALQ","ESA","21187","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","Kawasaki, M.L.",NA,"Ivanauskas, N.M.","1995","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"ESA021187","ESA021187",NA,NA,"295.0","08","24",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17990","auto",NA,NA,NA,NA,NA
"48","2020-11-04 11:15:04-03","ESALQ","ESA","5719","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,"Kawasaki, M.L.",NA,"Ivanauskas, N.M.","1989","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA005719","ESA005719",NA,NA,NA,"07","27",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA
"49","2020-11-04 11:15:04-03","ESALQ","ESA","82564","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"Mazine, F.F. et al.","2003","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"ESA082564",NA,NA,NA,"806.0","01","25",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"50","2020-11-04 11:15:04-03","ESALQ","ESA","109800","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"ESA109800","ESA109800",NA,NA,"30205.0",NA,NA,"Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"51","2020-11-04 11:15:04-03","ESALQ","ESA","16125","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(Legr.) Legr.","Sobral, M.",NA,"Hatschbach, G. ; Cordeiro, J.","1987","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"ESA016125","ESA016125",NA,NA,"51277.0","07","21",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"41937","auto",NA,NA,NA,NA,NA
"52","2020-11-04 11:15:04-03","ESALQ","ESA","109936","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"Franco, G.A.D.C. ; Furlan, E.",NA,"Brasil","São Paulo","Gália","-49.5499992370605","-22.2900009155273",NA,NA,"ESA109936","ESA109936",NA,NA,"4501.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"23314","auto",NA,NA,NA,NA,NA
"53","2020-11-04 11:15:04-03","ESALQ","ESA","110001","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"Franco, G.A.D.C. ; Furlan, E.",NA,"Brasil","São Paulo","Gália","-49.5499992370605","-22.2900009155273",NA,NA,"ESA110001","ESA110001",NA,NA,"4566.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"23314","auto",NA,NA,NA,NA,NA
"54","2020-11-04 11:15:04-03","ESALQ","ESA","69095","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Kawasaki, M.L.",NA,"Rapini, A. et al.","1995","Brasil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,"ESA069095","ESA069095",NA,NA,"39.0","08","23",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"23719","auto",NA,NA,NA,NA,NA
"55","2020-11-04 11:15:04-03","ESALQ","ESA","104094","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,"Aguiar, O.T.",NA,"Guerim, N.","2006","Brasil","São Paulo","Pedregulho","-47.4700012207031","-20.25",NA,NA,"ESA104094","ESA104094",NA,NA,"65.0","08","17",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"27552","auto",NA,NA,NA,NA,NA
"56","2020-11-04 11:15:04-03","ESALQ","ESA","109804","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"ESA109804","ESA109804",NA,NA,"30211.0",NA,NA,"Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"57","2020-11-04 11:15:04-03","ESALQ","ESA","109608","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"ESA109608","ESA109608",NA,NA,"30207.0",NA,NA,"Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"58","2020-11-04 11:15:04-03","ESALQ","ESA","109803","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"ESA109803","ESA109803",NA,NA,"30209.0",NA,NA,"Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"59","2020-11-04 11:15:04-03","ESALQ","ESA","109806","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"ESA109806","ESA109806",NA,NA,"30203.0",NA,NA,"Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"60","2020-11-04 11:15:04-03","ESALQ","ESA","109797","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"ESA109797","ESA109797",NA,NA,"30213.0",NA,NA,"Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"61","2020-11-04 11:15:04-03","ESALQ","ESA","109805","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"ESA109805",NA,NA,NA,"30210.0",NA,NA,"Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"62","2020-11-04 11:15:04-03","ESALQ","ESA","67387","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"Moraes, P.L.R.","2000","Brasil","São Paulo","Carlos Botelho",NA,NA,NA,NA,"ESA067387","ESA067387",NA,NA,"2162.0","07","26",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:15:04-03","ESALQ","ESA","13935","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(Legr.) Legr.","Sobral, M.",NA,"Hatschbach, G.","1968","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"ESA013935","ESA013935",NA,NA,"19449.0","06","27",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"64","2020-11-04 11:15:04-03","ESALQ","ESA","110036","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"Franco, G.A.D.C. ; Furlan, E.",NA,"Brasil","São Paulo","Gália","-49.5499992370605","-22.2900009155273",NA,NA,"ESA110036","ESA110036",NA,NA,"4601.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"23314","auto",NA,NA,NA,NA,NA
"65","2020-11-04 11:15:04-03","ESALQ","ESA","4710","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D, Legrand) D. Legrand","Mazine, F.F.",NA,"Catharino, E.L.M.","1986","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"ESA004710","ESA004710",NA,NA,"663.0","01","24",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55628","auto",NA,NA,NA,NA,NA
"66","2020-11-04 11:15:04-03","ESALQ","ESA","3545","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(Legr.) Legr.","Barroso, G.M.",NA,"Catharino, E.L.M. ; Borges","1985","Brasil","São Paulo","Ipeúna","-47.7099990844727","-22.4300003051758",NA,NA,"ESA003545","ESA003545",NA,NA,"396.0","09","12",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"12906","auto",NA,NA,NA,NA,NA
"67","2020-11-04 11:15:04-03","ESALQ","ESA","52038","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand",NA,NA,"Lima, R.A.F.",NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"ESA052038","ESA052038",NA,NA,"473.0",NA,NA,"Parcela permanente - Parque Estadual de Carlos Botelho","400","400",NA,NA,NA,"em clareira","Magnoliophyta",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"68","2020-11-04 11:15:04-03","ESALQ","ESA","109802","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"ESA109802","ESA109802",NA,NA,"30202.0",NA,NA,"Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"69","2020-11-04 11:15:04-03","ESALQ","ESA","109799","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"ESA109799","ESA109799",NA,NA,"30206.0",NA,NA,"Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"70","2020-11-04 11:15:04-03","ESALQ","ESA","109801","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"ESA109801","ESA109801",NA,NA,"30201.0",NA,NA,"Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"71","2020-11-04 11:15:04-03","ESALQ","ESA","109342","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"Sampaio, D.",NA,"Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"ESA109342","ESA109342",NA,NA,"151.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"37574","auto",NA,NA,NA,NA,NA
"72","2020-11-04 11:15:04-03","ESALQ","ESA","110008","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"Franco, G.A.D.C. ; Furlan, E.",NA,"Brasil","São Paulo","Gália","-49.5499992370605","-22.2900009155273",NA,NA,"ESA110008","ESA110008",NA,NA,"4573.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"23314","auto",NA,NA,NA,NA,NA
"73","2020-11-04 11:15:04-03","ESALQ","ESA","4711","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D, Legrand) D. Legrand","Mazine, F.F.",NA,"Catharino, E.L.M.","1985","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"ESA004711","ESA004711",NA,NA,"463.0","10","05",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55628","auto",NA,NA,NA,NA,NA
"74","2020-11-04 11:15:04-03","ESALQ","ESA","15243","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,"Kawasaki, M.L.",NA,"Fernandes, G.D. ; Vitti, F.X.","1993","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA015243","ESA015243",NA,NA,"204.0","04","02",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA
"75","2020-11-04 11:15:04-03","ESALQ","ESA","3917","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,"Kawasaki, M.L.",NA,"Zandoval, J.A.","1985","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA003917","ESA003917",NA,NA,"15.0","10","29",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA
"76","2020-11-04 11:15:04-03","ESALQ","ESA","104477","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,"Aguiar, O.T.","2002","Aguiar, O.T.","2002","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,"ESA104477","ESA104477","03","17","1024.0","03","14",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"27904","auto",NA,NA,NA,NA,NA
"77","2020-11-04 11:15:04-03","ESALQ","ESA","109402","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"Duarte, A.R.",NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"ESA109402","ESA109402",NA,NA,"545.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"78","2020-11-04 11:15:04-03","ESALQ","ESA","109798","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"ESA109798","ESA109798",NA,NA,"30200.0",NA,NA,"Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"79","2020-11-19 10:24:27-03","CPAP","CPAP","18310","PreserverdSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) Govaerts","M. Sobral",NA,"Pott, V. J.","1999","Brasil","SC","Ilhota","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,NA,NA,"3929","07","24","Morro do Baú, beira do caminho","300","300",NA,NA,NA,"Árvore 5-6m de altura. FLOR: branca. FRUTO: . INTERESSE: . FREQUÊNCIA: Esparso. AMBIENTE: Mata. SUBSTRATO: solo derivado de arenito. RELEVO: fortemente inclinado.",NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA
"80","2015-07-02 14:03:23-03","JBP","HPL","5854","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","F.F. Mazine","2008","G.F. Arbocz","1994","Brasil","SP","Bauru","-49.06","-22.31",NA,NA,NA,NA,"04","01","277","04","08","Coletado no arboreto do horto florestal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA
"81","2016-02-02 14:38:41-02","BGBM","B","B 10 0248503","S","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","D.Legrand",NA,NA,"R. M. Klein","1953","Brazil",NA,NA,NA,NA,NA,NA,"B100248503","B100248503",NA,NA,"559","08","13","Santa Catarina, Mata do Maluche, Brusque; Hab. mata.","60","60","Middle and South America",NA,NA,"Plantas de Santa Catarina - Brasil <a href=http://herbarium.bgbm.org/object/B100248503 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,"paratype",NA,NA,NA,NA,NA,NA,NA
"82","2019-02-15 11:46:30-02","IPA","IPA","59803","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M.","2006","Nascimento, L.M.; Silva, A.G. da; Silva, A.G. da","2000","Brasil","Pernambuco","Brejo da Madre de Deus","-36.401944","-8.187222","-36.401944","-8.187222","IPA0059803",NA,"12",NA,"421","05","26","Mata do Malhada, trilha da mata.","565","960","Southern America",NA,NA,"Árvore ca. 8m de altura. Frutos imaturos verde e maduros vinho, semelhante a azeitona roxa, com uma semente. Frequênte.; Mata Estacional.","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-08-27 13:31:26-03","IAP","PACA-AGP","66162","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","Legr.","C. D. Legrand","1961","R. Klein","1954","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"PACA066162",NA,NA,NA,"812","08","12","Morro da Fazenda","300","300",NA,NA,NA,"4m de altura e flor branca. Habitat: mata Hábito: arbusto","Magnoliophyta","Myrtales",NA,"27253","auto","Magnoliatae",NA,NA,NA,NA
"84","2019-08-27 13:31:26-03","IAP","PACA-AGP","66159","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","Legr.","C. D. Legrand","1958","R. Klein","1953","Brasil","SC","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"PACA066159","PACA066159",NA,NA,"559","08","13","Mata dos Malucher","60","60",NA,NA,NA,"6m de altura e flor branca&nf;Conforme Flora Ilustrada Catarinense, Mirtáceas, p. 679. Habitat: mata Hábito: arvoreta","Magnoliophyta","Myrtales","Paratipo","19684","auto","Magnoliatae",NA,NA,NA,NA
"85","2019-08-27 13:31:26-03","IAP","PACA-AGP","66158","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","Legr.","C. D. Legrand","1958","Reitz & Klein","1953","Brasil","SC","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"PACA066158","PACA066158",NA,NA,"1138","11","02","Horto Florestal I.N.P.","350","350",NA,NA,NA,"6m de altura e fruto imaturo verde.&nf;Conforme Flora Ilustrada Catarinense, Mirtáceas, p. 679. Habitat: mata Hábito: arvoreta","Magnoliophyta","Myrtales","Paratipo","18533","auto","Magnoliatae",NA,NA,NA,NA
"86","2019-08-27 13:31:26-03","IAP","PACA-AGP","66164","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","Legr.","C. D. Legrand","1961","R. Klein","1955","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"PACA066164",NA,NA,NA,"1592","09","15","Morro da Ressacada","150","150",NA,NA,NA,"6m de altura e flor branca. HBR 24930. Habitat: mata Hábito: arvoreta","Magnoliophyta","Myrtales",NA,"27253","auto","Magnoliatae",NA,NA,NA,NA
"87","2019-08-27 13:31:37-03","IAP","PACA-AGP","69329","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","C. Proença","1986","Hatschbach, G.","1968","Brasil","PR","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"PACA069329",NA,NA,NA,"19249","05","28","Rio Cambará",NA,NA,NA,NA,NA,"10 m de altura. Habitat: mata pluvial de encosta de morro Hábito: árvore","Magnoliophyta","Myrtales",NA,"24916","auto","Magnoliatae",NA,NA,NA,NA
"88","2020-12-21 16:37:26-03","IAP","PACA-AGP","109981","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","M. Sobral","2010","Korte & Kniess","2009","Brasil","SC","Presidente Nereu","-49.320833","-27.271667","49°19'15W","27°16'18S","PACA109981",NA,"01","25","500","10","15","Braço Thieme.","458","458",NA,NA,NA,"FURB 18408 Habitat: interior do fragmento Fenofase: flor branca Hábito: arbórea Ecossistema: floresta ombrófila densa","Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"89","2019-12-06 13:59:45-03","IAP","PACA-AGP","84327","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","Soares-Silva, L.H.","1989","Soares-Silva, L.H.","1989","Brasil","PR","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"PACA084327",NA,NA,NA,"225","07","28","Parque Estadual Mata dos Godoy",NA,NA,NA,NA,NA,"FUEL 9078&nf;9m alt.; botões florais amarelos; flores brancas; odoríferas; frequente Hábito: árvore","Magnoliophyta","Myrtales",NA,"63728","auto","Magnoliatae",NA,NA,NA,NA
