"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","locality","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","recordNumber","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber","typeStatus"
"557","2019-11-13 11:15:44-03","USP","SPF","153213","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Ribas, OS","2001",NA,NA,"Ribas, OS","2001","07","11","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"SPF00153213",NA,NA,"Pilarzinho.",NA,NA,NA,NA,NA,"3632","25180","auto",NA,NA,NA,NA,NA,NA,NA
"558","2021-03-15 18:25:06-03","USP","SPF","206296","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Ceccantini, GCT",NA,NA,NA,"Ceccantini, GCT; Cardim, RH; Araújo, A","2008","03","14","Brasil","São Paulo","Cotia","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,"SPF00206296",NA,NA,"Caucaia, Condomínio Los Álamos.",NA,NA,"Árvore masculina, tombada por tempestade, cultivada.",NA,NA,"3404","23869","auto",NA,NA,NA,NA,NA,NA,NA
"559","2019-11-13 11:15:44-03","USP","SPF","19565","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Hoehne, FC","1932",NA,NA,"Hoehne, FC","1932","05","13","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00019565",NA,NA,"Parque do Estado.",NA,NA,NA,NA,NA,"s.n.","53584","auto",NA,NA,NA,NA,NA,NA,NA
"560","2019-11-13 11:15:44-03","USP","SPF","11308","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Hoehne, W","1944",NA,NA,"Hoehne, W","1944","08","17","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00011308",NA,NA,"Parque do Estado.",NA,NA,NA,NA,NA,"1438","53584","auto",NA,NA,NA,NA,NA,NA,NA
"561","2019-11-13 11:15:44-03","USP","SPF","12115","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Hoehne, W","1947",NA,NA,"Hoehne, W","1947","02","11","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00012115",NA,NA,"Parque do Estado de São Paulo.",NA,NA,NA,NA,NA,"2396","53584","auto",NA,NA,NA,NA,NA,NA,NA
"562","2014-04-04 18:25:57-03","PNFM","IRAI","3400","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Dunaiski Jr, A.","2009","11","15","Dunaiski Jr, A.","2009","11","15","Brasil","Paraná","Curitiba","-49.259833","-25.397528","-49.259833","-25.397528",NA,NA,"IRAI00003400",NA,NA,"Ahú",NA,NA,"Árvore, 20 m","Lignophyta","Pinales","3942",NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2014-04-17 20:55:21-03","PNFM","IRAI","8532","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Picote, L.E.","2014","01","08","Muraro, D.C.","2013","11",NA,"Brasil","Paraná","Curitiba","-49.998639","-25.419694","-49.998639","-25.419694","865","865","IRAI00008532",NA,NA,"São João",NA,NA,NA,"Lignophyta","Pinales","002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2014-04-04 18:25:57-03","PNFM","IRAI","214","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Cordeiro, J.; Barbosa, E.","2008","01","01","Ribeiro, I.K.","2007","09","03","Brasil","Paraná","Pinhais",NA,NA,NA,NA,NA,NA,"IRAI00000214",NA,NA,NA,NA,NA,NA,"Lignophyta","Pinales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2014-04-17 20:55:21-03","PNFM","IRAI","8533","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Picote, L.E.","2014","01","08","Picote, L.E.","2013","10","14","Brasil","Paraná","Pinhais","-49.114917","-25.401889","-49.114917","-25.401889","900","900","IRAI00008533",NA,NA,"Borda da Represa do Iraí",NA,NA,NA,"Lignophyta","Pinales","059",NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2014-04-04 18:25:57-03","PNFM","IRAI","112","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Rauth, V.M.","2008","01","01","Rauth, V.M.","2008","06","16","Brasil","Paraná","Pinhais","-49.125389","-25.381194","-49.125389","-25.381194",NA,NA,"IRAI00000112",NA,NA,"Estrada da Graciosa em frente a entrada do Parque Newton Freire Maia",NA,NA,"Árvore perenifólia com estróbilos masculinos, Floresta Ombrófila Mista. Planta proveniente da queda de árvore por motivos naturais","Lignophyta","Pinales","027",NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2014-04-04 18:25:57-03","PNFM","IRAI","4580","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Ristow, R.","2011","10","19","Ristow, R.","2011","10","12","Brasil","Paraná","Pinhais","-49.120722","-25.382861","-49.120722","-25.382861","900","900","IRAI00004580",NA,NA,"Área 1, Parque Newton Freire Maia, Jardim Boa Vista",NA,NA,"Árvore, 8 m, estróbilos masculinos. Área antropizada","Lignophyta","Pinales","1856",NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2014-04-04 18:25:57-03","PNFM","IRAI","044","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Hatschbach, G.","2003","01","01","Barbosa, E.","2003","07","03","Brasil","Paraná","Curitiba","-49.260167","-25.364306","-49.260167","-25.364306","980","980","IRAI00000044",NA,NA,"Horto Municipal da Barreirinha",NA,NA,"Mata com Araucária","Lignophyta","Pinales","689",NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2021-03-25 13:51:27-03","UNIVILLE","JOI","2262","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Mehlhaff, B.","2006","09","02","Björn Mehlhaff","2006","08","30","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI002262","JOI002262",NA,"Ilha das Flores.",NA,NA,NA,NA,NA,"50","23627","auto",NA,NA,NA,NA,NA,NA,NA
"570","2021-03-25 13:51:27-03","UNIVILLE","JOI","5982","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Esemann-Quadros, K.","2003","10","14","Esemann-Quadros, K.","2003","10","04","Brasil","Santa Catarina","Três Barras","-50.3222007751465","-26.1063995361328",NA,NA,"800","800","JOI005982","JOI005982",NA,"FLONA.",NA,NA,"; HABITO: fanerófita, terrestre; TIPO VEGETACIONAL: Floresta Ombrófila Mista",NA,NA,NA,"22564","auto",NA,NA,NA,NA,NA,NA,NA
"571","2019-10-07 09:38:17-03","UEFS","HUEFS","219566","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"Santos, V.dos","2014","02","22","Brasil","Santa Catarina","Curitibanos","-50.584400177002","-27.2828006744385",NA,NA,NA,NA,"HUEFS0219566","HUEFS0219566",NA,"Centro da cidade de Curitibanos.",NA,NA,NA,"Gymnospermae","Araucariales","110","25987","auto","Pinidae",NA,NA,NA,NA,NA,NA
"572","2019-10-07 09:38:17-03","UEFS","HUEFS","195231","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"Bolson, M.","2011","08","30","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUEFS0195231","HUEFS0195231",NA,"Jardim Botânico Municipal .",NA,NA,"Floresta Ombrófila Mista.","Gymnospermae","Araucariales","485","25180","auto","Pinidae",NA,NA,NA,NA,NA,NA
"573","2019-10-07 09:38:17-03","UEFS","HUEFS","195232","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"Bolson, M.","2011","03","28","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUEFS0195232","HUEFS0195232",NA,"Rampa do Setor de Ciências Biológicas.",NA,NA,NA,"Gymnospermae","Araucariales","477","25180","auto","Pinidae",NA,NA,NA,NA,NA,NA
"574","2018-05-14 16:23:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia",NA,"RRC ID Flag",NA,NA,NA,"N. I. Matzenbacher","1993","10","17","Brazil","Rio Grande do Sul",NA,"-54","-30",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Spermatophyta",NA,"12",NA,NA,"Pinopsida",NA,NA,NA,NA,"12",NA
"575","2019-01-25 15:38:26-02","IAC","IAC","46142","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","M.A.C. Pilla","2005","06","28","M.A.C. Pilla","2005","06","28","Brasil","São Paulo","São Luís do Paraitinga","-45.31","-23.2217","-45.3100","-23.2217",NA,NA,NA,NA,NA,"Estrada do Bairro Puruba (PESM - Núcleo Santa Virgínia)",NA,NA,"Nome popular: pinhão",NA,NA,"175",NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2020-06-24 11:42:22-03","URICER","HPBR","8264","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","LONGHI, S. J.","2002","06","12","PICCININ, T. et al","2002","05","08","Brasil","RS","Benjamim Constant do Sul",NA,NA,NA,NA,NA,NA,"HPBR008264",NA,NA,"RESERVA INDIGENA DO VOTOURO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"577","2019-04-02 09:30:36-03","URICER","HPBR","7958","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"BUTZKE, A.","1994","09","03","Brasil","RS","Campinas",NA,NA,NA,NA,NA,NA,"HPBR007958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"578","2019-04-02 09:30:36-03","URICER","HPBR","7600","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"BUTZKE, A.","1995","11","16","Brasil","RS","Quatro Irmãos",NA,NA,NA,NA,NA,NA,"HPBR007600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"579","2019-04-02 09:30:36-03","URICER","HPBR","8012","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"BUTZKE, A. et al.","1995","12","27","Brasil","RS","Erebango","-52.3018989562988","-27.8553009033203",NA,NA,NA,NA,"HPBR008012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12173","auto",NA,NA,NA,NA,"1",NA,NA
"580","2019-11-12 16:42:38-03","URICER","HPBR","12230","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"ARTUSI, A.C.","2016","08","05","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR012230",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA
"581","2019-04-02 09:30:36-03","URICER","HPBR","371","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"ARGENTA, A.","1985","04","20","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR000371",NA,NA,NA,NA,NA,"6m de altura",NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA
"582","2019-04-02 09:30:36-03","URICER","HPBR","4487","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"ARGENTA, A.","1985","04","10","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR004487",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA
"583","2019-04-02 09:30:36-03","URICER","HPBR","9815","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"ZANIN, E. M.","2004","04","15","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR009815",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA
"584","2019-11-12 17:14:44-03","URICER","HPBR","9010","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","EISINGER; CANTO-DOROW",NA,NA,NA,"MOHR, P.","2003","04","24","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR009010",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"3",NA,NA
"585","2019-04-02 09:30:36-03","URICER","HPBR","6861","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"TOMAZIN, A.","2000","09","01","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR006861",NA,NA,"PARQUE MUNIC. LONGINES MALINOWSKI",NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA
"586","2019-11-21 17:02:12-03","URICER","HPBR","97","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","ULIK, C.","1983","03","13","ANZANELO, L.","1983","03","13","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR000097",NA,NA,"PARQUE MUNIC. LONGINES MALINOWSKI",NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA
"587","2019-04-02 09:30:36-03","URICER","HPBR","7075","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","BUTZKE, A",NA,NA,NA,"BUTZKE, A. et al.","1993","05","12","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR007075",NA,NA,"PARQUE MUNIC. LONGINES MALINOWSKI",NA,NA,"22 m de altura",NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA
"588","2020-06-25 11:42:49-03","URICER","HPBR","6618","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","GUGEL, J. L.","2000","10","01","GUGEL, J. L.","2000","10","01","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR006618",NA,NA,"PARQUE MUNIC. LONGINES MALINOWSKI",NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"2",NA,NA
"589","2019-04-02 09:30:36-03","URICER","HPBR","8531","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"SCARIOT, C. R.","2003","01","18","Brasil","RS","Getúlio Vargas","-52.2275009155273","-27.8903007507324",NA,NA,NA,NA,"HPBR008531",NA,NA,"PARQUE MUNIC. DAS ÁGUAS",NA,NA,NA,NA,NA,NA,"18803","auto",NA,NA,NA,NA,"1",NA,NA
"590","2019-04-02 09:30:36-03","URICER","HPBR","819","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","VENTURIN, N.",NA,NA,NA,"VARIANI, E.","1985","11","26","Brasil","RS","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"HPBR000819",NA,NA,"PONTE DO RIO LIGEIRO",NA,NA,"Órgão reprodutor masculino",NA,NA,NA,"18635","auto",NA,NA,NA,NA,"1",NA,NA
"591","2019-11-12 17:14:44-03","URICER","HPBR","11595","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","( Bertol.) Kuntze","SLAVIEIRO, L.B.","2011","11","24","SLAVIEIRO, L. B.","2011","11","24","Brasil","RS","Sertão","-52.2597007751465","-27.979700088501",NA,NA,NA,NA,"HPBR011595",NA,NA,"Parque Natural Municipal de Sertão",NA,NA,NA,NA,NA,NA,"30142","auto",NA,NA,NA,NA,NA,NA,NA
"592","2020-09-22 13:46:50-03","USP","SPFW","4813","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Serviço Florestal",NA,NA,NA,"Sem coletor",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2020-09-22 13:48:28-03","USP","SPFW","7455","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"Locosselli, G.M. Nascimento, L.","2012",NA,NA,"Brasil","Minas Gerais",NA,"-44.733333","-22.330111","44°44'00,0''W","22°19'48,4''S","1821","1821",NA,NA,NA,"Parque Nacional do Itatiaia",NA,NA,NA,NA,NA,"135",NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2020-09-22 13:48:28-03","USP","SPFW","7456","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"Locosselli, G.M. Nascimento, L.","2012",NA,NA,"Brasil","Minas Gerais",NA,"-44.733583","-22.330028","44°44'00,9''W","22°19'48,1''S","1841","1841",NA,NA,NA,"Parque Nacional do Itatiaia",NA,NA,NA,NA,NA,"136",NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-09-22 13:46:50-03","USP","SPFW","190","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"Sem coletor",NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tora nº217 - IPT, peso específico aparente 0,61",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2020-09-22 13:48:28-03","USP","SPFW","268","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"Sem coletor",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,NA,"Universidade Federal de Viçosa",NA,NA,NA,NA,NA,"s.n.","13937","auto",NA,NA,NA,NA,NA,NA,NA
"597","2020-09-22 13:45:54-03","USP","SPFW","6695","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"Sem coletor",NA,NA,NA,"Brasil","Paraná","Quedas do Iguaçu","-52.9081001281738","-25.4496994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","24667","auto",NA,NA,NA,NA,NA,NA,NA
"598","2020-09-22 13:48:28-03","USP","SPFW","932","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","P.R. Reitz 1959",NA,NA,NA,"Reitz ;Klein","1958","08","02","Brasil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6916","15163","auto",NA,NA,NA,NA,NA,NA,NA
"599","2020-09-22 13:48:28-03","USP","SPFW","5978","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","G.C.T. Ceccantini",NA,NA,NA,"Ceccantini, G.C.T. Cardim, R.H.H.; Araújo, A.","2009","03","14","Brasil","São Paulo","Cotia","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3404","23869","auto",NA,NA,NA,NA,NA,NA,NA
"600","2020-11-04 17:28:29-03","UEM","HUEM","4783","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"1992",NA,NA,"Kokubo, NT","1991","07","25","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000015849","HUEM000015849",NA,"Câmpus universitário, próximo ao bloco H-78",NA,NA,"Planta arbórea, com aproximadamente 4,0m de altura.",NA,NA,"s.n.","19250","auto",NA,NA,NA,NA,NA,NA,NA
"601","2020-11-04 17:28:29-03","UEM","HUEM","34178","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Milaneze-Gutierre, MA","2018","04",NA,"Milaneze-Gutierre, MA","2018","04","13","Brasil","Paraná","Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"HUEM000019719","HUEM000019719",NA,"Distrito de Faxinal do Céu., Jardim Botânica de Faxinal do Céu.",NA,NA,NA,NA,NA,"1372","37408","auto",NA,NA,NA,NA,NA,NA,NA
"602","2019-07-03 20:06:12-03","UEM","HUEM","31945","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Ma.C.Souza","2017","10",NA,"Ma.C.Souza","2017","10","08","Brasil","Paraná","Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"HUEM000016014","HUEM000016014",NA,"Distrito de Faxinal do Céu., Jardim Botânico de Faxinal do Céu.",NA,NA,"Arbórea com intensa produção de microstróbilos. Nativa porém plantada em calçada de área urbana.",NA,NA,"3648","37408","auto",NA,NA,NA,NA,NA,NA,NA
"603","2020-11-04 17:28:29-03","UEM","HUEM","26551","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"Gusso, IA; Horst, G","2013","05","06","Brasil","Paraná","Turvo","-51.5297012329102","-25.0428009033203",NA,NA,NA,NA,NA,NA,NA,"sítio Nossa Senhora Aparecida",NA,NA,"Com microstróbilo; coletada próximo à residência.",NA,NA,"s.n.","36663","auto",NA,NA,NA,NA,NA,NA,NA
"604","2020-12-16 08:42:09-03","Fiocruz","FIOCRUZ-CBPM","124","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"Gomes, M.","2001","09","24","Brasil","Rio de Janeiro","Nova Friburgo","-42.531389","-22.2825","42º31'53''W","22º16'57''S",NA,NA,"CBPM00000124",NA,NA,"São Pedro da Serra. Propriedade particular do Sr. Schmidt.",NA,NA,"Árvore ca. 10 m. de altura, tronco áspero, ramos patentes, ascendentes em direção ao ápice, folhas concolores, rígido coriáceas, estróbilo esférico jovem, com brácteas verde escuras, rígidas, com cicatrizes marrons, resina branca.",NA,NA,"724",NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-11-12 16:58:04-03","UEL","FUEL","42995","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) O.Ktze.","Estevan, DA","2006",NA,NA,"Estevan, DA; et al.","2005",NA,NA,"Brasil","Paraná","Ventania","-50.308417","-24.143083","-50.308417","-24.143083","1050","1050","FUEL003529",NA,NA,"Fazenda Califórnia de Henrique Sato",NA,NA,NA,"Tracheophyta","Araucariales","1069",NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2020-11-12 16:58:04-03","UEL","FUEL","45714","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) O.Ktze.","Verdi, M","2008","04","17","Verdi, M; Carneiro, FE","2008","04","17","Brasil","Santa Catarina","São Joaquim","-49.769167","-28.260556","-49.769167","-28.260556","1449","1449","FUEL003524",NA,NA,"620739 s 6873322 o",NA,NA,NA,"Tracheophyta","Araucariales","623",NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-11-12 16:58:04-03","UEL","FUEL","50867","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) O.Ktze.","Dreveck, S","2010","10","09","Dreveck, S; Verdi, M","2010","10","09","Brasil","Santa Catarina","São Bento do Sul","-49.304444","-26.255556","-49.304444","-26.255556","890","890","FUEL003528",NA,NA,"Estrada Alberto Torres - APA Rio Vermelho/Humbold",NA,NA,NA,"Tracheophyta","Araucariales","2492",NA,NA,NA,NA,NA,NA,NA,NA,NA
