"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"47","2019-11-19 15:44:02-03","UNEB","HUNEB","6969","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr.Allem) A.C.Smith","D. Cardoso","Nunes, T.S.","373","2001","06","14",NA,"Brasil","Bahia","Campo Alegre de Lourdes","Esrada para Pitomba, ca. De 8 km de Campo Alegred e Lourdes.","480","480",NA,"beira de estrada.","HUNEB0006969",NA,"-43.044444","-9.503611","2008","02",NA,"43W2'40''","9S30'13''",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"48","2019-11-19 15:44:02-03","UNEB","HUNEB","6989","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr.Allem) A.C.Smith","D. Cardoso","Nunes, T.S.","486","2001","06","16",NA,"Brasil","Bahia","Remanso","Estrada para Pilão Arcado, entrada a direita, ca. De 4 km da estrada principal, ca. De 29 km da cidade.","414","414",NA,"em solo arenoso","HUNEB0006989",NA,"-42.335556","-9.758056","2008","02",NA,"42W20'8''","9S45'29''",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"49","2019-11-19 15:44:02-03","UNEB","HUNEB","7051","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Fabaceae","Amburana","cearensis","Amburana cearensis","A.C.Smith","D. Cardoso","Harley, R.M.","54381","2001","04","29",NA,"Brasil","Bahia","Campo Alegre de Lourdes","ca. 36 km da cidade à 2 km do Povoado de Pitomba.","571","571",NA,"decídua","HUNEB0007051",NA,"-43.200833","-9.440278","2008","02",NA,"43W12'3''","9S26'25''",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"50","2019-11-19 15:44:02-03","UNEB","HUNEB","7023","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Fabaceae","Amburana","cearensis","Amburana cearensis","A.C.Smith",NA,"Queiroz, L.P.de","6621","2001","04","28",NA,"Brasil","Bahia","Pilão Arcado","39 km de Reamnso na estrada para Pilão Arcado","424","424",NA,NA,"HUNEB0007023",NA,"-42.293333","-9.833333",NA,NA,NA,"42W17'36''","9S50'0''",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"51","2019-11-19 15:44:02-03","UNEB","HUNEB","8219","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Fabaceae","Amburana","cearensis","Amburana cearensis","A.C.Smith",NA,"Queiroz, L.P.de","6621","2001","04","28",NA,"Brasil","Bahia","Pilão Arcado","39km de remenso na estrada para Pilão Arcado",NA,NA,NA,NA,"HUNEB0008219",NA,"-42.293333","-9.833333",NA,NA,NA,"42W17'36''","9S50'0''",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"52","2021-04-08 17:41:13-03","EAO","IAN","19854","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Amburana","cearensis","Amburana cearensis","(Allemao) A.C.Sm.","Queiroz, LP de","Ducke, A","1965","1946","06","21","Southern America","Brasil","Ceará",NA,"Quixadá sertão dos arredores de Pedra Riscada.",NA,NA,NA,NA,"IAN019854","IAN019854",NA,NA,"2007","05","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-04-08 17:41:13-03","EAO","IAN","89367","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Amburana","cearensis","Amburana cearensis","(Allemao) A.C.Sm.","Queiroz, LP de","Black, GA","18435","1955","07","07","Southern America","Brasil","Ceará","Itaitinga",NA,NA,NA,NA,NA,"IAN089367",NA,"-38.5280990600586","-3.96943998336792","2007","05",NA,NA,NA,NA,"17597","auto",NA,NA,NA,NA,NA,NA
"54","2021-04-08 17:42:09-03","EAO","IAN","105061","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Torresea","cearensis","Torresea cearensis","Allemao",NA,"Ducke, A","2612",NA,NA,NA,"Southern America","Brasil","Ceará","Itaitinga","Mata seca junto à última pedreira.",NA,NA,NA,NA,"IAN105061",NA,"-38.5280990600586","-3.96943998336792","2007","05","21",NA,NA,NA,"17597","auto",NA,NA,NA,NA,NA,NA
"55","2013-07-03 10:48:52-03","EBDA","BAH","7008","S","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr.Allem.) A.C.Smith","G. Pinto & H. P. Bautiasta","H. P. Bautista et O. A. Salgado","866","1984","03","22",NA,"Brasil","Bahia","Ibipitanga","Brasil, Bahia, Mun. de Ibipitanga, próximo à sede do Município.",NA,NA,NA,"Árvore com 4m de altura (fanerófita); caule liso; flores com uma pétala branco-amarelo-pardacenta; ovário fecundado castanho.",NA,NA,"-42.4858","-12.8822","1984","10",NA,NA,NA,NA,"32071","auto",NA,NA,NA,NA,NA,NA
"56","2020-01-20 14:40:27-03","UPM","MACK","276","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. All.) A. C. Smith",NA,"T. Y. Lobo","1","2008","02","05",NA,"Brasil","MS","Três Lagoas","Bairro Santa Luzia, Rua Bartolomeu Gusmão",NA,NA,NA,NA,NA,NA,"-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,NA,NA,"150618","auto",NA,NA,NA,NA,NA,NA
"57","2019-02-20 13:42:03-03","INPA","INPA-CARPOTECA","153633","Carpo","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Coêlho, LF","Ferreira, CAC","8980","1987","05","01","Southern America","Brasil","Rondônia","Alvorada","Linha 64, a 4 km da BR-429 em direção a Costa Marques. Mata de terra firme, solo argilo-peregoso.",NA,NA,NA,NA,"INPA0153633","INPA0153633 INPA0153633_e INPA0153633_e1","-62","-11.416667","1990","01",NA,"-62","-11.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-02 16:28:50-03","CPAN-UFMS","COR","2593","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Silva, R. R.","Damasceno-Júnior, G. A.",NA,"1991","11","10",NA,"Brasil","Distrito Federal","Brasília","Apa de Cafuringa",NA,NA,NA,"Árvore Habito: Árvore",NA,NA,"-47.93","-15.780278","2005","05","19","47º55'48''W","15º46'49''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-02 16:28:50-03","CPAN-UFMS","COR","14913","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Silva, R. R.","Silva, R. R.; Silva, M. V.","864","2004","04","19",NA,"Brasil","Mato Grosso do Sul","Ladário","Planalto residual do Urrucum; serra do Rabichão","115","115",NA,"Árvore, 16 m de altura; flores cremes, aromatizadas; casca externa papirácea, avermelhada; caule lenticelado, amarelo-claro Habito: Árvore",NA,NA,"-57.499722","-19.076111",NA,NA,NA,"57º29'59''W","19º4'34''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-26 18:08:04-03","CPAN-UFMS","COR","14689","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Silva, R.R.","Silva,R.R.& Velásquez, JS","933","2004","04","30",NA,"Brasil","Mato Grosso do Sul","Corumbá","Serra do Jacadigo, Planalto Residual do Urucum. Acesso pelo sítio Nossa Sra. Auxiliadora. Interior de Floresta Estacional Decidual.; Solo ferruginoso.;.","297","297",NA,"Caule vermelho.; Com Flor: Flores cremes, perfumadas.; Com fruto:Frutos imaturos vermelhos.",NA,NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"61","2020-11-26 18:08:04-03","CPAN-UFMS","COR","14747","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Silva, R.R.","Silva,R.R.& Velásquez, JS","905","2004","03","31",NA,"Brasil","Mato Grosso do Sul","Corumbá","Serra Grande, Planalto Residual do Urucum. Interior de Floresta Estacional Estacional Decidual.; Solo ferruginoso.;.","300","300",NA,"Com Flor: Flores cremes.",NA,NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"62","2020-11-26 18:08:04-03","CPAN-UFMS","COR","14802","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Silva, R.R.","Silva,R.R.& Velásquez, JS","892","2004","04","26",NA,"Brasil","Mato Grosso do Sul","Corumbá","Serra São Domingos, Planalto Residual do Urucum. Acesso pelo areão do Sr. Wilosn. Cerradão.; Solo arenoso.;.","553","553",NA,"Caule avermelhado. Presença de formigas pretas.; Com Flor: Flores com cálice verde-avermelhado, corola bege passando a rosadas, perfumadas.",NA,NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"63","2020-11-26 18:08:04-03","CPAN-UFMS","COR","14819","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Silva, R.R.","Silva,R.R.& Filho,V.V.","944","2004","05","12",NA,"Brasil","Mato Grosso do Sul","Corumbá","Serra Urucum, Planalto Residual do Urucum. Vale de Floresta Estacional Semidecidual; Solo minério de ferro;.","278","278",NA,"Com Flor: Flores cremes.; Com fruto:Frutos imaturos verde-avermelhados.",NA,NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"64","2020-11-26 18:08:04-03","CPAN-UFMS","COR","14763","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Silva, R.R.","Silva,R.R.& Silva, M.V.","864","2004","04","19",NA,"Brasil","Mato Grosso do Sul","Ladário","Serra do Rabichão, Planalto Residual do Urucum. Acesso pela fazenda Uruba. Lajedo; Solo sílico-ferruginoso.;.","115","115",NA,"Casca externamente avermelhada, exfoliante.; Com Flor: Flores cremes, perfumadas.",NA,NA,"-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:15:04-03","UFBA","ALCB","54848","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. Allem.) A.C. Smith.","Cardoso, D","Queiroz, LP de; Harley, RM; Andrade, BS; Carneiro, AS; Silva, BM","6621","2001","04","28","Southern America","Brasil","Bahia","Pilão Arcado","Baixo Médio São Francisco, 39km de Remanso na estrada para Pilão Arcado","424","424",NA,"Ca. de 8,0m de altura, tronco com DAP ca. 15cm, descamante, acastanhados. Folhas papiráceas. Flores perfumadas com hipanto verde-acizentados, estandarte e estames brancos.","ALCB028821","ALCB028821 ALCB028821_1 ALCB028821_2","-42.293333","-9.833333","2007","08",NA,"-42.293333","-9.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:15:03-03","UFBA","ALCB","023398","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. Allem.) A.C. Smith.","Cardoso, D","Oliveira Filho, LC de; Lima, JCA de","111","1984","03","21","Southern America","Brasil","Bahia","Botuporã","Chapada Diamantina","530","530",NA,"7,0 m. Flor esbranquiçada, aromática, em cacho. Fruto pequeno avermelhado.","ALCB028815","ALCB028815","-42.383333","-13.266667","2007","08",NA,"-42.383333","-13.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:15:03-03","UFBA","ALCB","054604","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. Allem.) A.C. Smith.","Queiroz, LP de","Nunes, TS; Carneiro, AS; Andrade, BS; Rocha, AC; Silva, BM","448","2001","06","15","Southern America","Brasil","Bahia","Campo Alegre de Lourdes","Baixo Médio São Francisco, Estrada para Remanso, ca. de 12km de Campo Alegre de Lourdes","507","507",NA,"Ca. 3,0m e altura. Folíolos membranáceas. Frutos maduros vináceo-escuros.; Beira de estrada.","ALCB028831","ALCB028831","-42.665833","-9.630278","2001","08",NA,"-42.665833","-9.630278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:15:03-03","UFBA","ALCB","023243","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. Allem.) A.C. Smith.",NA,"Santos, MB dos","12","1989","08",NA,"Southern America","Brasil","Bahia","Barreiras","Oeste",NA,NA,NA,NA,"ALCB028825","ALCB028825","-44.983333","-12.15","2013","11","27","-44.983333","-12.15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:15:03-03","UFBA","ALCB","059406","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. Allem.) A.C. Smith.","Harley, RM","Harley, RM; Queiroz, LP de; Andrade, BS; Carneiro, AS; Silva, BM","54381","2001","04","29","Southern America","Brasil","Bahia","Campo Alegre de Lourdes","Baixo Médio São Francisco, Campo Alegre de Lourdes, ca. de 36km da cidade e à 2km do povoado Pitomba","571","571",NA,"Ca. de 7,0m de altura. Folhas cartáceas. Cálice e hipanto verde-alaranjados, pétalas extermamente amarelo-alaranjadas, internamente brancas, estames com filetes verde-claros, anteras amarela, pistilo vináceo-escuro com estigma creme.","ALCB028813","ALCB028813","-43.200833","-9.440278","2001","05",NA,"-43.200833","-9.440278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:15:03-03","UFBA","ALCB","116100","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. Allem.) A.C. Smith.","Guedes, ML","Guedes, ML; Costa, TF","22214","2014","08","13","Southern America","Brasil","Ceará","Quixeramobim",NA,"119","119",NA,"decídua de ca 8 m de altura, casca papirácea. Frutos jovens vináceos.","ALCB028826","ALCB028826","-39.292778","-5.199167","2014","08",NA,"-39.292778","-5.199167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:15:03-03","UFBA","ALCB","116174","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. Allem.) A.C. Smith.","Guedes, ML","Guedes, ML; Costa, TF","22287","2014","08","15","Southern America","Brasil","Ceará","Quixadá","Fazenda Não me deixes.","189","189",NA,"de ca 8 m de altura, decídua. Frutos imaturos vináceos.","ALCB028827","ALCB028827","-39.015","-4.970833","2014","08",NA,"-39.015","-4.970833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:15:03-03","UFBA","ALCB","116249","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. Allem.) A.C. Smith.","Guedes, ML","Guedes, ML; Costa, TF","22360","2014","08","18","Southern America","Brasil","Rio Grande do Norte","Apodí","Barragem Santa Cruz.","55","55",NA,"de ca 10 m de altura, casca papirácea. Frutos imaturos vináceos.","ALCB028828","ALCB028828","-37.850833","-5.798056","2014","08",NA,"-37.850833","-5.798056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:15:03-03","UFBA","ALCB","124595","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. Allem.) A.C. Smith.","Guedes, ML","Casaes, M; Guedes, ML","34","2016","03","27","Southern America","Brasil","Bahia","Boa Vista do Tupim","Paraguaçu, Na cidade, cultivada",NA,NA,NA,"de ca 8 m de altura, exalando cheiro de cumarina quando cortada. Folhas imparipinadas, folíolos papiráceos, face abaxial esparsamente pilosa. Inflorescência em panícula , flores em botões.; Fazenda Boa Esperança.","ALCB017085","ALCB017085","-40.6","-12.5","2016","06",NA,"-40.6","-12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:15:03-03","UFBA","ALCB","124641","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. Allem.) A.C. Smith.","Guedes, ML","Guedes, ML; Alunos de Botânica Econômica","24709","2016","04","28","Southern America","Brasil","Bahia","Eunápolis","Caminho para Cabrália.",NA,NA,NA,"Folhas com folíolos membranáceos, discolores. Inflorescência com botões e flores.","ALCB021948","ALCB021948","-39.566667","-16.366667","2016","09",NA,"-39.566667","-16.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:15:03-03","UFBA","ALCB","135148","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. Allem.) A.C. Smith.",NA,"Cardoso, D; et al.","2861",NA,NA,NA,"Southern America","Brasil","Bahia","Pilão Arcado","Estrada para Iú Grande, sentido Limoeiroou Brejo do Zacarias.",NA,NA,NA,"Caatinga arbustiva","ALCB062402","ALCB062402","-42.7425","-10.015278",NA,NA,NA,"-42.7425","-10.015278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-24 18:13:32-03","UFBA","ALCB","15555","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. Allem.) A.C. Smith.","Bautista, HP; Pinto, GCP","Bautista, HP; Salgado, OA","866","1984","03","22","Southern America","Brasil","Bahia","Ibipitanga","Chapada Diamantina, Próximo & Sede","540","540",NA,"4m de altura. Caule liso. Flores com uma petala branco-pardacenta; ovario Fecundado castanho. Perfume de jasmim. Vistada por abelhas. Pouco comum no local.; Vegetacao estepe arborea. Relevo superficie de aplainamento.","ALCB028830","ALCB028830","-42.466667","-12.866667","1984","10",NA,"-42.466667","-12.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:15:03-03","UFBA","ALCB","48024","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. Allem.) A.C. Smith.","Fonseca, MR","Fonseca, MR; Jesus, NG de; Saar, E; Alves, L. de J.; Guedes, ML","1372","2000","03","31","Southern America","Brasil","Bahia","Monte Santo","Nordeste, Fazenda Pedra d' gua",NA,NA,NA,"8,0 m; caule com ritidoma liso e avermelhado. Folhas cartáceas, discolores. Inflorescência racemosa; botões vináceos, flores com cálice marrom, corola com 2 pétalas róseas na face externa, rósea claro internamente; estames esverdeados","ALCB028829","ALCB028829","-39.425278","-10.376667","2000","04",NA,"-39.425278","-10.376667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:15:04-03","UFBA","ALCB","54779","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. Allem.) A.C. Smith.","Queiroz, LP de","Nunes, TS; Carneiro, AS; Andrade, BS; Rocha, AC; Silva, BM","486","2001","06","16","Southern America","Brasil","Bahia","Remanso","Baixo Médio São Francisco, Estrada para Pilão Arcado, estrada a direita, ca. de 4km da estrada principal, ca. de 29km da cidade","414","414",NA,"Ca. 6,0m de altura. Áfila. Flores com cálice marrom-ferrugínea, corola rosa-claro, filetes verde-claros, anteras amarelas, ovário vináceo-escuro.; Solo arenoso.","ALCB028833","ALCB028833","-42.335556","-9.758056","2001","08",NA,"-42.335556","-9.758056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:15:04-03","UFBA","ALCB","55220","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. Allem.) A.C. Smith.","Cardoso, D","Nunes, TS; Carneiro, AS; Andrade, BS; Rocha, AC; Silva, BM","373","2001","06","14","Southern America","Brasil","Bahia","Campo Alegre de Lourdes","Baixo Médio São Francisco, Estrada para Pitomba, ca. de 8km de Campo Alegre de Lourdes","480","480",NA,"Ca. de 7,0m de altura, muito ramificado. Folhas membranáceas verdes e vináceas. Flores com cálice vináceo-ferrugíneo, corola rosa, filetes verdes, anteras amarelas, ovário vináceo-escuro. Sem fruto. Muito perfumada.; Beira de estrada.","ALCB028820","ALCB028820 ALCB028820_1","-43.044444","-9.503611","2007","08",NA,"-43.044444","-9.503611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:15:04-03","UFBA","ALCB","59071","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. Allem.) A.C. Smith.","Cardoso, D","Nunes, TS; Carneiro, AS; Andrade, BS; Rocha, AC; Silva, BM","487","2001","06","16","Southern America","Brasil","Bahia","Remanso","Baixo Médio São Francisco, Estrada para Pilão Arcado, entrada a direita. Ca. 4,0km da estrada principal, ca. 29,0km da cidade","414","414",NA,"Ca. 5,0m de altura. Áfila. Flores com cálice verde-vináceo, corola alvo-esverdeada, anteras escuras.; Solo arenoso","ALCB028816","ALCB028816","-42.335556","-9.758056","2007",NA,NA,"-42.335556","-9.758056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:15:04-03","UFBA","ALCB","74644","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. Allem.) A.C. Smith.","Guedes, ML","Nogueira, TF","07","2006","09","27","Southern America","Brasil","Bahia","Barreiras","Oeste, APA-Bacia do Rio de Janeiro, Povoado Vau do Teiú",NA,NA,NA,"ca. 18m. Folhas jovens vináceas, membranáceas, levemente discolores.","ALCB028822","ALCB028822","-44.983333","-12.15","2006","11",NA,"-44.983333","-12.15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:15:04-03","UFBA","ALCB","80287","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. Allem.) A.C. Smith.",NA,"Conceição, AA; Harley, RM; Santos, RM; Rocha, DS","1892","2007","04","28","Southern America","Brasil","Bahia","Paramirim","Chapada Diamantina, caminho Catuaram para Mateus","593","593",NA,"ca. 6,0m alt. cálllice verde. flores com pétalas alvas.","ALCB028832","ALCB028832","-42.245556","-13.297222",NA,NA,NA,"-42.245556","-13.297222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-11-25 16:50:44-03","UFBA","ALCB","82468","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Fr. Allem.) A.C. Smith.","Guedes, ML","Guedes, ML; Oliveira, MAJ de; Santana, FA","14466","2007","11","16","Southern America","Brasil","Bahia","Barra","Médio São Francisco, Fazenda do Brejo",NA,NA,NA,"de ca 20 m de altura. Folhas cartáceas, discolores. Frutos sâmaras, maduras. Ocasional.","ALCB028823","ALCB028823","-43.133333","-11.083333","2007","11",NA,"-43.133333","-11.083333",NA,NA,NA,NA,NA,NA,NA,NA,NA
