"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","locality","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","3241237","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"B. A. Krukoff","1939","10","08","Bolivia","La Paz","Larecaja",NA,NA,NA,NA,"850","950","NY03241237",NA,"11123","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551650' target='other'> <mi>dwc_moreinfo</mi></a>","Copacabana (about 10 km. south of Mapiri)","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00916845","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"J. H. Kirkbride Jr.","1983","08","29","Brazil","Distrito Federal","Brasília","-47.92","-15.97",NA,NA,"1120","1120","NY00916845","NY00916845_01","5366","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987655' target='other'> <mi>dwc_moreinfo</mi></a>","Fazenda Água Limpa, campo experimental da Universidade de Brasília.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00916784","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","C. E. B. Proença","M. F. Simon","1996","09","21","Brazil","Mato Grosso do Sul","São Gabriel do Oeste","-54.45","-19.52",NA,NA,NA,NA,"NY00916784","NY00916784_01","41","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987191' target='other'> <mi>dwc_moreinfo</mi></a>","Fazenda do Luciano Zamboni.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00916801","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. J. Wurdack","R. M. Harley","1968","10","31","Brazil","Mato Grosso",NA,"-51.77","-12.82",NA,NA,NA,NA,"NY00916801","NY00916801_01","10895","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987311' target='other'> <mi>dwc_moreinfo</mi></a>","Expedition Base Camp.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01796344","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. Meirelles","L. W. Williams","1929","12",NA,"Peru","San Martín",NA,NA,NA,NA,NA,"300","900","NY01796344","NY01796344_01","5678","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2017577' target='other'> <mi>dwc_moreinfo</mi></a>","Alto Rio Huallaga.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","4218425","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"F. Almeda","2001","10","05","Brazil","Minas Gerais","Tiradentes","-44.16638947","-21.0847187",NA,NA,"1152","1152","NY04218425",NA,"8372","South America","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4451313' target='other'> <mi>dwc_moreinfo</mi></a>","Serra de São José.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01796343","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. Meirelles","N. Ferrigni","1975","01","28","Venezuela","Amazonas",NA,"-65.52","3.17",NA,NA,"2750",NA,"NY01796343","NY01796343_01","29E","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2017568' target='other'> <mi>dwc_moreinfo</mi></a>","Bosque de Tierra Alta, Bosque de Tierra Baja, y Bosque de Galería: alrededores de La Esmeralda, en riberas del Alto Río Orinoco.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01538747","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. J. Wurdack","M. H. Nee","1990","11","07","Bolivia","Santa Cruz","Ichilo","-63.53","-17.45",NA,NA,"320",NA,"NY01538747","NY01538747_01","39753","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1817057' target='other'> <mi>dwc_moreinfo</mi></a>","2 km. S of San Miguel Afuera and 1 km. N of San Isidro.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","3241288","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"H. H. Smith","1905","03","12","Colombia",NA,NA,NA,NA,NA,NA,"762","762","NY03241288",NA,"2074","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551782' target='other'> <mi>dwc_moreinfo</mi></a>","Cuaco Mountain; Santa Marta","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01112639","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","A. B. Marcon","A. B. Marcon","1996","01","08","Brazil","Pernambuco","Sao Vicente Ferrer","-35.5","-7.5833",NA,NA,"600","600","NY01112639","NY01112639_01","103","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1257649' target='other'> <mi>dwc_moreinfo</mi></a>","Mata do Estado.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-09-27 00:27:00-03","NY","NYBG","01467412","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans",NA,"F. A. Michelangeli","R. T. Pennington","2007","09","23","Peru","Junín",NA,"-75.2497","-10.9497",NA,NA,"1000",NA,"NY01467412","NY01467412_01","1900","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1708831' target='other'> <mi>dwc_moreinfo</mi></a>","Road La Merced - Satipo","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","3241232","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"G. Coimbra","1989","09","25","Bolivia","Santa Cruz","Andrés Ibáñez",NA,NA,NA,NA,"420","420","NY03241232",NA,"754","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551645' target='other'> <mi>dwc_moreinfo</mi></a>","Terebinto","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-09-27 16:04:00-03","NY","NYBG","1039158","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans",NA,"C. N. Fraga","C. N. Fraga","2009","07","08","Brazil","Pará","Belém","-48.3775","-1.0736",NA,NA,"18","18","NY01039158","NY01039158_01","2808","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1482118' target='other'> <mi>dwc_moreinfo</mi></a>","Ilha do Mosqueiro. Distrito de Mosqueiro, Praia Paraiso, propriedade Praia Resort.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00916858","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. J. Wurdack","B. Maguire","1963","09","30","Brazil","Mato Grosso",NA,NA,NA,NA,NA,"730","730","NY00916858","NY00916858_01","56970","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987744' target='other'> <mi>dwc_moreinfo</mi></a>","Ribeirão Claro, 20 km past Alto Araguaia en route to Alto Garça.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00987061","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"J. M. Pires","1952","11","22","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"NY00987061","NY00987061_01","4386","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1272849' target='other'> <mi>dwc_moreinfo</mi></a>","Rio Maró, afluente do R. Arapiuns.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00987022","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","S. S. Renner","B. G. S. Ribeiro","1976","10","13","Brazil","Amapá",NA,NA,NA,NA,NA,NA,NA,"NY00987022","NY00987022_01","1501","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1273389' target='other'> <mi>dwc_moreinfo</mi></a>","Porto Platon.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","3241339","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"C. Vogl","1940","08","25","Venezuela",NA,NA,NA,NA,NA,NA,"1100","1100","NY03241339",NA,"739","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3552010' target='other'> <mi>dwc_moreinfo</mi></a>","Avila","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","04086942","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","E. C. de O. Chagas","W. W. Thomas","2009","12","16","Brazil","Paraíba","Mamanguape","-35.1347","-6.6047",NA,NA,"170",NA,"NY04086942","NY04086942_01","15055","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331121' target='other'> <mi>dwc_moreinfo</mi></a>","Estação Ecologica de Pau Brasil.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","3241298","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"R. Espinosa","1947","10","13","Ecuador",NA,"Zaruma",NA,NA,NA,NA,"800","1200","NY03241298",NA,"2247","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551968' target='other'> <mi>dwc_moreinfo</mi></a>","Zaruma, Chorrera blanca. Observada desde Zaruma hasta Chiguango.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","3241354","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"H. Pittier","1928","04","05","Venezuela","Miranda",NA,NA,NA,NA,NA,"1500","1500","NY03241354",NA,"12972","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3552025' target='other'> <mi>dwc_moreinfo</mi></a>","Between Los Teques & El Carrizal","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00916798","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","R. Goldenberg","Y. Fujimoto","1978","05","12","Brazil","Minas Gerais","Uberlândia","-48.2769","-18.9186",NA,NA,NA,NA,"NY00916798","NY00916798_01","11","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987221' target='other'> <mi>dwc_moreinfo</mi></a>","On the way from Cardasnova to Uberlândia.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","3241358","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"R. Rivero","1985","04","19","Venezuela","Lara","Palavecino",NA,NA,NA,NA,"400","400","NY03241358",NA,"882","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3552029' target='other'> <mi>dwc_moreinfo</mi></a>","Via Acarigua, 20 Kms. de Barquisimeto","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","02680511","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","R. Goldenberg","V. de F. Mansano","2011","11","25","Brazil","Para","Santarém","-54.7094","-2.4753",NA,NA,NA,NA,"NY02680511","NY02680511_01","904","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2947875' target='other'> <mi>dwc_moreinfo</mi></a>","Diamantino, subida para as torres, ramal do Mutunuí, Ponta Negra.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00916857","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. J. Wurdack","B. Maguire","1963","09","25","Brazil","Mato Grosso","Comodoro","-59.7856","-13.6633",NA,NA,NA,NA,"NY00916857","NY00916857_01","56828","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987738' target='other'> <mi>dwc_moreinfo</mi></a>","76 km east of Vilhena.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","3241328","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"W. E. Broadway","1919","05","09","Trinidad and Tobago",NA,NA,NA,NA,NA,NA,NA,NA,"NY03241328",NA,"s.n.","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551999' target='other'> <mi>dwc_moreinfo</mi></a>","Buenos Ayres","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00916835","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. J. Wurdack","E. P. Heringer","1976","09","29","Brazil","Minas Gerais","Dionísio","-42.7767","-19.8431",NA,NA,NA,NA,"NY00916835","NY00916835_01","15998","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987545' target='other'> <mi>dwc_moreinfo</mi></a>","Parque Estadual do Rio Doce.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01796342","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. Meirelles","L. W. Williams","1938","11","24","Venezuela","Distrito Capital","Caracas",NA,NA,NA,NA,"950",NA,"NY01796342","NY01796342_01","69","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2017565' target='other'> <mi>dwc_moreinfo</mi></a>","Catia.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00916785","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. J. Wurdack","J. H. Kirkbride Jr.","1982","10","11","Brazil","Distrito Federal","Brasília","-48.05","-16.05",NA,NA,"1140","1140","NY00916785","NY00916785_01","4996","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987194' target='other'> <mi>dwc_moreinfo</mi></a>","Parque Florestal do Gama.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","3241241","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"R. S. Williams","1901","12","07","Bolivia",NA,NA,NA,NA,NA,NA,"549","549","NY03241241",NA,"430","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551654' target='other'> <mi>dwc_moreinfo</mi></a>","Tumupasa","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","3241331","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"O. Huber","1977","04","13","Venezuela","Amazonas",NA,"-67.6","5.62",NA,NA,"75","75","NY03241331",NA,"574","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3552002' target='other'> <mi>dwc_moreinfo</mi></a>","entre la carretera hacia Samariapo y la pista de aterriizaje del Aeropuerto de Puerto Ayacucho","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","3241299","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"J. A. Steyermark","1943","08","18","Ecuador","El Oro",NA,NA,NA,NA,NA,"640","1555","NY03241299",NA,"53958","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551969' target='other'> <mi>dwc_moreinfo</mi></a>","Between Curtincapa and Portovelo","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2017-02-01 14:18:00-02","NY","NYBG","01538740","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans",NA,"R. Norde","F. H. F. Oldenburger","1968","10","22","Suriname",NA,NA,NA,NA,NA,NA,"340",NA,"NY01538740","NY01538740_01","ON321","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1817010' target='other'> <mi>dwc_moreinfo</mi></a>","Sipaliwini savanna area on Brazilian fronteir. On first hill S. of '4-Gebroeders' Mts. Exp. N.E. ‹ 10° in treelet transect II groups of rock bouldesr 1-2 m.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00916813","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","R. M. Harley","D. Philcox","1967","12","09","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"NY00916813","NY00916813_01","3451a","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987422' target='other'> <mi>dwc_moreinfo</mi></a>","Km. 252 Xavantina - Cachimbo road.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","1018336","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. Meirelles","J. F. A. Baumgratz","2000","12","20","Brazil","Rio de Janeiro","Macaé","-42.0967","-22.2133",NA,NA,"560","560","NY01018336","NY01018336_01","784","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1255695' target='other'> <mi>dwc_moreinfo</mi></a>","Estrada p/ cidade de Frade, ca. 45 km da BR 101, após a bifurcação Frade/Tapera, seguindo estrada à direita em direção à trilha para o pico do Frade. Após o sitio Santa Bárbara.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","684405","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","R. Goldenberg","A. M. V. de Carvalho","1997","12","27","Brazil","Bahia","Rio de Contas","-41.8114","-13.5792",NA,NA,NA,NA,"NY00684405","NY00684405_01","6333","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=823179' target='other'> <mi>dwc_moreinfo</mi></a>","Ca. 5 km na estrada da cidade papa Pico das Almas.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","521135","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. J. Wurdack","J. R. Pirani","1993","05","10","Brazil","Espírito Santo","Serra","-40.201657","-20.19726",NA,NA,NA,NA,"NY00521135","NY00521135_01","2780","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699544' target='other'> <mi>dwc_moreinfo</mi></a>","Estrada Vitoria - Jacaraípe, Manguinhos. Mata de Tabuleiro","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","3241256","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"A. Fuentes","2003","11","10","Bolivia","La Paz","Franz Tamayo","-68.6831","-14.6133",NA,NA,"1000","1300","NY03241256",NA,"5879","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551669' target='other'> <mi>dwc_moreinfo</mi></a>","Parque Nacional Madidi, entre Virgen del Rosario y Pata.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","3241268","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"C. I. Orozco","1981","10","14","Colombia","Antioquia","San Rafael",NA,NA,NA,NA,"1100","1354","NY03241268",NA,"761","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551681' target='other'> <mi>dwc_moreinfo</mi></a>","Morro Pan de Azúcar","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
