"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"164","2019-08-27 13:33:51-03","IAP","PACA-AGP","65554","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","G. P. Dewolf, JR.","Reitz, R.",NA,"1956","02","04","Brasil","SC","Ibirama","Horto Florestal","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"PACA065554",NA,NA,NA,NA,"HBR 16212&nf;sem material Habitat: pasto","Magnoliophyta","Urticales","1958",NA,NA,"18533","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"165","2020-12-20 21:18:31-03","UFV","VIC","2067","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Kuhlmamn","s.n.","1935",NA,NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC002067","VIC002067",NA,NA,NA,NA,NA,NA,"1935",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"166","2020-12-20 21:18:31-03","UFV","VIC","22440","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Santos, E. dos","16","1995","05","16","Brasil","Minas Gerais","Viçosa","Campus da UFV Júlio Molar- Mata do Borges","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC022440","VIC022440",NA,NA,NA,"Àrvore com 8m de altura e 30cm de dap. Exsudação abundante.",NA,NA,"1995","05","16","13937","auto",NA,NA,NA,NA,NA,NA,NA
"167","2020-12-20 21:18:31-03","UFV","VIC","2068","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Kuhlmamn","s.n.","1935","06",NA,"Brasil","Minas Gerais","Viçosa","Esa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC002068","VIC002068",NA,NA,NA,NA,NA,NA,"1935","06",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"168","2020-12-20 21:18:31-03","UFV","VIC","38428","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Souza, P.P. de","333","2013","01","18","Brasil","São Paulo","Cunha","Estrada de Guaratinguetá","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"VIC038428","VIC038428",NA,NA,NA,"Àrvore com 16m de altura, tronco de cor zinza a bruno, com pequenas projeções longitudnais e tranversais, látex de cor branca, tornando-se translúcida após o corte, de sabor adocicado, ramos novos de cor gris a verde claro, estípula te",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"169","2020-12-20 21:18:31-03","UFV","VIC","35843","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Souza, P.P. de","301","2012","04","20","Brasil","São Paulo","Iporanga","Sítio Novo propriedadedo Sr° José Moura","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"VIC035843","VIC035843",NA,NA,NA,"Àrvore com 6m de altura, tronco de cor cinza, seiva latescente branca, sabor levemente adocicado, sicônios externamente de cor verde-claro, em fase de floração, internamente branco amarelado, epibrácteas verde-claro, ostíolo levemente",NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"170","2020-12-20 21:18:31-03","UFV","VIC","36129","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Souza, P.P. de","315","2012","05","23","Brasil","São Paulo","Silveiras","Bairro Lagoa","-44.8499984741211","-22.6599998474121",NA,NA,NA,NA,"VIC036129","VIC036129",NA,NA,NA,"Àrvore de 7m de altura, crescendo em área semisombreada, ramos novos brunos com escamações longitudinais, tornandoo-se gris, seiva latescente branca de sabor adocicado, sicõnios verdes recobertos por máculas verde-claro, apibrácteas ve",NA,NA,NA,NA,NA,"26704","auto",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-20 21:18:31-03","UFV","VIC","37044","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Souza, P.P. de","Souza, P.P. de","325","2012","07","20","Brasil","Rio de Janeiro","Itatiaia","Penedo, Avenida Três Cachoeiras, margem direita do rio das pedras, próximo à Pousada Suarez.","44.536139","-22.424278","44.536139","-22.424278",NA,NA,"VIC037044","VIC037044",NA,NA,NA,"Árvore, c.a. de 6 metros de altura, látex de cor branca, sicônios verde a arroxeado, estípula vinácea tornando-se esverdeada, folhas jovens vináceas a esverdeadas, tornando-se verde escuro, sicônios internamente brancos. Exemplar que i",NA,NA,"2012","07","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-20 21:18:31-03","UFV","VIC","34896","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Souza, P.P. de","Souza, P.P. de","282","2011","11","18","Brasil","Rio de Janeiro","Itatiaia","Maringá, Na beira da estrada, próximo ao rio Preto, em sentido à Pousada Sítio das Astrapeías.","-44.562222","-22.331667","-44.562222","-22.331667",NA,NA,"VIC034896","VIC034896",NA,NA,NA,"Árvore, c.a. de 8,0 metros de altura, crescendo em pleno sol, seiva latescente branca, estípula terminal vinácea, sicônios internamente brancos, externamente recobertos por máculas brancas, vespas negras no interior dos sicônios, tronc",NA,NA,"2011","11","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-20 21:18:31-03","UFV","VIC","30961","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Teixeira, R.N.C.; et al.","17",NA,NA,NA,"Brasil","Espirito Santo","Santa Maria de Jetibá","2 km da cidade","-40.7461013793945","-20.040599822998",NA,NA,NA,NA,"VIC030961","VIC030961",NA,NA,NA,"Àrvore com 15m, látex branco e frutos verdes.",NA,NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-20 21:18:31-03","UFV","VIC","39175","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Fernandes, J.M.; et al.","526","2007","08","25","Brasil","Minas Gerais","Araponga","Comuinidade de Bom Jesus da Madeira","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC039175","VIC039175",NA,NA,NA,"Àrvore 2,5m alt.; frutos imaturos. Os macacos muriquís ( Brachyteles hypoxanthus ) alimentan-se dos frutos quando maduros.",NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA
"175","2020-12-20 21:18:31-03","UFV","VIC","24390","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Valente, G.E.","450","2000","03","15","Brasil","Minas Gerais","Viçosa","Campus da UFV- Horto","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC024390","VIC024390",NA,NA,NA,"Àrvore com ca. de 15,0m de altura; Sicônios verdes.",NA,NA,"2000","03","15","13937","auto",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-20 21:18:31-03","UFV","VIC","15512","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Valente, G.E.","168","1996","02","14","Brasil","Minas Gerais","Viçosa","Campus da UFV Horto Botânico","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC015512","VIC015512",NA,NA,NA,"Àrvore de +/- 15,0m de altura, latescente.Sincônio de coloração verde.",NA,NA,"1996","02","14","13937","auto",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-20 21:18:31-03","UFV","VIC","22441","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Santos, E. dos","18","1995","05","03","Brasil","Minas Gerais","Viçosa","Campus da UFV Horto Botânico","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC022441","VIC022441",NA,NA,NA,"Àrvore com cerca de 10m de altura e 50cm de dap. Exsudação abundante. Comum, no Campus da UFV, crescendo sobre outras árvores.",NA,NA,"1995","05","03","13937","auto",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-20 21:18:31-03","UFV","VIC","34234","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Souza, P.P. de","281","2011","02","16","Brasil","Rio de Janeiro","Itatiaia","Maromba","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"VIC034234","VIC034234",NA,NA,NA,"Àrvore com 8m de altura, seiva latescente branca a amarelada, com grande quantidade de epífitas em seus ramos, qause totalmente sem folhas.",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"179","2020-12-20 21:18:31-03","UFV","VIC","31731","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Souza, P.P. de","250","2008","04","21","Brasil","Rio de Janeiro","Rio de Janeiro","Margem direita do corrego cruz das almas","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"VIC031731","VIC031731",NA,NA,NA,"Àrvore com 8m de altura, crescendo as márgens do córrego, com grande quantidade de epífitas em seus ramos,seiva lactescente de cor branca, sabor amargo, sicônio internamente de cor branca, vespa polinizadora de cor negra no interior do",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"180","2020-12-20 21:18:31-03","UFV","VIC","12013","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Grombone, M.T.; Bernacci, L.C.","s.n.","1987","06","01","Brasil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"VIC012013",NA,NA,NA,NA,"Árvore de 6 m, frutos verdes, caule cinza claro, secreção na abertura do sinconio",NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA
"181","2020-12-20 21:18:31-03","UFV","VIC","12058","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Meira, Neto J A; et al.","s.n.","1987","06","02","Brasil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"VIC012058",NA,NA,NA,NA,"#?#Árvore com 6 m, frutos em ramos sem folhas e vice verso, látex abundanter, caule cinza claro folhas de rebrota avermelhado",NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA
"182","2020-12-20 21:18:31-03","UFV","VIC","38427","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Souza, P.P. de","332","2013","01","18","Brasil","São Paulo","Cunha","Estrada de Guaratinguetá","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"VIC038427","VIC038427",NA,NA,NA,"Àrvore com 6m de altura, tronco de cor cinza, com fissuras longitudinais, látex de cor branca, tornando-se levemente amarelado a translúcida após o corte, sabor adocicado. Estípula termial vermelha, tornando-se verde, sicônios externam",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"183","2020-12-20 21:18:31-03","UFV","VIC","35842","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Souza, P.P. de","302","2012","04","20","Brasil","São Paulo","Iporanga","Sítio Novo propriedadedo Sr° José Moura","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"VIC035842","VIC035842",NA,NA,NA,"Àrvore com 6m de altura, tronco de cor cinza,seiva latescente branca, sabor levemente adocicado parecendo goiaba, sicônios externamente de cor verde, com máculas brunas, em fase de floração, internamente branco, vespas negra no interio",NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"184","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0045086","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Miq.) Miq.",NA,"L. R. Landrum; S. Landrum, M. Vera","8640","1995","8","3","Paraguay","Paraguari",NA,"Acahay, Cerro Acahay, ca. 5 km from main highway, near area of rock extraction","-57.16667","-25.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tree ca. 8 m high.","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 14:39:55-03","UFJF","CESJ","63934","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","A.F.P. Machado","E. Barbosa; P. Labiak; R. Goldenberg","2153","2007","04","22","Brasil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"CESJ063934",NA,"América do Sul",NA,NA,"Árvore 5m, flor creme. Beira de rio.","Angiosperma",NA,"2010",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 14:39:55-03","UFJF","CESJ","53301","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","D. Monteiro","J.H.C. Ribeiro; F.S. Souza; S.A. Roman; J. Miloski; J.A.Amaral","77","2009","04","04","Brasil","Minas Gerais","Lima Duarte","Serra Negra, RPPN Fazenda Serra Negra.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CESJ053301",NA,"América do Sul",NA,NA,"Árvore, 10m, na borda de mata próxmo ao campo rupestre. Sicônios verdes.","Angiosperma",NA,"2009","05",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"187","2021-04-07 11:46:21-03","UFMS","CGMS","66194","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"A. Pott; V.J. Pott","15339","2009","04","28","Brasil","Mato Grosso do Sul","Bonito","Fazenda Angélica, 30 Km W de Bonito.","-56.6208334","-20.9902777","-56,6208334","-20,9902777","568","568","CGMS1099155",NA,NA,NA,NA,"Fruto sicônio verde. Látex quase incolor. Área M-1 (Microbacia crítica Angélica). Habitat: Floresta de córrego sazonal. Relevo vale. Habito: Árvore, 5,00 de altura. Esparsa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-04-07 11:46:21-03","UFMS","CGMS","8326","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","428","1999","04","11","Brasil","Mato Grosso do Sul","Bataguassu","Margem direita do Rio Paraná. Fazenda Fátima.","-52.1102778","-21.5488889","-52,1102778","-21,5488889",NA,NA,"CGMS1017314",NA,NA,NA,NA,"Fruto presente. Habitat: Dentro da água. Habito: Árvore. 20,00m de altura. 2,00m de circunferência.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-27 13:50:39-03","UFS","ASE","29248","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Matos, GMA","Matos, GMA; Freire, GS; Melo, LMS; Santos, E","301","2013","07","05","Brasil","Sergipe","Lagarto","Assentamento Che Guevara, Mata de Dr. Jõao.","-37.628444","-10.863056","-37.628444","-10.863056",NA,NA,"ASE0000634","ASE0000634","Southern America",NA,NA,"Árvore ca. de 10 m. Frutos verdes. Látex branco.; Caatinga.","Magnoliophyta",NA,"2013","10","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-27 13:50:39-03","UFS","ASE","34222","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Amorim, AM; Silva, ACC","Santos, LAS","1204","2014","08","26","Brasil","Sergipe","Nossa Senhora das Dores","Mata arbustiva arbórea","-37.193056","-10.491944","-37.193056","-10.491944",NA,NA,"ASE0032673","ASE0032673","Southern America",NA,NA,"Árvore com ca. 8m de altura. Casca externa marrom, grossa, rugosa, escamosa; casca interna verde. Coordenadas UTM; E (640406m) N (8835458m). Nº do conglomerado: 76, Nº da subunidade: 1, Nº da subparcela: 9, Nº da árvore: 2 (F6).","Magnoliophyta",NA,"2015","07","21",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-01 16:35:53-03","UNICAMP","UEC","116073","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Franco, G","Franco, G; et al.","2905","2000","04","18","Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Estrada Intermediária, km 30. Floresta Ombrófila Densa de Encosta.","-45.616667","-23.683333","-45.616667","-23.683333",NA,NA,NA,NA,NA,NA,NA,"Árvore, látex amarelo, sicônios amarelos. Borda de mata.","Magnoliopsida",NA,"2000","04","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-01 16:35:53-03","UNICAMP","UEC","116108","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Machado, AFP","Franco, G; et al.","3018","2000","04","25","Brazil","São Paulo","Salesópolis","Parque Estadual da Serra do Mar, Estrada Intermediária, km 45. Floresta Ombrófila Densa com perturbação.","-45.699056","-23.637972","-45.699056","-23.637972","1150","1150",NA,NA,NA,NA,NA,"Árvore com frutos verdes imaturos. Borda de mata.","Magnoliopsida",NA,"2010","01","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-01 16:35:53-03","UNICAMP","UEC","116109","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Franco, G; et al.","2979","2000","04","22","Brazil","São Paulo","São Sebastião","Praia Barra do Una/ Boracéia, Estrada de acesso da Fazenda Águas do Bento. Floresta de restinga. Planície Fluvio Marinha. Formação Cananéia.","-45.716944","-23.731667","-45.716944","-23.731667","30","30",NA,NA,NA,NA,NA,"Árvore com frutos verdes imaturos. Borda paralela a estrada.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-01 16:35:53-03","UNICAMP","UEC","128679","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Romaniuc","Ivanauskas, NM","328","1995","08","26","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC, Mata atlântica","-47.885","-24.608333","-47.885","-24.608333",NA,NA,NA,NA,NA,NA,NA,"Árvore de 11m. Casca externa lisa, com anéis transversais e lenticelas. Frutos verdes.","Magnoliopsida",NA,"1996","05","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-01 16:35:53-03","UNICAMP","UEC","128755","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Ivanauskas, NM","Ivanauskas, NM","713","1996","03","13","Brazil","São Paulo","Pariquera-Açu","Propriedade de Antonio de Povinski, Mata Altântica","-47.876944","-24.675833","-47.876944","-24.675833",NA,NA,NA,NA,NA,NA,NA,"Árvore de 4m. Látex branco, aquoso.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-01 16:35:53-03","UNICAMP","UEC","134603","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Tamashiro, JY; Souza, VC","Savassi, APG; Rodrigues, RR; Duarte, AR; Silva, FD; Campos, LM; Arango, B; et al.","201","2002","04","19","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Núcleo S.M. Arcanjo. Floresta Estacional Semidecidual/ Floresta Ombrófila Densa Montana.","-47.989722","-24.058333","-47.989722","-24.058333",NA,NA,NA,NA,NA,NA,NA,"Árvore de 6m, com látex branco. Inflorescência verde.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-01 16:35:53-03","UNICAMP","UEC","134604","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Souza, VC","Bortoleto, S; Rodrigues, M; Freire, RAP; Capretz, RL; Castellen, M; Araújo, O; et al.","94","2002","04","22","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Núcleo São Miguel Arcanjo. Floresta Estacional Semidecidual / Floresta Ombrófila Densa Montana. Trilha do Rio Taquaral. Beira do rio.","-47.993333","-24.053889","-47.993333","-24.053889",NA,NA,NA,NA,NA,NA,NA,"Árvore de 12m altura. Sicônio verde-amarelado.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-01 16:35:53-03","UNICAMP","UEC","134605","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Tamashiro, JY; Souza, VC","Udulutsch, RG; et al.","569","2002","04","20","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Núcleo S.M. Arcanjo. Floresta Estacional Semidecidual/ Floresta Ombrófila Densa Montana.","-47.968889","-24.0675","-47.968889","-24.0675",NA,NA,NA,NA,NA,NA,NA,"Árvore, ca. 8m de altura. Frutos verdes.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-01 16:35:53-03","UNICAMP","UEC","134606","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Tamashiro, JY; Souza, VC","Gomes, SM; et al.","420","2002","04","21","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Núcleo Sete Barras. Estrda Estadual São Migeul Arcanjo - Sete Barras (SP139, km 69) beira do Rio Bonito. Floresta Ombrófila Densa Montana. Borda de mata no entorno do Rio Bonito.","-47.994167","-24.141667","-47.994167","-24.141667",NA,NA,NA,NA,NA,NA,NA,"Árvore de 10m alt.. Frutos verdes.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-01 16:35:53-03","UNICAMP","UEC","134781","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Machado, AFP","Medeiros, DA; Souza, VC; Rodrigues, RR; Tamashiro, JY; Silva, DGR; Damasceno, ACF","22","2003","04","15","Brazil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Trilha Auto-Guiada em frente à pousada Onça Pintada, 810m alt. CApoeira.","-48.406944","-24.2775","-48.406944","-24.2775",NA,NA,NA,NA,NA,NA,NA,"Árvore de 4m, látex alvo, estípulas avermelhadas.","Magnoliopsida",NA,"2010","01","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-01 16:35:53-03","UNICAMP","UEC","134999","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Rodrigues, RR","Viani, RAG; Souza, SCPM; Gusson, E; Cavallari Neto, M; Melo, ACG; et al.","157","2003","04","18","Brazil","São Paulo","Iporanga","Parque Estadual Intervales, Trilha do Carmo Acima, em direção aos Três Córregos, trecho com intensa extração seletiva de palmito e madeira, com poucas espécies finais da sucessão, com melhora no final da trilha (2km)","-48.4","-24.3","-48.4","-24.3",NA,NA,NA,NA,NA,NA,NA,"Árvore, 7m, látex branco e frutos verdes.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-01 16:35:53-03","UNICAMP","UEC","62512","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Machado, AFP","Bernacci, LC","28463","1989","09","22","Brazil","São Paulo","Campinas","Reserva de Santa Genebra","-46.083333","-22.866667","-46.083333","-22.866667",NA,NA,NA,NA,NA,NA,NA,"Árvore ca. 10-12m alt.; sicônios verdes com pontuções mais claras, ostíolo bem demarcado. Borda da mata.","Magnoliopsida",NA,"2010","01","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-01 16:35:53-03","UNICAMP","UEC","134966","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Machado, AFP","Araki, DF; Tamashiro, JY; Rother, DC; Oliveira, SH; Toledo, RM; et al.","76","2003","04","19","Brazil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, trilha saindo 500m antes da sede do Núcleo Barra Grande em direção a E.E.Xitue. Floresta Ombrófila Densa Montana vegetação conservada com escorregamentos naturais.","-48.35","-24.3","-48.35","-24.3","788","788",NA,NA,NA,NA,NA,"Árborea, 4m, beira de estrada, flores imaturas verdes.","Magnoliopsida",NA,"2010","01","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-01 16:35:53-03","UNICAMP","UEC","168570","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Melis, JV","Melis, JV","497","2007","10","21","Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela J. Subparcela 83.","-45.084167","-23.365556","-45.084167","-23.365556","358","395","UEC035343","UEC035343",NA,NA,NA,"Hemi-epífita. Sobre o Forófito J1596. DAP=5.03 cm. Látex branco.","Magnoliopsida",NA,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
