"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","recordNumber","coordinatePrecision","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"46","2016-09-29 10:03:00-03","NY","NYBG","787145","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"A. F. M. Glaziou","1880","05","03","Brazil","Rio de Janeiro",NA,"Petropolis",NA,NA,NA,NA,"donné par Mme Simard, sa fille, en 1907 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269143' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787145",NA,NA,"NY00787145_01","12162",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"47","2016-09-29 10:03:00-03","NY","NYBG","790771","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"R. Reitz","1965","12","18","Brazil","Paraná","Jaguariaíva","Rio das Mortes, Jaguariaiva","-49.7056","-24.2511",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269172' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790771","850","850","NY00790771_01","17944",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"48","2016-09-29 10:03:00-03","NY","NYBG","790774","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"R. Reitz","1954","09","30","Brazil","Santa Catarina","Luis Alves","Braço Joaquim, Luis Alves, Itajaí","-48.941177","-26.748537",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269157' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790774","400","400","NY00790774_01","2153",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","790770","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","C. C. Berg",NA,NA,NA,"G. G. Hatschbach","1967","03","12","Brazil","Paraná","Rio Branco do Sul","Curiola","-49.3142","-25.1903",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269148' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790770",NA,NA,"NY00790770_01","16149",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"50","2016-09-29 10:03:00-03","NY","NYBG","790767","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"C. Kozera","1996","01","31","Brazil","Paraná","Curitiba","Parque Barigui","-49.22","-25.37",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269147' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790767",NA,NA,"NY00790767_01","62",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"51","2016-09-29 10:03:00-03","NY","NYBG","790785","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"J. E. Montes","1955","07","02","Argentina","Misiones","Iguazú","Eldorado",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269131' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790785","180","180",NA,"14753",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"52","2016-09-29 22:32:00-03","NY","NYBG","886804","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"A. Custodio Filho","1980","07","07","Brazil","São Paulo","Cunha","Reserva Florestal","-44.9599990844727","-23.0699996948242",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1063096' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886804","1000","1000","NY00886804_01","252","38855","auto",NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"53","2016-09-29 10:03:00-03","NY","NYBG","790772","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"J. M. Silva","1987","11","18","Brazil","Paraná","Curitiba","Cidade Industrial","-49.2731","-25.4281",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269128' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790772",NA,NA,"NY00790772_01","407",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"54","2016-09-29 10:03:00-03","NY","NYBG","787146","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"S. de V. A. Pessôa","1989","08","31","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sítio Fazenda Velha","-42.05","-22",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269146' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787146","1100","1100","NY00787146_01","492",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","790765","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","C. C. Berg",NA,NA,NA,"G. G. Hatschbach","1970","08","16","Brazil","Paraná","Balsa Nova","Serra S. Luis","-49.6356","-25.5842",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269169' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790765","1000","1000","NY00790765_01","24459",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"56","2016-09-29 10:03:00-03","NY","NYBG","787142","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"J. P. P. Carauta","1961","08","30","Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara, Rio de Janeiro, Pedra da Gávea, Gruta da Orelha","-43.2075","-22.9031",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269164' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787142","800","800","NY00787142_01","158",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","790762","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","C. C. Berg",NA,NA,NA,"P. K. H. Dusén","1911","11","27","Brazil","Paraná",NA,"Villa Velha","-50.012929","-25.234872",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269145' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790762",NA,NA,"NY00790762_01","7281",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"58","2016-09-29 10:03:00-03","NY","NYBG","787139","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"A. P. Duarte","1960","10","11","Brazil","Rio de Janeiro",NA,"Mundo Nôvo, Botafogo",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269167' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787139",NA,NA,"NY00787139_01","5417",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"59","2016-09-29 10:03:00-03","NY","NYBG","787134","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"J. E. Simonis","1983","03","02","Brazil","Rio de Janeiro",NA,"Serra dos Orgaos, Teresopolis, Rio do Soberbo",NA,NA,NA,NA,"3-2-1983 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269127' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787134","500","500","NY00787134_01","33",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"60","2016-09-29 10:03:00-03","NY","NYBG","790773","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"L. B. Smith","1964","12","16","Brazil","Santa Catarina","Chapecó","Seminário Diocesiano, west of Chapecó","-52.62","-27.1",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269168' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790773","350","450","NY00790773_01","14044",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"61","2016-09-29 10:03:00-03","NY","NYBG","790756","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"S. Romaniuc Neto","1991","07","28","Brazil","São Paulo",NA,"Itabera",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269149' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790756",NA,NA,"NY00790756_01","1240",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"62","2016-09-29 10:03:00-03","NY","NYBG","790766","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"V. A. de O. Dittrich; S. M. Silva",NA,NA,NA,"C. Kozera","1996","01","31","Brazil","Paraná","Curitiba","Parque Barigui","-49.22","-25.37",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269124' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790766",NA,NA,"NY00790766_01","63",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"63","2016-09-29 10:03:00-03","NY","NYBG","787137","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"J. P. P. Carauta","1982","03","19","Brazil","Rio de Janeiro",NA,"Santa Tereza, Rua Monte Alegre 255, casa do Benjamina Constant, no parque",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269166' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787137",NA,NA,"NY00787137_01","4155",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"64","2016-09-29 10:03:00-03","NY","NYBG","790754","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"A. Cruz","1977","06","01","Brazil","São Paulo","Sao Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânico, Jardim Botânico","-46.618358","-23.646109",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269151' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790754",NA,NA,"NY00790754_01","s.n.",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","787135","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","C. C. Berg",NA,NA,NA,"J. P. P. Carauta","1967","08","30","Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara, Rio de Janeiro, Serra Carioca, em frente à rampa de prédio do Instituto de Conservaçao da Natureza, Estr. da Vista Chinesa, km 2","-43.273873","-22.971901",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269163' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787135",NA,NA,"NY00787135_01","398",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"66","2016-09-29 10:03:00-03","NY","NYBG","790761","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"K. Mizoguchi","1978","09","17","Brazil","Paraná","Maringá",NA,"-51.9383","-23.4256",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269134' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790761","850","850","NY00790761_01","949",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"67","2016-09-29 10:03:00-03","NY","NYBG","790777","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"A. Gevieski","1953","11","20","Brazil","Santa Catarina",NA,"Horto Florestal I.N.P., Ibirama",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269160' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790777","100","100","NY00790777_01","18",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","787149","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","C. C. Berg",NA,NA,NA,"S. Tsugaru","1987","12","08","Brazil","São Paulo","Registro","Vicinity of Registro, 200km SW from Sao Paulo, along the Rt. BR-116","-47.84","-24.48",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269140' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787149",NA,NA,"NY00787149_01","B-2322",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"69","2016-09-29 10:03:00-03","NY","NYBG","790763","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"S. Romaniuc Neto",NA,NA,NA,"J. M. Silva","1989","02","07","Brazil","Paraná","Guaratuba","Piçarras","-48.5744","-25.8831",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269123' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790763","3","5","NY00790763_01","569",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","790769","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","C. C. Berg",NA,NA,NA,"G. G. Hatschbach","1966","01","20","Brazil","Paraná",NA,"Atlantic slope of Serra do Mar; Rio Cotia near Antonina",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269154' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790769",NA,NA,"NY00790769_01","Ha.13576",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"71","2016-09-29 22:32:00-03","NY","NYBG","886806","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"F. R. Martins","1980","07","11","Brazil","São Paulo",NA,"Reserva Est. de Cunha","-45.052474","-23.263965",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1063099' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886806",NA,NA,"NY00886806_01","12349",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"72","2016-09-29 10:03:00-03","NY","NYBG","790758","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"N. A. Rosa","1980","11","13","Brazil","São Paulo",NA,"Reserva do Instituto de Botânico de Sao Paulo",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269122' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790758",NA,NA,"NY00790758_01","3748",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","790760","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","C. C. Berg",NA,NA,NA,"P. K. H. Dusén","1909","05","08","Brazil","Paraná",NA,"Alexandra","-48.631716","-25.548936",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269173' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790760",NA,NA,"NY00790760_01","8084",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"74","2016-09-29 10:03:00-03","NY","NYBG","787143","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"A. F. M. Glaziou","1893","09","17","Brazil","Rio de Janeiro",NA,"Paço Isabelo",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269144' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787143",NA,NA,"NY00787143_01","20491",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"75","2016-09-29 10:03:00-03","NY","NYBG","790782","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,"C. C. Berg",NA,NA,NA,"A. Sehnem","1980","01","03","Brazil","Rio Grande do Sul",NA,"Posto de Leiloes",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269126' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790782",NA,NA,"NY00790782_01","16796",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","790781","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","C. C. Berg",NA,NA,NA,"J. E. Leite","1941","10",NA,"Brazil","Rio Grande do Sul",NA,"Vicinity of Sao Leopoldo","-51.143791","-29.75136",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=269136' target='other'> <mi>dwc_moreinfo</mi></a>","NY00790781",NA,NA,"NY00790781_01","517",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"77","2016-10-21 17:13:00-02","NY","NYBG","25321","PreservedSpecimen","Plantae","Moraceae","Ficus","monckii","Ficus monckii",NA,"Unspecified Determiner",NA,NA,NA,"E. Hassler","1913","10",NA,"Paraguay",NA,NA,"Paraguaria Centralis: In regione lacus Ypacaray",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=227934' target='other'> <mi>dwc_moreinfo</mi></a>","NY00025321",NA,NA,"NY00025321_01","12311",NA,NA,"isotype","South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"78","2016-09-27 15:17:00-03","NY","NYBG","25323","PreservedSpecimen","Plantae","Moraceae","Ficus","monckii","Ficus monckii subcuneata","Hassl.","Unspecified Determiner",NA,NA,NA,"E. Hassler","1912",NA,NA,"Paraguay",NA,NA,"In regione calcarea cursu superioris fluminis Apa",NA,NA,NA,NA,"Collection date: Month as either Jan or Jun on label <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=694103' target='other'> <mi>dwc_moreinfo</mi></a>","NY00025323",NA,NA,"NY00025323_01","12030",NA,NA,"possible type","South America","sheet",NA,"Magnoliophyta","Rosales","subcuneata",NA,NA,NA,NA,NA
"79","2016-10-21 17:05:00-02","NY","NYBG","25322","PreservedSpecimen","Plantae","Moraceae","Ficus","monckii","Ficus monckii",NA,"Unspecified Determiner",NA,NA,NA,"E. Hassler","1902","09",NA,"Paraguay",NA,NA,"In regione collium: Cerros de Tobaty",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=227933' target='other'> <mi>dwc_moreinfo</mi></a>","NY00025322",NA,NA,"NY00025322_01","6096",NA,NA,"possible type","South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA
"80","2021-02-18 09:30:11-03","UNESP-IBB","BOTU","32814","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Romaniue Neto, S.","2007","12","05","Yamaki, H.O.","2006","08","16","Brasil","São Paulo","Guaratinguetá","Fazenda Espereança",NA,NA,"9999","9999",NA,"BOTU032814",NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-18 09:30:11-03","UNESP-IBB","BOTU","26261","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2016","02","20","Silva, S.M.","1998","02","18","Brasil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo",NA,NA,"9999","9999",NA,"BOTU026261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-18 09:30:11-03","UNESP-IBB","BOTU","24389","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2017","02","20","Medri, C.","1999","04","10","Brasil","Paraná","Sapopema","Salto das Orquídeas",NA,NA,"9999","9999",NA,"BOTU024389",NA,NA,NA,"776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-08 11:09:31-03","UNESP-IBB","BOTU","24452","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Machado, A.F.P.","2017","02","20","Pilla, M.A.C.","2004","10","10","Brasil","São Paulo","Natividade da Serra","Sede da base Vargem Grande","-45.233333","-23.416667","45°14'w","23°25's",NA,"BOTU024452",NA,NA,NA,"macp 19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-13 09:20:20-03","UFRJ","RFA","27671","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","C. M. Vieira","2001","11","02","A. Quinet","2001","05","04","Brasil","Rio de Janeiro","Nova Friburgo","Distrito Lumiar/Sibéria. Sitio Pouso Certo","-42.5311012268066","-22.2819004058838","42º22'84''W","22º20'72''S","Árvore, 5 m de altura, 60 cm de DAP, folha discolor verde, fruto imaturo verde, comum no local","RFA41796","650","650",NA,"mai-91","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-13 09:20:20-03","UFRJ","RFA","25964","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","C. M. Vieira","2001","04","10","A. Quinet","2000","12","16","Brasil","Rio de Janeiro","Magé","Piabetá. Estrada Matão nº 100, Cachoeira Grande","-43.1225","-22.568333","43º7'21''W","22º34'6''S","Árvore, 7m de altura, 10cm de DAP, folha discolor verde, fruto verde, comum no local","RFA41804","290","290",NA,"14/58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-13 09:20:20-03","UFRJ","RFA","26270","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","C. M. Vieira","2001","04","10","F. M. de B. Pereira","2000","12","27","Brasil","Rio de Janeiro","Sapucaia","3º Distrito, Fazendas Selo Verde","-42.836667","-22.078611","42º50'12''W","22º4'43''S","Árvore, 7 m de altura, 38cm de DAP, folha verde, caule cinza, raiz marrom, fruto verde, rara no local","RFA41812","757","757",NA,"jul-60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
