"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","occurrenceRemarks","class","coordinatePrecision","geoFlag","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","sex"
"458","2020-07-23 12:19:36-03","CEPLAC","CEPEC","66343","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium",NA,"T. E. Almeida & A Salino",NA,NA,NA,"M. L. Guedes",NA,"1993","08","14","Brasil","Bahia","CAIRÚ","Manguezal de Boipeba.","-39.0438995361328","-13.4869003295898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24756","auto","30/07/2006",NA,NA,NA,NA
"459","2020-07-23 12:19:36-03","CEPLAC","CEPEC","59553","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium",NA,"G. C. P. Pinto",NA,NA,NA,"G. C. P. Pinto","401","1983","11","14","Brasil","Bahia","ITABERABA","Fazenda Monte Verde, pasto da Boa Berna.","-40.3069000244141","-12.5275001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39857","auto","25/11/1988",NA,NA,NA,NA
"460","2020-07-23 12:19:36-03","CEPLAC","CEPEC","5019","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium",NA,"J. T.Mickel",NA,NA,NA,"T. S. dos Santos","360","1969","01","30","Brasil","Bahia","ITAJÚ DO COLÔNIA","Km 3 da estrada Itajú/Sta. Cruz da Virtória.","-39.7243995666504","-15.1424999237061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26963","auto","30/11/1978",NA,NA,NA,NA
"461","2020-07-23 12:19:36-03","CEPLAC","CEPEC","1232","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium",NA,"C. V. Morton",NA,NA,NA,"R. P. Belém","1272","1991","07","01","Brasil","Bahia","URUÇUCA","Rod. Uruçuca/Ilhéus.","-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33791","auto","10/05/1966",NA,NA,NA,NA
"462","2019-11-12 17:15:06-03","URICER","HPBR","6838","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","MILESI, T. R.","2013","11","05","GASTAL, C. S. et. al.",NA,"2000","12","07","Brasil","RS","Rio Grande",NA,"-52.0985984802246","-32.0349998474121",NA,NA,"HPBR006838",NA,NA,NA,NA,NA,NA,NA,NA,NA,"82892","auto",NA,"2",NA,NA,NA
"463","2021-04-08 17:12:08-03","UESB","HUESB","35","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fischer",NA,NA,NA,NA,"Carneiro-Torres, D.S.; M. M. da Silva-Castro, G Macedo; L. C. Senra; M. M. da Silva-Castro, G Macedo; L. C. Senra","231","2002","05","17","Brasil","Bahia","Jequié","Estrada Maracás- Contendas do Sincorá","-40.281667","-13.755","-40.281667","-13.755",NA,NA,NA,NA,NA,NA,NA,NA,"Folhas coriáceas, férteis.; Brejo.",NA,NA,NA,NA,NA,NA,NA,NA
"464","2021-04-08 17:12:08-03","UESB","HUESB","12213","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fischer",NA,"2016","07",NA,"Morato, K.V.; Silva, G.S.; Silva, G.S.","187","2016","07","09","Brasil","Bahia","Lafaiete Coutinho","Fazenda Boa Esperança","-40.355194","-13.625444","-40.355194","-13.625444","HUESB000012213",NA,"583","583",NA,NA,NA,NA,"Pteridófita. Terrestre. Folhas com soros.; Mata de gerais",NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-11-13 16:04:14-03","UNISANTA","HUSC","7660","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Sampaio, P.S.P.; Nakasato, M.V.","2006","04","16","Mirage, A.; Nakasato, M.V.","35","2006","04","16","Brasil","São Paulo","Peruíbe","Praia do Guaraú","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erva",NA,"21922","auto",NA,NA,NA,NA,NA
"466","2019-11-07 11:19:14-03","UFMG","BHCB-SL","139510","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Almeida, TE; Megale, ME; Gontijo, FD; Costa, LV","2318","2010","04","27","Brasil","Pará","Canaã dos Carajás","Floresta Nacional de Carajás, caminho Racha Placa","-50.340556","-6.525278","-50.340556","-6.525278",NA,NA,"224","224",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2019-11-07 11:19:14-03","UFMG","BHCB-SL","119346","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Arruda, AJ; Salino, A","2008","09",NA,"Salino, A","13337","2008","04","12","Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama","-40.241389","-18.980833","-40.241389","-18.980833",NA,NA,"40","40",NA,NA,"América",NA,"Terrestre em brejo.",NA,NA,NA,NA,NA,NA,NA,NA
"468","2019-11-07 11:19:14-03","UFMG","BHCB-SL","47505","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Salino, A","1999","05",NA,"Pott, VJ","3803","1998","12","02","Brasil","Mato Grosso do Sul","Bonito","Fazenda São Geraldo","-56.559167","-21.264444","-56.559167","-21.264444",NA,NA,"350","350",NA,NA,"América",NA,"Barranco de nascente de rio com ressurgência.",NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-11-07 11:19:14-03","UFMG","BHCB-SL","121419","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Almeida, TE","2008","08","14","Souza, DT","419","2008","06","11","Brasil","Alagoas","Igreja Nova","Linha de transmissão de energia Vale Verde, Cerrado em estágio inicial de regeneração.","-36.661111","-10.123056","-36.661111","-10.123056",NA,NA,NA,NA,NA,NA,"América",NA,"Terrestre, populações formando ilhas em pequenos brejos no meio do pasto.",NA,NA,NA,NA,NA,NA,NA,NA
"470","2021-01-12 15:24:38-03","UFMG","BHCB-SL","130514","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Almeida, TE","2009","05","23","Almeida, TE; Souza, DT; Cota, MMT","1935","2009","05","23","Brasil","Minas Gerais","Aimorés","Margens do córrego do Pião; próximo ao rio Manhuaç, Floresta Estacional Semidecidual e brejos","-41.336083","-19.484389","-41.336083","-19.484389",NA,NA,"68","68",NA,NA,"América",NA,"Erva terrestre a beira de estrada, em brejo",NA,NA,NA,NA,NA,NA,NA,NA
"471","2019-11-07 11:19:14-03","UFMG","BHCB-SL","150100","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Salino, A","2011","11",NA,"Salino, A; et al.;","15100","2011","04","21","Brasil","Espírito Santo","Linhares","Reserva Natural da Vale, Trilha Nativo da Gávea, FLoresta Estacional Semidecidual de Terras Baixas.","-40.046944","-19.151944","-40.046944","-19.151944",NA,NA,"60","60",NA,NA,"América",NA,"Terrestre em local brejoso, pecíolo de 90cm de comprimento, lâmina de 160cm de comprimento.",NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-02-11 18:26:27-03","UFMG","BHCB-SL","108627","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Arruda, AJ; Salino, A","2008","04",NA,"Boudet, HQ","3361","2004","04","16","Brasil","Espírito Santo","Águia Branca","Parque Recanto do Jacaré","-40.740278","-18.983056","-40.740278","-18.983056",NA,NA,"20","140",NA,NA,"América",NA,"Terrestre.; Em brejo.",NA,NA,NA,NA,NA,NA,NA,NA
"473","2021-01-12 15:24:38-03","UFMG","BHCB-SL","131387","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Megale, ME; Salino, A","2009","10",NA,"Salino, A; Megale, ME; Arruda, AJ; Viveros, RS","14288","2009","06","09","Brasil","Espírito Santo","Pinheiros","Reserva Biológica do Córrego do Veado;, Floresta Estacional Semidecidual, Tabuleiro.","-41.549722","-18.370333","-41.549722","-18.370333",NA,NA,"50","50",NA,NA,"América",NA,"Terrestre em brejo. Caule ereto. Pecíolo-Lâmina fértil 1,38m Lâmina 1,38m. Pecíolo-Lâmina estéril 84cm Lâmina 1,20m",NA,NA,NA,NA,NA,NA,NA,NA
"474","2019-11-07 11:19:14-03","UFMG","BHCB-SL","119199","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Salino, A","2008","03","26","Salino, A","13190","2008","03","26","Brasil","Minas Gerais","Jequitinhonha","Reserva Biológica da Mata Escura","-40.960556","-16.353611","-40.960556","-16.353611",NA,NA,"850","850",NA,NA,"América",NA,"Terrestre em brejo.",NA,NA,NA,NA,NA,NA,NA,NA
"475","2019-11-07 11:19:14-03","UFMG","BHCB-SL","133993","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Megale, ME; Salino, A","2009","12",NA,"Salino, A; Viveros, RS","14639","2009","10","29","Brasil","Espírito Santo","Cachoeiro do Itapemirim","RPPN Cafundó, Trilha da Arponga, Floresta Estacional Semidecidual.","-41.225417","-20.705111","-41.225417","-20.705111",NA,NA,"110","110",NA,NA,"América",NA,"Terrestre. Brejo em área aberta.",NA,NA,NA,NA,NA,NA,NA,NA
"476","2019-11-07 11:19:14-03","UFMG","BHCB-SL","121686","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Pivari, MOD","2007","12","21","Pivari, MOD; Oliveira, VB","778","2007","12","21","Brasil","Minas Gerais","Marliéria","Lagoa do Jacaré","-42.647222","-19.806667","-42.647222","-19.806667",NA,NA,"264","264",NA,NA,"América",NA,"Erva, ca. 2m alt., sobre vegetação aquática flutuante (histossolo). Soros laranjas,",NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-03-04 20:43:34-03","UFMG","BHCB-SL","85177","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Salino, A","2003","11",NA,"Salino, A; Mota, RC; Mota, NFO; Melo, LCN","9097","2003","10","06","Brasil","Minas Gerais","Bandeira",NA,"-40.521056","-15.825056","-40.521056","-15.825056",NA,NA,"500","550",NA,NA,"América",NA,"Terrestre com caule ereto, local ensolarado e brejoso.",NA,NA,NA,NA,NA,NA,NA,NA
"478","2021-01-12 15:24:38-03","UFMG","BHCB-SL","68253","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Salino, A",NA,NA,NA,"Mota, RC","1378","2001","12","12","Brasil","Minas Gerais","Frei Inocêncio","Rio Suaçuí Grande;","-47.990689","-18.699525","-47.990689","-18.699525",NA,NA,NA,NA,NA,NA,"América",NA,"Planta coletada em área brejosa; erva.",NA,NA,NA,NA,NA,NA,NA,NA
"479","2019-11-07 11:19:14-03","UFMG","BHCB-SL","121389","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Almeida, TE","2008","07",NA,"Souza, DT","389","2008","01","22","Brasil","Alagoas","Arapiraca","Futuras instalações da Mineração Vale Verde","-36.671944","-9.696111","-36.671944","-9.696111",NA,NA,NA,NA,NA,NA,"América",NA,"Terrestre, populações formando ilhas em pequenos brejos no meio do pasto.",NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-11-07 11:19:14-03","UFMG","BHCB-SL","132666","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Salino, A","2009","10",NA,"Salino, A; Megale, ME; Arruda, AJ","14468","2009","08","26","Brasil","Espírito Santo","São Roque","Estrada São Roque - Santa Teresa, Brejo em área de pastagem.","-40.622472","-19.708972","-40.622472","-19.708972",NA,NA,"150","150",NA,NA,"América",NA,"Terrestre em brejo, perto de estrada. Folha fértil 3m de compr. Folha estéril 2,04m de compr. Pecíolo 60 cm de compr.",NA,NA,NA,NA,NA,NA,NA,NA
"481","2021-01-12 15:24:38-03","UFMG","BHCB-SL","133984","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Megale, ME; Salino, A","2009","12",NA,"Salino, A; Viveros, RS","14630","2009","10","28","Brasil","Espírito Santo","Cachoeiro do Itapemirim","Estrada Pacotuba - Cachoeiro do Itapemerim; Ponte","-41.294611","-20.758889","-41.294611","-20.758889",NA,NA,"85","85",NA,NA,"América",NA,"Terrestre, brejo com Typha.",NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-02-11 18:26:27-03","UFMG","BHCB-SL","104729","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Almeida, TE","2007","02",NA,"Almeida, TE","634","2007","02","07","Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares","-39.962833","-19.209417","-39.962833","-19.209417",NA,NA,"30","60",NA,NA,"América",NA,"Terrestre em área brejosa aberta, próximo ao córrego João Pedro. Folha estéril - pecíolo com 40cm e lâmina com 160cm. Folha fértil - pecíolo com 90cm e lâmina com 225cm.",NA,NA,NA,NA,NA,NA,NA,NA
"483","2019-11-07 11:19:14-03","UFMG","BHCB-SL","121863","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Pivari, MOD","2008","03","11","Pivari, MOD; Oliveira, VB; Ferreira, RM","955","2008","03","11","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Lagoa Don Helvécio","-42.599167","-19.786389","-42.599167","-19.786389",NA,NA,"255","255",NA,NA,"América",NA,"Erva, ca. 2,5m alt., em vegetação aquática flutuante (histossolo). Pecíolo ca. 1,2m comp., raque ca. 1,3m compr., soros castanhos.",NA,NA,NA,NA,NA,NA,NA,NA
"484","2021-01-12 15:24:38-03","UFMG","BHCB-SL","47654","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Salino, A","1999","05",NA,"Salino, A; Morais, PO","4729","1999","05","28","Brasil","Minas Gerais","Pedra Azul","Reservatório do Córrego Soberbo - COPASA;, Área com vegetação de cerrado e cerradão.","-41.2971992492676","-16.0053005218506",NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"Terrícola, crescendo em local encharcado.",NA,"39993","auto",NA,NA,NA,NA,NA
"485","2019-11-07 11:19:14-03","UFMG","BHCB-SL","30798","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Salino, A","1993",NA,NA,"Salino, A","1484","1992","10","11","Brasil","Paraná","Paranaguá","Ilha do Mel; planície da praia do Miguel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"Terrestre em local brejoso.",NA,"24916","auto",NA,NA,NA,NA,NA
"486","2019-11-07 11:19:14-03","UFMG","BHCB-SL","158560","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Pinheiro, F; et al.;","124","1996","10","10","Brasil","Rio de Janeiro","Carapebus","Restinga de Carapebus, Fazenda São Lázaro, estrada para a praia.","-41.6610984802246","-22.1872005462646",NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"Erva de folhas eretas com 3m de altura. Heliófila, folhas cautáceas discalares verdes. Brejo.",NA,"13257","auto",NA,NA,NA,NA,NA
"487","2019-11-07 11:19:14-03","UFMG","BHCB-SL","161867","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Camargo, RFN","1988","04","15","Krieger, L","15443","1977","04","07","Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"No mangue, meio dentro d'água, frondes de aproximadamente 3m de altura, em densas formações, as estéreis mais altas,",NA,"20531","auto",NA,NA,NA,NA,NA
"488","2019-11-07 11:19:14-03","UFMG","BHCB-SL","4384","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Krieger, L",NA,NA,NA,"Krieger, L","s.n.","1987","04","07","Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"Frondes de uns 3 metros de altura. Frondes estéreis mais altas que as férteis.",NA,"20531","auto",NA,NA,NA,NA,NA
"489","2019-11-07 11:19:14-03","UFMG","BHCB-SL","4348","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Krieger, L",NA,NA,NA,"Krieger, L","s.n.","1987","04","07","Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"Cosmopolita. Frondes de uns 3m de altura, em densas formações. Frondes estéreis mais altas que as férteis.",NA,"20531","auto",NA,NA,NA,NA,NA
"490","2019-11-07 11:19:14-03","UFMG","BHCB-SL","4290","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Krieger, L","1981","09",NA,"Krieger, L","s.n.","1981","09","01","Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"Frondes de mais de 3 metros de altura, coriáceae, as férteis menores, soros castanhos na face abaxial.",NA,"17620","auto",NA,NA,NA,NA,NA
"491","2019-11-07 11:19:14-03","UFMG","BHCB-SL","91739","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Almeida, TE","2005","03","31","Salino, A","10331","2005","03","31","Brasil","São Paulo","Cananéia","Parque Estadual do Jucupiranga","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"30","30",NA,NA,"América",NA,"Terrestre.",NA,"37574","auto",NA,NA,NA,NA,NA
"492","2020-11-12 17:02:47-03","UEL","FUEL","10011","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Salino, A","1992","12",NA,"Britez, RM","1893","1988","04","15","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,"FUEL001100",NA,NA,NA,"Tracheophyta","Polypodiales",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"493","2020-08-20 15:00:13-03","UFSC","FLOR","40258","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Della, A.P.","2020","01","27","Leite, M.S.","65","2006","05","06","Brasil","Pernambuco","Recife","Bairro de Apipucos, Açude de Apipucos.","-34.8810997009277","-8.05389022827148",NA,NA,"FLOR0040258",NA,NA,NA,NA,"Polypodiales",NA,NA,"macrófita aquática emergente. Em associação com gramíneas aquáticas (Paspalum sp.).Frondes apresentando soros.Início da estação chuvosa. Duplicata de UFP 43375 Habitat: Pequenos agrupamentos espersos ao longo das margens do açude.",NA,"18865","auto",NA,NA,NA,NA,NA
"494","2020-08-20 15:00:13-03","UFSC","FLOR","46969","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Freitas, M.C.A. de","2012","10","31","Freitas, M.C.A. de; Freitas, P.R.P. de & Freitas, C.A. de","71","2012","10","31","Brasil","Santa Catarina","Florianópolis","À margem da Rodovia Beira-mar, próximo à passarela. Manguezal do Itacorubi, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0046969",NA,NA,NA,NA,"Polypodiales",NA,NA,"2,5m altura. Planta adulta, estéril. Não foi possível coletar o restante da raque e o rizoma.",NA,"27000","auto",NA,NA,NA,NA,NA
"495","2020-08-20 15:00:13-03","UFSC","FLOR","46965","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Freitas, M.C.A. de","2012","10","31","Freitas, M.C.A. de; Freitas, P.R.P. de & Freitas, C.A. de","67","2012","10","31","Brasil","Santa Catarina","Florianópolis","À margem da Rodovia Beira-mar, próximo à passarela. Manguezal do Itacorubi, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0046965",NA,NA,NA,NA,"Polypodiales",NA,NA,"Planta adulta. Não foi possível coletar o rizoma.",NA,"27000","auto",NA,NA,NA,NA,NA
"496","2020-08-20 15:00:13-03","UFSC","FLOR","46966","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Freitas, M.C.A. de","2012","10","31","Freitas, M.C.A. de; Freitas, P.R.P. de & Freitas, C.A. de","68","2012","10","31","Brasil","Santa Catarina","Florianópolis","À margem da Rodovia Beira-mar, próximo à passarela. Manguezal do Itacorubi, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0046966",NA,NA,NA,NA,"Polypodiales",NA,NA,"1,2m altura. Planta jovem, estéril.",NA,"27000","auto",NA,NA,NA,NA,NA
"497","2020-08-20 15:00:13-03","UFSC","FLOR","46967","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Freitas, M.C.A. de","2012","10","31","Freitas, M.C.A. de; Freitas, P.R.P. de & Freitas, C.A. de","69","2012","10","31","Brasil","Santa Catarina","Florianópolis","À margem da Rodovia Beira-mar, próximo à passarela. Manguezal do Itacorubi, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0046967",NA,NA,NA,NA,"Polypodiales",NA,NA,"Planta jovem, fértil.",NA,"27000","auto",NA,NA,NA,NA,NA
"498","2020-08-20 15:00:13-03","UFSC","FLOR","46968","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Freitas, M.C.A. de","2012","10","31","Freitas, M.C.A. de; Freitas, P.R.P. de & Freitas, C.A. de","70","2012","10","31","Brasil","Santa Catarina","Florianópolis","À margem da Rodovia Beira-mar, próximo à passarela. Manguezal do Itacorubi, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0046968",NA,NA,NA,NA,"Polypodiales",NA,NA,"2,5m altura. Planta adulta, fértil. Não foi possível coletar o restante da raque e o rizoma.",NA,"27000","auto",NA,NA,NA,NA,NA
"499","2020-08-20 20:41:53-03","UFSC","FLOR","17942","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Fronza, M.","1988",NA,NA,"Souza, M.L.; Fronza, M.; Sá, M.R. de & Araujo, A.C.","960","1988","06","07","Brasil","Santa Catarina","Florianópolis","Pontal da Daniela, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0017942",NA,NA,NA,NA,"Polypodiales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"500","2020-08-20 20:41:53-03","UFSC","FLOR","2301","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Sehnem, A.","1975",NA,NA,"Klein, R.M.; Bresolin, A.","6052","1965","06","22","Brasil","Santa Catarina","Florianópolis","Rio Tavares, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0002301",NA,"1","1",NA,"Polypodiales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
