"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","identifiedBy","recordNumber","continentOcean","locality","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","previousCatalogNumber"
"163","2020-10-14 10:03:18-03","FURB","FURB","41187","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Gaio, J.; Grizzon, M. & Keil, R.","2013","01","05","Brasil","Rio Grande do Sul","São Marcos","-50.9858333","-28.9683334","-50.9858333","-28.9683334",NA,"FURB31956",NA,NA,NA,"Grizzon, M","283",NA,"Distrito de Criúva, São Luiz, Dalagno.",NA,"FURB31956","780","780",NA,"2013","01",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA
"164","2019-11-08 08:53:44-03","FURB","FURB","41790","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Verdi, M.; Jarenkow, J.A.","2012","12","01","Brasil","Rio Grande do Sul","Encruzilhada do Sul","-52.9111111","-30.7697223","-52.9111111","-30.7697223",NA,"FURB31954",NA,NA,NA,"Verdi, M","6310",NA,"Serra dos Pedrosos.",NA,"FURB31954","324","324",NA,"2012","12",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA
"165","2019-11-08 08:53:44-03","FURB","FURB","41793","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Verdi, M.; Jarenkow, J.A.","2012","12","02","Brasil","Rio Grande do Sul","Santana da Boa Vista","-53.2630556","-30.8652778","-53.2630556","-30.8652778",NA,"FURB31955",NA,NA,NA,"Verdi, M","6348",NA,"Cerro do Diogo.",NA,"FURB31955","238","238",NA,"2012","12",NA,NA,NA,NA,"02",NA,NA,NA,NA,NA
"166","2020-10-14 10:03:18-03","FURB","FURB","53689","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Gonzatti, F.","2014","11","29","Brasil","Rio Grande do Sul","Osório","-50.1947222","-29.8386111","-50.1947222","-29.8386111",NA,"FURB53689",NA,NA,NA,"Grizzon, M.","1428",NA,"Lagoa das Traíras.",NA,"FURB53689","14","14",NA,"2014","12",NA,NA,NA,NA,"20",NA,NA,NA,NA,NA
"167","2020-10-14 10:03:18-03","FURB","FURB","41991","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Brinker, J.; et al.","1987","11","14","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,"FURB31953",NA,NA,NA,"Grizzon, M",NA,NA,NA,NA,"FURB31953",NA,NA,NA,"2013","06","50525","auto",NA,NA,"21",NA,NA,NA,NA,NA
"168","2021-03-16 17:53:49-03","UCS","HUCS","40721","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Verdi, M.","2012","12","02","Brasil","Rio Grande do Sul","Santana da Boa Vista","-53.698528","-30.865278","-53.698528","-30.865278","Herbário FURB 41793; estepe estacional",NA,"Angiospermae","Myrtales",NA,"Verdi, M.","6348",NA,"Cerro do Diogo",NA,NA,NA,NA,NA,"2012","12",NA,NA,NA,NA,"02",NA,NA,NA,NA,NA
"169","2021-03-16 17:53:49-03","UCS","HUCS","39864","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Gaio, J.","2013","01","05","Brasil","Rio Grande do Sul","Caxias do Sul","-50.985556","-28.968333","-50.985556","-28.968333","campo nativo",NA,"Angiospermae","Myrtales",NA,"Grizzon, M.","283",NA,"Criúva- SãoLuiz",NA,NA,NA,NA,NA,"2013","01",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA
"170","2021-03-16 17:53:49-03","UCS","HUCS","38524","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Grizzon, M.","2011","11","27","Brasil","Rio Grande do Sul","Caxias do Sul","-50.946389","-29.978056","-50.946389","-29.978056","barranco - beira da estrada",NA,"Angiospermae","Myrtales",NA,"Grizzon, M.","52",NA,"Dalanhos",NA,NA,NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-16 17:53:49-03","UCS","HUCS","28260","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Wasum, R.A.","2006","02","22","Brasil","Rio Grande do Sul","Candiota","-53.724444","-31.570278","-53.724444","-31.570278","no campo",NA,"Angiospermae","Myrtales",NA,"Molz, M.","3522",NA,"Mina da CRM",NA,NA,"218","218",NA,"2018","08",NA,NA,NA,NA,"29",NA,NA,NA,NA,NA
"172","2021-03-16 17:53:49-03","UCS","HUCS","34396","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Zanotto, M.D.","2009","01","28","Brasil","Rio Grande do Sul","Trindade do Sul","-52.805278","-27.498611","-52.805278","-27.498611","no interiro da maata",NA,"Angiospermae","Myrtales",NA,"Link, O.","95",NA,NA,NA,NA,NA,NA,NA,"2015","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-16 17:53:49-03","UCS","HUCS","37816","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Grizzon, M.","2011","11","17","Brasil","Rio Grande do Sul","Caxias do Sul","-50.914444","-28.995","-50.914444","-28.995","em barranco na beira da estrada",NA,"Angiospermae","Myrtales",NA,"Grizzon, M.","54",NA,"Dalanhos",NA,NA,NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-16 17:53:49-03","UCS","HUCS","37818","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Grizzon, M.","2011","11","27","Brasil","Rio Grande do Sul","Caxias do Sul","-50.942778","-28.985","-50.942778","-28.985","barranco - beira da estrada",NA,"Angiospermae","Myrtales",NA,"Grizzon, M.","53",NA,"Dalanhos",NA,NA,NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-16 17:53:49-03","UCS","HUCS","38311","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Gonzatti, F.","2012","01","10","Brasil","Rio Grande do Sul","Cidreira","-50.255","-30.145556","-50.255","-30.145556","mata de restinga",NA,"Angiospermae","Myrtales",NA,"Gonzatti, F.","342",NA,"margem leste da lagoa Suzana",NA,NA,NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-16 17:53:49-03","UCS","HUCS","39715","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Grizzon, M.","2012","11","25","Brasil","Rio Grande do Sul","Caxias do Sul","-50.930619","-28.951972","-50.930619","-28.951972","campo rupestre",NA,"Angiospermae","Myrtales",NA,"Grizzon, M.","108",NA,"Dalanhos-Fazenda P. Hoffmann",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-16 17:53:49-03","UCS","HUCS","40356","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Gaio, J.","2012","12","19","Brasil","Rio Grande do Sul","Caxias do Sul","-50.927778","-28.958889","-50.927778","-28.958889","campo nativo",NA,"Angiospermae","Myrtales",NA,"Grizzon, M.","233",NA,"Criúva - Propriedade Hoffmann",NA,NA,NA,NA,NA,"2012","12",NA,NA,NA,NA,"19",NA,NA,NA,NA,NA
"178","2021-03-16 17:53:49-03","UCS","HUCS","40723","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Verdi, M.","2012","12","01","Brasil","Rio Grande do Sul","Encruzilhada do Sul","-52.911111","-30.769444","-52.911111","-30.769444","Herbário FURB 41790; campo",NA,"Angiospermae","Myrtales",NA,"Verdi, M.","6310",NA,"Serra dos Pedrosos",NA,NA,NA,NA,NA,"2012","12",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA
"179","2021-03-16 17:53:49-03","UCS","HUCS","41960","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Gonzatti, F.","2014","11","29","Brasil","Rio Grande do Sul","Osório","-50.194681","-29.838611","-50.194681","-29.838611","Arbusto formando moitas; em campo",NA,"Angiospermae","Myrtales",NA,"Grizzon, M.","1428",NA,"Lagoa das Traíras",NA,NA,"14","14",NA,"2014","12",NA,NA,NA,NA,"20",NA,NA,NA,NA,NA
"180","2021-03-16 17:53:49-03","UCS","HUCS","47535","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Gonzatti, F.","2017","12","02","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.583939","-30.669867","-53.583939","-30.669867","Em campo nativo. Arbusto ca. de 40cm de altura",NA,"Angiospermae","Myrtales",NA,"Gonzatti, F.","4084",NA,"RS 357, sentido à Larvas do Sul. Campo nativo junto à estrada",NA,NA,"369","369",NA,"2018","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-16 17:53:49-03","UCS","HUCS","3651","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Brinker, J.","1987","11","14","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"arbusto com flores brancas e frutos",NA,"Angiospermae","Myrtales",NA,"Grizzon, M.","s.n.",NA,NA,NA,NA,NA,NA,NA,"2013","06","50525","auto",NA,NA,"21",NA,NA,NA,NA,NA
"182","2021-03-16 17:53:49-03","UCS","HUCS","3628","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Wasum, V.","1987","11","14","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"Smith, S.F.","s.n.",NA,NA,NA,NA,NA,NA,NA,"1988","01","50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-16 17:53:49-03","UCS","HUCS","27824","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Marchett, F.","2005","12","14","Brasil","Rio Grande do Sul","Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,"campo",NA,"Angiospermae","Myrtales",NA,"Molz, M.","477",NA,NA,NA,NA,"150","150",NA,"2019","09","68702","auto",NA,NA,"10",NA,NA,NA,NA,NA
"184","2021-03-16 17:53:49-03","UCS","HUCS","1298","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Sehnem, A.","1945","10","10","Brasil","Rio Grande do Sul","Pareci Novo","-51.3974990844727","-29.6382999420166",NA,NA,"coleção ASSL 1618",NA,"Angiospermae","Myrtales",NA,"Rambo, B.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9951","auto",NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-16 17:53:49-03","UCS","HUCS","4946","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Wasum, R.A.","1988","12","07","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"flores brancas; barranco",NA,"Angiospermae","Myrtales",NA,"Landrum, L.","s.n.",NA,"Ana Rech - Faxinal",NA,NA,NA,NA,NA,"1989","04","49662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-16 17:53:49-03","UCS","HUCS","27218","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Wasum, R.A.","2005","11","13","Brasil","Rio Grande do Sul","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,"orla da mata",NA,"Angiospermae","Myrtales",NA,"Sobral, M.","3328",NA,"Colônia Osório - Residência Cel. Pedro Osório",NA,NA,NA,NA,NA,"2006","04","51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-16 17:53:49-03","UCS","HUCS","14560","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Kegler, A.","1999","12","13","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"orla de barranco",NA,"Angiospermae","Myrtales",NA,"Smith, S.F.","454",NA,"Criúva",NA,NA,NA,NA,NA,"2001","12","49662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-16 17:53:49-03","UCS","HUCS","2803","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Sehnem, A.","1965","12","11","Brasil","Rio Grande do Sul","São Lourenço do Sul","-51.9782981872559","-31.3652992248535",NA,NA,"coleção ASSL 8576; arbustum parvum in campo",NA,"Angiospermae","Myrtales",NA,"Sehnem, A.","s.n.",NA,"Faz. Crisanto Soares",NA,NA,NA,NA,NA,NA,NA,"48842","auto",NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-16 17:53:49-03","UCS","HUCS","6575","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Grazziotin, G.G.","1990","02","27","Brasil","Rio Grande do Sul","Pantano Grande","-52.3736000061035","-30.1914005279541",NA,NA,"campo",NA,"Angiospermae","Myrtales",NA,"Landrum, L.","s.n.",NA,"Fazenda Capivarita",NA,NA,NA,NA,NA,"1990",NA,"34187","auto",NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-16 17:53:49-03","UCS","HUCS","18739","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Wasum, R.A.","2002","01","11","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"beira da estrada",NA,"Angiospermae","Myrtales",NA,"Smith, S.F.","1315",NA,"Fazenda da Mulita",NA,NA,NA,NA,NA,"2002","09","76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-16 17:53:49-03","UCS","HUCS","38310","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Valduga, E.","2011","12","16","Brasil","Rio Grande do Sul","Balneário Pinhal","-50.2327995300293","-30.2474994659424",NA,NA,"arbusto com 1 m de altura; às margens da estrada",NA,"Angiospermae","Myrtales",NA,"Valduga, E.; Gonzatti, F.","227",NA,"Horto Florestal",NA,NA,NA,NA,NA,"2012","03","17849","auto",NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-16 17:53:49-03","UCS","HUCS","11238","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Wasum, R.A.","1995","12","27","Brasil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"junto ao caminho",NA,"Angiospermae","Myrtales",NA,"Smith, S.F.","s.n.",NA,"IBDF",NA,NA,NA,NA,NA,"1996","04","46790","auto",NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-16 17:53:49-03","UCS","HUCS","32538","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Scur, L.","2008","01","15","Brasil","Rio Grande do Sul","Mostardas","-50.9211006164551","-31.1068992614746",NA,NA,"campo",NA,"Angiospermae","Myrtales",NA,"Grizzon, M.","1180",NA,"Lagoa do Funcho",NA,NA,NA,NA,NA,"2012","05","86098","auto",NA,NA,"22",NA,NA,NA,NA,NA
"194","2021-03-16 17:53:49-03","UCS","HUCS","18112","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Wasum, R.A.","2000","10","10","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"beira de estrada",NA,"Angiospermae","Myrtales",NA,"Smith, S.F.","820",NA,"Linha São Paulo",NA,NA,NA,NA,NA,"2001","12","76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-16 17:53:49-03","UCS","HUCS","31212","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Wasum, R.A.","2007","02","21","Brasil","Rio Grande do Sul","Candiota","-53.6725006103516","-31.5580997467041",NA,NA,"campo",NA,"Angiospermae","Myrtales",NA,"Sobral, M.","3942",NA,"Mina da CRM",NA,NA,NA,NA,NA,"2007","08","28623","auto",NA,NA,"11",NA,NA,NA,NA,NA
"196","2021-03-16 17:53:49-03","UCS","HUCS","11384","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Butzke, A.","1995","11","15","Brasil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"campo limpo",NA,"Angiospermae","Myrtales",NA,"Smith, S.F.","s.n.",NA,"Quatro Irmãos",NA,NA,NA,NA,NA,"1996","05","46790","auto",NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-16 17:53:49-03","UCS","HUCS","11429","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Butzke, A.","1995","11","15","Brasil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"Herbara 7901; campo limpo",NA,"Angiospermae","Myrtales",NA,"Smith, S.F.","s.n.",NA,"Quatro Irmãos",NA,NA,NA,NA,NA,"1996","05","46790","auto",NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-16 17:53:49-03","UCS","HUCS","47894","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Grizzon, M.","2013","12","14","Brasil","Rio Grande do Sul","Muitos Capões","-51.1817016601562","-28.3141994476318",NA,NA,"Em campo sujo, sucessão vegetacional, ca 50 cm de altura",NA,"Angiospermae","Myrtales",NA,"Molz, M.","214",NA,"Reserva Aracuri",NA,NA,NA,NA,NA,"2018","09","41750","auto",NA,NA,"10",NA,NA,NA,NA,NA
"199","2021-03-16 17:53:49-03","UCS","HUCS","2792","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Sehnem, A.","1963","01","17","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"coleção Sehnem 8136",NA,"Angiospermae","Myrtales",NA,"Mattos, J.","s.n.",NA,"Taimbé",NA,NA,NA,NA,NA,"1973",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-16 17:53:49-03","UCS","HUCS","15008","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Scur, L.","2000","02","01","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"no campo",NA,"Angiospermae","Myrtales",NA,"Smith, S.F.","441",NA,"Vila Seca",NA,NA,NA,NA,NA,"2002","09","49662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-16 17:53:49-03","UCS","HUCS","15132","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Scur, L.","2000","01","12","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"no campo",NA,"Angiospermae","Myrtales",NA,"Smith, S.F.","361",NA,"Vila Seca",NA,NA,NA,NA,NA,"2001","12","49662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"202","2014-10-14 15:56:58-03","BS","M","M-0146819","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M0146819","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Rio Grande do Sul.",NA,NA,NA,NA,"TYPE",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"203","2014-10-14 15:56:58-03","BS","M","M-0146820","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M0146820","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Prov. Bras.: S. Pedro do Sul.",NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"204","2020-04-27 16:10:43-03","UFES","VIES","32787","S","Plantae","Myrtaceae","Campomanesia","gardneriana","Campomanesia gardneriana","O.Berg","Martins, G.N.",NA,NA,NA,"Brasil","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,NA,"VIES032787",NA,NA,NA,"A. Giantta","73",NA,"Parque Estadual da Fonte Grande.",NA,"VIES032787",NA,NA,NA,"2017","09","15291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-08-16 08:40:12-03","UTFPR","HCF","6228","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg.","M.G. Caxambu","2007","11","02","Brasil","PR","Ponta Grossa","-49.972778","-25.18525","49°58'22 W","25°11'06,9 S","arbusto ca. 0,40 m. Flores alvas.",NA,NA,NA,NA,"J. Cordeiro & E.D. Lozano","1755",NA,"Buraco do Padre",NA,NA,"883","883",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-08-16 08:40:12-03","UTFPR","HCF","1668","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg.","M.G. Caxambu","2004","11","07","Brasil","PR","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"arbusto próximo ao rio, com flores brancas.",NA,NA,NA,NA,"J. Cordeiro & E. Barboza","732",NA,"Rio dos Papagaios",NA,NA,NA,NA,NA,"2005","05","35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"207","2013-04-01 09:15:41-03","IPT","BCTW","6234","S","Plantae",NA,"Campomanesia","aurea","Campomanesia aurea","O. Berg",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5836","-29.4481",NA,NA,"Rio S.B.G.1986",NA,"Magnoliophyta",NA,NA,"Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"208","2021-03-21 19:37:31-03","UFC","EAC","13425","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Sobral, M.","1984","11","22","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Subarbusto 0,3m de altura, flor branca.; Campo","EAC0013425","Dicotyledon",NA,NA,"Sobral, M.","s.n.","Southern America","Morro Santana",NA,"EAC0013425",NA,NA,NA,"1984",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-02-11 16:53:16-03","UFSM","SMDB","1856","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Alvarez, A.F.","1980","12","23","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,"SMDB001856",NA,NA,NA,"Sobral, M","s.n.",NA,"Campus da UFSM - Potreiro de bequinos",NA,NA,NA,NA,NA,"1987","11","37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-02-11 16:53:16-03","UFSM","SMDB","965","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Morais, E","1965","11","21","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,"SMDB000965",NA,NA,NA,NA,"s.n.",NA,"Fazenda Ramada - Sarandi",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-02-11 16:53:16-03","UFSM","SMDB","19616","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Machado, PFS","2020","11","14","Brasil","Rio Grande do Sul","São Pedro do Sul","-54.1789016723633","-29.6205997467041",NA,NA,"Arbusto, folhas opostas, ovadas; inflorescência axilar, flores solitárias brancas. Projeto Flora de Santa Maria","SMDB019616",NA,NA,NA,"Machado, PFS","18",NA,"Xiniquá, BR 287., Campo lavrado, cultivado",NA,NA,NA,NA,NA,"2020","11","32227","auto",NA,NA,"14",NA,NA,NA,NA,NA
"212","2021-02-11 16:53:16-03","UFSM","SMDB","18639","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Figueira, M; Schindler, B.","2015","11","22","Brasil","Rio Grande do Sul","São Vicente do Sul","-54.900667","-29.692694","-54.900667","-29.692694","Arbusto, no topo do cerro e em campo rupestre, frequente, 1,5 m de atl., muito ramificado, frutos imaturos; Região com encraves dos Domínios Atlântico e Pampa, com refúgio vegetacional na porção superior do cerro, relevo plano no topo a escarpado em","SMDB018639",NA,NA,NA,"Figueira, M","367",NA,"Cerro do Loreto",NA,NA,NA,NA,NA,"2015","11",NA,NA,NA,NA,"22",NA,NA,NA,NA,NA
"213","2021-02-11 16:53:16-03","UFSM","SMDB","14414","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Gonzatti, F; Valduga, E","2011","12","16","Brasil","Rio Grande do Sul","Balneário Pinhal","-50.2327995300293","-30.2474994659424",NA,NA,"As margens da estrada. Arbusto com ca. 1m de altura. Alt 10m. HUCS 38310","SMDB014414",NA,NA,NA,"Gonzatti, F; Wasum, R","227",NA,"Horto florestal",NA,NA,NA,NA,NA,"2012","03","17849","auto",NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-02-11 16:53:16-03","UFSM","SMDB","11867","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Zachia, RA; Larocca, J","1995","12","12","Brasil","Rio Grande do Sul","Barros Cassal","-52.5828018188477","-29.0932998657227",NA,NA,"Subarbusto, no campo.","SMDB011867",NA,NA,NA,"Zachia, R","2218",NA,"Estrada para Soledade.",NA,NA,NA,NA,NA,NA,NA,"20054","auto",NA,NA,NA,NA,NA,NA,NA,NA
