"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","sex"
"287","2020-10-14 10:03:32-03","FURB","FURB","15691","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Korte, A","2009","11","05","Korte, A.; Kniess, A.","720","2009","11","05","Brasil","Santa Catarina","Leoberto Leal","Rio Feijão.","-49.2305556","-27.4502778","-49.2305556","-27.4502778","850","850","Florística IFFSC 384 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea; Fruto roxo;","FURB32550","FURB32550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-10-14 10:03:32-03","FURB","FURB","1694","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Gasper, AL de","2001","05","19","Sobral, M.",NA,"2001","02","09","Brasil","Santa Catarina","Indaial","Faxinal do Bepe.","-49.2091667","-27.1141667","-49.2091667","-27.1141667",NA,NA,"Projeto FNMA. Florística.","FURB32542","FURB32542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-10-14 10:03:32-03","FURB","FURB","17122","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Korte, A","2009","11","25","Korte, A.; Kniess, A.","76","2009","11","25","Brasil","Santa Catarina","Alfredo Wagner","Alto Limeirinha.","-49.5005556","-27.6302778","-49.5005556","-27.6302778","642","642","Florística IFFSC 309 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea; Fruto roxa;","FURB32551","FURB32551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-10-14 10:03:32-03","FURB","FURB","17152","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Korte, A","2009","11","28","Korte, A.; Kniess, A.","1083","2009","11","28","Brasil","Santa Catarina","Alfredo Wagner","Soldadinho.","-49.4108333","-27.6291667","-49.4108333","-27.6291667","772","772","Florística IFFSC 310 (Arbórea) Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: árvore; Fruto roxo;","FURB32552","FURB32552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-10-14 10:03:32-03","FURB","FURB","19150","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Korte, A","2010","01","25","Korte, A.; Kniess, A.","1236","2009","12","01","Brasil","Santa Catarina","Alfredo Wagner","Rio das Demoras.","-49.3211111","-27.6313889","-49.3211111","-27.6313889","942","942","Florística IFFSC 311 (Arvoreta) Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração; interior do fragmento Habito: arvoreta;","FURB32548","FURB32548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-10-14 10:03:32-03","FURB","FURB","19761","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Oliveira, AA de","2010","04","08","Korte, A.; Kniess, A.","1700","2010","02","05","Brasil","Santa Catarina","Santa Terezinha","Nova Esperança.","-49.9505556","-26.7302778","-49.9505556","-26.7302778","535","535","Florística IFFSC 797 (Arbórea) Habitat: Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea; flor branca","FURB32540","FURB32540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-10-14 10:03:32-03","FURB","FURB","20851","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Stival-Santos, A","2010","03","15","Stival-Santos, A.; Legal, E. & Silveira, S.","1485","2010","01","27","Brasil","Santa Catarina","Angelina","Coqueiral.","-49.0497222","-27.54","-49.0497222","-27.5400000","835","835","Florística IFFSC 348 (Arvoreta) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; beira da estrada Habito: arvoreta; flor branca","FURB32538","FURB32538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-10-14 10:03:32-03","FURB","FURB","21127","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Korte, A","2010","03","15","Korte, A.; Kniess, A.","1559","2010","01","28","Brasil","Santa Catarina","Taió","Barragem Oeste.","-50.0380555","-27.0922222","-50.0380555","-27.0922222","400","400","Florística IFFSC 568 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbusto; flor branca","FURB32539","FURB32539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-10-14 10:03:32-03","FURB","FURB","55727","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Schwirkowski, P.","2017","01","21","Schwirkowski, P.","2193","2017","01","21","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Atrás da Implantec.","-49.3897222","-26.2961111","-49.3897222","-26.2961111","850","850","Flores brancas Habitat: Heliófita Habito: Árvore","FURB55727","FURB55727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-10-14 10:03:32-03","FURB","FURB","23579","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Stival-Santos, A","2010","04","06","Stival-Santos, A.; Legal, E. & Silveira, S.","2342","2010","04","06","Brasil","Santa Catarina","Angelina","Linha do Chaves.","-48.96","-27.54","-48.9600000","-27.5400000","718","718","Florística IFFSC 349 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: arbórea;","FURB32547","FURB32547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-10-14 10:03:32-03","FURB","FURB","27937","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Korte, A","2010","07","14","Korte, A.; Kniess, A.","4025","2010","07","14","Brasil","Santa Catarina","Nova Trento","Valsugana.","-49.0505556","-27.3586111","-49.0505556","-27.3586111","307","307","Florística IFFSC 426 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva; Fruto amarelo;","FURB32563","FURB32563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-10-14 10:03:32-03","FURB","FURB","28482","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Stival-Santos, A","2010","07","06","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2292","2010","07","06","Brasil","Santa Catarina","Joinville","Cubatão.","-49.05","-26.1016667","-49.0500000","-26.1016667","1169","1169","Coleta Extra IFFSC (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: arbórea; flor laranja","FURB32565","FURB32565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-10-14 10:03:32-03","FURB","FURB","28560","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Korte, A","2010","08","25","Korte, A.; Kniess, A.","3713","2010","06","10","Brasil","Santa Catarina","Itaiópolis","Rio do Bispo.","-49.8605556","-26.6402777","-49.8605556","-26.6402777","601","601","Florística IFFSC 853 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; Fruto amarela;","FURB32564","FURB32564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-10-14 10:03:32-03","FURB","FURB","28622","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Stival-Santos, A","2010","06","19","Stival-Santos, A.; Legal, E. & Silveira, S.","3064","2010","06","19","Brasil","Santa Catarina","Palhoça","Maciambú.","-48.69","-27.81","-48.6900000","-27.8100000","220","220","Florística IFFSC 256 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva; Fruto verde;","FURB32567","FURB32567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-10-14 10:03:32-03","FURB","FURB","28748","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Verdi, M","2010","06","10","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4917","2010","06","10","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo/Parque Estadual da Serra do Tabuleiro.","-48.7558333","-27.8933333","-48.7558333","-27.8933333","295","295","Florística IFFSC 226 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio mosaicos de inicial, médio a avançado; interior do fragmento Habito: arbórea; Fruto amarela;","FURB32568","FURB32568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-10-14 10:03:32-03","FURB","FURB","30800","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Korte, A","2010","10","15","Korte, A.; Kniess, A.","4164","2010","08","24","Brasil","Santa Catarina","Corupá","Palmeiras II.","-49.41","-26.46","-49.4100000","-26.4600000","938","938","Florística IFFSC 951 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; Fruto roxo;","FURB32569","FURB32569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-10-14 10:03:32-03","FURB","FURB","43212","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Amorim, BS","2015","01","26","Funez, L.A.; Zermiani, A.E.","2581","2014","01","13","Brasil","Santa Catarina","Itajaí","Canto do Morcego.","-48.6255556","-26.9294445","-48.6255556","-26.9294445","30","30",NA,"FURB32571","FURB32571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-11-08 08:53:55-03","FURB","FURB","43665","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Gasper, AL de","2014","02","28","Brogni, E.","32","2014","02","10","Brasil","Santa Catarina","Vitor Meireles","Trilha Rio das Trutas - ARIE Serra da Abelha.","-49.8630556","-26.7630556","-49.8630556","-26.7630556","563","563",NA,"FURB32495","FURB32495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-08 08:53:55-03","FURB","FURB","43728","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Amorim, BS","2015","01","26","Funez, L.A.","2487","2014","02","14","Brasil","Santa Catarina","Blumenau","Rua Pastor Oswaldo Hesse.","-49.0488889","-26.9283334","-49.0488889","-26.9283334","36","36",NA,"FURB32572","FURB32572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-10-14 10:03:32-03","FURB","FURB","46754","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Oliveira, AA de","2015","03","24","Oliveira, A.A. de","1380","2015","03","24","Brasil","Santa Catarina","Mafra","Rio da Areia de Baixo / Avencal Mato Preto.","-49.6813889","-26.2794445","-49.6813889","-26.2794445","903","903","Fito IFFSC 1019 /O/1 Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: arbórea;","FURB32573","FURB32573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-10-14 10:03:32-03","FURB","FURB","54065","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Funez, L.A.","2017","05","31","Funez, L.A.","6398","2017","05","01","Brasil","Santa Catarina","Apiúna","Morro Dom Bosco.","-49.3666667","-27.0502778","-49.3666667","-27.0502778","171","171","Frutos roxos Habitat: Floresta Habito: árvore","FURB54065","FURB54065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-10-14 10:03:32-03","FURB","FURB","54332","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Gebien, W.","2017","07","11","Gebien, W.","26","2017","04","21","Brasil","Santa Catarina","Blumenau","Rua Antônio Zendrom. Beira do caminho do fragmento.","-49.0872222","-26.9572222","-49.0872222","-26.9572222","100","100",NA,"FURB54332","FURB54332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-11-08 08:53:55-03","FURB","FURB","62229","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M.",NA,NA,NA,"Citadini-Zanette, V.; Zocche, J.J.; Aguiar, A.J.","843","1990","05","16","Brasil","Santa Catarina","Orleans","Rio Novo. Rio Novo.","-49.2988889","-28.2852777","-49.2988889","-28.2852777","400","400",NA,"FURB62229","FURB62229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-11-08 08:53:55-03","FURB","FURB","7449","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Uhlmann, A","2008","06","25","Zimmer, E.; Broguirolli, F. & Volkmann, A.",NA,"2008","06","25","Brasil","Santa Catarina","Gaspar","Estrada Garuva.","-49.0388889","-26.9444444","-49.0388889","-26.9444444",NA,NA,NA,"FURB32546","FURB32546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-10-14 10:03:32-03","FURB","FURB","7770","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2008","04","01","Verdi, M.; Dreveck, S. & Godoy, M.B.","114","2008","01","10","Brasil","Santa Catarina","São Bento do Sul","Rodovia Morris (3095).","-49.41","-26.1897222","-49.4100000","-26.1897222","810","810","Florística IFFSC 1044 (ponto descartado). Habitat: Floresta Ombrófila Mista; Habito: flor botão floral","FURB32559","FURB32559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-10-14 10:03:32-03","FURB","FURB","8800","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2008","04","01","Gasper, A.L. de; Brogni, E. & Wolff, A.G.B.","1229","2008","01","14","Brasil","Santa Catarina","Matos Costa","Pedra Branca.","-51.03","-26.46","-51.0300000","-26.4600000","1090","1090","Florística IFFSC 933. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: arbórea;","FURB32534","FURB32534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-11-08 08:53:55-03","FURB","FURB","8989","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Gasper, AL de","2008","06","18","Gasper, A.L. de; Brogni, E.","1817","2008","06","18","Brasil","Santa Catarina","Canoinhas",NA,"-50.4911111","-26.1905555","-50.4911111","-26.1905555","835","835","IFFSC 1034/S/02.","FURB32545","FURB32545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-10-14 10:03:32-03","FURB","FURB","9560","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2008","04","01","Godoy, M.B.; Verdi, M. & Dreveck, S.","86","2007","12","13","Brasil","Santa Catarina","Rio Negrinho","Butiá II.","-49.68","-26.55","-49.6800000","-26.5500000","979","979","IFFSC 902/O/15.","FURB32554","FURB32554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-10-14 10:03:32-03","FURB","FURB","9574","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2008","04","01","Gasper, A.L. de; Brogni, E.","1256","2008","01","15","Brasil","Santa Catarina","Porto União","Cabeceira Barra Grande.","-50.9408333","-26.4616667","-50.9408333","-26.4616667","1143","1143","IFFSC 934/O/49.","FURB32535","FURB32535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-10-14 10:03:32-03","FURB","FURB","2223","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Gasper, AL de","2007","08","08","Soares, A.","40","1995","04","18","Brasil","Paraná","Curitiba","Colombo.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Casca marrom.","FURB32555","FURB32555",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-10-14 10:03:32-03","FURB","FURB","38028","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Lopes, GL","2009","10","08","Martins, E.; Lopes, G.L.; Zakrzevski, G.; Jarema, L. & Rosseto, V.M.","16","2009","10","08","Brasil","Paraná","Irati","Tijuco Preto.","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"FURB32570","FURB32570",NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-10-14 10:03:32-03","FURB","FURB","48846","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2009","07","31","Cotarelli, V.M.; Francisco, E.M. & Dall#?#Agnol, R.F.","142","2008","06","10","Brasil","Paraná","Mauá da Serra","Estância Manain, beira da trilha.","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,NA,"FURB48846","FURB48846",NA,NA,NA,NA,"16036","auto",NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-10-14 10:03:32-03","FURB","FURB","2077","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Gasper, AL de","2007","08","08","Silva, J.M.; Barbosa, E.",NA,"1993","03","24","Brasil","Paraná","Paranaguá","Ipanema.","-48.5092010498047","-25.5200004577637",NA,NA,"3","3",NA,"FURB32558","FURB32558",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-10-14 10:03:32-03","FURB","FURB","62164","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Medeiros, A.","2018","02","28","Medeiros, A.","871","2018","02","28","Brasil","Santa Catarina","Balneário Camboriú","Estaleirinho.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"Coleta 871 Indivíduo com Flor Branca Habitat: Terrestre Habito: Arbóreo","FURB62164","FURB62164",NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-08 08:53:55-03","FURB","FURB","2274","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2009","07","17","Brogni, E.",NA,"2004","06","02","Brasil","Santa Catarina","Bom Retiro",NA,"-49.489200592041","-27.7971992492676",NA,NA,NA,NA,NA,"FURB32561","FURB32561",NA,NA,NA,NA,"35974","auto",NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-10-14 10:03:32-03","FURB","FURB","376","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2009","07","17","Ghoddosi, S.M.",NA,"2001","02","09","Brasil","Santa Catarina","Guabiruba","Morro do Santo Antônio.","-48.9810981750488","-27.0858001708984",NA,NA,"1000","1000","FNMA. Florística. Nº antigo 08. Habitat: Floresta Ombrófila Densa; floresta Habito: arbórea;","FURB32560","FURB32560",NA,NA,NA,NA,"16046","auto",NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-10-14 10:03:32-03","FURB","FURB","624","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2009","07","17","Sevegnani, L.",NA,"2002","02","09","Brasil","Santa Catarina","Guabiruba","Morro do Santo Antônio.","-48.9810981750488","-27.0858001708984",NA,NA,NA,NA,NA,"FURB32566","FURB32566",NA,NA,NA,NA,"16046","auto",NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-10-14 10:03:32-03","FURB","FURB","1204","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2009","07","17","Sobral, M.",NA,"2002","02","12","Brasil","Santa Catarina","Guabiruba","Morro Santo Antônio.","-48.9810981750488","-27.0858001708984",NA,NA,NA,NA,NA,"FURB32562","FURB32562",NA,NA,NA,NA,"16046","auto",NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-10-14 10:03:32-03","FURB","FURB","3129","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2002","02","09","Sevegnani, L.",NA,"2002","02","09","Brasil","Santa Catarina","Guabiruba","Morro Santo Antônio.","-48.9810981750488","-27.0858001708984",NA,NA,"1000","1000","FNMA. Florística. Habitat: Floresta Ombrófila Densa; floresta Habito: arbórea;","FURB02536","FURB02536",NA,NA,NA,NA,"16046","auto",NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-10-14 10:03:32-03","FURB","FURB","3292","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M",NA,NA,NA,"Grippa, C.R.; Brogni, E.",NA,"2005","04","22","Brasil","Santa Catarina","Lindóia do Sul",NA,"-52.0666999816895","-27.0533008575439",NA,NA,NA,NA,"IFFSC / 50/M 3.","FURB32536","FURB32536",NA,NA,NA,NA,"13343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-10-14 10:03:32-03","FURB","FURB","5766","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2007","08","08","Gasper, A.L. de; Sevegnani, L.","15","2007","04","23","Brasil","Santa Catarina","Vidal Ramos","Área de pasto próximo à rodovia.","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,NA,"FURB32557","FURB32557",NA,NA,NA,NA,"21797","auto",NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-03-16 17:53:53-03","UCS","HUCS","34221","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D. Legrand","Zanotto, M.D.",NA,NA,NA,"Zanotto, M.D.","34","2008","04","01","Brasil","Rio Grande do Sul","Nonoai",NA,"-52.758056","-27.355833","-52.758056","-27.355833",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-03-16 17:53:53-03","UCS","HUCS","10841","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D. Legrand","Stephen F. smith","1996","01",NA,"Butzke, A.","s.n.","1994","11","17","Brasil","Rio Grande do Sul","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,"780","780","Herbara - 7507; interior da mata",NA,NA,"Angiospermae","Myrtales",NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-03-16 17:53:53-03","UCS","HUCS","8486","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D. Legrand","Sobral, M.","1991",NA,NA,"Silva, J.M.","842","1990","03","27","Brasil","Paraná","Tijucas do Sul","Ambrósio","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"árvore de 4 m - flor alva; mata de araucária",NA,NA,"Angiospermae","Myrtales",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-03-16 17:53:53-03","UCS","HUCS","11043","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D. Legrand","Stephen F. smith","1996","01",NA,"Butzke, A.","s.n.","1993","08","04","Brasil","Rio Grande do Sul","Erechim","IBDF","-52.2738990783691","-27.6341991424561",NA,NA,"780","780","Herbara - 7088; campo limpo",NA,NA,"Angiospermae","Myrtales",NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA
