"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","typeStatus","stateProvince","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"381","2019-01-23 10:03:02-02","F","FMNH-SEEDPLANTS","V0361382F","PreservedSpecimen","Plantae","Fabaceae","Calliandra","falcifera","Calliandra falcifera","A. Ducke","16256","1916","7","15","South America","Brazil",NA,NA,NA,NA,"V0361382F","-52.8731","-10.8339",NA,NA,"Isosyntype",NA,"Spermatophyta",NA,NA,"V0361382F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"382","2019-09-04 18:46:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Calliandra","myriophylla","Calliandra myriophylla","F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Type [status unknown]",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"383","2015-03-07 08:40:47-03","F","FMNH-SEEDPLANTS","V0116108F","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0116108F","-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,"V0116108F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"384","2015-03-07 01:38:59-03","F","FMNH-SEEDPLANTS","V0116152F","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"V0116152F","-58.1689","-23.2025",NA,NA,NA,NA,"Spermatophyta",NA,NA,"V0116152F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"385","2015-03-07 01:38:59-03","F","FMNH-SEEDPLANTS","V0116153F","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"V0116153F","-58.1689","-23.2025",NA,NA,NA,NA,"Spermatophyta",NA,NA,"V0116153F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"386","2018-08-11 21:13:10-03","F","FMNH-SEEDPLANTS","V0116154F","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","P. G. Lorentz",NA,"1878","11","22","South America","Uruguay",NA,NA,NA,NA,"V0116154F","-55.7933","-32.8667",NA,NA,NA,NA,"Spermatophyta",NA,NA,"V0116154F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"387","2018-08-11 21:17:40-03","F","FMNH-SEEDPLANTS","V0116155F","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","A. L. Cabrera","3904","1936","11","15","South America","Uruguay",NA,NA,NA,NA,"V0116155F","-55.7933","-32.8667",NA,NA,NA,NA,"Spermatophyta",NA,NA,"V0116155F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"388","2015-03-07 01:38:59-03","F","FMNH-SEEDPLANTS","V0116156F","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"V0116156F","-58.1689","-23.2025",NA,NA,NA,NA,"Spermatophyta",NA,NA,"V0116156F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"389","2015-03-07 01:38:59-03","F","FMNH-SEEDPLANTS","V0116157F","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"V0116157F","-58.1689","-23.2025",NA,NA,NA,NA,"Spermatophyta",NA,NA,"V0116157F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"390","2015-03-07 01:38:59-03","F","FMNH-SEEDPLANTS","V0116158F","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"V0116158F","-58.1689","-23.2025",NA,NA,NA,NA,"Spermatophyta",NA,NA,"V0116158F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"391","2015-03-07 01:38:59-03","F","FMNH-SEEDPLANTS","V0116159F","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0116159F","-64.9208","-35.3869",NA,NA,NA,NA,"Spermatophyta",NA,NA,"V0116159F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"392","2019-02-02 20:02:01-02","F","FMNH-SEEDPLANTS","V0116160F","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","B. Rosengurtt","B-4123","1942","10","22","South America","Uruguay",NA,NA,NA,NA,"V0116160F","-55.7933","-32.8667",NA,NA,NA,NA,"Spermatophyta",NA,NA,"V0116160F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"393","2019-01-25 15:34:53-02","IAC","IAC","40878","S","Plantae","Fabaceae","Calliandra","bicolor","Calliandra bicolor","A. Gehrt","s/nº","1941","08","24",NA,"Brasil","Catanduva",NA,NA,NA,NA,"-48.9728","-21.1378","-48.9728","-21.1378",NA,"São Paulo",NA,NA,"Benth.",NA,"M. Ataide","Catanduva",NA,NA,NA,NA,"1983","12","16",NA,NA,NA,NA
"394","2020-07-23 12:14:13-03","CEPLAC","CEPEC","118775","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","parvifolia","Calliandra parvifolia","G. Hatschbach","72988","2002","05","16",NA,"Brasil","Rod. Bodoquena/Mroraria do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,"O. S. Ribas","BODOQUENA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003"
"395","2020-07-23 12:14:13-03","CEPLAC","CEPEC","118776","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","parvifolia","Calliandra parvifolia","G. Hatschbach","73200","2002","05","20",NA,"Brasil","Rod. Bonito/Baía das Garças.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,"O. S. Ribas","BONITO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003"
"396","2020-07-23 12:14:13-03","CEPLAC","CEPEC","30216","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","parvifolia","Calliandra parvifolia","G. P. Lewis","958","1981","12","21",NA,"Brasil","Mucugezinho, Km 220, BR-242.",NA,NA,NA,NA,"-41.433333","-12.466667","41W26'0","12S28'0",NA,"Bahia",NA,NA,NA,NA,"R. C. Barneby","LENÇÓIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994"
"397","2020-07-23 12:14:13-03","CEPLAC","CEPEC","35143","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","parvifolia","Calliandra parvifolia","L. R. Noblick","2841","1983","11","19",NA,"Brasil","Mucugezinho/Palmeiras. Marg. do Rio.",NA,NA,NA,NA,"-41.433333","-12.466667","41W26'0","12S28'0",NA,"Bahia",NA,NA,NA,NA,"R. C. Barneby","LENÇÓIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994"
"398","2020-07-23 12:14:13-03","CEPLAC","CEPEC","48843","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","parvifolia","Calliandra parvifolia","R. M. Harley","27611","1988","12","19",NA,"Brasil","Vertente leste. 3Km da Faz. Brumadinho, estr. p/ Junco.",NA,NA,NA,NA,"-41.9","-13.533333","41W54'0","13S32'0",NA,"Bahia",NA,NA,NA,NA,"R. C. Barneby","RIO DE CONTAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994"
"399","2020-07-23 12:14:13-03","CEPLAC","CEPEC","70711","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","parvifolia","Calliandra parvifolia","M. L. Guedes","1497","1994","12","29",NA,"Brasil","Morro da Chapadinha.",NA,NA,NA,NA,"-41.440278","-12.459722","41W26'25","12S27'35",NA,"Bahia",NA,NA,NA,NA,"E. R. de Souza","LENÇÓIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/08/1998"
"400","2020-07-23 12:14:13-03","CEPLAC","CEPEC","74628","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","parvifolia","Calliandra parvifolia","M. M. da Silva","3935","1980","12","02",NA,"Brasil","Estr. Piata/Inubia.",NA,NA,NA,NA,"-41.825556","-13.121111","41W49'32","13S7'16",NA,"Bahia",NA,NA,NA,NA,"H. P. Bautista","PIATÃ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/1996"
"401","2020-07-23 12:14:13-03","CEPLAC","CEPEC","77660","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","parvifolia","Calliandra parvifolia","L. P. de Queiroz","4704","1980","12","02",NA,"Brasil","Plato no alto da Serra da tromba, ramal ao S da estr. Piata/Inubia.",NA,NA,NA,NA,"-41.816667","-13.05","41W49'","13S3'",NA,"Bahia",NA,NA,NA,NA,"E. R. de Souza","PIATÃ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21/08/1998"
"402","2020-07-23 12:14:13-03","CEPLAC","CEPEC","82638","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","parvifolia","Calliandra parvifolia","W. Ganev","1416","1992","11","12",NA,"Brasil","Boa Vista, ca. 4Km de Catolés.",NA,NA,NA,NA,"-41.85","-13.316667","41W51'","13S19'",NA,"Bahia",NA,NA,NA,NA,"W. Ganev","ABAÍRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1992"
"403","2020-07-23 12:14:13-03","CEPLAC","CEPEC","94123","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","parvifolia","Calliandra parvifolia","W. Ganev","1319","1992","10","23",NA,"Brasil","Catolés de Cima, próximo a casa de zizim. Serra do Tanque do Bol.",NA,NA,NA,NA,"-41.866667","-13.283333","41W52'","13S17'",NA,"Bahia",NA,NA,NA,NA,"L. P. de Queiroz","ABAÍRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998"
"404","2020-07-23 12:14:13-03","CEPLAC","CEPEC","15552","PreservedSpecimen","Plantae","Mimosaceae","Calliandra","parvifolia","Calliandra parvifolia","S. A. Mori","11316","1978","11","22",NA,"Brasil","3-6Km a E cidade.estr. B. do Choca/Faz.Roda D'agua,Rio Catole.",NA,NA,NA,NA,"-40.5793991088867","-14.8810997009277","0*0'99","99*99'99",NA,"Bahia",NA,NA,NA,NA,"R. C. Barneby","BARRA DO CHOÇA",NA,NA,"25032","auto",NA,NA,NA,NA,NA,NA,"30/12/1994"
"405","2019-11-13 11:38:49-03","URICER","HPBR","2859","S","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","ZANIN, E. M.",NA,"1986","12","05",NA,"Brasil","ESTREITO AUGUSTO CÉSAR",NA,NA,"4m de altura","HPBR002859","-51.9063987731934","-27.4617004394531",NA,NA,NA,"RS",NA,NA,"(Hook. f. & Arn.) Speg.","HPBR002859","ZANIN, E. M.","Marcelino Ramos",NA,NA,"18635","auto",NA,NA,NA,NA,NA,"1",NA
"406","2020-11-12 16:59:18-03","UEL","FUEL","35077","PreservedSpecimen","Plantae","Leguminosae","Calliandra","parvifolia","Calliandra parvifolia","Conceição, AS","388","1999","09","19",NA,"Brasil","Catotés - Água Limpa, Água Limpa",NA,NA,NA,"FUEL012521","-41.6636009216309","-13.2496995925903",NA,NA,NA,"Bahia","Tracheophyta","Fabales","(Hook. & Arn.) Speg.",NA,NA,"Abaíra",NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA
"407","2019-11-01 14:58:40-03","UnB","UB","128740","PreservedSpecimen","Plantae","Fabaceae","Calliandra","bicolor","Calliandra bicolor","Gehrt, A","SP45870","1941","08","24","Southern America","Brasil",NA,NA,NA,"Flores com estames alvos.; Arbusto.",NA,"-48.9700012207031","-21.1299991607666",NA,NA,NA,"São Paulo","Dicotyledoneae",NA,"Benth.",NA,"Ataíde, M","Catanduva",NA,NA,"18549","auto","1983",NA,NA,NA,NA,NA,NA
"408","2019-11-01 14:58:42-03","UnB","UB","38827","PreservedSpecimen","Plantae","Fabaceae","Calliandra","microphylla","Calliandra microphylla","Ratter, JA","1066","1968","04",NA,"Southern America","Brasil","9 Km E da Base Camp",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mato Grosso","Dicotyledoneae",NA,"Benth.",NA,"Ratter, JA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-11-01 14:58:42-03","UnB","UB","38828","PreservedSpecimen","Plantae","Fabaceae","Calliandra","microphylla","Calliandra microphylla","Ratter, JA","1898","1968","06",NA,"Southern America","Brasil","8 Km E da Base Camp",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mato Grosso","Dicotyledoneae",NA,"Benth.",NA,"Ratter, JA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-11-01 14:58:42-03","UnB","UB","128783","PreservedSpecimen","Plantae","Fabaceae","Calliandra","myriophylla","Calliandra myriophylla","Ratter, JA","2658","1972","10","24","Southern America","Brasil","Approx. 10km W of Januária",NA,NA,"Tree 10m.",NA,"-44.5","-15.5","-44.5","-15.5",NA,"Minas Gerais","Dicotyledoneae",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-11-01 14:58:42-03","UnB","UB","38826","PreservedSpecimen","Plantae","Fabaceae","Calliandra","myriophylla","Calliandra myriophylla","Ratter, JA","3304","1976","07",NA,"Southern America","Brasil","10 Km W de Xavantina",NA,NA,NA,NA,"-52.333333","-15.733333","-52.333333","-15.733333",NA,"Mato Grosso","Dicotyledoneae",NA,"Benth.",NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-11-01 14:58:43-03","UnB","UB","110190","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","Ratter, JA; Fonseca Filho, J","3304","1976","07","21","Southern America","Brasil","Caveira de Indio, Caveira de Indio, ca 10 km west of Xavantina (14.44S52.20W)",NA,NA,"Twiggy shrub to 3 m tall, corolla salmon pink, staminal filaments white below, rose above&nf;low riverine veg. on sandy soil",NA,NA,NA,NA,NA,NA,"Mato Grosso","Dicotyledoneae",NA,"(Hook. & Arn.) Speg.",NA,"Harris, SA","Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-11-01 14:58:43-03","UnB","UB","110191","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","Oliveira, E","1298","1961","02","07","Southern America","Brasil","Rio Viscu, região de Cametá",NA,NA,"Arvore de 2.5 m de alt&nf;campina a 2 km da beira do rio",NA,NA,NA,NA,NA,NA,"Pará","Dicotyledoneae",NA,"(Hook. & Arn.) Speg.",NA,"Harris, SA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2019-11-01 14:58:43-03","UnB","UB","111630","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","Cezare, CHG; Souza-Silva, S; Machado Neto, A","463","2007","12","09","Southern America","Brasil","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório",NA,NA,"estames com metade branco e a outra metade é rosa, forma comunidade ou aglomerado, botão floral roxo; Arbusto. Flor branco com roxo; Banco de areia e lajeado de pedras. Topologia: Plano.",NA,"-48.0342","-16.5038","-48.0342","-16.5038",NA,"Goiás","Dicotyledoneae",NA,"(Hook. & Arn.) Speg.",NA,"Sant'Ana, IS","Luziânia","767","767",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2019-11-01 14:58:43-03","UnB","UB","113559","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","Ratter, JA; Fonsêca, SG; Castro, RA","2661","1972","10","24","Southern America","Brasil","Approx. 10km W of Januária",NA,NA,"Stem 6cm diameter at breast height. Petals cream, pink at the tips. Stamens cream, also pink at the tips.; Shrub/treelet 4m; Forest.",NA,"-44.5","-15.5","-44.5","-15.5",NA,"Minas Gerais","Dicotyledoneae",NA,"(Hook. & Arn.) Speg.",NA,"Fernandes, JM",NA,NA,NA,NA,NA,"2011","05","17",NA,NA,NA,NA
"416","2019-11-01 14:58:43-03","UnB","UB","179823","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","Proença, CEB; Harris, SA; Caires, CS; Mendes, VC","4235","2012","03","27","Southern America","Brasil","Usina Tropical, entre os Municípios de Edéia e Porteirão. Reserva legal da Fazenda Canadá",NA,NA,"Convênio UnB/Oxford; Árvore 2,5. Flores passadas, estames carmin. Frutos imaturos eretos verdes; Borda do cerradão",NA,"-50.038056","-17.4925","-50.038056","-17.4925",NA,"Goiás","Dicotyledoneae",NA,"(Hook. & Arn.) Speg.",NA,"Harris, SA","Edéia","475","475",NA,NA,"2012",NA,NA,NA,NA,NA,NA
"417","2019-11-01 14:58:43-03","UnB","UB","110192","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","Anderson, WR","9161","1973","04","19","Southern America","Brasil","13 km by road W of Januária on road to Serra das Araras",NA,NA,"small tree to 3 m tall, fruit green",NA,"-44.3616981506348","-15.4881000518799",NA,NA,NA,"Minas Gerais","Dicotyledoneae",NA,"(Hook. & Arn.) Speg.",NA,"Harris, SA","Januária",NA,NA,"148972","auto","2001","08","26",NA,NA,NA,NA
"418","2019-11-01 14:58:43-03","UnB","UB","110193","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","Heringer, EP","6446","1958","08","23","Southern America","Brasil","Barra do Abaité, Paraopeba&nf;cerrado",NA,NA,NA,NA,"-44.4042015075684","-19.2744007110596",NA,NA,NA,"Minas Gerais","Dicotyledoneae",NA,"(Hook. & Arn.) Speg.",NA,"Harris, SA","Paraopeba",NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA
"419","2019-11-01 14:58:43-03","UnB","UB","39797","PreservedSpecimen","Plantae","Fabaceae","Calliandra","peckoltii","Calliandra peckoltii","Heringer, EP","8682","1961","09","02","Southern America","Brasil","Rio São Bartolomeu",NA,NA,NA,NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"Distrito Federal","Dicotyledoneae",NA,"Benth.",NA,"Harris, SA","Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"420","2019-05-06 11:57:26-03","UFU","HUFU","43616","S","Plantae","Fabaceae","Calliandra","peckoltii","Calliandra peckoltii","Kilca, R.V.; Araújo, G.M.","s.n.","2005","10","05",NA,"Brasil","Funil I.",NA,NA,"Arbusto, ca. 1 m. Flor branca e roxa.; Mata decidua.","HUFU00007729","-48.187198638916","-18.6471996307373",NA,NA,NA,"Minas Gerais",NA,NA,"Benth.","HUFU00007729",NA,"Araguari",NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"421","2019-05-06 11:57:26-03","UFU","HUFU","48803","S","Plantae","Fabaceae","Calliandra","peckoltii","Calliandra peckoltii","Rosa, P.O.; Gusson, A.E. & Araújo, G.M.","804","2007","08","24",NA,"Brasil","Capim Branco I",NA,NA,"Arbusto, ca. 2 m. Cálice avermelhado, filetes alvos na base e róseos no ápice.; Mata ciliar.","HUFU00007727","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Minas Gerais",NA,NA,"Benth.","HUFU00007727",NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"422","2019-05-06 11:57:26-03","UFU","HUFU","47902","S","Plantae","Fabaceae","Calliandra","peckoltii","Calliandra peckoltii","Hattori, E.K.O.; Rosa, P.O. & Araújo, G.M.","694","2007","04","20",NA,"Brasil","Capim Branco I",NA,NA,"Arbusto, ca. 2 m. Frutos imaturos verdes a marrons.; Mata ciliar.","HUFU00007728","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Minas Gerais",NA,NA,"Benth.","HUFU00007728","Rosa, P.O.","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"423","2019-05-06 11:57:26-03","UFU","HUFU","47263","S","Plantae","Fabaceae","Calliandra","peckoltii","Calliandra peckoltii","Hattori, E.K.O.; Araújo, G.M.","561","2007","03","23",NA,"Brasil","Capim Branco I",NA,NA,"Subarbusto, ca. 1,8 m. Botões florais vermelhos. Cálice e corola creme, filete alvo na metade basal e vermelho na metade apical.; Mata ciliar.","HUFU00007730","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Minas Gerais",NA,NA,"Benth.","HUFU00007730",NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"424","2019-05-06 11:57:26-03","UFU","HUFU","43406","S","Plantae","Fabaceae","Calliandra","peckoltii","Calliandra peckoltii","Araújo, G.M.; Siqueira, A.S.; Souza, J.P. & Rodrigues, V.H.P.","s.n.","2005","03","07",NA,"Brasil","Capim Branco I",NA,NA,"Arbusto, ca. 2 m. Flor branca e violeta.; Bordas de mata ciliar.","HUFU00007731","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Minas Gerais",NA,NA,"Benth.","HUFU00007731",NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"425","2020-08-20 20:38:41-03","UFSC","FLOR","29110","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","Silva, J.M.; Soares, A. & Maschio, W.","2139","1997","10","16",NA,"Brasil","Cânion do Rio Guarani.",NA,NA,"arbusto, flor alva, ápice avermelhado, 3m altura","FLOR0029110","-53.1808013916016","-25.4188995361328",NA,NA,NA,"Paraná",NA,"Fabales","(Hook. & Arn.) Speg.",NA,"Barneby, R.C.","Três Barras do Paraná",NA,NA,"20611","auto","1998",NA,NA,NA,NA,NA,NA
"426","2021-03-04 15:43:07-03","IF","SPSF","14601","PreservedSpecimen","Plantae","Fabaceae","Calliandra","bicolor","Calliandra bicolor","G.Durigan",NA,"1991","10","16","América do Sul","Brasil","Taruma, fazenda Sao Luis",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,"SP","Magnoliophyta","Fabales",NA,NA,NA,"Assis",NA,NA,"23972","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"427","2021-03-04 15:43:07-03","IF","SPSF","14339","PreservedSpecimen","Plantae","Fabaceae","Calliandra","bicolor","Calliandra bicolor","G.Durigan",NA,"1991","09","13","América do Sul","Brasil","Estação Experimental do Instituto Florestal",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,"SP","Magnoliophyta","Fabales",NA,NA,NA,"Assis",NA,NA,"23972","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"428","2017-09-11 17:09:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Calliandra","microphylla","Calliandra microphylla","?","s.n.",NA,NA,NA,"Southern America","Brazil","inter Funil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2017-09-11 17:09:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Calliandra","microphylla","Calliandra microphylla","Burchell, WJ","6715-2",NA,NA,NA,"Southern America","Brazil","S. Joâo provinciae Goyazensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Goiás",NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2017-09-11 17:09:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Calliandra","microphylla","Calliandra microphylla","Regnell, AF","coll. III516",NA,NA,NA,"Southern America","Brazil","ad Villa do Batataes provinciae S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2017-09-11 17:09:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Calliandra","microphylla","Calliandra microphylla","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil","in Brasilia interiore v. meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2017-09-11 17:09:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Calliandra","microphylla","Calliandra microphylla","Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil","in provincia Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2017-09-11 17:09:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Calliandra","microphylla","Calliandra microphylla","?","s.n.",NA,NA,NA,"Southern America","Brazil","prope urbem Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Goiás",NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2017-09-11 17:09:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Calliandra","microphylla","Calliandra microphylla","Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil","in campis ad Curvelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2017-09-11 17:09:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Calliandra","myriophylla","Calliandra myriophylla","?","s.n.",NA,NA,NA,"Southern America","Brazil","inter Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Goiás",NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2017-09-11 17:09:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Calliandra","myriophylla","Calliandra myriophylla","Burchell, WJ","7672",NA,NA,NA,"Southern America","Brazil","IBB/São José do Tocantins, Niquelândia, Goiás, S. Joze to R. Bagagem",NA,NA,NA,NA,"-48.233333","-14.366667","-48.233333","-14.366667",NA,"Goiás",NA,NA,"Benth.",NA,NA,"Niquelândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
