NAME,F_CLASS,F_DESIG,ADM1,ADM2,string_check,mpo_check
Ribeirao Borboleta,H,STM,SAO PAULO,Nova Alianca,ribeiraoborboleta,novaalianca
Borboleta,P,PPL,PARANA,Pitanga,borboleta,pitanga
Borboleta,P,PPL,SAO PAULO,Bady Bassit,borboleta,badybassit
Ponta da Boraceia,T,PT,,,pontadaboraceia,
Boraceia,P,PPL,SAO PAULO,Itapui,boraceia,itapui
Ribeirao Bora,H,STM,SAO PAULO,Irapua,ribeiraobora,irapua
Ribeirao Bora,H,STM,MINAS GERAIS,SACRAMENTO,ribeiraobora,sacramento
Bora,P,PPL,SAO PAULO,Bora,bora,bora
Serra do Boqueirao,T,RDGE,SAO PAULO,Sao Sebastiao Da,serradoboqueirao,saosebastiaoda
Praia do Boqueirao,T,BCH,SAO PAULO,Guaruja,praiadoboqueirao,guaruja
Serra de Boqueirae,T,RDGE,SAO PAULO,Sao Sebastiao Da,serradeboqueirae,saosebastiaoda
Rio Bonito,H,STM,PARANA,Guarapuava,riobonito,guarapuava
Rio Bonito,H,STM,PARANA,Pitanga,riobonito,pitanga
Rio Bonito,H,STM,SAO PAULO,Porangaba,riobonito,porangaba
Rio Bonito,H,STM,SAO PAULO,Porto Ferreira,riobonito,portoferreira
Rio Bonito,H,STM,MATO GROSSO DO SUL,BRASILANDIA,riobonito,brasilandia
Rio Bonito,H,STM,MINAS GERAIS,ITURAMA,riobonito,iturama
Ribeirao Bonito,H,STM,SAO PAULO,Itai,ribeiraobonito,itai
Ribeirao Bonito,H,STM,PARANA,Sto.Antonio da P,ribeiraobonito,stoantoniodap
Ribeirao Bonito,H,STM,SAO PAULO,Itai,ribeiraobonito,itai
Ribeirao Bonito,H,STM,SAO PAULO,Porangaba,ribeiraobonito,porangaba
Ribeirao Bonito,H,STM,SAO PAULO,Anhembi,ribeiraobonito,anhembi
Ribeirao Bonito,H,STM,PARANA,Alvorada do Sul,ribeiraobonito,alvoradadosul
Ribeirao Bonito,H,STM,SAO PAULO,Brotas,ribeiraobonito,brotas
Ribeirao Bonito,H,STM,SAO PAULO,Bariri,ribeiraobonito,bariri
Ribeirao Bonito,H,STM,SAO PAULO,Planalto,ribeiraobonito,planalto
Ribeirao Bonito,H,STM,SAO PAULO,Palestina,ribeiraobonito,palestina
Ribeirao Bonito,H,STM,MINAS GERAIS,ITURAMA,ribeiraobonito,iturama
Lajeado Bonito,H,STM,PARANA,Tibaji,lajeadobonito,tibaji
Corrego Bonito,H,STM,MINAS GERAIS,ITAPAGIPE,corregobonito,itapagipe
Arroio Bonito,H,STM,PARANA,Reserva,arroiobonito,reserva
Lagoa Bonita,H,LK,SAO PAULO,Pres Epitacio,lagoabonita,presepitacio
Lagoa Bonita,H,LK,SAO PAULO,Miguelopolis,lagoabonita,miguelopolis
Lagoa Bonita,H,LK,MINAS GERAIS,IGUATAMA,lagoabonita,iguatama
Bonfim Paulista,P,PPL,SAO PAULO,Ribeirao Preto,bonfimpaulista,ribeiraopreto
Ribeirao Bonfim,H,STM,SAO PAULO,Guariba,ribeiraobonfim,guariba
Corrego Bonfim,H,STM,SAO PAULO,Guariba,corregobonfim,guariba
Bonfim,P,PPL,SAO PAULO,Sao Jose dos Cam,bonfim,saojosedoscam
Bonfim,P,PPL,SAO PAULO,Guarantingueta,bonfim,guarantingueta
Bonfim,P,PPL,MINAS GERAIS,NEPOMUCENO,bonfim,nepomuceno
Bonfim,P,PPL,MINAS GERAIS,BONFIM,bonfim,bonfim
Ponta Bonete,T,PT,,,pontabonete,
Ponta Bonete,T,PT,,,pontabonete,
Morro do Bonete,T,SPUR,,,morrodobonete,
Serra do Bom Sucesso,T,RDGE,MINAS GERAIS,BOM SUCESSO,serradobomsucesso,bomsucesso
Rio Bom Sucesso,H,STM,PARANA,Bocaiuva do Sul,riobomsucesso,bocaiuvadosul
Rio Bom Sucesso,H,STM,PARANA,Cerro Azul,riobomsucesso,cerroazul
Ribeirao Bom Sucesso,H,STM,PARANA,Cerro Azul,ribeiraobomsucesso,cerroazul
Ribeirao Bom Sucesso,H,STM,SAO PAULO,Votuporanga,ribeiraobomsucesso,votuporanga
Corrego Bom Sucesso,H,STM,SAO PAULO,Votuporanga,corregobomsucesso,votuporanga
Corrego Bom Sucesso,H,STM,SAO PAULO,Barretos,corregobomsucesso,barretos
Bom Sucesso,P,PPL,PARANA,Bom Sucesso,bomsucesso,bomsucesso
Bom Sucesso,P,PPL,SAO PAULO,Paranaparema,bomsucesso,paranaparema
Bom Sucesso,P,PPL,SAO PAULO,Pindamonhangaba,bomsucesso,pindamonhangaba
Bom Sucesso,P,PPL,SAO PAULO,Mococa,bomsucesso,mococa
Bom Sucesso,P,PPL,SAO PAULO,Sao Simao,bomsucesso,saosimao
Bom Sucesso,P,PPL,MINAS GERAIS,BOM SUCESSO,bomsucesso,bomsucesso
Bom Sucesso,P,PPL,MINAS GERAIS,PIUI,bomsucesso,piui
Bom Sucesso,P,PPL,MINAS GERAIS,PEDRA DO INDAIA,bomsucesso,pedradoindaia
Bom Sucesso,P,PPL,MINAS GERAIS,BAMBUI,bomsucesso,bambui
Bom Successo,P,PPL,SAO PAULO,Paranaparema,bomsuccesso,paranaparema
Bom Successo,P,PPL,MINAS GERAIS,BOM SUCESSO,bomsuccesso,bomsucesso
Serra do Bom Retiro,T,SPUR,MINAS GERAIS,BOM REPOUSO,serradobomretiro,bomrepouso
Corrego do Bom Retiro,H,STM,SAO PAULO,Altinopolis,corregodobomretiro,altinopolis
Bom Retiro,S,RSTP,MINAS GERAIS,FAMA,bomretiro,fama
Bom Retiro,S,RSTN,MINAS GERAIS,POUSO ALTO,bomretiro,pousoalto
Bom Retiro,P,PPLX,SAO PAULO,Sao Paulo,bomretiro,saopaulo
Bom Retiro,P,PPL,SAO PAULO,"Santa Barbara d""",bomretiro,santabarbarad
Bom Retiro,P,PPL,MINAS GERAIS,BOM REPOUSO,bomretiro,bomrepouso
Bom Retiro,P,PPL,MINAS GERAIS,CAREACU,bomretiro,careacu
Bom Retiro,P,PPL,SAO PAULO,Ribeirao Preto,bomretiro,ribeiraopreto
Bom Repouso,P,PPL,MINAS GERAIS,BOM REPOUSO,bomrepouso,bomrepouso
Bom Jesus dos Perdoes,P,PPL,SAO PAULO,Bon Jesus Dos Pe,bomjesusdosperdoes,bonjesusdospe
Bom Jesus do Corrego,P,PPL,MINAS GERAIS,CORREGO DO BOM J,bomjesusdocorrego,corregodobomj
Bom Jesus da Terra Preta,P,PPL,SAO PAULO,Mairipora,bomjesusdaterrapreta,mairipora
Bom Jesus da Ribeira,P,PPL,SAO PAULO,Iguape,bomjesusdaribeira,iguape
Bom Jesus da Penha,P,PPL,MINAS GERAIS,BOM JESUS DA PEN,bomjesusdapenha,bomjesusdapen
Rio Bom Jesus,H,STM,MINAS GERAIS,BOTELHOS,riobomjesus,botelhos
Ribeirao Bom Jesus,H,STM,MINAS GERAIS,BOTELHOS,ribeiraobomjesus,botelhos
Ribeirao Bom Jesus,H,STM,MINAS GERAIS,DELFINOPOLIS,ribeiraobomjesus,delfinopolis
Bom Jardin,P,PPL,PARANA,Ivai,bomjardin,ivai
Bom Jardin,P,PPL,MINAS GERAIS,BOM JARDIM D'MI,bomjardin,bomjardimdmi
Bom Jardim de Minas,P,PPL,MINAS GERAIS,BOM JARDIM D'MI,bomjardimdeminas,bomjardimdmi
Rio Bom Jardim,H,STM,SAO PAULO,Riberao Corrente,riobomjardim,riberaocorrente
Corrego Bom Jardim,H,STM,MINAS GERAIS,ITAPAGIPE,corregobomjardim,itapagipe
Bom Jardim,P,PPL,PARANA,Ivai,bomjardim,ivai
Bom Jardim,P,PPL,SAO PAULO,Juquia,bomjardim,juquia
Bom Jardim,P,PPL,MINAS GERAIS,MARIA DA FE,bomjardim,mariadafe
Bom Jardim,P,PPL,MINAS GERAIS,BOM JARDIM D'MI,bomjardim,bomjardimdmi
Bom Jardim,P,PPL,MINAS GERAIS,TRES PONTAS,bomjardim,trespontas
Bomfim Paulista,P,PPL,SAO PAULO,Ribeirao Preto,bomfimpaulista,ribeiraopreto
Ribeirao Bom-Fim,H,STM,SAO PAULO,Guariba,ribeiraobomfim,guariba
Bom Fim,P,PPL,SAO PAULO,Ribeirao Preto,bomfim,ribeiraopreto
Bomfim,P,PPL,MINAS GERAIS,BONFIM,bomfim,bonfim
Corrego do Bombeiro,H,STM,MINAS GERAIS,ITURAMA,corregodobombeiro,iturama
Ilha de Bom Abrigo,T,ISL,,,ilhadebomabrigo,
Rio Bom,H,STM,PARANA,Sao Joao do Ivai,riobom,saojoaodoivai
Ribeirao Bom,H,STM,PARANA,Sao Joao do Ivai,ribeiraobom,saojoaodoivai
Boituva,P,PPL,SAO PAULO,Boituva,boituva,boituva
Lagoa dos Bois,H,LK,MINAS GERAIS,CRISTAIS,lagoadosbois,cristais
Corrego Boi Morto,H,STM,PARANA,Cruzeiro d Oeste,corregoboimorto,cruzeirodoeste
Ribeirao da Boiada,H,STM,SAO PAULO,Tambau,ribeiraodaboiada,tambau
Boiada,P,PPL,SAO PAULO,Mococa,boiada,mococa
Rio do Boi,H,STM,MINAS GERAIS,FRUTAL,riodoboi,frutal
Ribeirao do Boi,H,STM,MINAS GERAIS,FRUTAL,ribeiraodoboi,frutal
Ponta do Boi,T,PT,,,pontadoboi,
Corrego do Boi,H,STM,SAO PAULO,Sud Mennucci,corregodoboi,sudmennucci
Bogart,S,RSTN,MINAS GERAIS,BORDA DA MATA,bogart,bordadamata
Bogari,S,RSTN,MINAS GERAIS,BORDA DA MATA,bogari,bordadamata
Bofete,P,PPL,SAO PAULO,Bofete,bofete,bofete
Bodote,P,PPL,PARANA,Catanduvas,bodote,catanduvas
Bocayuva,P,PPL,PARANA,Bocaiuva do Sul,bocayuva,bocaiuvadosul
Bocayuva,P,PPL,SAO PAULO,Macatuba,bocayuva,macatuba
Bocaiuva do Sul,P,PPL,PARANA,Bocaiuva do Sul,bocaiuvadosul,bocaiuvadosul
Bocaiuva,P,PPL,PARANA,Bocaiuva do Sul,bocaiuva,bocaiuvadosul
Bocaiuva,P,PPL,SAO PAULO,Macatuba,bocaiuva,macatuba
Bocaina de Minas,P,PPL,MINAS GERAIS,BOCAINA DE MINA,bocainademinas,bocainademina
Serra da Bocaina,T,MTS,PARANA,Bocaiuva do Sul,serradabocaina,bocaiuvadosul
Serra da Bocaina,T,MTS,SAO PAULO,Areias,serradabocaina,areias
Serra da Bocaina,T,HLLS,SAO PAULO,Atibaia,serradabocaina,atibaia
Rio da Bocaina,H,STM,SAO PAULO,Cachoeira Paulis,riodabocaina,cachoeirapaulis
Bocaina,P,PPL,PARANA,Ponta Grossa,bocaina,pontagrossa
Bocaina,P,PPL,MINAS GERAIS,BOCAINA DE MINA,bocaina,bocainademina
Bocaina,P,PPL,SAO PAULO,Bocaina,bocaina,bocaina
Bocaina,P,PPL,MINAS GERAIS,S.TOME DAS LETR,bocaina,stomedasletr
Bocaina,P,PPL,SAO PAULO,Sao Simao,bocaina,saosimao
Bocaina,P,PPL,MINAS GERAIS,INGAI,bocaina,ingai
Bocaina,P,PPL,SAO PAULO,Cravinhos,bocaina,cravinhos
Bocaina,P,PPL,SAO PAULO,Guara,bocaina,guara
Bocaina,P,PPL,MINAS GERAIS,CLAUDIO,bocaina,claudio
Corredeira Boca Feia,H,RPDS,SAO PAULO,Igarapava,corredeirabocafeia,igarapava
Bobo,P,PPL,MINAS GERAIS,CANDEIAS,bobo,candeias
Boa Vista-Lugarejo,P,PPL,SAO PAULO,Iguape,boavistalugarejo,iguape
Boa Vista dos Oleos,P,PPL,MINAS GERAIS,SERRANIA,boavistadosoleos,serrania
Boa Vista do Selado,S,RSTP,SAO PAULO,Altinopolis,boavistadoselado,altinopolis
Corrego Boa Vista dos Castilhos,H,STM,SAO PAULO,Jose Bonifacio,corregoboavistadoscastilhos,josebonifacio
Serra da Boa Vista,T,SPUR,MINAS GERAIS,IPUIUNA,serradaboavista,ipuiuna
Serra da Boa Vista,T,MTS,SAO PAULO,Apiai,serradaboavista,apiai
Serra da Boa Vista,T,MT,SAO PAULO,Juquia,serradaboavista,juquia
Serra Boa Vista,T,RDGE,SAO PAULO,Juquia,serraboavista,juquia
Ribeirao Boa Vista,H,STM,SAO PAULO,Taciba,ribeiraoboavista,taciba
Ribeirao Boa Vista,H,STM,MATO GROSSO DO SUL,A. CLARA,ribeiraoboavista,aclara
Ribeirao Boa Vista,H,STM,MINAS GERAIS,DIVINOPOLIS,ribeiraoboavista,divinopolis
Morro Boa Vista,T,MT,SAO PAULO,Areias,morroboavista,areias
Corrego Boa Vista,H,STM,SAO PAULO,Taciba,corregoboavista,taciba
Corrego Boa Vista,H,STM,MATO GROSSO DO SUL,A. CLARA,corregoboavista,aclara
Corrego Boa Vista,H,STM,MATO GROSSO DO SUL,A. CLARA,corregoboavista,aclara
Corrego Boa Vista,H,STM,MATO GROSSO DO SUL,INOCENCIA,corregoboavista,inocencia
Boa Vista,S,RSTN,SAO PAULO,Campinas,boavista,campinas
Boa Vista,P,PPL,PARANA,Imbituva,boavista,imbituva
Boa Vista,P,PPL,PARANA,Guarapuava,boavista,guarapuava
Boa Vista,P,PPL,SAO PAULO,Iguape,boavista,iguape
Boa Vista,P,PPL,SAO PAULO,Capao Bonito,boavista,capaobonito
Boa Vista,P,PPL,SAO PAULO,Laranjal Paulist,boavista,laranjalpaulist
Boa Vista,P,PPL,MINAS GERAIS,ESTIVA,boavista,estiva
Boa Vista,P,PPL,SAO PAULO,Charqueada,boavista,charqueada
Boa Vista,P,PPL,SAO PAULO,Rio Claro,boavista,rioclaro
Boa Vista,P,PPL,MINAS GERAIS,BAEPENDI,boavista,baependi
Boa Vista,P,PPL,SAO PAULO,Santa Cruz Das P,boavista,santacruzdasp
Boa Vista,P,PPL,SAO PAULO,Sao Carlos,boavista,saocarlos
Boa Vista,P,PPL,SAO PAULO,Itobi,boavista,itobi
Boa Vista,P,PPL,MINAS GERAIS,CAMPESTRE,boavista,campestre
Boa Vista,P,PPL,SAO PAULO,Divinolandia,boavista,divinolandia
Boa Vista,P,PPL,SAO PAULO,Cajuru,boavista,cajuru
Boa Vista,P,PPL,SAO PAULO,Serra Azul,boavista,serraazul
Boa Vista,P,PPL,MINAS GERAIS,NEPOMUCENO,boavista,nepomuceno
Boa Vista,P,PPL,MINAS GERAIS,COQUEIRAL,boavista,coqueiral
Boa Vista,P,PPL,MINAS GERAIS,BOM JESUS DA PEN,boavista,bomjesusdapen
Boa Vista,P,PPL,MINAS GERAIS,BOA ESPERANCA,boavista,boaesperanca
Boa Vista,P,PPL,MINAS GERAIS,ALPINOPOLIS,boavista,alpinopolis
Boa Vista,P,PPL,MINAS GERAIS,PASSOS,boavista,passos
Boa Vista,P,PPL,MINAS GERAIS,ITAPECERICA,boavista,itapecerica
Boa Vista,P,PPL,MINAS GERAIS,ITAGUARA,boavista,itaguara
Boa Vista,P,PPL,MINAS GERAIS,S.SEBAST.D'OEST,boavista,ssebastdoest
Boa Vista,P,PPL,SAO PAULO,Pedregulho,boavista,pedregulho
Boa Vista,P,PPL,SAO PAULO,Buritizal,boavista,buritizal
Boa Vista,P,PPL,MINAS GERAIS,MEDEIROS,boavista,medeiros
Boa Vista,P,PPL,MINAS GERAIS,STO ANTONIO DO M,boavista,stoantoniodom
Boa Vista,P,PPL,MINAS GERAIS,NOVA SERRANA,boavista,novaserrana
Boa Vinha,P,PPL,SAO PAULO,Piracicaba,boavinha,piracicaba
Boa Vereda,P,PPL,MINAS GERAIS,BOM REPOUSO,boavereda,bomrepouso
Boa Ventura,P,PPL,PARANA,Pitanga,boaventura,pitanga
Boa Vargem Grande,P,PPL,SAO PAULO,Sao roque,boavargemgrande,saoroque
Estaeao Boa Sorte,S,RSTN,SAO PAULO,Batatais,estaeaoboasorte,batatais
Boa Guaxinduba,P,PPL,SAO PAULO,Cabreuva,boaguaxinduba,cabreuva
Boa Esperanea do Sul,P,PPL,SAO PAULO,Boa Esperanca Do,boaesperaneadosul,boaesperancado
Serra da Boa Esperanea,T,MTS,MINAS GERAIS,BOA ESPERANCA,serradaboaesperanea,boaesperanca
Rio Boa Esperanea,H,STM,SAO PAULO,Boa Esperanca Do,rioboaesperanea,boaesperancado
Ribeirao Boa Esperanea,H,STM,MATO GROSSO DO SUL,BRASILANDIA,ribeiraoboaesperanea,brasilandia
Ribeirao Boa Esperanea,H,STM,SAO PAULO,Valparaiso,ribeiraoboaesperanea,valparaiso
Corrego Boa Esperanca,H,STM,SAO PAULO,Barretos,corregoboaesperanca,barretos
Cachoeira Boa Esperanea,H,FLLS,MINAS GERAIS,CAMPO FLORIDO,cachoeiraboaesperanea,campoflorido
Boa Esperanea,S,RSTP,MINAS GERAIS,ARCOS,boaesperanea,arcos
Boa Esperanea,P,PPL,PARANA,Jaguaraiva,boaesperanea,jaguaraiva
Boa Esperanea,P,PPL,SAO PAULO,Boa Esperanca Do,boaesperanea,boaesperancado
Boa Esperanea,P,PPL,MINAS GERAIS,BOA ESPERANCA,boaesperanea,boaesperanca
Boa Esperanea,P,PPL,SAO PAULO,Batatais,boaesperanea,batatais
Boa Esperanea,P,PPL,SAO PAULO,Estrela D'Oeste,boaesperanea,estreladoeste
Boa Chapeleira,P,PPL,SAO PAULO,Cabreuva,boachapeleira,cabreuva
Boa Barrinha,P,PPL,SAO PAULO,Cabreuva,boabarrinha,cabreuva
Boa Barreirinha,P,PPL,SAO PAULO,Cabreuva,boabarreirinha,cabreuva
Bitumirim,P,PPL,PARANA,Ivai,bitumirim,ivai
Biscaia,P,PPL,PARANA,Ponta Grossa,biscaia,pontagrossa
Biritiba-Mirim,P,PPL,SAO PAULO,Biritiba Mirim,biritibamirim,biritibamirim
Biriguy,P,PPL,SAO PAULO,Birigui,biriguy,birigui
Birigui,P,PPL,SAO PAULO,Birigui,birigui,birigui
Bilac,P,PPL,SAO PAULO,Bilac,bilac,bilac
Biguazinho,P,PPL,SAO PAULO,Miracatu,biguazinho,miracatu
Biguatinga,S,RSTN,MINAS GERAIS,SAO PEDRO DA U.,biguatinga,saopedrodau
Ribeirao do Bigua,H,STM,PARANA,RIO PARANAPANEMA,ribeiraodobigua,rioparanapanema
Bigua,S,RSTN,MINAS GERAIS,DELFIM MOREIRA,bigua,delfimmoreira
Bifurcaeao,S,RSTP,SAO PAULO,Cravinhos,bifurcaeao,cravinhos
Bicudos,P,PPL,SAO PAULO,Rio Claro,bicudos,rioclaro
Bicudo,P,PPL,SAO PAULO,Lavinia,bicudo,lavinia
Bico do Papagaio,T,HLL,PARANA,Prudentopolis,bicodopapagaio,prudentopolis
Bicas do Meio,P,PPL,MINAS GERAIS,WENCESLAU BRAZ,bicasdomeio,wenceslaubraz
Serra das Bicas,T,HLLS,MINAS GERAIS,CARRANCAS,serradasbicas,carrancas
Bicas,P,PPL,MINAS GERAIS,IGARAPE,bicas,igarape
Bica de Pedra,P,PPL,SAO PAULO,Itapui,bicadepedra,itapui
Betim,P,PPL,MINAS GERAIS,BETIM,betim,betim
Betel,S,RSTN,SAO PAULO,Campinas,betel,campinas
Rio Betari,H,STM,SAO PAULO,Iporanga,riobetari,iporanga
Betal,S,RSTN,SAO PAULO,Campinas,betal,campinas
Beta,S,RSTP,SAO PAULO,Cravinhos,beta,cravinhos
Enseada da Bertioga,H,BAY,,,enseadadabertioga,
Bertioga,P,PPL,,,bertioga,
Bertanholi,P,PPL,PARANA,Jaguaraiva,bertanholi,jaguaraiva
Ribeirao do Bernardo,H,STM,MATO GROSSO DO SUL,A. CLARA,ribeiraodobernardo,aclara
Bernardino de Campos,P,PPL,SAO PAULO,Bern. De Campos,bernardinodecampos,berndecampos
Bernardino Borges,P,PPL,MINAS GERAIS,PIUI,bernardinoborges,piui
Corrego das Bernardes,H,STM,MINAS GERAIS,CONCEICAO DAS A,corregodasbernardes,conceicaodasa
Beriquara,P,PPL,SAO PAULO,Jeriquara,beriquara,jeriquara
Bergamasco,P,PPL,SAO PAULO,Araras,bergamasco,araras
Bento Quirino,S,RSTN,SAO PAULO,Sao Simao,bentoquirino,saosimao
Bentopolis,P,PPL,PARANA,Guaraci,bentopolis,guaraci
Bento de Abreu,P,PPL,SAO PAULO,Berto De Abreu,bentodeabreu,bertodeabreu
Ribeirao Bento,H,STM,MINAS GERAIS,FRUTAL,ribeiraobento,frutal
Enseada do Benito,H,BAY,PARANA,Guaraquecaba,enseadadobenito,guaraquecaba
Benfica,P,PPL,SAO PAULO,Mogi Mirim,benfica,mogimirim
Benedito Medeiros,P,PPL,MINAS GERAIS,DELFINOPOLIS,beneditomedeiros,delfinopolis
Benedito,P,PPL,MINAS GERAIS,SANTANA D'JACAR,benedito,santanadjacar
Bene Dias Machado,P,PPL,MINAS GERAIS,DELFINOPOLIS,benediasmachado,delfinopolis
Bem-Te-Vi,P,PPL,PARANA,Jardim Alegre,bemtevi,jardimalegre
Ribeirao Beltrao,H,STM,MATO GROSSO DO SUL,TRES LAGOAS,ribeiraobeltrao,treslagoas
Corrego do Beltrao,H,STM,MATO GROSSO DO SUL,TRES LAGOAS,corregodobeltrao,treslagoas
Belo Monte,P,PPL,SAO PAULO,Tejupa,belomonte,tejupa
Belo Horizonte,P,PPL,SAO PAULO,Ribeirao Preto,belohorizonte,ribeiraopreto
Belmonte,P,PPL,SAO PAULO,Sao Simao,belmonte,saosimao
Bello Monte,P,PPL,SAO PAULO,Tejupa,bellomonte,tejupa
Ribeirao Bella Vista,H,STM,SAO PAULO,Quata,ribeiraobellavista,quata
Bella Vista,P,PPL,MINAS GERAIS,S.SEBAS.D'BELA,bellavista,ssebasdbela
Belem,P,PPL,PARANA,Mandaguari,belem,mandaguari
Belem,P,PPL,RIO DE JANEIRO,ANGRA DOS REIS,belem,angradosreis
Bela Vista do Paraiso,P,PPL,PARANA,Bela  Vista do P,belavistadoparaiso,belavistadop
Ribeirao Bela Vista,H,STM,SAO PAULO,Quata,ribeiraobelavista,quata
Ribeirao Bela Vista,H,STM,MINAS GERAIS,CASSIA,ribeiraobelavista,cassia
Corrego Bela Vista,H,STM,MATO GROSSO DO SUL,BRASILANDIA,corregobelavista,brasilandia
Bela Vista,P,PPLX,SAO PAULO,Sao Paulo,belavista,saopaulo
Bela Vista,P,PPLX,SAO PAULO,Guarulhos,belavista,guarulhos
Bela Vista,P,PPL,PARANA,Pitanga,belavista,pitanga
Bela Vista,P,PPL,PARANA,Ortigueira,belavista,ortigueira
Bela Vista,P,PPL,SAO PAULO,Laranjal Paulist,belavista,laranjalpaulist
Bela Vista,P,PPL,SAO PAULO,Echapora,belavista,echapora
Bela Vista,P,PPL,MINAS GERAIS,IPUIUNA,belavista,ipuiuna
Bela Vista,P,PPL,MINAS GERAIS,BOTELHOS,belavista,botelhos
Bela Vista,P,PPL,MINAS GERAIS,ARCEBURGO,belavista,arceburgo
Bela Vista,P,PPL,MINAS GERAIS,MUZAMBINHO,belavista,muzambinho
Bela Vista,P,PPL,MINAS GERAIS,CARMO DO RIO C.,belavista,carmodorioc
Bela Vista,P,PPL,MINAS GERAIS,BOM JESUS DA PEN,belavista,bomjesusdapen
Bela Vista,P,PPL,SAO PAULO,Batatais,belavista,batatais
Bela Vista,P,PPL,SAO PAULO,Sales Oliveira,belavista,salesoliveira
Bela Vista,P,PPL,SAO PAULO,Cardoso,belavista,cardoso
Bela Vista,P,PPL,SAO PAULO,Aramina,belavista,aramina
Belarmino,P,PPL,PARANA,Guaraniacu,belarmino,guaraniacu
Bela Manha,P,PPL,PARANA,Riberao do Pinha,belamanha,riberaodopinha
Bela Floresta,P,PPL,SAO PAULO,Pereira Barreto,belafloresta,pereirabarreto
Bela Cruz,P,PPL,MINAS GERAIS,PIRANGUINHO,belacruz,piranguinho
Serra do Bebedouro,T,RDGE,MINAS GERAIS,ANDRADAS,serradobebedouro,andradas
Ribeirao do Bebedouro,H,STM,SAO PAULO,Tambau,ribeiraodobebedouro,tambau
Ribeirao Bebedouro,H,STM,SAO PAULO,Dourado,ribeiraobebedouro,dourado
Ribeirao Bebedouro,H,STM,SAO PAULO,Mogi Guacu,ribeiraobebedouro,mogiguacu
Ribeirao Bebedouro,H,STM,MATO GROSSO DO SUL,TRES LAGOAS,ribeiraobebedouro,treslagoas
Corrego do Bebedouro,H,STM,SAO PAULO,Piracununga,corregodobebedouro,piracununga
Corrego Bebedouro,H,STM,MINAS GERAIS,FRUTAL,corregobebedouro,frutal
Corrego Bebedouro,H,STM,MINAS GERAIS,ITAPAGIPE,corregobebedouro,itapagipe
Bebedouro,P,PPL,SAO PAULO,Bebedouro,bebedouro,bebedouro
Bebedouro,P,PPL,SAO PAULO,Ituverava,bebedouro,ituverava
B. das Rosas,P,PPL,SAO PAULO,Amparo,bdasrosas,amparo
B. da Boiada,P,PPL,SAO PAULO,Mococa,bdaboiada,mococa
Rio Bauru,H,STM,SAO PAULO,Vera Cruz,riobauru,veracruz
Bauru,P,PPL,SAO PAULO,Bauru,bauru,bauru
Morro do Bau,T,HLL,MINAS GERAIS,SAO SEBASTIAO DO,morrodobau,saosebastiaodo
Corrego do Bau,H,STM,SAO PAULO,Sud Mennucci,corregodobau,sudmennucci
Baia Batumirim,H,BAY,SAO PAULO,Ubatuba,baiabatumirim,ubatuba
Batovi,S,RSTN,SAO PAULO,Rio Claro,batovi,rioclaro
Lagoa dos Batos,H,LK,MINAS GERAIS,JAPARAIBA,lagoadosbatos,japaraiba
Batista Melo,S,RSTN,MINAS GERAIS,VARGINHA,batistamelo,varginha
Batista Botelho,P,PPL,SAO PAULO,Oleo,batistabotelho,oleo
Batista Almeida,S,RSTP,MINAS GERAIS,ARCOS,batistaalmeida,arcos
Batinga,P,PPL,MINAS GERAIS,S.TOME DAS LETR,batinga,stomedasletr
Bateia,P,PPL,MINAS GERAIS,CACHOEIRA D'MIN,bateia,cachoeiradmin
Batatuba,P,PPL,SAO PAULO,Piracaia,batatuba,piracaia
Rio Batati,H,STM,SAO PAULO,Iporanga,riobatati,iporanga
Rio Batatal,H,STM,SAO PAULO,El Dorado,riobatatal,eldorado
Batatais,P,PPL,SAO PAULO,Batatais,batatais,batatais
Batataes,P,PPL,SAO PAULO,Batatais,batataes,batatais
Rio Batalhinha,H,STM,SAO PAULO,Presidente Alves,riobatalhinha,presidentealves
Corrego Batalhinha,H,STM,SAO PAULO,Presidente Alves,corregobatalhinha,presidentealves
Rio Batalha,H,STM,SAO PAULO,Reginopolis,riobatalha,reginopolis
Batalha,P,PPL,SAO PAULO,Reginopolis,batalha,reginopolis
Bataguaeu,P,PPL,MATO GROSSO DO SUL,BATAGUASSU,bataguaeu,bataguassu
Bastos,P,PPL,SAO PAULO,Bastos,bastos,bastos
Rio Baspendi,H,STM,MINAS GERAIS,CONCEICAO R.VERD,riobaspendi,conceicaorverd
Barueri,P,PPL,SAO PAULO,Carapicuiba,barueri,carapicuiba
Bartyra,S,RSTN,SAO PAULO,Rancharia,bartyra,rancharia
Ribeirao Bartira,H,STM,SAO PAULO,Rancharia,ribeiraobartira,rancharia
Bartira,S,RSTN,SAO PAULO,Rancharia,bartira,rancharia
Barroso,P,PPL,SAO PAULO,Cajuru,barroso,cajuru
Barro Preto,P,PPL,PARANA,Tibaji,barropreto,tibaji
Barro Preto,P,PPL,SAO PAULO,Sales Oliveira,barropreto,salesoliveira
Barro Preto,P,PPL,SAO PAULO,Patrocinio Pauli,barropreto,patrociniopauli
Rio Barro Preta,H,STM,PARANA,Candido de Abreu,riobarropreta,candidodeabreu
Barrocao,P,PPL,SAO PAULO,Americana,barrocao,americana
Barroca,P,PPL,SAO PAULO,Cajuru,barroca,cajuru
Barro Branco,P,PPL,RIO DE JANEIRO,RESENDE,barrobranco,resende
