"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","identifiedBy","recordNumber","year","month","day","continentOcean","locality","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","typeStatus","sex"
"559","2020-11-04 17:28:49-03","UEM","HUEM","34883","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2019","02",NA,"Trovo, J","Brasil","Paraná","Pinhão","-51.597361","-25.918167",NA,"Herbácea. Sépalas rosas, pétalas verdes com borda roxo-escuro, estames coloração creme, brácteas rosas.",NA,"Milaneze-Gutierre, MA","08","2018","05","26",NA,"Distrito de Faxinal do Céu., Jardim Botânica de Faxinal do Céu. Borda da trilha das Sapopemas.",NA,"HUEM000020480",NA,NA,NA,NA,"-51.597361","-25.918167",NA,NA,NA,NA,NA
"560","2020-11-04 17:28:49-03","UEM","HUEM","11793","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2005","07",NA,"Janunzzi, AM; Milaneze-Gutierre, MA","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445","19250","Brácteas rosas escuras envolvendo todo o eixo de inflorescência; sépalas rosadas em número de 3 e pétalas verde clara com bordas azuis em número de 3; estame muito visível em número de 6; estigma trífido em forma de catavento","auto","Milaneze-Gutierre, MA","108","2005","07","20",NA,"Câmpus sede da Universidade Estadual de Maringá, Orquidário, próximo ao bloco H78",NA,"HUEM000002689","HUEM000002689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2020-11-04 17:28:49-03","UEM","HUEM","24315","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2013",NA,NA,"Milaneze-Gutierre, MA","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783","35037","Epífita.","auto","Milaneze-Gutierre, MA","s.n.","2013","09",NA,NA,"Área de alagamento da UHE Mauá",NA,"HUEM000002688","HUEM000002688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2020-11-04 17:28:49-03","UEM","HUEM","27894","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2012","11",NA,"S.C.Herreiro","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783","35037",NA,"auto","Milaneze-Gutierre, MA","s.n.","2012","11","23",NA,"UHE Mauá.",NA,"HUEM000016623","HUEM000016623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2021-03-10 11:38:29-03","UNILA","EVB","4347","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel",NA,NA,NA,"Mano, G.B.; Hentz-Junior, E.J.; Rauber, C.R.","Brasil","Paraná","Capanema","-53.551111","-25.343056",NA,NA,NA,"Vieira, H.T.P","165","2019","08","27",NA,"borda do rio. Parque Nacional do Iguaçu",NA,"EVB004347","EVB004347",NA,NA,NA,"53º33'4''W","25º20'35''S",NA,NA,NA,NA,NA
"564","2021-03-10 11:38:29-03","UNILA","EVB","1135","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel",NA,NA,NA,"Buttura, E.","Paraguai","Alto Parana","Cidade do Leste","-54.579722","-25.366389",NA,NA,NA,NA,"885","1987","10","06",NA,"Reserva Tatí Yupí. Refugio Biologico Tati Yupi",NA,"EVB001135","EVB001135","233","233",NA,"54º34'47''W","25º21'59''S",NA,NA,NA,NA,NA
"565","2020-11-12 17:02:25-03","UEL","FUEL","46643","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2009","10","15","Cotarelli, VM","Brasil","Paraná","Tamarana","-51.1455","-23.938667",NA,NA,NA,"Marques, JN","89","2008","04","26",NA,"Recanto do Pinhão",NA,NA,NA,NA,NA,NA,"-51.1455","-23.938667",NA,NA,NA,NA,NA
"566","2020-11-12 17:02:25-03","UEL","FUEL","45735","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2009","08","17","Cotarelli, VM; Francisco, EM","Brasil","Paraná","Mauá da Serra","-51.133333","-23.933333",NA,NA,NA,"Marques, JM","762","2009","06","10",NA,"Estância Manain",NA,NA,NA,NA,NA,NA,"-51.133333","-23.933333",NA,NA,NA,NA,NA
"567","2020-11-12 17:02:25-03","UEL","FUEL","46645","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2009","10","09","Marques, JN; et al.","Brasil","Paraná","Tamarana","-51.167361","-23.896389",NA,NA,NA,"Marques, JN","16","2009","10","09",NA,"Recanto do Pinhão",NA,NA,NA,NA,NA,NA,"-51.167361","-23.896389",NA,NA,NA,NA,NA
"568","2020-11-12 17:02:25-03","UEL","FUEL","48781","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2009","10","15","Francisco, EM; et al.","Brasil","Paraná","Tamarana","-51.166667","-23.883333",NA,NA,NA,"Marques, JN","293","2009","10","02",NA,"Mata do Pinhão",NA,NA,NA,NA,NA,NA,"-51.166667","-23.883333",NA,NA,NA,NA,NA
"569","2020-11-12 17:02:25-03","UEL","FUEL","50499","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2012","07","03","Ferreira Jr, M; Francisco, EM","Brasil","Paraná","Reserva","-50.844556","-24.6645",NA,NA,NA,"Estevan, DA","386","2012","05","30",NA,"Anta Gorda",NA,NA,NA,"936","936",NA,"-50.844556","-24.6645",NA,NA,NA,NA,NA
"570","2020-11-12 17:02:25-03","UEL","FUEL","53916","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2010","05","14","Marques, JN; et al.","Brasil","Paraná","Tamarana","-51.166667","-23.883333",NA,NA,NA,"Marques, JN","91","2010","05","14",NA,"Mata do Pinhão",NA,NA,NA,NA,NA,NA,"-51.166667","-23.883333",NA,NA,NA,NA,NA
"571","2020-11-12 17:02:25-03","UEL","FUEL","54226","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2015","09","10","Caxambu, MG; Siqueira, EL; Chagas, MP; et al.","Brasil","Paraná","Nova Tebas","-51.952722","-24.370694",NA,NA,NA,"Caxambu, MG","6647","2015","08","05",NA,"Estação Ecológica Municipal Reinaldo Petrechen",NA,NA,NA,"570","570",NA,"-51.952722","-24.370694",NA,NA,NA,NA,NA
"572","2020-11-12 17:02:25-03","UEL","FUEL","38062","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans","H.H.Wendl. ex Regel","2005",NA,NA,"T.I.N. de Azevedo; Carneiro, JS","Brasil","Paraná","Telêmaco Borba","-50.33372","-24.19597",NA,NA,NA,"T.I.N. de Azevedo","135","2005","07","19",NA,"Fazenda Monte Alegre, beira do riacho Varanal - po, beira do riacho Varanal - ponto 2",NA,"FUEL018209",NA,NA,NA,"nutans","-50.33372","-24.19597",NA,NA,NA,NA,NA
"573","2020-11-12 17:02:25-03","UEL","FUEL","29448","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans schimperiana","(Wittm. ex Baker) Mez","1999","11",NA,"Silva, JM; et al.","Brasil","Paraná","Cruzeiro do Iguaçu","-53.127799987793","-25.6156005859375","12520",NA,"auto","Hatschbach, G","2978","1999","06","16",NA,"Rio Iguaçu, próximo ao rio Chopim",NA,NA,NA,NA,NA,"schimperiana",NA,NA,NA,NA,NA,NA,NA
"574","2020-11-12 17:02:25-03","UEL","FUEL","50286","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2009",NA,NA,"Estevan, DA","Brasil","Paraná","Faxinal","-51.3194007873535","-24.0002994537354","22912",NA,"auto","Estevan, DA","1755","2007","04","11",NA,"Cachoeira - Luar de Agosto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2020-11-12 17:02:25-03","UEL","FUEL","43762","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","1997","05","21","Kranz, WM","Brasil","Paraná","Jataizinho","-50.9799995422363","-23.2541999816895","16845",NA,"auto","Kranz, WM","599","1997","05","21",NA,"Couro do Boi, mata ciliar",NA,NA,NA,"450","450",NA,NA,NA,NA,NA,NA,NA,NA
"576","2020-11-12 17:02:25-03","UEL","FUEL","50212","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2009",NA,NA,"Estevan, DA","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408","46016",NA,"auto","Estevan, DA","1753","2007","08","14",NA,"Entrada Tamarana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2020-11-12 17:02:25-03","UEL","FUEL","29509","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2004","11",NA,"Francisco, EM; et al.","Brasil","Paraná","Reserva","-50.8506011962891","-24.6502990722656","43627",NA,"auto","Gaiotto, DF","s.n.","1998","07","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-11-12 17:02:25-03","UEL","FUEL","50299","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2009",NA,NA,"Estevan, DA","Brasil","Paraná","Santo Antônio do Paraíso","-50.6455993652344","-23.4936008453369","24994",NA,"auto","Estevan, DA","1754","2007","05","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-11-12 17:02:25-03","UEL","FUEL","21386","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","1998","08","21","Kinupp, VF; Medri, C; Francisco, EM","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379","21990",NA,"auto","Wanderley, MGL","547","1997","05","24",NA,"Salto das Orquídeas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-11-12 17:02:25-03","UEL","FUEL","21318","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2004","11","11","Kinupp, VF; Medri, C; Francisco, EM","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379","21990",NA,"auto","Gaiotto, DF","411","1997","04","19",NA,"Salto das Orquídeas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-11-12 17:02:25-03","UEL","FUEL","6856","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans","H.H.Wendl. ex Regel","2004","11",NA,"Dias, MC; et al.","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783","35037",NA,"auto","Gaiotto, DF","400","1989","06","13",NA,"Fazenda Monte Alegre, Parque Samuel Klabin",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,NA,NA,NA,NA
"582","2020-11-12 17:02:25-03","UEL","FUEL","7355","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2018","10","01","Pimenta, JA; et al.","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625","56988",NA,"auto","Dettke, GA","s.n.","1989","07","03",NA,"Fazenda Iapó, Mata da Balsa. Rio Iapo",NA,"FUEL015738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2020-11-12 17:02:25-03","UEL","FUEL","24258","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2008",NA,NA,"Paiva, MRC; et al.","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105","32424",NA,"auto","Estevan, DA","s.n.","1998","07","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2020-11-12 17:02:25-03","UEL","FUEL","37827","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2005",NA,NA,"Estevan, DA; et al.","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105","32424",NA,"auto","Estevan, DA","829","2005","05","04",NA,"Fazenda Califórnia de Henrique Sato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2020-11-12 17:02:25-03","UEL","FUEL","38062","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans","H.H.Wendl. ex Regel","2005",NA,NA,"T.I.N. de Azevedo; Carneiro, JS","Brasil","Paraná","Telêmaco Borba","-50.33372","-24.19597",NA,NA,NA,"T.I.N. de Azevedo","135","2005","07","19",NA,"Fazenda Monte Alegre, beira do riacho Varanal - po, beira do riacho Varanal - ponto 2",NA,"FUEL018209",NA,NA,NA,"nutans","-50.33372","-24.19597",NA,NA,NA,NA,NA
"586","2020-11-12 17:02:25-03","UEL","FUEL","6856","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans","H.H.Wendl. ex Regel","2004","11",NA,"Dias, MC; et al.","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783","35037",NA,"auto","Gaiotto, DF","400","1989","06","13",NA,"Fazenda Monte Alegre, Parque Samuel Klabin",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,NA,NA,NA,NA
"587","2020-11-12 17:02:25-03","UEL","FUEL","29448","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans schimperiana","(Wittm. ex Baker) Mez","1999","11",NA,"Silva, JM; et al.","Brasil","Paraná","Cruzeiro do Iguaçu","-53.127799987793","-25.6156005859375","12520",NA,"auto","Hatschbach, G","2978","1999","06","16",NA,"Rio Iguaçu, próximo ao rio Chopim",NA,NA,NA,NA,NA,"schimperiana",NA,NA,NA,NA,NA,NA,NA
"588","2019-11-01 15:13:17-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","1994",NA,NA,"Schinini, A; et al.","Argentina","Misiones",NA,NA,NA,NA,"Epífita",NA,"Schinini, A","28751","1994","09","08","Southern America","Dep. Guarani. Limite del predio Guarani con rumbo al Ayo. Paraiso",NA,"UB0002664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2019-10-03 10:03:28-03","UFSCar","SORO","6899","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2009","06","03","Stival-Santos, A.; Schmitt, J. & Silveira, S.","Brasil","Santa Catarina","Faxinal dos Guedes","-52.294167","-26.822222",NA,"Epífita. Cor/Flor: rosa.",NA,"A. Stival-Santos","741","2009","06","03",NA,"Três Pinheiros. Florística IFFSC 714(Epífita). Floresta Ombrófila Mista; Estádio Suces.: Avançado. Comum na borda do fragmento.",NA,NA,NA,"820","820",NA,"52°17'39,00W","26°49'20,00S",NA,NA,NA,NA,NA
"590","2019-10-03 10:03:28-03","UFSCar","SORO","6900","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. Ex Regel","2011","10","03","Korte, A.; Kniess, A.","Brasil","Santa Catarina","Santa Terezinha","-49.950556","-26.640278",NA,"Epífita. Cor/Flor: verde.",NA,"A. Costa","3659","2010","06","08",NA,"Imbuial. Florística IFFSC 852 (Epífita). Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa. Estádio Suces.: médio de regeneração; interior do fragmento.",NA,NA,NA,"626","626",NA,"49°57'02,00W","26°38'25,00S",NA,NA,NA,NA,NA
"591","2019-10-03 10:03:28-03","UFSCar","SORO","6916","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2010","10","14","Verdi, M.; Martins, E.M.; Veiga, O.N.","Brasil","Santa Catarina","Bela Vista do Toldo","-50.495","-26.278333",NA,"Epífita. Cor/flor: verde.",NA,"M. Verdi","5436","2010","08","19",NA,"Barreiros. Floresta Ombrófila Mista.",NA,NA,NA,"807","807",NA,"50°29'42W","26°16'42S",NA,NA,NA,NA,NA
"592","2019-10-03 10:03:28-03","UFSCar","SORO","7314","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2009","07","17","Dreveck, S.; Carneiro, F.E.","Brasil","Santa Catarina","Alfredo Wagner","-49.322222","-27.811667",NA,"Florística IFFSC 249 (Epífita); Floresta Ombrófila Mista; Estádio Suces.: Avançado; Hábito: epífita; Hábitat: interior do fragmento; Cor/Flor: escapo floral rosa.",NA,"A. Bonnet","885","2009","05","07",NA,"Pedra Branca.",NA,NA,NA,"1120","1120",NA,"49°19'20,00W","27°48'42,00S",NA,NA,NA,NA,NA
"593","2019-10-03 10:03:28-03","UFSCar","SORO","7315","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2009","10","06","Cadorin, T.J.; Schimitt, T.J. & Caglioni, E.","Brasil","Santa Catarina","Ponte Alta","-50.132231","-27.275003",NA,"Epífita IFFSC e456a (Abaixo de 4m); Forófitos 6 e 7; Floresta Ombrófila Mista; Estádio Suces.: Avançado; Hábito:epífita; Cor/Flor: bráctea rosa.",NA,"T.J. Cadorin","147","2009","10","06",NA,"Morro do Funil.",NA,NA,NA,"1131","1131",NA,"50°07'56,03W","27°16'30,01S",NA,NA,NA,NA,NA
"594","2020-08-04 12:47:54-03","UFU","HUFU","45686","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2007","11","14","Arantes, A.A.A.; Romero, R.; Bernardes, P.H.N.; Silva, M.A.O.; Grisi, P.U.; et al.","Brasil","Minas Gerais","Capitólio","-46.0499992370605","-20.6152992248535","29474","Erva, ca. 0,5 m. Brácteas e raquis da inflorescência róseas, tépalas róseas com ápice azulado.","auto","Nakajima, J.N.","2007","2006","07","13",NA,"Regiao da Represa de Furnas, Trilha de campo rupestre, na estrada da cachoeira Feixo da Serra.",NA,"HUFU00052221","HUFU00052221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2019-05-06 11:54:37-03","UFU","HUFU","32649","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","2003","10",NA,"Romero, R.; Volpi, R.L.; Pacheco, R.A.; Carvalho, S.M.; Alves, A.S.; Cruz, M.P. & Mendonça,","Brasil","Minas Gerais","Delfinópolis","-46.8539009094238","-20.343900680542","41380","Planta, ca. 0,6 m. Brácteas rósea, botões florais; Mata de galeria.","auto","Nakajima, J.N.","6908","2003","05","16",NA,"Trilha para Cachoeira do Alpinista",NA,"HUFU00052220","HUFU00052220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2020-08-20 20:40:56-03","UFSC","FLOR","19358","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","1988",NA,NA,"Jarenkow, J.A.","Brasil","Rio Grande do Sul","Capão do Leão","-52.4838981628418","-31.7632999420166","28605","flor brácteas róseas, ovário verde; sépalas róseas com ápice arroxeado; pétalas verdes e borda arroxeada; filetes verdes e anteras amarelas. Indivíduos desenvolvendo-se sobre tronco caído.","auto","Jarenkow, J.A.","880","1988","05","29",NA,"Horto Botânico Ir. Teodoro Luis.",NA,"FLOR0019358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2020-08-20 20:40:56-03","UFSC","FLOR","19375","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","1988",NA,NA,"Jarenkow, J.A.","Brasil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531","18635","flor brácteas róseas; ovário verde; sépalas róseas; pétalas verdes com bordas azuladas; estames amarelos","auto","Waechter, J.L.","716","1987","07","11",NA,"Mata próximo ao seminário.",NA,"FLOR0019375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-08-20 14:58:50-03","UFSC","FLOR","15855","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel",NA,NA,NA,"Sehnem, A.","Brasil","Rio Grande do Sul","São Leopoldo","-51.1472015380859","-29.7602996826172","10287",NA,"auto","Sehnem, A.","8095","1962","08","20",NA,NA,NA,"FLOR0015855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2020-08-20 20:40:56-03","UFSC","FLOR","27856","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel","1996",NA,NA,"Jarenkow, J.A.","Brasil","Santa Catarina","Concórdia","-52.0278015136719","-27.2341995239258","24608","erva rizomatosa, epipétrica, flor sépalas róseas, pétalas verdes com borda azulada, filetes, ovário e estilete/estigma verdes","auto","Jarenkow, J.A.","3124","1996","08","25",NA,"Volta Grande, próximo ao Rio Uruguai, em frente a Marcelino Ramos.",NA,"FLOR0027856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2020-08-20 14:58:50-03","UFSC","FLOR","31299","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.H.Wendl. ex Regel",NA,NA,NA,"Hoeltgebaum, M.P.","Brasil","Santa Catarina","São Domingos","-52.5317001342773","-26.5580997467041","17704",NA,"auto","Hoeltgebaum, M.P.","55D","2002","09","13",NA,NA,NA,"FLOR0031299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2020-03-11 17:17:51-03","UFMT","UFMT","39859","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel.",NA,NA,NA,"Siqueira, E.L.; Sanglard, L.A.","Brasil","Paraná","Turvo","-51.564111","-25.061417",NA,"Erva epífita, cepitosa, acerca de 2,5 m do solo. Folhas formando roseta, flores com brácteas rosas e flores verdes com bordas azuis.; Relevo suave-ondulado. Floresta Ombrófila Mista Montana.",NA,NA,"219","2009","07","15",NA,"Propriedade da família Rickii",NA,"UFMT00039859",NA,"1096","1096",NA,"-51.564111","-25.061417",NA,NA,NA,NA,NA
"602","2021-03-04 15:41:57-03","IF","SPSF","34749","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans",NA,"2005","06","21","C.de Moura & M.C.Gobitta & F.A.R.D.P.Arzolla & J.A.Pastore","Brasil","SP","Mairiporã","-46.633333","-23.420833",NA,"COLETA: Terrestre, brácteas róseas, estames alaranjados, sépalas e pétalas verdes com ápice azul; GEOGRAFIA: Núcleo Águas Claras, floresta ombrofila densa montana;",NA,"M.C.Gobitta","70","2005","06","07","América do Sul","Parque Estadual da Cantareira",NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"603","2021-03-04 15:41:57-03","IF","SPSF","26307","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans",NA,NA,NA,NA,"J.R.Guillaumon","Brasil","SP","Guarulhos","-46.5299987792969","-23.4599990844727","26398","COLETA: Nome popular - Caraguatá Mirim; GEOGRAFIA: trilha do morro do pavao&nf;;","auto",NA,NA,"2000","01","18","América do Sul","P.E.Cantareira",NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"604","2021-03-04 15:41:57-03","IF","SPSF","24385","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","Lam.",NA,NA,NA,"L.Rossi","Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395","55628","COLETA: XLS: SPSFAntigo;","auto","T.Sendulsky","837","1991","03","19","América do Sul","Estação Ecológica Juréia-Itatins",NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"605","2021-03-04 15:41:57-03","IF","SPSF","34976","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","(Lam.)","2006","01","20","F. A. R. D. P. Arzolla & J.A.Pastore & J.R.Santos","Brasil","SP","Mairiporã","-46.5800018310547","-23.3099994659424","15840","COLETA: Epífita, botões florais com apice azulado e brácrteas róseas.; GEOGRAFIA: Trilha&nf;Floresta Ombrófila Densa Montana.;","auto","M.C.Gobita","863","2005","07","20","América do Sul","Parque Estadual da Cantareira, Pinheirinho",NA,NA,NA,"1040","1040",NA,NA,NA,"Liliopsida",NA,NA,NA,NA
