"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","infraspecificEpithet","typeStatus","fieldNumber"
"1459","2021-02-08 12:38:54-03","UFRGS","ICN","004379","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Baptista, LRM","Schultz, AR","1967","09","17","Brasil","RS","Torres","Glória","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00001536","ICN00001536","4379","2005","01","10","Espécie ameaçada de extinção (Vulnerável).; Arbusto.; Baixada.","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460","2021-02-08 12:38:54-03","UFRGS","ICN","128046","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Brack, P","Hagelund, K","1975","01","19","Brasil","RS","Torres","Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00001547","ICN00001547 ICN00001547_1","8708",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461","2021-02-08 12:38:54-03","UFRGS","ICN","001860","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Sandwith, NY","Reitz, R; Klein, RM","1956","09","21","Brasil","SC","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"100","100","ICN00001527","ICN00001527 ICN00001527_1","3682",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável). Lenho na xiloteca.; Arvoreta de 6m de altura.; Margem do rio.","18533","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1462","2021-02-08 12:38:54-03","UFRGS","ICN","003892","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Klein, RM; Reitz","Reitz, R; Klein, RM","1962","12","18","Brasil","SC","Lages","Morro do Pinheiro Seco","-50.326099395752","-27.8160991668701",NA,NA,"950","950","ICN00001535","ICN00001535 ICN00001535_1","14091",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Arvoreta de 5m de altura; flor roxa.; Pinhal.","70701","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463","2021-02-08 12:38:54-03","UFRGS","ICN","064306","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Stehmann, JR","Stehmann, JR","1985","10","24","Brasil","RS","Barracão","Parque Estadual Espigão Alto","-51.4606018066406","-27.6716995239258",NA,NA,NA,NA,"ICN00001523","ICN00001523 ICN00001523_1","727",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Arvore com ca. de 7m de altura; flores lilases.","28327","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464","2021-02-08 12:38:54-03","UFRGS","ICN","162308","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Matzenbacher, NI","Matzenbacher, NI","2009","10","17","Brasil","RS","Guaíba","Fazenda São Maximiano BR-116 km 308","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00001540","ICN00001540","s.n.",NA,NA,NA,"espécie introduzida, originária da Mata Atlântica","28343","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465","2021-02-08 12:38:54-03","UFRGS","ICN","126613","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Coelho, G","Coelho, G","2002","07","07","Brasil","RS","Maquiné",NA,"-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"ICN00001531","ICN00001531 ICN00001531_1","s.n.",NA,NA,NA,NA,"28094","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1466","2021-02-08 12:38:54-03","UFRGS","ICN","140615","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Zuntini, AR","Hagelund, K","1966","12",NA,"Brasil","RS","Santa Rosa",NA,"-54.4813995361328","-27.8708000183105",NA,NA,NA,NA,"ICN00001519","ICN00001519 ICN00001519_1","5208","2013","02","18","Doação de Karner Hagelund.","19818","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1467","2021-02-08 12:38:54-03","UFRGS","ICN","004539","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Baptista, LRM","Schultz, AR; Flores, F; Irgang, BE","1967","11","15","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00001521","ICN00001521 ICN00001521_1","4539","2005","01","10","Espécie ameaçada de extinção (Vulnerável).","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468","2021-02-08 12:38:54-03","UFRGS","ICN","007209","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Brack, P","Vianna, EC","1969","11","22","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00001522","ICN00001522","s.n.","1981","05","15","Espécie ameaçada de extinção (Vulnerável).; Butiazal.","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469","2021-02-08 12:38:54-03","UFRGS","ICN","067286","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Brack, P","Brack, P","1986","09","14","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00001530","ICN00001530 ICN00001530_1","s.n.",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Arvoreta; flores liláses.; em beira de estrada junto a capoeira.","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470","2021-02-08 12:38:54-03","UFRGS","ICN","128045","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Hagelund, K","1982","11","13","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00001520","ICN00001520","14216",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471","2021-02-08 12:38:54-03","UFRGS","ICN","128051","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Brack, P","Hagelund, K","1976","01","28","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00001528","ICN00001528 ICN00001528_1","9820",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472","2021-02-08 12:38:54-03","UFRGS","ICN","000764","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Baptista, LRM","Schultz, AR","1950","11","01","Brasil","RS","Torres","beira de estrada para São Pedro (mato ralo)","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00001532","ICN00001532 ICN00001532_1","764","2005","01","10","Espécie ameaçada de extinção (Vulnerável).; Capoeira na beira da estrada.","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473","2021-02-08 12:38:54-03","UFRGS","ICN","029506","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Arbo, MM","Irgang, BE","1975","10","02","Brasil","RS","Torres","Butiazal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00001538","ICN00001538","s.n.",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474","2021-02-08 12:38:54-03","UFRGS","ICN","003891","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Sandwith, NY","Klein, RM","1962","12","07","Brasil","SC","Caçador","Fazenda dos Carneiros","-51.0149993896484","-26.7752990722656",NA,NA,NA,NA,"ICN00001534","ICN00001534 ICN00001534_1","3538",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Arvoreta de 4m de altura; flor roxa.; Capão.","38516","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475","2021-02-08 12:38:54-03","UFRGS","ICN","060713","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Hunt, DR","Klein, RM","1971","09","21","Brasil","SC","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,"50","50","ICN00001533","ICN00001533","9706",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto de 3m de altura. Flor roxa.; Capoeira.","13751","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1476","2021-02-08 12:38:54-03","UFRGS","ICN","003890","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Sandwith, NY","Reitz, R; Klein, RM","1962","10","24","Brasil","SC","Papanduva","Serra do Espigão","-50.144401550293","-26.3703002929688",NA,NA,"1000","1000","ICN00001526","ICN00001526 ICN00001526_1","13420",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Arvoreta de 8m de altura; flor roxa.; Mata.","49621","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1477","2021-02-08 12:38:54-03","UFRGS","ICN","121603","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Baptista, LRM","Bortoluzzi, RLC; Biondo, E",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICN00001537","ICN00001537","1012",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478","2021-02-08 12:38:54-03","UFRGS","ICN","027942","S","Plantae","Bignoniaceae","Jacaranda","semiserrata","Jacaranda semiserrata","Cham.","et al.; LIndeman, J; Irgang, B","Irgang, BE; Girardi, AM; et al.","1972","07","13","Brasil","RS","Torres","Parque de Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00001544","ICN00001544","s.n.",NA,NA,NA,"Margem de mato úmido","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479","2021-02-08 12:38:54-03","UFRGS","ICN","000959","S","Plantae","Bignoniaceae","Jacaranda","semiserrata","Jacaranda semiserrata","Cham.",NA,"Schultz, AR","1951","12","12","Brasil","RS","Iraí",NA,"-53.2505989074707","-27.1935997009277",NA,NA,NA,NA,"ICN00001546","ICN00001546 ICN00001546_1","959",NA,NA,NA,"Doação PACA","18820","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480","2021-02-08 12:38:54-03","UFRGS","ICN","016420","S","Plantae","Bignoniaceae","Jacaranda","semiserrata","Jacaranda semiserrata","Cham.","Rambo, B","Rambo, B","1945","12","19","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00001545","ICN00001545","31667",NA,NA,NA,"Doação PACA","29946","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481","2021-02-08 12:38:54-03","UFRGS","ICN","002667","S","Plantae","Bignoniaceae","Jacaranda","semiserrata","Jacaranda semiserrata","Cham.","Schultz, AR","Schultz, AR","1961","05",NA,"Brasil","SC","São Miguel do Oeste",NA,NA,NA,NA,NA,NA,NA,"ICN00001543","ICN00001543","2667",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482","2021-02-08 12:38:54-03","UFRGS","ICN","000813","S","Plantae","Bignoniaceae","Jacaranda","semiserrata","Jacaranda semiserrata","Cham.",NA,"Schultz, AR","1950","11","27","Brasil","RS","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,NA,NA,"813",NA,NA,NA,"DESCARTADA POR MAU ESTADO","71201","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483","2020-03-04 16:04:43-03","UNESP-IS","HISA","2837","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Assis,M.A","Caliente,A.D","1993","05","12","Brasil","Mato Grosso do Sul","Três Lagoas","Horto Santa Luzia","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,NA,NA,"284","1999","02",NA,"Cerrado.Arbusto, ca 1,50m, caule 2cm, flores roxas.","150618","auto","Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1484","2020-03-04 16:04:43-03","UNESP-IS","HISA","3448","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Assis,M.A","Caliente,A.D et al","1993","08","24","Brasil","Mato Grosso do Sul","Três Lagoas","Horto Santa Luzia","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,NA,NA,"1007","1999","02",NA,"Cerrado.Arbusto, ca 2m, caule 2cm, frutos imaturos verde escuro, frequente.","150618","auto","Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1485","2020-05-20 18:18:20-03","UFMT","CNMT","4743","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","A.L. de Gasper","Stival-Santos, A.; E.Legal eS.Silveira","2010","01","27","Brasil","Santa Catarina","Angelina","Coqueiral","-49.049722","-27.54","49°02'59W","27°32'24S","835","835","CNMT004743",NA,"1576","2010","03","05","Frutos Imaturos verdes, Flores lilasHerbário Dr. Roberto Miguel Klein",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486","2020-05-20 18:18:20-03","UFMT","CNMT","4332","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Dreveck,S.","Dreveck,S.; Carneiro, F.E.","2009","09","16","Brasil","Santa Catarina","Itapoá","RioSai-Guaçu, comunidade Quinze.","-48.69","-26.01","48°41'24W","26°00'36S",NA,NA,"CNMT004332",NA,"1037","2009","09","16","Flor roxaDoação Herbário Dr. Roberto Miguel Klein - FURB 14616",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487","2020-05-20 18:18:20-03","UFMT","CNMT","4480","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Gasper, A.L.","Dreveck,S.; Gasper, A. L. de, Carneiro, F. E.","2009","01","22","Brasil","Santa Catarina","Irani","Lajeado Cordeiro","-51.93","-27","51°55'48W","27°00'00S","1022","1022","CNMT004480",NA,"517","2009","01","22","Fruto verdeDoação Herbário Dr. Roberto Miguel Klein - FURB 4480",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488","2020-05-20 18:18:20-03","UFMT","CNMT","4746","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Korte, A.","Korte, A.; Kniess, A.","2009","10","21","Brasil","Santa Catarina","Vidal Ramos","Águas Frias","-49.410556","-27.360556","49°24'38W","27°21'38S","895","895","CNMT004746",NA,"678","2009","10","21","Flor roxa.Doação Herbário Dr. Roberto Miguel Klein - FURB 15458",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489","2019-10-04 16:06:53-03","MCN-FZBRS","HAS","45435","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Rosa, A.","1992","01",NA,"Brasil","Rio Grande do Sul","Garibaldi","Garibaldi,","-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,"HAS0045435",NA,"s.n.",NA,NA,NA,"; arvoreta; Cerca de 2 m de altura.","25074","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490","2019-10-04 16:06:53-03","MCN-FZBRS","HAS","91158","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","!Farias-Singer, R.","M.G. Caxambu; Silva, A. R.","2007","09",NA,"Brasil","Paraná","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.311056","-24.112194","-52.311056","-24.112194","591","591","HAS0091158",NA,"1712","2017","01",NA,"árvore ca.6m Orla da floresta. Doação HCF 5924",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491","2019-10-04 16:06:53-03","MCN-FZBRS","HAS","91159","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","!Farias-Singer, R.","E.L. Siqueira; et al.","2013","09",NA,"Brasil","Paraná","Tibagi","Guartelá - Sítio São Sebastião -Propriedade da Sra. Júlia","-50.4136","-24.5094","-50.4136","-24.5094",NA,NA,"HAS0091159",NA,"742","2017","01",NA,"arbusto heliófito, desprovido de folhas. Flores roxas, estepe. Doação HCF 12750",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492","2019-10-04 16:06:53-03","MCN-FZBRS","HAS","65647","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Benetti, A.","1986","04",NA,"Brasil","Rio Grande do Sul","Iraí","Parque Balneário,","-53.2505989074707","-27.1935997009277",NA,NA,NA,NA,"HAS0065647",NA,"s.n.",NA,NA,NA,NA,"18820","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493","2019-10-04 16:06:53-03","MCN-FZBRS","HAS","65641","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Irgang, B.E.","1975","10",NA,"Brasil","Rio Grande do Sul","Torres","Butiazal,","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0065641",NA,"s.n.",NA,NA,NA,"árvore; 12 m. com flores.","20837","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494","2019-10-04 16:06:53-03","MCN-FZBRS","HAS","65642","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Irgang, B.E.","1975","10",NA,"Brasil","Rio Grande do Sul","Torres","Butiazal,","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0065642",NA,"s.n.",NA,NA,NA,NA,"20837","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495","2019-10-04 16:06:53-03","MCN-FZBRS","HAS","65643","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Camargo, O.R.","1976","04",NA,"Brasil","Rio Grande do Sul","Torres","Lagoa do Jacaré, Lado oeste","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0065643",NA,"1192",NA,NA,NA,"Ca. de 5m. de altura.","20837","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496","2019-10-04 16:06:53-03","MCN-FZBRS","HAS","65644","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Camargo, O.R.","1976","04",NA,"Brasil","Rio Grande do Sul","Torres","Lagoa do Jacaré, Lado oeste","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0065644",NA,"s.n.",NA,NA,NA,"; arvoreta; 5m. estéril.","20837","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497","2019-10-04 16:06:53-03","MCN-FZBRS","HAS","65648","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Silveira, N.","1986","02",NA,"Brasil","Rio Grande do Sul","Torres","Lagoa do Jacaré, Lado sul","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0065648",NA,"3309",NA,NA,NA,NA,"20837","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498","2019-10-04 16:06:53-03","MCN-FZBRS","HAS","65638","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Silveira, N.","1984","10",NA,"Brasil","Rio Grande do Sul","Torres","Na estrada para Itapeva,","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0065638",NA,"1785",NA,NA,NA,"Ca. de 2m. de altura. Flores arroxeadas; brancas no interior.","20837","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499","2019-10-04 16:06:53-03","MCN-FZBRS","HAS","65645","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Mattos, J.","1977","11",NA,"Brasil","Rio Grande do Sul","Torres","Perto da ponte do Rio Mampituba,","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0065645",NA,"17720",NA,NA,NA,"; arvoreta; Ca. de 3 m. de alt. Frutos passados.","20837","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500","2019-10-04 16:06:53-03","MCN-FZBRS","HAS","21783","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Nilson, A.D.","1988","10",NA,"Brasil","Rio Grande do Sul","Torres","Torres,","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0021783",NA,"330",NA,NA,NA,NA,"20837","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","2019-10-04 16:06:53-03","MCN-FZBRS","HAS","65637","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Mattos, J.","1959","12",NA,"Brasil","Santa Catarina","Braço do Norte","Rio do Meio, próximo a seeraria de aldemar Mattos","-49.165599822998","-28.2749996185303",NA,NA,NA,NA,"HAS0065637",NA,"s.n.",NA,NA,NA,NA,"16066","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502","2019-10-04 16:06:53-03","MCN-FZBRS","HAS","65634","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Mattos, J.","1956","12",NA,"Brasil","Santa Catarina","Lages","Morro do Tributo,","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"HAS0065634",NA,"s.n.",NA,NA,NA,"; arvoreta; Ca. de 5m. de altura.","70701","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503","2019-10-04 16:06:53-03","MCN-FZBRS","HAS","65640","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Mattos, J.","1956","12",NA,"Brasil","Santa Catarina","Lages","Morro do Tributo,","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"HAS0065640",NA,"s.n.",NA,NA,NA,"árvore; Árvore nova.","70701","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504","2014-09-23 11:01:17-03","G","G-DC","G00133704","S","Plantae","Bignoniaceae","Jacaranda","hebephora","Jacaranda hebephora","DC.","CAT.HERB.PRODR.","Lhotsky, J.","1831",NA,"00","Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"G00133704","G00133704","86","2006","01","01","Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=107412&base=img&lang=en",NA,NA,NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,"HOLOTYPUS of Jacaranda hebephora DC.",NA
"1505","2014-09-23 11:01:17-03","G","G-DC","G00133656","S","Plantae","Bignoniaceae","Jacaranda","subrhombea","Jacaranda subrhombea","DC.","CAT.HERB.PRODR.","Anon.",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"G00133656","G00133656",NA,"2006","01","01","Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=107464&base=img&lang=en",NA,NA,NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506","2019-11-21 10:02:14-03","IBt","SP","101194","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Vattimo, I","Smith, LB; Reitz, R","1964","10","15","Brasil","Santa Catarina","Chapecó","On road to Guatambu","-52.666667","-27.1","-52.666667","-27.1","300","400","SP059217","SP059217","12532","1988","08","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1507","2019-11-21 10:02:14-03","IBt","SP","118802","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Ferraz, AM","1969","09","28","Brasil",NA,NA,"Proc. ignorada. Cultivada no Jardim Botânico de São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508","2019-11-21 10:02:14-03","IBt","SP","193202","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Miyagi, PH","Custodio Filho, A","1983","08","30","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-43.866667","-23.633333","-43.866667","-23.633333","890","950",NA,NA,"1482","1995","02","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509","2020-12-10 11:27:03-03","IBt","SP","194398","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Gentry, AH","Xavier, RDC; et al.","1982","10","28","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro de santa cruz.","-48","-25.166667","-48","-25.166667",NA,NA,NA,NA,"28","1985","01","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
