"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","538731","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","L. B. Smith; R. J. Downs",NA,NA,NA,"L. B. Smith","1957","02","05","Brazil","Santa Catarina","Pôrto Uniao","17-3- km south of Porto Uniao. S of P U 21 km","-51.0781","-26.2383",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559443' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538731","10828","NY00538731_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","538743","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","G. G. Hatschbach",NA,NA,NA,"G. G. Hatschbach","1977","12","26","Brazil","Paraná","Piraquara","Guarituba","-49.154222","-25.448472",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559478' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538743","41101","NY00538743_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1064954","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","A. S. de Oliveira",NA,NA,NA,"P. Claussen",NA,NA,NA,"Brazil","Minas Gerais",NA,"Brésil (Minas-Geraes)",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1215125' target='other'> <mi>dwc_moreinfo</mi></a>","NY01064954","s.n.","NY01064954_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2017-01-12 12:48:00-02","NY","NYBG","538733","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis",NA,"B. Rambo",NA,NA,NA,"B. Rambo","1946","11","10","Brazil","Rio Grande do Sul","Sao Leopoldo","S. Leopoldo","-51.143791","-29.75136",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559459' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538733","34764","NY00538733_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","538732","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","L. B. Smith",NA,NA,NA,"G. G. Hatschbach","1966","10","20","Brazil","Paraná","Mangueirinha","Morro Verde","-52.1756","-25.9411",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559473' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538732","15162","NY00538732_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","539201","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","S. F. Smith",NA,NA,NA,"R. A. Wasum","1994","09","24","Brazil","Rio Grande do Sul","Sao Francisco de Paula","Sao Francisco Paula - Floresta Nacional I","-50.395632","-29.433343",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559453' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539201","s.n.","NY00539201_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1064972","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","A. S. de Oliveira",NA,NA,NA,"H. S. Irwin","1969","02","19","Brazil","Minas Gerais","Cristália","Serra do Espinhaço, Rio Itacambiruçu, ca. 10 km west of Grão Mogol, road to Cristália","-42.94755","-16.62225",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1215257' target='other'> <mi>dwc_moreinfo</mi></a>","NY01064972","23577","NY01064972_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","539202","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","S. F. Smith",NA,NA,NA,"R. Maggi","1995","01","18","Brazil","Rio Grande do Sul","Sao Francisco de Paula","Sao Francisco de Paula - Floresta Nacional I","-50.395632","-29.433343",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559454' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539202","s.n.","NY00539202_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1064975","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","E. Jablonski",NA,NA,NA,"G. T. Prance","1964","10","19","Brazil","Goiás","Caiapônia","20 km. south of Caiaponia, road to Jatai. Serra do Caiapó","-51.8103","-16.9569",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1215263' target='other'> <mi>dwc_moreinfo</mi></a>","NY01064975","59497","NY01064975_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","503443","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","M. C. Dias",NA,NA,NA,"J. A. Ferreira","2000","11","01","Brazil","Paraná","Tamarana","Tamarana. Acampamento Agua Viva","-51.0969","-23.7233",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559445' target='other'> <mi>dwc_moreinfo</mi></a>","NY00503443","s.n.","NY00503443_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","539213","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis erythroxyloides","Müll.Arg.",NA,NA,NA,NA,"E. Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=514448' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539213","6711",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,"erythroxyloides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1064968","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","A. S. de Oliveira",NA,NA,NA,"N. Lima","1967","10","02","Brazil","Distrito Federal","Brasília","Fercal, 35 km de Brasília.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1215241' target='other'> <mi>dwc_moreinfo</mi></a>","NY01064968","5","NY01064968_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1016089","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","G. G. Hatschbach",NA,NA,NA,"J. Cordeiro","1988","02","20","Brazil","Paraná","Sao José dos Pinhais","Areial.","-49.2064","-25.5347",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1141364' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016089","518","NY01016089_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1064958","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"J. E. de Paula","1985","09","10","Brazil","Mato Grosso do Sul","Corumbá",NA,"-57.6531","-19.0094",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1215137' target='other'> <mi>dwc_moreinfo</mi></a>","NY01064958","1840","NY01064958_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","538729","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","J. C. Lindeman; W. Punt",NA,NA,NA,"J. C. Lindeman","1966","10","15","Brazil","Paraná",NA,"Along road Ponta Grossa to Jaguariaiva km 178",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559440' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538729","3029a","NY00538729_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-09-27 04:32:00-03","NY","NYBG","539208","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis",NA,"D. R. Brunner",NA,NA,NA,"E. M. Zardini","1988","09","03","Paraguay","Paraguarí",NA,"Macizo Acahay","-57.15","-25.9",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559461' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539208","6924",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","538730","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","W. Punt; J. C. Lindeman",NA,NA,NA,"J. C. Lindeman","1966","10","20","Brazil","Paraná","Campina da Lagoa","15 km W of Nova Cantú, road to Campina de Lagoa. Brown loam","-52.7989","-24.5919",NA,NA,"600","600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559441' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538730","2763","NY00538730_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1064970","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","A. S. de Oliveira",NA,NA,NA,"R. P. Belém","1964","12","10","Brazil","Distrito Federal","Brasília","Fercal.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1215248' target='other'> <mi>dwc_moreinfo</mi></a>","NY01064970","10","NY01064970_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","539204","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","G. L. Webster",NA,NA,NA,"G. L. Webster","1984","10","11","Brazil","São Paulo","Campinas","Reserva Florestal Santa Genebra","-47.12","-22.83",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559464' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539204","25388","NY00539204_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","538747","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","A. S. de Oliveira",NA,NA,NA,"P. Clausen","1842","11",NA,"Brazil","Rio de Janeiro","Nova Friburgo","Novo Friburgo","-42.5308","-22.2819",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559467' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538747","154","NY00538747_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","538724","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","S. F. Smith",NA,NA,NA,"R. A. Wasum","1992","02","20","Brazil","Rio Grande do Sul",NA,"Farroupilha, Nova Milano","-51.338611","-29.276126",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559450' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538724","8332","NY00538724_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","538745","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","L. B. Smith",NA,NA,NA,"G. F. J. Pabst","1963","10","27","Brazil","Rio de Janeiro","Niterói","Praia de Piratininga","-43.1036","-22.8833",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559477' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538745","s.n.","NY00538745_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1064960","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","E. Jablonski",NA,NA,NA,"H. S. Irwin","1964","10","10","Brazil","Mato Grosso",NA,"Vicinity of Xavantina. Ca. 70 km N of Xavantina.","-52.33","-14.67",NA,NA,"300","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1215141' target='other'> <mi>dwc_moreinfo</mi></a>","NY01064960","6751","NY01064960_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","538748","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"B. Rambo","1951","01","10","Brazil","Santa Catarina","Lages","Lages","-50.3258","-27.8161",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559486' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538748","49517","NY00538748_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1064962","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","I. Cordeiro",NA,NA,NA,"H. S. Irwin","1970","03","15","Brazil","Minas Gerais",NA,"Serra do Espinhaço, Ca. 22 km E. of Diamantina","-43.50525","-18.1705",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1215146' target='other'> <mi>dwc_moreinfo</mi></a>","NY01064962","27610","NY01064962_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1064974","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","A. S. de Oliveira",NA,NA,NA,"P. Claussen","1838",NA,NA,"Brazil","Minas Gerais",NA,"Brésil (Minas Geraes)",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1215261' target='other'> <mi>dwc_moreinfo</mi></a>","NY01064974","745","NY01064974_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1064961","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","I. Cordeiro",NA,NA,NA,"H. S. Irwin","1965","11","17","Brazil","Goiás","Cabeceiras","Serra do Rio Preto, ca. 15 km E. of Cabeceiras","-46.8433","-15.8",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1215144' target='other'> <mi>dwc_moreinfo</mi></a>","NY01064961","10387","NY01064961_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","538744","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","L. C. M. Croizat",NA,NA,NA,"R. de Lemos Fróes","1942","11","09","Brazil","Bahia","Sao Paulinho","Basin of Rio Catolesinho",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559465' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538744","12672/38","NY00538744_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","538740","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","L. B. Smith",NA,NA,NA,"R. Reitz","1962","08","01","Brazil","Santa Catarina","Caçador","Rio dos Bugres, Caçador","-51.0147","-26.7756",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559471' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538740","11749","NY00538740_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","538738","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","L. B. Smith",NA,NA,NA,"G. F. J. Pabst","1961","11","01","Brazil","Rio Grande do Sul","Arroio Grande","Arroio Grande","-53.0867","-32.2375",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559476' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538738","6562","NY00538738_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01091888","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","W. Hoehne",NA,NA,NA,"W. Hoehne","1951","10","26","Brazil","São Paulo","Jales","Pastos do Retiro.","-50.548731","-20.268919",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1265216' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091888","s.n.","NY01091888_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","03044776","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"J. Braga","1996","09","30","Brazil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes, Prainha, Área de Proteção Ambiental da Prainha, subida para o topo do Morro da Boa Vista.","-42.5","-23.02",NA,NA,"150","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3281612' target='other'> <mi>dwc_moreinfo</mi></a>","NY03044776","3523","NY03044776_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","539205","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","A. O. S. Vieira",NA,NA,NA,"O. C. Pavao","1999","02","23","Brazil","Paraná","Ventania","Sitio Santa Ana, Ventania, lado direito da Embratel","-50.2428","-24.2458",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559470' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539205","s.n.","NY00539205_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","538746","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","L. B. Smith; R. J. Downs",NA,NA,NA,"L. B. Smith","1956","12","30","Brazil","Santa Catarina","Dionísio Cerqueira","33 km west of Rio Capetinga on the road to Dionísio Cerqueira","-53.6394","-26.255",NA,NA,"800","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559444' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538746","9642","NY00538746_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1064969","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","I. Cordeiro",NA,NA,NA,"J. O. de Jesus","1963","12","26","Brazil","Minas Gerais","Coração de Jesus","Coração de Jesus","-44.365","-16.6856",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1215245' target='other'> <mi>dwc_moreinfo</mi></a>","NY01064969","64","NY01064969_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","1064963","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","G. L. Webster",NA,NA,NA,"P. E. Gibbs","1976","09","06","Brazil","Goiás","Goiatuba","Rodovia Itumbiara-Goiania a 170 km de Goiania","-49.3544","-18.0128",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1215229' target='other'> <mi>dwc_moreinfo</mi></a>","NY01064963","2682","NY01064963_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","538725","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","S. F. Smith",NA,NA,NA,"M. Poloni","1987","10","24","Brazil","Rio Grande do Sul","Caxias do Sul","Caxias do Sul. Conceiçao","-51.1792","-29.1683",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559447' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538725","3341","NY00538725_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","538727","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","S. F. Smith",NA,NA,NA,"R. A. Wasum","1987","06","20","Brazil","Rio Grande do Sul","Caxias do Sul","Conceiçao, Caxias do Sul","-51.1792","-29.1683",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559448' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538727","3056","NY00538727_01","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
