"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"202","2020-02-08 09:08:01-03","NBC","NL-BOTANY","U.1307788","PreservedSpecimen","Plantae","Leguminosae-Caes.","Pterogyne","nitens","Pterogyne nitens","Harley RM; et al.",NA,"1974","02","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1307788 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1307788",NA,"Fabales","Tul.",NA,NA,NA,"Estado de Bahia, Serra da Jacobina, 8km N. of Senhor de Bonfim on the BA 130 to Juazeiro, on side raod from Carrapichel towards the Serra.","-40.25","-10.383333","NL-U1307788",NA,NA,NA,NA,NA,NA,NA,NA,"-40.25","-10.383333",NA,"Magnoliopsidae",NA,NA,NA
"203","2020-02-08 09:08:01-03","NBC","NL-BOTANY","U.1307789","PreservedSpecimen","Plantae","Leguminosae-Caes.","Pterogyne","nitens","Pterogyne nitens","Peredo I",NA,"1946","01","30","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1307789 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1307789",NA,"Fabales","Tul.",NA,NA,NA,"Cordillera, Santa Cruz, babezas.",NA,NA,"NL-U1307789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"204","2020-02-08 09:08:01-03","NBC","NL-BOTANY","U.1307790","PreservedSpecimen","Plantae","Leguminosae-Caes.","Pterogyne","nitens","Pterogyne nitens","Fiebrig K",NA,"1904","02","04","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1307790 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1307790",NA,"Fabales","Tul.",NA,NA,NA,"Plantae austro - bolivienses. Chiquiacá.",NA,NA,"NL-U1307790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"205","2020-02-08 09:08:01-03","NBC","NL-BOTANY","U.1307791","PreservedSpecimen","Plantae","Leguminosae-Caes.","Pterogyne","nitens","Pterogyne nitens","Petersen TM",NA,"1957","01","18","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1307791 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1307791",NA,"Fabales","Tul.",NA,NA,NA,"Prov. Corrientes, Dep. San Cosme, Ruta 12km 978.",NA,NA,"NL-U1307791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"206","2020-02-08 09:08:01-03","NBC","NL-BOTANY","U.1307793","PreservedSpecimen","Plantae","Leguminosae-Caes.","Pterogyne","nitens","Pterogyne nitens","Bertoni MB",NA,"1946","01","18","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1307793 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1307793",NA,"Fabales","Tul.",NA,NA,NA,"Misiones, Candeloria, Costa del Rio Parana.",NA,NA,"NL-U1307793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"207","2020-02-08 09:08:01-03","NBC","NL-BOTANY","U.1307794","PreservedSpecimen","Plantae","Leguminosae-Caes.","Pterogyne","nitens","Pterogyne nitens","Meyer T",NA,"1947","01","27","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1307794 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1307794",NA,"Fabales","Tul.",NA,NA,NA,"Sob. Misiones, Dep. San Ignacio.",NA,NA,"NL-U1307794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"208","2020-02-08 09:08:01-03","NBC","NL-BOTANY","WAG.1629415","PreservedSpecimen","Plantae","Leguminosae-Caes.","Pterogyne","nitens","Pterogyne nitens","Pedersen TM",NA,"1988","04","06","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629415 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629415",NA,"Fabales","Tul.",NA,NA,NA,"Carambola Dep. Concepción Prov. Corrientes.",NA,NA,"NL-WAG1629415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"209","2020-02-08 09:08:01-03","NBC","NL-BOTANY","WAG.1629416","PreservedSpecimen","Plantae","Leguminosae-Caes.","Pterogyne","nitens","Pterogyne nitens","Pedersen TM",NA,"1988","04","06","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629416 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629416",NA,"Fabales","Tul.",NA,NA,NA,"Carambola Dep. Concepción Prov. Corrientes.",NA,NA,"NL-WAG1629416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"210","2020-02-08 09:08:01-03","NBC","NL-BOTANY","WAG.1629417","PreservedSpecimen","Plantae","Leguminosae-Caes.","Pterogyne","nitens","Pterogyne nitens","Mamani F",NA,"1995","07","04","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629417 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629417",NA,"Fabales","Tul.",NA,NA,NA,"Santa Cruz: Nuflo de Chavez Province.","-61.846389","-16.520278","NL-WAG1629417",NA,NA,NA,NA,NA,NA,NA,NA,"-61.846389","-16.520278",NA,"Magnoliopsidae",NA,NA,NA
"211","2020-11-04 10:55:49-03","ESALQ","ESA","116155","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","França, F.","4727.0","2003","06","01",NA,"Brasil",NA,NA,NA,"ESA116155",NA,NA,NA,"Queiroz, L.P.","Bahia","Miguel Calmon",NA,"-40.5950012207031","-11.4288997650146","ESA116155",NA,NA,NA,"41248","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-11-04 11:10:20-03","ESALQ","ESA","40185","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Rozza, A.F. ; Nave, A.G.","90.0","1995","08","25",NA,"Brasil",NA,NA,NA,"ESA040185","Magnoliophyta",NA,"Tul.",NA,"São Paulo","Matão",NA,"-48.3600006103516","-21.6000003814697","ESA040185",NA,NA,NA,"26922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-11-04 11:10:20-03","ESALQ","ESA","129068","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Colletta, G.D.","1484.0","2014","05","01",NA,"Brasil",NA,NA,"Árvore, frutos imaturos esverdeados","ESA129068","Magnoliophyta",NA,NA,"Colletta, G.D. et al.","São Paulo","Rio Claro","Beira da estrada","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"21773","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-11-04 11:10:20-03","ESALQ","ESA","80852","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Francisco, E.M. et al.",NA,"1998","04","02",NA,"Brasil",NA,NA,NA,"ESA080852","Magnoliophyta",NA,"Tul.",NA,"Paraná","Cornélio Procópio",NA,"-50.6467018127441","-23.1811008453369","ESA080852",NA,NA,NA,"23842","auto","1999","01","01",NA,NA,NA,NA,NA,NA,NA
"215","2020-11-04 11:10:20-03","ESALQ","ESA","14942","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Fernandes, G.D. ; Vitti, F.X.","104.0","1993","03","16",NA,"Brasil",NA,NA,NA,"ESA014942","Magnoliophyta",NA,"Tul.",NA,"São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545","ESA014942",NA,NA,NA,"44778","auto","1998","09","15",NA,NA,NA,NA,NA,NA,NA
"216","2020-11-04 11:10:20-03","ESALQ","ESA","73020","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Pirani, J.R. et al.","260.0","1982","11","25",NA,"Brasil",NA,NA,NA,"ESA073020","Magnoliophyta",NA,"Tul.",NA,"Rio de Janeiro","Santo Antônio de Pádua",NA,"-42.1803016662598","-21.539400100708","ESA073020",NA,NA,NA,"21677","auto","1982","01","01",NA,NA,NA,NA,NA,NA,NA
"217","2020-11-04 11:10:20-03","ESALQ","ESA","103666","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Gorenstein, M.R.","16495.0","2005","06","15",NA,"Brasil",NA,NA,NA,"ESA103666","Magnoliophyta",NA,NA,"Durigan, G. & Franco, G.A.D.C.","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273","ESA103666",NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-11-04 11:10:20-03","ESALQ","ESA","13270","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Fernandes, G.D. ; Vitti, F.X.","99.0","1993","03","15",NA,"Brasil",NA,NA,NA,"ESA013270","Magnoliophyta",NA,"Tul.",NA,"São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545","ESA013270",NA,NA,NA,"44778","auto","1998","05","05",NA,NA,NA,NA,NA,NA,NA
"219","2020-11-04 11:10:20-03","ESALQ","ESA","105728","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Kotchetkoff-Henrique, O.","1878.0","2000","11","21",NA,"Brasil",NA,NA,NA,"ESA105728","Magnoliophyta",NA,NA,"Bernacci, L.C. & Kotchetkoff-Henriques","São Paulo","Ribeirão Preto",NA,"-47.810001373291","-21.1700000762939","ESA105728",NA,NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-11-04 11:10:20-03","ESALQ","ESA","83970","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Fonseca, E.C.",NA,"1988","10","18",NA,"Brasil",NA,NA,NA,"ESA083970","Magnoliophyta",NA,"Tul.",NA,"São Paulo","Teodoro Sampaio",NA,"-52.1599998474121","-22.5300006866455","ESA083970",NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-11-04 11:10:20-03","ESALQ","ESA","123549","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Ribeiro, R.D.","196.0","2004","04","30",NA,"Brasil",NA,NA,NA,"ESA123549","Magnoliophyta",NA,NA,NA,"Rio de Janeiro","Araruama","Morro das Canelas.","-42.3431015014648","-22.8728008270264",NA,NA,NA,NA,"38914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-11-04 11:10:20-03","ESALQ","ESA","118830","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Colletta, G.D.","615.0","2012","05","01",NA,"Brasil",NA,NA,"Árvore, 5m, frutos maduro marrons.","ESA118830","Magnoliophyta",NA,NA,"Colletta, G.D. & Alves, F.M.","São Paulo","Piratininga","Sítio Lagoa Azul, Mata em volta da represa","-49.1300010681152","-22.4099998474121",NA,NA,NA,NA,"19389","auto","2012","05","14",NA,NA,NA,NA,NA,NA,NA
"223","2020-11-04 11:10:20-03","ESALQ","ESA","125604","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Cunha, C.N.","1108.0","1905","06","06",NA,"Brasil",NA,NA,NA,"ESA125604","Magnoliophyta",NA,NA,NA,"Mato Grosso","Proonê",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-11-04 11:10:20-03","ESALQ","ESA","24510","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Souza, V.C. et al.","5257.0","1997","03","06",NA,"Brasil",NA,NA,NA,"ESA024510","Magnoliophyta",NA,"Tul.",NA,"Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192","ESA024510",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-11-04 10:55:49-03","ESALQ","ESA","116182","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Harley, R.M.","55438.0","2005","01","01",NA,"Brasil",NA,NA,NA,"ESA116182",NA,NA,NA,"Harley, R.M.","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192","ESA116182",NA,NA,NA,"49773","auto","2005","01","01",NA,NA,NA,NA,NA,NA,NA
"226","2020-11-04 11:10:20-03","ESALQ","ESA","51719","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Maria, V.R.B.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA051719","Magnoliophyta",NA,NA,"Maria, V.R.B.","Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-11-04 11:10:20-03","ESALQ","ESA","52718","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Romão, G.O. ; Ferreira, M.A.P.","1069.0","2004","04","11",NA,"Brasil",NA,NA,NA,"ESA052718","Magnoliophyta",NA,"Tul.","Ferreira, M.A.P.","Mato Grosso do Sul","Miranda",NA,"-56.3782997131348","-20.2406005859375","ESA052718",NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-11-04 11:10:20-03","ESALQ","ESA","78774","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Mello Barreto","6196.0","1937","02","11",NA,"Brasil",NA,NA,NA,"ESA078774","Magnoliophyta",NA,"Tul.",NA,"Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711","ESA078774",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-11-04 11:10:20-03","ESALQ","ESA","83971","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Noffs, L.B. et al.","32.0","1977","11","03",NA,"Brasil",NA,NA,NA,"ESA083971","Magnoliophyta",NA,"Tul.",NA,"São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273","ESA083971",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-11-04 11:10:20-03","ESALQ","ESA","119467","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Alves, F.M.","580.0","2012","06","12",NA,"Brasil",NA,NA,"Árvore, 8m, frutos marrons (folha coletada em sílica para extração de DNA).","ESA119467","Magnoliophyta",NA,NA,"Alves, F.M.","Mato Grosso do Sul","Corumbá","Mata ciliar próxima ao viveiro da Mineradora MMX","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto","2012","06","27",NA,NA,NA,NA,NA,NA,NA
"231","2020-11-04 11:10:20-03","ESALQ","ESA","14755","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Ivanauskas, N.M.",NA,"1993","04","12",NA,"Brasil",NA,NA,NA,"ESA014755","Magnoliophyta",NA,"Tul.",NA,"São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121","ESA014755",NA,NA,NA,"21773","auto","1993","04","12",NA,NA,NA,NA,NA,NA,NA
"232","2020-11-04 11:10:20-03","ESALQ","ESA","43732","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Noffs, L.B. et al.","17.0","1977","06","01",NA,"Brasil",NA,NA,NA,"ESA043732","Magnoliophyta",NA,"Tul.","Queiroz, L.P.","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273","ESA043732",NA,NA,NA,"53584","auto","1996","04","01",NA,NA,NA,NA,NA,NA,NA
"233","2020-11-04 10:55:49-03","ESALQ","ESA","133555","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","45.0","2015","06","29",NA,"Brasil",NA,NA,"sem observações","ESA133555",NA,NA,"Tul.","Orlandini, P.","São Paulo","Nova Odessa","Instituto de Zootecnia; Fragmento de Floresta Estacional Semidecidual degradada","-47.2900009155273","-22.7700004577637",NA,"553","553",NA,"8440","auto","2015","08","01","-47,.28982º","-22,760175º",NA,NA,NA,NA,NA
"234","2021-01-15 14:42:18-03","MN","R","15846","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Soares, M.","II - 194",NA,NA,NA,NA,"Brasil",NA,NA,"Serviço Florestal da Companhia Paulista de Estradas de Ferro.",NA,NA,NA,"Tul.","Ducke, W.A.","São Paulo","Elihu Root",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-31 13:40:08-03","MN","R","171005","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Mello Filho, L.E.","5127","1986","05",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Feranando de Noronha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-01-14 15:30:13-03","MN","R","223072","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Miranda, A.M.","4448","2004","08","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Tul.","Ferraz, J.","Pernambuco","Arquipélago de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","08","27",NA,NA,NA,NA,NA,NA,NA
"237","2021-01-14 15:30:13-03","MN","R","2563","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Freire Allemão, F. 498; Cysneiros, M.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"M.N. Plantas da Comm. Scient da Prov. do Ceará. Herb. J. de Saldanha 7749","R000002563",NA,NA,"Tul.",NA,"Ceará","Cariri",NA,NA,NA,"R000002563_001 R000002563_002 R000002563_003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-03-31 13:40:08-03","MN","R","2564","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Schreiner, C.","s.n.","1890",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Bahia","Catinga de Moura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-03-31 13:40:08-03","MN","R","3435","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","?","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Etiq. comum com o n. 1.200",NA,NA,NA,"Tul.","Ducke, W.A.","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-03-31 13:40:08-03","MN","R","21663","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Malme, G.O.A.","2763","1902","12","19",NA,"Brasil",NA,NA,"Herb. Brasil. Regnell. Musei bot Stokholm.Plantae Itineris Regnelliani Iidi",NA,NA,NA,"Tul.",NA,"Mato Grosso do Sul","Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-31 13:40:08-03","MN","R","2579","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Hoehne, F.C.","3564","1911","02",NA,NA,"Brasil",NA,NA,"Comissão Rondon.",NA,NA,NA,"Tul.","Hoehne, F.C.","Mato Grosso do Sul","Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-31 13:40:08-03","MN","R","33030","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Mello Barreto, H.L.","8737","1938","11","30",NA,"Brasil",NA,NA,"Jardim Botânico de Belo Horizonte 28036.",NA,NA,NA,"Tul.","J. G. Kuhlmann","Minas Gerais","Belo Horizonte","Estação Experimental","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-31 13:40:08-03","MN","R","33031","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Mello Barreto, H.L.","6196","1937","02","11",NA,"Brasil",NA,NA,"Jardim Botânico de Belo Horizonte 19318.",NA,NA,NA,"Tul.","J. G. Kuhlmann","Minas Gerais","Belo Horizonte","Estação Experimental","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-03-31 13:40:08-03","MN","R","190982","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Santos, E.B.; Mayo, S.","258","1991","05","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Bahia","Rio de Contas","Estr. de Rio de Contas p/ Livramento de Brumado","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-03-31 13:40:08-03","MN","R","24164","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Freire, C.V.","348","1931","03","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Rio de Janeiro","Rio de Janeiro","São Cristovão","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-04-01 10:58:45-03","UFPI","TEPB","17391","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","G. P. Silva","3079","1995","10","06",NA,"Brasil",NA,NA,"Árvore com 10m, fruto marrom Ambiente: Caatinga",NA,NA,NA,"Tul.",NA,"Bahia","Palmeiras","BR 242 entrocamento Irece - Lenções km 10","-41.5588989257812","-12.5289001464844",NA,"460","460",NA,"20767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-11-19 10:23:52-03","CPAP","CPAP","10653","PreserverdSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Salis, S. M.","789","1992","06","25",NA,"Brasil",NA,NA,"Arbóreo, 2m de altura. FLOR: não vista. FRUTO: marrom. INTERESSE: Madeireira. FREQUÊNCIA: Pouco frequente. AMBIENTE: Mata ciliar. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Balsamo",NA,NA,NA,"Tul.",NA,"MS","Corumbá","Mata na margem da lagoa do Jacadigo",NA,"-19.6",NA,"140","140",NA,NA,NA,NA,NA,NA,"57°90' W","19°36' S",NA,NA,NA,NA,NA
"248","2020-11-19 10:23:52-03","CPAP","CPAP","13141","PreserverdSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Mattos, P. P. de","43","1994","07","06",NA,"Brasil",NA,NA,"Arbóreo, 9m de altura. FLOR: não vista. FRUTO: não visto. INTERESSE: Madeireira; medicinal. FREQUÊNCIA: Pouco frequente. AMBIENTE: Cerradão. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Balsamo-Do",NA,NA,NA,"Tul.",NA,"MS","Corumbá","Fazenda Nhumirim, Sub-região da Nhecolândia, Pantanal","-56.65","-18.983333",NA,"90","90",NA,NA,NA,NA,NA,NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA
"249","2020-11-19 10:23:52-03","CPAP","CPAP","21825","PreserverdSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Silva, R. R.","964","2004","05","27",NA,"Brasil",NA,NA,". FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: .",NA,NA,NA,"Tul.","R. R. Silva","MS","Corumbá","Serra do Jacadigo","-57.816667","-19.230278",NA,"128","128",NA,NA,NA,NA,NA,NA,"57°49' W","19°13'49'' S",NA,NA,NA,NA,NA
"250","2020-11-19 10:23:52-03","CPAP","CPAP","24857","PreserverdSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Silva, R. R.","748","2004","02","26",NA,"Brasil",NA,NA,"Árvore de 7m de altura. Frutos imaturos verde-claros.",NA,NA,NA,"Tul.","R. R. Silva","MS","Ladário","Serra do Rabichão, Planalto Residual do Urucum. Interior de Floresta Estacional Decidual. Acesso Fazenda Uruba. Solo: ferruginoso.","-57.466667","-19.066667",NA,"179","179",NA,NA,NA,"2004","02",NA,"57°28' W","19°04' S",NA,NA,NA,NA,NA
"251","2020-11-19 10:23:52-03","CPAP","CPAP","24891","PreserverdSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Silva, R. R.","943","2004","05","12",NA,"Brasil",NA,NA,"Árvore de 14m de altura. Frutos maduros castanhos.",NA,NA,NA,"Tul.","R. R. Silva","MS","Corumbá","Serra Urucum, Planalto Residual do Urucum. Urucum Mineração. Vale de Floresta Estacional Decidual. Solo: minério de ferro.","-57.624444","-19.197222",NA,"433","433",NA,NA,NA,"2004","05",NA,"57°37'28'' W","19°11'50'' S",NA,NA,NA,NA,NA
"252","2020-11-19 10:23:52-03","CPAP","CPAP","3590","PreserverdSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Pott, A.","3192","1987","07","31",NA,"Brasil",NA,NA,"Árvore ereta. FLOR: alaranjada. FRUTO: não visto. INTERESSE: Apícola, madeira. FREQUÊNCIA: Pouco frequente. AMBIENTE: Vegetação secundária em dique marginal não alagável. SUBSTRATO: solo calcimórfico petrocálcico de conchas. RELEVO: quase plano. __COMMON",NA,NA,NA,"Tul.",NA,"MS","Corumbá","Fazenda Acurizal; Sub-região do Nabileque; Pantanal - beira do corixo Mutum, piquete da sede da fazenda","-57.166667","-19.633333",NA,"90","90",NA,NA,NA,NA,NA,NA,"57°10' W","19°38' S",NA,NA,NA,NA,NA
