"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"48","2021-03-15 16:37:00-03","NY","NYBG","01067294","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","A. Quinet","R. C. Forzza","2004","11","23","Brazil","Minas Gerais","Lima Duarte","Parque Estadual da Serra do Ibitipoca, proximidades da Lanchonete","-43.88","-21.7",NA,NA,"1352","1352","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1206122' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067294","NY01067294_01","3657",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00918532","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","J. B. Baitello; R. Esteves","G. M. Araújo","1989","09","16","Brazil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Uberlândia","-48.2769","-18.9186",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988408' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918532","NY00918532_01","682",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","539361","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","I. de Vattimo","E. Pereira","1964","01","29","Brazil","Santa Catarina","Ponte Alta","Ponte Alta","-50.3803","-27.4844",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757289' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539361","NY00539361_01","8709",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","539384","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","B. Coe-Teixeira","M. Kuhlmann","1937","07","12","Brazil","São Paulo","Sao Paulo","Sao Paulo, Morumbi","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757284' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539384","NY00539384_01","s.n.",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","538137","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","P. K. H. Dusén","P. K. H. Dusén","1908","11","21","Brazil","Paraná","Contenda","Serrinha","-49.5344","-25.6758",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757261' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538137","NY00538137_01","7192",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","540907","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella elliptica","Meisn.","I. de Vattimo","A. P. Duarte","1965","02","19","Brazil","Espírito Santo",NA,"Aeroporto",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=454270' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540907","NY00540907_01","8840",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales","elliptica",NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1039656","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","M. L. Brotto","M. L. Brotto","2009","03","12","Brazil","Paraná","Pontal do Paraná",NA,"-48.4536","-25.665",NA,NA,"3",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1488700' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039656","NY01039656_01","312",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1017741","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez",NA,"I. Fernandes","1998","03","25","Brazil","Rio Grande do Sul",NA,"Morro Teresópolis, Porto Alegre.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1223025' target='other'> <mi>dwc_moreinfo</mi></a>","NY01017741","NY01017741_01","947",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","538146","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","J. G. Rohwer","L. R. Landrum","1981","12","30","Brazil","Paraná","Sao José dos Pinhais","Sao Jose dos Pinhais, new suburb Jupiter","-49.17","-25.5",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757303' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538146",NA,"4017",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","886985","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","J. G. Rohwer","L. Riedel","1834","01",NA,"Brazil","São Paulo",NA,"In campis prope St. Carlos. [São Carlos]",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1069317' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886985","NY00886985_01","1855",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","538133","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","B. Rambo","J. da Costa Sacco","1955","03","14","Brazil","Rio Grande do Sul","Pelotas","I.A.S. - Pelotas - Mato do H. Botânico","-52.3422","-31.7719",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757278' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538133","NY00538133_01","290",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","538131","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","H. N. Moldenke","J. E. Leite","1941","01",NA,"Brazil","Rio Grande do Sul","Sao Leopoldo","Vicinity of San Leopoldo","-51.143791","-29.75136",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757277' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538131","NY00538131_01","535",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","539378","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez",NA,"F. C. Hoehne","1932","03","22","Brazil","São Paulo","Praia Grande","Praia Grande","-46.502069","-24.003914",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757319' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539378","NY00539378_01","s.n.",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00918508","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","J. G. Rohwer","P. Clausen",NA,NA,NA,"Brazil","Minas Gerais",NA,"Brésil (Minas Geraes)",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988167' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918508","NY00918508_01","216",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1281592","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","M. K. Caddah","M. K. Caddah","2009","12","29","Brazil","Santa Catarina","Laguna","Matinha em restinga arbustiva. BR 101, próximo ao km 300, face leste.","-48.79","-28.41",NA,NA,"30","30","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305610' target='other'> <mi>dwc_moreinfo</mi></a>","NY01281592","NY01281592_01","716",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","538150","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","B. Coe-Teixeira","R. Reitz","1965","12","15","Brazil","Paraná","Guarapuava","Rio Coitinho, Guarapuava","-51.523417","-25.359069",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757280' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538150","NY00538150_01","17680",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","539389","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","F. C. Hoehne","F. C. Hoehne","1932","02","22","Brazil","São Paulo","Sao Paulo","Jardim Botanico","-46.618358","-23.646109",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757305' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539389","NY00539389_01","28816",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00918520","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","I. de Vattimo","A. P. Duarte","1964","11","27","Brazil","Minas Gerais",NA,"Estrada Ouro Preto, próximop de Belo Horizonte.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988212' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918520","NY00918520_01","8613",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","539376","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez",NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"donné par Mme Simard, sa fille, en 1907 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757317' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539376","NY00539376_01","17734",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00918529","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","J. G. Rohwer","E. P. Heringer","1980","10","18","Brazil","Distrito Federal","Brasília","Catetinho","-47.988069","-15.948311",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988377' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918529","NY00918529_01","17945",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","538134","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","J. C. Lindeman","J. C. Lindeman","1966","12","28","Brazil","Rio Grande do Sul","Vacaria","6 km S. of Vacaria, 219 km N. of Pôrto Alegre","-50.9339","-28.5122",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757301' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538134","NY00538134_01","3732",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","538140","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","S. F. Smith; L. B. Smith","G. G. Hatschbach","1967","10","05","Brazil","Paraná","Campina Grande do Sul","Pico Caratuva","-48.829656","-25.241299",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757265' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538140","NY00538140_01","17324",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","538135","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","H. H. van der Werff","L. R. Landrum","1981","12","30","Brazil","Paraná","Sao José dos Pinhais","Sao Jose dos Pinhais, new suburb Jupiter","-49.17","-25.5",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757272' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538135","NY00538135_01","4017",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","539366","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","C. C. Mez","C. Gaudichaud-Beaupré","1831",NA,NA,"Brazil","Santa Catarina",NA,"(Yle) [see label]",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757324' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539366","NY00539366_01","300",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","539370","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez",NA,"A. Löfgren","1888","12","01","Brazil","São Paulo","Araraquara","Araraquara, Agua Branca","-48.1697","-21.7903",NA,NA,NA,NA,"Ex Comm. Geogr. Geol. de Sao Paulo <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757323' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539370","NY00539370_01","1120",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","539391","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","J. B. Baitello","A. F. C. P. Saint-Hilaire","1816",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757312' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539391","NY00539391_01","364",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00918512","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","J. G. Rohwer","J. E. B. Warming",NA,NA,NA,"Brazil",NA,NA,"Brasilia. Ad Lagoa Santa",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988186' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918512","NY00918512_01","s.n.",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01067293","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","A. Quinet","R. C. Forzza","2004","11","23","Brazil","Minas Gerais","Lima Duarte","Parque Estadual da Serra do Ibitipoca, proximidades da Lanchonete","-43.88","-21.7",NA,NA,"1352","1352","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1206125' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067293","NY01067293_01","3658",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00918528","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","J. G. Rohwer","E. P. Heringer","1977","11","16","Brazil","Goiás","Luziânia",NA,"-47.9503","-16.2528",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988374' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918528","NY00918528_01","17368",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00918519","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","I. de Vattimo","A. P. Duarte","1952","11","19","Brazil","Minas Gerais","Carandaí","Hermilo Alves.","-43.8064","-20.9536",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988208' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918519","NY00918519_01","3465",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","539357","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","I. de Vattimo","R. Reitz","1962","01","02","Brazil","Santa Catarina","Ponte Alta","Ponte Alta do Sul, Curitibanos","-50.3803","-27.4844",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757287' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539357","NY00539357_01","11298",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","539356","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","I. de Vattimo","L. B. Smith","1964","12","08","Brazil","Santa Catarina","Abelardo Luz","8-9 km north of Abelardo Luz","-52.33","-26.55",NA,NA,"900","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757297' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539356","NY00539356_01","13878",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","539353","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","G. G. Hatschbach","P. I. Oliveira","1980","03","06","Brazil","Paraná","Guaratuba","Boa Vista","-48.5744","-25.8831",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757306' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539353",NA,"260",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","1039669","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","M. L. Brotto","M. L. Brotto","2009","12","02","Brazil","Paraná","Morretes","Serra da Prata, Torre da Prata.","-48.7086","-25.6108",NA,NA,"820",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1488745' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039669","NY01039669_01","398",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","539360","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","I. de Vattimo","L. B. Smith","1956","12","17","Brazil","Santa Catarina","Pôrto Uniao","Poço Preto ner Rio Timbó","-51.0781","-26.2383",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757298' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539360","NY00539360_01","8676",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","00918524","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","J. G. Rohwer","E. P. Heringer","1965","02","05","Brazil","Distrito Federal","Brasília","Margem Rio Corumbá 120 km. de Brasília, margem do corrego da Samambaia.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988354' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918524","NY00918524_01","10090",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","00918525","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","J. G. Rohwer","J. E. B. Warming","1863","10","24","Brazil","Minas Gerais","Lagoa Santa","Prope Lagoa Santa","-43.8894","-19.6272",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988351' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918525","NY00918525_01","708",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","00918523","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","I. de Vattimo","E. P. Heringer","1959","09","05","Brazil","Distrito Federal","Brasília","Bacia Tres Maria.","-47.9333","-15.8833",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988322' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918523",NA,"7202",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-15 16:37:00-03","NY","NYBG","538147","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","L. B. Smith; S. F. Smith","G. G. Hatschbach","1966","12","15","Brazil","Paraná","Mariópolis","Mariopolis","-52.5583","-26.3547",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757268' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538147","NY00538147_01","15517",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
"87","2021-03-15 16:37:00-03","NY","NYBG","539382","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","J. B. Baitello","A. A. A. Barbosa","1991","07","06","Brazil","São Paulo","Itirapina","Reserva Florestal de Itirapina, Instituto Florestal, Itirapina","-47.8197","-22.25",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757259' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539382","NY00539382_01","436",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA
