"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount","sex"
"518","2020-08-20 14:56:06-03","UFSC","FLOR","45350","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Dias, M.C.","Francisco, E.M.","s.n.","1998","05","18","Brasil","Paraná","Nova América da Colina",NA,"-50.7174987792969","-23.3306007385254",NA,NA,"árvore, 7m altura","FLOR0045350",NA,NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"12486","auto",NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-08-20 20:38:49-03","UFSC","FLOR","28642","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Jarenkow, J.A.","Jarenkow, J.A.","1274","1989","03","25","Brasil","Rio Grande do Sul","Marcelino Ramos","Mata do Sétimo Céu.","-51.9063987731934","-27.4617004394531",NA,NA,"árvore, flor cálice verde e corola branca, 5m altura","FLOR0028642",NA,NA,NA,"1994",NA,"Fabales",NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-08-20 20:38:49-03","UFSC","FLOR","24780","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Smith, S.F.","Reitz, R.; Klein, R.M.","14673","1963","04","11","Brasil","Santa Catarina","Campos Novos","Caxambu, Tupitinga.","-51.2249984741211","-27.4016990661621",NA,NA,"árvore, Fruto Imaturo, verde-claro, 15m altura","FLOR0024780",NA,"700","700","1992",NA,"Fabales",NA,NA,NA,NA,NA,"43319","auto",NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-08-20 14:56:06-03","UFSC","FLOR","28546","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Burkart, A.","Reitz, R.; Klein, R.M.","3725","1956","09","20","Brasil","Santa Catarina","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"liana, Fruto Imaturo, esverdeado","FLOR0028546",NA,"100","100",NA,NA,"Fabales",NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-08-20 14:56:06-03","UFSC","FLOR","28944","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Burkart, A.","Klein, R.M.","1285","1955","04","14","Brasil","Santa Catarina","Itajaí","Cunhas.","-48.6618995666504","-26.9078006744385",NA,NA,"arbusto lianoso, flor branca","FLOR0028944",NA,"10","10",NA,NA,"Fabales",NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-08-20 14:56:06-03","UFSC","FLOR","28943","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Burkart, A.","Klein, R.M.","1428","1955","06","23","Brasil","Santa Catarina","Itajaí","Cunhas.","-48.6618995666504","-26.9078006744385",NA,NA,"arbusto lianoso, Fruto Imaturo, verde","FLOR0028943",NA,"10","10",NA,NA,"Fabales",NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-08-20 14:56:06-03","UFSC","FLOR","28551","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Burkart, A.","Reitz, R.; Klein, R.M.","18124","1968","05","18","Brasil","Santa Catarina","Presidente Nereu","Itaquá.","-49.3903007507324","-27.2772006988525",NA,NA,"liana, flor esverdeada","FLOR0028551",NA,"450","450",NA,NA,"Fabales",NA,NA,NA,NA,NA,"21642","auto",NA,NA,NA,NA,NA,NA,NA,NA
"525","2021-03-04 15:43:18-03","IF","SPSF","28302","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense",NA,NA,"G. Hatschbach","69910","2000","01","12","Brasil","PR","Ibaiti","mata degradada","-50.187801361084","-23.8486003875732",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,"América do Sul",NA,NA,NA,"34159","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"526","2021-03-04 15:43:18-03","IF","SPSF","45615","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","M.C.Dias","E.M.Francisco",NA,"1998","05","18","Brasil","PR","Nova America da Colina",NA,"-50.7174987792969","-23.3306007385254",NA,NA,"COLETA: Árvore 7m altura, frutos.&nf;Nome popular: sapuvão; GEOGRAFIA: EX-FUEL;",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,"América do Sul",NA,NA,NA,"12486","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"527","2021-03-04 15:43:18-03","IF","SPSF","20324","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense",NA,NA,"V.Stranghetii","397","1994","09","29","Brasil","SP","Paulo de Faria","E.Ecol.Instituto Florestal","-49.3800010681152","-20.0300006866455",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: beira da mata&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,"América do Sul",NA,NA,NA,"29574","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"528","2021-03-04 15:43:18-03","IF","SPSF","20321","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense",NA,NA,"V.Stranghetti","237","1993","11","23","Brasil","SP","Paulo de Faria","E.Ecol.Instituto Florestal","-49.3800010681152","-20.0300006866455",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: beira da mata&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,"América do Sul",NA,NA,NA,"29574","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"529","2021-03-04 15:43:18-03","IF","SPSF","20322","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense",NA,NA,"V.Stranghetti","499","1995","04","12","Brasil","SP","Paulo de Faria","E.Ecol.Instituto Florestal","-49.3800010681152","-20.0300006866455",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: beira da mata&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,"América do Sul",NA,NA,NA,"29574","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"530","2021-03-04 15:43:18-03","IF","SPSF","33778","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense",NA,NA,"F.Tomasetto & A.A. Rezende","278","2001","06","20","Brasil","SP","Paulo de Faria","Estação Ecológica","-49.3800010681152","-20.0300006866455",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: na mata&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,"América do Sul",NA,NA,NA,"29574","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"531","2021-03-04 15:43:18-03","IF","SPSF","48231","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","G.A.D.C.Franco","R.Cielo-Filho & D. Seganfredo","1295","2014","01","08","Brasil","PR","Medianeira",NA,"-54.0275","-25.268889",NA,NA,"COLETA: Árvore 25 m, flor verde; GEOGRAFIA: Sítio do Sr. Simão Sartori&nf;Floresta Estacional Semidecidual&nf;Borda da mata;",NA,NA,"450","450","2014","Magnoliophyta","Fabales",NA,"América do Sul",NA,NA,"02",NA,NA,"20","Magnoliopsida",NA,NA,NA,NA,NA,NA
"532","2021-03-04 15:43:18-03","IF","SPSF","48638","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","G.A.D.C.Franco","R.Cielo-Filho & F. Periotto","1342","2014","04","23","Brasil","PR","Medianeira","Bairro Nazaré","-54.084722","-25.296389",NA,NA,"COLETA: Árvore, 13m, fruto verde.; GEOGRAFIA: Parque ao lado do Fórum, Floresta Estacional Semidecidual, floresta primária muito alterada.;",NA,NA,"450","450","2014","Magnoliophyta","Fabales",NA,"América do Sul",NA,NA,"05",NA,NA,"13","Magnoliopsida",NA,NA,NA,NA,NA,NA
"533","2021-03-04 15:43:18-03","IF","SPSF","48883","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","R.Cielo-Filho","R.Cielo-Filho","1455","2014","06","04","Brasil","PR","Medianeira","Bairro Nazaré","-54.084722","-25.296389",NA,NA,"COLETA: Árvore, 15m, fruto amarelado.; GEOGRAFIA: Parque ao lado do Fórum,Floresta Estacional Semidecidual, floresta primária muito alterada.;",NA,NA,"422","422","2014","Magnoliophyta","Fabales",NA,"América do Sul",NA,NA,"07",NA,NA,"16","Magnoliopsida",NA,NA,NA,NA,NA,NA
"534","2021-03-04 15:43:18-03","IF","SPSF","52134","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","T.M.Ribeiro","I. Toffoli & T.M.Ribeiro","45","2009","11","05","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889",NA,NA,"COLETA: Árvore de 22m de altura. Material infértil. Indivíduo 6053 da Fitossociologia.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"700","700",NA,"Magnoliophyta","Fabales",NA,"América do Sul",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"535","2021-03-04 15:43:18-03","IF","SPSF","44239","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","R.L.C.Bertoluzzi","J.M.Silva & O.S.Ribas","4663","2006","01","18","Brasil","PR","São Mateus do Sul","Colônia Iguaçú","-50.3828010559082","-25.8742008209229",NA,NA,"COLETA: Várzea do Rio Iguaçu.&nf;Árvore 8m, flores esverdeadas.;",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,"América do Sul",NA,NA,NA,"31353","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"536","2021-03-04 15:43:18-03","IF","SPSF","47738","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","R.L.C.Bertoluzzi","J.M.Silva & O.S.Ribas","4663D","2006","01","15","Brasil","PR","São Mateus do Sul","Colônia Iguaçú","-50.3828010559082","-25.8742008209229",NA,NA,"COLETA: Árvore com 8m de altura, flores esverdeadas.; GEOGRAFIA: Várzea do Rio Iguaçu.;",NA,NA,NA,NA,"2009","Magnoliophyta","Fabales",NA,"América do Sul",NA,NA,"12","31353","auto","28","Magnoliopsida",NA,NA,NA,NA,NA,NA
"537","2021-03-04 15:43:18-03","IF","SPSF","20323","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense",NA,NA,"V.Stranghetti","388","1994","09","13","Brasil","SP","Paulo de Faria","E.Ecol.Instituto Florestal","-49.3800010681152","-20.0300006866455",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: interior da mata&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,"América do Sul",NA,NA,NA,"29574","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"538","2021-03-04 15:43:18-03","IF","SPSF","20715","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense",NA,NA,"M.D.N.Grecco","91","1995","08","23","Brasil","SP","Paulo de Faria","E.E.Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de planalto&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,"América do Sul",NA,NA,NA,"29574","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"539","2021-03-04 15:43:18-03","IF","SPSF","20730","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense",NA,NA,"M.D.N.Grecco","58","1995","08","23","Brasil","SP","Paulo de Faria","E.E.Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de planalto&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,"América do Sul",NA,NA,NA,"29574","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"540","2021-03-04 15:43:18-03","IF","SPSF","25265","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense",NA,NA,"J.E.A.Bertoni","438","1986","02","27","Brasil","SP","Santa Rita do Passa Quatro","Parque Estadual da Vassununga","-47.4700012207031","-21.7099990844727",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,"América do Sul",NA,NA,NA,"24893","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"541","2021-03-04 15:43:18-03","IF","SPSF","14171","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"G.Durigan",NA,"1991","05","19","Brasil","SP","Taruma","fazenda Canaboa","-50.5699996948242","-22.7399997711182",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,"América do Sul",NA,NA,NA,"15125","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"542","2021-02-08 12:42:02-03","UFRGS","ICN","106445","S","Plantae","Fabaceae","Machaerium","cf. paraguariense","Machaerium cf. paraguariense","Hassl.","Brack, P","Brack, P","456","1995","02","16","Brasil","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,"árvore, aproximadamente 5m; ao final da rua Arnaldo da Silva Ferreira","ICN00024301","ICN00024301",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"543","2021-02-08 12:42:02-03","UFRGS","ICN","087040","S","Plantae","Fabaceae","Machaerium","cf. paraguariense","Machaerium cf. paraguariense","Hassl.","Meireles, JE","Brack, P; et al.","645",NA,NA,NA,"Brasil","RS","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,"ICN00024300","ICN00024300",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA,NA,NA
"544","2021-02-08 12:42:02-03","UFRGS","ICN","129452","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Lima, HC","Hatschbach, G","21312","1969","04","01","Brasil","PR","Campina Grande do Sul","Mandassaia","-49.0553016662598","-25.3055992126465",NA,NA,"Árvore 10m, tronco 30cm diâmetro; mata Ilex - Ocotea.","ICN00024311","ICN00024311",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"545","2021-02-08 12:42:02-03","UFRGS","ICN","016589","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Meireles, JE","Rambo, B","49691","1951","01","18","Brasil","RS","Capão da Canoa","Lagoa dos Quadros","-50.0097007751465","-29.7455997467041",NA,NA,"pequena árvore, até 7m; em matinha da beira","ICN00024314","ICN00024314",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,"15808","auto",NA,NA,NA,NA,NA,NA,NA,NA
"546","2021-02-08 12:42:02-03","UFRGS","ICN","167087","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Grings, M","Grings, M","214","2011","04","03","Brasil","RS","Nova Petrópolis","Nova Harmonia na descida Joaneta","-51.1143989562988","-29.3763999938965",NA,NA,"árvore isolada com 8 m de altura; frutos imaturos; na beira da estrada","ICN00024309","ICN00024309 ICN00024309_1",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,"14669","auto",NA,NA,NA,NA,NA,NA,NA,NA
"547","2021-02-08 12:42:02-03","UFRGS","ICN","119659","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Brack, P","Brack, P; Rodrigues, RS","514","1995","05","22","Brasil","RS","Porto Alegre","Espírito Santo","-51.2299995422363","-30.0331001281738",NA,NA,"Frutos maduros","ICN00024303","ICN00024303 ICN00024303_1",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"548","2021-02-08 12:42:02-03","UFRGS","ICN","184149","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Jarenkow, JA","Jarenkow, JA","3907","1992","12","23","Brasil","RS","Vale do Sol","Linha XV de Novembro","-52.6831016540527","-29.6035995483398",NA,NA,"Árvore com ca. 22 m alt. E CAP = 121 cm. Material testemunho Tese (K93-11); Floresta Estacional","ICN00024306","ICN00024306 ICN00024306_1",NA,NA,"1993","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,"19833","auto",NA,NA,NA,NA,NA,NA,NA,NA
"549","2021-02-08 12:42:02-03","UFRGS","ICN","142099","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Camargo, R","Camargo, R","239","2004","06","30","Brasil","SC","Celso Ramos","a 13 km de Anita Garibaldi","-51.3363990783691","-27.6343994140625",NA,NA,"Árvore, estéril","ICN00024304","ICN00024304",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,"13642","auto",NA,NA,NA,NA,NA,NA,NA,NA
"550","2021-02-08 12:42:02-03","UFRGS","ICN","142100","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Camargo, R","Camargo, R","213","2004","01","25","Brasil","SC","Erval Velho","BR 282 km 364","-51.4418983459473","-27.2756004333496",NA,NA,"Árvore, fruto imaturo","ICN00024308","ICN00024308",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,"17499","auto",NA,NA,NA,NA,NA,NA,NA,NA
"551","2021-02-08 12:42:02-03","UFRGS","ICN","106446","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Brack, P","Brack, P","454","1995","01","16","Brasil","RS","Porto Alegre","UFRGS, campus do vale","-51.2299995422363","-30.0331001281738",NA,NA,"árvore de 8m de altura, flores verdes,; em matinha junto ao anel viário do campus da UFRGS, a cerca de 800m do fim da linha","ICN00024302","ICN00024302",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"552","2021-02-08 12:42:02-03","UFRGS","ICN","044102","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Waechter, JL; Oliveira, MLA","Waechter","1180","1979","02","19","Brasil","RS","Santa Cruz do Sul","Trombudo","-52.4258003234863","-29.7175006866455",NA,NA,"árvore em beira de rio, com cerca de 16m de altura, flores verdes, intensamente aromáticas, atraindo grandes quantidades de abelhas","ICN00024318","ICN00024318 ICN00024318_1",NA,NA,"1979","Dicotyledon",NA,NA,"América do Sul",NA,NA,"05","38612","auto","17",NA,NA,NA,NA,NA,NA,NA
"553","2021-02-08 12:42:02-03","UFRGS","ICN","111201","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Sobral, M","Larocca, J; Balbueno, R","95053","1995","11","02","Brasil","RS","São Francisco de Paula","Aratinga","-50.5835990905762","-29.4480991363525",NA,NA,NA,"ICN00024310","ICN00024310",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"554","2021-02-08 12:42:02-03","UFRGS","ICN","142103","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Camargo, R","Camargo, R","256","2004","07","02","Brasil","SC","Itapiranga","próximo da cidade","-53.7122001647949","-27.1693992614746",NA,NA,"Árvore, estéril, apresenta galhas de meristema apical","ICN00024305","ICN00024305",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,"18767","auto",NA,NA,NA,NA,NA,NA,NA,NA
"555","2021-02-08 12:42:02-03","UFRGS","ICN","142101","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Camargo, R","Camargo, R","255","2004","07","02","Brasil","SC","Itapiranga","próximo do tervo para São João do Oeste","-53.7122001647949","-27.1693992614746",NA,NA,"Árvore, estéril","ICN00024299","ICN00024299",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,"18767","auto",NA,NA,NA,NA,NA,NA,NA,NA
"556","2021-02-08 12:42:02-03","UFRGS","ICN","050827","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"Schinini, A; et al.","16933","1979","02","10","Argentina","Corrientes","Alvear","30 km de Alvear, costa del río Uruguay",NA,NA,NA,NA,"10m de altura, inflorescencias péndulas, cáliz verde intenso, lo demás verde claro hacia amarillento; en selva marginal","ICN00024315","ICN00024315 ICN00024315_1",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2021-02-08 12:42:02-03","UFRGS","ICN","174430","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Molz, M","Molz, M","s.n.","2005","05","03","Brasil","RS","Campo Bom","Fragmento florestal próximo ao Rio dos Sinos.","-51.014444","-29.671111","-51.014444","-29.671111",NA,"ICN00024307","ICN00024307 ICN00024307_1","70","70",NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2020-04-30 16:06:56-03","UFMT","CNMT","2631","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Dias, M.C.","Pavão, O.C.","43059","2000","02","03","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0475","-23.268797","51°02'51W","23°16'07.67S","Flores com corola marela; frutos verdes.Doação - Herbario Universidade Estadual de Londrina - FUEL 43059","CNMT002631",NA,NA,NA,"2000","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2020-08-26 10:49:00-03","MCN-FZBRS","HAS","45715","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Filho, C.V. C.V.","Hatschbach, G.","69910","2000","01",NA,"Brasil","Paraná","Ibaiti","BR 159, Rio Laranjinha","-50.187801361084","-23.8486003875732",NA,NA,"5m. de altura, flor creme.","HAS0045715",NA,NA,NA,"2000","Magnoliophyta",NA,NA,NA,NA,NA,NA,"34159","auto",NA,NA,NA,NA,NA,NA,NA,NA
"560","2020-08-26 10:49:00-03","MCN-FZBRS","HAS","46000","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"Hatschbach, G.","21462","1969","05",NA,"Brasil","Rio Grande do Sul","Arroio do Sal","Rondinha; (Campo Largo ?)","-49.8889007568359","-29.551399230957",NA,NA,NA,"HAS0046000",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"15157","auto",NA,NA,NA,NA,NA,NA,NA,NA
"561","2020-08-26 10:49:00-03","MCN-FZBRS","HAS","93385","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl","Gonzatti, F.","Gonzatti, F.","499","2012","05",NA,"Brasil","Rio Grande do Sul","Monte Belo do Sul","Linha 80 da Leopoldina","-51.6316986083984","-29.1627998352051",NA,NA,"árvore, em borda de plantação de Eucalipto.","HAS0093385",NA,"400","400","2012","Magnoliophyta",NA,NA,NA,NA,NA,"05","9187","auto",NA,NA,NA,NA,NA,NA,NA,NA
"562","2020-08-26 10:49:00-03","MCN-FZBRS","HAS","44996","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Schmidt, R.; Senna, R. M.","Coloretti, A.","s.n.","2005","12",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Depressão Central; Rua Almirante Mariath 79, Bairro Tristeza.","-51.2299995422363","-30.0331001281738",NA,NA,"Jardim residencial, beira do Guaiba; árvore, fl.amarelas botão floral c/larva de inseto saltitante, gorgulho do gênero Apion.","HAS0044996",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
