"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1587","2020-09-12 05:00:02-03","US","US","2650763","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. Schunke Vigo","4836",NA,NA,NA,"Peru","San Martin",NA,"Dpto. San Martín: Prov. Mariscal Caceres, Dtto. Tocache Nuevo. En bosque alto. Puerto Pizana (Márgen derecha del rio Huallaga).",NA,NA,NA,NA,NA,NA,NA,"US03069603",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1588","2020-09-12 05:00:02-03","US","US","2266183","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. Gómez-J.","1","1955","1","20","Colombia","Arauca",NA,"Comisaria del Arauca: Corregimiento de Cravo Norte; región de Caño Rico. Near the Venezuelan border (Cravo Norte). Casanare R. [unsure placement]",NA,NA,NA,NA,NA,NA,NA,"US03069543","US03069543_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1589","2020-09-12 05:00:02-03","US","US","1340957","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Frodin, D. G.",NA,NA,NA,"G. S. Jenman","7062","1896","3",NA,"Guyana","Barima-Waini",NA,"Barima R.","-59.71","8.2",NA,NA,NA,NA,NA,"US00717257","US00717257_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1590","2020-09-12 05:00:02-03","US","US","3171074","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"M. J. Jansen-Jacobs, B. Welle, A. .R. A. Görts-van Rijn & R. C. Ek","1150","1987","11","23","Guyana",NA,NA,"Kanuku Mts., Maipaima, Camp 3 on Tsikoma Creek.",NA,NA,NA,NA,"1600",NA,NA,"US00468860",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1591","2020-09-12 05:00:02-03","US","US","2573531A","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","9290","1969","1","15","Brazil","Roraima",NA,"Brazilian Amazonia. Serra da Lua. Foothills of Serra da Lua.","-60.208","2.45",NA,NA,NA,NA,NA,"US03069528","US03069528_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1592","2020-09-12 05:00:02-03","US","US","3263850","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. J. Pipoly","11273","1987","3","31","Guyana","Essequibo Isl-W. Demerara",NA,"Naamryck Canal; ±8 km SE of Naamryck Public Rd, just W of Lookout village","-58.4167","6.83333",NA,NA,NA,NA,NA,"US00515040",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1593","2020-09-12 05:00:02-03","US","US","2627954","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. Falcao, W. A. Egler & E. Pereira","1210","1954","11","23","Brazil","Pernambuco",NA,"Rio Formoso, Horto Florestal de Saltinho.",NA,NA,NA,NA,NA,NA,NA,"US03069585","US03069585_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1594","2020-09-12 05:00:02-03","US","US","1068855","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Frodin, D. G.",NA,NA,NA,"W. E. Broadway","686","1921","7","6","French Guiana","Cayenne",NA,"Cayenne, vic.","-52.33","4.93",NA,NA,NA,NA,NA,"US00717264","US00717264_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1595","2020-09-12 05:00:02-03","US","US","2796629","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"R. Lao M.","s.n.",NA,NA,NA,"Peru","Loreto",NA,"Dept. Loreto: Prov. Alto Amazonas; Distr. Yurimaguas, Yurimaguas.",NA,NA,NA,NA,NA,NA,NA,"US03069601","US03069601_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1596","2020-09-12 05:00:02-03","US","US","3651090","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"N. Helme & L. Kruger","646","1995","7","25","Bolivia","La Paz",NA,"Depto. La Paz, Prov. Abel Iturralde, Puerto Muscoso, donde llega la pampa mas cerca del rio Heath.","-68.83","-13.02",NA,NA,"190",NA,NA,"US03069623",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1597","2020-09-12 05:00:02-03","US","US","2920817","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"A. Vieira","s.n.","1968","5","17","Brazil","Amazonas",NA,"Estrada Manaus-Itacoatiara km 12.",NA,NA,NA,NA,NA,NA,NA,"US03069529","US03069529_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1598","2020-09-12 05:00:02-03","US","US","1359110","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","24797","1929","6","9","Peru","Junín",NA,"Dept. Junín: San Ramón.",NA,NA,NA,NA,"900","1300",NA,"US03069592","US03069592_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1599","2020-09-12 05:00:02-03","US","US","1691073","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"B. A. Krukoff","4685","1933","6","6","Brazil","Amazonas",NA,"Brazilian Amazonia. Basin of Rio Jurua. Near mouth of Rio Embira (tributary of Rio Tarauaca).","-70.25","-7.5",NA,NA,NA,NA,NA,"US03069561","US03069561_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1600","2020-09-12 05:00:02-03","US","US","3118111","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Frodin, D. G.",NA,NA,NA,"J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & A. L. Weitzman","9999","1987","9","3","French Guiana",NA,NA,"Akouba Booka goo Soula, Camp #3, Bassin du Haut Marouini","-54.06","2.65",NA,NA,"180",NA,NA,"US00717261",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1601","2020-09-12 05:00:02-03","US","US","3424531","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. L. Clark, P. Conza, P. Walter & M. Zapata","3117","1996","11","3","Ecuador","Zamora-Chinchipe",NA,"Zamora Cantón. Jambo Bajo. Fundacion Maquipucuna: Sector Nororiental. Propiedad de Sr. Jorge Acacho.","-78.92","-4.08",NA,NA,"1100",NA,NA,"US03069574",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1602","2020-09-12 05:00:02-03","US","US","2920760","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. Elias","399","1967","6","7","Brazil","Amazonas",NA,"Estrada Manaus-Itacoatiara km 9, capoeira da margem de estrada.",NA,NA,NA,NA,NA,NA,NA,"US03069530","US03069530_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1603","2020-09-12 05:00:02-03","US","US","2284913","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. Cuatrecasas","19696","1945","8","3","Colombia","Valle del Cauca",NA,"Departamento del Valle. Plana del Valle: Cañasgordas, hacia la mina de río Pance.",NA,NA,NA,NA,"1000","1050",NA,"US03069537",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1604","2020-09-12 05:00:02-03","US","US","2573485A","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"G. T. Prance, E. Forero, B. S. Pena & J. F. Ramos","3953","1967","1","21","Brazil","Roraima",NA,"Brazilian Amazônia. Canto Galo, Rio Mucajaí between Pratinha and Rio Apiaú.",NA,NA,NA,NA,NA,NA,NA,"US03069533","US03069533_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1605","2020-09-12 05:00:02-03","US","US","2405128","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"S. Tavares","1001","1962","9","3","Brazil","Paraíba",NA,"Santa Rita. Tabuleiro do Eng°. do Rêlho, próximo à estrada pavimentada.",NA,NA,NA,NA,NA,NA,NA,"US03069578","US03069578_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1606","2020-09-12 05:00:02-03","US","US","2864279","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"B. Maguire, J. P. Schulz, T. R. Soderstrom & N. H. Holmgren","54262","1963","7","19","Suriname",NA,NA,"Wilhelmina Gebergte. 9 km north of Lucie Rivier, 12 km west of Oost Rivier.","-56.533","3.642",NA,NA,"520",NA,NA,"US00717266",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1607","2020-09-12 05:00:02-03","US","US","2572666A","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"H. S. Irwin, J. M. Pires & L. Y. T. Westra","48459","1960","9","24","French Guiana",NA,NA,"About 1 km. south of mouth of Riv. Yaroupi. French Guiana.","-52.47","2.8",NA,NA,NA,NA,NA,"US03069525",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1608","2020-09-12 05:00:02-03","US","US","2970249","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"R. Jaramillo M., J. Hernández-Camacho & T. Van der Hammen","1022","1958","9","11","Colombia","Meta",NA,"Intendencia del Meta: Llanos de San Martín; La Serranía, hoya del río Ariari. Boque inundable en la Laguna de Aguasucia.",NA,NA,NA,NA,"300",NA,NA,"US03069606","US03069606_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1609","2020-09-12 05:00:02-03","US","US","1515737","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"Ll. Williams","5452","1929","12",NA,"Peru","San Martin",NA,"Tarapoto, Dept. San Martin.",NA,NA,NA,NA,"750",NA,NA,"US03069594",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1610","2020-09-12 05:00:02-03","US","US","2615501","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. Schunke Vigo","2563","1968","5","6","Peru","Huánuco",NA,"Dpto. Huánuco: Prov. Pachitea, Dtto. Honoria. En bosque alto: Quebrada de Macuya, al oeste del rio Pachitea a 7 km. arriba del Campamento de Iparia.Bosque Nacional de Iparia: Región de bosque seco tropical (sensu Tosi, 1960) a lo largo del Río Pachitea cerca del",NA,NA,NA,NA,"300","400",NA,"US03069597",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1611","2020-09-12 05:00:02-03","US","US","1359111","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","24797","1929","6","9","Peru","Junín",NA,"Dept. Junín: San Ramón.",NA,NA,NA,NA,"900","1300",NA,"US03069593",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1612","2020-09-12 05:00:02-03","US","US","2436466","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"E. P. Heringer","9320",NA,NA,NA,"Brazil","Distrito Federal",NA,"Parque do Guara, Brasilia, D.F.",NA,NA,NA,NA,NA,NA,NA,"US03069522","US03069522_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1613","2020-09-12 05:00:02-03","US","US","3651089","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"N. Helme & L. Kruger","646","1995","7","25","Bolivia","La Paz",NA,"Depto. La Paz, Prov. Abel Iturralde, Puerto Muscoso, donde llega la pampa mas cerca del rio Heath.","-68.83","-13.02",NA,NA,"190",NA,NA,"US03069622","US03069622_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1614","2020-09-12 05:00:02-03","US","US","2864278","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Frodin, D. G.",NA,NA,NA,"B. Maguire, J. P. Schulz, T. R. Soderstrom & N. H. Holmgren","54262","1963","7","19","Suriname",NA,NA,"Lucie R., 9 km N of and 12 km W of Oost R., Wilhelmina Gebergte","-56.81","3.33",NA,NA,"520",NA,NA,"US00717265",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1615","2020-09-12 05:00:02-03","US","US","3313585","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. J. Strudwick, G. L. Sobel, B. W. Nelson, A. N. Pinheiro & et al.","4315","1981","8","7","Brazil","Pará",NA,"Sete Varas aistrip on Rio Curua.",NA,NA,NA,NA,NA,NA,NA,"US03069553","US03069553_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1616","2020-09-12 05:00:02-03","US","US","1157157","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"R. William","596","1901",NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03069629","US03069629_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1617","2020-09-12 05:00:02-03","US","US","1444719","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,NA,"1550*?","1927","3",NA,"Brazil","Pernambuco",NA,"Tapera.",NA,NA,NA,NA,NA,NA,NA,"US03069587","US03069587_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1618","2020-09-12 05:00:02-03","US","US","1795147","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. Cuatrecasas","7666","1939","11","11","Colombia","Guaviare",NA,"Río Guaviare: San José del Guaviare, sabana.",NA,NA,NA,NA,"240",NA,NA,"US03069540",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1619","2020-09-12 05:00:02-03","US","US","3171029","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch",NA,NA,NA,"M. J. Jansen-Jacobs, B. Welle, A. .R. A. Görts-van Rijn & R. C. Ek","925","1987","11","13","Guyana","U. Takutu-U. Essequibo",NA,"Kanuku Mts., Nappi Mt., camp 2","-59.56","3.33",NA,NA,"450",NA,NA,"US00468857","US00468857_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1620","2020-09-12 05:00:02-03","US","US","2405142","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"S. Tavares","1015","1962","9","5","Brazil","Pernambuco",NA,"Goiana. Tabuleiro do campo de aviação.",NA,NA,NA,NA,NA,NA,NA,"US03069579","US03069579_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1621","2020-09-12 05:00:02-03","US","US","2572707A","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. M. Pires, W. A. Rodrigues & G. Irvine","51631","1961","10","9","Brazil","Amapá",NA,"Rio Araguari. Camp 13.","-25","1.75",NA,NA,NA,NA,NA,"US03069527","US03069527_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1622","2020-09-12 05:00:02-03","US","US","3095473","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. C. Solomon","7328","1982","3","25","Bolivia","La Paz",NA,"Departamento of La Paz: 10.1 km N (below) Yolosa.","-67.72","-16.15",NA,NA,"1200",NA,NA,"US03069626","US03069626_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1623","2020-09-12 05:00:02-03","US","US","1457462","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"G. Klug","3082","1933","5",NA,"Peru","Loreto",NA,"Dept. Loreto: Balsapuerto.",NA,NA,NA,NA,"220",NA,NA,"US03069596",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1624","2020-09-12 05:00:02-03","US","US","3183764","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"M. Saldias Paz & Y. Roca","741","1989","8","27","Bolivia","Santa Cruz",NA,"Departamento de Santa Cruz, Prov.: Andes Ibañez, La Miel. 17 km WSW (línea recta) del centro de Santa Cruz.","-63.35","-17.8",NA,NA,"460",NA,NA,"US03069632",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1625","2020-09-12 05:00:02-03","US","US","2557577","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Frodin, D. G.",NA,NA,NA,"C. A. Blanco","39","1965","4","29","Venezuela","Bolívar",NA,"Campamento El Paraiso a 48 km NE del caserío Los Rosos, este ultimo aprox. 17 km de Upata (sobre la carretera nueva Upata-San Felix)","-62.21","8.26",NA,NA,NA,NA,NA,"US00890158",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1626","2020-09-12 05:00:02-03","US","US","1419332","PreservedSpecimen","Plantae","Araliaceae","Sciodaphyllum","paniculatum","Sciodaphyllum paniculatum","Britton",NA,NA,NA,NA,"H. H. Rusby","608","1886","5",NA,"Bolivia",NA,NA,"Guanai.",NA,NA,NA,NA,"610","610",NA,"US00126766","US00126766_01",NA,"Apiales","South America - Neotropics",NA,NA,"Type collection",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1627","2020-09-12 05:00:02-03","US","US","1419174","PreservedSpecimen","Plantae","Araliaceae","Sciodaphyllum","paniculatum","Sciodaphyllum paniculatum","Britton",NA,NA,NA,NA,"H. H. Rusby","608","1886","5",NA,"Bolivia",NA,NA,"Guanai.",NA,NA,NA,NA,"610","610",NA,"US00126767",NA,NA,"Apiales","South America - Neotropics",NA,NA,"Type collection",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1628","2020-09-12 05:00:02-03","US","US","32425","PreservedSpecimen","Plantae","Araliaceae","Sciodaphyllum","paniculatum","Sciodaphyllum paniculatum","Britton",NA,NA,NA,NA,"H. H. Rusby","608","1886","5",NA,"Bolivia","Beni",NA,"Guanai.",NA,NA,NA,NA,"610",NA,NA,"US00997320","US00997320_01",NA,"Apiales","South America - Neotropics",NA,NA,"Type collection",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1629","2020-09-12 05:00:02-03","US","US","32427","PreservedSpecimen","Plantae","Araliaceae","Sciodaphyllum","paniculatum","Sciodaphyllum paniculatum","Britton",NA,NA,NA,NA,"H. H. Rusby","608","1886","5",NA,"Bolivia","Beni",NA,"Guanai.",NA,NA,NA,NA,"610",NA,NA,"US00997321",NA,NA,"Apiales","South America - Neotropics",NA,NA,"Type collection",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1630","2020-09-02 16:20:23-03","Cenargen","CEN","69363","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","P. Fiaschi","2013","02",NA,"Márcia Luzia Cardoso Neves - HUEFS","157","2004","11","29","Brasil","BA","SANTA TERESINHA","Serra da Jibóia.","-39.471666","-12.869444","-39.471666","-12.869444",NA,NA,"Frutos jovens ferrugíneos. Indivíduo pertencente à parcela 6B e igual ao indivíduo 261. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (121189). Feira de Santana - Bahia.","CEN00069363","CEN00069363",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA,NA
"1631","2020-09-02 16:20:23-03","Cenargen","CEN","77714","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"Glocimar Pereira-Silva","15728","2010","10","23","Brasil","RO","PORTO VELHO","LT - Jirau - Santo Antônio.","-64.457777","-9.2694444","-64.457777","-9.2694444","102","102","Área de influência indireta. Presença de sapopema. Ritidoma lenticilado. Casca viva avermelhada ao acorte.","CEN00077714","CEN00077714",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"8",NA,NA
"1632","2020-09-02 16:20:23-03","Cenargen","CEN","27913","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","P. Fiaschi","2013","02",NA,"Bruno Machado Teles Walter","3274","1996","03","21","Brasil","GO","MINACU","Antiga estrada entre Minaçu a obra de Serra da Mesa. Estradas que levam ao córrego Boa Nova.","-48.379722","-13.755","-48.379722","-13.755","450","450","Pétalas verdes, estames amarelos. Botões florais verdes. Área de influência do AHE Serra da Mesa.","CEN00027913","CEN00027913",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"4",NA,NA
