"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","previousCatalogNumber"
"46","2021-03-15 16:37:00-03","NY","NYBG","498410","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","J. C. Lindeman",NA,NA,NA,"J. C. Lindeman","3744","1966","12","28","Brazil","Rio Grande do Sul","Vacaria","219 km N. of Pôrto Alegre, 6 km S. of Vacaria","-50.9339","-28.5122",NA,NA,NA,NA,"NY00498410","NY00498410_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=401940' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Escalloniales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-09-29 12:26:00-03","NY","NYBG","498413","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida",NA,NA,NA,NA,NA,"E. Pereira","8355","1964","01","15","Brazil","Santa Catarina","Mafra","Arredores de Mafra","-49.810717","-26.134487",NA,NA,NA,NA,"NY00498413","NY00498413_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=401952' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Escalloniales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","497198","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","H. O. Sleumer",NA,NA,NA,"J. da Costa Sacco","457","1956","12","26","Brazil","Rio Grande do Sul","Pelotas","I.A.S. - Pelotas. Mato do Pai Chiquito","-52.3422","-31.7719",NA,NA,NA,NA,"NY00497198","NY00497198_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=401945' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Escalloniales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","185869","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"F. Sellow","s.n.",NA,NA,NA,"Brazil",NA,NA,"Brasilia Meridionale",NA,NA,NA,NA,NA,NA,"NY00185869","NY00185869_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=401957' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Escalloniales","South America","sheet","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1039496","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"W. Pires","63","2008","03","27","Brazil","Minas Gerais",NA,"Piranguçu; Serra da Mantiqueira. Estrada para Piranguçu, perto de uma igreja.","-45.5592","-22.6089",NA,NA,"1556",NA,"NY01039496","NY01039496_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1487535' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Escalloniales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","498403","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","S. F. Smith",NA,NA,NA,"R. A. Wasum","s.n.","1989","01","11","Brazil","Rio Grande do Sul","Caxias do Sul","Ana Rech - Faxinal","-51.094927","-29.108528",NA,NA,"700","700","NY00498403","NY00498403_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=401927' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Escalloniales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","498424","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"A. C. Brade","19023",NA,NA,NA,"Brazil","Minas Gerais",NA,"Passa Quatro, Itaguaré",NA,NA,NA,NA,NA,NA,"NY00498424","NY00498424_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=401951' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Escalloniales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","498411","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","S. F. Smith",NA,NA,NA,"R. A. Wasum","s.n.","1989","01","18","Brazil","Rio Grande do Sul","Farroupilha","Farroupilha - Sao Roque","-51.339909","-29.218747",NA,NA,"700","700","NY00498411","NY00498411_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=401929' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Escalloniales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","498407","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","S. F. Smith",NA,NA,NA,"J. Brinker","s.n.","1991","01","11","Brazil","Rio Grande do Sul","Sao Vendelino","Sao Vendelino - RS 122","-51.3767","-29.3692",NA,NA,NA,NA,"NY00498407","NY00498407_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=401931' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Escalloniales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-13 09:19:36-03","UFRJ","RFA","8752","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","H. Sleumer",NA,NA,NA,"G.G. Hatschbach","18306","1968","01","18","Brasil","Paraná","Prudentópolis","Relógio","-50.9777984619141","-25.2131004333496",NA,NA,NA,NA,"RFA48681",NA,"Arbusto 2 m de altura; pétalas alvas, anteras creme",NA,NA,NA,NA,NA,"61049","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-06-29 11:30:12-03","UFRJ","RFA","24264","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","C. M. Vieira",NA,NA,NA,"F. M. B. Pereira","305","2000","04","29","Brasil","Minas Gerais","Itamonte","Distrito de Dois Irmãos. Comarca de Itanhandu. Fazenda dos Dois Irmãos","-44.6525","-22.245","44º39'9''W","22º14'42''S","1300","1300","RFA29562",NA,"Árvore, 6,0m de altura e DAP de 18,0cm, flores vermelhas, folhas verdes, comum no local",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-13 09:19:36-03","UFRJ","RFA","26046","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","L. F. G. da Silva & D. Medina",NA,NA,NA,"F. de B. Pereira","68/51","2000","11","15","Brasil","Minas Gerais","Itamonte","1º distrito, Fazenda Bugre","-44.694167","-22.286667","44º41'39''W","22º17'12''S","1385","1385","RFA29563",NA,"Arbusto, 5m de altura, 6cm de DAP, folha verde, comum no local",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-13 09:19:36-03","UFRJ","RFA","26718","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","L. F. G. da Silva & D. Medina","2001","12","11","A. Quinet","44/69","2001","02","02","Brasil","Rio de Janeiro","Nova Friburgo","Lumiar/Macaé de Cima","-42.408611","-22.358056","42º24'31''W","22º21'29''S","970","970","RFA29564",NA,"Árvore, 6m de altura, 45cm de DAP, folha discolor verde, flor com cálice e gineceu verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-13 09:19:36-03","UFRJ","RFA","26828","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","L. F. G. da Silva & D. Medina","2001","12","11","F. B. Pereira","50/72","2001","02","11","Brasil","Minas Gerais","Itamonte","Fazenda Campo Redondo","-44.701389","-22.285278","44º42'5''W","22º17'7''S","1420","1420","RFA29565",NA,"Arbusto, 5m de altura, 11cm de DAP, flor branca, comum no local",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-13 09:19:36-03","UFRJ","RFA","26857","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","L. F. G. da Silva & D. Medina","2001","12","11","F. B. Pereira","79/72","2001","02","13","Brasil","Minas Gerais","Itamonte","Fazenda Campo Redondo","-44.6925","-22.268889","44º41'33''W","22º16'8''S","1399","1399","RFA29567",NA,"Arbusto, 4m de altura, 6cm de DAP, flor branca, comum no local",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-13 09:19:36-03","UFRJ","RFA","27040","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","L. F. G. da Silva & D. Medina","2001","12","11","F. B. Pereira","26/78","2001","03","09","Brasil","Minas Gerais","Itamonte","Fazenda Campo Redondo e Dois Irmãos","-44.655","-22.243889","44º39'18''W","22º14'38''S","1413","1413","RFA29566",NA,"Árvore, 8m de altura, 19cm de dAP, flor branca, comum no local",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-13 09:19:36-03","UFRJ","RFA","27069","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","L. F. G. da Silva & D. Medina","2001","12","11","F. B. Pereira","55/78","2001","03","10","Brasil","Minas Gerais","Itamonte","Fazenda Campo Redondo e Dois Irmãos","-44.656389","-22.241667","44º39'23''W","22º14'30''S","1493","1493","RFA29568",NA,"Arbusto, 5m de altura, 12cm de DAP, flor branca, rara no local",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-13 09:19:36-03","UFRJ","RFA","14663","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","G.G. Hatschbach",NA,NA,NA,"G.G. Hatschbach","26215","1971","07","01","Brasil","Paraná","Curitiba","Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"RFA48670",NA,"Arbusto 2 m de altura; flor alva",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-11-13 09:19:36-03","UFRJ","RFA","14449","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","G.G. Hatschbach","1972",NA,NA,"G.G. Hatschbach","26199","1971","01","31","Brasil","Paraná","Piraquara","Banhado","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"RFA48669",NA,"Arvoreta de 4 m de altura; flor alva",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-13 09:19:36-03","UFRJ","RFA","22906","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","H. Sleumer","1966",NA,NA,"F. Segadas-Vianna","792","1945","03",NA,"Brasil","Rio de Janeiro","Itatiaia","Planalto","-44.5633010864258","-22.4960994720459",NA,NA,"2000","2000","RFA48671",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:30:12-03","UFRJ","RFA","3617","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","floribunda","Escallonia floribunda","Kunth",NA,NA,NA,NA,"J.T. Moura",NA,"1888","01",NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"RFA48684",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:30:12-03","UFRJ","RFA","4748","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"P. Occhioni","867","1947","03","07","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Macieiras","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"RFA48686",NA,"Árvore grande; flor branca com amostra de madeira",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 11:30:12-03","UFRJ","RFA","3618","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"M. A.",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"RFA48685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 11:30:12-03","UFRJ","RFA","22893","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","H. Sleumer","1964",NA,NA,"Newton Santos","5043","1964","02","07","Brasil","Rio de Janeiro","Itatiaia","Serra de Itatiaia, Abrigo Rebouças","-44.5633010864258","-22.4960994720459",NA,NA,"2350","2350","RFA48677",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"70","2020-06-29 11:30:12-03","UFRJ","RFA","13843","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","E. Pereira",NA,NA,NA,"E. Pereira","1923","1956","03","07","Brasil","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos, Picada do Campo das Antas, km 5,5","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RFA48676",NA,"Pequena árvore de flores brancas",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"71","2013-11-22 14:37:48-02","EBDA","BAH","1143","S","Plantae","Saxifragaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","Irmão Teodoro Luiz","1950","07",NA,"Irmão Teodoro Luiz F.S.C.","200","1950","07","26","Brasil","Rio Grande do Sul","Santo Amor","Oferta do Instituto de Geobiologico - La Salle",NA,NA,NA,NA,NA,NA,NA,NA,"Paranthoropophytia - Frutticetum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-12-04 15:25:08-03","PUCPR","HUCP","10440","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto.","Kozera, C",NA,NA,NA,"Dittrich, VAO","s.n.","1996","01","16","Brasil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00018345","HUCP00018345",NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"73","2019-12-04 15:25:08-03","PUCPR","HUCP","20541","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto.","Selusniaki, M",NA,NA,NA,"Bonaldi, R","387","2008","09","13","Brasil","Paraná","Piraquara","Represa de Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"HUCP00018294","HUCP00018294",NA,"Eudicotiledonea",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"74","2019-12-04 15:25:08-03","PUCPR","HUCP","12229","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto.","Jaszczerski, JC",NA,NA,NA,"Jablonski, EFA","s.n.","1996","02",NA,"Brasil","Paraná","Araucária","Tomás Coelho","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,"HUCP00018023","HUCP00018023",NA,"Eudicotiledonea",NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA,NA
"75","2019-12-04 15:25:08-03","PUCPR","HUCP","3004","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto.","Acra, LA","1986","03","29","Jablonski, EFA","028",NA,NA,NA,"Brasil","Paraná","Araucária","Represa do Passaúna, Setor 28.","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,"HUCP00017792","HUCP00017792",NA,"Eudicotiledonea",NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA,NA
"76","2019-12-04 15:25:08-03","PUCPR","HUCP","18071","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto.","Selusniaki, M","2007",NA,NA,"Selusniaki, M","1181","2006","06",NA,"Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"HUCP00017980","HUCP00017980",NA,"Eudicotiledonea",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"77","2019-12-04 15:25:08-03","PUCPR","HUCP","18080","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto.","Selusniaki, M","2007",NA,NA,"Selusniaki, M; Beltrami, L","1069","2007","04",NA,"Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"HUCP00018080","HUCP00018080",NA,"Eudicotiledonea",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"78","2019-12-04 15:25:08-03","PUCPR","HUCP","18695","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto.","Selusniaki, M","2008",NA,NA,"Beltrami, L","s.n.","2007","01","25","Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"HUCP00017971","HUCP00017971",NA,"Eudicotiledonea",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"79","2019-12-04 15:25:08-03","PUCPR","HUCP","5264","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto.","Selusniaki, M","2008",NA,NA,"Zanetti, B","106","1992",NA,NA,"Brasil","Paraná","Campo Largo",NA,"-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"HUCP00018079","HUCP00018079",NA,"Eudicotiledonea",NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA
"80","2019-12-04 15:25:08-03","PUCPR","HUCP","10439","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto.","Kozera, C",NA,NA,NA,"Dittrich, VAO","043","1996","01","16","Brasil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00017890","HUCP00017890",NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"81","2019-12-04 15:25:08-03","PUCPR","HUCP","12228","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto.","Cervi, AC",NA,NA,NA,"Shirata, MT","4193","2000","02","19","Brasil","Paraná","Tijucas do Sul","Lagoa","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"HUCP00018293","HUCP00018293",NA,"Eudicotiledonea",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"82","2019-12-04 15:25:08-03","PUCPR","HUCP","15925","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto.","Acra, LA",NA,NA,NA,"Camargo, AI","007","2004","05","25","Brasil","São Paulo","São Paulo","UNESP","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HUCP00012023","HUCP00012023",NA,"Eudicotiledonea",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"83","2019-12-04 15:25:08-03","PUCPR","HUCP","22306","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto.","Barboza, E; Lozano, E",NA,NA,NA,"Lozano, E; Felitto, G","519","2011","02","19","Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"HUCP00011466","HUCP00011466",NA,"Eudicotiledonea",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"84","2019-12-04 15:25:08-03","PUCPR","HUCP","6787","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto.","Jaszczerski, JC; Acra, LA",NA,NA,NA,"Jablonski, EFA","004","1991","01","24","Brasil","Paraná","Curitiba","Tomas Coelho","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00017786","HUCP00017786",NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:13:55-03","UFBA","ALCB","10369","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Maciel, JR","2013","12","02","Queiroz, LP de; Faria, LSS","468","1983","01","29","Brasil","Rio Grande do Sul","São Francisco de Paula","Colina de São Francisco","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"ALCB021669","ALCB021669","ca. 2m de altura. Copa arredondada. Caule castanho. Folhas membranáceas, discolores. Flores vistosas, alvas. Estames amarelos, exserto e levemente perfumados.; Sub-bosque.","Dicotyledon",NA,"Southern America",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"86","2019-10-09 11:13:55-03","UFBA","ALCB","96175","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Fritsch, M","2010",NA,NA,"Cordeiro, J; Silva, JM","3618","2010","03","14","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, estrada para o Pico das Agulhas Negras.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,"2,20 m alt. Flor avescente.","Dicotyledon",NA,"Southern America",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"87","2020-02-08 09:05:21-03","NBC","NL-BOTANY","L.1059660","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Hatschbach GG; Lindeman JC; Haas JH de",NA,"1966","02","10","Brazil","Paraná",NA,"Galinhao (Gal. Carneiro) Paraná.",NA,NA,NA,NA,NA,NA,"NL-L1059660","NL-L1059660","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1059660 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Escalloniales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw14344",NA,NA,NA,NA,NA
"88","2020-02-08 09:05:21-03","NBC","NL-BOTANY","AMD.65784","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Herter WG",NA,"1933","11","01","Uruguay",NA,NA,"Dep. de Treinta y Tres.",NA,NA,NA,NA,NA,NA,"NL-AMD65784","NL-AMD65784","<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.65784 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Escalloniales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"89","2020-02-08 09:05:21-03","NBC","NL-BOTANY","L 0035014","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Zapata F",NA,NA,NA,"Sello F",NA,NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"NL-L0035014","NL-L0035014","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200035014 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Escalloniales","Southern America",NA,"isotype",NA,NA,"Magnoliopsidae","908235629",NA,NA,NA,NA,NA
