"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","sex"
"529","2019-08-20 09:59:43-03","UNICAMP","UEC","27365","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Mayo, SJ","1978",NA,NA,"Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","16551","1974","02","28","Brazil","Bahia",NA,"Serra da Jacobina, W of Estivam 12km N of Senhor do Bonfim on the BA130 to Juazeiro.","-40.25","-10.3","-40.25","-10.3","1100","1100","ori, Upper W facing of Serra to the summit with television mast. Dry metamorphic rocks, burnt over scrub and damp woodland in rocky declivities.","UEC075008","UEC075008",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-08-20 09:59:43-03","UNICAMP","UEC","27366","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Mayo, SJ","1978",NA,NA,"Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","16936","1974","03","07","Brazil","Bahia",NA,"Serra do Curral Feio, 18km N of Lagoinha on side road to Minas do Mimoso.","-41.333333","-10.333333","-41.333333","-10.333333","950","950","ori, Tufted sedge to 15cm. Spikelets tawny-brown. Disturbed woodland, secondary vegetation by cultivation, and marsh by small stream. This plant growing in damp soil.","UEC075005","UEC075005",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-08-20 09:59:43-03","UNICAMP","UEC","27508","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Mayo, SJ","1978",NA,NA,"Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","19215","1977","03","01","Brazil","Bahia",NA,"Morro do Chapéu, 19.5km SE do Morro do Chapéu on the BA052 road to Mundo Novo by the Rio Ferro Doido.","-41.333333","-11.633333","-41.333333","-11.633333","900","900","ori, Stem triquetrous with rounded margins and convez sides, green, shiny. Glumes red-brown with green keels. With water-worn, horizontally-bedded sandstone at soil surface, with damp sand, sedge marsh, exposed rock and waterfall. Open","UEC075006","UEC075006",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2021-03-01 16:19:29-03","UNICAMP","UEC","138177","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Prado, AL","2005",NA,NA,"Prado, AL","3474","1993","12","28","Brazil","Mato Grosso","Poconé","Faz. Jofre, Campo limpo sazonalmente alagável. Rod. Transpantaneira, Km 136, Poconé-P. Jofre.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"Erva, 30 a 40cm de altura; flores esverdeadas; frutos marrom. Solo argilo-arenoso.","UEC075011","UEC075011",NA,NA,NA,"Liliopsida",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"533","2019-08-20 09:59:59-03","UNICAMP","UEC","73056","S","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Leitão Filho, HF","33277","1996","02","14","Brazil","São Paulo","Eldorado","Estação Ecológica do Jacupiranga","-48.414889","-24.962361","-48.414889","-24.962361",NA,NA,"Mata de encosta, herbácea, inflorescência verde amarronzada.","UEC075012","UEC075012",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2021-03-01 16:19:37-03","UNICAMP","UEC","177144","S","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","Funez, LA","2013","01","21","Funez, LA; Kemmelmeier, K; Zermiani, AE","1556","2013","01","21","Brazil","Santa Catarina","Blumenau","Sede Parque Nacional da Serra do Itajaí","-49.086667","-27.056964","-49.086667","-27.056964","287","287","Hábito: erva terrícola&nf;; Floresta Ombrófila Densa. Gramado.","UEC065528","UEC065528",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-08-20 09:59:59-03","UNICAMP","UEC","75686","S","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","Costa, SM","2010","04",NA,"Silva, SM","s.n.","1978","05","08","Brazil","Paraná","Paranaguá","Ilha do Mel - Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"ori, Herbácea cespitosa freqüente na vegetação da praia.","UEC075007","UEC075007",NA,NA,NA,"Liliopsida",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"536","2019-08-20 09:59:59-03","UNICAMP","UEC","26510","S","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","Costa, SM","2010","04",NA,"Fonseca, MR","s.n.","1981","02","10","Brazil","Rio Grande do Norte","Natal","Base física do Jiquí (IBDF)","-35.209400177002","-5.79500007629395",NA,NA,NA,NA,"ori, Em cultura de Musa. Solo arenoso.","UEC094136","UEC094136",NA,NA,NA,"Liliopsida",NA,NA,"12751","auto",NA,NA,NA,NA,NA,NA,NA
"537","2021-03-01 16:19:37-03","UNICAMP","UEC","154185","S","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","SM Costa","2010","08",NA,"Barbosa, TDM; Cardozo, ND; Harns, I","1075","2010","03","04","Brazil","Roraima","Caracaraí","Parque Nacional do Viruá, Ponto de coleta 228 (Nallarett).","-61.128101348877","1.81611001491547",NA,NA,NA,NA,"Erva. Inflorescência verde-clara. Infrutescência amarronzada.; Estrada perdida, Campinarana arbustiva, com áreas aberta e algumas árvores ou arbusto de 5 m, serrapilheira mediana, solo arenoso.","UEC035116","UEC035116",NA,NA,NA,"Liliopsida",NA,NA,"365858","auto",NA,NA,NA,NA,NA,NA,NA
"538","2019-08-20 09:59:59-03","UNICAMP","UEC","16258","S","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","Costa, SM","2010","04",NA,"Gibbs, PE; Kinoshita, LS; Leitão Filho, HF; Andrade, JB","3478","1976","11","09","Brazil","São Paulo","Ubatuba","Ao redor do Hotel das Flores, Campo brejoso.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Herbácea até 30 cm, espiguetas com brácteas foliares longas e verdes.","UEC075009","UEC075009",NA,NA,NA,"Liliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"539","2019-08-20 09:59:59-03","UNICAMP","UEC","176192","S","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","Nascimento-Junior, JE","2012","07","20","Nascimento-Junior, JE","1031","2011","06","18","Brazil","Sergipe","Santo Amaro das Brotas","Terreno da Jazida Lev Terra, próximo ao Rio Pomong.","-37.0544013977051","-10.7889003753662",NA,NA,NA,NA,NA,"UEC051185","UEC051185",NA,NA,NA,"Liliopsida",NA,NA,"21551","auto",NA,NA,NA,NA,NA,NA,NA
"540","2019-11-19 14:06:15-03","UFRPE","PEUFR","1489","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.","M.Luceño","1994","08",NA,"J.Paiva; J.Marques; A.Matos","52","1961","07","25","Portugal","Lisboa","Peso",NA,NA,NA,NA,NA,NA,NA,NA,"PEUFR001489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2019-11-19 14:06:15-03","UFRPE","PEUFR","1490","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.","M.Luceño","1994","08",NA,"J.Matos; A.Matos","53","1950","10","03","Portugal","Lisboa","Matas de Foja",NA,NA,NA,NA,NA,NA,NA,NA,"PEUFR001490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2019-11-19 14:06:17-03","UFRPE","PEUFR","16647","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","M.Luceño","1994","08",NA,"A.M.Miranda; L.P.Félix","1919","1994","08","10","Brasil","Pernambuco","Tejucupapo",NA,NA,NA,NA,NA,NA,NA,"Erva; folhas quebradiças verdes com bainha arroxeada; inflorescência esverdeada com manchas arroxeadas","PEUFR016647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2019-11-19 14:06:17-03","UFRPE","PEUFR","16651","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","M.Luceño","1994","08",NA,"A.M.Miranda; L.P.Félix","1924","1994","08","10","Brasil","Pernambuco","Tejucupapo",NA,NA,NA,NA,NA,NA,NA,"Erva; bainhas das folhas arroxeadas, inflorescência verde-amarronzada","PEUFR016651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2019-11-19 14:06:17-03","UFRPE","PEUFR","47909","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","M.Luceño","1996","03",NA,"M.Falcão","143","1996","02","29","Brasil","Pernambuco","Igarassu","Refúgio Ecológico Charles Darwin","-34.947778","-7.824167","34º56'52,00W","7º49'27,00S",NA,NA,"Erva","PEUFR047909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2019-11-19 14:06:17-03","UFRPE","PEUFR","52355","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","H.O. Machado-Filho","2014","09","30","H.O. Machado-Filho","795","2014","09","29","Brasil","Paraíba","Boqueirão","Açude","-36.135","-7.481667","36º 08' 06 W","07º 28' 54 S","355","355",NA,"PEUFR052355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2019-11-19 14:06:17-03","UFRPE","PEUFR","419","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","M.Luceño","1994","08",NA,"A.Lima","2249","1955","10","22","Brasil","Pernambuco","Fernando de Noronha","Próximo ao riacho Boldró","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,NA,"PEUFR000419",NA,NA,NA,NA,NA,NA,NA,"8269","auto",NA,NA,NA,NA,NA,NA,NA
"547","2019-11-19 14:06:17-03","UFRPE","PEUFR","16798","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","M.Luceño","1994","08",NA,"A.M.Miranda; L.P.Félix; M.D. Melo; S.A.Lima","1964","1994","08","24","Brasil","Pernambuco","Floresta","Margem do Riacho do Navio","-38.5685997009277","-8.60111045837402",NA,NA,NA,NA,"Erva; caule esverdeado com base arroxeada, inflorescência verde","PEUFR016798",NA,NA,NA,NA,NA,NA,NA,"87756","auto",NA,NA,NA,NA,NA,NA,NA
"548","2019-11-19 14:06:17-03","UFRPE","PEUFR","18835","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","A.P.Prata","2000","06",NA,"E.M.Silva","6","1995","06","10","Brasil","Pernambuco","Igarassu","Refúgio Ecológico Charles Darwin","-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,"Planta coletada em local encharcado","PEUFR018835",NA,NA,NA,NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA
"549","2019-11-19 14:06:17-03","UFRPE","PEUFR","52636","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","M.Luceño","1997","01",NA,"A.P.Mendes; A.C.Settini","377","1996","11","07","Brasil","Rio Grande do Norte","Nísia Floresta","EFLEX do IBAMA","-35.2085990905762","-6.09111022949219",NA,NA,NA,NA,NA,"PEUFR052636",NA,NA,NA,NA,NA,NA,NA,"17449","auto",NA,NA,NA,NA,NA,NA,NA
"550","2020-04-22 16:26:14-03","UFPB","JPB","54440","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Thomas, WW","2014",NA,NA,"Gomes, LA; Farias, MCV; Santos, E; Silva, BD","1026","2013","03","27","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda de mata. Próximo ao apicum. Solo arenoso.","-37.434306","-11.371944","-37.434306","-11.371944",NA,NA,"; HABITAT: Mata Atlântica","JPB0054440","JPB0054440","Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2020-04-22 16:26:19-03","UFPB","JPB","15800","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Luceño, M","1995","08",NA,"Moura, OT","318","1987","09","23","Brasil","Paraíba","João Pessoa","Mangabeira I","-34.863056","-7.115","-34.863056","-7.115","47","47","; HABITAT: Solo úmido","JPB0015800","JPB0015800","Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2020-04-22 16:26:19-03","UFPB","JPB","49689","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Alves, M","2011","09","15","Araújo, DA; Amorim, BS; Cavalcanti, D; Setúbal, R; Chagas, MA","1695","2011","09","09","Brasil","Pernambuco","Goiana","RPPN Fazenda Tabatinga, Borda da mata.","-34.820556","-7.606111","-34.820556","-7.606111","4","4","; HABITAT: Floresta Atlântica próxima à praia.; DESC: Erva ereta.","JPB0049689","JPB0049689","Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2020-04-22 16:26:19-03","UFPB","JPB","8042","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Luceño, M","1995","08",NA,"Felix, LP; Santana, ES","JPB8042","1989","01","31","Brasil","Paraíba","Rio Tinto","Pedrinhas, SEMA IV","-35.080278","-6.803333","-35.080278","-6.803333","11","11","; DESC: Erva ereta, flor verde","JPB0008042","JPB0008042 JPB0008042_1","Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2020-04-22 16:26:19-03","UFPB","JPB","9382","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Luceño, M","1995","08",NA,"Felix, LP; Miranda, CAB de","JPB9382","1989","05","18","Brasil","Paraíba","Rio Tinto","Mata do Maracujá, SEMA III","-35.080278","-6.803333","-35.080278","-6.803333","11","11","; HABITAT: Herbáceo, locais úmidos; DESC: Em touceira pequena, planta áfila","JPB0009382","JPB0009382","Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2020-04-22 16:26:19-03","UFPB","JPB","30704","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Alves, M","2008","06",NA,"Costa-Santos, M","71","2001","06","01","Brasil","Paraíba","Riachão",NA,"-35.6288986206055","-6.54333019256592",NA,NA,NA,NA,"; DESC: Erva coletada em margem de lagoa","JPB0030704","JPB0030704","Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,"10838","auto",NA,NA,NA,NA,NA,NA,NA
"556","2020-12-04 13:19:05-03","UDESC","LUSC","9601","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","R.C. Bortoluzzi",NA,NA,NA,"R.C. Bortoluzzi","34","2007","03","10","Brasil","Santa Catarina","Ponte Alta","Fazenda Salto.","-50.380298614502","-27.4841995239258",NA,NA,NA,NA,NA,"LUSC009165","LUSC009165",NA,NA,NA,NA,NA,NA,"33166","auto",NA,NA,NA,NA,NA,NA,NA
"557","2019-01-17 11:23:06-02","PUCRS","MPUC","5627","S","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus","R. Br.","Equipe do Projeto","1988","01","01",NA,NA,"1988","01","14","Brasil","RS","Guaíba",".","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,NA,NA,"Liliopsida",NA,NA,"1",NA,NA,NA
"558","2019-01-17 11:23:05-02","PUCRS","MPUC","18056","S","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus","R. Br.",NA,NA,NA,NA,NA,NA,"1986","11","05","Brasil","RS","Uruguaiana","BR 472, Km 7 - Campus II da PUCRS","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,NA,NA,"Liliopsida",NA,NA,"1",NA,NA,NA
"559","2019-01-17 11:23:05-02","PUCRS","MPUC","5541","S","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus","R. Br.","Equipe do Projeto","1988","01","01",NA,NA,"1988","01","13","Brasil","RS","Guaíba",".","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,NA,NA,"Liliopsida",NA,NA,"1",NA,NA,NA
"560","2019-01-17 11:23:06-02","PUCRS","MPUC","5628","S","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus","R. Br.","Equipe do Projeto","1988","01","01",NA,NA,"1988","01","13","Brasil","RS","Guaíba",".","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,NA,NA,"Liliopsida",NA,NA,"1",NA,NA,NA
"561","2019-01-17 11:23:05-02","PUCRS","MPUC","5624","S","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus","R. Br.","Equipe do Projeto","1988","01","01",NA,NA,"1988","01","14","Brasil","RS","Guaíba",".","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,NA,NA,"Liliopsida",NA,NA,"1",NA,NA,NA
"562","2019-01-17 11:23:05-02","PUCRS","MPUC","5623","S","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus","R. Br.","Equipe do Projeto","1988","01","01",NA,NA,"1988","01","14","Brasil","RS","Guaíba",".","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,NA,NA,"Liliopsida",NA,NA,"1",NA,NA,NA
"563","2019-01-17 11:23:05-02","PUCRS","MPUC","19849","S","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus","R. Br.",NA,NA,NA,NA,NA,NA,"1989","12","15","Brasil","RS","Mostardas","Porto do Barquinho","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,"86098","auto","Liliopsida",NA,NA,"1",NA,NA,NA
"564","2019-01-17 11:23:06-02","PUCRS","MPUC","7296","S","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus","R. Br.","S.M. Nunes",NA,NA,NA,NA,NA,"1986","01","01","Brasil","SC","Tubarão",".","-49.0072222","-28.4644444","-49.0072222000","-28.4644444000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,NA,NA,"Liliopsida",NA,NA,"1",NA,NA,NA
"565","2019-01-17 11:23:06-02","PUCRS","MPUC","5626","S","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus","R. Br.","Equipe do Projeto","1988","01","01",NA,NA,"1988","02","05","Brasil","RS","Pelotas",".","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,NA,NA,"Liliopsida",NA,NA,"1",NA,NA,NA
"566","2019-01-17 11:23:05-02","PUCRS","MPUC","2974","S","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus","R. Br.","T. Strehl","1986","01","01",NA,NA,"1978","02","23","Brasil","RS","Pelotas",".","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,NA,NA,"Liliopsida",NA,NA,"1",NA,NA,NA
"567","2019-01-17 11:23:05-02","PUCRS","MPUC","5625","S","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus","R. Br.","Equipe do Projeto","1988","01","01",NA,NA,"1988","02","04","Brasil","RS","Pelotas",".","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,NA,NA,"Liliopsida",NA,NA,"1",NA,NA,NA
"568","2019-01-17 11:23:05-02","PUCRS","MPUC","1967","S","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus","R. Br.","T. Strehl","1978","01","01",NA,NA,"1978","02","24","Brasil","RS","Pelotas",".","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,NA,NA,"Liliopsida",NA,NA,"1",NA,NA,NA
"569","2019-01-17 11:23:05-02","PUCRS","MPUC","18083","S","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus","R. Br.","A.C. Araujo","1996","01","01",NA,NA,"1986","10","10","Brasil","RS","Uruguaiana","Caiboaté","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,NA,NA,"Liliopsida",NA,NA,"1",NA,NA,NA
"570","2019-01-17 11:23:06-02","PUCRS","MPUC","5629","S","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus","R. Br.","Equipe do Projeto","1988","01","01",NA,NA,"1988","02","05","Brasil","RS","Pelotas",".","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,NA,NA,"Liliopsida",NA,NA,"1",NA,NA,NA
"571","2019-01-17 11:23:09-02","PUCRS","MPUC","10906","S","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv","L. Eggers",NA,NA,NA,NA,NA,"2002","01","01","Brasil","RS","Triunfo",".","-51.7180555556","-29.9433333333","-51.7180555556","-29.9433333333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales",NA,NA,NA,"Liliopsida",NA,NA,"1",NA,NA,NA
"572","2019-01-17 11:23:09-02","PUCRS","MPUC","12003","S","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv","F.P. Franco","2009","01","01",NA,NA,"2009","02","28","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,"Coletado em campo úmido",NA,NA,"South America",NA,NA,NA,"Poales",NA,NA,NA,"Liliopsida",NA,NA,"1",NA,NA,NA
"573","2019-11-08 08:51:27-03","FURB","FURB","54012","PreservedSpecimen","Plantae","Cyperaceae","Chlorocyperus","flavescens","Chlorocyperus flavescens","(L.) Rikli","Silva, L.P.","2018","10","29","Funez, L.A.","6354","2017","05","15","Brasil","Santa Catarina","Blumenau","Morro do Cachorro.","-49.0377777","-26.7766667","-49.0377777","-26.7766667","150","150",NA,"FURB54012","FURB54012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2020-10-14 10:00:52-03","FURB","FURB","57453","PreservedSpecimen","Plantae","Cyperaceae","Chlorocyperus","flavescens","Chlorocyperus flavescens","(L.) Rikli","Silva, L.P.","2018","10","29","Schwirkowski, P.","2632","2018","01","21","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Vila Pilz, Ao longo da linha férrea.","-49.4486111","-26.2863889","-49.4486111","-26.2863889","850","850","Frutos imaturos, esverdeados Habitat: Floresta Ombrófila Mista. Borda de mata Habito: Herbácea","FURB57453","FURB57453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
