"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","previousCatalogNumber","infraspecificEpithet"
"363","2021-02-08 12:43:02-03","UFRGS","ICN","042641","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Pedralli, G","s.n.","1978","09","22","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00029576",NA,"2012","11","27","Entrada para o mato do Sr. Clemente","Arbusto 1m altura.","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"364","2021-02-08 12:43:02-03","UFRGS","ICN","035165","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Baptista, LRM","s.n.","1977","09","24","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00029582",NA,"2012","11","27","Faxinal",NA,"Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"365","2021-02-08 12:43:02-03","UFRGS","ICN","083778","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Hagelund, K","s.n.","1987","11",NA,"Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00029601",NA,"2012","11","27","Passo de Torres",NA,"Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"366","2021-02-08 12:43:02-03","UFRGS","ICN","045138","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Longhi, H; Irgang, BE","s.n.","1979","07","12","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"ICN00029590",NA,"2012","11","27","Fazenda Águas Claras","Arbusto.; No banhado, em turfeira.","Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA,NA
"367","2021-02-08 12:43:02-03","UFRGS","ICN","020763","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Lima, DA","s.n.","1972","11","11","Brasil","SC","Passo de Torres","-49.7228012084961","-29.3349990844727",NA,NA,NA,NA,"ICN00029572",NA,"2012","11","27",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"14251","auto",NA,NA,NA,NA,NA
"368","2021-02-08 12:43:02-03","UFRGS","ICN","165557","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Cordeiro, J; et al.","3246","2009","11","04","Brasil","RS","Arroio do Sal","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"ICN00029607",NA,"2012","11","27","Arroio Teixeira","doação MBM; arbusto, 2,20m, flor creme; restinga arbórea","Dicotyledon",NA,"América do Sul",NA,NA,"15157","auto",NA,NA,NA,NA,NA
"369","2021-02-08 12:43:02-03","UFRGS","ICN","161849","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Molz, M","s.n.","2007","07","24","Brasil","RS","Arroio do Sal","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"ICN00029606",NA,"2012","11","27","Balneário Rondinha Nova","Árvore, 9 m de altura; Restinga arenosa","Dicotyledon",NA,"América do Sul",NA,NA,"15157","auto",NA,NA,NA,NA,NA
"370","2021-02-08 12:43:02-03","UFRGS","ICN","092903","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Rossoni, MG","534","1990","10","19","Brasil","RS","Arroio do Sal","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"ICN00029587",NA,"2012","11","27","Balneário Rondinha Velha","Com fruto.","Dicotyledon",NA,"América do Sul",NA,NA,"15157","auto",NA,NA,NA,NA,NA
"371","2021-02-08 12:43:02-03","UFRGS","ICN","092902","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Rossoni, MG","538","1990","10","20","Brasil","RS","Arroio do Sal","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"ICN00029600",NA,"2012","11","27","Balneário Rondinha Velha",NA,"Dicotyledon",NA,"América do Sul",NA,NA,"15157","auto",NA,NA,NA,NA,NA
"372","2021-02-08 12:43:02-03","UFRGS","ICN","092901","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Rossoni, MG","356","1990","03","17","Brasil","RS","Arroio do Sal","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"ICN00029585",NA,"2013","04","24","Balneário Rondinha Velha","Com flores.","Dicotyledon",NA,"América do Sul",NA,NA,"15157","auto",NA,NA,NA,NA,NA
"373","2021-02-08 12:43:02-03","UFRGS","ICN","063137","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Stehmann, JR","494","1984","11","20","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00029594",NA,"2012","11","27",NA,"Arbusto; frutos verdes.; Em butiazal.","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"374","2021-02-08 12:43:02-03","UFRGS","ICN","182926","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Molz, M","s.n.",NA,NA,NA,"Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00029610",NA,"2012",NA,NA,NA,"Árvore 9-10m altura, frutos imaturos.; Restinga arenosa.","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"375","2021-02-08 12:43:02-03","UFRGS","ICN","046639","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Pedralli, G","s.n.","1979","11","16","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00029595",NA,"2012","11","27","100m da nascente do Arroio Águas Claras, lado esquerdo da estrada","Flores jovens e frutos maduros.; Terreno arenoso, seco.","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"376","2021-02-08 12:43:02-03","UFRGS","ICN","040375","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Hagelund, K","6661","1973","01","21","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00029580",NA,"2012","11","27","BR-101",NA,"Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"377","2021-02-08 12:43:02-03","UFRGS","ICN","026431","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Lima, DA; Irgang, BE","s.n.","1974","10","28","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00029583",NA,"2012","11","27","Butiazal","Arbusto.","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"378","2021-02-08 12:43:02-03","UFRGS","ICN","035385","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Pedralli, G","s.n.","1977","11","07","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00029577",NA,"2012","11","27","Dunas","Prqueno arbusto com flores.","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"379","2021-02-08 12:43:02-03","UFRGS","ICN","081999","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Falkenberg, DB","2971","1985","10","27","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00029592",NA,"2012","11","27","Estrada camping a Lagoa Itapeva","Capoeira; restinga.","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"380","2021-02-08 12:43:02-03","UFRGS","ICN","064346","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Stehmann, JR","747","1985","10","28","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00029596",NA,"2012","11","27","Itapeva","Arbusto.; Em capão, junto a banhado.","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"381","2021-02-08 12:43:02-03","UFRGS","ICN","028181","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","LIndeman, J; Porto, ML","s.n.","1972","07","12","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00029571",NA,"2012","11","27","Parque de Torres","Capoeira.","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"382","2021-02-08 12:43:02-03","UFRGS","ICN","048959","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Brack, P","s.n.","1981","02","11","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00029597",NA,"2012","11","27","Praia da Rondinha","Capões em dunas.","Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"383","2021-02-08 12:43:02-03","UFRGS","ICN","174026","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Mancino, LC; Verdi, M","s.n.","2012","01","24","Brasil","SC","Araranguá","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"ICN00015072","ICN00015072",NA,NA,NA,NA,"mata paludosa","Dicotyledon",NA,"América do Sul",NA,NA,"19353","auto",NA,NA,NA,NA,NA
"384","2021-02-08 12:43:02-03","UFRGS","ICN","193033","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Silva, XSM","Kersten, R; Silva, SM","136","1997","07","20","Brasil","SP","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"ICN00035058",NA,"1997",NA,NA,"Bairro do Carioca","Nome: vulgar: Aroeira branca; Árvore de 16m,PAP=65+93 cm, com botões, casca suberosa esfoliativa, em floresta secundária (31 C+).","Dicotyledon",NA,"América do Sul",NA,NA,"25028","auto",NA,NA,NA,NA,NA
"385","2021-02-08 12:43:02-03","UFRGS","ICN","048876","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Schinini, A","s.n.","1980",NA,NA,"Argentina","Corrientes","Bonpland",NA,NA,NA,NA,NA,NA,"ICN00029598",NA,"2012","11","27",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-02-08 12:43:02-03","UFRGS","ICN","067419","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Waechter, JL","2238","1986","10","26","Brasil","RS","Capivaras",NA,NA,NA,NA,NA,NA,"ICN00029604",NA,"2012","11","27","Tapes","Arbusto com 1,5 m de altura; flores amarelo-esverdeadas.; Em resto de mata turfosa.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-02-08 12:43:02-03","UFRGS","ICN","189945","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P","Bordignon, SAL; Apel, MA","s.n.","2009","12","17","Brasil","RS","Lombas",NA,NA,NA,NA,NA,NA,"ICN00029605",NA,"2012","11","27","Sto Antonio da Patrulha","Material testemunho dissertação de mestrado UFRGS; estéril; Árvore de 10 m altura.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","17793","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees e Mart.","Moraes, P.","Mariath, J.","854","1980","10",NA,"Brasil","Rio Grande do Sul","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"HAS0017793",NA,"2014","08","29","Estrada Osório - Tramandaí.","Planta com flor verdosa e inflorescências jovens, rara, no topo sobre dunas, no sol, solo arenoso.","Magnoliophyta",NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA
"389","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","520","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees e Mart.",NA,"Torgan, L.","s.n.","1973","11",NA,"Brasil","Rio Grande do Sul","Torres","-49.7269","-29.3353","-49,7269000","-29,3353000",NA,NA,"HAS0000520",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","90473","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees e Mart.","Moraes, P.","Lindeman, J.C.","s.n.","1972","07",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"HAS0090473",NA,"2014","08","29",NA,"Série 18.9","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","90200","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. Ex Nees",NA,"Molz, M.","s.n.","2007","11",NA,"Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0090200",NA,NA,NA,NA,"Campo Bonito","Arbusto em beira de estrada. Frutos imaturos","Magnoliophyta",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"392","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","90474","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees e Mart.","Moraes, P.","Silveira, N.","1769","1984","10",NA,"Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0090474",NA,"2014","08","29","Na estrada para Itapeva","Com cerca de 4 metros de altura. Flores amarelo-esverdeadas.","Magnoliophyta",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"393","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","90475","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees e Mart.","Moraes, P.","Silveira, N.","3491","1985","09",NA,"Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0090475",NA,"2014","08","29","Nas dunas da Praia de Itapeva","Com cerca de 2 metros de altura. Muito ornamental.","Magnoliophyta",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"394","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","88655","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees e Mart.","Moraes, P.","Mondin, C.","6","1987","04",NA,"Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0088655",NA,"2014","08","29","Praia de Rondinha Nova, num capão distante cerca de 400 metros do mar","No mato; Árvore com cerca de 6 metros de altura; Frutos verdes imaturos; Folhas com galhos.","Magnoliophyta",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"395","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","85148","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees e Mart.","Moraes, P.","Frosi, R.","394","1985","09",NA,"Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0085148",NA,"2014","08","29","Próximo ao Posto da CORLAC, na BR 101","Cerca de 2 metros de altura.","Magnoliophyta",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"396","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","49718","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees e Mart.","Moraes, P.","Grings, M.","1700","2012","10",NA,"Brasil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HAS0049718",NA,"2014","08","29","Coxilha das Lombas","Arvoreta com 3 metros de altura; Flores amarelo-creme; em solo brejoso de maricazal.","Magnoliophyta",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
"397","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","88658","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees e Mart.","Moraes, P.","Mattos, N.","474","1961","10",NA,"Brasil","São Paulo","Cotia","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,"HAS0088658",NA,"2014","08","29","Entre a cidade e Vila Fortão, Km 33-34","Num capão à beira de um córrego. 3 metros de altura. Em flor.","Magnoliophyta",NA,NA,NA,NA,"23869","auto",NA,NA,NA,NA,NA
"398","2014-09-23 11:01:44-03","G","G-DC","G00135206","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees","CAT.HERB.PRODR.","Weddell, H. A.","950","1858",NA,"00","Brazil",NA,NA,"-53.08982","-10.77311","-53.08982","-10.77311",NA,NA,"G00135206",NA,"2008","01","01",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2014-09-23 11:01:44-03","G","G-DC","G00135213","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees","CAT.HERB.PRODR.","Sellow, F.","1387",NA,NA,NA,"Brazil",NA,NA,"-53.08982","-10.77311","-53.08982","-10.77311",NA,NA,"G00135213",NA,"2008","01","01",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,"SYNTYPUS of Persea venosa Nees",NA,NA,NA,NA,NA,NA,NA
"400","2019-11-21 10:07:38-03","IBt","SP","487571","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Simão Bianchini, R","Shirasuna, RT","3101","2013","11","01","Brasil","São Paulo","Guarulhos","-46.530139","-23.411528","-46.530139","-23.411528","781","781",NA,NA,"2015","06","23","Lote 5 OAE 501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-11-21 10:07:38-03","IBt","SP","65686","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Baitello, JB","Kuhlmann, M","1299","1945","01","24","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,"Entre Bofete e Guarei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-11-21 10:07:38-03","IBt","SP","358610","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Coe Teixeira, B","Krieger, L","10862","1971","10","30","Brasil","Minas Gerais","Entre Rios de Minas","-44.065601348877","-20.6707992553711",NA,NA,NA,NA,NA,NA,"1980","02","11","Fazenda da Pedra Branca",NA,NA,NA,NA,NA,NA,"20620","auto",NA,NA,NA,NA,NA
"403","2019-11-21 10:07:38-03","IBt","SP","296982","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Paschoal, MES","1572","1999","07","30","Brasil","São Paulo","Agudos","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Cia Cervejaria Brahma, margem do Ribeirão do Pelintra",NA,NA,NA,NA,NA,NA,"52219","auto",NA,NA,NA,NA,NA
"404","2019-11-21 10:07:38-03","IBt","SP","10507","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Teixeira, BC","Campos Novaes, J","CGG4596",NA,NA,NA,"Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SP006401","SP006401","1970","03","16",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"405","2019-11-21 10:07:38-03","IBt","SP","44390","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Baitello, JB","Viégas, AP","s.n.","1939","10","30","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"2003",NA,NA,"Fazenda Campo Grande",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"406","2019-11-21 10:07:38-03","IBt","SP","24028","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Baitello, JB","Sampaio, AN","s.n.","1928","11",NA,"Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"2003",NA,NA,"Horto Florestal da Boa Vista",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"407","2019-11-21 10:07:38-03","IBt","SP","76010","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Baitello, JB","Mattos, N","474","1961","10","14","Brasil","São Paulo","Cotia","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,"SP055586","SP055586","2003",NA,NA,"Entre a cidade e Vila Fortão, km 33-34",NA,NA,NA,NA,NA,NA,"23869","auto",NA,NA,NA,NA,NA
"408","2019-11-21 10:07:38-03","IBt","SP","487245","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Moraes, PLR; Lima, HC; Diniz, CC; Farias, DS","951","1994","04","23","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"SP055591","SP055591","1994","06","22","Parque Estadual Carlos Botelho, Beira de estrada",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"409","2019-11-21 10:07:38-03","IBt","SP","6502","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Baitello, JB","Brade, AC","5791","1912","11",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"410","2019-11-21 10:07:38-03","IBt","SP","920","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Baitello, JB","Hoehne, FC","s.n.","1917","12","04","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"411","2019-11-21 10:07:38-03","IBt","SP","10496","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Baitello, JB","Usteri, A","196","1906","10","28","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2003",NA,NA,"Freguesia do Ó",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"412","2019-11-21 10:07:38-03","IBt","SP","47452","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Baitello, JB","Handro, O","s.n.","1944","11","25","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP055588","SP055588","2003",NA,NA,"Nativa no Jardim Botânico",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"413","2019-11-21 10:07:38-03","IBt","SP","10495","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Baitello, JB","Usteri, A","s.n.","1906","02","11","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP055590","SP055590","2003",NA,NA,"Pinheiros",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"414","2019-11-21 10:07:38-03","IBt","SP","58338","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Baitello, JB","Hashimoto, G","605","1949","02","11","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP055589","SP055589","2003",NA,NA,"Sacomã",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"415","2019-11-21 10:07:38-03","IBt","SP","20909","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Baitello, JB","s.col.","s.n.","1927","10","20","Brasil","São Paulo","Taubaté","-45.5499992370605","-23.0200004577637",NA,NA,NA,NA,"SP055587","SP055587","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25704","auto",NA,NA,NA,NA,NA
"416","2014-09-23 10:58:11-03","G","G","G00020787","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees","Moraes, P. L. R.","Sellow, F.",NA,NA,NA,NA,"Brazil",NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"G00020787","G00020787","2008","01","01",NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=143824&base=img&lang=en",NA,NA,"AMERIQUE DU SUD",NA,"ISOSYNTYPUS of Persea hypoglauca Nees",NA,NA,NA,NA,NA,NA,NA
