"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"285","2019-10-07 09:31:31-03","UEFS","HUEFS","84424","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Queiroz, L.P.de","2004","07","26","Brasil","Bahia","Rui Barbosa","ARIE da Serra do Orobó, Riacho do Meio.","-40.489444","-12.309167","40W29'22''","12S18'33''","Floresta semi-decídua com dorsel a 15 m de alt., borda de mata ciliar, área mais degradada.","HUEFS0084424","HUEFS0084424",NA,"9262",NA,NA,NA,"560","560","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"286","2019-10-07 09:31:31-03","UEFS","HUEFS","89371","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","H.Liuth","Harley, R.M.","2004","02","22","Brasil","Bahia","Rio de Contas","Ca. 6 km de Rio de Contas na estrada para Jussiape e 900 m do entrocamento na estrada para Marion. Beira da Estrada.","-41.764444","-13.620278","41W45'52''","13S37'13''","Mata seca densa, chamada carrasco, e com um rio e mata ciliar na baixada.","HUEFS0089371","HUEFS0089371",NA,"54926",NA,NA,NA,"891","891","Angiospermae","Malpighiales",NA,NA,NA,"2011","09",NA,"Rosanae",NA,NA,NA,NA
"287","2019-10-07 09:31:31-03","UEFS","HUEFS","90339","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Queiroz, L.P.de","2004","11","13","Brasil","Bahia","Rui Barbosa","Serra do Orobó. Riacho da Prata.","-40.490556","-12.318611","40W29'26''","12S19'7''",NA,"HUEFS0090339","HUEFS0090339",NA,"9763",NA,NA,NA,"640","640","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"288","2019-10-07 09:31:31-03","UEFS","HUEFS","91178","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Queiroz, L.P.de","2004","12","17","Brasil","Bahia","Rui Barbosa","Serra do Orobó. Estrada para o Riacho da Prata.","-40.491667","-12.310556","40W29'30''","12S18'38''",NA,"HUEFS0091178","HUEFS0091178",NA,"9860",NA,NA,NA,"569","569","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"289","2019-10-07 09:31:31-03","UEFS","HUEFS","91239","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Queiroz, L.P.de","2004","12","18","Brasil","Bahia","Rui Barbosa","Serra do Orobó. Encosta da Serra.","-40.483611","-12.313056","40W29'1''","12S18'47''",NA,"HUEFS0091239","HUEFS0091239",NA,"9921",NA,NA,NA,"814","814","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"290","2019-10-07 09:31:31-03","UEFS","HUEFS","9506","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","H.Liuth","Mattos-Silva, L.A.","1985","11","22","Brasil","Bahia","Nilo Peçanha",NA,"-39.1068992614746","-13.5993995666504",NA,NA,NA,"HUEFS0009506","HUEFS0009506",NA,"1965",NA,NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,"39303","auto","2011","09",NA,"Rosanae",NA,NA,NA,NA
"291","2019-10-07 09:31:31-03","UEFS","HUEFS","69955","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","H.Liuth","Faustino, T.C.","2002","05","21","Brasil","Rio Grande do Sul","Porto Alegre","PZBRS","-51.2299995422363","-30.0331001281738",NA,NA,NA,"HUEFS0069955","HUEFS0069955",NA,"32",NA,NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,"29946","auto","2011","09",NA,"Rosanae",NA,NA,NA,NA
"292","2019-10-07 09:31:31-03","UEFS","HUEFS","9767","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta subsp. compacta","(Schnizl.) Cuatrec.",NA,"Hatschbach, G.","1991","01","23","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,"HUEFS0009767","HUEFS0009767",NA,"54916",NA,NA,NA,"3","5","Angiospermae","Malpighiales","subsp. compacta","45291","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"293","2015-03-13 19:25:19-03","F","FMNH-SEEDPLANTS","V0278231F","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0278231F","V0278231F_01",NA,NA,"South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"294","2018-04-04 16:24:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,"RRC ID Flag","F. C. Hoehne",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"255","South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","255",NA,NA,NA
"295","2015-03-13 19:25:19-03","F","FMNH-SEEDPLANTS","V0278224F","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0278224F","V0278224F_01",NA,NA,"South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"296","2015-03-13 19:25:19-03","F","FMNH-SEEDPLANTS","V0278226F","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0278226F","V0278226F_01",NA,NA,"South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"297","2015-03-13 19:25:19-03","F","FMNH-SEEDPLANTS","V0278227F","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0278227F","V0278227F_01",NA,NA,"South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"298","2015-03-13 19:25:19-03","F","FMNH-SEEDPLANTS","V0278228F","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0278228F","V0278228F_01",NA,NA,"South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"299","2015-03-13 19:25:19-03","F","FMNH-SEEDPLANTS","V0278229F","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0278229F","V0278229F_01",NA,NA,"South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"300","2015-03-13 19:25:19-03","F","FMNH-SEEDPLANTS","V0278230F","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0278230F","V0278230F_01",NA,NA,"South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"301","2015-03-13 19:25:19-03","F","FMNH-SEEDPLANTS","V0278232F","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0278232F","V0278232F_01",NA,NA,"South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"302","2015-03-13 19:25:19-03","F","FMNH-SEEDPLANTS","V0278233F","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0278233F","V0278233F_01",NA,NA,"South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"303","2020-04-29 16:29:55-03","UFVJM","HDJF","6096","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Machado, ELM","Soares, CCC; Barbalho, PPG;","2018","05","17","Brasil","Minas Gerais","Conceição do Mato Dentro","CAVA NE1","-43","-19","-43","-19",NA,"HDJF006096","HDJF006096_01",NA,"107","Southern America",NA,NA,"852","852","Dicotyledoneae",NA,NA,NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"304","2019-01-25 15:35:10-02","IAC","IAC","43352","S","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","E.L.M. Catharino","E.L.M. Catharino",NA,NA,NA,"Brasil","São Paulo","Cotia","Morro Grande, Reserva, área Quilombo, indivíduo 19.2","-47.004408","-23.755951","-47.004408","-23.755951",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-07-23 12:08:55-03","CEPLAC","CEPEC","138996","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,"H. Liuth","R. M. Harley","2007","10","26","Brasil","Bahia","RIO DE CONTAS","Brumadinho, trilha à Faz. Brumadinho, saindo a direita co caminho para o Pico das Almas. Margem do caminho com árvores altas.","-41.910833","-13.515833","41W54'39","13S30'57","<ll>dwc_commonname:</ll>",NA,NA,NA,"55684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-08-14 15:53:11-03","CEPLAC","CEPEC","136721","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,"H. Liuth","R. C. Forzza","2004","12","30","Brasil","Bahia","JACOBINA","Morro da torre, próx. Ao cruzeiro.","-40.5075","-11.203611","40W30'27","11S12'13","<ll>dwc_commonname:</ll>",NA,NA,NA,"3884",NA,NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-07-23 12:08:55-03","CEPLAC","CEPEC","137080","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,"F. H. F. Nascimento","F. H. F. Nascimento",NA,NA,NA,"Brasil","Bahia","RIO DE CONTAS","Caiambola, Sítio Camburu, cmainho Caiambola/Catolés.","-41.883333","-13.35","41W53'","13S21'","<ll>dwc_commonname:</ll>",NA,NA,NA,"658",NA,NA,NA,"1400","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-07-23 12:08:55-03","CEPLAC","CEPEC","137414","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,"F. H. F. Nascimento","F. H. F. Nascimento",NA,NA,NA,"Brasil","Bahia","RIO DE CONTAS","Serra das Almas. Campo do Quriroz. Mata do Gambá.","-41.945278","-13.524167","41W56'43","13S31'27","<ll>dwc_commonname:</ll>",NA,NA,NA,"575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-07-23 12:08:55-03","CEPLAC","CEPEC","137816","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,"F. H. F. Nascimento","F. H. F. Nascimento",NA,NA,NA,"Brasil","Bahia","RIO DE CONTAS","Serra das Almas. Campo do Queiroz. Mata do Chiquinho.","-41.936389","-13.532778","41W56'11","13S31'58","<ll>dwc_commonname:</ll>",NA,NA,NA,"610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-07-23 12:08:55-03","CEPLAC","CEPEC","92417","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,"L. Rossi","R. M. Harley","1991","12","24","Brasil","Bahia","ABAÍRA","Arredores de Catolés.","-41.85","13.283333","41W51'","13N17'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997",NA
"311","2020-07-23 12:08:55-03","CEPLAC","CEPEC","138728","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,"F. H. F. Nascimento","F. H. F. Nascimento","2000","04","01","Brasil","Bahia","RIO DE CONTAS","Camburu, altura do garimpo da passagem.","-41.883333","-13.366667","41W53'","13S22'","<ll>dwc_commonname:</ll>",NA,NA,NA,"383",NA,NA,NA,"1400","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-07-23 12:08:55-03","CEPLAC","CEPEC","25229","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,"W. Nascimento","R. M. Harley","1980","03","23","Brasil","Bahia","BARRA DA ESTIVA","Serra do Sincorá. 3-13Km ao W de Barra da Estiva na Rod. p/ Jussiape.","-41.416667","-13.666667","41W25'","13S40'",NA,NA,NA,NA,"20846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2005",NA
"313","2020-07-23 12:08:55-03","CEPLAC","CEPEC","71525","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,"W. Nascimento","M. L. Guedes","1996","03","31","Brasil","Bahia","JACOBINA","Sem informação.","-40.809167","-11.154167","40W48'33","11S9'15",NA,NA,NA,NA,"2709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2005",NA
"314","2020-07-23 12:08:55-03","CEPLAC","CEPEC","84587","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,"H. Liuth","A. M. Amorim","1979","02","08","Brasil","Bahia","ITACARÉ","Loteamento da Marambaia. Rod. Ilhéus/Itacaré, ca. 6Km de Itacaré.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,"3232",NA,NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,"01/06/2011",NA
"315","2020-07-23 12:08:55-03","CEPLAC","CEPEC","16019","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,"S. A. Mori","T. S. dos Santos","1979","02","13","Brasil","Bahia","ITIRUÇÚ","Km 7 Rod. Itiruçú/Maracás.","-40.1502990722656","-13.5317001342773","0W0'0","0S0'0",NA,NA,NA,NA,"3432",NA,NA,NA,NA,NA,NA,NA,NA,"22271","auto",NA,NA,NA,NA,NA,NA,"30/12/1982",NA
"316","2020-07-23 12:08:55-03","CEPLAC","CEPEC","9154","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,"W. Nascimento","T. S. dos Santos","1973","02","19","Brasil","Bahia","VITÓRIA DA CONQUISTA","Km 20 da Rod. Conquista/Barra do Choça.","-40.8394012451172","-14.8661003112793","0W0'0","0S0'0",NA,NA,NA,NA,"2578",NA,NA,NA,NA,NA,NA,NA,NA,"70493","auto",NA,NA,NA,NA,NA,NA,"30/08/2005",NA
"317","2020-07-23 12:03:01-03","CEPLAC","CEPEC","20911","PreservedSpecimen","Plantae","Chrysobalanaceae","Vantanea","compacta","Vantanea compacta",NA,"R. M. Harley","R. M. Harley","1977","03","03","Brasil","Bahia","MORRO DO CHAPÉU","Apice Morro do Chapeu, 8Km SW cidade, W Rod. Utinga.","-41.2","-11.583333","41W12'0","11S35'0",NA,NA,NA,NA,"19327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-07-23 12:08:55-03","CEPLAC","CEPEC","95221","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,"H. Liuth","J. M. V. Alves","2000","10","25","Brasil","Bahia","VITÓRIA DA CONQUISTA","Próximo ao CETAS.","-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,NA,NA,"171",NA,NA,NA,NA,NA,NA,NA,NA,"70493","auto",NA,NA,NA,NA,NA,NA,"01/06/2011",NA
"319","2020-07-23 12:08:55-03","CEPLAC","CEPEC","138237","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,"H. Liuth","J. Spada","1973","03","29","Brasil","Espírito Santo","LINHARES","Reserva Florestal Linhares CVRD. Próximo a estrada142 Talhão 403.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"233",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-07-23 12:08:55-03","CEPLAC","CEPEC","44755","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,"G. T. Prance","A. M. Giulietti","1981","06","30","Brasil","Minas Gerais","santana do riacho","Km 118 ao longo da Rod. B. Horizonte/Conceicao do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,"30/12/1981",NA
"321","2020-07-23 12:08:55-03","CEPLAC","CEPEC","120458","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta",NA,"J. Wesenberg","J. Wesenberg","2005","10","10","Brasil","Rio de Janeiro","TERESÓPOLIS","Parque Nacional da Serra dos Órgãos, vale do Rio Paquequer. Próximo a trilha do rancho Frio.","-43.008333","-22.458611","43W0'30","22S27'31",NA,NA,NA,NA,"1012",NA,NA,NA,NA,NA,NA,NA,"compacta",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2005",NA
"322","2020-07-23 12:08:55-03","CEPLAC","CEPEC","52374","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta",NA,"L. C. Giordano","A. M. Amorim","1991","11","20","Brasil","Bahia","ubaitaba","Ramal a esq. estr. p/ Itacare, a 4Km do loteam. da Marambaia.","-39.323299407959","-14.3125",NA,NA,NA,NA,NA,NA,"435",NA,NA,NA,NA,NA,NA,NA,"compacta","27575","auto",NA,NA,NA,NA,NA,NA,"30/12/1995",NA
"323","2020-11-12 17:01:07-03","UEL","FUEL","43655","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatr.","Baitello, JB","Baitello, JB; Souza, D; Silva, EL","2005","11","05","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Mata alta preservada","-47.969833","-24.064917","-47.969833","-24.064917",NA,"FUEL019410",NA,NA,"1799",NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"2005","11",NA,NA,NA,NA,NA,NA
"324","2020-11-12 17:01:07-03","UEL","FUEL","28028","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnizl.) Cuatr.","Hatschbach, G","Hatschbach, G; Hatschbach, M; Silva, JM","1991","01","23","Brasil","Paraná","Guaraqueçaba","Rio Guaraqueçaba, próximo a barra, próximo a barra .","-48.3288993835449","-25.3066997528076",NA,NA,NA,"FUEL019409",NA,NA,"54916",NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales","compacta","37295","auto","1991",NA,NA,NA,NA,NA,NA,NA
"325","2020-11-12 17:01:07-03","UEL","FUEL","53","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnizl.) Cuatr.","Giordano, LC","Hatschbach, G","1969","03","14","Brasil","Paraná","Paranaguá","Pico Torto","-48.5092010498047","-25.5200004577637",NA,NA,NA,"FUEL019408",NA,NA,"21265",NA,NA,NA,"300","300","Tracheophyta","Malpighiales","compacta","24916","auto","1995","09","27",NA,NA,NA,NA,NA
"326","2019-11-01 15:01:26-03","UnB","UB","132630","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnizl.) Cuatrec.","Cuatrecasas, J","Irwin, HS","1971","02","25","Brasil","Bahia",NA,"Ca. 24km N of Seabra, road to Água de Rega",NA,NA,NA,NA,"Corolla and stamens cream.; Gallery forest",NA,NA,NA,"31059","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,"compacta",NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA
"327","2019-11-01 15:01:26-03","UnB","UB","132631","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnizl.) Cuatrec.","Ratter, JA","Irwin, HS","1971","02","16","Brasil","Bahia",NA,"Ca. 18km E of Morro do Chapéu",NA,NA,NA,NA,NA,NA,NA,NA,"32299A","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,"compacta",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"328","2019-11-01 15:01:26-03","UnB","UB","132632","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnizl.) Cuatrec.","Cuatrecasas, J","Belém, RP","1965","01","22","Brasil","Bahia",NA,"Entre Itiruçu e Maracás",NA,NA,NA,NA,"Flor branca esverdeada.; Árvore 12m.",NA,NA,NA,"221","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,"compacta",NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA
"329","2021-02-22 15:47:36-03","MN","R-TIPOS","117578","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta var. grandiflora","(Urb.) Cuatrec.","Giordano, L.C.","Glaziou, A.F.M.","1891","03","10","Brasil","Rio de Janeiro","Nova Friburgo","Alto Macaé","-42.5311012268066","-22.2819004058838",NA,NA,NA,"R000117578","R000117578_001","Isoparatypus de Vantanea contracta var. grandiflora Urb.","18181",NA,NA,NA,NA,NA,NA,NA,"var. grandiflora","33190","auto","1998","04","23",NA,NA,NA,NA,NA
"330","2020-08-20 20:39:43-03","UFSC","FLOR","37180","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Falkenberg, D.B.","Falkenberg, D.B.; Oliveira, C.P.L. de","2008","03","08","Brasil","Santa Catarina","Florianópolis","Morro da Costa da Lagoa, Ilha de Santa Catarina.","-48.472222","-27.55","48º28'20''W","27º33'0''S","árvore, 25m altura, 70cm dap, flor amarelada, sépalas verdes, pétalas amarelo-claras (jovens) a creme-esverdeadas (mais velhas), filetes creme-esbranquiçados, anteras amarelas e ovário verde-claro. Conectivo apiculado, prolongado acim","FLOR0037180",NA,NA,"11032",NA,NA,NA,"390","390",NA,"Malpighiales",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"331","2020-08-20 14:57:22-03","UFSC","FLOR","8223","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Falkenberg, D.B.","Bresolin, A.","1980","02","21","Brasil","Santa Catarina","Florianópolis","Cachoeira Pequena, Lagoa do Peri, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"árvore, flor verde-esbranquiçada, 25m altura. Abundante","FLOR0008223",NA,NA,"1407",NA,NA,NA,"350","350",NA,"Malpighiales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-08-20 20:39:43-03","UFSC","FLOR","37171","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Falkenberg, D.B.","Falkenberg, D.B.; Oliveira, C.P.L. de","2007","11","28","Brasil","Santa Catarina","Florianópolis","Morro da Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"árvore, 25m altura, 70cm dap, flor em botão, fruto maduro, folhas discolores","FLOR0037171",NA,NA,"11023",NA,NA,NA,"390","390",NA,"Malpighiales",NA,"27000","auto","2007",NA,NA,NA,NA,NA,NA,NA
"333","2020-08-20 14:57:22-03","UFSC","FLOR","1497","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Klein, R.M.","1967","04","18","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"árvore, flor branca, 20m altura","FLOR0001497",NA,NA,"7345",NA,NA,NA,"300","300",NA,"Malpighiales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-08-20 14:57:22-03","UFSC","FLOR","1496","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Klein, R.M.; Bresolin, A.","1967","03","15","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"árvore, flor branca, 20m altura","FLOR0001496",NA,NA,"7298",NA,NA,NA,"200","200",NA,"Malpighiales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-08-20 14:57:22-03","UFSC","FLOR","54707","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Mello, A.S.","Mello, A.S.; Nuernberg, A.","2014","04","21","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha, trilha da casa de vidro.","-48.6161003112793","-26.1168994903564",NA,NA,"árvore, fruto marrom. Coordenadas aproximadas.","FLOR0054707",NA,NA,"961",NA,NA,NA,"20","20",NA,"Malpighiales",NA,"18121","auto","2014","04","21",NA,NA,NA,NA,NA
"336","2020-08-20 14:57:22-03","UFSC","FLOR","1498","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Reitz, R.; Klein, R.M.","1965","07","15","Brasil","Santa Catarina","Siderópolis","Serrinha.","-49.4244003295898","-28.5977993011475",NA,NA,"árvore, Fruto Imaturo, verde, 25m altura","FLOR0001498",NA,NA,"17260",NA,NA,NA,"200","200",NA,"Malpighiales",NA,"23427","auto",NA,NA,NA,NA,NA,NA,NA,NA
