"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"1141","2011-01-25 12:36:00-02","MO","MOBOT","3236271","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M.K. Caddah",NA,NA,NA,"Ezechias P. Heringer|José E. de Paula|R.C. Mendoça|Anajúlia E. Heringer Salles","Heringer 348","1978","2","21","Brazil","Distrito Federal",NA,"Picada M3. Mata Seca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1142","2008-05-27 22:02:00-03","MO","MOBOT","3254256","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J.J. Wurdack",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 47093","1983","11","8","Brazil","Paraná",NA,"Rio Bromado (mun. Morretes).",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","2008-05-27 22:02:00-03","MO","MOBOT","3286639","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","F.A. Michelangeli",NA,NA,NA,"W. Wayt Thomas","Thomas 13767","2004","2","1","Brazil","Bahia",NA,"Mun. Camacan. Fazenda Serra Bonita, Reserva Serra Bonita, 9.7 km W of Camacan on raod to Jacareci, then 6 km SW on road to RPPN Serra Bonita and Embratel tower. Montane tropical moist forest.","-39.56527","-15.39166",NA,NA,"835.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","2008-05-27 22:02:00-03","MO","MOBOT","3296021","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","R. Goldenberg",NA,NA,NA,"Pedro Fiaschi","Fiaschi 1898","2004","1","23","Brazil","Bahia",NA,"Barro Preto: Serra da Pedra Lascada. 13.7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção a serra.","-39.20277","-14.77027",NA,NA,"600.00000000","900.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","2008-05-27 22:02:00-03","MO","MOBOT","3298221","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M.L.D. Souza & J.F.A. Baumgratz",NA,NA,NA,"* CHIEA","CHIEA 92","1980","3","5","Brazil","São Paulo",NA,"Reserva Biologica, Parque Estadual das Fontes do Ipiranga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","2008-05-27 22:02:00-03","MO","MOBOT","3298285","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M.L.D. Sousa",NA,NA,NA,"D.A. De Grande","Grande 357","1979","11","26","Brazil","São Paulo",NA,"Cananeia, Ilha do Cardoso, trilha de acesso ao Centro de Pequisas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","2008-05-27 22:02:00-03","MO","MOBOT","3298480","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M.L.D. Souza & J.F.A. Baungrantz",NA,NA,NA,"* CHIEA","CHIEA 27","1979","11","28","Brazil","São Paulo",NA,"São Paulo, Reserva Biologica, Parque Estadual das Fontes do Ipiranga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","2008-05-27 22:02:00-03","MO","MOBOT","3298754","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 51710","1987","12","18","Brazil","Paraná",NA,"Res. Biol. de Sapitanduva (mun. Antonina).",NA,NA,NA,NA,"30.00000000","50.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","2013-07-18 09:03:00-03","MO","MOBOT","330654","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J.Wurdack (!RL 2013)",NA,NA,NA,"Alwyn H. Gentry|Elsa M. Zardini","Gentry 49786","1985","1","24","Brazil","Paraná",NA,"SAPITANDUVA: Municipio Morretes, Datschbach Biological Reserve ca. 10 cm N E of Morretes.","-48.75","-25.5",NA,NA,"40.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-80","6",NA
"1150","2008-05-27 22:02:00-03","MO","MOBOT","3311483","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. Wurdack",NA,NA,NA,"Gustavo Martinelli|E. Simonis","Martinelli 9093","1983","1","28","Brazil","Rio de Janeiro",NA,"Mun. de Petrópolis, Araras, Cachoeira do Rio Capoeirão, mata higrófila.",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151","2008-05-27 22:02:00-03","MO","MOBOT","3311489","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. Wurdack",NA,NA,NA,"Joseph H. Kirkbride, Jr.","Kirkbride, Jr. 5245","1983","4","25","Brazil","Distrito Federal",NA,"Mata ciliar seca. Córrego Jatobá.","-48.1","-15.6",NA,NA,"1240.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152","2013-05-17 14:32:00-03","MO","MOBOT","3329181","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","R. Goldenberg (UPCB)",NA,NA,NA,"Keiichi Mizoguchi","Mizoguchi 1639","1980","5","25","Brazil","São Paulo",NA,"Mun Eldorado Caverna do diabo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1153","2020-04-10 04:39:00-03","MO","MOBOT","101041761","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"Marcelo Reginato|J. Aguire-Santoro|R.F. Monteiro|Lukas H. Daneu","Reginato 1267","2012","1","13","Brazil","Bahia","Camacan","RPPN Serra Bonita, trilha da Bromelia.","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"22686","auto",NA,NA,NA,NA,NA,"1",NA
"1154","2018-05-14 14:25:00-03","MO","MOBOT","101045960","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"Marcelo Reginato|F.S. Meyer","Reginato 1340","2012","2","15","Brazil","Rio de Janeiro","Itatiaia","P.N. do Itatiaia. Ultimo Adeus.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,"1",NA
"1155","2015-08-23 05:45:00-03","MO","MOBOT","3228156","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","E.M. Woodgyer",NA,NA,NA,"B.L. Stannard|R.F. Queiroz","Stannard 52135","1992",NA,NA,"Brazil","Bahia",NA,"Mun. Abaíra: Tijuquinho. Mata de encosta.","-41.9","-13.26666",NA,NA,"1760.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156","2009-10-26 23:35:00-02","MO","MOBOT","3221428","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.",NA,NA,NA,NA,"Ludwig Riedel","Riedel s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157","2019-02-19 04:30:00-03","MO","MOBOT","1940953","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.",NA,NA,NA,NA,"C.F.P. Martius","Martius 4","1817",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type"
"1158","2010-11-13 04:25:00-02","MO","MOBOT","2477183","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.",NA,NA,NA,NA,"Roberto M. Klein","Klein 1099",NA,NA,NA,"Brazil","Santa Catarina",NA,"Mata da Cia. Hering",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","2010-11-13 04:25:00-02","MO","MOBOT","2477205","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.",NA,NA,NA,NA,"Roberto M. Klein","Klein 2362",NA,NA,NA,"Brazil","Santa Catarina",NA,"Morro do Spitzkopf",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160","2019-02-19 04:30:00-03","MO","MOBOT","3129867","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.","Rechinger",NA,NA,NA,"C.F.P. Martius","Martius 6","1817",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","2009-10-26 23:35:00-02","MO","MOBOT","3129868","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.",NA,NA,NA,NA,"Ludwig Riedel","Riedel s.n.",NA,NA,NA,"Brazil",NA,NA,"Brazilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","2013-01-12 05:18:00-02","MO","MOBOT","3221346","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.",NA,NA,NA,NA,"Peter Clausen","Clausen 1973","1840","8",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","2013-05-07 06:03:00-03","MO","MOBOT","3220470","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.","Gleasson",NA,NA,NA,"Ynés Mexia","Mexia 4573","1930","4","7","Brazil","Minas Gerais",NA,"Viçosa, Road to São Miguel, just beyond km. 4; cut-over woodsl in deep shade.",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164","2012-05-15 15:41:00-03","MO","MOBOT","3220688","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.","R.L. Liesner",NA,NA,NA,"Jim Conrad|Werner Dietrich","Conrad 2188","1974","1","8","Brazil","Santa Catarina",NA,"Hillside above the hospital 10 km south of Itajaí, on road 116.","-48.65","-26.98333",NA,NA,"100.00000000","150.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165","2014-11-25 15:58:00-02","MO","MOBOT","3220824","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.","R.L. Liesner",NA,NA,NA,"Jim Conrad","Conrad 2170","1974","1","8","Brazil","Santa Catarina",NA,"Hillside above the hospital 10 km south of Itajaí, on road 116.","-48.65","-26.98333",NA,NA,"100.00000000","150.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166","2013-05-07 06:03:00-03","MO","MOBOT","3221289","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.","Gleason",NA,NA,NA,"Ynés Mexia","Mexia 5825","1931","5","13","Brazil","Minas Gerais",NA,"Districto Diamantina. Christais; above Corriga Duas Pontes, on high, damp bank.",NA,NA,NA,NA,"1160.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167","2008-05-27 22:02:00-03","MO","MOBOT","3223366","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.","J. Wurdack",NA,NA,NA,"Amaral","Amaral 7159","1981",NA,NA,"Brazil","Minas Gerais",NA,"Municipio de Santana do Riacho: km 132/133 ao longo da rodovia Belo Horizonte - Conceição Mato Dentro. Mata ciliar do Córrego Andrequicé. (beira da mata).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","2009-07-31 17:16:00-03","MO","MOBOT","3223790","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.","J.J. Wurdack",NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 20218","1968","2","16","Brazil",NA,NA,"Gallery margin. Gallery forest and adjacent cerrado and campo slopes, Serra do Cipó, Minas Gerais, km 132 (ca. 153 km N. of Belo Horizonte).",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169","2011-02-17 10:57:00-02","MO","MOBOT","3224164","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.","J.J. Wurdack",NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 20744","1968","2","23","Brazil",NA,NA,"Galley margin. Low gallery woods and adjacent rocky campo with sandstone and quartz outcrops, Serra fo Espinhaço, at Lapinha, Minas Gerais, ca. 18km S. of Sêrro on road (MG 2) to Diamantina.",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","2020-07-04 13:36:00-03","MO","MOBOT","3224240","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.","Brade",NA,NA,NA,"Alexander C. Brade","Brade 18720","1947","2",NA,"Brazil","São Paulo",NA,"Capital - Villa Emma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1171","2009-07-17 17:34:00-03","MO","MOBOT","3224385","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.","V. Norliud",NA,NA,NA,"Per Dusén","Dusén 516a","1914",NA,NA,"Brazil","Paraná",NA,"Jaguarialyva ad margem silvulae.",NA,NA,NA,NA,"730.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172","2009-06-29 10:56:00-03","MO","MOBOT","3224533","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.","Gleason",NA,NA,NA,"Louis O. Williams|Vicente Assis","Williams 6184","1945","3","11","Brazil","Minas Gerais",NA,"Edge of forest. Serra da Mutuca near Vargem de Ouro Podre, Municipio of Nova Lima.",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173","2008-05-27 22:02:00-03","MO","MOBOT","3298244","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.","S.A.C. Chiea",NA,NA,NA,"José R. Pirani","Pirani 720","1983","5","28","Brazil","Minas Gerais",NA,"Santa Barbara, Serra do Caraça, estrada para a Capelinha, campo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","2012-12-08 05:18:00-02","MO","MOBOT","3298245","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.","S.A.C. Chiea",NA,NA,NA,"Maria das Graça Sajo","Sajo s.n.",NA,NA,NA,"Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","2020-06-22 14:18:48-03","UNESP-IBILCE","SJRP","09613","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","A.C. Cervi",NA,NA,NA,"A.C. Cervi",NA,NA,NA,NA,"Brasil","Paraná","Antonina","reserva biológica de sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Arvoreta 4 m, pétalos alvos, estames róseos;",NA,NA,"América do Sul",NA,NA,"Tracheophyta","Myrtales","38300","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1176","2015-10-22 10:03:01-02","UNIOESTE","UNOP","7641","S","Plantae","Melastomataceae","Leandra","fragilis","Leandra fragilis","Cogn.","Vidal, W.N.","1985","04","01","Vidal, W.N.","636","1985","02","14","Brasil","Minas Gerais","Morro do brigadeiro","Morro do Brigadeiro , próximo a fazenda.",NA,NA,NA,NA,NA,NA,"Arbusto, escandente, flores brancas, estames rosa-forte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177","2015-10-22 10:03:01-02","UNIOESTE","UNOP","7642","S","Plantae","Melastomataceae","Leandra","fragilis","Leandra fragilis","Cogn.","UNICAMP","1984","08","31","Kuhlmann, J.G.","s.n.","1935","02","26","Brasil","Minas Gerais","Viçosa","Fazenda Crissiuma.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"1178","2015-10-22 10:03:01-02","UNIOESTE","UNOP","1302","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Meyer, F.S.","2012",NA,NA,"Cardozo, A.P.; Calazans, L.; Theófilo, R.; Calazans, L.; Theófilo, R.","46","2012","05","20","Brasil","Rio de Janeiro","Macaé de Cima","Trilha a esquerda da porteira do sítio Verdum.",NA,NA,NA,NA,NA,NA,"Folha cartácea, discolor. Nervura abaxial com base roxa. Tricomas ferrugineos. Frutos jovens, cálice persistente avermelhado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","2018-09-12 14:48:17-03","UNIOESTE","UNOP","7635","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Romero, R.","2004","11",NA,"Paula, C.C.; Aniceto, D.; Silva, R.R. da; Aniceto, D.; Silva, R.R. da","553","2002","12","21","Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco, Área 2.","-43.674139","-20.504139","-43.674139","-20.504139",NA,NA,"Terrestre; mata de capão; arbusto de 1,40 m; frequência de 1 indivíduo num raio de aproximadamente 5 m; folhas verdes com nervura central vinho e tricomas castanhos; sépalas brancas pilosas;pétalas brancas glabras; pelos castanhos nos ramos e lilás n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","2015-10-22 10:03:01-02","UNIOESTE","UNOP","7670","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Leonar Souza, M.","1993",NA,NA,"Vieira, M.F.; Vidal, W.N.; Vidal, M.R.R.; Soares, M.F.; Vidal, W.N.; Vidal, M.R.R.; Soares, M.F.","371","1986","04","05","Brasil","Minas Gerais","Araponga","Caminho da pedra do boné, passando pela fazenda do Sr. Eugenio, orla da mata subindo pela trilha.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"Arbusto de mais ou menos 2 m de altura, brácteas róseas, flores róseas, fruto quase negro.",NA,NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA
"1181","2018-05-28 17:23:58-03","UNIOESTE","UNOP","6659","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Meyer, F.S.","2017",NA,NA,"Temponi, L.G.; Gris, D.; Pilatti, D.M.; Gris, D.; Pilatti, D.M.","918","2010","12","09","Brasil","Paraná","Antonina","Reserva da Cachoeira.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Arbusto, 2,5 m. Flores creme.",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"1182","2020-08-31 09:06:30-03","INPA","INPA","203530","S","Plantae","Melastomataceae","Leandra","fragilis","Leandra fragilis","Cogn.","Wurdack, JJ","1995",NA,NA,"Hatschbach, GG","61421","1995","01","14","Brasil","Espírito Santo","Alfredo Chaves","São Bento de Urânia.","-40.749698638916","-20.6350002288818",NA,NA,"900","900",NA,"INPA0203530","INPA0203530 INPA0203530_e","Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales","32447","auto",NA,NA,NA,NA,NA,NA,NA
"1183","2020-08-31 09:06:30-03","INPA","INPA","279889","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Meyer, FS","2017","08",NA,"Dias, AT","s.n.","1995","04","13","Brasil","São Paulo","Botucatu","Distrito Rubião Junior, Mata ao lado da igraja Santo Antonio.","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,"INPA0279889",NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales","40412","auto",NA,NA,NA,NA,NA,NA,NA
"1184","2020-08-31 09:06:30-03","INPA","INPA","112906","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Wurdack, JJ","1983",NA,NA,"Hatschbach, GG","44493","1981","12","30","Brasil","Paraná","Antonina","Morro do Registro","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"INPA0112906","INPA0112906 INPA0112906_e","Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales","38300","auto",NA,NA,NA,NA,NA,NA,NA
"1185","2020-08-31 09:06:30-03","INPA","INPA","103007","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Wurdack, JJ","1983",NA,NA,"Renner, SS","148","1981","03","02","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional Serra dos Órgãos, Parque Nacional Serra dos Orgãos.","-43.2075004577637","-22.9027996063232",NA,NA,"1000","1000",NA,"INPA0103007","INPA0103007 INPA0103007_e","Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales","57442","auto",NA,NA,NA,NA,NA,NA,NA
"1186","2020-08-31 09:06:30-03","INPA","INPA","122034","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Wurdack, JJ","1983",NA,NA,"Kirkbride Junior, JH","5057","1982","11","09","Brasil","Distrito Federal",NA,"Cabeceira do Córrego Jatobá","-48.1","-15.6","-48.1","-15.6",NA,NA,NA,"INPA0122034","INPA0122034 INPA0122034_e","Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2020-08-31 09:06:30-03","INPA","INPA","123175","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Wurdack, JJ","1983",NA,NA,"Kirkbride Junior, JH","3076","1979","12","19","Brasil","Distrito Federal",NA,"Fazenda Água Limpia, perto encampimento",NA,NA,NA,NA,NA,NA,NA,"INPA0123175","INPA0123175 INPA0123175_e","Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","2020-08-31 09:06:30-03","INPA","INPA","128718","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Wurdack, JJ","1983",NA,NA,"Kirkbride Junior, JH","5245","1983","04","25","Brasil","Distrito Federal",NA,"Córrego Jatobá",NA,NA,NA,NA,NA,NA,NA,"INPA0128718","INPA0128718 INPA0128718_e","Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","2020-08-31 09:06:30-03","INPA","INPA","48724","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Wurdack, JJ",NA,NA,NA,"Anderson, WR","35719","1972","02","09","Brasil","Minas Gerais",NA,"South-eastern drainage of Pico de Itambe about 5 Km directly west and north of Santo Antônio de Itambé",NA,NA,NA,NA,"950","950",NA,"INPA0048724",NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
