"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"608","2020-08-20 14:57:45-03","UFSC","FLOR","33143","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Baumgratz, J.F.A.; Reginato, M.; Heiden, G.; Iganci, J.R.V. & Soares Filho, H.F.S.","957","2007","03","20","Brasil","Rio de Janeiro","Nova Friburgo","Distrito de Macaé de Cima, Reserva Ecológica de Macaé de Cima, formação de mata Atlântica de altitude. Margem da estrada para o Sítio Sophronites, após entroncamento para Sítio do João Luiz.","-42.516667","-22.416667","42º31'W","22º25'S","700","700","arbusto com ramos e pecíolo verdes; folhas verdes levemente discolores, flor inflorescência verdejovens verdes, 1,2m altura. Recebido de RB Nª 439224.","FLOR0033143",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2020-08-20 20:39:59-03","UFSC","FLOR","34085","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Souza, M.L.; Baumgratz, J.F.A.","2010",NA,NA,"Tavares, R.A.M.; Giordano, L.C.; Bovini, M.G.; Nadruz, M. & Barros, J.V.","80","2001","05","01","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, picada atrás do Sítio Bacchus.","-42.499167","-22.376667","42º29'57''W","22º22'36''S","1370","1370","arbusto, ramos verdes, folhas verdes discolores com domácias alvas nas nervuras suprabasais, Fruto Imaturo, verde e maduro roxo, 4m altura","FLOR0034085",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2020-08-20 20:39:59-03","UFSC","FLOR","43090","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Baumgratz, J.F.A.; Santos Filh","2007",NA,NA,"Baumgratz, J.F.A.; Neto, S.S.; Sylvestre, L.S.; Santos Filho, L.A.F.; Heiden, G.; Silva, W. & Santos","985","2007","04","19","Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, região denominada Mato Escuro, na área do Rancho dos Bobos.","-43.466667","-22.566667","43º28'W","22º34'S","830","830","arbusto com ramos e pecíolos verdes; folhas verdes discolores, flor inflorescências verdes; domácias em tufo de pelos, alvo-amareladasjovem verde, 2m altura. Recebido de RB Nª 439708.","FLOR0043090",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2020-08-20 20:39:59-03","UFSC","FLOR","43111","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Souza, M.L.","2009",NA,NA,"Verdi, M.; Hasckel, R.P. & Klemz, G.","2449","2009","06","30","Brasil","Santa Catarina","Botuverá","Localidade de #?##?#.","-49.051944","-27.268611","49º3'7''W","27º16'7''S","874","874","arbustiva, Fruto Imaturo, verde, 2m altura. Recebido de FURB Nª 13597.","FLOR0043111",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2020-08-20 20:39:59-03","UFSC","FLOR","43121","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Souza, M.L.","2009",NA,NA,"Verdi, M.; Korte, A. & Hasckel, R.P.","2233","2009","05","26","Brasil","Santa Catarina","Orleans","Reserva do Aguai.","-49.495833","-28.172222","49º29'45''W","28º10'20''S","928","928","arbustiva, flor roxo, 3m altura. Recebido de FURB Nª 13556. Habitat: floresta ombrófila densa, estádio sucessivo avançado","FLOR0043121",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2020-08-20 20:39:59-03","UFSC","FLOR","43122","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Souza, M.L.","2009",NA,NA,"Verdi, M.; Korte, A. & Hasckel, R.P.","2226","2009","05","26","Brasil","Santa Catarina","Orleans","Reserva do Aguai.","-49.495833","-28.172222","49º29'45''W","28º10'20''S","928","928","arbustiva, flor roxa, 3m altura. Recebido de FURB Nª 13574.","FLOR0043122",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2020-08-20 20:39:59-03","UFSC","FLOR","43123","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Souza, M.L.","2009",NA,NA,"Dreveck, S.; Carneiro, F.E.","963","2009","05","29","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Vargem do Braço.","-48.866944","-27.81","48º52'1''W","27º48'36''S","744","744","arvoreta, Fruto Maduro, roxo, 1,7m altura. Recebido de FURB Nª 13339.","FLOR0043123",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2020-08-20 14:57:45-03","UFSC","FLOR","53360","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Camargo, E.A.","2008","08",NA,"Meyer, F.S.","613","2008","03","28","Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rudengas - Univille, Rio Natal.","-49.378611","-26.250556","49º22'43''W","26º15'2''S",NA,NA,"Arbusto 2 m de alt, coletado no sub-bosque da mata. Frutos roxos","FLOR0053360",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2020-08-20 14:57:45-03","UFSC","FLOR","65457","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Oliveira, A.A. de","2009","11","01","Korte, A.; Kniess, A.","579","2009","10","21","Brasil","Santa Catarina","Vidal Ramos","Águas Frias.","-49.410556","-27.360556","49º24'38''W","27º21'38''S","895","895",". Florística Projeto IFFSC (Inventário Florístico Florestal de Santa Catarina) 422 (exsicata recebida de FURB 15639)","FLOR0065457","FLOR0065457",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2020-08-20 20:39:59-03","UFSC","FLOR","27309","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Wurdack, J.J.","1994",NA,NA,"Silva, J.M.; Poliquesi, C.B. & Barbosa, E.","1315","1994","04","13","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"arbusto, flor lilás, 2m altura","FLOR0027309",NA,NA,"Myrtales",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"618","2020-08-20 20:39:59-03","UFSC","FLOR","29055","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Falkenberg, D.B.","1991",NA,NA,"Sobral, M.; et alii","6220","1990","04","01","Brasil","Paraná","Quatro Barras","Trilha dos Jesuítas.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"arvoreta, Fruto Maduro, azul, 4m altura","FLOR0029055",NA,NA,"Myrtales",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"619","2020-08-20 14:57:45-03","UFSC","FLOR","41200","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Santos Filho, L.A.F.; Baumgrat","2008","04","20","Santos Filho, L.A.F.; Baumgratz, J.F.A.; Silva, W.; Andrade, M. & Moura, A.L.O.","18","2008","04","20","Brasil","Rio de Janeiro","Itatiaia","àrque Nacional do Itatiaia, trilha para os Três Picos.","-44.5633010864258","-22.4960994720459",NA,NA,"1000","1000","arvoreta, flor jovens verdes, infrutescência verde, 2m altura. Ramos e pecíolos verdes, folhas verdes discolores, Projeto.","FLOR0041200",NA,NA,"Myrtales",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"620","2020-08-20 20:39:59-03","UFSC","FLOR","47236","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Souza, M.L.; Baumgratz, J.F.A.","2010",NA,NA,"Leitman, M.","133","1986","08","24","Brasil","Rio de Janeiro","Nova Friburgo","Área de Proteção Ambiental de Macaé de Cima. Cabeceira do Rio das Flores.","-42.5311012268066","-22.2819004058838",NA,NA,"1300","1300","arbusto, flor purpúreo, 2m altura. Ciófila. Folhas leve discolores","FLOR0047236",NA,NA,"Myrtales",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"621","2020-08-20 20:39:59-03","UFSC","FLOR","34086","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Baumgratz, J.F.A.","1990",NA,NA,"Baumgratz, J.F.A.; Berry, P.E.; Guedes, R. & Caruso, J.","484","1990","11","20","Brasil","Rio de Janeiro","Nova Friburgo","Distrito de Macaé de Cima, crescendo na trilha que conduz à parcela I.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"arvoreta, heliófila; ramos e pecíolos verdes; folhas verdes, subdiscolores, flor início de floração; raque, hipanto e cálice verdes; pétalas e estames alvos, 2,5m altura","FLOR0034086",NA,NA,"Myrtales",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"622","2020-08-20 20:39:59-03","UFSC","FLOR","34062","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Souza, M.L.; Baumgratz, J.F.A.","1994",NA,NA,"Amorim, A.; Jacques, E.L.; Silvestre, L. & Kurtz, B.","132","1989","06","30","Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"arbusto; folhas verdes concolores, flor verde e maduro de cor roxa, bem vistoso","FLOR0034062",NA,NA,"Myrtales",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"623","2020-08-20 20:39:59-03","UFSC","FLOR","34063","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Souza, M.L.; Baumgratz, J.F.A.","1994",NA,NA,"Vieira, C.M.; Peron, M. & Araújo, J.A.","35","1989","08","15","Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, margens do Rio Macaé.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"arbusto; folhas discolores verdes, flor jovem verde, maduro roxo, 3m altura","FLOR0034063",NA,NA,"Myrtales",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"624","2020-08-20 14:57:45-03","UFSC","FLOR","34064","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Baumgratz, J.F.A.",NA,NA,NA,"Baumgratz, J.F.A.; Pessoa, S.V.; Amorim, A.M. & Filho, J.C.","539","1991","01","17","Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, na estrada p/ Sítio Sofronites, antes do caminho p/ Pedra Bicuda.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"arbusto; ciófilo; ramos, pecíolos e raque verdes; pecíolos também castanhos na f. superior; folhas verdes discolores, com domácias em tufo de pêlos alvos, flor jovem verde, 1,5m altura","FLOR0034064",NA,NA,"Myrtales",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"625","2020-08-20 14:57:45-03","UFSC","FLOR","34106","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Souza, M.L.; Baumgratz, J.F.A.",NA,NA,NA,"Souza, M.L.; Baumgratz, J.F.A.","1507","1994","12","20","Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, trilha imediatamente ao lado da Sede.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"FLOR0034106",NA,NA,"Myrtales",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"626","2020-08-20 20:39:59-03","UFSC","FLOR","51985","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Baumgratz, J.F.A.","2013",NA,NA,"Santos Filho, L.A.F.; Bovini, M. & Giordano, L.C.","84","2009","03","31","Brasil","Rio de Janeiro","Paraty","Ponta Negra, trilha Ponta Negra - Pico do Cairuçú, próximo ao último riacho antes da pedra da divisa.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"arvoreta semi-ciófila, ramos, raques e pecíolos verdes; folhas verdes discolores, flor frutos jovens verdes passando a nigrescentes quando maduro, 3m altura","FLOR0051985",NA,NA,"Myrtales",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"627","2020-08-20 14:57:45-03","UFSC","FLOR","51993","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Baumgratz, J.F.A.; De-Polli, B.","2010","01","18","De-Polli, B.; Baumgratz, J.F.A.; Nadruz, M. & Barberena, F.F.V.A.","32","2010","01","12","Brasil","Rio de Janeiro","Teresópolis","PARNA Serra dos Órgãos. Teresópolis, trilha para Pedra do Sino.","-42.9655990600586","-22.4122009277344",NA,NA,"1170","1170","arvoreta, flor folha verde discolor, pecíolo verde, antera/pétala/estilete alvos, 2,5m altura","FLOR0051993",NA,NA,"Myrtales",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"628","2020-08-20 14:57:45-03","UFSC","FLOR","64923","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Silva-Gonçalves, K.C.; Baumgratz, J.F.A.","2017","08",NA,"Santos Filho, L.A.F.; Couto, R.S.; Godinho, P.; Ricardo","110","2010","03","31","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha em direção a Pedra do Sino, após a Cachoeira de Papel.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"Aarvoreta, 3m altura. Ramos, pecíolos e raques da infrutescência verdes; folhas verdes discolores; frutos jovens verdes. Exsicata recebida de RB 495976","FLOR0064923","FLOR0064923",NA,"Myrtales",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"629","2020-08-20 20:39:59-03","UFSC","FLOR","22910","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Falkenberg, D.B.","1993",NA,NA,"Falkenberg, D.B.; Jarenkow, J.A.","6045","1993","01","09","Brasil","Rio Grande do Sul","Três Cachoeiras","Perdida.","-49.9244003295898","-29.4556007385254",NA,NA,"400","400","arbusto jovem, flor sem, 1 a 1,5m altura","FLOR0022910",NA,NA,"Myrtales",NA,NA,NA,NA,"17224","auto",NA,NA,NA,NA,NA
"630","2020-08-20 20:39:59-03","UFSC","FLOR","22909","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Falkenberg, D.B.","1993",NA,NA,"Falkenberg, D.B.; Jarenkow, J.A.","6046","1993","01","09","Brasil","Rio Grande do Sul","Três Cachoeiras","Perdida.","-49.9244003295898","-29.4556007385254",NA,NA,"400","400","arbusto, estames amarelos, 2m altura","FLOR0022909",NA,NA,"Myrtales",NA,NA,NA,NA,"17224","auto",NA,NA,NA,NA,NA
"631","2020-08-20 20:39:59-03","UFSC","FLOR","16757","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Falkenberg, D.B.","1989",NA,NA,"Falkenberg, D.B.","3823","1986","11","13","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R. H. Ltda.), próx. do rio Garcia (via Lajeado Alto, Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"600","600","arbusto, flor em botão, 1,5m altura","FLOR0016757",NA,NA,"Myrtales",NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"632","2020-08-20 20:39:59-03","UFSC","FLOR","16689","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Souza, M.L.","1987",NA,NA,"Falkenberg, D.B.","3878","1986","11","14","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R. H. Ltda.), próx. do rio Garcia (via Lajeado Alto, Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"600","600","arbusto, flor em botão, 1,2m altura","FLOR0016689",NA,NA,"Myrtales",NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"633","2020-08-20 14:57:45-03","UFSC","FLOR","782","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Klein, R.M.","2301","1959","11","19","Brasil","Santa Catarina","Blumenau","Mata da Cia. Hering, Bom Retiro.","-49.0661010742188","-26.9193992614746",NA,NA,"300","300","arbusto, flor branca, 2m altura","FLOR0000782",NA,NA,"Myrtales",NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"634","2020-08-20 14:57:45-03","UFSC","FLOR","2049","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Klein, R.M.","7080","1967","01","16","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"400","400","arbusto, flor branca, 2m altura","FLOR0002049",NA,NA,"Myrtales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"635","2020-08-20 14:57:45-03","UFSC","FLOR","2048","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Klein, R.M.","6962","1966","12","20","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","arbusto, flor branca, 3m altura","FLOR0002048",NA,NA,"Myrtales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"636","2020-08-20 20:39:59-03","UFSC","FLOR","17400","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Souza, M.L.","1987",NA,NA,"Falkenberg, D.B.","4406","1987","06","27","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"500","500","arbusto, flor imaturo verde, maduro roxo-escuro, 1,5m altura","FLOR0017400",NA,NA,"Myrtales",NA,NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA
"637","2020-08-20 14:57:45-03","UFSC","FLOR","9446","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Souza, M.L.",NA,NA,NA,"Falkenberg, D.B.; Padovani, C.R.","2560","1985","08","03","Brasil","Santa Catarina","Palhoça","Morro Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"300","300","arbusto, Fruto Imaturo, verde, 2m altura","FLOR0009446",NA,NA,"Myrtales",NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA
"638","2020-08-20 20:39:59-03","UFSC","FLOR","18846","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Wurdack, J.J.","1974",NA,NA,"Bresolin, A.","434","1971","12","15","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"700","700","arbusto, 2m altura","FLOR0018846",NA,NA,"Myrtales",NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA
"639","2020-08-20 14:57:45-03","UFSC","FLOR","781","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","3209","1956","05","03","Brasil","Santa Catarina","Palhoça","Pilões.","-48.6678009033203","-27.645299911499",NA,NA,"300","300","arbusto, Fruto Maduro, roxo-escuro, 3m altura","FLOR0000781",NA,NA,"Myrtales",NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA
"640","2021-03-04 15:44:56-03","IF","SPSF","27122","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora",NA,NA,NA,NA,NA,"G. Hatschbach","68372","1998","10","10","Brasil","ES","Conceiçao da Barra","mata atlantica de planicie","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"41644","auto","Magnoliopsida",NA,NA,NA,NA
"641","2021-03-04 15:44:56-03","IF","SPSF","20396","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","M.K.Caddah","2014","02","12","J.A.Pastore & F.A.R.D.P.Arzolla","711","1996","05","14","Brasil","SP","Eldorado","P.E.Jacupiranga- Núcleo Caverna do Diabo","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"COLETA: Arvoreta de 3m de altura; frutos jovens verdes e maduros negros.; GEOGRAFIA: Trilha do Rolado, interior da mata.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"38804","auto","Magnoliopsida",NA,NA,NA,NA
"642","2021-03-04 15:44:56-03","IF","SPSF","48930","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","Mart.","N.M.Ivanauskas","2012","12","30","C.de Moura & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & N.M.Ivanauskas","464","2012","11","27","Brasil","SP","Apiaí","Gleba Banhado Grande","-48.626111","-24.3925",NA,NA,"900","900","COLETA: Árvore com flores.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"643","2021-03-04 15:44:58-03","IF","SPSF","31014","PreservedSpecimen","Plantae","Melastomataceae","Leandra","dusenii","Leandra dusenii",NA,NA,NA,NA,NA,"O.S.Ribas","3716","2001","10","28","Brasil","PR","Ponta Grossa","rio Sao Jorge","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cachoeira do Sapeli&nf;;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"46557","auto","Magnoliopsida",NA,NA,NA,NA
"644","2021-03-04 15:44:58-03","IF","SPSF","31014","PreservedSpecimen","Plantae","Melastomataceae","Leandra","dusenii","Leandra dusenii",NA,NA,NA,NA,NA,"O.S.Ribas","3716","2001","10","28","Brasil","PR","Ponta Grossa","rio Sao Jorge","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cachoeira do Sapeli&nf;;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"46557","auto","Magnoliopsida",NA,NA,NA,NA
"645","2014-12-02 11:48:51-02","CAS","CAS-BOT","412319","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","R. Goldenberg",NA,NA,NA,"Almeda, F.; Martins, A. B.; Fritsch, P. W.; Aranha Filho, J. L.M.; Bush, C.; Belinello, R.","9733","2009","3",NA,"Brazil","Rio de Janeiro",NA,"Municipio Nova Friburgo. Distrito de Mury. Serra dos Orgãos. Estrada da Torre Repetidora (the Sistema Brasileiro Televisão TV tower) south of Nova Friburgo on an unnamed peak west of Pico da Caledônia.","-42.5736","-22.35947","42.5736° W","22.35947° S","1420","1847","Shrub 1.5 m tall. Flowers 4- or 5-merous based on fruiting calyx number. Immature fruits green. One plant seen.",NA,NA,"Magnoliophyta","Myrtales","South America",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"646","2014-12-02 11:55:09-02","CAS","CAS-BOT","412324","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","M. Reginato",NA,NA,NA,"Almeda, F.; Martins, A. B.; Fritsch, P. W.; Aranha Filho, J. L.M.; Bush, C.; Belinello, R.","9767","2009","3",NA,"Brazil","Rio de Janeiro",NA,"Municipio Teresópolis. Parque Nacional da Serra dos Orgãos. Trail to Pedra do Sino.","-43.02779","-22.45943","43.02779° W","22.45943° S","2000","2079","Shrub to 1.5 m tall. Flowers 4- or 5-merous. Petals acute, white and reflexed. Androecium and style white. Occasional.",NA,NA,"Magnoliophyta","Myrtales","South America",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
