"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"43","2020-11-13 09:19:39-03","UFRJ","RFA","28101","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","L.B. Smith","O.M. Barth","I 26","1959","12","31",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"RFA19909",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2020-06-29 11:30:14-03","UFRJ","RFA","13466","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","S.Q. Farias","P. Occhioni","5443","1973","02","28",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Serra de Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,"Arbusto de flores esverdeadas","RFA12210",NA,NA,"33190","auto","2017",NA,NA,"02","16",NA,NA,NA,NA,NA,NA
"45","2020-06-29 11:30:14-03","UFRJ","RFA","5500","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","S.Q. Farias","P. Occhioni","728","1946","10","29",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos. Morro do Assú","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Arbusto","RFA25740",NA,NA,"57442","auto","2017",NA,NA,"02","16",NA,NA,NA,NA,NA,NA
"46","2020-06-29 11:30:14-03","UFRJ","RFA","20989","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","M.Sobral","M. Sobral; M.Paiva, J.Jarenkow, J. Stehmann","1894","1983","04","13",NA,"Brasil","Rio Grande do Sul","Tenente Portela","Parque Estadual Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,"Arbusto 1,5 m de altura","RFA17357",NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-24 17:10:38-03","UTFPR","DVPR","3907","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Dettke, GA","Caxambu, MG; et al.","6399","2015","05","21",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, trilha do Poço Preto.","-54.23306","-25.35493","189","189",NA,"erva semi-ciófila, ca. 0,45 m.; Relevo: suave-ondulado - Vegetação: Floresta Estacional Semidecidual submontana.","DVPR003907",NA,NA,NA,NA,"2016","-54.23306","-25.35493","05","03",NA,NA,NA,NA,NA,NA
"48","2020-11-24 17:10:38-03","UTFPR","DVPR","4285","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Caxambu, MG","Caxambu, MG; Siqueira, EL; Moraes, A; A.C.","7262","2016","02","25",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, trilha do Poço Preto .","-54.26508","-25.37195","168","168",NA,"subarbusto ca. 1 m , semi-ciófilo. Inflorescências alvacentas.; Relevo: suave-ondulado - vegetação: Floresta Estacional Semidecidual Submontana.","DVPR004285",NA,NA,NA,NA,"2016","-54.26508","-25.37195","03","10",NA,NA,NA,NA,NA,NA
"49","2020-11-24 17:10:38-03","UTFPR","DVPR","1097","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Estevan, DA","Duarte, E","65","2013","03","26",NA,"Brasil","Paraná","Dois Vizinhos","Unepe - Restauração Ecológica. Nucleação: Banco de Sementes: parcela 10, sub-parcela 1","-53.0607","-25.4149",NA,NA,NA,"Arbusto, frutos verdes.","DVPR001097","DVPR001097",NA,NA,NA,"2013","-53.0607","-25.4149","06","04",NA,NA,NA,NA,NA,NA
"50","2020-11-24 17:10:38-03","UTFPR","DVPR","1453","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Rossetto, EFS","Trentin, BE","43","2013","06",NA,NA,"Brasil","Paraná","Dois Vizinhos","Unepe - Restauração Ecológica","-53.057201385498","-25.7336006164551",NA,NA,NA,"Arbusto, flores.","DVPR001453",NA,NA,"19637","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-24 17:10:38-03","UTFPR","DVPR","2342","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Estevan, DA","Estevan, DA; Duarte, E","2121","2014","12","15",NA,"Brasil","Paraná","São Jorge d' Oeste","Salto do Chopim. Propriedade Sr. Jair Nogueira","-53.044992","-25.364176","385","385",NA,"Arvoreta, flores.; Borda de mata. Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista.","DVPR002342",NA,NA,NA,NA,"2016","-53.044992","-25.364176",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-04-08 17:38:17-03","EAO","IAN","22772","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Acalypha","brasiliensis","brevipes","Acalypha brasiliensis brevipes","Müll.Arg.",NA,"Warming, JEB","21540",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN022772","IAN022772_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-04-08 17:38:17-03","EAO","IAN","18618","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Acalypha","brasiliensis","cordata","Acalypha brasiliensis cordata","Müll.Arg.",NA,"Martine","19515",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN018618","IAN018618_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-04-08 17:38:17-03","EAO","IAN","57954","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Acalypha","brasiliensis","obtusa","Acalypha brasiliensis obtusa","Müll.Arg.",NA,"Riedel, L","32496",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN057954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-04-08 17:38:17-03","EAO","IAN","22772","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Acalypha","brasiliensis","brevipes","Acalypha brasiliensis brevipes","Müll.Arg.",NA,"Warming, JEB","21540",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN022772","IAN022772_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-04-08 17:38:17-03","EAO","IAN","18618","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Acalypha","brasiliensis","cordata","Acalypha brasiliensis cordata","Müll.Arg.",NA,"Martine","19515",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN018618","IAN018618_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-04-08 17:38:17-03","EAO","IAN","57954","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Acalypha","brasiliensis","obtusa","Acalypha brasiliensis obtusa","Müll.Arg.",NA,"Riedel, L","32496",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN057954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-04-08 17:38:17-03","EAO","IAN","321","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Acalypha","noronhae",NA,"Acalypha noronhae","Ridl.",NA,"Ridley; Lea","109",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN000321","IAN000321_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-12-04 15:25:08-03","PUCPR","HUCP","11042","S","Plantae","Eudicotiledonea",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Mull. Arg.","Silva, SM","Lima, RX","s.n.","1993","02","21",NA,"Brasil","Paraná","Três Barras do Paraná","Rua Guarani","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"HUCP00010609","HUCP00010609",NA,"20611","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-26 18:07:53-03","CPAN-UFMS","COR","17417","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","André, C.B.D.S.","André, C.B.D.S.; Kadowaki, P.G.M.S.; Martins, A.B.D.; Sousa, N.M.; Urquiza, M.V.S.","75","2014","04","11",NA,"Brasil","MS.","Corumbá","Estância Alegrete.","-57.557222","-19.159167",NA,NA,NA,"Com flor de cor vinho. Habito: Arbusto",NA,NA,NA,NA,NA,NA,"57º33'26''W","19º9'33''S",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-26 18:07:53-03","CPAN-UFMS","COR","2787","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Damasceno-Júnior, G. A.","168","1992","03","17",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro Bocaina","-57.636389","-19.035556","171","171",NA,"Subarbusto Habito: Subarbusto",NA,NA,NA,NA,NA,NA,"57º38'11''W","19º2'8''S",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-26 18:07:53-03","CPAN-UFMS","COR","3732","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Damasceno-Júnior, G. A.",NA,"1992","10","31",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro 'Tromba dos Macacos'; próximo ao SAMC","-57.661389","-19.201667","197","197",NA,"Subarbusto Habito: Subarbusto",NA,NA,NA,NA,NA,NA,"57º39'41''W","19º12'6''S",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-26 18:07:53-03","CPAN-UFMS","COR","2791","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Damasceno-Júnior, G. A.","172","1991","10","18",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro Bocaina","-57.636389","-19.035556","171","171",NA,"Subarbusto Habito: Subarbusto",NA,NA,NA,NA,NA,NA,"57º38'11''W","19º2'8''S",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-26 18:07:53-03","CPAN-UFMS","COR","11387","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Inês Cordeiro","Equipe Cabeceira","1566","1998","08","31",NA,"Brasil","Mato Grosso do Sul","Costa Rica","Fazenda Morro Alto, rio Engano. Mata ciliar; rico em calcário; suavemente ondulado.","-53.1291999816895","-18.5438995361328",NA,NA,NA,"C-06, C- 07, C-08",NA,NA,NA,"76958","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:13:56-03","UFBA","ALCB","02030","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Fahel, J; Ferraz, J","s/n","1952","09","08","Southern America","Brasil","Bahia",NA,"Praça do colégio Nª senhora auxiliadora",NA,NA,NA,NA,NA,NA,"ALCB050705","ALCB050705",NA,NA,NA,"2017",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:13:56-03","UFBA","ALCB","02031","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Costa, AL; Barroso, GM","s/n","1975","05","11","Southern America","Brasil","Bahia","Rio do Peixe","Km 22 da Br 242",NA,NA,NA,NA,NA,"ca de 50 cm de altura; Frequente em ambientes sombreados.","ALCB050707","ALCB050707",NA,NA,NA,"2017",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:13:56-03","UFBA","ALCB","02032","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Pinto, GCP","s/n","1972","09",NA,"Southern America","Brasil","Bahia","Cruz das Almas","Recôncavo Sul","-39.1","-12.666667",NA,NA,NA,"Subbosque, planta frequênte.","ALCB050709","ALCB050709",NA,NA,NA,"2017","-39.1","-12.666667","07",NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:13:56-03","UFBA","ALCB","049708","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Rodrigues, ACC","08","2000","11","03","Southern America","Brasil","Bahia","Cruz das Almas","Recôncavo Sul, quintal de uma casa do Povoado Sapucaia, ca. 6 km do centro da cidade, estrada da Escola de Agronomia da UFBA","-39.106111","-12.671944",NA,NA,NA,"de folhas membranáceas, crenadas. Inflorescências dispostas em espigas, com flores em espiral.; Área, antropizada.","ALCB050706","ALCB050706",NA,NA,NA,"2017","-39.106111","-12.671944","07",NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:13:56-03","UFBA","ALCB","056598","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Santana, DL; Loureiro, DM; Alves, L. de J.; Guedes, ML","600","2001","08","14","Southern America","Brasil","Bahia","Cravolândia","Sudoeste, Assentamento Palestina, área de reserva","-39.813333","-13.407778",NA,NA,NA,"1m. Folhas vilosas, membranáceas, discolores. Inflorescência axilar, flores femininas na base, flores masculinas marrons. Frequente.","ALCB050700","ALCB050700",NA,NA,NA,"2017","-39.813333","-13.407778","07",NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:13:56-03","UFBA","ALCB","06422","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Pinto, GCP","s/n",NA,NA,NA,"Southern America","Brasil","Bahia","Cruz das Almas","Recôncavo Sul, Escola de Agronomia da Universidade Federal do Recôncavo Baiano (UFRB)","-39.1","-12.666667",NA,NA,NA,NA,"ALCB050708","ALCB050708",NA,NA,NA,"2016","-39.1","-12.666667","07",NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:13:56-03","UFBA","ALCB","07276","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Queiroz, LP de","25","1980","07","10","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Ondina","-38.5","-12.966667",NA,NA,NA,"Folhas amplas e com longo peciólo. Flores masculinas em espigas alvas axilares e as femininas na base destas com estigmas avermelhados.","ALCB050702","ALCB050702",NA,NA,NA,"2017","-38.5","-12.966667","07",NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:13:56-03","UFBA","ALCB","104542","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Guedes, ML; Oliveira, DSC de; Melo, E; et al.","19439","2012","03","05","Southern America","Brasil","Paraíba","Alagoa Nova","Sítio do Preguiçoso","-35.754444","-7.076667","470","470",NA,"de ca 1 m de altura. Folhas membranáceas, discolores. Inflorescência esverdeadas.","ALCB050716","ALCB050716",NA,NA,NA,"2017","-35.754444","-7.076667","07",NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:13:56-03","UFBA","ALCB","110658","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Melo, E; Silva, M; et al.","10968","2012","03","06","Southern America","Brasil","Paraíba","Pilões","Serra do Espinho. beira da estrada.","-35.579722","-6.886389","260","260",NA,"1m de altura. Folhas membranáceas discolores. Inflorescências verde-amarelas.","ALCB050711","ALCB050711",NA,NA,NA,"2017","-35.579722","-6.886389","07",NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:13:56-03","UFBA","ALCB","110666","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Melo, E; Silva, M; et al.","10925","2012","03","05","Southern America","Brasil","Paraíba","Alagoa Nova","Brejo Paraibano.","-35.754444","-7.076667","470","470",NA,"1-1,5m de altura. Folhas membranáceas. Flores esverdeadas.","ALCB050714","ALCB050714",NA,NA,NA,"2017","-35.754444","-7.076667","07",NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:13:56-03","UFBA","ALCB","111230a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Guedes, ML; Silva, MS dos; et al.","21039","2013","10","18","Southern America","Brasil","Bahia","Elísio Medrado","Serra da Jibóia.","-39.516667","-12.933333",NA,NA,NA,"Folhas com pecíolo longo, folhas com limbo membranáceas, discolores. Inflorescência axilares, flores femininas basais.","ALCB050710","ALCB050710",NA,NA,NA,"2017","-39.516667","-12.933333","07",NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:13:56-03","UFBA","ALCB","132428","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Guedes, ML","30358","2018","03","05","Southern America","Brasil","Bahia","Ibicaraí","Patioba.","-39.583333","-14.85",NA,NA,NA,"Folhas com longo pecíolo, lâmina membranáceas, discolores. Inflorescência axilar, espiciforme, flor sem pétalas. Anteras ovóides, com lóculos paralelos; estiletes com ramos pinatissectos.","ALCB049310","ALCB049310",NA,NA,NA,"2018","-39.583333","-14.85","08",NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:13:56-03","UFBA","ALCB","20336","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Queiroz, LP de; Lemos; Lôbo","1716","1987","07","21","Southern America","Brasil","Bahia","Feira de Santana","Paraguaçu, ca de 10 km a nordeste do entroncamento da BA - 052 com a estrada para Jaguarara","-39.018333","-12.206944",NA,NA,NA,"ca de 1,5 m de altura, com folhas membranáceas. Flores femininas com brácteas verde - amareladas e masculinas verdes.","ALCB050719","ALCB050719",NA,NA,NA,"2017","-39.018333","-12.206944","07",NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:13:56-03","UFBA","ALCB","20766","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Queiroz, LP de","33","1983","11",NA,"Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã","-38.5","-12.966667",NA,NA,NA,NA,"ALCB050712","ALCB050712",NA,NA,NA,"2017","-38.5","-12.966667","07",NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:13:56-03","UFBA","ALCB","80519","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Carneiro-Torres, DS","Conceição, AA; Harley, RM; Santos, RM; Rocha, DSB","1980","2007","04","29","Southern America","Brasil","Bahia","Paramirim","Chapada Diamantina","-42.247222","-13.296389","546","546",NA,"ca. 1,0m alt. Inflorescência verde-claro. Fruto verde.; No interior de mata, na sombra de rocha.","ALCB050717","ALCB050717",NA,NA,NA,"2007","-42.247222","-13.296389","05",NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:13:56-03","UFBA","ALCB","91981","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Guedes, ML; et al.","16252","2006","07","25","Southern America","Brasil","Bahia","Cachoeira","Recôncavo Sul, Opalma","-38.95","-12.616667",NA,NA,NA,"de ca 1 m de altura. Folhas membranáceas, discolores. Inflorescência axilares.","ALCB050720","ALCB050720",NA,NA,NA,"2017","-38.95","-12.616667","07",NA,NA,NA,NA,NA,NA,NA
"81","2019-11-25 16:50:43-03","UFBA","ALCB","97796","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Guedes, ML; Silva, LB da; Oliveira, MAJ de; Melo, IV de; Silva, MCR","17802","2010","10","25","Southern America","Brasil","Bahia","Santa Teresinha","Recôncavo Sul, Serra da Jibóia","-39.475556","-12.853611","822","822",NA,"Folhas com longo pecíolo, lâmina cartácea, discolor. pubescente. Inflorescência axilar, espiciforme.","ALCB050713","ALCB050713",NA,NA,NA,"2017","-39.475556","-12.853611","07",NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:13:56-03","UFBA","ALCB","132331","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Guedes, ML","Guedes, ML","30261","2018","02","05","Southern America","Brasil","Bahia","Cruz das Almas","Mata da Cazuzinha.","-39.171667","-13.116667",NA,NA,NA,"Folhas membranáceas, discolores. Inflorescência axilar, espiciforme. Flores masculinas aglomeradas na axila de uma bráctea; Flores femininas uma ou poucas, dispostas na base da espiga. Flores sem pétalas. Anteras com lóculos oblongoso","ALCB047964","ALCB047964",NA,NA,NA,"2018","-39.171667","-13.116667","07",NA,NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:13:56-03","UFBA","ALCB","08288","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Grupo Pedra do Cavalo","128","1980","06",NA,"Southern America","Brasil","Bahia","Cachoeira","Recôncavo Sul, Estação Embasa","-39.083333","-12.533333",NA,NA,NA,"ca de 1 m de altura. Flores esverdeadas em ciátios.","ALCB050704","ALCB050704",NA,NA,NA,"2017","-39.083333","-12.533333","07",NA,NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:13:56-03","UFBA","ALCB","09877","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Grupo Pedra do Cavalo","853","1980","10",NA,"Southern America","Brasil","Bahia","Cachoeira","Recôncavo Sul, Mata a Ne da B. Bananeiras","-39.083333","-12.533333",NA,NA,NA,"Flores brancas - esverdeadas, em espigas axilares.","ALCB050718","ALCB050718",NA,NA,NA,"2017","-39.083333","-12.533333","07",NA,NA,NA,NA,NA,NA,NA
