"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","recordedBy","recordNumber","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet"
"146","2019-08-16 08:38:50-03","UTFPR","HCF","9902","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","M.G. Caxambu","2011","12","19","2011","11","03","Brasil","PR","Tuneiras do Oeste","cerrado alterado","-52.758056","-23.912333","52°45'29 W","23°54'44,4 S",NA,"513","513",NA,"erva heliófita, terrestre. Flores rosas e brácteas alvas.",NA,"M.G. Caxambu","3640",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-08-16 08:38:50-03","UTFPR","HCF","18049","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","M.G. Caxambu","2015","10","25","2015","10","02","Brasil","PR","Céu Azul","Parque Nacional do Iguaçu, cercanias da","-53.74775","-25.107972","53°44'51,9 W","25°06'28,7 S",NA,"644","644",NA,"erva heliófita, ca. 1 m, entouceirada. Folhas externas verdes e internas vermelhas, ambas com espinhos nas margens. Flores rosas guarnecidas por brácteas alvas.",NA,"M.G. Caxambu","6968",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-08-16 08:38:50-03","UTFPR","HCF","5719","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","M.G. Caxambu","2007","09","03","2007","07","25","Brasil","PR","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,"28572",NA,NA,NA,"erva rupícola, heliófita, entouceirada. Folhas imbricadas formando roseta vermelha no ápice. Flores alvas em brácteas alvas.","auto","M.G. Caxambu","1667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-08-16 08:38:50-03","UTFPR","HCF","3339","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","J. Cordeiro & F. Marinero","2006","05",NA,"2005","11","01","Brasil","PR","Campo Mourão","Afloramento rochoso/Jardim Albuquerque","-52.3830986022949","-24.0456008911133",NA,NA,"28572",NA,NA,NA,"rupícola, com espinhos. Suas folhas são vermelhas na base e verdes no ápice. Possui pequenas flores vermelhas no centro.","auto","H.C.L. Geraldino","197",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-08-16 08:38:50-03","UTFPR","HCF","6646","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","M.G. Caxambu","2008","03","18","2008","03","04","Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.3830986022949","-24.0456008911133",NA,NA,"28572",NA,NA,NA,"erva ereta, heliófita, rupícola, em afloramento de basalto. Folhas formando roseta, as basais de coloração verde e as apicais vermelhas. Flores rosas envoltas por brácteas rosas. Comum.","auto","M.G. Caxambu","2043",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:19:23-03","MBM","MBM","58236","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1977","06","16","Paraguay",NA,NA,"4km S de Ipacaray, camino a Pirayu, Departamento Central",NA,NA,NA,NA,NA,NA,NA,NA,"Terrícola",NA,"Krapovickas, A.; et al.; et al.","32518","Southern America",NA,"MBM058236","MBM058236 MBM058236_1",NA,NA,NA,NA,NA
"152","2020-12-21 16:19:23-03","MBM","MBM","426450","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Araújo, C.C.","2014","11",NA,"2014","11","17","Brazil","Distrito Federal","Brasília","Área particular próxima ao Parque Ecológico e Vivencial da Lagoa Joaquim de Medeiros","-47.9296989440918","-15.7797002792358",NA,NA,"70570","1034","1034",NA,"Folhas verdes à avermelhadas, margem com espinhos castanhos. Brácteas avermelhadas com bainha esbranquiçada. Brácteas florais alvas com muitas escamas. Sépalas alvo-esverdeadas. Pétalas róseas com margem alva.; Cerredão.","auto","Araújo, C.C.; Hoinaski, R.; Hoinaski, R.","54","Southern America",NA,"MBM426450",NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:19:23-03","MBM","MBM","1190","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith, L.B.",NA,NA,NA,NA,NA,NA,"Brazil","Paraná","Campo Mourão","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,"28572",NA,NA,NA,"Terrícola","auto","Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13262","Southern America",NA,"MBM001190","MBM001190",NA,NA,NA,NA,NA
"154","2020-12-21 16:19:23-03","MBM","MBM","124642","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Brotto, M.L.","2019","01","14","2018","06","03","Brazil","Paraná","Campo Mourão",NA,"-52.347222","-24.033056","-52.347222","-24.033056",NA,"550","550",NA,"Erva rupícola; frutos maduros amarelos.; Relicto de Savana em lajeado de basalto.",NA,"Brotto, M.L.; Barboza, E.; Barboza, E.","2658","Southern America",NA,"MBM124642","MBM124642",NA,NA,NA,NA,NA
"155","2020-12-21 16:19:23-03","MBM","MBM","128555","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Schinini, A.",NA,NA,NA,"1987","10","23","Paraguay",NA,NA,"Departamento Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,"Terrícola",NA,"Zardini, E.M.; et al.; et al.","3633","Southern America",NA,"MBM128555","MBM128555",NA,NA,NA,NA,NA
"156","2020-12-21 16:19:23-03","MBM","MBM","148230","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Schinini, A.",NA,NA,NA,"1989","11","11","Paraguay",NA,NA,"Acahay Massif",NA,NA,NA,NA,NA,NA,NA,NA,"Terrícola",NA,"Zardini, E.M.; et al.; et al.","16243","Southern America",NA,"MBM148230","MBM148230",NA,NA,NA,NA,NA
"157","2020-12-21 16:19:23-03","MBM","MBM","149305","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Leme, E.M.C.",NA,NA,NA,"1991","11","07","Brazil","Goiás","Água Fria","Subida Torre Embratel",NA,NA,NA,NA,NA,NA,NA,NA,"Terrícola",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","55906","Southern America",NA,"MBM149305","MBM149305",NA,NA,NA,NA,NA
"158","2020-12-21 16:19:23-03","MBM","MBM","16964","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Leme, E.M.C.",NA,NA,NA,"1970","10","21","Brazil","Mato Grosso","Bataguaçu","Porto XV",NA,NA,NA,NA,NA,NA,NA,NA,"Terrícola",NA,"Hatschbach, G.","24990","Southern America",NA,"MBM016964","MBM016964",NA,NA,NA,NA,NA
"159","2020-12-21 16:19:23-03","MBM","MBM","17615","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Krapovickas, A.",NA,NA,NA,"1970","12","05","Argentina",NA,NA,"Provincia de Corrientes, Departamento Santo Tomé, Estancia San Francisco",NA,NA,NA,NA,NA,NA,NA,NA,"Terrícola",NA,"Krapovickas, A.","17177","Southern America",NA,"MBM017615","MBM017615",NA,NA,NA,NA,NA
"160","2020-12-21 16:19:23-03","MBM","MBM","387663","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Wanderley, M.G.L.","2013",NA,NA,"2013","11","14","Brazil","Paraná","Campo Mourão","Afloramento rochoso de Basalto","-52.346667","-24.0325","-52.346667","-24.0325",NA,NA,NA,NA,"Terrícola, 60 cm, flores róseas, folhas vermelhas, frequente no interior da mata.; Floresta Estacional Semidecidual",NA,"Lozano, E.D.; Caxambu, M.G.; Siqueira, E.L.; Caxambu, M.G.; Siqueira, E.L.","1839","Southern America",NA,"MBM387663","MBM387663",NA,NA,NA,NA,NA
"161","2020-12-21 16:19:23-03","MBM","MBM","398669","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Engels, M.E.",NA,NA,NA,"2014","10","09","Brazil","Mato Grosso","Itaúba","Lote E de supressão","-55.612222","-10.965556","-55.612222","-10.965556",NA,"274","274",NA,"Terrícola. Folhas verdes. Inflorescência com brácteas foliáceas vermelhas na base. Brácteas castanho-paleáceas no restante da inflorescência. Flores vináceas.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Am",NA,"Engels, M.E.","2653","Southern America",NA,"MBM398669","MBM398669",NA,NA,NA,NA,NA
"162","2020-12-21 16:19:23-03","MBM","MBM","414135","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Cordeiro, J.","2018","08","09","2015","08","19","Brazil","São Paulo","Morungaba","Fazenda Santa Terezinha","-46.742222","-22.890278","-46.742222","-22.890278",NA,NA,NA,NA,"Terrícola. Frutos amarelos.; Mata densa.",NA,"Cordeiro, J.; Nardin, E.; Nardin, E.","5488","Southern America",NA,"MBM414135",NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:19:23-03","MBM","MBM","402998","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Ferneda Rocha, L.C.","2015","07","02","2014","12","15","Brazil","Mato Grosso","Colíder","Resgate da Flora da UHE Colíder, Lote B de supressão","-55.625833","-10.964444","-55.625833","-10.964444",NA,"270","270",NA,"Folha carnosa, com espinhos. Frutos carnosos imaturos verdes e esféricos.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado. Encontrada em solo seco.",NA,"Sardelli, L.; Silva, M.; Silva, J.A.; Silva, T.R.C.; Silva, M.; Silva, J.A.; Silva, T.R.C.","s.n.","Southern America",NA,"MBM402998","MBM402998 MBM402998_1",NA,NA,NA,NA,NA
"164","2020-12-21 16:19:23-03","MBM","MBM","55921","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1977","11","16","Argentina",NA,NA,"Laguna Iberá, Paso Picada, Provincia de Corrientes, Departamento Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,"Terrícola",NA,"Schinini, A.; et al.; et al.","14379","Southern America",NA,"MBM055921","MBM055921",NA,NA,NA,NA,NA
"165","2020-12-21 16:19:23-03","MBM","MBM","58235","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Schinini, A.",NA,NA,NA,"1977","06","18","Paraguay",NA,NA,"4km S de Valenzuela, Yhacá, Departamento Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,"Terrícola",NA,"Krapovickas, A.; et al.; et al.","32539","Southern America",NA,"MBM058235","MBM058235",NA,NA,NA,NA,NA
"166","2020-12-21 16:19:23-03","MBM","MBM","83022","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Pedersen, T.M.",NA,NA,NA,"1980","11","15","Argentina",NA,NA,"Departamento Concepción, Provincia de Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,"Terrícola",NA,"Pedersen, T.M.","12970","Southern America",NA,"MBM083022","MBM083022",NA,NA,NA,NA,NA
"167","2020-12-21 16:19:23-03","MBM","MBM","426447","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Araújo, C.C.","2015","08",NA,"2014","11","10","Brazil","Distrito Federal","Brasília","Parque Ecológico dos Pequizeiros","-47.9296989440918","-15.7797002792358",NA,NA,"70570","1021","1021",NA,"Folhas verdes à avermelhadas, margem com espinhos castanhos. Brácteas avermelhadas, com bainha esbranquiçada. Brácteas florais alvas com muitas escamas. Sépalas alva-esverdeadas. Pétalas róseas com margem alva.; Cerrado.","auto","Araújo, C.C.; Martins, S.E.; Martins, S.E.","47","Southern America",NA,"MBM426447",NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:19:23-03","MBM","MBM","149309","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Leme, E.M.C.",NA,NA,NA,"1991","11","08","Brazil","Goiás","Alto Paraíso de Goiás","Córrego Veredas","-47.5099983215332","-14.1324996948242",NA,NA,"44724",NA,NA,NA,"Terrícola","auto","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","55959","Southern America",NA,"MBM149309","MBM149309",NA,NA,NA,NA,NA
"169","2020-12-21 16:19:23-03","MBM","MBM","149307","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Leme, E.M.C.",NA,NA,NA,"1991","11","07","Brazil","Goiás","Luziânia","Rod. BR-040, 1km a leste de Luziânia","-47.9502983093262","-16.2525005340576",NA,NA,"83221",NA,NA,NA,"Terrícola","auto","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","55858","Southern America",NA,"MBM149307","MBM149307",NA,NA,NA,NA,NA
"170","2020-12-21 16:19:23-03","MBM","MBM","99512","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1980","09","18","Brazil","Mato Grosso do Sul","Aquidauana","Fazenda Miranda, próximo ao Rio Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,"212961",NA,NA,NA,"Terrícola","auto","Pires, J.M.; Furtado, P.P.; Furtado, P.P.","17162","Southern America",NA,"MBM099512","MBM099512",NA,NA,NA,NA,NA
"171","2020-12-21 16:19:23-03","MBM","MBM","264996","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Wendt, T.",NA,NA,NA,"1992","12","06","Brazil","Mato Grosso do Sul","Corumbá","Jacadido","-57.6533012390137","-19.0091991424561",NA,NA,"295160",NA,NA,NA,NA,"auto","Wendt, T.; et al.; et al.","266","Southern America",NA,"MBM264996","MBM264996",NA,NA,NA,NA,NA
"172","2020-12-21 16:19:23-03","MBM","MBM","156966","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Schinini, A.",NA,NA,NA,"1993","02","08","Brazil","Mato Grosso do Sul","Tacuru","Rod. MS-295, Fazenda Urtigão","-55.0158004760742","-23.6324996948242",NA,NA,"36822",NA,NA,NA,"Terrícola","auto","G.; Silva; Silva","58665","Southern America",NA,"MBM156966","MBM156966",NA,NA,NA,NA,NA
"173","2020-12-21 16:19:23-03","MBM","MBM","295894","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Versieux, L.M.",NA,NA,NA,"2001","10","21","Brazil","Minas Gerais","Capitólio","Morro do Chapéu","-46.0499992370605","-20.6152992248535",NA,NA,"29474",NA,NA,NA,NA,"auto","Magenta, M.; et al.; et al.","288","Southern America",NA,"MBM295894","MBM295894",NA,NA,NA,NA,NA
"174","2020-12-21 16:19:23-03","MBM","MBM","34044","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith, L.B.",NA,NA,NA,"1960","12","10","Brazil","Paraná","Campo Mourão","Estrada para Rio da Vargem","-52.3830986022949","-24.0456008911133",NA,NA,"28572",NA,NA,NA,"Terrícola","auto","Hatschbach, G.","7579","Southern America",NA,"MBM034044","MBM034044",NA,NA,NA,NA,NA
"175","2015-09-28 20:16:35-03","MNHN","RECOLNAT_MNHN_P","P00753375","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith",NA,NA,NA,"1874","8",NA,"Paraguay",NA,NA,"En Guarani : Caraguata. L'assomption, à la lisière des bosquets, dans les haies",NA,NA,NA,NA,NA,NA,NA,NA,"Reçu le 20 novembre 1877 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00753375' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Balansa, B.",NA,NA,"hb","P00753375","P00753375_01",NA,NA,"isotype","608",NA
"176","2018-01-04 13:38:03-02","MNHN","RECOLNAT_MNHN_P","P00753376","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith",NA,NA,NA,"1874","8",NA,"Paraguay",NA,NA,"En Guarani : Caraguata. L'assomption, à la lisière des bosquets, dans les haies",NA,NA,NA,NA,NA,NA,NA,NA,"Reçu le 29 novembre 1877 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00753376' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Balansa, B.",NA,NA,"hb","P00753376","P00753376_01",NA,NA,"isotype","608",NA
"177","2015-09-03 21:11:43-03","MNHN","RECOLNAT_MNHN_P","P01684107","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1964","12","7","Brasil","Santa Catarina","Campo Erê","Brazil. 17 km west of Campo Erê. Campo Erê, Santa Catarina, Sul, Brasil, América do Sul","-53.13333","-26.36667",NA,NA,NA,"900","1000",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684107' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Smith, L.B.|Klein, R.M.",NA,NA,"hb","P01684107","P01684107_01",NA,NA,NA,"13806",NA
"178","2015-09-03 21:11:43-03","MNHN","RECOLNAT_MNHN_P","P01684108","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1816","1","1","Brésil","Rio de Janeiro",NA,"Brésil. Province de Rio de Janeiro?. Contendas. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821. . Specimen in monographia Bromeliacearum citatum <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684108' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Saint-Hilaire, A. de",NA,NA,"hb","P01684108","P01684108_01",NA,NA,NA,NA,NA
"179","2015-09-03 21:11:43-03","MNHN","RECOLNAT_MNHN_P","P01684109","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1844","9","1","Brasil",NA,NA,"Brésil central (Sertão d´Amaroleité). Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684109' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Weddell, H.A.",NA,NA,"hb","P01684109","P01684109_01",NA,NA,NA,"2805",NA
"180","2015-09-03 21:11:43-03","MNHN","RECOLNAT_MNHN_P","P01684111","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1970","12","1","Argentina",NA,NA,"Prov. Corrientes, Dep. Santo Tomé. Estabelecimiento Las Marias, Ruta Nac. No. 14,7km S de Gdor. Virasoro. Argentina, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684111' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Krapovickas, A.|Cristóbal, C.L.|Arbo, M.M.|Maruñak, V.|Maruñak, R.I.|Irigoyen, J.",NA,NA,"hb","P01684111","P01684111_01",NA,NA,NA,"16825",NA
"181","2015-09-03 21:21:38-03","MNHN","RECOLNAT_MNHN_P","P01684112","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,NA,NA,NA,"Paraguai",NA,NA,"Prope Villeta. Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Paraguarienses. Dec. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684112' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Hassler, E.",NA,NA,"hb","P01684112","P01684112_01",NA,NA,NA,"283",NA
"182","2015-09-03 21:10:20-03","MNHN","RECOLNAT_MNHN_P","P01684113","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1844","1","1","Colômbia",NA,NA,"Nouvelle Grenade. Orenoque. Planies da Meta. Pueblo d´ Iraca. Colômbia, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,". . Specimen in monographia Bromeliacearum citatum <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684113' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Goudot, J.",NA,NA,"hb","P01684113","P01684113_01",NA,NA,NA,NA,NA
"183","2020-10-01 14:26:22-03","JBB","HEPH","17201","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Ramos, AE","2001","10","04","2001","10","04","Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Nhecolândia, Fazenda Nhaumirim, Embrapa","-54.193056","-19.017778","-54.193056","-19.017778",NA,"125","125",NA,"Comum. Área com proliferação exessiva dessa espécie",NA,"Ramos, AE; et al.","1632","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-11 11:43:29-03","UFMG","BHCB","201409","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,"2019","09",NA,"2019","09","24","Brasil","Mato Grosso do Sul","Jateí","Parque Estadual das Várzeas do Rio Ivinhema, PEVRI","-53.7475","-22.901389","-53.7475","-22.901389",NA,"235","235",NA,"Rosulada, rizomatoza, 1,7m de altura. Fruto maduro cor laranja. Fruto imaturo, cor verde; Campo secundário. Substrato geral arenoso siltoso, relevo plano convexo",NA,"Pinheiro, F","2","Southern America",NA,"BHCB201409","BHCB201409",NA,NA,NA,NA,NA
"185","2020-12-11 11:43:29-03","UFMG","BHCB","39068","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,"2012","10","23","1997","10","24","Brasil","Minas Gerais","Januária","Distrito de Fabião., Estrada junto a veredas","-44.502778","-14.956111","-44.502778","-14.956111",NA,NA,NA,NA,"Erva. Folhas coriáceas, ápice das brácteas vermelho, frutos imaturos acinzentados; Cerrado próximo à vereda",NA,"Lombardi, JA","2065","Southern America",NA,"BHCB032061",NA,NA,NA,NA,NA,NA
"186","2020-12-11 11:43:29-03","UFMG","BHCB","70166","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,"2015","09","12","2000","12","15","Brasil","Minas Gerais","Urucuia","Sudeste","-45.883333","-16.116667","-45.883333","-16.116667",NA,"530","530",NA,"Erva em roseta, 1,6 x 4m. Fruto verde escuro. Folhas maiores 2. Bainha de folhas na base do pendão rosadas. Pedúnculo 35cm. Raquis 35x18cm. Frutos denso agregados; Cerrado denso, solo laterítico",NA,"Proença, CEB; Milhomens, LC; Lima, JCM; Mendes, V","2362","Southern America",NA,"BHCB032053",NA,NA,NA,NA,NA,NA
"187","2020-12-11 11:43:29-03","UFMG","BHCB","71377","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2002","05","19","Brasil","Minas Gerais","Januária","distrito de Tejuco, margem de estrada das margens do Rio Pandeiros a Lagoa Feia",NA,"-15.666528",NA,"-15.666528",NA,NA,NA,NA,"PRENSADO EM ÁLCOOL. Cerrado. Erva terrestre, folhas verde-acinzentadas, frutos maduros laranja, picantes",NA,"Lombardi, JA; Salino, A; Mota, RC da; Viana, PL","4832","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
