"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","imagecode","phylum","order","infraspecificEpithet","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"187","2021-03-16 17:53:57-03","UCS","HUCS","17091","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) Legrand & Kausel","Sobral, M.","2003","03",NA,"Wasum, R.A.","860","2000","12","31","Brasil","Rio Grande do Sul","São Francisco de Paula","Linha São Paulo","-50.5835990905762","-29.4480991363525",NA,NA,"830","830",NA,"orla da mata",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"188","2021-03-16 17:53:57-03","UCS","HUCS","17331","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens glaucescens","(Cambess.) Legrand & Kausel","Smith, S.F.","2001",NA,NA,"Wasum, R.A.","815","2000","12","10","Brasil","Rio Grande do Sul","São Francisco de Paula","Linha São Paulo","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"orla da mata",NA,"Angiospermae","Myrtales","glaucescens",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"189","2021-03-16 17:53:57-03","UCS","HUCS","36828","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) Legrand & Kausel","Sobral, M.","2011","06",NA,"Rizzon, E.","93","2011","02","19","Brasil","Rio Grande do Sul","São Marcos","Linha Tuiuti","-51.0680999755859","-28.9710998535156",NA,NA,NA,NA,NA,"orla da mata",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"15120","auto",NA,NA,NA,NA,NA,NA
"190","2021-03-16 17:53:57-03","UCS","HUCS","3694","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens glaucescens","(Cambess.) Legrand & Kausel","Smith, S.F.","1988","03",NA,"Wasum, R.A.","s.n.","1987","12","10","Brasil","Rio Grande do Sul","Caxias do Sul","Mata da UCS","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,"árvore com flores brancas",NA,"Angiospermae","Myrtales","glaucescens",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"191","2021-03-16 17:53:57-03","UCS","HUCS","34526","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) Legrand & Kausel","Grings, M.",NA,NA,NA,"Grings, M.","104","2003","10",NA,"Brasil","Rio Grande do Sul","Nova Petrópolis","Morro Korb","-51.1143989562988","-29.3763999938965",NA,NA,"650","650",NA,"botõess florais , arvoreta erm local úmido- ICN 133087; próximo a mata com araucária",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"14669","auto",NA,NA,NA,NA,NA,NA
"192","2021-03-16 17:53:57-03","UCS","HUCS","3718","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) Legrand & Kausel","Smith, S.F.","1988","03",NA,"Wasum, R.A.","s.n.","1988","01","24","Brasil","Rio Grande do Sul","Flores da Cunha","Otávio Rocha","-51.1817016601562","-29.0289001464844",NA,NA,"750","750",NA,"arvoreta com frutos; interior da mata",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"18321","auto",NA,NA,NA,NA,NA,NA
"193","2021-03-16 17:53:57-03","UCS","HUCS","4212","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) Legrand & Kausel","Molz, M.","2017","05","15","Silva, J.M.","389","1987","11","12","Brasil","Paraná","Curitiba","Parque Iguaçu - Mini Pantanal","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"arbusto 2,50 m- flor alvescente; mata de galeria",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"194","2021-03-16 17:53:57-03","UCS","HUCS","16787","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) Legrand & Kausel","Sobral, M.","2003","03",NA,"Wasum, R.A.","956","2001","02","17","Brasil","Rio Grande do Sul","São Francisco de Paula","Parque P. da Serra","-50.5835990905762","-29.4480991363525",NA,NA,"830","830",NA,"orla da mata",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"195","2021-03-16 17:53:57-03","UCS","HUCS","38740","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) Legrand & Kausel","Mattos, J.",NA,NA,NA,"Mattos, J.","5651","1952","12","31","Brasil","Rio Grande do Sul","Tenente Portela","P.E. do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,"arbusto - HAS 76216",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA
"196","2021-03-16 17:53:57-03","UCS","HUCS","26396","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) Legrand & Kausel","Sobral, M.","2005",NA,NA,"Silva, J.M.","4180","2004","11","02","Brasil","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"árvore 4m, flor alva; mata de galeria",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"197","2021-03-16 17:53:57-03","UCS","HUCS","20003","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) Legrand & Kausel","Sobral, M.",NA,NA,NA,"Wasum, R.A.","1684","2003","01","05","Brasil","Rio Grande do Sul","São Francisco de Paula","RS 235","-50.5835990905762","-29.4480991363525",NA,NA,"830","830",NA,"interior da mata",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"198","2021-03-16 17:53:57-03","UCS","HUCS","49333","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) Legrand & Kausel","Gonzatti, F.","2019","02",NA,"Gonzatti, F.","4957","2019","02","19","Brasil","Rio Grande do Sul","Caxias do Sul","Santa Lúcia do Piaí, Água Azul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"Arvoreta em bordo de mata, em frutificação",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"199","2021-03-16 17:53:57-03","UCS","HUCS","38689","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) Legrand & Kausel","Grings, M.",NA,NA,NA,"Silveira, N.","6845","1988","07","13","Brasil","Rio Grande do Sul","Bom Jesus","Silveira - 10 Km ao norte","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"arbusto, 1,5m. fruto imaturo - HAS 76676",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"200","2021-03-16 17:53:57-03","UCS","HUCS","11558","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) Legrand & Kausel","Smith, S.F.","1996","07",NA,"Butzke, A.","s.n.","1996","01","18","Brasil","Rio Grande do Sul","Estação","Trevo de Acesso","-52.2599983215332","-27.9108009338379",NA,NA,"680","680",NA,"Herbara - 8012; beira da mata",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"10547","auto",NA,NA,NA,NA,NA,NA
"201","2019-12-06 19:29:59-03","UFES","VIES","28333","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","G.M. Lemos & F.C.S. Vieira","2017","11","18","M. Nadruz; L. Temponi, M. Camelo, R. Ribeiro & S.R.T. Uruguay","3297","2017","11","15","Brasil","Espírito Santo","Divino de São Lourenço","Parque Nacional do Caparaó, Pedra Escorada.","-41.762222","-20.551667","41º45'44''W","20º33'6''S","1106","1106","VIES028333",NA,"VIES028333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-04-27 16:10:47-03","UFES","VIES","28938","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Grizzon, M.","2013","02","18","Grizzon, M.","126","2012","10","15","Brasil","Rio Grande do Sul","Caxias do Sul","Fazenda P. Hoffmann.","-50.936111","-28.965","50º56'10''W","28º57'54''S","851","851","VIES028938",NA,"VIES028938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-08-16 08:40:15-03","UTFPR","HCF","27129","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","P.C. Ferreira & F. Marinero","2017","05","10","A.A. de Oliveira","3459","2016","10","04","Brasil","PR","Campo Largo",NA,"-49.68","-25.38","49°40'48 W","25°22'48 S",NA,NA,NA,"árvore 5,1 m; botões florais verdes, imaturos. Conglomerado: 409 Subunidade: 2 Subparcela: 10 Árvore: 95.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-10-18 17:38:56-03","UTFPR","HCF","22841","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","G.A. Dettke","2019","10","17","M.G. Caxambu","7803","2017","05","11","Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu - Rio Iguaçu","-54.458583","-25.647333","54°27'30,9 W","25°38'50,4 S","102","102",NA,"arbusto ca. 2 m, heliófito, reófilo. Flores com cálice verde e corola alva. Frutos imaturos verdes. Espécie frequentemente submersa em cheias do Iguaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-06-18 10:58:09-03","UFRRJ","RBR","45060","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","M.C. Souza","2006","12",NA,"M.C. Souza","495","2006","11","28","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Lago Azul, ao lado da ponte que cruza o Rio Campo Belo.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"RBR00045060",NA,"RBR00045060",NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"206","2020-06-29 09:31:32-03","UFRRJ","RBR","44702","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","G.M. Lemos, F.C.S. Vieira","2017","11","18","M. Nadruz; L. Temponi, M. Camelo, R. Ribeiro, S.R.T. Uruguay","3297","2017","11","15","Brasil","Espírito Santo","Divino de São Lourenço","Parque Nacional do Caparaó, Pedra Escorada.","-41.762222","-20.551667","41º45'44''W","20º33'6''S","1106","1106","RBR00044702",NA,"RBR00044702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2013-04-01 09:18:36-03","IPT","BCTW","6224","S","Plantae",NA,"Myrceugenia","ribeireana","Myrceugenia ribeireana","O. Berg","Legrand",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio grande do Sul","Canela",NA,"-50.8156","-29.3656",NA,NA,NA,NA,NA,"Rio S.B.G.1969",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"16452","auto","Magnoliopsida",NA,NA,NA,NA,NA
"208","2020-11-20 16:47:44-03","UFSM","SMDB","16841","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Wolf, SM; Wolf, KM; Portalet, AA","2013","06","04","Wolf, SM; Wolf, KM; Portalet, AA","337","2013","01","26","Brasil","Rio Grande do Sul","Santa Maria","Três Barras","-53.683333","-29.566667","-53.683333","-29.566667",NA,NA,"SMDB016841","Árvore encontrada em beira de rio. Havia mais de um indvíduo da espécie. Os frutos são pequenos, vermelhos e penduculados.Trabalho de conclusão de curso de Engenharia Florestal/UFSM de Sabrina Marques Wolf. Orientador: Luciano Denardi. Coordenadas: 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-11-20 16:47:44-03","UFSM","SMDB","16777","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Wolf, SM; Wolf, K",NA,NA,NA,"Wolf, SM; Wolf, KM; Portalet, AA","240","2012","11","17","Brasil","Rio Grande do Sul","Santa Maria","Três Barras","-53.683333","-29.566667","-53.683333","-29.566667",NA,NA,"SMDB016777","Encontrada em beira de rio com flores brancas. Árvore, ca. 3,5 m de altura e 10,0 de DAP. Trabalho de conclusão de curso de Engenharia Florestal/UFSM de Sabrina Marques Wolf. Orientador: Luciano Denardi. Coordenadas: 29°34#?# S, 53°41#?# O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-25 12:12:20-03","UFSM","SMDB","18624","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Figueira, M","2015","10","29","Figueira, M; Schindler, B.; Krügel, M M","CFSM352","2015","10","28","Brasil","Rio Grande do Sul","Santa Maria","Campus da UFSM, área nova","-53.7625","-29.725556","-53.7625","-29.725556",NA,NA,"SMDB018624","Arvoreta, ocasional, aprox. 3 m de alt., borda de fragmento florestal, flores com botões cremes; Floresta Estacional Subtropical Ribeirinha do Domínio Atlântico, relevo plano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-02-11 14:47:53-03","UFSM","SMDB","19739","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Gonzatti, F","2019","04",NA,"Gonzatti, F","2070","2015","09","02","Brasil","Rio Grande do Sul","São Francisco de Paula","Aratinga","-50.1775","-29.354444","-50.1775","-29.354444","76","76","SMDB019739","Arbustivo, frutos piriformes vermelhados, folhas discolores, verde amarelada na parte inferior Herbário HUCS 49411; borda de mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-08-10 11:15:26-03","UFSM","SMDB","14302","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Grings, M",NA,NA,NA,"Mattos, J","23295-a",NA,NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus","15Km dir. Vacaria, RS, Brasil","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"SMDB014302","Frutos alaranjadas. HAS 76648",NA,NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"213","2019-11-25 12:12:20-03","UFSM","SMDB","4579","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Figueira, M","2014","04","02","Alvarez, A.F.; Cauduro, R","s.n.","1989","12","08","Brasil","Rio Grande do Sul","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"SMDB004579",NA,NA,NA,NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"214","2020-08-10 11:15:26-03","UFSM","SMDB","14309","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Grings, M",NA,NA,NA,"Mattos, J; Mattos, M","30921","1977","10","30","Brasil","Rio Grande do Sul","Cambará do Sul","Dir. S. Francisco de Paula","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"SMDB014309","HAS 76684",NA,NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"215","2020-05-18 16:49:00-03","UFSM","SMDB","14722","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Grings, M",NA,NA,NA,"Silveira, N","7090","1987","09","18","Brasil","Rio Grande do Sul","Cambará do Sul","rod. São Francisco de Paula","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"SMDB014722","Árv. 3,5 m altura, fruto imaturo. HAS 76671",NA,NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"216","2021-01-20 11:43:49-03","UFSM","SMDB","19538","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Gonzatti, F","2019","02",NA,"Gonzatti, F; Minello, L","4957","2019","02","19","Brasil","Rio Grande do Sul","Caxias do Sul","Santa Lúcia do Piaí, Água Azul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"SMDB019538","Arvoreta, em frutificação. HUCS 49333; borda de mata",NA,NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"217","2019-11-25 12:12:20-03","UFSM","SMDB","9344","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Budke, JC","2002","01","18","Budke, JC; Giehl, E.L.H.; Athayde, E","182","2001","10","22","Brasil","Rio Grande do Sul","Santa Maria","Maringá, Mata Ciliar do Arroio Passo das Tropas","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB009344","úmero 548, parcela 21. Florística e Fitossociologia em Trecho de Mata Ciliar em Santa Maria- RS. Orientadores: Prof. Renato Záchia e Profa. Sônia M. Eisinger",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"218","2019-11-25 12:12:20-03","UFSM","SMDB","9347","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Budke, JC; Gielh, E.A.","2002","01","18","Budke, JC; Giehl, E.L.H.; Athayde, E","184","2001","10","22","Brasil","Rio Grande do Sul","Santa Maria","Maringá, Mata Ciliar do Arroio Passo das Tropas","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB009347","Florística e Fitossociologia em Trecho de Mata Ciliar em Santa Maria- RS. Orientadores: Prof. Renato Záchia e Profa. Sônia M. Eisinger",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"219","2020-03-05 15:08:50-03","UFSM","SMDB","10940","S","Plantae",NA,"Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Budke, JC; Athayde, EA; Giehl, ELH","2001","12","05","Budke, J; Giehl, ELH; Athayde, EA","129","2001","12","03","Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, área nova da UFSM, margens do Arroi","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB010940","Florística e Fitossociologia em trecho de Mata Ciliar em Santa Maria, RS. Orientadores R. A.Záchia & S. M. Eisenger",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"220","2020-03-05 15:08:51-03","UFSM","SMDB","10939","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Budke, JC; Athayde, EA; Giehl, ELH","2001","12","05","Budke, J; Giehl, ELH; Athayde, EA","128","2001","12","03","Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, área nova da UFSM, margens do Arroi","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB010939","Florística e Fitossociologia em trecho de Mata Ciliar em Santa Maria, RS. Orientadores R. A.Záchia & S. M. Eisenger",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"221","2020-03-05 15:08:51-03","UFSM","SMDB","10938","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Budke, JC; Athayde, EA; Giehl, ELH","2001","12","05","Budke, J; Giehl, ELH; Athayde, EA","127","2001","12","03","Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, área nova da UFSM, margens do Arroi","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB010938","Florística e Fitossociologia em trecho de Mata Ciliar em Santa Maria, RS. Orientadores R. A.Záchia & S. M. Eisenger",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"222","2020-08-10 11:15:26-03","UFSM","SMDB","14306","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Grings, M",NA,NA,NA,"Silveira, N","2024","1985","02","05","Brasil","Rio Grande do Sul","São José dos Ausentes","dir. Silveira","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"SMDB014306","Flor branca. HAS 76789",NA,NA,NA,NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA
"223","2019-12-26 15:11:32-03","UFSM","SMDB","19269","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Cordeiro, J","2014","04",NA,"Felitto, G; Dutra, M; Bianchin, JE","772","2013","11","24","Brasil","Santa Catarina","São Joaquim","Vilarejo de São Francisco Xavier, estrada à SC 430","-50.111389","-28.472222","-50.111389","-28.472222",NA,NA,"SMDB019269","Arbusto, 2m; flores alvas. Floresta Ombrófila Mista Montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-08-10 11:15:26-03","UFSM","SMDB","14310","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Grings, M",NA,NA,NA,"Silveira, N","4045","1987","02","12","Brasil","Rio Grande do Sul","Bom Jesus","5km dir. Lagoa Vermelha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"SMDB014310","2m alt., Flores passadas. HAS 76685",NA,NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"225","2019-11-25 12:12:20-03","UFSM","SMDB","9345","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Budke, JC","2002","01","18","Budke, JC; Giehl, E.L.H.; Athayde, E","183","2001","10","22","Brasil","Rio Grande do Sul","Santa Maria","Maringá, Mata Ciliar do Arroio Passo das Tropas","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB009345","Florística e Fitossociologia em Trecho de Mata Ciliar em Santa Maria- RS. Orientadores: Prof. Renato Záchia e Profa. Sônia M. Eisinger",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"226","2020-05-14 17:48:06-03","UFSM","SMDB","10944","S","Plantae",NA,"Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Budke, JC; Athayde, EA; Giehl, ELH",NA,NA,NA,"Budke, JC; Giehl, ELH; Athayde, EA","265","2001","10","17","Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, Mata Ciliar do Arroio Passo das Trop, Florística e Fitossociologia em trecho de Mata Ciliar em Santa Maria, RS","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB010944","Orientadores Záchia, R. A. & Eisinger, S. M.",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"227","2020-05-14 17:48:07-03","UFSM","SMDB","10946","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Budke, JC; Athayde, EA; Giehl, ELH",NA,NA,NA,"Budke, JC; Giehl, ELH; Athayde, EA","416","2001","09","21","Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, Mata Ciliar do Arroio Passo das Trop, Florística e Fitossociologia em trecho de Mata Ciliar em Santa Maria, RS","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB010946","Orientadores Záchia, R. A. & Eisinger, S. M.",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
