"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"44","2020-02-08 09:28:06-03","NBC","NL-BOTANY","L.2955122","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2955122 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2955122",NA,"Gentianales","(Cham. & Schltdl. ex DC.) Klotzsch",NA,NA,NA,"NL-L2955122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"45","2020-02-08 09:28:06-03","NBC","NL-BOTANY","L.2955123","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Vauthier M",NA,"1833","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2955123 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2955123",NA,"Gentianales","(Cham. & Schltdl. ex DC.) Klotzsch",NA,NA,"Rio-de Janeiro.","NL-L2955123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"46","2020-02-08 09:28:06-03","NBC","NL-BOTANY","L.2955127","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2955127 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2955127",NA,"Gentianales","(Cham. & Schltdl. ex DC.) Klotzsch",NA,NA,"in Brasilia.","NL-L2955127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"47","2020-02-08 09:28:06-03","NBC","NL-BOTANY","U 0028918","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Ducke A; Kuhlmann JG",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200028918 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0028918",NA,"Gentianales","(Cham. & Schltdl. ex DC.) Klotzsch",NA,"Rio de Janeiro",NA,NA,"Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"48","2020-02-08 09:28:06-03","NBC","NL-BOTANY","U 0254814","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Koninklijk Instituut voor de Tropen",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200254814 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0254814",NA,"Gentianales","(Cham. & Schltdl. ex DC.) Klotzsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw16269",NA,NA,NA
"49","2020-02-08 09:28:06-03","NBC","NL-BOTANY","U.1581239","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Pires JM",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1581239 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1581239",NA,"Gentianales","(Cham. & Schltdl. ex DC.) Klotzsch",NA,"Goiás",NA,"NL-U1581239","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0028924",NA,NA,NA
"50","2020-02-08 09:28:06-03","NBC","NL-BOTANY","U.1581240","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Pires JM",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1581240 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1581240",NA,"Gentianales","(Cham. & Schltdl. ex DC.) Klotzsch",NA,"Distrito Federal",NA,"NL-U1581240","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0028923",NA,NA,NA
"51","2020-02-08 09:28:06-03","NBC","NL-BOTANY","U.1581241","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Heringer EP",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1581241 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1581241",NA,"Gentianales","(Cham. & Schltdl. ex DC.) Klotzsch",NA,"Minas Gerais",NA,"NL-U1581241","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0028922",NA,NA,NA
"52","2020-02-08 09:28:06-03","NBC","NL-BOTANY","U.1581242","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Kuhlmann JG",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1581242 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1581242",NA,"Gentianales","(Cham. & Schltdl. ex DC.) Klotzsch",NA,"Rio de Janeiro",NA,"NL-U1581242","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0028921",NA,NA,NA
"53","2020-02-08 09:28:06-03","NBC","NL-BOTANY","U.1581243","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Heringer EP",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1581243 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1581243",NA,"Gentianales","(Cham. & Schltdl. ex DC.) Klotzsch",NA,"Minas Gerais",NA,"NL-U1581243","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0028920",NA,NA,NA
"54","2020-02-08 09:28:06-03","NBC","NL-BOTANY","U.1581244","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Ducke A",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1581244 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1581244",NA,"Gentianales","(Cham. & Schltdl. ex DC.) Klotzsch",NA,"Rio de Janeiro",NA,"NL-U1581244","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0028919",NA,NA,NA
"55","2020-02-08 09:28:06-03","NBC","NL-BOTANY","U.1581245","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Ducke A",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1581245 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1581245",NA,"Gentianales","(Cham. & Schltdl. ex DC.) Klotzsch",NA,"Rio de Janeiro",NA,"NL-U1581245","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0028918",NA,NA,NA
"56","2020-02-08 09:28:06-03","NBC","NL-BOTANY","U.1581246","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Pires JM",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1581246 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1581246",NA,"Gentianales","(Cham. & Schltdl. ex DC.) Klotzsch",NA,"Distrito Federal",NA,"NL-U1581246","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0028917",NA,NA,NA
"57","2020-02-08 09:28:06-03","NBC","NL-BOTANY","WAG.1457695","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Anderson WR",NA,"1973","05","09","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1457695 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1457695",NA,"Gentianales","(Cham. & Schltdl. ex DC.) Klotzsch",NA,NA,"c. 17 km (straight line) S of Goiás Velho, ca.6 km NE of Mossamedes.","NL-WAG1457695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"58","2020-11-04 11:18:58-03","ESALQ","ESA","33540","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Souza, V.C.; Sakuragui, C.M.; Campos, M.T.V.A.; Oliveira, A.A.","12309.0","1991","01","01",NA,"Brasil",NA,NA,"Árvore, 8 m alt.; corola alva; frutos imaturos verdes. Interior de mata, próximo ao rio.","ESA033540","Magnoliophyta",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo",NA,"ESA033540","Souza, V.C.","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA
"59","2020-11-04 11:18:58-03","ESALQ","ESA","27634","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Leitão Filho, H.F. et al.","34737.0","1996","01","31",NA,"Brasil",NA,NA,NA,"ESA027634","Magnoliophyta",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo",NA,"ESA027634","Sanchez, M.","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"60","2020-11-04 11:18:58-03","ESALQ","ESA","69442","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Franco, G.A.D.C.; Mazine, F.F.; Oliveira, R.C.; Paranaguá, P.A.; Silveira, E.R.; Moura, C.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","2951.0","2000","04","21",NA,"Brasil",NA,NA,"Árvore ca. 12m, frutos imaturos verdes","ESA069442","Magnoliophyta",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Parque Estadual da Serra do Mar - Cachoeira do sítio Urucurana, trilha do escorrega, margem do Rio Una. Floresta Ombrófila Densa de Encosta, com perturbação. Borda da mata","ESA069442",NA,"São Sebastião","-45.7","-23.7","130","130","-45.7","-23.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:18:58-03","ESALQ","ESA","26173","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Souza, V.C.; Souza, J.P. et al.","9227.0","1995","10","08",NA,"Brasil",NA,NA,"Árvore, ca. 12m alt.; frutos castanhos. Beira de cachoeira.","ESA026173","Magnoliophyta",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Fazenda São Luís. Mata Atlântica.","ESA026173","Anunciação, E.A.","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"1998","03","17","26998","auto",NA,NA,NA,NA,NA
"62","2020-11-04 11:18:58-03","ESALQ","ESA","73225","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Ivanauskas, N.M. et al.","4536.0","2001","09","19",NA,"Brasil",NA,NA,NA,"ESA073225","Magnoliophyta",NA,"(Cham. & Schltdl.) Klotzch",NA,"São Paulo",NA,"ESA073225","Oliveira, A.C.P.","São Sebastião","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA
"63","2020-11-04 11:18:58-03","ESALQ","ESA","114778","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Campos, M.C.R.","960.0","2007","03","04",NA,"Brasil",NA,NA,NA,"ESA114778","Magnoliophyta",NA,NA,NA,"São Paulo",NA,"ESA114778",NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"64","2020-11-04 11:18:58-03","ESALQ","ESA","119965","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Mamede, M.C.H.","230.0","1990","03","13",NA,"Brasil",NA,NA,NA,"ESA119965","Magnoliophyta",NA,NA,NA,"São Paulo","Reserva Ecológica da Juréia, trilha em direção ao poço, interior da mata.",NA,"Anunciação, E.A.","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"1992","10","10","55628","auto",NA,NA,NA,NA,NA
"65","2020-11-04 11:18:58-03","ESALQ","ESA","128899","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Colletta, G.D.","1279.0","2013","08","28",NA,"Brasil",NA,NA,"Árvore, 12m. Frutos imaturos verdes","ESA128899","Magnoliophyta",NA,NA,NA,"São Paulo","Trilha para o Bonete 400 antes da porteira",NA,"Ferreira, M.A.P.","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"2013",NA,NA,"23719","auto",NA,NA,NA,NA,NA
"66","2020-11-04 11:18:58-03","ESALQ","ESA","68263","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Oliveira, A.A. et al.","3605.0","2000","04","19",NA,"Brasil",NA,NA,NA,"ESA068263","Magnoliophyta",NA,NA,NA,"São Paulo",NA,"ESA068263",NA,"São Sebastião","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA
"67","2020-11-04 11:18:58-03","ESALQ","ESA","75118","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","213.0","2001","04","17",NA,"Brasil",NA,NA,"Árvore, ca. 6m alt. Flores alvas.","ESA075118","Magnoliophyta",NA,"(Cham. & Schltdl.) Klotzch",NA,"São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.","ESA075118","Duarte, A.R. & Souza, V.C.","Itanhaém","-46.7799987792969","-24.1800003051758","30","30",NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA
"68","2020-11-04 11:18:58-03","ESALQ","ESA","68262","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Oliveira, A.A.; Gandolfi, S.; Batista, F.R.Q.; Micheletto, F.; Liesenfeld, M.V.A.; San Martin-Gajardo, I.; Peroni, N.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","3608.0","2000","04","19",NA,"Brasil",NA,NA,"Árvore, 12 m alt.; flores roxa, anteras poricidas roxas, pedúnculo e pedicelo roxos.","ESA068262","Magnoliophyta",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Parque Estadual da Serra do Mar. Trilha entre a Estrada Intermediária e a cabeceira do Ribeirão de Itu, Sítio Dito Cachimbo. Floresta Ombrófila Densa de Planalto, com perturbação. Interior de floresta","ESA068262","Jung-Mendaçolli, S.L.","São Sebastião","-45.4099998474121","-23.7600002288818","600","600","-45,566,667","-23,733,333",NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA
"69","2020-11-04 11:18:58-03","ESALQ","ESA","122860","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Neto, S.J.S.","1394.0","2000","04","19",NA,"Brasil",NA,NA,NA,"ESA122860","Magnoliophyta",NA,NA,NA,"Rio de Janeiro","Reserva da Petrobrás, interior de mata.",NA,NA,"Duque de Caxias","-43.3116989135742","-22.7856006622314",NA,NA,NA,NA,NA,NA,NA,"34388","auto",NA,NA,NA,NA,NA
"70","2020-11-04 11:18:58-03","ESALQ","ESA","68261","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Oliveira, A.A.; Gandolfi, S.; Batista, F.R.Q.; Micheletto, F.; Liesenfeld, M.V.A.; San Martin-Gajardo, I.; Peroni, N.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","3623.0","2000","04","20",NA,"Brasil",NA,NA,"Árvore 12m, com inflorescência rosada.","ESA068261","Magnoliophyta",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Parque Estadual da Serra do Mar. Trilha das cachoeiras do Ribeirão Itu. Floresta Ombrófila Densa de Encosta com sinais perturbação. Interior de floresta (borda do ribeirão)","ESA068261","Jung-Mendaçolli, S.L.","São Sebastião","-45.36","-23.45","190","190","-45.36","-23.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:18:58-03","ESALQ","ESA","80998","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Heringer, E.P. et al.","4448.0","1980","04","22",NA,"Brasil",NA,NA,NA,"ESA080998","Magnoliophyta",NA,"(Cham. & Schltdl.) Kl.",NA,"Distrito Federal",NA,"ESA080998",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"72","2021-03-26 15:11:16-03","UFPI","TEPB","29234","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Campos, M.C.R","577","2006","05","09",NA,"Brasil",NA,NA,"Indivíduo E0768, altura 7m",NA,NA,NA,"(Cham. & Schltdl ex DC) Klotzsch",NA,"São Paulo","Núcleo Picinguaba/PESM, trilha da casa da farinha, parcela E, subparcela 59",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"73","2020-12-20 21:19:22-03","UFV","VIC","7456","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Silva, A. .F.","s.n.","1979","03","29",NA,"Brasil",NA,NA,"Árvore com cerca de 4 metros de altura, com flores brancas de pedúnculo rosado.","VIC007456",NA,NA,"Cham.",NA,"São Paulo","Estação Experimental de Ubatuba","VIC007456",NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"74","2019-11-27 13:52:42-03","UFS","ASE","28050","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Campos, MCR; Assis, MA; Guaraldo, A; Belinello, R","576","2006","05","09","Southern America","Brasil",NA,NA,"Indivíduo E0766, altura 26m","ASE0032352","Magnoliophyta",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Núcleo Picinguaba/PESM, Trilha da casa da Farinha, parcela E, subparcela 59.","ASE0032352",NA,"Ubatuba","-45.0415","-23.2603",NA,NA,"-45.0415","-23.2603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:40:20-03","UNICAMP","UEC","1861590","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Assis, MA","B1076","2006","02","08",NA,"Brazil",NA,NA,"Floresta ombrófila densa de terras baixas","UEC111457","Magnoliopsida",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Parque Estadual da Serra do Mar, Núcleo Picinguaba, localizada ao longo da Trilha do Corisco, no Sertão da Casa da Farinha.","UEC111457","Assis, MA","Ubatuba","-44.835556","-23.336944","33","57","-44.835556","-23.336944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:40:16-03","UNICAMP","UEC","121665","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Rodrigues, RR; et al.","213","2001","05","17",NA,"Brazil",NA,NA,"Árvore,ca.de 6m alt. Flores Alvas; Floresta Ombrófila Densa Baixomontana e Montana no emntorno do Vale dos Rios Mambu e dos Macacos","UEC101148","Magnoliopsida",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu.","UEC101148","Duarte, AR; Souza, VC","Itanhaém","-46.824417","-24.041222","30","180","-46.824417","-24.041222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:40:16-03","UNICAMP","UEC","146516","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Pedroni, F; et al.","1071","1997","04","16",NA,"Brazil",NA,NA,"Árvore 373 com 13m de altura, vegetativo; Mata Atlântica de Encosta","UEC101124","Magnoliopsida",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Picinguaba,Morro do Corisco","UEC101124",NA,"Ubatuba","-44.8","-23.366667","1000","1000","-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-08-20 10:25:17-03","UNICAMP","UEC","147661","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Campos, MCR; Belinello, R; Assis, MA; Guaraldo, A","309","2006","05","07",NA,"Brazil",NA,NA,"indivíduo E0426, altura 18m","UEC114057","Magnoliopsida",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)","UEC114057","Jung-Mendaçolli, SL","Picinguaba",NA,NA,NA,NA,NA,NA,"2007","09",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-08-20 10:25:17-03","UNICAMP","UEC","150180","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Bertoncello, R; Pansonato, M","491","2007","06","08",NA,"Brazil",NA,NA,NA,NA,"Magnoliopsida",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Parque Estadual da Serra do Mar, Morro do Cuscuzeiro",NA,"Bertoncello, R","Ubatuba","-44.791389","-23.296111","820","820","-44.791389","-23.296111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:40:20-03","UNICAMP","UEC","160944","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Cavalin, PO","56","2009","11","12",NA,"Brazil",NA,NA,"Indivíduo juvenil, 1-2 m de altura.; Sub-bosque Floresta Ombrófila Densa.","UEC039336","Magnoliopsida",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Fazenda Capricórnio","UEC039336","Cavalin, PO","Ubatuba","-45.092778","-23.396667","348","395","-45.092778","-23.396667","2010","06",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:40:20-03","UNICAMP","UEC","160971","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Cavalin, PO","84","2009","03","15",NA,"Brazil",NA,NA,"Indivíduo juvenil, 1-2 m de altura.; Sub-bosque. Floresta Ombrófila Densa.","UEC039393","Magnoliopsida",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Sertão da Fazenda","UEC039393","Cavalin, PO","Ubatuba","-44.8325","-23.365556","64","89","-44.8325","-23.365556","2010","06",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:40:20-03","UNICAMP","UEC","170094","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Rochelle, ALC","J448",NA,NA,NA,NA,"Brazil",NA,NA,"Indivíduo J448 da parcela J do Projeto Temático BIOTA-Gradiente Funcional.","UEC041714","Magnoliopsida",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.","UEC041714","Jung-Mendaçolli, SL","Ubatuba","-45.084167","-23.366667","450","450","-45.084167","-23.366667","2008","03",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:40:20-03","UNICAMP","UEC","174050","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","1096","1997","05","29",NA,"Brazil",NA,NA,"Árvore 601 com 9 m de altura, com frutos maduros.; Mata Atlântica de Encosta. Morro do Corisco.","UEC089137","Magnoliopsida",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Pincinguaba - SP","UEC089137",NA,"Ubatuba","-44.816944","-23.3025","600","600","-44.816944","-23.3025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:40:20-03","UNICAMP","UEC","174051","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","1108","1997","05","29",NA,"Brazil",NA,NA,"Árvore 687 com 20m de altura, com frutos.; Mata Atlântica de Encosta. Morro do Corisco.","UEC089138","Magnoliopsida",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Pincinguaba - SP","UEC089138",NA,"Ubatuba","-44.816944","-23.3025","600","600","-44.816944","-23.3025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
