"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","preparationType","occurrenceRemarks","barcode","imagecode","day","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","class","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber"
"238","2020-09-29 14:53:44-03","UFPR","UPCB","21024","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Cervi, A.C.","3259","1990","11",NA,"Brasil","Paraná","Jaguariaíva",NA,"Ereta. Solo arenoso, lugares úmidos..","UPCB0008402","UPCB0008402","23","Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Prado, J.","44368","auto","1993","06",NA,NA,NA,"15",NA,NA,NA,NA,NA
"239","2020-09-29 14:53:44-03","UFPR","UPCB","50304","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Sakagami, C.R.","160","2004","09",NA,"Brasil","Paraná","Piraquara",NA,"Terrícola..","UPCB0008403","UPCB0008403","03","Várzeas","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Sakagami, C.R.","12577","auto","2004","09",NA,NA,NA,"28",NA,NA,NA,NA,NA
"240","2008-05-27 22:02:00-03","MO","MOBOT","5739","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","David R. Brunner|S. Caballero","Brunner 1874","1986","4","South America","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,"18","Reserva Biológica Limoy de Itaipu Binacional. Turbera de Sphagnum rodeada por bosque bajo, inundado, de trancición al bosque de suelo alto.","-54.55","-25.85",NA,NA,NA,"A. Rojas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","86-11"
"241","2010-09-23 11:13:00-03","MO","MOBOT","100288475","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Jefferson Prado","Prado 2017","2008","12","South America","Brazil","São Paulo","Salesópolis",NA,NA,NA,NA,"10","Estacão Biológica de Boracéia, camìnho para o Rio Guaratuba.","-45.8833333","-23.6666667","850.00000000",NA,NA,"J. Prado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"242","2011-12-22 05:01:00-02","MO","MOBOT","1008946","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Teodoro Rojas","Rojas 5061","1927","4","South America","Paraguay","Caaguazú",NA,NA,NA,NA,NA,NA,"Estancia Primera Caaguazú.","-55.83333","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"243","2011-10-10 14:09:00-03","MO","MOBOT","1916076","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Jiménez","Jiménez 1513BJ","1996","9","South America","Paraguay","Canindeyú",NA,NA,NA,NA,NA,"11","Reserva Natural del Bosque Mbaracayu. Lagunita. Camino al arroyo Moroti. Bosque bajo, turbera.",NA,NA,NA,NA,NA,"Penha-Chocarro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2008-05-27 22:02:00-03","MO","MOBOT","1921340","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Fátima Mereles","Mereles H. 3640","1989","11","South America","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,"30","Reserva Itabo. Itaipu Binacional. Sendero Yvykue.",NA,NA,NA,NA,NA,"da Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2008-05-27 22:02:00-03","MO","MOBOT","1921341","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","WINDISCH","WINDISCH 5467","1989","5","South America","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,"24","Reserva Biologica Itabo. Tinfeira. Campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2009-08-21 07:03:00-03","MO","MOBOT","2518963","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Émile Hassler","Hassler 5191",NA,NA,"South America","Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,"in sylva Sierra de Maracayú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2011-06-10 12:40:00-03","MO","MOBOT","3314636","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Julian A. Steyermark|Otto Huber|Victor Carreño E.","Steyermark 128350","1983","1","South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,"30","Distr. Piar: Macizo del Chimantá. Altiplanicie en la base meridional de los farallones superiores del Apacará-tepui, sector Norte del Macizo.","-62.2","5.33333","2200.00000000",NA,NA,"A.R. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2015-08-10 05:49:00-03","MO","MOBOT","3314967","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Amaro Macedo","Macedo 2843","1951","1","South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,"A. Rola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2011-12-22 05:01:00-02","MO","MOBOT","1008945","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Teodoro Rojas","Rojas 6482","1933","11","South America","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,"Pedro Juan Caballero, Sierra de Amambay.","-55.61666","-22.56666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"250","2015-05-22 10:09:00-03","MO","MOBOT","3315272","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","M. Peña-Chocarro|Belén Jiménez|Griselda Marín O.","Peña-Chocarro 215","1997","3","South America","Paraguay","Canindeyú",NA,NA,NA,NA,NA,"13","Lagunita. Sendero Arroyo Morotí 60200/28900. Bosque bajo sobre suelo inundado y cubierto de Sphagnum.",NA,NA,NA,NA,NA,"M.P. Chocarro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"251","2011-12-29 14:59:00-02","MO","MOBOT","3315368","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Albano Schmalz","Schmalz 129","1904","3","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"Joinville.","-48.833333","-26.3",NA,NA,NA,"J. Cislindki-Yesilyurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2008-05-27 22:02:00-03","MO","MOBOT","3315508","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","* EUGENIO","EUGENIO 4187","1946","11","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Nova-Friburgo.",NA,NA,NA,NA,NA,"J. C-Yesilyurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2013-05-07 06:03:00-03","MO","MOBOT","3317550","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Ynés Mexia","Mexia 5705","1931","4","South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"28","Near km. 1887 of railroad. Among tall grass in hollow.",NA,NA,"1888.00000000",NA,NA,"J. Cislinski-Yesilyurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2009-07-17 17:34:00-03","MO","MOBOT","3317683","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Per Dusén","Dusén 15016","1914","5","South America","Brazil","Paraná",NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,"J. Cislinski-Yesilyurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2008-05-27 22:02:00-03","MO","MOBOT","3317774","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Gert G. Hatschbach","Hatschbach 26195","1971","1","South America","Brazil","Paraná",NA,NA,NA,NA,NA,"31","Banhado (mun. Piraquara).",NA,NA,NA,NA,NA,"J. Cislinski-Yesilyurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2008-05-27 22:02:00-03","MO","MOBOT","3317830","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","* EUGENIO","EUGENIO 3338","1945","3","South America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Cislinski-Yesilyurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2011-06-10 12:40:00-03","MO","MOBOT","3318041","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Julian A. Steyermark|Otto Huber|Victor Carreño E.","Steyermark 128350","1983","1","South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,"30","Distrito. Piar: Macizo del Chimantá. Altiplanicie en la base meridional de los farallones superiores el Apacará-tepui, sector Norte del Macizo.","-62.2","5.33333","2200.00000000",NA,NA,"J. Cislinski-Yesilyurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2009-10-17 19:25:00-03","MO","MOBOT","3318223","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Julian A. Steyermark|John J. Wurdack","Steyermark 772","1955","2","South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,"12","East branch of headwaters of Río Tirico, Chimantá Massif.",NA,NA,"2120.00000000",NA,NA,"J. Cislinski-Yesilyurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2009-10-17 19:25:00-03","MO","MOBOT","3318363","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Julian A. Steyermark|John J. Wurdack","Steyermark 901","1955","2","South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,"17","Swampy savanna along west branch of headwaters of Rio Tirica above Upper Falls, Chimantá Massif, Central Section.",NA,NA,"2090.00000000",NA,NA,"J. Cislinski-Yesilyurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2008-05-27 22:02:00-03","MO","MOBOT","3318518","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Émile Hassler","Hassler 6846",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Cislinski-yesilyurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2008-05-27 22:02:00-03","MO","MOBOT","3318635","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Émile Hassler","Hassler 9035",NA,NA,"South America","Paraguay","Caazapá",NA,NA,NA,NA,NA,NA,"In viciniis.",NA,NA,NA,NA,NA,"J. C-Yesilyurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2008-05-27 22:02:00-03","MO","MOBOT","35755","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Camilo Díaz S.|et al.","Díaz Santibáñez 4580","1991","7","South America","Peru","Amazonas","Chachapoyas",NA,NA,NA,NA,"5","Soloco, loc. Pampa del Tio, camino entre Quitachi y (Las) Tinas.","-77.71666","-6.26666","2000.00000000",NA,NA,"Robbin C. Moran (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","73"
"263","2011-12-22 05:00:00-02","MO","MOBOT","36067","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Teodoro Rojas","Rojas 3807","1921","6","South America","Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,"Río Verde, Alto Paraguay.","-56.33333","-23.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2011-08-17 13:55:00-03","MO","MOBOT","3628459","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Eric Schuettpelz|Jefferson Prado|Pedro B. Schwartsburd|George Yatskievych","Schuettpelz 1462","2010","1","South America","Brazil","São Paulo",NA,NA,NA,NA,NA,"23","Pindamonhangaba. Serra da Mantiqueira: SE of Campos do Jordão, off of unnamed road between Gustavo Biagione and Pico do Itapeva, opposite La Tyrolese resort and lake.","-45.5286111","-22.7713889","1810.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"265","2013-12-22 20:33:00-02","MO","MOBOT","3319671","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","M.R. Silva","Silva 1604","1995","1","South America","Brazil","São Paulo",NA,NA,NA,NA,NA,"17","Mipo. Teodoro Sampaio, Região do Pontal do Paranapanema, Parque Estadual Morro Do Diabo, Ca. 17 km da Cidade, Rodovia SP-613/Teodoro Sampaio-Rosana. ca. 5 km da Rodovia pela trilha, Córrego do Calderão/Ribeirão Bonito. Mata Latifoliada Mesófila Tropical Seca semidecídua.","-52.18333","-22.53333","350.00000000","450.00000000",NA,"M.R. da Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2017-07-12 12:05:00-03","MO","MOBOT","100987194","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","Matheus C. Vergne|H. van der Werff|Tiago Arruda Pontes|M. Cruz","Vergne 182","2015","11","South America","Brazil","Espírito Santo",NA,NA,NA,NA,NA,"28","Santa Lúcia. Estação Ecológica de Santa Lúcia, Trilha do Tapinoã.",NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"267","2020-11-10 04:40:00-03","MO","MOBOT","100930220","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","Pedro L. R. de Moraes|H. van der Werff|L.G. Pedrosa","Moraes 4933","2015","2","South America","Brazil","Minas Gerais","Ouro Preto",NA,NA,NA,NA,"23","Parque Estadual do Itacolomi.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Alan R. Smith","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"268","2020-08-31 09:23:12-03","INPA","INPA","159325","S","Plantae","Polypodiopsida","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Sehnem, A","9410","1967","08","Southern America","Brasil","Rio Grande do Sul","São Leopoldo",NA,NA,"INPA0159325","INPA0159325 INPA0159325_e","05","Scharlau. In dumetis sub-paludosis.","-51.1472015380859","-29.7602996826172","15","15",NA,"Sehnem, A","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-07-10 09:49:00-03","MBML","MBML-HERBARIO","31314",NA,"Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","P. Labiak; et al","4105","2007","07",NA,"Brasil","Espírito Santo","São Roque do Canaã",NA,NA,"MBML031314","MBML031314","13","Alto Misterioso","-40.775","-19.797222",NA,NA,NA,"F.B. Matos & P.Labiak/VII-2007",NA,NA,NA,NA,"40W46'30","19S47'50",NA,NA,NA,NA,NA,NA,NA
"270","2020-07-10 09:49:00-03","MBML","MBML-HERBARIO","34151",NA,"Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","C. Esgario; et al","137","2007","03",NA,"Brasil","Espírito Santo","São Roque do Canaã",NA,"Herbácea, heliófila, fértil, soros marrons.","MBML034151","MBML034151","20","Alto Misterioso","-40.775","-19.797222",NA,NA,NA,"P.Labiak & F.B. Matos/VII-2007",NA,NA,NA,NA,"40W46'30","19S47'50",NA,NA,NA,NA,NA,NA,NA
"271","2021-01-26 14:12:53-03","CPACT","ECT","2280","PreservedSpecimen","Plantae","Embryophyta",NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Kunze ex Klotzsch) Yesilyurt","R.Wasum; L.Scur | S.Maboni","3451","2006","01",NA,"Brasil","Paraná","Lapa",NA,NA,"ECT0002280","ECT0002280","18","Pedra da Gruta do Monge, nos rochedos. Coordenadas geográficas obtidas a partir dos dados de localidade, Gruta do Monge.","-49.701667","-25.759167","888","888",NA,"A.C.Lima",NA,NA,"2020","11","49º42'6''W","25º45'33''S",NA,"06",NA,NA,NA,NA,NA
"272","2016-01-26 14:11:44-02","F","FMNH-PTERIDOPHYTES","C0659825F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","G. T. Prance","9445","1969","1","South America","Brazil",NA,NA,NA,NA,"C0659825F","C0659825F_01","24",NA,"-52.8731","-10.8339",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2016-01-26 14:12:05-02","F","FMNH-PTERIDOPHYTES","C0659826F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","J. P. Schmalz","129","1904","3","South America","Brazil",NA,NA,NA,NA,"C0659826F","C0659826F_01",NA,NA,"-52.8731","-10.8339",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2016-01-26 14:12:28-02","F","FMNH-PTERIDOPHYTES","C0659827F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","J. A. Steyermark","901","1955","2","South America","Venezuela",NA,NA,NA,NA,"C0659827F","C0659827F_01","17",NA,"-65.9119","7.0758",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2016-01-26 14:12:47-02","F","FMNH-PTERIDOPHYTES","C0659828F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","J. A. Steyermark","772","1955","2","South America","Venezuela",NA,NA,NA,NA,"C0659828F","C0659828F_01","12",NA,"-65.9119","7.0758",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2016-01-26 14:13:23-02","F","FMNH-PTERIDOPHYTES","C0659829F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","G. G. Hatschbach","15668","1967","1","South America","Brazil",NA,NA,NA,NA,"C0659829F","C0659829F_01","10",NA,"-52.8731","-10.8339",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2016-01-26 14:13:45-02","F","FMNH-PTERIDOPHYTES","C0659830F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","E. P. Killip","25709","1929","7","South America","Peru",NA,NA,NA,NA,"C0659830F","C0659830F_01","1",NA,"-74.14","-9.1839",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2016-01-26 14:14:08-02","F","FMNH-PTERIDOPHYTES","C0659831F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Y. Mexía","5705","1931","4","South America","Brazil",NA,NA,NA,NA,"C0659831F","C0659831F_01","28",NA,"-52.8731","-10.8339",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2016-02-10 11:13:25-02","F","FMNH-PTERIDOPHYTES","C0659832F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","H. S. Irwin & S. F. da Fonseca","28479a","1970","3","South America","Brazil",NA,NA,NA,NA,"C0659832F","C0659832F_01","28",NA,"-52.8731","-10.8339",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2016-01-26 14:14:30-02","F","FMNH-PTERIDOPHYTES","C0659833F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","H. S. Irwin","25764","1970","1","South America","Brazil",NA,NA,NA,NA,"C0659833F","C0659833F_01","31",NA,"-52.8731","-10.8339",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2016-01-26 14:15:17-02","F","FMNH-PTERIDOPHYTES","C0659834F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","J. Annies",NA,"1904","2","South America","Brazil",NA,NA,NA,NA,"C0659834F","C0659834F_01",NA,NA,"-52.8731","-10.8339",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2016-02-10 11:16:11-02","F","FMNH-PTERIDOPHYTES","C0659835F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch",NA,"44",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"C0659835F","C0659835F_01",NA,NA,"-58.1689","-23.2025",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2018-09-18 11:21:58-03","F","FMNH-PTERIDOPHYTES","C0676269F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","J. A. Steyermark & J. J. Wurdack","772","1955","2","South America","Venezuela","Bolívar",NA,NA,NA,"C0676269F","C0676269F_01","12","Chimanta Massif",NA,NA,NA,NA,"Pteridopsida","V. Vareschi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-01 11:51:20-03","UFPE","UFP","58775","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariaceae","Doryopteris lomariaceae","(kunze) Klotzsch","Rodrugues, CE; Jesus, FPR de","1322","1999","06",NA,"Brasil","Distrito Federal","Brasília",NA,"Terrestre na vereda nomeio da mata.; Terrestre na vereda nomeio da mata.; Cerrado-Vereda.","UFP058775",NA,"23",NA,"-47.85","-15.866667",NA,NA,NA,"Prado, J",NA,NA,"2002",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"285","2021-03-01 11:51:20-03","UFPE","UFP","86897","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariaceae","Doryopteris lomariaceae","(kunze) Klotzsch","Gonzatti, F; Valduga, E","1780","2015","04",NA,"Brasil","Rio Grande do Sul","Osório",NA,"Erva rizomatosa com frondes de 60-80cm de altura, entremeada a gramíneas.; Campo úmido em sucessão.","UFP086897",NA,"19",NA,"-50.215833","-29.915","3","3",NA,"Gonzatti, F",NA,NA,"2015","04","-50.215833","-29.915",NA,"29",NA,NA,NA,NA,NA
"286","2021-03-01 11:51:20-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariaceae","Doryopteris lomariaceae","(kunze) Klotzsch","Gonzatti, F; Valduga, E","1780","2015","04",NA,"Brasil","Rio Grande do Sul","Osório",NA,"Erva rizomatosa com frondes de 60-80cm de altura, entremeada a gramíneas.; Campo úmido em sucessão.",NA,NA,"19",NA,"-50.215833","-29.915","3","3",NA,"Gonzatti, F",NA,NA,"2015","04","-50.215833","-29.915",NA,"29",NA,NA,NA,NA,NA
"287","2020-09-25 10:39:47-03","UFPE","UFP","73332","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariaceae","Doryopteris lomariaceae","(kunze) Klotzsch","Lkrieger, P","8362","1970","05",NA,"Brasil","Minas Gerais","Resende Costa",NA,"Lugáres úmidos (brejo), entre outras vegetações.","UFP073332",NA,NA,NA,"-44.2374992370605","-20.9221992492676",NA,NA,NA,"Dittrich, VAO","29517","auto","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-09-12 05:00:02-03","US","US","3397700","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Kunze ex Klotzsch","G. Eiten & L. T. Eiten","7348","1966","7","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,"US01497992","US01497992_01","24","State of Rio de Janeiro. Municipio de Resende: Itatiaia National Park, on south face of Mt. Itatiaia in valley of the creek, ''Rio Campo Belo''.",NA,NA,"1210",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"289","2020-09-12 05:00:02-03","US","US","532217","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Kunze ex Klotzsch","ex herb. E. Warming","80/3",NA,"1","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"Available for transcription","US01498006","US01498006_01","31","Engla, in silva humides incula, Lagua Santa. [interpreted]",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
