"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"128","2020-12-21 16:31:31-03","MBM","MBM","161530","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Cordeiro, J.; Poliquesi, C.B.; Poliquesi, C.B.","883",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM161530",NA,NA,"A. St.-Hil. & Girard","Campos, G.L.","Paraná","Curitiba","Jardim das Américas","-49.2731018066406","-25.4277992248535",NA,NA,"MBM161530",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:31:31-03","MBM","MBM","31647","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Hatschbach, G.","33428",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM031647",NA,NA,"A. St.-Hil. & Girard","Taylor, P.","Paraná","Curitiba","Jardim Natália","-49.2731018066406","-25.4277992248535",NA,NA,"MBM031647",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:31:31-03","MBM","MBM","101901","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Hatschbach, G.","49786",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM101901",NA,NA,"A. St.-Hil. & Girard","Hatschbach, G.","Paraná","Curitiba","Lago Azul","-49.2731018066406","-25.4277992248535",NA,NA,"MBM101901",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:31:31-03","MBM","MBM","136065","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Budziak, C.; Cordeiro, J.; Cordeiro, J.","37",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM136065",NA,NA,"A. St.-Hil. & Girard","Campos, G.L.","Paraná","Curitiba","Recanto das Araucárias","-49.2731018066406","-25.4277992248535",NA,NA,"MBM136065",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:31:31-03","MBM","MBM","123294","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Cordeiro, J.; Silva, J.M.; Silva, J.M.","475",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM123294",NA,NA,"A. St.-Hil. & Girard","Campos, G.L.","Paraná","Curitiba","Recanto das Araucárias","-49.2731018066406","-25.4277992248535",NA,NA,"MBM123294",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:31:31-03","MBM","MBM","167033","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","592",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM167033",NA,NA,"A. St.-Hil. & Girard","Campos, G.L.","Paraná","Curitiba","Vila Macedo","-49.2731018066406","-25.4277992248535",NA,NA,"MBM167033",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:31:31-03","MBM","MBM","233056","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Santos, E.P.; et al.; et al.","421",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM233056",NA,NA,"A. St.-Hil. & Girard","Campos, G.L.","Paraná","Guaratuba","Serra do Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"MBM233056",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:31:31-03","MBM","MBM","161526","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Cervi, A.C.; et al.; et al.","2970",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM161526",NA,NA,"A. St.-Hil. & Girard","Campos, G.L.","Paraná","Jaguariaíva","Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,NA,"MBM161526",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:31:31-03","MBM","MBM","303408","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Caxambú, M.G.","704","2004","11","07","Southern America","Brazil",NA,NA,NA,"MBM303408",NA,NA,"A. St.-Hil. & Girard","Cordeiro, J.; Barboza, E.","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,"MBM303408",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:31:31-03","MBM","MBM","231147","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Ribas, O.S.","2804",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM231147",NA,NA,"A. St.-Hil. & Girard","Campos, G.L.","Paraná","Piraí do Sul","Fazenda Santa Rita","-49.948600769043","-24.5261001586914",NA,NA,"MBM231147",NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:31:32-03","MBM","MBM","82605","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Kummrow, R.","1606",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM082605",NA,NA,"A. St.-Hil. & Girard","Hatschbach, G.","Paraná","Piraquara","Purgatório","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:31:32-03","MBM","MBM","389275","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Felitto, G.; Lozano, E.D.; Lozano, E.D.","388","2012","10","09","Southern America","Brazil",NA,NA,"Carnívora de 50cm; flores amarelas. Unicata.; Terreno brejoso.","MBM389275",NA,NA,"A. St.-Hil. & Girard","Lozano, E.D.","Paraná","Ponta Grossa","Fazenda Capão das Almas","-50.1618995666504","-25.0949993133545",NA,NA,"MBM389275","2012",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:31:31-03","MBM","MBM","360676","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Andrade, B.O.","172","2008","11","16","Southern America","Brazil",NA,NA,"Espécie herbácea com flores amarelas. Campos hidrófilos sobre organossolo","MBM360676",NA,NA,"A. St.-Hil. & Girard","Andrade, B.O.","Paraná","Ponta Grossa","Nascente do rio Tibagi","-50.1618995666504","-25.0949993133545","1096","1096","MBM360676",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:31:32-03","MBM","MBM","394503","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Silva, A.R.","s.n.","2012","09","12","Southern America","Brazil",NA,NA,"Erva de 42cm de altura; flores amarelas.; Em campo úmido.","MBM394503",NA,NA,"A. St.-Hil. & Girard","Saridakis, D.P.","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM394503","2014","08","20","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:31:31-03","MBM","MBM","209578","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Poliquesi, C.B.; Cruz, J.M.; Cruz, J.M.","445",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM209578",NA,NA,"A. St.-Hil. & Girard","Campos, G.L.","Paraná","Ponta Grossa","Passo do Pupo","-50.1618995666504","-25.0949993133545",NA,NA,"MBM209578",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:31:32-03","MBM","MBM","63651","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Hatschbach, G.","41809",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM063651",NA,NA,"A. St.-Hil. & Girard","Taylor, P.","Paraná","São José dos Pinhais","Colônia Muricy","-49.2064018249512","-25.5347003936768",NA,NA,"MBM063651",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:31:32-03","MBM","MBM","61423","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Landrum, L.R.","2295",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM061423",NA,NA,"A. St.-Hil. & Girard","Hatschbach, G.","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"MBM061423",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:31:31-03","MBM","MBM","26208","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Hatschbach, G.","30990",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM026208",NA,NA,"A. St.-Hil. & Girard","Taylor, P.","Paraná","São José dos Pinhais","Rincão","-49.2064018249512","-25.5347003936768",NA,NA,"MBM026208",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:31:31-03","MBM","MBM","237025","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Kummrow, R.","1219B",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM237025",NA,NA,"A. St.-Hil. & Girard","Campos, G.L.","Paraná","Tijucas do Sul","Campina","-49.1988983154297","-25.9281005859375",NA,NA,"MBM237025",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:31:32-03","MBM","MBM","61134","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Hatschbach, G.","40441",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM061134",NA,NA,"A. St.-Hil. & Girard","Taylor, P.","Paraná","Tijucas do Sul","Rincão","-49.1988983154297","-25.9281005859375",NA,NA,"MBM061134",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:31:31-03","MBM","MBM","25624","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Hatschbach, G.","8578",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM025624",NA,NA,"A. St.-Hil. & Girard","Taylor, P.","Paraná","Tijucas do Sul","Rincão","-49.1988983154297","-25.9281005859375",NA,NA,"MBM025624",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:31:32-03","MBM","MBM","45423","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Richter, E.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM045423",NA,NA,"A. St.-Hil. & Girard","Trinta, E.F.","Rio Grande do Sul","Canela","Canela","-50.815601348877","-29.3656005859375",NA,NA,"MBM045423",NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:31:31-03","MBM","MBM","191735","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Ribas, O.S.; Barboza, E.; Pereira, L.B.S.; Barboza, E.; Pereira, L.B.S.","1015",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM191735",NA,NA,"A. St.-Hil. & Girard","Campos, G.L.","Santa Catarina","Campo Alegre","Rodeio Grande","-49.2655982971191","-26.1924991607666",NA,NA,"MBM191735",NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:31:32-03","MBM","MBM","403335","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Motta, J.T.; Brotto, M.L.; Brotto, M.L.","4630","2015","10","08","Southern America","Brazil",NA,NA,"Herbácea; flor amarela.; Em campo úmido.","MBM403335",NA,NA,"A. St.-Hil. & Girard","Motta, J.T.","Paraná","Curitiba","Alto Boqueirão","-49.233333","-25.543889","900","900","MBM403335","2016","05","05",NA,NA,"-49.233333","-25.543889",NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:31:32-03","MBM","MBM","416503","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3160","2018","11","20","Southern America","Brazil",NA,NA,"Erva; flor amarela.; Savana (Campo cerrado), solo úmido.","MBM416503",NA,NA,"A. St.-Hil. & Girard","Barboza, E.","Paraná","Jaguariaíva","Rio Diamante","-49.8075","-24.354722","1102","1102",NA,"2019","02","05",NA,NA,"-49.8075","-24.354722",NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:31:31-03","MBM","MBM","101900","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Kummrow, R.","2551",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM101900",NA,NA,"A. St.-Hil. & Girard","Hatschbach, G.","Paraná","Curitiba","Cachimba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM101900",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:31:31-03","MBM","MBM","231148","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Barboza, E.; Cordeiro, J.; Cordeiro, J.","150",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM231148",NA,NA,"A. St.-Hil. & Girard","Campos, G.L.","Paraná","Palmeira","Estância São Rafael","-50.0064010620117","-25.4293994903564",NA,NA,"MBM231148",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:31:32-03","MBM","MBM","82604","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Kummrow, R.","2117",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM082604",NA,NA,"A. St.-Hil. & Girard","Hatschbach, G.","Paraná","São José dos Pinhais","Rio Pequeno, Serra Azul","-49.2064018249512","-25.5347003936768",NA,NA,"MBM082604",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:31:31-03","MBM","MBM","161531","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Cordeiro, J.; Barboza, E.; Barboza, E.","1115",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM161531",NA,NA,"A. St.-Hil. & Girard","Campos, G.L.","Paraná","Tibagi","Cânion do Rio Iapó, Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,"MBM161531",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:31:31-03","MBM","MBM","26205","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Hatschbach, G.","30681",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM026205",NA,NA,"A. St.-Hil. & Girard","Taylor, P.","Paraná","União da Vitória","São Cristovão","-51.0863990783691","-26.2299995422363",NA,NA,"MBM026205",NA,NA,NA,"35297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2015-09-05 08:35:00-03","MNHN","RECOLNAT_MNHN_P","P00603377","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603377' target='other'> <mi>dwc_moreinfo</mi></a>","P00603377",NA,NA,"A.St.-Hil. & Girard","Saint-Hilaire",NA,NA,"Province de Minas Geraes Ad paludes prope vicum antonio Pereira haud longe ab urbe Villa Rica, Januario florebat.",NA,NA,NA,NA,"P00603377_01",NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA,NA,"B1 305",NA
"159","2015-09-04 08:06:02-03","MNHN","RECOLNAT_MNHN_P","P03573945","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Ule, E.",NA,"1891","2","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573945' target='other'> <mi>dwc_moreinfo</mi></a>","P03573945",NA,NA,"A.St.-Hil. & Girard",NA,"Santa Catarina",NA,"Campo do Capivari, acima da Serra Geral.",NA,NA,NA,NA,"P03573945_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1843",NA
"160","2015-09-04 08:06:02-03","MNHN","RECOLNAT_MNHN_P","P03573947","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Regnell, F.",NA,"1857","3","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573947' target='other'> <mi>dwc_moreinfo</mi></a>","P03573947",NA,NA,"A.St.-Hil. & Girard",NA,"São Paulo",NA,NA,NA,NA,NA,NA,"P03573947_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 845",NA
"161","2015-09-04 08:06:02-03","MNHN","RECOLNAT_MNHN_P","P03573948","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Müller, F.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573948' target='other'> <mi>dwc_moreinfo</mi></a>","P03573948",NA,NA,"A.St.-Hil. & Girard",NA,NA,NA,NA,NA,NA,NA,NA,"P03573948_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71",NA
"162","2015-09-04 08:06:02-03","MNHN","RECOLNAT_MNHN_P","P03573950","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Glaziou, A.",NA,"1876","2","10",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573950' target='other'> <mi>dwc_moreinfo</mi></a>","P03573950",NA,NA,"A.St.-Hil. & Girard",NA,"São Paulo",NA,"Source du Rio Parahyba, dans les campos da Bocaina.",NA,NA,NA,NA,"P03573950_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8218",NA
"163","2015-09-04 08:06:02-03","MNHN","RECOLNAT_MNHN_P","P03573951","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Gaudichaud, C.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573951' target='other'> <mi>dwc_moreinfo</mi></a>","P03573951",NA,NA,"A.St.-Hil. & Girard",NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"P03573951_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"469",NA
"164","2015-09-04 08:06:02-03","MNHN","RECOLNAT_MNHN_P","P03573952","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Smith, L.B.|Klein, R.M.",NA,"1964","12","15",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573952' target='other'> <mi>dwc_moreinfo</mi></a>","P03573952",NA,NA,"A.St.-Hil. & Girard",NA,"Santa Catarina","Irani","Campo de Irani.","-51.83333","-26.95",NA,NA,"P03573952_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13975",NA
"165","2015-09-04 08:06:02-03","MNHN","RECOLNAT_MNHN_P","P03573953","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Pedersen, T.M.",NA,"1967","10","9",NA,"Paraguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573953' target='other'> <mi>dwc_moreinfo</mi></a>","P03573953",NA,NA,"A.St.-Hil. & Girard",NA,NA,NA,"Distr. Lima. Dep. San Pedro.",NA,NA,NA,NA,"P03573953_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8594",NA
"166","2015-09-04 08:06:02-03","MNHN","RECOLNAT_MNHN_P","P03573954","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Hassler, E.",NA,NA,"10","1",NA,"Paraguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573954' target='other'> <mi>dwc_moreinfo</mi></a>","P03573954",NA,NA,"A.St.-Hil. & Girard",NA,NA,NA,NA,NA,NA,NA,NA,"P03573954_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9526",NA
"167","2015-09-04 08:06:02-03","MNHN","RECOLNAT_MNHN_P","P03573955","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Hassler, E.",NA,"1905","10","1",NA,"Paraguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573955' target='other'> <mi>dwc_moreinfo</mi></a>","P03573955",NA,NA,"A.St.-Hil. & Girard",NA,NA,NA,"In regione fluminis Yhú.",NA,NA,NA,NA,"P03573955_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9526",NA
"168","2015-09-04 08:06:02-03","MNHN","RECOLNAT_MNHN_P","P03573956","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Hassler, E.",NA,"1885","9","1",NA,"Paraguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573956' target='other'> <mi>dwc_moreinfo</mi></a>","P03573956",NA,NA,"A.St.-Hil. & Girard",NA,NA,NA,"Prope Cucanguá.",NA,NA,NA,NA,"P03573956_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1060",NA
"169","2015-09-04 08:06:02-03","MNHN","RECOLNAT_MNHN_P","P03573957","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Hassler, E.",NA,"1885","1","1",NA,"Paraguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573957' target='other'> <mi>dwc_moreinfo</mi></a>","P03573957",NA,NA,"A.St.-Hil. & Girard",NA,NA,NA,NA,NA,NA,NA,NA,"P03573957_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1060",NA
"170","2015-09-04 08:06:02-03","MNHN","RECOLNAT_MNHN_P","P03573958","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Fiebrig, K.",NA,"1902","7","1",NA,"Paraguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573958' target='other'> <mi>dwc_moreinfo</mi></a>","P03573958",NA,NA,"A.St.-Hil. & Girard",NA,NA,NA,"Cordilheira de Altos.",NA,NA,NA,NA,"P03573958_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"509",NA
"171","2015-09-04 08:06:02-03","MNHN","RECOLNAT_MNHN_P","P03573959","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Balansa, B.",NA,"1874","10","18",NA,"Paraguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573959' target='other'> <mi>dwc_moreinfo</mi></a>","P03573959",NA,NA,"A.St.-Hil. & Girard",NA,NA,NA,"Villa-Rica, dans les marais.","-56.4507","-25.78447",NA,NA,"P03573959_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2069",NA
"172","2015-09-04 08:06:02-03","MNHN","RECOLNAT_MNHN_P","P03573946","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Regnell",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573946' target='other'> <mi>dwc_moreinfo</mi></a>","P03573946",NA,NA,"A.St.-Hil. & Girard",NA,"Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"P03573946_01",NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,"334",NA
"173","2015-09-04 08:06:02-03","MNHN","RECOLNAT_MNHN_P","P03573944","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Lourteig, A.",NA,"1967","12","16",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573944' target='other'> <mi>dwc_moreinfo</mi></a>","P03573944",NA,NA,"A.St.-Hil. & Girard",NA,"Santa Catarina","Lages","Palmeiras, bañado.","-50.326099395752","-27.8160991668701","900",NA,"P03573944_01",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,"2281",NA
