"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","infraspecificEpithet","class","relatedCatalogItem","typeStatus","dayIdentified","fieldNumber","individualCount","sex"
"521","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","M. J. Jansen-Jacobs, B. Welle, H. J. M. Sipman & V. James","2798","1992","10","9","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Orchidales","Mart.","Maas, P. J. M.","U. Takutu-U. Essequibo",NA,"Kuyuwini Landing, Kuyuwini River, Rupununi District","-59.25","2.08","150","250",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"522","2020-09-12 05:00:02-03","US","US","3270235","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","L. J. Gillespie, S. Tiwari, M. Gillespie & R. Gillespie","1272","1989","5","5","South America - Neotropics","Guyana",NA,NA,NA,"US00455880",NA,"Orchidales","Mart.","Maas, P. J. M.","Potaro-Siparuni",NA,"Kaieteur National Park, S of guest house","-59.4833","5.175","420","450",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"523","2020-09-12 05:00:02-03","US","US","3468427","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","L. Delgado","483","1989","9",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US00823175",NA,"Orchidales","Mart.","Maas, P. J. M.","Amazonas","Atabapo",NA,"-66.7","4.11","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"524","2020-09-12 05:00:02-03","US","US","3329477","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","J. J. Pipoly & K. Alfred","7893","1986","6","20","South America - Neotropics","Guyana",NA,NA,NA,"US00474932",NA,"Orchidales","Mart.","Kral, R.","Cuyuni-Mazaruni",NA,"Pakaraima Mts. N of Imbaimadai","-60.3","5.71667","518",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"525","2020-09-12 05:00:02-03","US","US","702451","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","-- Gardner","5212",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00225050",NA,"Orchidales","Mart.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"US00225050_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"526","2020-09-12 05:00:02-03","US","US","2820285","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","G. T. Prance","4515","1967","2","18","South America - Neotropics","Brazil",NA,NA,NA,"US00225021",NA,"Orchidales","Mart.",NA,"Roraima",NA,"Plateau fo serra tepequem",NA,NA,"1200","1200","US00225021_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"527","2020-09-12 05:00:02-03","US","US","3478357","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","H. Kennedy, B. Hoffman & T. Henkel","4793","1992","10","9","South America - Neotropics","Guyana",NA,NA,NA,"US00872869",NA,"Orchidales","Mart.","Kennedy, H.","Cuyuni-Mazaruni",NA,"Imbaimadai","-60.2833","5.7","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"528","2020-09-12 05:00:02-03","US","US","3315919","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","B. Hoffman, C. L. Kelloff, G. Gharbarran & S. Sprague","1584","1992","5","16","South America - Neotropics","Guyana",NA,NA,NA,"US00475327",NA,"Orchidales","Mart.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Cuyuni-Mazaruni",NA,"Pakaraima Mts; Imbaimadai Creek; 1 km W of Imbaimadai","-60.3","5.70833","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"529","2020-09-12 05:00:02-03","US","US","2755523","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","W. R. Anderson","10411","1973","5","16","South America - Neotropics","Brazil",NA,NA,NA,"US00225018",NA,"Orchidales","Mart.",NA,"Goiás",NA,"Serra dos pirineus; ca 15 km n of corumba de goias",NA,NA,"1230","1230","US00225018_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"530","2020-09-12 05:00:02-03","US","US","1857831","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","F. Cardona","261","1937","9",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US00225040",NA,"Orchidales","Mart.",NA,"Bolivar",NA,"Cerro auyantepui",NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"531","2020-09-12 05:00:02-03","US","US","3426762","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","H. D. Clarke","5123","1997","6","1","South America - Neotropics","Guyana",NA,NA,NA,"US00704988",NA,"Orchidales","Mart.","Clarke, H. D., University of North Carolina (Asheville)","U. Takutu-U. Essequibo",NA,"Parabara Savanna; trail from Karaudarnau to Kuyuwini R.","-59.3706","2.19944","270",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"532","2020-09-12 05:00:02-03","US","US","3631483","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","K. J. Wurdack, K. M. Redden, S. N. Alexander, C. Perry, C. Jacobis, D. Hunter, V. Roland & H. Hunter","5211","2010","7","1","South America - Neotropics","Guyana",NA,NA,NA,"US01087853",NA,"Orchidales","Mart.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Cuyuni-Mazaruni",NA,"Kako River vicinity, above Kako Village, near Camp 3, ca. 22 air km east of Tulameng summit (summit 1534m, N 5°33'27.1, W 60°59'34.7)","-60.782","5.55931","493",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"533","2020-09-12 05:00:02-03","US","US","3215148","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","W. Hahn, E. J. Judziewicz, S. Tiwari & D. Gopaul","4128","1988","4","2","South America - Neotropics","Guyana",NA,NA,NA,"US00455887",NA,"Orchidales","Mart.","Maas, P. J. M.","Potaro-Siparuni",NA,"Kaieteur Falls National Park. Near airstrip","-59.5","5.18333","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"534","2020-09-12 05:00:02-03","US","US","1056116","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","A. S. Hitchcock","16910","1919","11","26","South America - Neotropics","Guyana",NA,NA,NA,"US00225044",NA,"Orchidales","Mart.",NA,NA,NA,"East coast water conservancy, se of georgetown; sand reef at head fo hoorubia creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"535","2020-09-12 05:00:02-03","US","US","3340651","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","T. McDowell, D. Hughs & D. Gopaul","3011","1990","5","31","South America - Neotropics","Guyana",NA,NA,NA,"US00528553",NA,"Orchidales","Mart.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Cuyuni-Mazaruni",NA,"From Wanach Creek, 7 km W of Holitipu Summit to Holitipu camp ±1 km S of summit","-61.05","5.95","1000","1150",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"536","2020-09-12 05:00:02-03","US","US","1483497","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","C. Lindman","2941","1894","4","29","South America - Neotropics","Brazil",NA,NA,NA,"US00225048",NA,"Orchidales","Mart.",NA,"Mato Grosso",NA,"Tsapirapuan",NA,NA,NA,NA,"US00225048_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"537","2020-09-12 05:00:02-03","US","US","3572635","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","K. M. Redden, K. J. Wurdack, S. N. Alexander, C. Perry, C. Jacobis, D. Hunter, V. Roland & H. Hunter","7143","2010","7","30","South America - Neotropics","Guyana",NA,NA,NA,"US01074215",NA,"Orchidales","Mart.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Cuyuni-Mazaruni",NA,"Imbaimadai airstrip vicinity, west of airstrip","-60.3015","5.70856","507",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"538","2020-09-12 05:00:02-03","US","US","2708135","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","G. A. Black","50-b678","1950","1","21","South America - Neotropics","Brazil",NA,NA,NA,"US00225028",NA,"Orchidales","Mart.",NA,"Pará",NA,"Vigia; campina do palha",NA,NA,NA,NA,"US00225028_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"539","2020-09-12 05:00:02-03","US","US","3333087","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","T. Henkel & R. James","3552","1993","12","23","South America - Neotropics","Guyana",NA,NA,NA,"US00518113",NA,"Orchidales","Mart.","Maas, P. J. M.","U. Takutu-U. Essequibo",NA,"South Rupununi Savanna; Ikirap Creek along Marudi road","-59.25","2.41667","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"540","2020-09-12 05:00:02-03","US","US","3541712","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","T. Hawkins","1768","2001","6","23","South America - Neotropics","Suriname",NA,NA,NA,"US00963619",NA,"Orchidales","Mart.","Maas, P. J. M.","Sipaliwini",NA,"Rudy Kappell Airstrip (Tafelberg). Area on east and west side of the airstrip","-56.14","3.79","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"541","2020-09-12 05:00:02-03","US","US","1902706","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","B. Maguire & G. Stahel","23680","1944","6","3","South America - Neotropics","Suriname",NA,NA,NA,"US00225032",NA,"Orchidales","Mart.",NA,NA,NA,"Zanderij ii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"542","2020-09-12 05:00:02-03","US","US","3257705","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","T. McDowell & D. Gopaul","2728","1990","5","22","South America - Neotropics","Guyana",NA,NA,NA,"US00455882",NA,"Orchidales","Mart.","Maas, P. J. M.","Cuyuni-Mazaruni",NA,"Utshi camp, 0.3 km N of Utshi R, just S of forest","-61.1333","5.75","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"543","2020-09-12 05:00:02-03","US","US","1908019","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","F. Tamayo","3056","1946","3",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US00225029",NA,"Orchidales","Mart.",NA,"Bolivar",NA,"Gran savana; morichal, near odreman, sta. elena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"544","2020-09-12 05:00:02-03","US","US","3291486","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","L. J. Gillespie & D. R. Smart","2664","1989","12","14","South America - Neotropics","Guyana",NA,NA,NA,"US00455881",NA,"Orchidales","Mart.","Maas, P. J. M.","Cuyuni-Mazaruni",NA,"Imbaimadai, between Imbaimadai and Partang River crossing","-60.2833","5.7","570",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"545","2020-09-12 05:00:02-03","US","US","1572915","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","G. O. A. Malme","3339","1903","5","15","South America - Neotropics","Brazil",NA,NA,NA,"US00225047",NA,"Orchidales","Mart.",NA,"Mato Grosso",NA,"Serra da chafrada",NA,NA,NA,NA,"US00225047_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"546","2020-09-12 05:00:02-03","US","US","3571184","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","K. M. Redden, K. J. Wurdack, C. Perry, E. Zimmerman, D. Hunter, T. Hunter & V. Roland","6623","2009","5","16","South America - Neotropics","Guyana",NA,NA,NA,"US01074370",NA,"Orchidales","Mart.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Cuyuni-Mazaruni",NA,"Kako River, savanna behind Camp 5","-60.7844","5.55933","494",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"547","2020-09-12 05:00:02-03","US","US","1902736","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","B. Maguire","24227","1944","8","5","South America - Neotropics","Suriname",NA,NA,NA,"US00225031",NA,"Orchidales","Mart.",NA,NA,NA,"Tafelberg (table mountain); savanna ii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"548","2020-09-12 05:00:02-03","US","US","3359673","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","C. N. Horn & S. Hill","10078","1995","8","16","South America - Neotropics","Guyana",NA,NA,NA,"US00709960",NA,"Orchidales","Mart.",NA,"Demerara-Mahaica",NA,"Linden (Mackenzie) Hwy., 49 km S of juct. with hwy to Timehri Airport","-58.16","6.16","20","50",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"549","2020-09-12 05:00:02-03","US","US","1615016","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","E. H. Ule","7757","1908","12",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00225046",NA,"Orchidales","Mart.",NA,"Amazonas",NA,"In marytisan near s marcoz",NA,NA,NA,NA,"US00225046_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"550","2020-09-12 05:00:02-03","US","US","3307827","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","L. J. Gillespie","4268","1991","11","11","South America - Neotropics","Guyana",NA,NA,NA,"US00474782",NA,"Orchidales","Mart.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Demerara-Mahaica",NA,"Lamaha Canal, between Cane Grove and 7 km S of Mahaica","-57.9333","6.61667",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"551","2020-09-12 05:00:02-03","US","US","3286411","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","T. McDowell, V. A. Funk & S. Tiwari","1701","1990","1","21","South America - Neotropics","Guyana",NA,NA,NA,"US00455892",NA,"Orchidales","Mart.","Maas, P. J. M.","Demerara-Mahaica",NA,"Sand track to St. Cuthbert's Mission, ±5 mi. E of highway","-58.1333","6.36667","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"552","2020-09-12 05:00:02-03","US","US","3651063","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","N. Helme & L. Kruger","662","1995","7","25","South America - Neotropics","Bolivia",NA,NA,NA,"US01257559",NA,"Orchidales","Mart.","Maas, P. J. M., Curator of the herbarium (U), Nationaal Herbarium Nederland (NETHERLANDS)","La Paz","Abel Iturralde","Puerto Muscoso, donde llega la pampa mas cerca del Rio Heath.","-68.8333","-13.0167","190",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"553","2020-09-12 05:00:02-03","US","US","3096021","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","C. Feuillet","2346","1985","7","4","South America - Neotropics","French Guiana",NA,NA,NA,"US00225013",NA,"Orchidales","Mart.",NA,"Cayenne",NA,"Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"554","2020-09-12 05:00:02-03","US","US","1663338","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","W. A. Archer","2831","1934","11","14","South America - Neotropics","Suriname",NA,NA,NA,"US00225041",NA,"Orchidales","Mart.",NA,NA,NA,"Sandrij",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"555","2020-09-12 05:00:02-03","US","US","3633904","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","K. J. Wurdack, K. M. Redden, S. N. Alexander, C. Perry, C. Jacobis, D. Hunter, V. Roland & H. Hunter","5472","2010","7","26","South America - Neotropics","Guyana",NA,NA,NA,"US01087874",NA,"Orchidales","Mart.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Cuyuni-Mazaruni",NA,"Kako River vicinity, above Kako Village, near Camp 3, ca. 22 air km east of Tulameng summit (summit 1534m, N 5°33'27.1, W 60°59'34.7)","-60.7965","5.57364","521",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"556","2020-09-12 05:00:02-03","US","US","2141420","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","H. S. Irwin","Bg 26","1953","8","21","South America - Neotropics","Guyana",NA,NA,NA,"US00225024",NA,"Orchidales","Mart.",NA,NA,NA,"Atkinson field",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"557","2020-09-12 05:00:02-03","US","US","303500","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","E. Jenman","58","1884","10",NA,"South America - Neotropics","Guyana",NA,NA,NA,"US00225049",NA,"Orchidales","Mart.",NA,NA,NA,"Mount roraima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"558","2020-09-12 05:00:02-03","US","US","3333248","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","T. Henkel, P. Mutchnick & R. Williams","5889","1994","10","13","South America - Neotropics","Guyana",NA,NA,NA,"US00518001",NA,"Orchidales","Mart.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Potaro-Siparuni",NA,"Pakaraima Mtns; Upper Ireng River, hills 2-3 km E of Cipo Settlement","-59.9833","4.8","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"559","2020-09-12 05:00:02-03","US","US","3257617","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","T. McDowell, B. Hoffman & K. Lance","4581","1991","6","16","South America - Neotropics","Guyana",NA,NA,NA,"US00455886",NA,"Orchidales","Mart.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Cuyuni-Mazaruni",NA,"E of Arabaru Creek; Kobadai Savanna","-60.65","5.45","488","503",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"560","2020-09-12 05:00:02-03","US","US","1743625","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","T. G. Tutin","615","1933","8","27","South America - Neotropics","Guyana",NA,NA,NA,"US00225042",NA,"Orchidales","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"561","2020-09-12 05:00:02-03","US","US","1615069","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","E. H. Ule","8829","1910","5",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00225045",NA,"Orchidales","Mart.",NA,"Amazonas",NA,"Campina the ensociada grande near manaios",NA,NA,NA,NA,"US00225045_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"562","2020-09-12 05:00:02-03","US","US","2820283","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","G. T. Prance","9172","1969","1","10","South America - Neotropics","Brazil",NA,NA,NA,"US00225020",NA,"Orchidales","Mart.",NA,"Roraima",NA,"Dormida, foothills of Serra da Lua",NA,NA,NA,NA,"US00225020_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"563","2020-09-12 05:00:02-03","US","US","2957733","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","J. H. Kirkbride & E. Lleras","2920","1977","2","20","South America - Neotropics","Brazil",NA,NA,NA,"US00225017",NA,"Orchidales","Mart.",NA,"Pará",NA,"Serra do Cachimbo, alongside BR 163, Cuiaba-Santarem road, Km 879",NA,NA,"290","290","US00225017_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"564","2020-09-12 05:00:02-03","US","US","2172078","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","R. E. Schultes","18105","1952","10","28","South America - Neotropics","Colombia",NA,NA,NA,"US00225026",NA,"Orchidales","Mart.",NA,"Vaupés",NA,"Rio Negro: San Felipe and vicinity (below confluence of Rio Guainia and Rio Casiquiare)",NA,NA,"183","183",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"565","2020-09-12 05:00:02-03","US","US","2212769","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","H. S. Irwin","813","1956","4","18","South America - Neotropics","Guyana",NA,NA,NA,"US00225023",NA,"Orchidales","Mart.",NA,"E. Berbice-Corentyne / Potaro-Siparuni / U. Takutu-U. Essequibo",NA,"(former) Rupununi Dist., Manari Creek, 6 mi N of Lethem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"566","2020-09-12 05:00:02-03","US","US","3333246","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","T. Henkel, R. Williams & P. Mutchnick","5945","1994","10","19","South America - Neotropics","Guyana",NA,NA,NA,"US00518000",NA,"Orchidales","Mart.",NA,"Potaro-Siparuni",NA,"The Guianas. Region: Potaro-Siparuni. Pakaraima Mts; Sukabi R. (tributary of Ireng), above Ando Falls.","-60.17","5.17","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"567","2020-09-12 05:00:02-03","US","US","3493357","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","K. M. Redden, M. Lyle, C. Paul, C. Perry & R. Williams","2415","2004","1","23","South America - Neotropics","Guyana",NA,NA,NA,"US00881261",NA,"Orchidales","Mart.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Cuyuni-Mazaruni",NA,"Pakaraima Mts., Imbaimadai. 1.8 miles E of Base Camp 1","-60.2487","5.676","496",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"568","2020-09-12 05:00:02-03","US","US","2988644","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","G. Martinelli","6877","1980","6","8","South America - Neotropics","Brazil",NA,NA,NA,"US00225015",NA,"Orchidales","Mart.",NA,"Pará","Oriximiná","Campos do ariramba, fields on the edge of rio jaramacaru","-55.8661003112793","-1.76556003093719","70","70",NA,"479450","auto",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
