"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","locality","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","sex","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber"
"46","2021-03-15 16:37:00-03","NY","NYBG","00908489","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","M. L. Kawasaki","W. L. Balée","1987","06","18","Brazil","Maranhão","Monçao","-46.08","-3.12",NA,NA,"NY00908489","NY00908489_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=278580' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"P.I. Guajá, Rio Turiaçu. Guajá Indians",NA,NA,"3393","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA
"47","2021-01-11 10:01:19-03","UNIVASF","HVASFW","19","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","J.G. Carvalho-Sobrinho","J.G. Carvalho-Sobrinho","2009","08","04","Brasil","Ceará","Mauriti","-38.725278","-7.4435","-38.725278","-7.443500","HVASFW000019",NA,NA,NA,"#","2009","08","04","Lote 6 PISF",NA,NA,"8","América do Sul",NA,NA,NA,NA,NA,"U",NA,NA,NA,NA,NA
"48","2021-01-11 10:01:19-03","UNIVASF","HVASFW","70","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","J.R. Maciel","J.R. Maciel","2009","12","04","Brasil","Ceará","Penaforte","-39.057639","-7.749583","-39.057639","-7.749583","HVASFW000070",NA,"473","473","#","2009","12","04","Lote 4. Atividades de supressão vegetal do PISF",NA,NA,"23","América do Sul",NA,NA,NA,NA,NA,"U",NA,NA,NA,NA,NA
"49","2020-01-28 13:11:27-03","MCN-PUC-MINAS","HPUC-MG","ANG488","S","Plantae","Myrtaceae","Psidium","cf. guajava","Psidium cf. guajava",NA,NA,"Maielo - Silva, L.","2009","09","21","Brasil","Rio de Janeiro","Laje do Muriaé","-42.122501373291","-21.2063999176025",NA,NA,NA,NA,NA,NA,"Nº Ibama (CTF) = 4477412",NA,NA,NA,"Lage do Muriaé","17626","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-01-28 13:11:27-03","MCN-PUC-MINAS","HPUC-MG","ANG1385","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"B.A. Oliveira","2012","10","18","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Flor branca.",NA,NA,NA,"Museu PUC Minas","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-01-28 13:11:27-03","MCN-PUC-MINAS","HPUC-MG","ANG4627","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"Ednéia C. Melo",NA,NA,NA,"Brasil","Minas Gerais","Jeceaba","-43.9832992553711","-20.5352993011475",NA,NA,NA,NA,"858","858","Folhas opostas. Planta não latescente, não espinhosa, não urticante. UTM: 602371 x; 7731277 y",NA,NA,NA,"Comunidade Santa Cruz","19534","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-08 11:09:38-03","UNESP-IBB","BOTU","33944","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Castro Matheus, L.","2019","03","07","Brasil","São Paulo","Botucatu","-48.833333","-23.016667","48°49'60w","22°60'60s","BOTU033944",NA,NA,NA,NA,NA,NA,NA,"Jardim Botânico do IBB",NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:30:15-03","UNESP-IBB","BOTU","15515","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Di Stasi, L.C.","1987","05","30","Brasil","Amazonas","Humaitá",NA,NA,"9999","9999","BOTU015515",NA,NA,NA,NA,NA,NA,NA,"C.A.H.",NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-08 11:09:38-03","UNESP-IBB","BOTU","32295","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Alcântara, J.","2014","11","04","Brasil","São Paulo","Botucatu","-48.474167","-22.883889","48°28'27w","22°53'02s","BOTU032295",NA,NA,NA,NA,NA,NA,NA,"Proximidades do Parque das Cascata, indústria CAIO e linha férrea",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-18 09:30:15-03","UNESP-IBB","BOTU","22307","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Manara, M.P.","1998","06","19","Brasil","São Paulo","Presidente Epitácio",NA,NA,"9999","9999","BOTU022307",NA,NA,NA,"Árvore de 8 m de altura, caule liso, fruto",NA,NA,NA,NA,NA,NA,"49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-08 11:09:38-03","UNESP-IBB","BOTU","34015","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Castro Matheus, L.","2019","02","05","Brasil","São Paulo","Botucatu","-48.833333","-23.016667","48°49'60w","22°60'60s","BOTU034015",NA,NA,NA,NA,NA,NA,NA,"Jardim Botânico do IBB",NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-08 11:09:38-03","UNESP-IBB","BOTU","33945","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Castro Matheus, L.","2019","03","18","Brasil","São Paulo","Botucatu","-48.833333","-23.016667","48°49'60w","22°60'60s","BOTU033945",NA,NA,NA,NA,NA,NA,NA,"Jardim Botânico do IBB",NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-08 11:09:38-03","UNESP-IBB","BOTU","33954","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Castro Matheus, L.","2018","12","12","Brasil","São Paulo","Botucatu","-48.833333","-23.016667","48°49'60w","22°60'60s","BOTU033954",NA,NA,NA,NA,NA,NA,NA,"Jardim Botânico do IBB",NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","3393","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Carvalho, Y. S.","Carvalho, Y.S.","2011","04","04","Brasil","Piauí","Caxingó","-41.896111","-3.4175","41º53'46,00W","03º25'03,00S","HDELTA003393",NA,NA,NA,"<ll>dwc_commonname:</ll> Goiaba","2015","04","04","Fazenda Trapiá",NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","5420","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Araujo ,L.T.G","Araujo, L .T.G","2018","11","08","Brasil","Piauí","Parnaíba","-41.7766990661621","-2.90472006797791",NA,NA,"HDELTA005420",NA,NA,NA,"<ll>dwc_commonname:</ll> Goiabeira",NA,NA,NA,"Bairro Ceará","25571","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","286","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Andrade, I. M.","Lima, L.","2013","08","01","Brasil","Piauí","Parnaíba","-41.7766990661621","-2.90472006797791",NA,NA,"HDELTA000286",NA,NA,NA,"Árvore <ll>dwc_commonname:</ll> goiabera","2013","10","09","Tabuleiros litoraneos DITALP","25571","auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","700","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Castro, K. N. L.; Silva, Leite, R. Wolscheer, D.","2012","12","14","Brasil","Piauí","Bom Princípio do Piauí","-41.711361","-3.127278","41°42'40,90''W","03°07'38,20''S","HDELTA000700",NA,NA,NA,"árvore <ll>dwc_commonname:</ll> Goiabeira",NA,NA,NA,"Baixão",NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","5805","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Arruda, A. A.","Douglas, F.","2018","11","14","Brasil","São Paulo","Botucatu","-48.440278","-22.880556","48º26'25,00W","22°52'50,00S","HDELTA005805",NA,NA,NA,"<ll>dwc_commonname:</ll> Goiaba","2018","11","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","4962","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Vieira-Filho, M.A.M.","Vieira-Filho, M.A.M.; Lima, G.A.; Lemos, J.R.","2015","10","02","Brasil","Piauí","Luís Correia","-41.6669006347656","-2.87916994094849",NA,NA,"HDELTA004962",NA,NA,NA,"<ll>dwc_commonname:</ll> Goiaba, goiabeira","2015","10","05","Curral Velho","59685","auto","59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","4609","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Sousa, R.M.S.","Sousa, R.M.S.","2017","09","14","Brasil","Piauí","Parnaíba","-41.7766990661621","-2.90472006797791",NA,NA,"HDELTA004609",NA,NA,NA,"Material depositado em carpoteca n° 60 <ll>dwc_commonname:</ll> Goiaba","2017","10","11",NA,"25571","auto","105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","5513","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Araújo, B. R.","Araújo, B. R.","2018","11","06","Brasil","Piauí","Parnaíba","-41.7766990661621","-2.90472006797791",NA,NA,"HDELTA005513",NA,NA,NA,"<ll>dwc_commonname:</ll> Goiabeira",NA,NA,NA,"Bairro Santa Luzia","25571","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","4901","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Vieira-Filho, M.A.M.","Vieira-Filho, M.A.M.; Lemos, J.R.","2017","05","20","Brasil","Piauí","Parnaíba","-41.7766990661621","-2.90472006797791",NA,NA,"HDELTA004901",NA,NA,NA,"<ll>dwc_commonname:</ll> Goiaba","2017","05","23","Barro vermelho","25571","auto","59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","5473","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Reis, R.B.","Santos-Filho, L.G.","2019","04","20","Brasil","Piauí","Parnaíba","-41.7766990661621","-2.90472006797791",NA,NA,"HDELTA005473",NA,NA,NA,"<ll>dwc_commonname:</ll> Goiaba","2019","04","20","Embrapa","25571","auto","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","6568","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Vieira, L.S.","Meireles, M.P.A","2018","07",NA,"Brasil","Piauí","Picos","-41.4668998718262","-7.07694005966187","41°55'93,46W","7°16'60,68S","HDELTA006568",NA,NA,NA,"Casa do seu sebastião <ll>dwc_commonname:</ll> Goiaba","2020","01",NA,NA,"31259","auto","58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-06-29 11:31:42-03","UFRJ","RFA","36519","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Marcelo Guerra Santos & L.J.S. Pinto","A.M.G. Tamashiro; J.M.M.C. Quinteiro","2007","01","30","Brasil","Rio de Janeiro","Itatiaia","-44.530556","-22.327778","44º31'50''W","22º19'40''S","RFA46844",NA,"1024","1024","Arbórea",NA,NA,NA,"Vila de Visconde de Mauá, Lote 10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-06-29 11:31:42-03","UFRJ","RFA","43747","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","J. Fernandes","J. Fernandes","2001","10","25","Brasil","Santa Catarina","Criciúma","-49.370278","-28.678333","49º22'13''W","28º40'42''S","RFA56182",NA,"46","46","Arbóreo","2001","09","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-06-29 11:31:42-03","UFRJ","RFA","30817","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","V.O.A.V. Silva; R.C. Lopes","J.L. dos S. Gonçalves","2002","09","07","Brasil","Rio de Janeiro","Duque de Caxias","-43.3116989135742","-22.7856006622314",NA,NA,"RFA46847",NA,NA,NA,"Árvore frondosa com ca. 3,5 m de altura; tronco com 17 cm de diâmetro; flores brancas, solitárias; frutos ovais com polpa avermelhada e várias sementes","2002","10","09","Distrito de Imbariê","34388","auto","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-06-29 11:31:42-03","UFRJ","RFA","2778","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,NA,"1880","01",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.3244018554688","-21.7541999816895",NA,NA,"RFA46848",NA,NA,NA,NA,NA,NA,NA,"Colégio","62761","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-06-29 11:31:42-03","UFRJ","RFA","39362","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Nina C. B. Silva","Amélia C. Túler","2011","12","15","Brasil","Espírito Santo","Alegre","-41.5331001281738","-20.763599395752",NA,NA,"RFA46845",NA,NA,NA,"Árvore 3 - 5 m de altura. tronco de casca lisa se desprende em lâminas. Flores pequenas e esbranquiçadas. O fruto é uma baga globosa com mesocarpo de textura firme e quatro a cinco lóculos, onde estão numerosas sementes","2012","07","11",NA,"26101","auto","216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-06-29 11:31:42-03","UFRJ","RFA","7673","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","G.M. Barroso","P. Occhioni","1964","12","12","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"RFA46849",NA,NA,NA,"Árvore pequena",NA,NA,NA,"Cultivada","57442","auto","2209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-24 17:10:54-03","UTFPR","DVPR","5134","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Estevan, DA","Menetrier, JV","2016","11","03","Brasil","Paraná","Nova Esperança do Sudoeste","-53.243192","-25.911992","-53.243192","-25.911992","DVPR005134",NA,NA,NA,"árvore, flor branca, 3m. Planta J18=K16,V77,K78.","2017",NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-24 17:10:54-03","UTFPR","DVPR","1376","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Canonico, CM; Gaudencio, GR; Schroeder, F","Canonico, CM","2014","06","21","Brasil","Mato Grosso","Juína","-58.7411003112793","-11.3782997131348",NA,NA,"DVPR001376",NA,NA,NA,"Árvore, 5m de altura, frutos carnosos de cor verde claro.","2014",NA,NA,"BR - Castanheira, Km 22, Comunidade Padroeira do Brasil, Sitio Canonico","188958","auto","s.n.",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-24 17:10:54-03","UTFPR","DVPR","5024","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Temponi, LG","Santos, ACC","2012","10","16","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,"DVPR005024",NA,NA,NA,NA,NA,NA,NA,"Chácara alfa.","47841","auto","s.n.",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"79","2020-11-24 17:10:54-03","UTFPR","DVPR","5495","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","; Linneus, C","Bonfim, AR","2017","10",NA,"Brasil","Paraná","Dois Vizinhos","-53.057201385498","-25.7336006164551",NA,NA,"DVPR005495",NA,NA,NA,"Árvore frutifera de 4 metros de altura. tronco tortuoso de casca lisa, flores pequenas brancas.",NA,NA,NA,"Bairro São Francisco de Assis.","19637","auto","s.n.",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"80","2020-11-24 17:10:54-03","UTFPR","DVPR","1046","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Moura, APC","Moura, APC","2012","01","03","Brasil","Paraná","Dois Vizinhos","-53.057201385498","-25.7336006164551",NA,NA,"DVPR001046",NA,NA,NA,"Árvore.","2012","01","04","Comunidade São Cristóvão","19637","auto","3",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"81","2020-11-24 17:10:54-03","UTFPR","DVPR","2445","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Otalakoski, J","Otalakoski, J; Feliceti, ML","2014","10","26","Brasil","Paraná","Quedas do Iguaçu","-52.9081001281738","-25.4496994018555",NA,NA,"DVPR002445",NA,NA,NA,"Árvore 1m, flores e presença de pequenos frutos verdes.","2014",NA,NA,"Calçada, próx. a Igreja Matriz","24667","auto","s.n.",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"82","2020-11-24 17:10:54-03","UTFPR","DVPR","3746","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Caxambu, MG","Sekine, ES; et al.","2008","10","27","Brasil","Paraná","Ubiratâ","-53.0052","-24.36448","-53.0052","-24.36448","DVPR003746",NA,"431","431","arvoreta ca. 3m. Flores alvas.; Relevo: suave-ondulado- vegetação: Floresta estacional Semidecidual Submontana","2008","11","14","Sítio Invicta - Propriedade do Sr. Pedro Jacir Bernes",NA,NA,"32",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"83","2020-11-24 17:10:54-03","UTFPR","DVPR","6566","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Huergo, EM","Rojas, GAG; Mano, GB","2017","10","23","Brasil","Paraná","Foz do Iguaçú","-54.3439","-25.275","-54.3439","-25.275","DVPR006566",NA,"195","195","Arbórea alimentícia, flor branca, fruto tipo baga; Borda de floresta","2019","02","12","Mata ao lado do Jardim Universitário da Unila na Avenida Tarquínio Joslin dos Santos",NA,NA,"12",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"84","2020-12-15 11:14:50-03","FUNED","FUNED-POL","4122","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"LAOC",NA,NA,NA,"Brasil","MG",NA,NA,NA,NA,NA,"POL004122",NA,NA,NA,NA,NA,NA,NA,"API-UFV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-15 11:14:50-03","FUNED","FUNED-POL","4124","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"Sandra Matoso",NA,NA,NA,"Brasil","MG",NA,"-46.009444","-17.009722","46W 00' 34","17S 00' 35","POL004124",NA,NA,NA,NA,NA,NA,NA,"Brasilandia de Minas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-15 11:14:50-03","FUNED","FUNED-POL","4847","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"Kamilla Castelan","2017","11","20","Brasil","MG","Mariana","-43.4160995483398","-20.377799987793","43Wº 13' 47.5''","20Sº 18' 17.7''","POL004847",NA,NA,NA,NA,NA,NA,NA,"Paracatu de Baixo","33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-15 11:14:50-03","FUNED","FUNED-POL","4125","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"Dora Jacob","2005","09","22","Brasil","MG",NA,"-43.361944","-19.826111","43W 21' 43","19S 49' 34","POL004125",NA,NA,NA,NA,NA,NA,NA,"PETI-Cemig-S. Gonçalo do Rio Abaixo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-15 11:14:50-03","FUNED","FUNED-POL","2163","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,"1990","02","13","Brasil","MG",NA,NA,NA,NA,NA,"POL002163",NA,NA,NA,NA,NA,NA,NA,"PAMG/Funed/Epamig",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-15 11:14:50-03","FUNED","FUNED-POL","2164","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,"1990","02","13","Brasil","MG",NA,NA,NA,NA,NA,"POL002164",NA,NA,NA,NA,NA,NA,NA,"PAMG/Funed/Epamig",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-15 11:14:50-03","FUNED","FUNED-POL","4123","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"Claudia Simeao","1999","10","25","Brasil","MG",NA,NA,NA,NA,NA,"POL004123",NA,NA,NA,NA,NA,NA,NA,"Estaçao Ecologica UFMG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2016-10-18 16:26:36-02","UNEMAT","TANG","635","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Dalmaso, A","2009","09","01","Brasil","Mato Grosso","Tangará da Serra","-57.4858016967773","-14.6194000244141",NA,NA,"TANG000000635",NA,NA,NA,"folhas simples, opostasflores andrógenas brancas, arbóreo",NA,NA,NA,"Campus Unemat","175746","auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2016-10-18 16:26:36-02","UNEMAT","TANG","636","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Isaias, CE","2009","09","18","Brasil","Mato Grosso","Tangará da Serra","-57.4858016967773","-14.6194000244141",NA,NA,"TANG000000636",NA,NA,NA,"folhas simples, opostasflores andrógenas brancasfruto tipo baga, arbóreo",NA,NA,NA,"Campus Unemat","175746","auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2016-10-18 16:26:36-02","UNEMAT","TANG","1089","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Bilibio, L","2010","09","17","Brasil","Mato Grosso","Tangará da Serra","-57.4858016967773","-14.6194000244141",NA,NA,"TANG000001089",NA,NA,NA,"planta utilizada na indústria alimenticiaflores brancas, sem presença de aromatronco descascado, arbóreo",NA,NA,NA,"Avenida Tancredo Neves","175746","auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2016-10-18 16:26:36-02","UNEMAT","TANG","1171","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Ferreira, LS","2010","05","22","Brasil","Mato Grosso","Tangará da Serra","-57.4858016967773","-14.6194000244141",NA,NA,"TANG000001171",NA,NA,NA,"Planta perene de porte arbustivo, flor de cor branca, fruto do tipo baga , dispersão do tipo zoocórica, polinização melitofilial, folhas simples inteira sem estípula, filotaxia oposta e cruzada.",NA,NA,NA,"Sítio Santa Maria, linha 12.","175746","auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-19 15:44:35-03","UNEB","HUNEB","9881","PreservedSpecimen","Plantae","Myricaceae","Psidium","guajava","Psidium guajava","L.","Carvalho, G. M.","Carvalho, G. M.","2005","11","24","Brasil","Bahia","Salvador","-38.510799407959","-12.9710998535156",NA,NA,"HUNEB0009881",NA,NA,NA,NA,"2005","11",NA,"Campus da Federação - UFBA. Instituto de geociências.","26018","auto","55ALCB 70122",NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,"Dicotyledoneae",NA,NA,NA,NA
