"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1598","2021-03-01 11:55:03-03","UFPE","UFP","34890","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Alves, M; Alves, V; Carvalho, A; A.Yoshitake; Lima, L; M.Fantinati; Arruda, R","2000","08","24","Brasil","Minas Gerais","Jaboticatubas",NA,"-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"Arbusto ca. 1,5m alt.; látex branco-transparente, inflorescência masculina esverdeada-estrobiliforme, feminina basal vináceo-esverdeada.; Arbusto ca. 1,5m alt.; látex branco-transparente, inflorescência masculina esverdeada-estrobilifo","UFP034890",NA,"UFP34890",NA,NA,NA,NA,"Malpighiales",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1599","2021-03-01 11:55:03-03","UFPE","UFP","37208","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Melo, AL de","Tavares, S; Lima, DA; Alves, M","1997","10","30","Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,"Árvore com cerca de 20m de alt.; e 0,38 m de diâmetro, madeira mais ou menos dura, cinza malhado de branco.; Árvore com cerca de 20m de alt.; e 0,38 m de diâmetro, madeira mais ou menos dura, cinza malhado de branco.","UFP037208",NA,"UFP37208",NA,NA,NA,NA,"Malpighiales",NA,NA,"25282","auto","2004","06","03",NA,NA,NA,NA,NA
"1600","2021-03-01 11:55:03-03","UFPE","UFP","38687","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Oliveira, M","Oliveira, M; Grillo, AA","2004","02","12","Brasil","Pernambuco","Sirinhaém",NA,"-35.1161003112793","-8.59082984924316",NA,NA,NA,NA,"Árvore mais ou menos 30m alt.; frutos imaturos verdes. Frequente.; Árvore mais ou menos 30m alt.; frutos imaturos verdes. Frequente.","UFP038687",NA,"UFP38687",NA,NA,NA,NA,"Malpighiales",NA,NA,"20997","auto","2004","02",NA,NA,NA,NA,NA,NA
"1601","2021-03-01 11:50:22-03","UFPE","UFP","45723","PreservedSpecimen","Plantae","Phyllanthaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Lucena, MFA","Souza, G","2006","03","22","Brasil","Piauí","Jurema",NA,"-43.127799987793","-9.23056030273438",NA,NA,NA,NA,"Arbusto de aproximadamente 2,0 m.; Caatinga.","UFP045723",NA,"649",NA,NA,NA,NA,NA,NA,NA,"56376","auto","2009","11","23",NA,NA,NA,NA,NA
"1602","2021-03-01 11:55:03-03","UFPE","UFP","32344","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Alves, M; Santos, E; Unwin, M","2001","02","13","Brasil","Tocantins","Palmas",NA,"-48.3602981567383","-10.2128000259399",NA,NA,"750","750","Arbusto ca. 70cm alt.; látex branco-leitosos, frutos imaturos verdes. Cerrado arbustivo-com solo pedregoso.; Arbusto ca. 70cm alt.; látex branco-leitosos, frutos imaturos verdes. Cerrado arbustivo-com solo pedregoso.","UFP032344",NA,"UFP32344",NA,NA,NA,NA,"Malpighiales",NA,NA,"62375","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1603","2021-03-01 11:55:03-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Alves, M; Santos, E; Unwin, M","2001","02","13","Brasil","Tocantins","Palmas",NA,"-48.3602981567383","-10.2128000259399",NA,NA,"750","750","Arbusto ca. 70cm alt.; látex branco-leitosos, frutos imaturos verdes. Cerrado arbustivo-com solo pedregoso.; Arbusto ca. 70cm alt.; látex branco-leitosos, frutos imaturos verdes. Cerrado arbustivo-com solo pedregoso.",NA,NA,"UFP32344",NA,NA,NA,NA,"Malpighiales",NA,NA,"62375","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1604","2019-08-02 10:21:22-03","CPATSA","HTSA","294","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","D.S.carneiro torres","Fotius, G.","1984","05","10","Brasil","Bahia","Irecê","Alto do Gabriel","-42.416667","-11.416667","-42.416667","-11.416667",NA,NA,"Arb., Fr 2., Fr 3., Alt.: 1,2 m. Folha verde em ambas as faces, pecíolo vermelho. Casca cinza. Fruto vermelho escuro.; Cambissolo de calcáreo na beira da estrada.",NA,NA,"3857",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","02",NA,NA,NA,NA,NA,NA
"1605","2019-07-31 14:32:35-03","CPATSA","HTSA","1527","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","D.S.carneiro torres","Lima, J.L.S.","1983","05","13","Brasil","Rio Grande do Norte","Pedro Avelino","Estação da EMPARN, Terras secas, solo muito arenoso.","-36.463889","-5.975833","-36.463889","-5.975833",NA,NA,"Tipo de vegetação: Caatinga de dunas.",NA,NA,"308a",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","02",NA,NA,NA,NA,NA,NA
"1606","2019-08-02 10:21:22-03","CPATSA","HTSA","295","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Fotius, G.","Fotius, G.; Araújo, F.","1983","02","25","Brasil","Bahia","Juazeiro","15 Km ao Sul de Curaçá (Faz. Queimada).","-40.535278","-9.225833","-40.535278","-9.225833",NA,NA,"Arb., Alto (alt.: 5 a 7 m, diâmetro do caule: 5 a 10 cm), fr, 2., Folha verde na face superior e verde mais claro na face inferior, fruto verde avermelhado. Látex branco e em pouca quantidade.; Beira de depressão em área pedregosa.",NA,NA,"3358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607","2019-07-31 14:32:35-03","CPATSA","HTSA","2007","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","D.S.carneiro torres","Lima, J.L.S.","1998","02","10","Brasil","Bahia","Jaguarari","Caraiba Metais","-40.19580078125","-10.2638998031616",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,"60045","auto","2011","02",NA,NA,NA,NA,NA,NA
"1608","2020-09-12 05:00:02-03","US","US","3585531","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"C. S. Rosário & D. Rosario","2003","6","9","Suriname","Sipaliwini",NA,"Central SURINAMEe Nature Reserve; Kayserberg Airstrip savanna, ca 1km E of Zuid River","-56.47","3.09",NA,NA,"235",NA,NA,NA,NA,"1942","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1609","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"C. Feuillet","1986","12","13","French Guiana",NA,NA,"Poste Forestiere de Saut Leodate","-52.6","4.9",NA,NA,"64",NA,NA,NA,NA,"3920","South America",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1610","2020-09-12 05:00:02-03","US","US","3323228","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Gillespie, L. J.","L. J. Gillespie","1991","11","10","Guyana","Demerara-Mahaica",NA,"Near toll gate on Soesdyke-Linden Hwy; 12 km S Georgetown - Linden Hwy","-58.25","6.4",NA,NA,"5","15",NA,NA,NA,"4252","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1611","2020-09-12 05:00:02-03","US","US","3632202","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Wurdack, K. J.","K. J. Wurdack, K. M. Redden, S. N. Alexander, C. Perry, C. Jacobis, D. Hunter, V. Roland & H. Hunter","2010","7","29","Guyana","Cuyuni-Mazaruni",NA,"Imbaimadai, white sand savanna on west side of airstrip","-60.3015","5.70856",NA,NA,"507",NA,NA,NA,NA,"5538","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1612","2020-09-12 05:00:02-03","US","US","3174420","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Esser, H. -J., (HUH)","M. Fleury","1986","5","2","French Guiana",NA,NA,"Village Boni de Boniville, Bassin du Haut-Maroni-Lawa","-54.18","3.83",NA,NA,NA,NA,NA,NA,NA,"202","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1613","2020-09-12 05:00:02-03","US","US","1190654","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Esser, H. -J., (HUH)","J. S. de la Cruz","1922","9","22","Guyana","Cuyuni-Mazaruni",NA,"Upper Mazaruni R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2293","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1614","2020-09-12 05:00:02-03","US","US","3688338","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"B. Mostacedo, -. Saldias, -- Guillen, Gutiérrez, -- & Arroyo, --","1993","8","27","Bolivia","Santa Cruz",NA,"Parque Noel Kempff M. Los Fierros La Pampa.","-61.7167","-14.6333",NA,NA,"225",NA,NA,NA,NA,"953","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1615","2020-09-12 05:00:02-03","US","US","USw40628","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"B. Maguire",NA,NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51745","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1616","2020-09-12 05:00:02-03","US","US","2168720","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Esser, H. -J., (HUH)","R. S. Cowan","1954","12","17","French Guiana",NA,NA,"Montagne de Mahury, Ile de Cayenne","-52.26","4.86",NA,NA,"130","170",NA,NA,NA,"38849","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1617","2020-09-12 05:00:02-03","US","US","3230114","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Esser, H. -J., (HUH)","L. J. Gillespie, S. Tiwari, M. Gillespie & R. Gillespie","1989","5","7","Guyana","Potaro-Siparuni",NA,"Kaieteur National Park","-59.4833","5.175",NA,NA,"420","450",NA,NA,NA,"1352","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1618","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Esser, H. -J., (HUH)","C. L. Kelloff, K. David, D. Jafferally, A. Sandoval & R. Williams","1998","6","14","Guyana","Potaro-Siparuni",NA,"Kaieteur National Park; Plot Study 2, SE of Korume ravine, 240 m NE along trail to Tukeit from falls","-59.4811","5.18778",NA,NA,"450",NA,NA,NA,NA,"1364","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1619","2020-09-12 05:00:02-03","US","US","3400600","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Liesner, R. L.; Hill, S. R.","S. R. Hill, C. N. Horn & H. Vermeer","1995","8","16","Guyana","Demerara-Mahaica",NA,"Linden Hwy., 19.4 km SE of Timehri Airport road","-58.16","6.5",NA,NA,"20","50",NA,NA,NA,"27210","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1620","2020-09-12 05:00:02-03","US","US","3272903","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Esser, H. -J., (HUH)","G. Cremers, L. Escobar & C. Feuillet","1991","10","27","French Guiana",NA,NA,"Piste Mana, les Hattes","-53.85","5.7",NA,NA,"20",NA,NA,NA,NA,"12471","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1621","2020-09-12 05:00:02-03","US","US","3171841","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Görts-van Rijn, A. R. A.","J. J. Pipoly & H. Godfrey","1986","5","25","Guyana","Demerara-Mahaica",NA,"Yarowkabra settlement and Forestry Station. E & W of Timehri-Linden Hwy","-58.1667","6.41667",NA,NA,NA,"10",NA,NA,NA,"7461","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1622","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Sewell, M.","T. Henkel, R. James, L. Williams & P. Joseph","1998","5","30","Guyana","Potaro-Siparuni",NA,"Pakaraima Mts., upper Ireng R., 1 km N of confl. of Ireng & Sukabi Rivers","-59.9667","5.08333",NA,NA,"700","800",NA,NA,NA,"6806","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1623","2020-09-12 05:00:02-03","US","US","USw10336","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Ll. Williams",NA,NA,NA,"Peru","San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5899","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1624","2020-09-12 05:00:02-03","US","US","1901916","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Esser, H. -J., (HUH)","B. Maguire & D. B. Fanshawe","1944","5","14","Guyana","Potaro-Siparuni",NA,"Kaieteur Plateau, Potaro River","-59.48","5.16",NA,NA,NA,NA,NA,NA,NA,"23438","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1625","2020-09-12 05:00:02-03","US","US","3231223","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Esser, H. -J., (HUH)","L. J. Gillespie & H. Persaud","1989","5","31","Guyana","Cuyuni-Mazaruni",NA,"Omai, Red Hill Clearing","-58.7667","5.43333",NA,NA,"45","59",NA,NA,NA,"1527","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1626","2020-09-12 05:00:02-03","US","US","3303502","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Esser, H. -J., (HUH)","A. Persaud","1984","2","4","Guyana",NA,NA,"Soesdyke Highway",NA,NA,NA,NA,NA,NA,NA,NA,NA,"259","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1627","2020-09-12 05:00:02-03","US","US","1483014","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Esser, H. -J., (HUH)","Collector illegible","1921","11","10","Suriname",NA,NA,"Zanderij I., Forest Reserve","-55.2","5.45",NA,NA,NA,NA,NA,NA,NA,"5552","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1628","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Wurdack, K. J.","K. J. Wurdack, C. Perry, E. Liverpool, P. Benjamin, C. E. Hinchliff & K. M. Redden","2006","9","14","Guyana","Potaro-Siparuni",NA,"Road leading from Micobe and adjacent logging trail next to Potaro River","-58.9807","5.34125",NA,NA,"22",NA,NA,NA,NA,"4385","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1629","2020-09-12 05:00:02-03","US","US","1185175","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Esser, H. -J., (HUH)","Collector unknown",NA,NA,NA,"French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"519 ?","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1630","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Liesner, R. L.","C. L. Kelloff, K. David, D. Jafferally, A. Sandoval & R. Williams","1998","6","13","Guyana","Potaro-Siparuni",NA,"Kaieteur National Park; Plot Study 2, SE of Korume ravine, 240 m NE along trail to Tukeit from falls","-59.4811","5.18778",NA,NA,"450",NA,NA,NA,NA,"1362","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1631","2020-09-12 05:00:02-03","US","US","1483015","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Esser, H. -J., (HUH)","Collector illegible","1920","11","2","Suriname",NA,NA,"Kaboerie","-57.21","5.26",NA,NA,NA,NA,NA,NA,NA,"4861","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1632","2020-09-12 05:00:02-03","US","US","3378540","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Murillo, J.","J. J. Pipoly & G. Bacchus","1987","4","26","Guyana","Demerara-Mahaica",NA,"Yarowkabra Forestry Station and areas S, between Linden Hwy and Timehri Airport","-58.1667","6.5",NA,NA,"20","30",NA,NA,NA,"11778","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1633","2020-09-12 05:00:02-03","US","US","USw36584","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Collector unknown",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTW 3330","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1634","2020-09-12 05:00:02-03","US","US","3664821","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"N. Helme & L. Kruger","1995","7","25","Bolivia","La Páz",NA,"Prov. Abel Iturralde, Puerto Muscoso.","-68.83","-13.02",NA,NA,"190",NA,NA,NA,NA,"799","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1635","2020-09-12 05:00:02-03","US","US","2143785","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Esser, H. -J., (HUH)","H. S. Irwin","1954","5","8","Guyana","Demerara-Mahaica",NA,"Atkinson Field, 3 mi. E of","-58.2","6.48",NA,NA,NA,NA,NA,NA,NA,"258","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1636","2020-09-12 05:00:02-03","US","US","1777122","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Esser, H. -J., (HUH)","A. C. Smith","1938","1","10","Guyana","U. Takutu-U. Essequibo",NA,"Akarai Mts., N slope; in drainage of Shodikar Creek (Essequibo tributary)","-58.83","1.25",NA,NA,"300","600",NA,NA,NA,"3008","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1637","2020-09-12 05:00:02-03","US","US","3306031","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Gillespie, L. J.","B. Hoffman & G. A. Aymard","1993","4","12","Guyana","U. Demerara-Berbice",NA,"Berbice River, 230 km upriver from mouth, N of Kwakwani; Aroiama Mining Co. land concession","-58","5.66667",NA,NA,NA,"70",NA,NA,NA,"4049","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1638","2020-09-12 05:00:02-03","US","US","3272689","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Esser, H. -J., (HUH)","T. McDowell, S. Allicock, P. Acevedo-Rodriguez, C. Feuillet & S. Tiwari","1990","2","22","Guyana","U. Takutu-U. Essequibo",NA,"Between Lake Surama and Surama Village","-59.05","4.13333",NA,NA,"65","75",NA,NA,NA,"1988","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1639","2020-09-12 05:00:02-03","US","US","3401233","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Esser, H. -J., (HUH)","T. Henkel & R. Williams","1993","5","18","Guyana","U. Demerara-Berbice",NA,"Essequibo River, east bank, 5 km north of Bartica","-58.5833","6.45",NA,NA,"5",NA,NA,NA,NA,"2070","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1640","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"R. T. Pennington & T. C. Whitmore","1992","4","20","Guyana","U. Takutu-U. Essequibo",NA,"Region 9. Upper Takutu, Lethem - Kurupukari road, km 62 from start of Iwokrama reserve area","-58.8","4.52",NA,NA,"70",NA,NA,NA,NA,"352","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1641","2020-09-12 05:00:02-03","US","US","1563784","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"J. C. B. Mutis","1760",NA,NA,"Colombia",NA,NA,"Algopricon",NA,NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01290680",NA,"5814","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1642","2020-09-12 05:00:02-03","US","US","2438401","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"E. P. Heringer","1962","10","21","Brazil","Goias",NA,"Brasilia, D.F., Plano Piloto",NA,NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01290747","US01290747_01","23502","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1643","2020-09-12 05:00:02-03","US","US","1185371","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"A. F. M. Glaziou","1894","9","24","Brazil","Sao Paulo",NA,"(Goyaz)",NA,NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01290763","US01290763_01","22120","South America - Neotropics",NA,NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
