"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","day","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","sex"
"1000","2020-03-04 20:43:45-03","UFMG","BHCB-SL","127382","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Pivari, MOD","2008","11","13","Pivari, MOD; Costa, FM; Ferreira, RM","2008","11","Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167","291","291","Erva emergente, ca. 0,2m prof. . Soros verdes",NA,"1172","13",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","2020-03-04 20:43:45-03","UFMG","BHCB-SL","131350","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Pivari, MOD","2009","05","19","Pivari, MOD; Oliveira, VB; Costa, FM; Tavares, GS","2009","05","Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa da Linguiça","-42.491944","-19.555833","-42.491944","-19.555833","221","221","Erva sobre ilha flutuante. Soros castanhos",NA,"1303","19",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","2020-03-04 20:43:45-03","UFMG","BHCB-SL","91707","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A","2005","03",NA,"Salino, A; Almeida, TE; Foresto, EB; Rodrigues, MEF; Braedotti, JC","2005","03","Brasil","São Paulo","Cananéia","Parque Estadual do Jacupiranga, Floresta sobre restinga","-48.064444","-25.0025","-48.064444","-25.0025","50","50","Terrestre, me local alagado. Borda de mata de restinga. Beira de estrada",NA,"10299","29",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","2020-03-04 20:43:45-03","UFMG","BHCB-SL","167062","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A","2015","10",NA,"Carvalho, BM","2011","02","Brasil","Minas Gerais","Cristais","Estrada para o Sítio Estreito, Propriedade do Sr. Oswaldo de Carvalho FIlho, Borda de estrada.","-45.547778","-20.857778","-45.547778","-20.857778","796","796","Erva terrestre, em borda de estrada, solo argiloso.; Erva terrestre, em borda de estrada, solo argiloso.",NA,"66","09",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","2020-03-04 20:43:45-03","UFMG","BHCB-SL","137676","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Pivari, MOD","2010","02","17","Pivari, MOD; Silva, LVC; Arruda, AJ; Almeida, TE","2010","02","Brasil","Pará","Canaã dos Carajás","Serra Sul","-50.427778","-6.340556","-50.427778","-6.340556","820","820","Erva emergente, fixa a solo organico, ca. 0,4m prof. em brejo sobre canga. Soros Laranjas",NA,"1489","17",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","2020-03-04 20:43:45-03","UFMG","BHCB-SL","121913","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Pivari, MOD","2008","03","14","Pivari, MOD; Oliveira, VB","2008","03","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce; Lagoa Preta","-42.513056","-19.690833","-42.513056","-19.690833","249","249","Em vegetação aquatica flutuante. Soros castanhos",NA,"1005","14",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","2020-03-04 20:43:45-03","UFMG","BHCB-SL","159262","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito",NA,NA,NA,NA,"Arruda, AJ; Paula, LFA de; Silva, LVC; Jorge, TB","2012","07","Brasil","Pará","Parauapebas","Floresta Nacional de Carajás, N1","-50.283333","-6.013611","-50.283333","-6.013611","676","676","Campo brejoso alagado sobre canga",NA,"1247","25",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","2021-01-12 15:25:08-03","UFMG","BHCB-SL","130550","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Almeida, TE","2009","05","29","Almeida, TE; Souza, DT; Cota, MMT","2009","05","Brasil","Minas Gerais","Pocrane","Rio Manhuaçu;, Área alagada (brejo)","-41.703139","-19.570528","-41.703139","-19.570528","228","228","Erva terrestre em área brejosa, aberta",NA,"1971","29",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","2020-03-04 20:43:45-03","UFMG","BHCB-SL","161737","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito",NA,NA,NA,NA,"Pivari, MO; Rodrigues, IMC; Gontijo, ML; Pereira, RA","2012","12","Brasil","Pará","Canaã dos Carajás","Floresta Nacional de Carajás, Pilha de Estéril - S11D","-50.336389","-6.453333","-50.336389","-6.453333","330","330",NA,NA,"1694","10",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","2021-01-12 15:25:08-03","UFMG","BHCB-SL","98698","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A","2006","05",NA,"Salino, A; Almeida, TE; Heringer, G","2006","05","Brasil","Minas Gerais","Santa Rita do Itueto","Parque Estadual de Sete Salões; trilha para a Grut, Floresta Estacional Semidecidual e Campo Rupestre","-41.374889","-19.285333","-41.374889","-19.285333","590","590","Terrestre, em brejo, na fazenda dos Correa",NA,"11014","09",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","2020-03-04 20:43:45-03","UFMG","BHCB-SL","126550","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Pivari, MOD","2008","10","26","Pivari, MOD; Costa, FM; Oliveira, VB","2008","10","Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Juiz de Fora","-42.488889","-19.693333","-42.488889","-19.693333","250","250","Erva anfibia. Soros laranjados",NA,"1107","26",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2020-03-04 20:43:45-03","UFMG","BHCB-SL","105546","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A","2007","02",NA,"Salino, A; Almeida, TE; Heringer, G; Viana, MM","2007","03","Brasil","Minas Gerais","Serranópolis de Minas","Estrada Rio Pardo de Minas a Serranópolis de Minas, Área com formações savânicas do Cerrado e Mata Seca","-42.867111","-15.896944","-42.867111","-15.896944","790","870","Beira de estrada com terreno encharcado",NA,"11756","14",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2021-01-12 15:25:08-03","UFMG","BHCB-SL","97835","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Almeida, TE; Salino, A","2006","02",NA,"Salino, A; Almeida, TE; Heringer, G; Melo, LCN","2006","02","Brasil","Minas Gerais","Chapada Gaúcha","Parque Nacional do Grande Sertão Veredas;","-45.900528","-15.231306","-45.900528","-15.231306","750","750","Terrestre em Mata de Brejo",NA,"10806","08",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","2020-03-04 20:43:45-03","UFMG","BHCB-SL","89567","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Figueiredo, JB; Salino, A","2004","06",NA,"Figueiredo, JB; Silva, AJ","2004","05","Brasil","Minas Gerais","Nova Lima","RPPN de Tumbá, Floresta Estacional Semidecidual","-43.942667","-20.027833","-43.942667","-20.027833","1018","1018","Terrestre em área brejosa delimitada por mata",NA,"498","28",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","2020-03-04 20:43:45-03","UFMG","BHCB-SL","143568","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Souza, DT","2009","10",NA,"Souza, DT","2009","10","Brasil","Minas Gerais","Ouro Branco","Áreas adjacentes a vila Miguel Bournier","-43.782778","-20.430278","-43.782778","-20.430278",NA,NA,"Terrestre em beira de córrego",NA,"986","19",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","2020-03-04 20:43:45-03","UFMG","BHCB-SL","122813","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A",NA,NA,NA,"Salino, A; Heringer, G; Dittrich, VAO","2008","06","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande, Floresta Ombrófila Densa Montana e afloramentos rochosos","-41.088972","-20.516","-41.088972","-20.516","1300","1300","Terrestre em campo úmido","BHCB001696","13655","26","BHCB001696","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","2020-03-04 20:43:45-03","UFMG","BHCB-SL","197567","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A",NA,NA,NA,"Moreira, VA; Araujo, FF; Marques, GM; Ferreira, VL","2019","03","Brasil","Minas Gerais","Itabira","Serra dos Alves, Ipoema. Trilha dos Cristais.","-43.461944","-19.497778","-43.461944","-19.497778","754","754","Borda da trilha. Ambiente de brejo; Floresta estacional semidecidual.","BHCB197567","58","27",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","2020-03-04 20:43:45-03","UFMG","BHCB-SL","121338","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Almeida, TE","2008","08",NA,"Souza, DT","2007","11","Brasil","Bahia","Ipiaú","Mirabela Mineração, Pequeno fragmento de Mata Atlântica em regeneração","-39.6925","-14.180556","-39.6925","-14.180556",NA,NA,"Terrestre em beira de córrego",NA,"337","06",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","2020-03-04 20:43:45-03","UFMG","BHCB-SL","121710","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Pivari, MOD","2008","01","17","Pivari, MOD; Costa, FM; Ferreira, FA; Oliveira, VB","2008","01","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce; Lagoa Trinta e Tres","-42.638889","-19.757778","-42.638889","-19.757778","278","278","Erva sobre vegetação aquatica flutuante. Soros verdes",NA,"802","17",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","2021-01-12 15:25:08-03","UFMG","BHCB-SL","38879","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito",NA,NA,NA,NA,"Salino, A; Melo, LCN","1997","10","Brasil","Minas Gerais","Januária","Vale do Peruaçu; veredas depois de Caraibas","-44.486667","-14.962778","-44.486667","-14.962778",NA,NA,"Terrestre em brejo, caule rastejante",NA,"3627","24",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2020-03-04 20:43:45-03","UFMG","BHCB-SL","157499","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito",NA,NA,NA,NA,"Arruda, AJ; Paula, LFA de; Salino, A; Silva, LVC; Gontijo, ML; Alves, T","2012","02","Brasil","Pará","Canaã dos Carajás","Floresta Nacional de Carajás, Serra do Tarzan","-50.116667","-6.35","-50.116667","-6.35","290","290",NA,NA,"582","09",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","2021-01-12 15:25:08-03","UFMG","BHCB-SL","93578","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Almeida, TE; Salino, A","2005","08",NA,"Almeida, TE; Souza, DT; Mota, NFO; Viana, PL","2005","08","Brasil","Minas Gerais","Dores de Guanhães","Rio Guanhães;, Floresta Estacional Semidecidual","-42.945556","-19.003694","-42.945556","-19.003694","500","500","Terrestre, em brejo, em área aberta",NA,"64","14",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","2020-03-04 20:43:45-03","UFMG","BHCB-SL","100827","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A","2006","07",NA,"Salino, A; Almeida, TE; Heringer, G","2006","07","Brasil","Minas Gerais","Leme de Prado","Estação Ecológica de Acauã, Floresta Estacional Semidecidual","-42.777306","-17.161889","-42.777306","-17.161889","780","780","Aquatica fixa em lagoa",NA,"11206","02",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","2020-03-04 20:43:45-03","UFMG","BHCB-SL","150099","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A","2011","04","21","Salino, A; Gonçalves, DJP; Duarte, MM; Prado, LR; Meireles, JE; Naves, RP","2011","04","Brasil","Espírito Santo","Linhares","Reserva Natural da Vale, Floresta Estacional Semidecidual de Terras Baixas","-40.046944","-19.151944","-40.046944","-19.151944","60","60",NA,NA,"15099","21",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","2020-03-04 20:43:43-03","UFMG","BHCB-SL","100271","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A","2006","06",NA,"Pereira, ZV","2003","12","Brasil","Mato Grosso do Sul","Fatima do Sul","4ª linha, Brejo","-54.5139007568359","-22.3742008209229",NA,NA,NA,NA,NA,NA,"01","10",NA,"América",NA,NA,NA,NA,"28217","auto",NA,NA,NA,NA,NA,NA,NA
"1025","2020-03-04 20:43:45-03","UFMG","BHCB-SL","153743","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito",NA,NA,NA,NA,"Windsch, PG","1975","06","Brasil","Alagoas","União dos Palmares",NA,"-36.0318984985352","-9.16277980804443",NA,NA,NA,NA,"Baixada úmida, próximo a regato. Terrestre",NA,"826","05",NA,"América",NA,NA,NA,NA,"22346","auto",NA,NA,NA,NA,NA,NA,NA
"1026","2020-03-04 20:43:45-03","UFMG","BHCB-SL","153748","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito",NA,NA,NA,NA,"Windsch, PG","1975","06","Brasil","Alagoas","União dos Palmares","Baixada úmida, próximo a regato.","-36.0318984985352","-9.16277980804443",NA,NA,NA,NA,"Terrestre.",NA,"826","05",NA,"América",NA,NA,NA,NA,"22346","auto",NA,NA,NA,NA,NA,NA,NA
"1027","2020-03-04 20:43:45-03","UFMG","BHCB-SL","126586","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A","2008","07",NA,"Portela, ALN; Góes-Neto, LAA","2008","06","Brasil","Bahia","Salvador","Parque Metropolitano de Pituaçu","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"Herbácea terrestre",NA,"26",NA,NA,"América",NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA
"1028","2020-03-04 20:43:45-03","UFMG","BHCB-SL","44347","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A","1999","01",NA,"Folli, DA","1998","06","Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Erva terrestre, em varzea periodicamente inundável",NA,"3183","22",NA,"América",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"1029","2020-03-04 20:43:45-03","UFMG","BHCB-SL","44360","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A","1999","01",NA,"Folli, DA","1997","02","Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Erva terrestre, em varzea periodicamente inundável",NA,"2918","10",NA,"América",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"1030","2020-03-04 20:43:45-03","UFMG","BHCB-SL","48675","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A","1999","07",NA,"Folli, DA","1999","05","Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Erva terrestre em varzea periodicamente inundável",NA,"3428","20",NA,"América",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"1031","2021-01-12 15:25:08-03","UFMG","BHCB-SL","30593","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Smith, AR","1988","04",NA,"Salino, A","1987","10","Brasil","Mato Grosso","Caceres","Região do Limao; Fazenda Xamego","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"Terrestre, em brejo, nas proximidades do Rio Jauru",NA,"163","30",NA,"América",NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA
"1032","2021-01-12 15:25:08-03","UFMG","BHCB-SL","43807","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Smith, AR","1988","04",NA,"Salino, A","1987","10","Brasil","Mato Grosso","Caceres","Região do Limao; Fazenda Xamego","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"Terrestre, em brejo, nas proximidades do Rio Jauru",NA,"163","30",NA,"América",NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA
"1033","2020-03-04 20:43:45-03","UFMG","BHCB-SL","50122","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A","1999","10",NA,"Pott, VJ; Kelly, G; Oliva, LM","1988","11","Brasil","Mato Grosso do Sul","Corumbá","Abobral-BR","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Erva rizomatosa, na beira de estrada",NA,"747","30",NA,"América",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"1034","2020-03-04 20:43:45-03","UFMG","BHCB-SL","100272","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A",NA,NA,NA,"Lenhard, NR; Pereira, ZV; Luft, S; Brune, R; Napolitano, A; Lobchenko, G","2005","03","Brasil","Mato Grosso do Sul","Jatei","Parque Estadual das Várzeas do rio Ivinhema","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,"Beira da mata, meio sombreado","BHCB001727","54","13","BHCB001727","América",NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA,NA
"1035","2021-01-12 15:25:08-03","UFMG","BHCB-SL","38327","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A","1997","07",NA,"Cislinski, J","1997","12","Brasil","Mato Grosso do Sul","Taquaruçu","Rio Baía; Fazenda Bom Futuro","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"Terrestre, frequente, solo arenoso e alagado",NA,"483","15",NA,"América",NA,NA,NA,NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA
"1036","2021-01-12 15:25:08-03","UFMG","BHCB-SL","153827","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A","1997","09",NA,"Krieger, L","1972","01","Brasil","Minas Gerais","Antônio Carlos","Instituto Missionário São Mateus","-43.7467002868652","-21.3180999755859",NA,NA,NA,NA,"Em clareira de mata. Lugares úmidos",NA,"11454","07",NA,"América",NA,NA,NA,NA,"30131","auto",NA,NA,NA,NA,NA,NA,NA
"1037","2021-01-12 15:25:08-03","UFMG","BHCB-SL","43980","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A","1998","12",NA,"Krieger, L","1988","11","Brasil","Minas Gerais","Antônio Carlos","Instituto Missionário São Mateus","-43.7467002868652","-21.3180999755859",NA,NA,NA,NA,"Em clareira de mata, lugares úmidos",NA,"11454","18",NA,"América",NA,NA,NA,NA,"30131","auto",NA,NA,NA,NA,NA,NA,NA
"1038","2021-01-12 15:25:08-03","UFMG","BHCB-SL","23482","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A","1994","12","06","Tameirão-Neto, E","1991","04","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"457","02",NA,"América",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"1039","2021-01-12 15:25:08-03","UFMG","BHCB-SL","51842","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Salino, A","2001","12",NA,"Barreto, HLM","1934","06","Brasil","Minas Gerais","Belo Horizonte","Jardim Botânico","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"5039","29",NA,"América",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"1040","2021-01-12 15:25:08-03","UFMG","BHCB-SL","94708","PreservedSpecimen","Plantae","Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Almeida, TE","2005","04",NA,"Echternacht, LA; Dornas, T","2004","05","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,"Ereta ( 1,5m) em terreno alagado.",NA,"411","17",NA,"América",NA,NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA
