"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1905","2015-09-05 12:38:43-03","MNHN","RECOLNAT_MNHN_P","P00635626","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. et Schdl) Meisn.","Sleumer",NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brésil",NA,NA,"Province de Minas-Gerais",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635626' target='other'> <mi>dwc_moreinfo</mi></a>","P00635626","P00635626_01","pubescens",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1098",NA
"1906","2016-01-14 05:46:04-02","MNHN","RECOLNAT_MNHN_P","P00635627","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. et Schdl) Meisn.","Sleumer",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635627' target='other'> <mi>dwc_moreinfo</mi></a>","P00635627","P00635627_01","pubescens",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 427",NA
"1907","2015-09-25 02:24:23-03","MNHN","RECOLNAT_MNHN_P","P00635628","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. et Schdl) Meisn.","Sleumer",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635628' target='other'> <mi>dwc_moreinfo</mi></a>","P00635628","P00635628_01","pubescens",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1908","2015-09-05 12:38:43-03","MNHN","RECOLNAT_MNHN_P","P00635629","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. et Schdl) Meisn.","Sleumer",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635629' target='other'> <mi>dwc_moreinfo</mi></a>","P00635629","P00635629_01","pubescens",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 889",NA
"1909","2015-09-05 07:45:59-03","MNHN","RECOLNAT_MNHN_P","P00635630","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. et Schdl) Meisn.","Sleumer",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Saint-Paul",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635630' target='other'> <mi>dwc_moreinfo</mi></a>","P00635630","P00635630_01","pubescens",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1394 bis",NA
"1910","2015-09-04 15:49:18-03","MNHN","RECOLNAT_MNHN_P","P04471555","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Widgren",NA,"1845","1","1","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"Reçu le 7 aout 1882 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471555' target='other'> <mi>dwc_moreinfo</mi></a>","P04471555","P04471555_01",NA,NA,"hb",NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,"666",NA
"1911","2015-09-04 15:50:02-03","MNHN","RECOLNAT_MNHN_P","P04471645","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Glaziou, A.",NA,"1881","9","18","Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471645' target='other'> <mi>dwc_moreinfo</mi></a>","P04471645","P04471645_01",NA,NA,"hb",NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,"12924",NA
"1912","2015-09-04 15:49:43-03","MNHN","RECOLNAT_MNHN_P","P04471630","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Lourteig, A.",NA,"1967","12","14","Brasil","Santa Catarina","São Joaquim","Aparados da Serra (bord de falaise)","-49.9317016601562","-28.2938995361328",NA,NA,"1400",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471630' target='other'> <mi>dwc_moreinfo</mi></a>","P04471630","P04471630_01",NA,NA,"hb",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,"2150",NA
"1913","2015-09-04 15:49:18-03","MNHN","RECOLNAT_MNHN_P","P04471559","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Krapovickas, A.|Maruñak, V.|Cristóbal, C.L.",NA,"1973","2","11","Brasil","Rio de Janeiro","Rio de Janeiro","Entre Barra da Tijuca y Recreio dos Bandeirantes","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471559' target='other'> <mi>dwc_moreinfo</mi></a>","P04471559","P04471559_01",NA,NA,"hb",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"23219",NA
"1914","2015-09-04 19:55:49-03","MNHN","RECOLNAT_MNHN_P","P05195344","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Ratter, J.A.|Fonsêca, S.G.|Fonsêca Filho, J.",NA,"1976","6","1","Brasil","Distrito Federal","Brasília","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita c.18km SSW of Brasília TV Tower. From below the Olho de Agua da Onça to the Córrego Taquara","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05195344' target='other'> <mi>dwc_moreinfo</mi></a>","P05195344","P05195344_01",NA,NA,"hb",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,"3083",NA
"1915","2015-09-04 15:49:18-03","MNHN","RECOLNAT_MNHN_P","P04471551","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Gaudichaud",NA,NA,NA,NA,"Brasil","Santa Catarina","Florianópolis","Ile Ste. Catherine","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471551' target='other'> <mi>dwc_moreinfo</mi></a>","P04471551","P04471551_01",NA,NA,"hb",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,"158",NA
"1916","2015-09-04 19:56:57-03","MNHN","RECOLNAT_MNHN_P","P05248395","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Pirani, J.R.|Yano, O.",NA,"1983","2","24","Brasil","São Paulo","Cananéia","Mata de Restinga","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05248395' target='other'> <mi>dwc_moreinfo</mi></a>","P05248395","P05248395_01",NA,NA,"hb",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,"527",NA
"1917","2015-09-04 15:49:42-03","MNHN","RECOLNAT_MNHN_P","P04471568","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Gardner",NA,"1842","1","1","Brasil","Minas Gerais","Diamantina","Minas Geraes","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471568' target='other'> <mi>dwc_moreinfo</mi></a>","P04471568","P04471568_01",NA,NA,"hb",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,"4980",NA
"1918","2015-09-04 15:50:02-03","MNHN","RECOLNAT_MNHN_P","P04471644","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Guillemin",NA,"1838","11","1","Brasil","Rio de Janeiro","Rio de Janeiro","Montagnes de Tijuca au depus de chez Victorino","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471644' target='other'> <mi>dwc_moreinfo</mi></a>","P04471644","P04471644_01",NA,NA,"hb",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"48",NA
"1919","2015-09-04 15:49:43-03","MNHN","RECOLNAT_MNHN_P","P04471628","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Hatschbach, G.",NA,"1966","11","7","Brasil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471628' target='other'> <mi>dwc_moreinfo</mi></a>","P04471628","P04471628_01",NA,NA,"hb",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,"15074",NA
"1920","2015-09-04 15:49:18-03","MNHN","RECOLNAT_MNHN_P","P04471556","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Glaziou, A.",NA,"1873","8","1","Brasil","Rio de Janeiro","Rio de Janeiro","Morro Queimado","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471556' target='other'> <mi>dwc_moreinfo</mi></a>","P04471556","P04471556_01",NA,NA,"hb",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"1921","2015-09-04 15:49:43-03","MNHN","RECOLNAT_MNHN_P","P04471637","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Glaziou, A.",NA,"1878","11","20","Brasil","Rio de Janeiro","Rio de Janeiro","Pic de la Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 190 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471637' target='other'> <mi>dwc_moreinfo</mi></a>","P04471637","P04471637_01",NA,NA,"hb",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"11125",NA
"1922","2015-09-04 15:49:43-03","MNHN","RECOLNAT_MNHN_P","P04471627","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Martinelli, G.",NA,"1977","5","12","Brasil","Espírito Santo","Linhares","Reserva Florestal cia VAle do Rio Doce.","-40.0722007751465","-19.3910999298096",NA,NA,"40",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471627' target='other'> <mi>dwc_moreinfo</mi></a>","P04471627","P04471627_01",NA,NA,"hb",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,"1982",NA
"1923","2015-09-04 15:49:42-03","MNHN","RECOLNAT_MNHN_P","P04471577","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Glaziou",NA,"1872","9","29","Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471577' target='other'> <mi>dwc_moreinfo</mi></a>","P04471577","P04471577_01",NA,NA,"hb",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"6071",NA
"1924","2015-09-04 15:49:43-03","MNHN","RECOLNAT_MNHN_P","P04471626","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Glaziou, A.",NA,"1887","10","24","Brasil","Minas Gerais","Tiradentes","Serra de S. José d´El Rei","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471626' target='other'> <mi>dwc_moreinfo</mi></a>","P04471626","P04471626_01",NA,NA,"hb",NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,"17112",NA
"1925","2015-09-04 15:49:18-03","MNHN","RECOLNAT_MNHN_P","P04471558","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Lourteig, A.",NA,"1967","12","14","Brasil","Santa Catarina","São Joaquim","Serra do Oratório, Aparados da Serra (bord de Falaise)","-49.9317016601562","-28.2938995361328",NA,NA,"1400",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471558' target='other'> <mi>dwc_moreinfo</mi></a>","P04471558","P04471558_01",NA,NA,"hb",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,"2160",NA
"1926","2015-09-04 15:50:01-03","MNHN","RECOLNAT_MNHN_P","P04471639","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Glaziou, A.",NA,"1878","11","20","Brasil","Rio de Janeiro","Rio de Janeiro","Sommet de Pic de la Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 190 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471639' target='other'> <mi>dwc_moreinfo</mi></a>","P04471639","P04471639_01",NA,NA,"hb",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"11125",NA
"1927","2015-09-04 15:49:43-03","MNHN","RECOLNAT_MNHN_P","P04471632","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Nadeaud",NA,"1862","9","1","Brasil","Rio de Janeiro","Rio de Janeiro","Sommets de Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,"1100",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471632' target='other'> <mi>dwc_moreinfo</mi></a>","P04471632","P04471632_01",NA,NA,"hb",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"1928","2015-09-04 15:50:02-03","MNHN","RECOLNAT_MNHN_P","P04471643","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Glaziou, A.",NA,"1877","5","12","Brasil","Rio de Janeiro","Teresópolis","Theresopolis, au Alto de Boa Vista","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 190 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471643' target='other'> <mi>dwc_moreinfo</mi></a>","P04471643","P04471643_01",NA,NA,"hb",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,"8785",NA
"1929","2020-10-01 14:16:19-03","JBB","HEPH","22846","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Lyra Lemos, RP","2000","02",NA,"Lemos","4485","2000","02","09","Brasil","Alagoas","Marechal Deodoro","Próximo ao Povoado de Malhada","-36.49805","-10.185319","-36.49805","-10.185319",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"1930","2020-10-01 14:16:19-03","JBB","HEPH","2929","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Ramos, AE","1982","11",NA,"Ramos, AE","153","1982","11","12","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.613611","-15.545833","-47.613611","-15.545833","100","100",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"1931","2020-10-01 14:16:19-03","JBB","HEPH","21839","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Oliveira, MS","2005","04",NA,"Aguiar, SNF","54","2005","04","28","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo a Caesb Captação 3","-47.85","-15.866667","-47.85","-15.866667","1102","1102",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"1932","2020-10-01 14:16:19-03","JBB","HEPH","29426","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Walter, BMT; Fernandes, MH","2013","07","19","Fernandes, MH; Brant, HSC; Mello, JSG","178","2012","07","19","Brasil","Distrito Federal","Brasília","Fazenda Santa Cecília, Núcleo Rural Rajadinha II","-47.645556","-15.758889","-47.645556","-15.758889","945","945",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"1933","2020-10-01 14:16:19-03","JBB","HEPH","30386","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Oliveira, MS","2014","02","25","Soares, ACA; Oliveira, MS; Garay, K; Hermeto, TVG","210","2014","02","25","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Estação Ecológica Jardim Botânico de Brasília, Estrada que dá acesso a captação 3/2","-47.843889","-15.897778","-47.843889","-15.897778","1105","1105","Arvoreta",NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"1934","2020-10-01 14:16:19-03","JBB","HEPH","31040","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Rosa, PO","2015","05",NA,"Rosa, PO; Chacon, RG; Soares, ACA; Oliveira, MS","1472","2015","05","14","Brasil","Goiás","Cristalina","RPPN Linda Serra dos Topázios, Estrada à direita da entrada após as mangueiras antes do Rio Topázios","-47.686111","-16.731944","-47.686111","-16.731944","1049","1049",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"1935","2020-10-01 14:16:19-03","JBB","HEPH","2957","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Oliveira, PEAM de","1982","11",NA,"Oliveira, PEAM de","152","1982","11","19","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.613611","-15.545833","-47.613611","-15.545833","100","100",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"1936","2020-10-01 14:16:19-03","JBB","HEPH","33157","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Chacon, RG","2017","10","10","Chacon, RG; Oliveira, JAS; Mercadante, M","1617","2017","09","27","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Trilha da Sete Quedas, após o ponto de apoio até o córrego, na margem do Rio Preto","-47.751944","-14.095556","-47.751944","-14.095556","1060","1060","Rupícula",NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"1937","2020-10-01 14:16:19-03","JBB","HEPH","3702","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Ramos, AE",NA,NA,NA,"Alves, MA","240","1983","11","11","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667","1102","1102",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"1938","2020-10-01 14:16:19-03","JBB","HEPH","4396","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Equipe do Jardim Botânico de Brasília","1985","08",NA,"Equipe do Jardim Botânico de Brasília","565","1985","08","29","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667","1102","1102",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"1939","2020-10-01 14:16:19-03","JBB","HEPH","5313","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Equipe do Jardim Botânico de Brasília","1986","10",NA,"Equipe do Jardim Botânico de Brasília","785","1986","10","30","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667","1020","1020",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"1940","2020-10-01 14:16:19-03","JBB","HEPH","6282","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Romão, GO",NA,NA,NA,"Proença, CEB","710","1989","02","24","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667","1102","1102",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"1941","2020-10-01 14:16:19-03","JBB","HEPH","8032","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Ramos, AE","1993","05","03","Ramos, AE","521","1993","05","03","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.85","-15.866667","-47.85","-15.866667","1102","1102",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"1942","2020-10-01 14:16:19-03","JBB","HEPH","29084","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Oliveira, MS","2013","03","12","Miranda, LA","72","2013","03","12","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - Área de lazer.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales","70570","auto",NA,NA,NA,NA,NA,NA
"1943","2020-10-01 14:16:19-03","JBB","HEPH","24989","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Paiva, VF","2009","01","27","Paiva, VF","554","2009","01","27","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - Borda do Corrégo - próximo a área de Lazer.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales","70570","auto",NA,NA,NA,NA,NA,NA
"1944","2020-10-01 14:16:19-03","JBB","HEPH","6157","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Luteyn",NA,NA,NA,"Heringer, EP","147","1977","09","28","Brasil","Distrito Federal","Brasília","IBGE ,Picada M5","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales","70570","auto",NA,NA,NA,NA,NA,NA
"1945","2020-10-01 14:16:19-03","JBB","HEPH","33070","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Kuhlmann, MP","2013","03","21","Kuhlmann, MP","190","2013","03","21","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br",NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales","70570","auto",NA,NA,NA,NA,NA,NA
"1946","2020-10-01 14:16:19-03","JBB","HEPH","2661","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Maury, CM","1982","07",NA,"Maury, CM","181","1982","07","21","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília Córrego do Acampamento","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales","70570","auto",NA,NA,NA,NA,NA,NA
"1947","2020-10-01 14:16:19-03","JBB","HEPH","351","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Ferreira, MB",NA,NA,NA,"Heringer, EP","7912","1961","02","04","Brasil","Distrito Federal","Brasília","Próximo a sede da FZDF","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales","70570","auto",NA,NA,NA,NA,NA,NA
"1948","2020-10-01 14:16:19-03","JBB","HEPH","11804","S","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Proença, CEB","1994","05",NA,"Proença, CEB","1194","1994","05","23","Brasil","Goiás","Alto Paraíso de Goiás","BR 010 sentido Teresina de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Ericales","44724","auto",NA,NA,NA,NA,NA,NA
