"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","class","order","individualCount","continentOcean","preparationType","previousCatalogNumber","relatedCatalogItem","relationshipType","fieldNumber","infraspecificEpithet","typeStatus","sex"
"1307","2013-05-07 06:03:00-03","MO","MOBOT","2821279","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","crassifolium","Epidendrum crassifolium","Lindl.","Ynés Mexia","1930","1","26","Brazil","Minas Gerais",NA,"Districto Carangola. Trail from Areponga to Fazenda da Gramma; rock above stream in open.",NA,NA,NA,NA,NA,NA,"Rev. Pabst, 22 May","Mexia 4229","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1308","2015-08-10 05:49:00-03","MO","MOBOT","2821320","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","crassifolium","Epidendrum crassifolium","Lindl.","Amaro Macedo","1950","7","31","Brazil","Minas Gerais",NA,"Stacolur. Municipio O. Preto. Agarrada mas pedras, Roseas.",NA,NA,NA,NA,NA,NA,"Rev. Pabst, 22 May","Macedo 2835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1309","2015-08-10 05:49:00-03","MO","MOBOT","2821346","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","crassifolium","Epidendrum crassifolium","Lindl.","Amaro Macedo","1950","7","31","Brazil","Minas Gerais",NA,"Stacolour. Municipio O. Pret. Agarrada mas fedras. Roseas.",NA,NA,NA,NA,NA,NA,"Rev. Pabst, 22 May","Macedo 2838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1310","2015-08-13 05:50:00-03","MO","MOBOT","2821440","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","crassifolium","Epidendrum crassifolium","Lindl.","Howard S. Irwin|R.M. Harley|Gary L. Smith","1971","3","19","Brazil","Goiás",NA,"Gallery margin. Gallery forest and adjacent wet campo (brejo), ca. 20 km N of Alto do Paraíso.",NA,NA,NA,NA,NA,NA,"G. Pabst","Irwin 32170","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1311","2009-10-21 07:13:00-02","MO","MOBOT","2821490","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","crassifolium","Epidendrum crassifolium","Lindl.","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","1972","2","5","Brazil","Minas Gerais",NA,"Ca 14 km SW of Diamantina on road to Gouveia, Município de Diamantina; steep sandstone cliffs and open rocky hillsides, sloping down through sandy, grassy meadow to stream and adjacent brejo and gallery forest; on rocks.",NA,NA,NA,NA,NA,NA,"G. Pabst","Anderson 35473","1300.00000000","1360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1312","2011-10-26 10:42:00-02","MO","MOBOT","2821581","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","crassifolium","Epidendrum crassifolium","Lindl.","William R. Anderson","1973","3","5","Brazil","Goiás",NA,"20 km by road N of Alto Paraíso ; region with cerrado on blocky sandstone hilltops, grassy, seeping slopes below with sandy soil (brejo), and steep-banked, rocky stream. On rocks in raised places in brejo.",NA,NA,NA,NA,NA,NA,"G. Pabstm","Anderson 6376","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1313","2015-08-13 05:50:00-03","MO","MOBOT","2821672","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","crassifolium","Epidendrum crassifolium","Lindl.","Howard S. Irwin|R.M. Harley|Eunice Onishi","1971","1","25","Brazil","Minas Gerais",NA,"Frequent in crevices or exposed rock at all elevations. Sandstone summit of Serra da Caraca, with soil-filled cracks and depressions, and adjacent precipices and steep valleys.",NA,NA,NA,NA,NA,NA,"G. Pabst","Irwin 29101","1750.00000000","1950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1314","2015-08-13 05:50:00-03","MO","MOBOT","2821746","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","crassifolium","Epidendrum crassifolium","Lindl.","Howard S. Irwin|R.M. Harley|Eunice Onishi","1971","1","13","Brazil","Minas Gerais",NA,"Rooted in crevices, most commonly among low shrubs. Steep iron-rich rocky slopes, near summit of Serra da Piedade, ca. 35 km E of Belo Horizonte, near BR-31.",NA,NA,NA,NA,NA,NA,"G. Pabst","Irwin 30243","1800.00000000","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1315","2015-08-13 05:50:00-03","MO","MOBOT","2821929","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","crassifolium","Epidendrum crassifolium","Lindl.","Howard S. Irwin|R.M. Harley|Eunice Onishi","1971","1","24","Brazil","Minas Gerais",NA,"Outcrops, especially in thickets. Gallery forest with adjacent outcrops, ca 9 km W of Barao de Cocais, at base of Serra da Caraca, gray sandy soil.",NA,NA,NA,NA,NA,NA,"G. Pabst","Irwin 28997","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1316","2015-08-13 05:50:00-03","MO","MOBOT","2822074","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","crassifolium","Epidendrum crassifolium","Lindl.","Howard S. Irwin|R.M. Harley|Eunice Onishi","1971","1","25","Brazil","Minas Gerais",NA,"Common in shallow depressions at summit. Sandstone summit of Serra da Caraca, with soil-filled cracks and depressions, and adjacent precipices and steep valleys.",NA,NA,NA,NA,NA,NA,"G. Pabst","Irwin 29072","1750.00000000","1950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1317","2012-11-16 09:21:00-02","MO","MOBOT","2822097","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","crassifolium","Epidendrum crassifolium","Lindl.","Anonymous",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev. Pabst, 21 May","Anonymous s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA,NA
"1318","2008-05-27 22:02:00-03","MO","MOBOT","2819160","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","F. Hekker","1987","7","8","Ecuador","Napo",NA,"Río Molana, vicinity of Cucuya, a site with a view on the northeastern slopes of the volcano Antisana;","-78","0.33333",NA,NA,NA,NA,"E. Hagsater","Hekker 10362","2700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1319","2008-05-27 22:02:00-03","MO","MOBOT","1627436","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","Howard S. Irwin|et al.","1970","3","14","Brazil","Minas Gerais",NA,"Terrestrial, erect, to ca. 1.5 M tall. Perianth rose-pink. Fruit green. Cerrado, ca. 13 Km. E. Of diamantina, on borwn sandy soil",NA,NA,NA,NA,NA,NA,NA,"Irwin 27518","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1320","2009-08-23 08:49:00-03","MO","MOBOT","2481216","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","Lyman B. Smith|Roberto M. Klein",NA,NA,NA,"Brazil","Paraná",NA,"Ponta Grossa","-50.1619444","-25.095",NA,NA,NA,NA,NA,"Smith 14906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1321","2008-05-27 22:02:00-03","MO","MOBOT","2819260","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","Graham","O.S. Ribas","1996","10","28","Brazil","Paraná",NA,"Recanto dos Papagaios (Mun. Palmira).",NA,NA,NA,NA,NA,NA,"G. Hatschbach","Ribas 1590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1322","2010-02-21 00:19:00-03","MO","MOBOT","2818981","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","William J. Hahn|Francesca T. Grifo","1989","1","3","Venezuela","Táchira",NA,"Between Alcitrán and San Vincente de la Revancha on road to Las Copas. Weedy area near landslide in tall upland forest.","-72.33333","7.41666",NA,NA,NA,NA,"M.C.M. Werkhoven","Hahn 4949","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1323","2020-06-26 19:37:00-03","MO","MOBOT","101199855","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Eloy Asto|Feliciano Asto|Eliseo Asto","2017","10","11","Peru","Junín","Satipo","Distrito Río Tambo. Sector Pichiquia. Parque Nacional Otishi.","-73.9925","-11.3733334",NA,NA,NA,NA,"L. Valenzuela (HOXA)","Asto 047","2010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,"7",NA,NA,NA
"1324","2020-06-26 19:37:00-03","MO","MOBOT","101199856","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Eloy Asto|Feliciano Asto|Eliseo Asto","2017","10","11","Peru","Junín","Satipo","Distrito Río Tambo. Sector Pichiquia. Parque Nacional Otishi.","-73.9925","-11.3733334",NA,NA,NA,NA,"L. Valenzuela (HOXA)","Asto 049","2010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,"7",NA,NA,NA
"1325","2020-06-26 19:37:00-03","MO","MOBOT","101199857","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Eloy Asto|Feliciano Asto|Eliseo Asto","2017","10","11","Peru","Junín","Satipo","Distrito Río Tambo. Sector Pichiquia. Parque Nacional Otishi.","-73.9925","-11.3733334",NA,NA,NA,NA,"L. Valenzuela (HOXA)","Asto 050","2010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,"7",NA,NA,NA
"1326","2020-06-26 19:41:00-03","MO","MOBOT","101199858","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Eloy Asto|Feliciano Asto|Eliseo Asto","2017","10","11","Peru","Junín","Satipo","Distrito Río Tambo. Sector Pichiquia. Parque Nacional Otishi.","-73.9975","-11.3755556",NA,NA,NA,NA,"L. Valenzuela (HOXA)","Asto 082","1948.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,"8",NA,NA,NA
"1327","2020-06-26 19:42:00-03","MO","MOBOT","101199859","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Eloy Asto|Feliciano Asto|Eliseo Asto","2017","10","11","Peru","Junín","Satipo","Distrito Río Tambo. Sector Pichiquia. Parque Nacional Otishi.","-73.9975","-11.3755556",NA,NA,NA,NA,"L. Valenzuela (HOXA)","Asto 083","1948.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,"8",NA,NA,NA
"1328","2013-02-21 05:40:00-03","MO","MOBOT","1077783","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Carlos Alberto Gutiérrez","1992","4","9","Colombia","Antioquia","Medellín","Corregimiento de Santa Elena.","-75.46666","6.13333",NA,NA,NA,NA,"J.T. Atwood (SEL)","Gutierrez 45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1329","2014-02-10 20:03:00-02","MO","MOBOT","1083165","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Milton Tirado|Patricio Fuentes|Zurita, Rubén|L. Chamorro","1994","8","18","Ecuador","Carchi","Mira","El Carmen. Cerro Golondrinas. Bosque Montano. Bosque primario en colinas.","-78.1833333","0.8333333",NA,NA,NA,NA,"E. Hágsater (AMO)","Tirado 1207","2000.00000000","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA,NA
"1330","2008-05-27 22:02:00-03","MO","MOBOT","1484707","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Thomas B. Croat","1982","7","24","Venezuela","Bolívar",NA,"Gran sabana; along road between El Dorado and Santa Elena, 120 km S of the turnoff to Km 88 (north of El Dorado), 188 km N of Santa Elena; roadside.","-61.38333","5.71666",NA,NA,NA,NA,"G. Carnevali","Croat 53999","1000.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"1441",NA,NA,NA
"1331","2008-05-27 22:02:00-03","MO","MOBOT","1718478","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Israel G. Vargas C.|D. Ayala","1997","4","9","Bolivia","Santa Cruz","Florida","PARQUE NACIONAL AMBORÓ. Santa Rosa de Lima. Trayecto entre el pueblo de Santa Rosa y alrededores de la Laguna. Laderas de vegetación arbustiva y barbechos aislados con Dodonea viscosa, Baccharis dracunculifolia y Psidium guineense; quebradas más húmedas con arbolitos de Alnus acuminata. Intervenido por pastoreo de ganado vacuno.","-64.23333","-17.86805",NA,NA,NA,NA,"R. Vásquez '95","Vargas Caballero 2223","1600.00000000","1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1332","2008-05-27 22:02:00-03","MO","MOBOT","1718484","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Israel G. Vargas C.|et al.",NA,NA,NA,"Bolivia","Santa Cruz","Florida","Santa Rosa de Lima, Ladera del Hombrecito (3-5 km al NW del pueblo terrenos del Sr. Diovigildo Ayala). Ladera escarpada con vegetación arbustiva de Dodonea viscosa Baccharis sp. y Escallonia sp.","-64.25111","-17.85138",NA,NA,NA,NA,"I. G. Vargas '96","Vargas Caballero 4715a","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1333","2008-05-27 22:02:00-03","MO","MOBOT","1718490","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Israel G. Vargas C.|et al.",NA,NA,NA,"Bolivia","Santa Cruz","Florida","Santa Rosa de Lima, Ladera del Hombrecito (3-5 km al NW del pueblo terrenos del Sr. Diovigildo Ayala). Ladera escarpada con vegetación arbustiva de Dodonea viscosa Baccharis sp. y Escallonia sp.","-64.25111","-17.85138",NA,NA,NA,NA,"I. G. Vargas '96","Vargas Caballero 4715b","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1334","2008-05-27 22:02:00-03","MO","MOBOT","1718498","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Israel G. Vargas C.|S. Medellin","2000","7","16","Bolivia","Santa Cruz","Manuel Maria Caballero","San Juan del Potrero, 3-5 km al N del pueblo, Salida hacia el Cerro Chachacoma-Espina Blanca. Pajonal en laderas pedregosas; bosque de arbustos ralos de Myrica pubescens, Escallonia sp., Dodonea viscosa y Baccharis dracunculifolia.","-64.28472","-17.91805",NA,NA,NA,NA,"I. G. Vargas '96","Vargas Caballero 4753","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1335","2013-10-05 06:34:00-03","MO","MOBOT","1846454","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Gerrit Davidse|Ángel C. González","1981","11","28","Venezuela","Anzoátegui",NA,"Distrito Libertad: Ridges and tops of Montañas Negras, along the Sucre and Anzoátqui border, 20 airline km NE of Bergantín NE of Buenos Aires, Serranía de Turimiquire. Bamboo-ericaceous scrub and elfin cloud forest.","-64.18333","10.075",NA,NA,NA,NA,"G. Carneval","Davidse 19544","2000.00000000","2350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"1437",NA,NA,NA
"1336","2020-06-16 11:19:00-03","MO","MOBOT","1872188","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Gerrit Davidse|Ángel C. González","1982","10","25","Venezuela","Lara",NA,"Distrito Jiménez: Parque Nacional Yacambú, 10-14 km by road SE of Sanare ridges of Fila Potreritos, between Alto del Viento and El Volcán.","-69.5833333","9.6833333",NA,NA,NA,NA,"G. Carnevali","Davidse 21149","1800.00000000","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,"1507",NA,NA,NA
"1337","2015-08-22 05:41:00-03","MO","MOBOT","1907861","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Ronald L. Liesner|Ángel C. González|R.C. Wingfield|Charles L. Burandt Jr.","1979","6","27","Venezuela","Falcón",NA,"Disputed area between Estado Lara and Estado Falcón. Cerro Cerón (western part); forest patch in savannah (manmade).","-70.6666667","10.4166667",NA,NA,NA,NA,"G. Carnevali","Liesner 8182","1800.00000000","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,"151",NA,NA,NA
"1338","2016-04-29 09:39:00-03","MO","MOBOT","1924211","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Alfredo F. Fuentes|Narel Paniagua Zambrana|L. Cayola|Susan Whitehead|Ramiro Cuevas|Rolando Cuevas|Lander Cuevas|Evert Cuevas","2003","11","11","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Piedra Blanca, 10,4 km en linea recta al S de Pata, camino a Santa Cruz del Valle Ameno.","-68.6719445","-14.6288889",NA,NA,NA,NA,"R. Vasquez","Fuentes Claros 5947","1920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","South America",NA,NA,NA,NA,"03-15",NA,NA,NA
"1339","2009-07-21 23:34:00-03","MO","MOBOT","2481233","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Per Dusén",NA,NA,NA,"Brazil","Paraná",NA,"São Joa",NA,NA,NA,NA,NA,NA,NA,"Dusén 15426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1340","2017-08-03 05:22:00-03","MO","MOBOT","2769114","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Philip A. Silverstone-Sopkin|Néstor Paz Z.|Andrés Giraldo|M. Cerna|N. Saltos|et al.","2003","8","10","Ecuador","Cotopaxi","Pujilí","Reserva Ecológica Los Ilinizas, Sector II (Sector Sur), sector Chuspitambo, al occidente de Choasillí, Cordillera Occidental, vertiente occidental, bosque nublado primario y árboles aislados en potrero.","-79.11472","-0.97916",NA,NA,NA,NA,"E. Hágsater","Silverstone-Sopkin 10026","1725.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1341","2009-07-25 16:38:00-03","MO","MOBOT","2821806","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Augustus Fendler",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germán Carnevali","Fendler 1453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1342","2015-03-03 19:50:00-03","MO","MOBOT","2822025","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Ramón E. Aguilar","1992","6","12","Venezuela","Miranda",NA,"Dtto. Los Salias. Aitos del Pipe.","-66.98333","10.38333",NA,NA,NA,NA,"Ramón Aguilar","Aguilar E. RED-013","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1343","2008-05-27 22:02:00-03","MO","MOBOT","2822143","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","* GHNEIM","1992","6","12","Venezuela","Miranda",NA,"Dtto. Salias, Altos de Pipe.","-66.98333","10.38333",NA,NA,NA,NA,NA,"GHNEIM TGH-44","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1344","2010-10-27 09:20:00-02","MO","MOBOT","634171","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Paul E. Berry|Otto Huber|Judith Rosales C.","1991","2","28","Venezuela","Amazonas",NA,"Departamento Atures. Sierra Maigualida, NW sector, small valley along an upper tributary of Caño Iguana.","-65.25","5.5",NA,NA,NA,NA,NA,"Berry 4925","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","South America",NA,NA,NA,NA,"86",NA,NA,NA
"1345","2008-05-27 22:02:00-03","MO","MOBOT","635585","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","1973","4","15","Ecuador","Zamora-Chinchipe",NA,"Road Loja-Zamora, km 24-25.","-79.08333","-3.98333",NA,NA,NA,NA,"B. Løjtnant","Holm-Nielsen 3471","1950.00000000","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1346","2008-05-27 22:02:00-03","MO","MOBOT","635604","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","1973","4","15","Ecuador","Zamora-Chinchipe",NA,"Road Loja-Zamora, km 24-25.","-79.08333","-3.98333",NA,NA,NA,NA,"B. Løjtnant","Holm-Nielsen 3472","1950.00000000","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1347","2008-05-27 22:02:00-03","MO","MOBOT","635622","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","1973","4","15","Ecuador","Zamora-Chinchipe",NA,"Road Loja-Zamora, km 24-25.","-79.08333","-3.98333",NA,NA,NA,NA,"B. Løjtnant","Holm-Nielsen 3473","1950.00000000","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1348","2008-05-27 22:02:00-03","MO","MOBOT","635642","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","1973","4","15","Ecuador","Zamora-Chinchipe",NA,"Road Loja-Zamora, km 24-25.","-79.08333","-3.98333",NA,NA,NA,NA,"B. Løjtnant","Holm-Nielsen 3474","1950.00000000","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1349","2011-06-08 17:18:00-03","MO","MOBOT","635660","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","L.B. Holm-Nielsen|et al.","1973","4","18","Ecuador","Zamora-Chinchipe",NA,"Road Loja - Zamora, km 54. Steep clayey slopes with scattered shrub vegetation and dense herb cover.","-78.98333","-4.03333",NA,NA,NA,NA,"B. Løjtnant","Holm-Nielsen 3782","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
