"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","occurrenceRemarks","phylum","order","yearIdentified","monthIdentified","dayIdentified","recordNumber","coordinatePrecision","individualCount","geoFlag","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus"
"386","2021-01-26 13:55:54-03","IMA","MAC","14887","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell","E.C.O.Chagas","R.P.Lyra-Lemos; C.daS.Santana","2001","10","26","Brasil","Alagoas","São Miguel dos Campos","Próximo à jazida de argila da fábrica de cimento Zebu.","-36.0936012268066","-9.78110980987549",NA,NA,"MAC0014887","MAC0014887","Sub-arbusto, com ca. de 1m de alt., ramos decumbentes, coletada na borda.; Mata Atlântica em tabuleiro",NA,NA,NA,NA,NA,"5908","30539",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-01-26 13:55:54-03","IMA","MAC","4049","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"P.I.Oliveira","1983","09","28","Brasil","Paraná","São José dos Pinhais","mata secundária.","-49.368611","-25.868611","-49.368611","-25.868611","MAC0004049","MAC0004049","Arbusto ca. de 3 m de alt. Flores vinosas.; Mata Atlântica",NA,NA,"2016",NA,NA,"749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-01-26 13:55:54-03","IMA","MAC","2985","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell","M.C.S.Mota","M.N.Rodrigues; et al.","1983","08","22","Brasil","Alagoas","Coité do Nóia","fazenda Boa Esperança.","-36.833333","-10.118611","-36.833333","-10.118611","MAC0002985","MAC0002985","Arbusto; Caatinga arbustiva",NA,NA,"2016","11","08","619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-01-26 13:55:54-03","IMA","MAC","3958","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"M.N.Rodrigues; M.Ataíde; et al.","1981","08","25","Brasil","Alagoas","São Miguel dos Campos","Sítio Pindoba, próximo a Usina Porto Rico II, mata pluvial tropical.","-36.923358","-9.783111","-36.923358","-9.783111","MAC0003958","MAC0003958","Arbusto; Mata Atlântica",NA,NA,NA,NA,NA,"835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-01-26 13:55:54-03","IMA","MAC","6858","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"R.P.Lyra-Lemos; I.S.Moreira","1987","09","23","Brasil","Alagoas","Quebrangulo","Parque Estadual de Pedra Talhada, mata subcaducifólia.","-36.809167","-9.559167","-36.809167","-9.559167","MAC0006858","MAC0006858","Arbusto ca. de 2m de alt. Cálice ferrugíneo, Botões florais cor de rosa, estames amarelos.; Mata Atlântica",NA,NA,"2016",NA,NA,"1406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-01-26 13:55:54-03","IMA","MAC","9772","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"R.P.Lyra-Lemos; M.N.Rodrigues","1998","10","21","Brasil","Alagoas","Coruripe","Colônia Pindorama.","-36.1755981445312","-10.125599861145",NA,NA,"MAC0009772","MAC0009772","Arbusto ramos longos e flexíveis. Botões verdes, flores passadas, cálice marrom.; Mata Atlântica",NA,NA,"2016",NA,NA,"3961","31269",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-01-26 13:55:54-03","IMA","MAC","49761","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell","E.C.O.Chagas","Chagas-Mota","2010","10","04","Brasil","Alagoas","Quebrangulo","Reserva Biológica Pedra Talhada.","-36.4710998535156","-9.31888961791992",NA,NA,"MAC0049761","MAC0049761","Arbusto ca. 2 m de altura. Flores amarelas. Frutos verdes.; Mata Atlântica.",NA,NA,"2010","10","04","8800","16583",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-01-26 13:55:54-03","IMA","MAC","53667","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"I.A.Bayma","2011","09","15","Brasil","Alagoas","Teotônio Vilela","Fazenda Madeiras, acesso ao Posto Avançado.","-36.3527984619141","-9.90528011322021",NA,NA,"MAC0053667","MAC0053667","Arvoreta ca. 4 m de altura. Botões florais verdes; flores róseas.; Mata Atlântica.",NA,NA,"2016",NA,NA,"2182","19436",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2021-01-26 13:55:54-03","IMA","MAC","10839","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell","E.C.O.Chagas","O.J.Pereira","1984","06","16","Brasil","Espírito Santo","Domingos Martins","estrda D.Geraldo, km4, vegetação de beira de estrada, altitude ao nível do mar de 1000m.","-40.6591987609863","-20.3633003234863",NA,NA,"MAC0010839","MAC0010839",NA,NA,NA,"2009","03","16","305","48150",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-11-18 11:40:47-03","UERJ","HRJ","1159","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"L. Emygdio; L. Duarte; H. Becker; R.S. San","1972","07","17","Brasil","Minas Gerais","Minas Gerais",NA,NA,NA,NA,NA,"HRJ00001159",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-02-25 10:12:55-03","CVRD","CVRD","6931","PreservedSpecimen","Plantae","Malvaceae","Abutilon","cf. rufinerve","Abutilon cf. rufinerve","A.St.-Hil.","Paul A. Fryxell","Folli, D.A.","2001","07","11","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"CVRD006931","CVRD006931","<ll>dwc_commonname:</ll> Guaxumba coroa","Magnoliophyta","Malvales","2002","06","26","3975","48094",NA,"auto",NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"397","2021-02-25 10:12:55-03","CVRD","CVRD","1654","PreservedSpecimen","Plantae","Malvaceae","Abutilon","cf. rufinerve","Abutilon cf. rufinerve","A.St.-Hil.","Paul A. Fryxell","Silva, L.A.M.","1988","02","20","BRASIL","ES","Linhares","Rod. BR.101, trecho Linhares/São Mateus, km 28-30.","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD001654",NA,"<ll>dwc_commonname:</ll> Guaxumba coroa","Magnoliophyta","Malvales","2002","06","30","2010","48094",NA,"auto",NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"398","2021-03-01 11:48:48-03","UFPE","UFP","27094","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","(A. St.-Hil)","Hatschbach","Cruz, JM; Abe, LM","1999","07","28","Brasil","Paraná","Andrianópolis",NA,NA,NA,NA,NA,"UFP027094",NA,"Arbusto, 2,50 m, flor lilás.",NA,NA,"1999",NA,NA,"137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-03-01 11:48:48-03","UFPE","UFP","19188","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","(A. St.-Hil)","Krapovickas, A","Buzato, S;; Sazima, M","1992","04","02","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,"UFP019188",NA,"Arbusto 3m de altura; flores creme-rosadas.",NA,NA,"1997",NA,NA,"s.n.","38855",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-07-31 14:32:58-03","CPATSA","HTSA","5105","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A. St.-Hil.","Cordeiro, J.; S, V.C.","Ristow, R.; Miranda, A.C.L.","2009","08","08","Brasil","Paraná","Colombo","Jardim Mediterrâneo","-49.373611","-25.557778","-49.373611","-25.557778",NA,NA,"Herbácea, aproximadamente 3 m, folha face abaxial pilosa, flor pentâmera lilás",NA,NA,"2010",NA,NA,"072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-09-12 05:00:02-03","US","US","2281883","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"R. M. Klein","1955","8","12","Brazil","Santa Catarina",NA,"Morro da Ressacada, Itajai.",NA,NA,NA,NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,"1511",NA,"1",NA,NA,NA,"South America",NA,NA,"Dicotyledonae",NA,NA,NA,NA
"402","2020-09-12 05:00:02-03","US","US","2934315","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"H. S. Irwin, R. M. Harley & E. Onishi","1971","1","16","Brazil","Minas Gerais",NA,"Serra da Piedade, ca 40 km E of Belo Horizonte, near BR-31.",NA,NA,NA,NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,"30503",NA,"1",NA,"1800",NA,"South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA
"403","2020-09-12 05:00:02-03","US","US","616857","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"-. Sello",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,"s.n.",NA,"1",NA,NA,NA,"South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA
"404","2020-09-12 05:00:02-03","US","US","2961060","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"B. A. S. Pereira","1982","7","15","Brazil","Distrito Federal",NA,"Lago Sul.",NA,NA,NA,NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,"309",NA,"1",NA,NA,NA,"South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA
"405","2020-09-12 05:00:02-03","US","US","2120803","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"G. Hatschbach","1953","5","8","Brazil","Paraná",NA,"Mun.Tibagi.Fda. Mte. Alegre; Jaguatirica.",NA,NA,NA,NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,"3162",NA,"1",NA,NA,NA,"South America",NA,NA,"Dicotyledonae",NA,NA,NA,NA
"406","2020-09-12 05:00:02-03","US","US","2745622","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"A. B. Joly","1951","6","18","Brazil","São Paulo",NA,"Yporanga, Bairro dos Caboclos.","-48.58","-24.6",NA,NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,"1244",NA,"1",NA,NA,NA,"South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA
"407","2020-09-12 05:00:02-03","US","US","2564559","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"G. Hatschbach","1966","8","17","Brazil","Paraná",NA,"Sitio do Belizario.",NA,NA,NA,NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,"14618",NA,"1",NA,NA,NA,"South America",NA,NA,"Dicotyledonae",NA,NA,NA,NA
"408","2020-09-12 05:00:02-03","US","US","1066303","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"ex herb. Musei Britannici",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Serra dos Orgaos.",NA,NA,NA,NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,"319",NA,"1",NA,NA,NA,"South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA
"409","2020-09-12 05:00:02-03","US","US","1381429","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"-- Widgren","1845",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,"473",NA,"1",NA,NA,NA,"South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA
"410","2020-09-12 05:00:02-03","US","US","616856","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"-. Sello",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,"s.n.",NA,"1",NA,NA,NA,"South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA
"411","2020-09-12 05:00:02-03","US","US","2323301","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"R. Reitz & Klein, --","1958","7","11","Brazil","Santa Catarina",NA,"Vargem Grande, Lauro Muller.",NA,NA,NA,NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,"6722",NA,"1",NA,"350",NA,"South America",NA,NA,"Dicotyledonae",NA,NA,NA,NA
"412","2020-09-12 05:00:02-03","US","US","1420843","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"J. Miers",NA,NA,NA,"Brazil","Río de Janeiro",NA,"Organ Mts.",NA,NA,NA,NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,"319",NA,"1",NA,NA,NA,"South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA
"413","2020-09-12 05:00:02-03","US","US","2520175","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"S. Vogel","1966","2","13","Ecuador",NA,NA,"Nebelwald.",NA,NA,NA,NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,"608",NA,"1",NA,"1565",NA,"South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA
"414","2020-09-12 05:00:02-03","US","US","273468","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"Riedel, --","1832","7",NA,"Brazil","Río de Janeiro",NA,"Canta-Gallo.",NA,NA,NA,NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,"336",NA,"1",NA,NA,NA,"South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA
"415","2020-09-12 05:00:02-03","US","US","273464","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.-Hil.) Donnell",NA,"Riedel, --","1824","9",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,"s.n.",NA,"1",NA,NA,NA,"South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA
"416","2020-10-15 09:53:54-03","UFPR","EFC","6204","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.Hil.) Donnel","Grings, M.",NA,"1996","06","04","Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887","-49.0036","-25.3887","EFC006204",NA,"Flores cor rosa, arbusto de 3m",NA,NA,"2019","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-10-15 09:53:54-03","UFPR","EFC","12044","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.Hil.) Donnel","Grings, M.","Blum, C.T.; Michelotti, J.","2009","05","08","Brasil","Paraná","Morretes","Serra da Prata","-48.6987","-25.614","-48.6987","-25.6140","EFC012044",NA,"Arbusto com 2,8 m de altura em clareira de escorregamento, aos 995 m.s.n.m. Com frutos verdes.",NA,NA,"2019","10","11","534",NA,NA,NA,"995","995",NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-10-15 09:53:54-03","UFPR","EFC","14451","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.Hil.) Donnel","Völtz, R.R.","Völtz, R.R.; Bizarro, O.M.R.; Vieira, R.S.","2014","06","15","Brasil","São Paulo","Guapiara",NA,"-48.5633","-24.2886","-48.5633","-24.2886","EFC014451",NA,"Arbusto 2m alt.; flores com pétalas lilás e estames amarelados; borda de floresta",NA,NA,"2015","10","24","659",NA,NA,NA,"910","910",NA,NA,NA,NA,NA,NA,NA,NA
"419","2019-12-09 17:30:11-03","UFPR","EFC","14216","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.Hil.) Donnel","Völtz, R.R.","Völtz, R.R.","2014","08","27","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2388","-25.45","-49.2388","-25.4500","EFC014216",NA,"Arbusto 2m alt.; flores com pétalas rosadas com centro esverdeado, androginóforo amarelo; borda de floresta secundária em estágio médio. __COMMOM_NAME__: Sininho",NA,NA,"2015","04","06","569",NA,NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-10-15 09:53:54-03","UFPR","EFC","4674","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.Hil.) Donnel","Grings, M.","Tiepolo, G.","1993","07","09","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","-49.0036","-25.3887","EFC004674",NA,"Arbusto.",NA,NA,NA,NA,NA,"181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-10-15 09:53:54-03","UFPR","EFC","18327","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.Hil.) Donnel","Cruz, K. B.","Cruz, K. B.","2019","05","09","Brasil","Paraná","Colombo","Arruda","-49.24005982","-25.3122704763","-49.24005982","-25.3122704763","EFC018327",NA,"Arbusto 1,5 m de altura, área de clareira. Flores lilás",NA,NA,"2019","05","31","22",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-10-15 09:53:54-03","UFPR","EFC","6575","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.Hil.) Donnel","Grings, M.","Svolenski, A.C.; Tiepolo, G.","1996","09","14","Brasil","Paraná","Rio Branco do Sul","Caverna de Bromado","-49.3789","-25.0771","-49.3789","-25.0771","EFC006575",NA,"Arbusto encontrado em subosque de capoeira. Flores lilases com estames amarelos.",NA,NA,"2019","10","11","266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-10-15 09:53:54-03","UFPR","EFC","7268","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.Hil.) Donnel","Grings, M.","Kleina, A.L.S.; Galvão, F.","1997","05","14","Brasil","Paraná","Campo do Tenente","Fazenda de fumo","-49.6828002929688","-25.978099822998",NA,NA,"EFC007268",NA,"Arbusto, flores róseas, em capoeira de bracatinga.",NA,NA,"2019","10","11","14","17005",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-10-15 09:53:54-03","UFPR","EFC","5912","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.Hil.) Donnel","Grings, M.","Grassi, M.H.","1995","08","01","Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,"EFC005912",NA,"Arbusto, flor roxa.",NA,NA,"2019","10","11",NA,"30514",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-10-15 09:53:54-03","UFPR","EFC","6370","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.Hil.) Donnel","Grings, M.","Rocha, M.R.","1996","07","14","Brasil","Paraná","Morretes","P.E. Marumbi","-48.834400177002","-25.476900100708",NA,NA,"EFC006370",NA,"Arbusto 1 m, flores azuis, Cachoeira dos marumbinistas, Rio Taquaral ,700 m s.n.m., área alterada.",NA,NA,"2019","10","11","27","30514",NA,"auto","700","700",NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-10-15 09:53:54-03","UFPR","EFC","6542","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A. St.Hil.) Donnel","Grings, M.","Tiepolo, G.; Svolenski, A.C.","1996","06","22","Brasil","Paraná","Rio Branco do Sul","Caverna de Caximba","-49.3142013549805","-25.1900005340576",NA,NA,"EFC006542",NA,"Flores lilases, botões florais. Arvoreta, 4m. Fundo vale, próximo a córrego.",NA,NA,"2019","10","11","470","37352",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2019-11-13 11:24:45-03","USP","SPF","107403","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St.-Hil.) Donnell","Koga, DJ","Gorenstein, MR","1994","09","09","Brasil","São Paulo","Tapiraí","12 km de Tapiraí em direçção a Juquiá. Cachoeira do Chá.","-47.560833","-20.029611","-47.560833","-20.029611","SPF00107403","SPF00107403",NA,NA,NA,"1995","03",NA,"52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2021-03-15 18:28:38-03","USP","SPF","213355","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St.-Hil.) Donnell","Gonçalez, VM","Lopes, JC","2012","09","07","Brasil","Rio de Janeiro","Miguel Pereira","Reserva Biológica do Tinguá, Alto da serra, começo da descida para a baixada fluminense. Mata ao lado de estrada que corta a reserva.","-43.426389","-22.538667","-43.426389","-22.538667","SPF00213355",NA,"Árvore ca. 3 m alt. Cálice verde-dourado devido ao indumento, corola amarela. Frutos verdes.; Floresta Atlântica preservada.",NA,NA,"2015","08",NA,"374",NA,NA,NA,"885","885",NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-11-13 11:24:45-03","USP","SPF","95978","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St.-Hil.) Donnell","Koga, DJ","Souza, VC","1994","06","03","Brasil","São Paulo","Bom Sucesso de Itararé","Estrada Itararé-Bom Sucesso. Descida da Serra.","-49.159444","-24.274444","-49.159444","-24.274444","SPF00095978","SPF00095978",NA,NA,NA,"1999","03",NA,"6149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-11-13 11:24:45-03","USP","SPF","106413","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St.-Hil.) Donnell","Donnell, AA","Tales","1980","11","14","Brasil","Minas Gerais","Belo Horizonte","Caraça - MG - Caminho dos Pinheiros.","-43.937801361084","-19.9207992553711",NA,NA,"SPF00106413",NA,NA,NA,NA,"2012","08",NA,"340","17082",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-11-13 11:24:45-03","USP","SPF","73809","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St.-Hil.) Donnell","Esteves, GL","Esteves, GL","1990","09","16","Brasil","Minas Gerais","Caeté","Próximo a subida para a Serra da Piedade, na orla de mata ciliar.","-43.6697006225586","-19.8799991607666",NA,NA,"SPF00073809","SPF00073809",NA,NA,NA,"1990","09",NA,"2275","22051",NA,"auto","1400","1400",NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-11-13 11:24:45-03","USP","SPF","33696","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St.-Hil.) Donnell","Donnell, AA","Hatschbach, G","1980","07","22","Brasil","Paraná","Piraquara","Roça Nova (mun. Piraquara).","-49.0633010864258","-25.4416999816895",NA,NA,"SPF00033696",NA,NA,NA,NA,"2012","08",NA,"43036","12577",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-11-13 11:24:45-03","USP","SPF","185352","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St.-Hil.) Donnell","Estevan, DA","Estevan, DA","2004","08","24","Brasil","Paraná","Ventania","Sítio Santo Expedito.","-50.2428016662598","-24.2458000183105",NA,NA,"SPF00185352","SPF00185352",NA,NA,NA,"2004",NA,NA,"459","32424",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-11-13 11:24:45-03","USP","SPF","151890","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St.-Hil.) Donnell","Donnell, AA","Fiaschi, P","2001","08","15","Brasil","Rio de Janeiro","Nova Friburgo","Estrada de Lumiar para Muri, ramo de acesso ao distrito de Macaé de Cima.","-42.5311012268066","-22.2819004058838",NA,NA,"SPF00151890",NA,NA,NA,NA,"2012","08",NA,"932","33190",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-11-13 11:24:45-03","USP","SPF","186729","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St.-Hil.) Donnell","Sobral, M","Verdi, M","2007","11","06","Brasil","Santa Catarina","Mafra","Saltinho do Canivete. Latitude: 586700 S, Longitude: 7112619 O.","-49.8053016662598","-26.111400604248",NA,NA,"SPF00186729","SPF00186729",NA,NA,NA,"2008","04",NA,"78","66490",NA,"auto","792","792",NA,NA,NA,NA,NA,NA,NA,NA
