"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","county","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2552","2021-04-05 12:37:37-03","UNIVASF","HVASF","17921","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","V.M. Cotarelli","2286","2012","11","16","América do Sul","Brasil",NA,NA,"Arbusto ca. de 1m alt.. Inflorescências lilás claras.","HVASF017921",NA,NA,"A.Rich.",NA,"Santa Catarina","Estrada do Pico, paralela ao Rio Cubatão e estrada que leva a serra da APA Dona Francisca",NA,"-48.937527","-26.167666","36","36","J.G. Jardim","Joinville",NA,NA,NA,"-48.937527","-26.167666","2014","07","01",NA,NA,NA,NA,"U"
"2553","2018-12-04 20:29:05-02","UNIR","RON","8322","S","Plantae","Rubiaceae","Faramea","angustifolia","Faramea angustifolia","Cabral, GS","27","2013","02","12","Southern America","Brasil",NA,NA,"Arvoreta de 1,3m. Folhas cartáceas e frutos verde-escuros.","RON00008322","Angiosperma","Gentianales","Spruce ex Benth. & Hook.",NA,"Rondônia","Estação Ecológica Cuniã (ESECC), Grade PPBio, NO3-2550","RON00008322","-63.470833","-8.0625",NA,NA,"Sampaio, AF","Porto Velho",NA,NA,NA,"-63.470833","-8.0625","2013","10","08",NA,NA,NA,NA,NA
"2554","2018-12-04 20:29:05-02","UNIR","RON","7349","S","Plantae","Rubiaceae","Faramea","angustifolia","Faramea angustifolia","Sampaio, AF","351","2013","02","13","Southern America","Brasil",NA,NA,"Arvoreta, 5,5m. Caules de cor verde com cicatrizes brancas, folhas opostas, flores de cor branco azulado registrada em barranco próximo a igarapé sazonal.","RON00007349","Angiosperma","Gentianales","Spruce ex Benth. & Hook.",NA,"Rondônia","Estação Ecológica do Cuniã-Grade do PPBio RO, encontrada na trilha N3 2200.","RON00007349","-63.476361","-8.089319",NA,NA,"Sampaio, AF","Porto Velho",NA,NA,NA,"-63.476361","-8.089319","2013","02","13",NA,NA,NA,NA,NA
"2555","2018-12-04 20:29:05-02","UNIR","RON","e2343","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Martins","1113101-1","1997","01","31","Southern America","Brasil",NA,NA,NA,"RON000e2343","Angiosperma","Gentianales","A.Rich.",NA,"Rondônia","Jaci-Paraná","RON000e2343","-63.9039001464844","-8.76194000244141",NA,NA,"Rosa, NA","Porto Velho",NA,"333357","auto",NA,NA,"1997","05","17",NA,NA,NA,NA,NA
"2556","2019-11-21 10:17:54-03","IBt","SP","398081","S","Plantae","Rubiaceae","Faramea","cuencana","Faramea cuencana","Perea, J; et al.","1581","2004","07","14","Southern America","Peru",NA,NA,NA,NA,NA,NA,"Standl.",NA,"Pasco","Dist. Huancabamba, localidad Grapanazu, sector San Daniel, inmediaciones de los Fundos ganaderos y de cultivos, bosque secundario",NA,"-75.451111","-10.448056","2094","2094","Taylor, CM","Oxapampa",NA,NA,NA,"-75.451111","-10.448056","2006",NA,NA,NA,NA,NA,NA,NA
"2557","2019-11-21 10:17:54-03","IBt","SP","398082","S","Plantae","Rubiaceae","Faramea","cuencana","Faramea cuencana","Campos, J; García, Z","4001","1997","06","16","Southern America","Peru",NA,NA,NA,NA,NA,NA,"Standl.",NA,"Cajamarca","La Coipa, localidad La Lima, bosque primario",NA,"-78.916667","-5.433333","1800","1800","Taylor, CM","San Ignacio",NA,NA,NA,"-78.916667","-5.433333","2006",NA,NA,NA,NA,NA,NA,NA
"2558","2019-11-21 10:17:54-03","IBt","SP","398083","S","Plantae","Rubiaceae","Faramea","cuencana","Faramea cuencana","Vásquez, R; et al.","26735","2000","11","13","Southern America","Peru",NA,NA,NA,NA,NA,NA,"Standl.",NA,"Cajamarca","San José de Lourdes, Base del Cerro El Parco, bosque primario",NA,"-78.883333","-5.077222","2100","2100","Taylor, CM","San Ignacio",NA,NA,NA,"-78.883333","-5.077222","2006",NA,NA,NA,NA,NA,NA,NA
"2559","2019-11-21 10:17:54-03","IBt","SP","300218","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Leitão Filho, HF; et al.","33350","1995","02","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"São Paulo","Estrada de Sete Barras - Juquiá",NA,"-47.9489","-24.353633",NA,NA,"Gomes, M","Sete Barras",NA,NA,NA,"-47.9489","-24.353633","2007",NA,NA,NA,NA,NA,NA,NA
"2560","2019-11-21 10:17:54-03","IBt","SP","300224","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Souza, VC; Moraes, PLR; Vitti, FX","5742","1994","04","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"São Paulo","Estação Experimental do IAC",NA,"-48.924444","-21.223611",NA,NA,"Gomes, M","Pindorama",NA,NA,NA,"-48.924444","-21.223611","2007",NA,NA,NA,NA,NA,NA,NA
"2561","2019-11-21 10:17:54-03","IBt","SP","377139","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Nee, M","46253","1995","08","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"Amazonas","90 km N de Manaus, Distrito Agropucuário da SUFRAMA, rodovia Br 174, km 72, depois 6 km da BR, Fazenda Dimona",NA,"-60.083333","-2.316667","50","125",NA,"Manaus",NA,NA,NA,"-60.083333","-2.316667",NA,NA,NA,NA,NA,NA,NA,NA
"2562","2019-11-21 10:17:54-03","IBt","SP","404920","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Thomas, WW; et al.","13644","2004","01","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"Minas Gerais","Fazenda Boi Rajado, 5.9 km E of Macarani-Bandeiras road on farm road ca. 12 km N of Bandeiras (at Fazenda Canada)",NA,"-40.518056","-15.806389","830","850","Jardim, JG","Bandeira",NA,NA,NA,"-40.518056","-15.806389",NA,NA,NA,NA,NA,NA,NA,NA
"2563","2019-11-21 10:17:54-03","IBt","SP","476455","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Anunciação, EA; Mello, AT; Groppo Jr, M","1072","2001","11","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"Amazonas","Reserva Florestal Adolfo Ducke, Rodovia AM 010, km 26",NA,"-59.966667","-2.95",NA,NA,"Jardim, JG","Manaus",NA,NA,NA,"-59.966667","-2.95","2005","04","20",NA,NA,NA,NA,NA
"2564","2019-11-21 10:17:54-03","IBt","SP","488310","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Kirizawa, M; Rossi, L; Fortes, EP; Santos, RF","3795","2013","06","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"São Paulo","Lote 4 - Proguaru",NA,"-46.5389","-23.411806","682","682","Almeida Scabbia, RJ","Guarulhos",NA,NA,NA,"-46.5389","-23.411806","2013","10","29",NA,NA,NA,NA,NA
"2565","2019-11-21 10:17:54-03","IBt","SP","98731","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Irwin, HS","48708","1960","10","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"Amapá","In forest, middle slopes of Mt. Tipac",NA,"-51.316667","-3.6","100","200","Steyermark, JA",NA,NA,NA,NA,"-51.316667","-3.6","1965",NA,NA,NA,NA,NA,NA,NA
"2566","2019-11-21 10:17:54-03","IBt","SP","52719","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Lima, AS","s.n.","1944","12","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,"Taylor, CM",NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"2567","2019-11-21 10:17:54-03","IBt","SP","98682","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Egler, WA","46477","1961","08","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"Amapá","Near Cachoeiras das Aurucuopatari",NA,"-53.116667","-0.466667","120","120","Steyermark, JA",NA,NA,NA,NA,"-53.116667","-0.466667","1965",NA,NA,NA,NA,NA,NA,NA
"2568","2019-11-21 10:17:54-03","IBt","SP","11737","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Kuhlmann, JG","CRONDON2360","1918","12",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(C.Presl) Steyerm.",NA,"Mato Grosso","campo dos Urupás ou de Cataqui-Iamain",NA,NA,NA,NA,NA,"Gomes, M",NA,"salicifolia",NA,NA,NA,NA,"1996","04","24",NA,NA,NA,NA,NA
"2569","2019-11-21 10:17:54-03","IBt","SP","249651","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Pereira, BAS","1686","1991","02","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"Distrito Federal","APA GAMA/CABEÇA DE VEADO, bacia do córrego Taquara",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"Gomes, M","Brasília",NA,"70570","auto",NA,NA,"1996","04","24",NA,NA,NA,NA,NA
"2570","2019-11-21 10:17:54-03","IBt","SP","219298","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Pereira, OJ","482","1986","01","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"Espírito Santo",NA,NA,"-40.6831016540527","-20.4127998352051",NA,NA,"Gomes, M","Marechal Floriano",NA,"23038","auto",NA,NA,"1996","04","24",NA,NA,NA,NA,NA
"2571","2019-11-21 10:17:54-03","IBt","SP","236972","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Filgueiras, TS; et al.","1649","1989","01","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(C.Presl) Steyerm.",NA,"Goiás","Fazenda do Sr. Isack Monteiro, mata ciliar",NA,"-48.6081008911133","-16.658899307251",NA,NA,"Jardim, JG","Silvânia","salicifolia","46044","auto",NA,NA,"2002","12","03",NA,NA,NA,NA,NA
"2572","2019-11-21 10:17:54-03","IBt","SP","129275","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Eiten, G; Eiten, LT","9657","1959","12","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(C.Presl) Steyerm.",NA,"Mato Grosso","Serra do Roncador, 260 km along new road NNE of village of Xavantina",NA,"-52.2566986083984","-15.8900003433228",NA,NA,"Gomes, M","Barra do Garças","salicifolia","123012","auto",NA,NA,"1996","04","24",NA,NA,NA,NA,NA
"2573","2019-12-05 09:46:15-03","IBt","SP","268830","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Macedo, M; Assumpção, S","2950","1990","10","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"Mato Grosso",NA,NA,"-56.0966987609863","-15.5960998535156",NA,NA,"Taylor, CM","Cuiabá",NA,"74875","auto",NA,NA,"2014","10",NA,NA,NA,NA,NA,NA
"2574","2019-11-21 10:17:54-03","IBt","SP","270212","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Catharino, ELM; et al.","1896","1992","11","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(C.Presl) Steyerm.",NA,"Mato Grosso do Sul","Estrada Primavera-Anaurilândia, Fazenda Jandaia",NA,"-52.7178001403809","-22.1875",NA,NA,"Gomes, M","Anaurilândia","salicifolia","52338","auto",NA,NA,"1996","04","24",NA,NA,NA,NA,NA
"2575","2019-11-21 10:17:54-03","IBt","SP","52796","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Heringer, EP","1928","1945","06","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"Minas Gerais","Estação Experimental",NA,"-43.2655982971191","-21.5877990722656",NA,NA,"Gomes, M","Coronel Pacheco",NA,"10350","auto",NA,NA,"1996","04","24",NA,NA,NA,NA,NA
"2576","2019-11-21 10:17:54-03","IBt","SP","355201","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Sobral, M; et al.","8268","1997","01",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(C.Presl) Steyerm.",NA,"Minas Gerais",NA,NA,"-42.7322006225586","-19.7122001647949",NA,NA,"Jardim, JG","Marliéria","salicifolia","28215","auto",NA,NA,"2002","12","03",NA,NA,NA,NA,NA
"2577","2019-11-21 10:17:54-03","IBt","SP","110404","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Silva, M","1328","1948","02","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"Pará","Rio Maicá, planalto da serra da Taperinha",NA,"-54.7083015441895","-2.44305992126465",NA,NA,"Gomes, M","Santarém",NA,"205258","auto",NA,NA,"1996","04","24",NA,NA,NA,NA,NA
"2578","2019-11-21 10:17:54-03","IBt","SP","138164","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Hatschbach, G","25602","1974","12","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(C.Presl) Steyerm.",NA,"Paraná",NA,NA,"-48.7118988037109","-25.4286003112793",NA,NA,"Gomes, M","Antonina","salicifolia","38300","auto",NA,NA,"1996","04","24",NA,NA,NA,NA,NA
"2579","2019-11-21 10:17:54-03","IBt","SP","81386","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Kuhlmann, M","2636","1951","03","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"Rio de Janeiro",NA,NA,"-44.3180999755859","-23.0067005157471",NA,NA,"Gomes, M","Angra dos Reis",NA,"32988","auto",NA,NA,"1996","04","24",NA,NA,NA,NA,NA
"2580","2019-11-21 10:17:54-03","IBt","SP","219274","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Pereira, OJ","684","1986","10","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"Rio de Janeiro","Parque Furnas do Catete",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,"Nova Friburgo",NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2581","2019-11-21 10:17:54-03","IBt","SP","37430","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Holmes, CM","s.n.","1937","01","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(C.Presl) Steyerm.",NA,"Rio de Janeiro",NA,NA,"-44.4467010498047","-22.468900680542",NA,NA,"Gomes, M","Resende","salicifolia","36089","auto",NA,NA,"1996","04","24",NA,NA,NA,NA,NA
"2582","2019-11-21 10:17:54-03","IBt","SP","370894","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Braga, JMA; et al.","7407","2004","03","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(C.Presl) Steyerm.",NA,"Rio de Janeiro","Horto, entorno do Jardim Botânico do Rio de Janeiro, trcho que se estende até 500m. acima do Solar da Imperatriz, proximidades da margem do rio dos Macacos",NA,"-43.2075004577637","-22.9027996063232","80","150","Braga, JMA","Rio de Janeiro","salicifolia","57442","auto",NA,NA,"2004","03","23",NA,NA,NA,NA,NA
"2583","2019-11-21 10:17:54-03","IBt","SP","49622","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Kuhlmann, M","360","1942","12","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"São Paulo","Monte Alegre. Fazenda Ponte Alta",NA,"-46.7599983215332","-22.7000007629395",NA,NA,"Gomes, M","Amparo",NA,"18036","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"2584","2019-11-21 10:17:54-03","IBt","SP","341677","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Nicolau, SA; et al.","2118","1999","12","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(C.Presl) Steyerm.",NA,"São Paulo","Próximo ao curso d'água, Fazenda Santa Cartola",NA,"-47.2999992370605","-21.2700004577637",NA,NA,"Costa, CB","Cajuru","salicifolia","21243","auto",NA,NA,"2000","08","24",NA,NA,NA,NA,NA
"2585","2019-11-21 10:17:54-03","IBt","SP","405419","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Cordeiro, I; et al.","2339","2000","09","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(C.Presl) Steyerm.",NA,"São Paulo","Parque Estadual da Serra do Mar, Trilha da Captação",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,"Caraguatatuba","salicifolia","30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2586","2019-11-21 10:17:54-03","IBt","SP","350742","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Esteves, GL; et al.","2741","2000","08","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"São Paulo","Parque Estadual da Serra do Mar, Trilha da Mococa",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,"Caraguatatuba",NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2587","2019-11-21 10:17:54-03","IBt","SP","289261","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Pirani, JR; et al.","3266","1994","07","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"São Paulo","Estação Ecológica de Caetetus, Estação Ecólogica Olavo Amaral Ferraz",NA,"-49.5499992370605","-22.2900009155273",NA,NA,"Gomes, M","Gália",NA,"23314","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"2588","2019-11-21 10:17:54-03","IBt","SP","268568","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Anunciação, EA; Cordeiro, I","502","1994","04","14",NA,"Brasil",NA,NA,"Arvoreta ca. 2,5m alt., frutos imaturos verdes, pedunculos azulados",NA,NA,NA,"(C.Presl) Steyerm.",NA,"São Paulo","Estação Ecológica Juréia-Itatins, Serra da Juréia, margens do Rio Verde, mata de planície",NA,"-47.5499992370605","-24.7000007629395",NA,NA,"Anunciação, EA","Iguape","salicifolia","55628","auto",NA,NA,"1997","09","18",NA,NA,NA,NA,NA
"2589","2019-11-21 10:17:54-03","IBt","SP","249581","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Mamede, MCH; et al.","438","1991","06","11",NA,"Brasil",NA,NA,"Arvoreta 4m alt., frutos imaturos verdes, passando a azuis quando maduros",NA,NA,NA,"(C.Presl) Steyerm.",NA,"São Paulo","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha da Figueira Grande",NA,"-47.5499992370605","-24.7000007629395",NA,NA,"Anunciação, EA","Iguape","salicifolia","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2590","2019-11-21 10:17:54-03","IBt","SP","237668","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Rossi, L; et al.","543","1990","03","14",NA,"Brasil",NA,NA,"Arvoreta 3,0m alt., frutos imaturos verdes",NA,NA,NA,"(C.Presl) Steyerm.",NA,"São Paulo","Reserva Ecológica Juréia-Itatins, Trilha para a Figueira Grande",NA,"-47.5499992370605","-24.7000007629395",NA,NA,"Anunciação, EA","Iguape","salicifolia","55628","auto",NA,NA,"1997","09","18",NA,NA,NA,NA,NA
"2591","2019-11-21 10:17:54-03","IBt","SP","121427","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Kuhlmann, M","1617","1947","11","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"São Paulo","Margem do Rio Pardo",NA,"-47.7599983215332","-21.0100002288818",NA,NA,"Gomes, M","Jardinópolis",NA,"24259","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"2592","2019-11-21 10:17:54-03","IBt","SP","300228","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Souza, JP; et al.","107","1995","02","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"São Paulo","34 km de Juquiá em direção a Tapiraí, mata",NA,"-47.6300010681152","-24.3199996948242",NA,NA,"Gomes, M","Juquiá",NA,"32505","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"2593","2019-11-21 10:17:54-03","IBt","SP","159509","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Davidse, G","10942","1976","03","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"São Paulo","Ca. 27 km NE of Registro along Highway 116 to São Paulo (and ca. 3.5 km SW of Juquiá)",NA,"-47.6300010681152","-24.3199996948242",NA,NA,"Gomes, M","Juquiá",NA,"32505","auto",NA,NA,"1996","04","24",NA,NA,NA,NA,NA
"2594","2019-11-21 10:17:54-03","IBt","SP","300664","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Mello-Silva, R; et al.","980","1994","05","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"São Paulo","Estrada vicinal não pavimentada, lado direito do km 15 da rodovia SP 165 (Juquiá-Sete Barras), 3,7 km do entrocamento em direção á fazenda, Santa Fé, sítio Totoca",NA,"-47.6300010681152","-24.3199996948242",NA,NA,"Gomes, M","Juquiá",NA,"32505","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"2595","2019-11-21 10:17:54-03","IBt","SP","248529","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Romaniuc Neto, S; et al.","1144","1988","02","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"São Paulo","Fazenda Campininha, Martinho Prado",NA,"-46.9421997070312","-22.372200012207",NA,NA,"Gomes, M","Mogi Guaçu",NA,"39309","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"2596","2019-11-21 10:17:54-03","IBt","SP","257765","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Pereira, DF","197","1992","11","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"São Paulo","Reserva Biológica e Estação Experimental de Mogi-Guaçu, mata da figueira",NA,"-46.9421997070312","-22.372200012207",NA,NA,"Gomes, M","Mogi Guaçu",NA,"39309","auto",NA,NA,"1996","04","24",NA,NA,NA,NA,NA
"2597","2019-11-21 10:17:54-03","IBt","SP","300227","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Furlan, A; Assis, MA; Garcia, FCP; Ruffino, PHP; Carneiro, CE","1518","1994","04","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"São Paulo","Estrada de Itamambuca, km 35 da Rodovia Rio/ Santos",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"Gomes, M","Ubatuba",NA,"34265","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"2598","2019-11-21 10:17:54-03","IBt","SP","300233","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Ponte, ACE; et al.","29802","1993","11","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Rich. ex DC.",NA,"São Paulo","Morro do Puruba, planície litorânea",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"Gomes, M","Ubatuba",NA,"34265","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"2599","2019-11-21 10:17:54-03","IBt","SP","11737","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Kuhlmann, JG","CRONDON2360","1918","12",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(C.Presl) Steyerm.",NA,"Mato Grosso","campo dos Urupás ou de Cataqui-Iamain",NA,NA,NA,NA,NA,"Gomes, M",NA,"salicifolia",NA,NA,NA,NA,"1996","04","24",NA,NA,NA,NA,NA
"2600","2019-11-21 10:17:54-03","IBt","SP","236972","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Filgueiras, TS; et al.","1649","1989","01","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(C.Presl) Steyerm.",NA,"Goiás","Fazenda do Sr. Isack Monteiro, mata ciliar",NA,"-48.6081008911133","-16.658899307251",NA,NA,"Jardim, JG","Silvânia","salicifolia","46044","auto",NA,NA,"2002","12","03",NA,NA,NA,NA,NA
"2601","2019-11-21 10:17:54-03","IBt","SP","129275","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Eiten, G; Eiten, LT","9657","1959","12","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(C.Presl) Steyerm.",NA,"Mato Grosso","Serra do Roncador, 260 km along new road NNE of village of Xavantina",NA,"-52.2566986083984","-15.8900003433228",NA,NA,"Gomes, M","Barra do Garças","salicifolia","123012","auto",NA,NA,"1996","04","24",NA,NA,NA,NA,NA
"2602","2019-11-21 10:17:54-03","IBt","SP","270212","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Catharino, ELM; et al.","1896","1992","11","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(C.Presl) Steyerm.",NA,"Mato Grosso do Sul","Estrada Primavera-Anaurilândia, Fazenda Jandaia",NA,"-52.7178001403809","-22.1875",NA,NA,"Gomes, M","Anaurilândia","salicifolia","52338","auto",NA,NA,"1996","04","24",NA,NA,NA,NA,NA
"2603","2019-11-21 10:17:54-03","IBt","SP","355201","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Sobral, M; et al.","8268","1997","01",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(C.Presl) Steyerm.",NA,"Minas Gerais",NA,NA,"-42.7322006225586","-19.7122001647949",NA,NA,"Jardim, JG","Marliéria","salicifolia","28215","auto",NA,NA,"2002","12","03",NA,NA,NA,NA,NA
"2604","2019-11-21 10:17:54-03","IBt","SP","138164","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Hatschbach, G","25602","1974","12","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(C.Presl) Steyerm.",NA,"Paraná",NA,NA,"-48.7118988037109","-25.4286003112793",NA,NA,"Gomes, M","Antonina","salicifolia","38300","auto",NA,NA,"1996","04","24",NA,NA,NA,NA,NA
"2605","2019-11-21 10:17:54-03","IBt","SP","37430","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Holmes, CM","s.n.","1937","01","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(C.Presl) Steyerm.",NA,"Rio de Janeiro",NA,NA,"-44.4467010498047","-22.468900680542",NA,NA,"Gomes, M","Resende","salicifolia","36089","auto",NA,NA,"1996","04","24",NA,NA,NA,NA,NA
