"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"252","2020-11-04 16:44:05-03","UFU","HUFU","24297","S","Plantae","Melastomataceae","Pleroma","reitzii","Pleroma reitzii","Ribas, O.S.; Guimarães, D.","414","1992","01","10",NA,"Brasil",NA,NA,"Arbusto, 2 m. Flor lilás.; Encosta de morro.","HUFU00068019",NA,NA,"(Brade) P.J.F. Guim. & Michelang.","Wurdack, J.J.","Santa Catarina","Campo Alegre","Rodeio Grande, Subida para Serra do Quiririm.","-49.2655982971191","-26.1924991607666",NA,NA,"HUFU00068019",NA,NA,"37493","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-11-04 16:44:05-03","UFU","HUFU","63823","S","Plantae","Melastomataceae","Pleroma","reitzii","Pleroma reitzii","Silva, J.M.; Cruz, J.M.","1616","1995","12","19",NA,"Brasil",NA,NA,"Arbusto, ca. 4 m alt. Flor lilás.; Mata Atlântica.","HUFU00068021",NA,NA,"(Brade) P.J.F. Guim. & Michelang.","Hatschbach, G.","Paraná","Piraquara","Serra Piramirim, estrada Itupava.","-49.0633010864258","-25.4416999816895",NA,NA,"HUFU00068021",NA,NA,"12577","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-11-04 16:44:05-03","UFU","HUFU","24315","S","Plantae","Melastomataceae","Pleroma","reitzii","Pleroma reitzii","Roderjan, C.V.","1078","1993","03","26",NA,"Brasil",NA,NA,"Árvore.; Floresta altomontana.","HUFU00068022",NA,NA,"(Brade) P.J.F. Guim. & Michelang.","Hatschbach, G.","Paraná","Quatro Barras","Morro Anhanguera","-49.0769004821777","-25.3656005859375",NA,NA,"HUFU00068022",NA,NA,"17116","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-08-20 20:40:19-03","UFSC","FLOR","24379","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.; Barbosa, E.","59791","1994","01","10",NA,"Brasil",NA,NA,"arbusto, pétalas violeta, 1,5m altura. Cultivado na Reserva Biológica de Sapitanduva","FLOR0024379",NA,"Myrtales","Brade","Hatschbach, G.","Paraná","Antonina","Usina Hidrelétrica Parigot de Souza, cota 800.","-48.7118988037109","-25.4286003112793","800","800",NA,NA,NA,"38300","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-08-20 20:40:19-03","UFSC","FLOR","18932","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Oliveira, P.I.; Cordeiro, J.","866","1985","02","04",NA,"Brasil",NA,NA,"arbusto, flor lilás, 2,5m altura","FLOR0018932",NA,"Myrtales","Brade","Wurdack, J.J.","Paraná","Campina Grande do Sul","Serra do Capivari Grande.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"55154","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-08-20 20:40:19-03","UFSC","FLOR","21547","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Ribas, O.S.; Basílio, I.M.M.","211","1990","01","21",NA,"Brasil",NA,NA,"arbusto, flor roxa, 1m altura","FLOR0021547",NA,"Myrtales","Brade","Hatschbach, G.","Paraná","Morretes","Véu de Noiva.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"30514","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-08-20 20:40:19-03","UFSC","FLOR","23980","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Ribas, O.S.; Guimarães, D.","414","1992","01","10",NA,"Brasil",NA,NA,"arbusto, flor lilás, 2m altura","FLOR0023980",NA,"Myrtales","Brade","Wurdack, J.J.","Santa Catarina","Campo Alegre","Rodeio Grande, subida para Serra do Quiririm.","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"37493","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-08-20 20:40:19-03","UFSC","FLOR","16381","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Falkenberg, D.B.","3560","1986","10","31",NA,"Brasil",NA,NA,"arbusto, 1,5m altura","FLOR0016381",NA,"Myrtales","Brade","Falkenberg, D.B.","Santa Catarina","Ilhota","Morro do Baú.","-48.8272018432617","-26.8997001647949","800","800",NA,NA,NA,"18275","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-08-20 20:40:19-03","UFSC","FLOR","17599","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Falkenberg, D.B.","4529","1987","10","31",NA,"Brasil",NA,NA,"arbusto, flor em botão jovem, 3m altura. Brácteas arroxeadas","FLOR0017599",NA,"Myrtales","Brade","Falkenberg, D.B.","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949","700","700",NA,NA,NA,"18275","auto","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-08-20 20:40:19-03","UFSC","FLOR","17594","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Falkenberg, D.B.","4524","1987","10","31",NA,"Brasil",NA,NA,"arbusto, flor botões bem jovens, 2m altura","FLOR0017594",NA,"Myrtales","Brade","Falkenberg, D.B.","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949","750","750",NA,NA,NA,"18275","auto","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-08-20 20:40:19-03","UFSC","FLOR","17592","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Falkenberg, D.B.","4522","1987","10","31",NA,"Brasil",NA,NA,"arbusto, flor em botão quase na antese, 2m altura. Brácteas arroxeadas","FLOR0017592",NA,"Myrtales","Brade","Falkenberg, D.B.","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949","800","800",NA,NA,NA,"18275","auto","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-08-20 20:40:19-03","UFSC","FLOR","17587","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Falkenberg, D.B.","4547","1987","10","31",NA,"Brasil",NA,NA,"arbusto, flor em botão, 2m altura. Freqüente no topo do morro. Bráctea lilás nos 2/3 superiores. Não havia flores em antese","FLOR0017587",NA,"Myrtales","Brade","Falkenberg, D.B.; Souza, M.L.","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949","800","800",NA,NA,NA,"18275","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-08-20 20:40:19-03","UFSC","FLOR","17581","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Falkenberg, D.B.","4541","1987","10","31",NA,"Brasil",NA,NA,"arbusto, 3m altura. Parte superior das brácteas arroxeada","FLOR0017581",NA,"Myrtales","Brade","Falkenberg, D.B.; Souza, M.L.","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949","750","750",NA,NA,NA,"18275","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-08-20 20:40:19-03","UFSC","FLOR","17572","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Falkenberg, D.B.","4532","1987","10","31",NA,"Brasil",NA,NA,"arbusto, flor em botão, 2m altura. Brácteas arroxeadas","FLOR0017572",NA,"Myrtales","Brade","Falkenberg, D.B.","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949","800","800",NA,NA,NA,"18275","auto","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-08-20 20:40:19-03","UFSC","FLOR","17550","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Falkenberg, D.B.","4684","1988","04","09",NA,"Brasil",NA,NA,"arbusto, flor 5 pétalas roxas, 3m altura. Solo muito pedregoso. Ocorre apenas nas regiões mais altas do local de coleta, onde é freqüente","FLOR0017550",NA,"Myrtales","Brade","Falkenberg, D.B.; Souza, M.L.","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949","750","750",NA,NA,NA,"18275","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-08-20 20:40:19-03","UFSC","FLOR","17305","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Falkenberg, D.B.","4401","1987","06","27",NA,"Brasil",NA,NA,"arbusto, flor seco, 3m altura. Sementes já livres","FLOR0017305",NA,"Myrtales","Brade","Falkenberg, D.B.; Souza, M.L.","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949","750","750",NA,NA,NA,"18275","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-08-20 20:40:19-03","UFSC","FLOR","17296","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Falkenberg, D.B.","4392","1987","06","27",NA,"Brasil",NA,NA,"arbusto, 2m altura. Fruto já liberou as sementes. Planta freqüente no local da coleta","FLOR0017296",NA,"Myrtales","Brade","Falkenberg, D.B.; Souza, M.L.","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949","800","800",NA,NA,NA,"18275","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-08-20 14:58:08-03","UFSC","FLOR","777","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Reitz, R.; Klein, R.M.","5705","1957","12","18",NA,"Brasil",NA,NA,"arbusto, flor roxa, 2m altura","FLOR0000777",NA,"Myrtales","Brade",NA,"Santa Catarina","Joinville","Estrada Dona Francisca.","-48.8456001281738","-26.3043994903564","600","600",NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-08-20 20:40:19-03","UFSC","FLOR","18001","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Falkenberg, D.B.","4744","1988","11","12",NA,"Brasil",NA,NA,"arbusto, pétalas roxas, grandes, 2 a 3m altura. Com grande quantidade de flores. Beira de mata atlântica secundária","FLOR0018001",NA,"Myrtales","Brade","Falkenberg, D.B.; Souza, M.L.","Santa Catarina","Joinville","Usina Salto do Piraí (reserva da CELESC).","-48.8456001281738","-26.3043994903564","500","500",NA,NA,NA,"37150","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-08-20 14:58:08-03","UFSC","FLOR","826","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Reitz, R.; Klein, R.M.","10451","1960","12","21",NA,"Brasil",NA,NA,"arbusto, flor roxa, 3m altura","FLOR0000826",NA,"Myrtales","Brade",NA,"Santa Catarina","São Francisco do Sul","Monte Crista, Garuva.","-48.6380996704102","-26.2432994842529","900","900",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-03-04 15:45:09-03","IF","SPSF","48927","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & N.M.Ivanauskas","1717","2012","12","18","América do Sul","Brasil",NA,NA,"COLETA: Árvore com flores roxas.; GEOGRAFIA: Floresta Ombrófila Densa Aluvial. Floresta inicial.;",NA,"Magnoliophyta","Myrtales","Brade","N.M.Ivanauskas","SP","Apiaí","Gleba Banhado Grande","-48.666944","-24.418333","890","890",NA,NA,NA,NA,NA,"2012","12","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"273","2021-03-04 15:45:09-03","IF","SPSF","26659","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","A.Soares","252","1997","08","20","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Myrtales",NA,NA,"PR","Morretes","floresta ombrofila densa atlantica","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"274","2021-03-04 15:45:09-03","IF","SPSF","13435","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","O.S.Ribas & I.M.M.Basilio","211","1990","01","21","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Myrtales",NA,NA,"PR","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"275","2021-03-04 15:45:09-03","IF","SPSF","31860","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","J.J.Wurdack","1992","1992","01","10","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Rodeio Grande&nf;;",NA,"Magnoliophyta","Myrtales",NA,NA,"SC","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"276","2018-03-01 10:03:11-03","CAS","CAS-BOT","581088","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Ribas, O. S.; Guimarães, D.","414","1992","1",NA,"South America","Brazil",NA,NA,"Arbusto 2 m, flor lilás.",NA,"Magnoliophyta","Myrtales","Brade",NA,"Santa Catarina",NA,"Rodeio Grande, subida para Serra do Quiriri, Campo Alegre",NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"277","2018-03-01 10:08:00-03","CAS","CAS-BOT","581089","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Ribas, O. S.; Guimarães, D.","414","1992","1",NA,"South America","Brazil",NA,NA,"Arbusto ramoso, 2 m, pétalas violeta.",NA,"Magnoliophyta","Myrtales","Brade",NA,"Paraná",NA,"Usina Hidrelétrica Parigot de Souza, Antonia",NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"278","2020-11-12 15:23:32-03","IBt","SP","311186","S","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Souza, JP; Souza, VC; Rodrigues, RR; Tamashiro, JY; Ivanauskas, NM","857","1996","12","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Brade","Meyer, FS","São Paulo","Cunha","Trilha da Pedreira","-45.004722","-23.233889",NA,NA,NA,NA,NA,NA,NA,"2014","05",NA,"-45.004722","-23.233889",NA,NA,NA,NA,NA
"279","2021-02-18 08:31:01-03","IBt","SP","102950","S","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Mattos, JR; Mattos, NF","14236","1966","11","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Brade","Guimarães, P","São Paulo","Salesópolis","Estação Biológica de Boracéia, Perto do Rio Coruja. Na mata. Em lugar mais ou menos úmido","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-21 10:10:42-03","IBt","SP","56407","S","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Handro, O","740","1957","11","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Brade","Guimarães, P","São Paulo","Salesópolis","Margem do Rio Claro","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-11-21 10:10:42-03","IBt","SP","56408","S","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Handro, O","741","1957","11","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Brade","Guimarães, P","São Paulo","Salesópolis","Margem do Rio Claro","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
