"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","00497098","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","J. A. Kallunki",NA,NA,NA,"W. R. Anderson","1972","02","14","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Valley ca. 5 km SSE of Pico do Itambé",NA,NA,NA,NA,"1140","1140","NY00497098",NA,"36003","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53383' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","02331924","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"G. T. Prance","1971","11","05","Brazil","Amazonas",NA,"Basin of Rio Negro: Summits of Serra Curicuriari","-66.8300056","-0.3263238",NA,NA,NA,NA,"NY02331924","NY02331924_01","16090","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2509726' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","497080","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","G. G. Hatschbach",NA,NA,NA,"G. G. Hatschbach","1969","10","29","Brazil","Paraná","Sao José dos Pinhais","Rio de Una","-49.2064","-25.5347",NA,NA,"900","900","NY00497080","NY00497080_01","22734","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53387' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01023364","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","L. B. Smith",NA,NA,NA,"O. Handro","1954","10","26","Brazil","São Paulo",NA,"Campo Grande (E.F.S.J.), Estaçao Biológica.",NA,NA,NA,NA,NA,NA,"NY01023364","NY01023364_01","408","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1190725' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01806220","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis sincorensis","Loes.","J. C. Yesilyurt",NA,NA,NA,"W. W. Thomas","2002","03","12","Brazil","Bahia","Bonito","Canario, Mata de Capao das Antas, 7.3 km S of Bonito on road to Utinga","-41.22595","-12.02283",NA,NA,"790","820","NY01806220","NY01806220_01","12950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=61681' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales","sincorensis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","497145","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis paraguariensis","A.St.-Hil.","E. M. Grondona",NA,NA,NA,"A. F. C. P. Saint-Hilaire","1816",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"NY00497145","NY00497145_01 NY00497145_02","C2á1631bis","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=579269' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales","paraguariensis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","497137","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis sincorensis","Loes.","S. M. Andrews",NA,NA,NA,"R. M. Harley","1988","11","24","Brazil","Bahia","Rio de Contas","Pico das Almas. Cume","-41.97","-13.53",NA,NA,"1850","1850","NY00497137","NY00497137_01","26280","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=454467' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales","sincorensis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1198414","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","A. M. Amorim",NA,NA,NA,"A. M. Amorim","2006","09","24","Brazil","Bahia","Arataca","Serra do Peito-de-Moça. Estrada que liga Arataca a Una, ramal ca. 22,4 km de Arataca, com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.3417","-15.1736",NA,NA,"1000","1000","NY01198414","NY01198414_01","6405","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1489325' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","497081","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"L. Gurgel","1931","10","18","Brazil","Paraná","Curitiba","Arredores de Curitiba","-49.2731","-25.4281",NA,NA,NA,NA,"NY00497081","NY00497081_01","s.n.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53394' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","497144","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis paraguariensis","A.St.-Hil.","E. M. Grondona",NA,NA,NA,"R. Reitz","1956","01","18","Brazil","Santa Catarina","Palhoça","Piloes, Palhoça","-48.694057","-27.77489",NA,NA,"200","200","NY00497144","NY00497144_01","2416","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=579268' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales","paraguariensis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1039173","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","J. G. Kuhlmann",NA,NA,NA,"L. Gurgel",NA,NA,NA,"Brazil","Mato Grosso do Sul","Ponta Porã",NA,"-55.7256","-22.5361",NA,NA,NA,NA,"NY01039173","NY01039173_01","18554","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1482136' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01023347","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","J. G. Kuhlmann",NA,NA,NA,"L. Gurgel","1936","10","06","Brazil","Mato Grosso do Sul","Ponta Porã",NA,"-55.7256","-22.5361",NA,NA,NA,NA,"NY01023347","NY01023347_01","18570","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1190609' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01023349","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"O. Handro","1946","11","15","Brazil","São Paulo","Sao Paulo","Sâo Paulo, Sâo Paulo, Jabaquara","-46.63","-23.5403",NA,NA,NA,NA,"NY01023349","NY01023349_01","s.n.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1190611' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","497099","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","W. G. F. Herter",NA,NA,NA,"W. G. F. Herter","1937","02",NA,"Uruguay","Cerro Largo",NA,"Sierra de Ríos",NA,NA,NA,NA,"100","150","NY00497099",NA,"98147","[Collection number unclear; see label] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53378' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1365220","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"A. F. C. P. Saint-Hilaire","1816",NA,NA,"Brazil","Paraná","Curitiba","Bois près Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"NY01365220","NY01365220_01","1631bis","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1711620' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,"isotype","25180","auto",NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1184019","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","J. G. Kuhlmann",NA,NA,NA,"L. Gurgel",NA,NA,NA,"Brazil","Santa Catarina","Chapecó",NA,"-52.6183013916016","-27.096399307251",NA,NA,NA,NA,"NY01184019","NY01184019_01","18588","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1459742' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,"22671","auto",NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","497087","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","M. Sobral",NA,NA,NA,"M. Sobral","1983","10","11","Brazil","Rio Grande do Sul","Camaqua","Pessegueiro, Camaqua","-51.834028","-30.916916",NA,NA,NA,NA,"NY00497087","NY00497087_01","2374","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53367' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","497078","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","J. G. Kuhlmann",NA,NA,NA,"L. Gurgel","1936","11","16","Brazil","Paraná",NA,"Municipio de Clevelandia ou Pato Branco [Locality Unknown]",NA,NA,NA,NA,NA,NA,"NY00497078","NY00497078_01","18589","[Collection number is typed over; may be 18.489 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53381' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","497084","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","S. F. Smith",NA,NA,NA,"R. A. Wasum","1987","02","21","Brazil","Rio Grande do Sul","Sao Francisco de Paula","Sao Francisco de Paula - Carapina","-50.5833","-29.4483",NA,NA,"950","950","NY00497084","NY00497084_01","s.n.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53372' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","497094","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","G. Edwin",NA,NA,NA,"R. Reitz","1956","11","06","Brazil","Santa Catarina","Santo Amaro da Imperatriz","Piloes, Santo Amaro da Imperatriz","-48.7783","-27.6883",NA,NA,"200","200","NY00497094","NY00497094_01","3053","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53370' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","497082","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","L. B. Smith",NA,NA,NA,"G. G. Hatschbach","1967","02","03","Brazil","Paraná","Piraquara","Novo Tirol","-49.048057","-25.507775",NA,NA,NA,NA,"NY00497082","NY00497082_01","16089","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53385' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","497085","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","S. F. Smith",NA,NA,NA,"R. A. Wasum","1988","11","03","Brazil","Rio Grande do Sul","Caxias do Sul","Caxias do Sul - Mata da UCS","-51.1792","-29.1683",NA,NA,"700","700","NY00497085","NY00497085_01","s.n.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53374' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","497075","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","J. C. Lindeman",NA,NA,NA,"J. C. Lindeman","1966","11","07","Brazil","Paraná","Quedas do Iguaçu","N. of Rio Iguaçú, S.E. of Campo Novo, ca. 50 km W. of Laranjeiras do Sul","-52.905159","-25.451786",NA,NA,NA,NA,"NY00497075","NY00497075_01","2898","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53379' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01131997","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","R. C. Forzza",NA,NA,NA,"R. C. Forzza","2006","11","23","Brazil","Minas Gerais","Lima Duarte","Parque Estadual da Serra do Ibitipoca.","-43.7931","-21.8428",NA,NA,NA,NA,"NY01131997","NY01131997_01","4368","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1286097' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1039207","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","M. Groppo, Jr.",NA,NA,NA,"E. Machado",NA,NA,NA,"Brazil","Santa Catarina",NA,"Bonitinho, próximo a colônia Vieira, alto plano Catarinense.",NA,NA,NA,NA,NA,NA,"NY01039207","NY01039207_01","s.n.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1482289' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","497086","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"M. Hermann","1990","03","04","Brazil","Rio Grande do Sul","Paverama","In dooryard garden of farmer Vera Trimeyer, 5 km from Canabarro","-51.95","-29.47",NA,NA,"300","400","NY00497086","NY00497086_01","409","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53395' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01023366","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","L. Gurgel",NA,NA,NA,"L. Gurgel","1931","11","07","Brazil","Paraná",NA,"Sao Mateus",NA,NA,NA,NA,NA,NA,"NY01023366","NY01023366_01","1614","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1190733' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01023346","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","J. G. Kuhlmann",NA,NA,NA,"L. Gurgel","1936","10","14","Brazil","Mato Grosso do Sul","Ponta Porã",NA,"-55.7256","-22.5361",NA,NA,NA,NA,"NY01023346","NY01023346_01","18575","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1190608' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01023348","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","J. G. Kuhlmann",NA,NA,NA,"L. Gurgel","1936","10","03","Brazil","Mato Grosso do Sul","Ponta Porã",NA,"-55.7256","-22.5361",NA,NA,NA,NA,"NY01023348","NY01023348_01","18564","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1190610' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01132011","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","M. Groppo, Jr.",NA,NA,NA,"R. C. Forzza","2004","03","11","Brazil","Minas Gerais","Lima Duarte","Parque Estadual da Serra do Ibitipoca, trilha entre a Gruta do Fugitivo e Gruta dos Tres Arcos","-43.88283","-21.67733",NA,NA,"1650","1650","NY01132011","NY01132011_01","3175","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1286907' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01023350","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","P. K. H. Dusén",NA,NA,NA,"P. K. H. Dusén","1910","04","16","Brazil","Paraná",NA,"Itacaré",NA,NA,NA,NA,NA,NA,"NY01023350","NY01023350_01","s.n.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1190612' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","497092","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","G. Edwin",NA,NA,NA,"R. Reitz","1962","10","26","Brazil","Santa Catarina","Pôrto Uniao","Pôrto Uniao","-51.0781","-26.2383",NA,NA,"800","800","NY00497092","NY00497092_01","13645","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53368' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","497083","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","S. F. Smith",NA,NA,NA,"R. A. Wasum","1988","11","03","Brazil","Rio Grande do Sul","Caxias do Sul","Caxias do Sul - Mata da UCS","-51.1792","-29.1683",NA,NA,"700","700","NY00497083","NY00497083_01","s.n.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53373' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","497089","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","L. B. Smith",NA,NA,NA,"R. Reitz","1956","11","06","Brazil","Santa Catarina","Palhoça","Piloes, Palhoça","-48.694057","-27.77489",NA,NA,"200","200","NY00497089","NY00497089_01","3053","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53384' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","497077","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"C. V. Roderjan","1992","09","22","Brazil","Paraná","Quatro Barras","Morro Anhangava","-49.07","-25.35",NA,NA,"1250","1250","NY00497077","NY00497077_01","1082","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53393' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","497079","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","J. C. Lindeman",NA,NA,NA,"J. C. Lindeman","1967","03","15","Brazil","Paraná","Guarapuava","Fazenda Reserva, ca. 85 km S.W. of Guarapuava","-52.0758963","-25.9309469",NA,NA,"1000","1000","NY00497079","NY00497079_01","4912","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53380' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2016-09-27 15:18:00-03","NY","NYBG","429200","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis genuina","Loes.",NA,NA,NA,NA,"E. Hassler","1900","12",NA,"Paraguay",NA,NA,"Iter Ad Yerbales Montium Sierra de Maracayu; in regione fluminis Corrientes",NA,NA,NA,NA,NA,NA,"NY00429200","NY00429200_01","5886","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=622028' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales","genuina","possible syntype",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","497194","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis paraguariensis","A.St.-Hil.","E. M. Grondona",NA,NA,NA,"G. Herter","1928","04","02","Uruguay","Treinta y Tres",NA,"Yerbal",NA,NA,NA,NA,"200","200","NY00497194",NA,"83370","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=579266' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Aquifoliales","paraguariensis",NA,NA,NA,NA,NA,NA,NA,NA,NA
