"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","typeStatus","class","relationshipType","relatedCatalogItem","previousCatalogNumber","fieldNumber","sex"
"182","2020-10-14 10:00:23-03","FURB","FURB","14941","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Bonnet, A","2010","02","03","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","195","2009","10","06","Brasil","Santa Catarina","Ponte Alta","Morro do Funil.","-50.1322223","-27.275","-50.1322223","-27.2750000","1131","1131","Epífita IFFSC e456a (Abaixo de 4m), forófito 1. Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: epífita; flor branca","FURB21340","FURB21340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-10-14 10:00:23-03","FURB","FURB","15124","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Schmitt, JL","2009","10","13","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","304","2009","10","13","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","-49.2300000","-27.2700000","569","569","Epífita IFFSC e466a (Acima de 4m), forófito 1. Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor botões florais","FURB21339","FURB21339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-10-14 10:00:23-03","FURB","FURB","15323","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Bonnet, A","2010","02","03","Korte, A.; Kniess, A.","465","2009","10","15","Brasil","Santa Catarina","Presidente Nereu","Braço Thieme.","-49.3208334","-27.2716667","-49.3208334","-27.2716667","458","458","Florística IFFSC 465 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor branca","FURB21338","FURB21338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-10-14 10:00:23-03","FURB","FURB","15711","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Korte, A","2009","10","19","Korte, A.; Kniess, A.","537","2009","10","19","Brasil","Santa Catarina","Ituporanga","Rio do Norte.","-49.5030556","-27.3608333","-49.5030556","-27.3608333","708","708","Florística IFFSC 421 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor branca","FURB21337","FURB21337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-10-14 10:00:23-03","FURB","FURB","15795","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Korte, A","2009","10","21","Korte, A.; Kniess, A.","606","2009","10","21","Brasil","Santa Catarina","Vidal Ramos","Águas Frias.","-49.4105556","-27.3605556","-49.4105556","-27.3605556","895","895","Florística IFFSC 422 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita;","FURB21336","FURB21336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-10-14 10:00:23-03","FURB","FURB","16253","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Schmitt, JL","2009","11","02","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","512","2009","11","02","Brasil","Santa Catarina","Benedito Novo","Fazenda Campo do Zinco.","-49.4977777","-26.9097222","-49.4977777","-26.9097222","788","788","Epífita IFFSC e689a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita;","FURB21335","FURB21335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-08 08:50:54-03","FURB","FURB","16683","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Cadorin, TJ","2009","10","28","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","279","2009","10","28","Brasil","Santa Catarina","Angelina",NA,"-49.05","-27.45","-49.0500000","-27.4500000","822","822",NA,"FURB21334","FURB21334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-10-14 10:00:23-03","FURB","FURB","16887","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Gasper, AL de","2009","12","09","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","736","2009","11","24","Brasil","Santa Catarina","Treviso","Brasília.","-49.4986111","-28.4436111","-49.4986111","-28.4436111","572","572","Epífita IFFSC e74a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de tronco caído;","FURB21333","FURB21333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-10-14 10:00:23-03","FURB","FURB","16915","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Cadorin, TJ","2009","11","23","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","688","2009","11","23","Brasil","Santa Catarina","Blumenau","Área Virgem do Parque Nacional da Serra do Itajaí.","-49.1394444","-27.0969444","-49.1394444","-27.0969444","660","660","Epífita IFFSC e578a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita;","FURB21332","FURB21332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-10-14 10:00:23-03","FURB","FURB","17694","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Bonnet, A","2010","02","03","Maçaneiro, J.P.","18","2010","01","20","Brasil","Santa Catarina","Nova Trento","RPPN Prima Luna - Monte Barão.","-49.0263889","-27.2630556","-49.0263889","-27.2630556",NA,NA,NA,"FURB21331","FURB21331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-10-14 10:00:23-03","FURB","FURB","18957","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Schmitt, JL","2009","12","11","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","867","2009","12","11","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","-49.7700000","-28.7100000","203","203","Epífita IFFSC e37a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita de árvore caída;","FURB21330","FURB21330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-10-14 10:00:23-03","FURB","FURB","19060","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Schmitt, J","2010","01","25","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","592","2009","11","06","Brasil","Santa Catarina","Vitor Meireles","Pratinha.","-49.8591667","-26.7294445","-49.8591667","-26.7294445","590","590","Epífita IFFSC e798a (Acima de 4m) - forófito 2 e 6 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto verde;","FURB21329","FURB21329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-10-14 10:00:23-03","FURB","FURB","21118","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Bonnet, A","2010","08","23","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","1115","2010","02","02","Brasil","Santa Catarina","Joinville","Rio Manso.","-49.14","-26.28","-49.1400000","-26.2800000","770","770","Epífita IFFSC e1025a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita de tronco caído; flor branca esverdeada","FURB21328","FURB21328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-10-14 10:00:23-03","FURB","FURB","21250","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Schmitt, J","2010","03","15","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1095","2010","01","28","Brasil","Santa Catarina","Imaruí","Forquilinha.","-48.8697223","-28.1647222","-48.8697223","-28.1647222","666","666","Epífita IFFSC e148a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; comum no fragmento Habito: epífita de arbórea; Fruto vermelho;","FURB21327","FURB21327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-10-14 10:00:23-03","FURB","FURB","21281","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Schmitt, J","2010","03","15","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1018","2010","01","26","Brasil","Santa Catarina","São Martinho","Chicão.","-48.87","-28.08","-48.8700000","-28.0800000","526","526","Epífita IFFSC e173a (Acima de 4m) - sobre forófito 2 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea; Fruto verde;","FURB21326","FURB21326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-10-14 10:00:23-03","FURB","FURB","22062","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Gasper, AL de","2010","03","30","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","1420","2010","02","23","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa.","-48.4755556","-27.5766667","-48.4755556","-27.5766667","444","444","Epífita IFFSC e8004a (Acima de 4m) - sobre forófito 4 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; Fruto violeta;","FURB21325","FURB21325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-10-14 10:00:23-03","FURB","FURB","22828","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Schmitt, J","2010","04","07","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1727","2010","03","16","Brasil","Santa Catarina","Presidente Nereu","Braço do Solão.","-49.2313889","-27.1813889","-49.2313889","-27.1813889","533","533","Epífita IFFSC e518b (Acima de 4m) - sobre forófito 15 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; flor amarelo claro","FURB21324","FURB21324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-10-14 10:00:23-03","FURB","FURB","24501","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Schmitt, J","2010","03","29","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","1771","2010","03","29","Brasil","Santa Catarina","Benedito Novo","Fazenda Campo do Zinco.","-49.4977777","-26.9097222","-49.4977777","-26.9097222","788","788","Epífita IFFSC e689b (Acima de 4m). Forófito 17. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto vermelho; flor esbranquiçada","FURB21323","FURB21323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-08 08:50:54-03","FURB","FURB","24766","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Cadorin, TJ","2010","05","06","Cadorin, T.J.; Uller, H.F. & Oliveira, C.P.L.","1985","2010","05","06","Brasil","Santa Catarina","Joinville",NA,"-49.0477777","-26.1925","-49.0477777","-26.1925000","576","576",NA,"FURB21322","FURB21322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-10-14 10:00:23-03","FURB","FURB","25091","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Schmitt, J","2010","05","24","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2071","2010","04","27","Brasil","Santa Catarina","Praia Grande","Trilha do Rio do Boi.","-50.0744445","-29.205","-50.0744445","-29.2050000","330","330","Coleta Extra IFFSC (Epífita) - sobre forófito 1 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor botão floral verde","FURB21321","FURB21321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-10-14 10:00:23-03","FURB","FURB","25124","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Schmitt, JL","2010","04","30","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2135","2010","04","30","Brasil","Santa Catarina","Jacinto Machado","Interior do Cânion Fortaleza (Tigre Preto).","-49.9452777","-29.0452777","-49.9452777","-29.0452777","295","295","Coleta Extra IFFSC (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea; flor botão floral verde claro","FURB21320","FURB21320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-10-14 10:00:23-03","FURB","FURB","25475","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Schmitt, J","2010","05","28","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2191","2010","05","13","Brasil","Santa Catarina","Praia Grande","Serra do Faxinal.","-50.0227778","-29.1788889","-50.0227778","-29.1788889","958","958","Epífita IFFSC e8008a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; flor botão floral amarelo","FURB21319","FURB21319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-10-14 10:00:23-03","FURB","FURB","26145","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Cadorin, TJ","2010","05","25","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2383","2010","05","25","Brasil","Santa Catarina","Doutor Pedrinho","Forcação.","-49.585","-26.7275","-49.5850000","-26.7275000","785","785","Epífita IFFSC e801b (Acima de 4m). forófito 4. Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Avançado; interior do fragmento Habito: epífita;","FURB21318","FURB21318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-10-14 10:00:23-03","FURB","FURB","26483","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Cadorin, TJ","2010","05","10","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2193","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","417","417","Epífita IFFSC e993b (Abaixo de 4m). Forófito 1. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor branca","FURB21317","FURB21317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-10-14 10:00:23-03","FURB","FURB","26769","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Cadorin, TJ","2010","05","29","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2464","2010","05","29","Brasil","Santa Catarina","Joinville","Rio Manso.","-49.14","-26.28","-49.1400000","-26.2800000","770","770","Epífita IFFSC e1025b (Acima de 4m). Forófito 3. Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita;","FURB21316","FURB21316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-10-14 10:00:23-03","FURB","FURB","27831","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Cadorin, TJ","2010","06","24","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2849","2010","06","24","Brasil","Santa Catarina","Florianópolis","Parque Municipal da Lagoa do Peri.","-48.535","-27.7241667","-48.5350000","-27.7241667","317","317","Epífita IFFSC e8003b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita; flor branca","FURB21315","FURB21315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-10-14 10:00:23-03","FURB","FURB","28370","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Cadorin, TJ","2010","08","25","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2691","2010","06","19","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa.","-48.4755556","-27.5766667","-48.4755556","-27.5766667","444","444","Epífita IFFSC e8004b (Acima de 4m) - sobre os forófitos 3 e 10 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto verde claro;","FURB21314","FURB21314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-10-14 10:00:23-03","FURB","FURB","28453","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Cadorin, TJ","2010","07","06","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2872","2010","07","06","Brasil","Santa Catarina","Joinville","Cubatão.","-49.05","-26.1016667","-49.0500000","-26.1016667","1169","1169","Epífita IFFSC e1065a (Acima de 4m). Forófito 1. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor branca","FURB21313","FURB21313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-10-14 10:00:23-03","FURB","FURB","29412","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Schmitt, JL","2010","09","30","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2883","2010","06","28","Brasil","Santa Catarina","Orleans","Rio Minador.","-49.41","-28.17","-49.4100000","-28.1700000","445","445","Epífita IFFSC e142c (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; Fruto verde;","FURB21312","FURB21312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-10-14 10:00:23-03","FURB","FURB","29600","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Gasper, AL de","2010","10","01","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","5048","2010","06","15","Brasil","Santa Catarina","São Martinho","Hoepers/Vargem do Cedro/Parque Estadual da Serra do Tabuleiro.","-48.87","-28.08","-48.8700000","-28.0800000","517","517","Florística IFFSC 173 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor creme","FURB21311","FURB21311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-10-14 10:00:23-03","FURB","FURB","30334","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Schmitt, JL","2010","10","13","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2830","2010","06","24","Brasil","Santa Catarina","Praia Grande","Trilha do Rio do Boi.","-50.0744445","-29.205","-50.0744445","-29.2050000","330","330","Epífita IFFSC e01b (Acima de 4m) - sobre forófito 7 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; Fruto verde; flor branca e amarela","FURB21310","FURB21310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-10-14 10:00:23-03","FURB","FURB","30359","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Schmitt, JL","2010","10","13","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2767","2010","05","19","Brasil","Santa Catarina","Treviso","Brasília.","-49.4986111","-28.4436111","-49.4986111","-28.4436111","572","572","Epífita IFFSC e74b (Acima de 4m) - sobre forófitos 7 e 8 Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita de arbórea; Fruto verde;","FURB21309","FURB21309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-10-14 10:00:23-03","FURB","FURB","30756","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Korte, A","2010","10","15","Korte, A.; Kniess, A.","4390","2010","09","17","Brasil","Santa Catarina","Monte Castelo","Serra da Garganta.","-50.2233334","-26.8175","-50.2233334","-26.8175000","1195","1195","Florística IFFSC 737 (Epífita) Habitat: Floresta Ombrófila Mista Alto Montana; Estágio Avançado; interior do fragmento Habito: epífita; flor amarela","FURB01181","FURB01181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-10-14 10:00:23-03","FURB","FURB","31518","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Schmitt, JL","2010","11","03","Schmitt, J.L.; Caglioni, E.","3011","2010","10","11","Brasil","Santa Catarina","Vitor Meireles","Pratinha.","-49.8591667","-26.7294445","-49.8591667","-26.7294445","590","590","Epífita IFFSC e798b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; flor branca","FURB21308","FURB21308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-10-14 10:00:23-03","FURB","FURB","32391","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Verdi, M","2010","11","24","Verdi, M.; Caglioni, E. & Martins, E.M.","5349","2010","08","14","Brasil","Santa Catarina","Taió","Fazenda Tarumã I.","-50.1294445","-26.9994444","-50.1294445","-26.9994444","808","808",NA,"FURB21306","FURB21306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
