"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"340","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0055457","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.",NA,NA,"R. Wasum","8490","1992","3","22","Brazil","Rio Grande do Sul","Teutonia","-51.8","-29.4333",NA,NA,NA,NA,NA,NA,"Lagoa da Harmonia.",NA,NA,"Coor from www.fallingrain.com/world; Arbusto.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0055459","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","M. Sobral.",NA,"G. Hatschbach","20607","1968","12","10","Brazil","Parana","Laranjeiras do Sul","-52.4167","-25.4167",NA,NA,NA,NA,NA,NA,"Km. 127",NA,NA,"Coor from www.fallingrain.com/world; Arvoreta flor alva, 4m de altura.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0055461","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","M. Sobral, 1994.",NA,"G. Hatschbach; M. Hatschbach, J.M. Silva","60167","1994","11","9","Brazil","Goias",NA,"-47.521893","-14.707946",NA,NA,NA,NA,NA,NA,"Sao Joao da Alianca. Corrego das Brancas, proximo a Barra do Jacare.",NA,NA,"Arvore, 5m, flor alva.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0055443","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Tressens",NA,"S. Tressens; T. Ahti, L. Ferraro, V. Marunak","4809","1993","12","13","Paraguay","Paraguari",NA,"-56.934286","-25.509582",NA,NA,NA,NA,NA,NA,"Salto Pirareta.",NA,NA,"Arbusto 5 m alt. Flores blancas, fragantes.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-11-21 14:40:24-03","UFJF","CESJ","69511","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","A.A. de Oliveira","2011","A. Korte","5334","2010","12","02","Brasil","Santa Catarina","Palhoça","-48.599444","-27.904722","-48.599444","-27.904722","CESJ069511",NA,"01","17","Parque Estadual do Tabuleiro - Guarda do Embaú","15","15","Fito IFFSC 228 /L/3. Restinga; estádio sucessional avançado. Arbusto de 2m alt. Flor creme.","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-11-21 14:40:24-03","UFJF","CESJ","55037","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.",NA,"2012","M.G.Caxambu","1036","2006","02","11","Brasil","Santa Catarina","Bombinhas","-48.5169982910156","-27.1380004882812",NA,NA,"CESJ055037",NA,NA,NA,"Praia de Mariscal",NA,NA,"arbusto em restinga, com frutos imaturos verdes em formação. Relevo plano. Floresta Ombrófila Densa das Terras Baixas.","Angiosperma",NA,"América do Sul",NA,NA,NA,"11943","auto",NA,NA,NA,NA,NA,NA,NA
"346","2019-11-21 14:40:24-03","UFJF","CESJ","49351","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","M. Sobral","2008","A.S.M. Valente; P.O. Garcia","s.n.","2007",NA,NA,"Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ049351",NA,"09",NA,"Serra Negra",NA,NA,NA,"Angiosperma",NA,"América do Sul",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"347","2019-11-21 14:40:24-03","UFJF","CESJ","42809","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","M. Sobral","2002","J. Cordeiro; et al.","s.n.","2002","03","02","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"CESJ042809",NA,NA,NA,NA,NA,NA,NA,"Angiosperma",NA,"América do Sul",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"348","2019-11-21 14:40:24-03","UFJF","CESJ","38319","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","M.L. Kawasaki","2001","O.S. Ribas; J.M. Silva","s.n.","2001","02","11","Brasil","Santa Catarina","Campo Alegre","-49.2655982971191","-26.1924991607666",NA,NA,"CESJ038319",NA,NA,NA,"Serra Quiriri",NA,NA,"Árvore, 4m. flor alva. Floresta atlantica, encosta de morro. Alt. 1300m.","Angiosperma",NA,"América do Sul",NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"349","2019-11-21 14:40:24-03","UFJF","CESJ","37969","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","M.L.Kawasaki","2001","O.S. Ribas; J.M. Silva","3265","2001","02","11","Brasil","Santa Catarina","Campo Alegre","-49.2655982971191","-26.1924991607666",NA,NA,"CESJ037969",NA,NA,NA,"Serra Quiriri",NA,NA,NA,"Angiosperma",NA,"América do Sul",NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"350","2019-11-21 14:40:24-03","UFJF","CESJ","62346","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","M. Sobral","2011","M.L.Souza; D.B. Falkenberg","193","1984","01","11","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"CESJ062346",NA,NA,NA,"Ilha de Santa Catarina, Estrada para Rio Vermelho.",NA,NA,"Altura: 2m; Hábito: arbusto;Habitat: capoeira de restinga; Flor: branca.","Angiosperma",NA,"América do Sul",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"351","2021-04-07 11:46:37-03","UFMS","CGMS","13224","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","M. Sobral",NA,"A. Pott; V.J. Pott; S. Aragaki; A.C.M. Cristaldo","11588","2004","03","30","Brasil","Goiás","Chapadão do Céu","-52.8505556","-18.6605556","-52,8505556","-18,6605556","CGMS1042627",NA,NA,NA,"Nascente do Pouso Frio (Cabeceira do Aporé ou Rio do Peixe).","800","800","Flor branca. Fruto atropurpúreo, imaturo. Folha levemente discolor. Habitat: Borda de mata de galeria. Solo hidromórfico. Relevo encosta de vale. Habito: Arbusto 3 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2021-04-07 11:46:37-03","UFMS","CGMS","17764","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","M. Sobral",NA,"J. Cordeiro; C.B. Poliquesi; O.S. Ribas","1966","2002","03","02","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"CGMS1047059",NA,NA,NA,"Faxinal dos Pretos.",NA,NA,"Fruto imaturo verde. Duplicata do MBM . Habitat: Alto do morro. Rochoso. Habito: Arbusto. 2,50m de altura.",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"353","2021-04-07 11:46:37-03","UFMS","CGMS","22435","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","M. Sobral",NA,"M.G. Caxambu","1040","2006","10","19","Brasil","Santa Catarina","Bombinhas","-48.5169982910156","-27.1380004882812",NA,NA,"CGMS1051844",NA,NA,NA,"Em área degradada.","8","8","Flor branca. Palustre. Habitat: Floresta Ombrófila Densa das Terras baixas, organossolo hidromórfico. Habito: Arbusto.",NA,NA,NA,NA,NA,NA,"11943","auto",NA,NA,NA,NA,NA,NA,NA
"354","2021-03-01 16:36:24-03","UNICAMP","UEC","107936","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(A.DC.) D.Legrand","Jennings, L","2007","Sztutman, M; Brito, MCC; Cezare, CHG; Santos, JD; Santos, MJC; Felipim, AP","155","1999","01","07","Brazil","São Paulo","Pariquera-Açu","-47.783333","-24.666667","-47.783333","-24.666667","UEC058034","UEC058034",NA,NA,"Parque Estadual de Pariquera-Abaixo (PEPA) . Floresta de Caxeta acessado pela rodovia Pariquera-iguape, no sítio de Sr Dário no lado sul do PEPA, na margem do Ribeirão (condição aluvial).",NA,NA,"Foresta Ombrófila Densa.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2021-03-01 16:36:24-03","UNICAMP","UEC","107937","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(A.DC.) D.Legrand","Jennings, L","2007","Sztutman, M; Brito, MC; Cezare, CHG; Santos, JD; Santos, AP; Felipim, MJC","251","1999","01","11","Brazil","São Paulo","Pariquera-Açu","-40.616667","-22.716667","-40.616667","-22.716667","UEC058028","UEC058028",NA,NA,"Parque Estadual de Pariquera-Abaixo (PEPA).",NA,NA,"Arvoreta 2,5.; Floresta Ombrófila Densa. Acesso pelo bairo Braço Preto, no lado oeste, passando pelo viveiro nas coordenadasaproximadas de 24.4232S E 47.3858W. seguindo a trilha no interior da floresta de Restinga de baixada (Pauladosa","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-03-01 16:36:24-03","UNICAMP","UEC","87799","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(A.DC.) D.Legrand",NA,NA,"Silva, SM","24704","1985","02","20","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UEC058033","UEC058033",NA,NA,"Caminho Belo.",NA,NA,"Arbusto com 2,1m de alt, flores brancas, restinga.","Magnoliopsida",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"357","2021-03-01 16:36:24-03","UNICAMP","UEC","80083","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(A.DC.) D.Legrand",NA,NA,"Britez, RM","24705","1988","01","23","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UEC058031","UEC058031",NA,NA,"Caminho do Belo.",NA,NA,"Árvore de 6m de alt, flores brancas, tronco rugoso com escamas, restinga.","Magnoliopsida",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"358","2021-03-01 16:36:24-03","UNICAMP","UEC","87805","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(A.DC.) D.Legrand",NA,NA,"Britez, RM","24707","1987","03","06","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UEC058029","UEC058029",NA,NA,"Praia Grande.",NA,NA,"Arbusto de 3m de alt, flores brancas, restinga em locais secos.","Magnoliopsida",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"359","2021-03-01 16:36:24-03","UNICAMP","UEC","87806","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(A.DC.) D.Legrand",NA,NA,"Britez, RM","24706","1987","03","13","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UEC058030","UEC058030",NA,NA,"Reserva Biológica.",NA,NA,"Árvore de 9m de alt, cap=63 cm, flores brancas; tronco rugoso, restinga.","Magnoliopsida",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"360","2021-03-01 16:36:24-03","UNICAMP","UEC","55238","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(A.DC.) D.Legrand","Aguiar, L","1980","Bueno, OL","5718","1978","01","17","Brazil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"UEC058032","UEC058032","06",NA,"Morro da Agronomia.",NA,NA,"Flor branca, fruto verde, coletado em dia quente.","Magnoliopsida",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"361","2021-03-01 16:36:24-03","UNICAMP","UEC","107537","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(A.DC.) D.Legrand","Jennings, L","2007","Kozera, C; Vanini, A; Hayashi, AH; Lima, CBK","820","1999","01","10","Brazil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"UEC058035","UEC058035","02",NA,"Esta;cão Ecológica de Chauás. Trilha de Capuava do Mumuna, coordenada aproximada 24.44 S 47..41W, Floresta de Restinga Alta , com Exploração de palmito e madeira.",NA,NA,"Árvore de 4m.; Floresta Ombrólila Densa.","Magnoliopsida",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"362","2021-03-01 16:36:44-03","UNICAMP","UEC","115412","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","A.DC.","Amorim, BS","2014","Hazanaki, N; Peroni, N; Teixeira, B","133","1999","06","22","Brazil","São Paulo","Ilha Comprida","-47.805556","-24.895","-47.805556","-24.895","UEC039690","UEC039690","02",NA,"Pedrinhas, Floresta Ombrófila Densa das Terras Baixas. Capoeira, beira de rio.",NA,NA,"Árvore.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-03-01 16:36:44-03","UNICAMP","UEC","121478","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","A.DC.","Amorim, BS","2014","Romão, GO; Herrerias, C; Pereira, M; Zevallos, P; Rodrigues, RR; Souza, VC; et al.","571","2001","09","10","Brazil","São Paulo","São Paulo","-46.733333","-23.983333","-46.733333","-23.983333","UEC078446","UEC078446","02",NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo.","800","800","Arbusto, ca. 1,5m alt. Frutos negros e lustrosos.; Floresta de neblina com campo adjacente.&nf;Campo úmido.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-03-01 16:36:44-03","UNICAMP","UEC","65268","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","A.DC.","Sobral, M","2003","Stehmann, JR; Vieira, AOS; Falkenberg, DB","1366","1994","01","22","Brazil","Rio Grande do Sul","Encruzilhada do Sul","-52.790667","-30.593139","-52.790667","-30.593139","UEC104392","UEC104392",NA,NA,"Cerro São Salvador.",NA,NA,"Arvoreta ca. 2m de altura; flores alvas. Muito abundante.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-03-01 16:36:44-03","UNICAMP","UEC","179678","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","A.DC.","Sobral, M","2003","Leitão Filho, HF; Rodrigues, RR; et al.","33063","1995","02","07","Brazil","São Paulo","Pariquera-Açu","-47.850833","-24.879444","-47.850833","-24.879444","UEC029044","UEC029044",NA,NA,"estrada para Cananéia",NA,NA,"flores brancas, estames brancos, 1,6m.; transição de restinga para mata de encosta.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-03-01 16:36:44-03","UNICAMP","UEC","185333","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","A.DC.","Sobral, MEG","2007","Silva, SMP; Matos, VA; Ferreira, MI; Cruz, GC; Lima Júnior, EO; Silva, AM","193","2006","07","19","Brazil","São Paulo","Pindamonhangaba","-45.771389","-23.544167","-45.771389","-23.544167","UEC105704","UEC105704","06",NA,"Brasil; São Paulo; Município de Pindamonhangaba; Fazenda São Sebastião do Ribeirão Grande.","557","557","Árvore pequeno porte; Frutos ovóides vermelhos.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-03-01 16:36:44-03","UNICAMP","UEC","107540","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","A.DC.","Lima, DF","2016","Kozera, C; Vanini, A; Hayashi, AH; Lima, CBK","874","1999","01","13","Brazil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"UEC104390","UEC104390","06",NA,"Estação Ecológica de Chauás. Caxetal.",NA,NA,"Árvore com botões florais amarelos.; Floresta Ombrófila Densa.","Magnoliopsida",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"368","2020-04-22 16:22:26-03","UFPB","JPB","36297","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M","2004","Faustino, TC","40","2002","07","26","Brasil","Bahia","Mucugê","-41.383333","-13","-41.383333","-13",NA,NA,"04",NA,"Parque municipal de Mucugê",NA,NA,"; DESC: Arvoreta ca. De 2m de altura. Frutos imaturos verdes, frutas amarelas, laranjas, vermelhos e roxos.","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-03-26 10:43:29-03","UDESC","LUSC","6034","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M.",NA,"Viani, R.A.G.; et al.",NA,"2002","04","26","Brasil","Rio Grande do Sul","Barra do Ribeiro","-51.3011016845703","-30.2910995483398",NA,NA,"LUSC007166","LUSC007166",NA,NA,"Área da Riocell.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA,NA
"370","2021-03-26 10:43:29-03","UDESC","LUSC","6031","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M.",NA,"Viani, R.A.G.; et al.",NA,"2002","04","26","Brasil","Rio Grande do Sul","Barra do Ribeiro","-51.3011016845703","-30.2910995483398",NA,NA,"LUSC007167","LUSC007167",NA,NA,"Área da Riocell.",NA,NA,"Habitat: dunas",NA,NA,NA,NA,NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA,NA
"371","2020-12-04 13:19:30-03","UDESC","LUSC","7458","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Verdi, M.",NA,"Verdi, M.; Jarenkow, J.A.","6339","2015","01","12","Brasil","Rio Grande do Sul","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,"LUSC008752","LUSC008752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA
"372","2021-03-26 10:43:29-03","UDESC","LUSC","3799","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M.",NA,"Córdova, B.O.","8","2009","04","12","Brasil","Santa Catarina","Capão Alto","-50.5119018554688","-27.9368991851807",NA,NA,"LUSC007124","LUSC007124",NA,NA,"BR 116.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41668","auto",NA,NA,NA,NA,NA,NA,NA
"373","2020-12-04 13:19:30-03","UDESC","LUSC","6353","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Gomes, J.P.",NA,"Gomes, J.P.",NA,"2012","12","26","Brasil","Santa Catarina","Correia Pinto","-50.3610992431641","-27.5846996307373",NA,NA,"LUSC008686","LUSC008686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21488","auto",NA,NA,NA,NA,NA,NA,NA
"374","2020-12-04 13:19:30-03","UDESC","LUSC","6409","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Gomes, J.P.",NA,"Gomes, J.P.",NA,"2012","12","10","Brasil","Santa Catarina","Correia Pinto","-50.3610992431641","-27.5846996307373",NA,NA,"LUSC008689","LUSC008689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21488","auto",NA,NA,NA,NA,NA,NA,NA
"375","2020-12-04 13:19:30-03","UDESC","LUSC","6354","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Gomes, J.P.",NA,"Gomes, J.P.",NA,"2012","12","26","Brasil","Santa Catarina","Correia Pinto","-50.3610992431641","-27.5846996307373",NA,NA,"LUSC008738","LUSC008738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21488","auto",NA,NA,NA,NA,NA,NA,NA
"376","2020-12-04 13:19:30-03","UDESC","LUSC","8375","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Barboza, E.","2014","Silva, J.M.",NA,"2011","02","26","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"LUSC007188","LUSC007188","07","29","Rio Daí Guaçú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"377","2020-12-04 13:19:30-03","UDESC","LUSC","6410","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Gomes, J.P.",NA,"Gomes, J.P.",NA,"2013","03","26","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC008917","LUSC008917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"378","2021-03-26 10:43:29-03","UDESC","LUSC","913","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M.",NA,"Wanginiak, T.C.R.",NA,"2006","05","07","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC004847","LUSC004847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"379","2020-12-04 13:19:30-03","UDESC","LUSC","2334","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Silva, A.C. & Higuchi, P.",NA,"Aguiar, M.D.",NA,"2009","02","01","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC008676","LUSC008676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"380","2020-12-04 13:19:30-03","UDESC","LUSC","9089","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Silva, A.C.",NA,"Equipe LabDendro-CAV",NA,NA,NA,NA,"Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC005748","LUSC005748",NA,NA,"EPAGRI.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"381","2021-03-26 10:43:29-03","UDESC","LUSC","923","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M.",NA,"Branco, M.B.",NA,"2007","03","18","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC008723","LUSC008723",NA,NA,"Fazenda Santa Terezinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"382","2020-12-04 13:19:30-03","UDESC","LUSC","7703","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Silva, A.C.",NA,"Larsen, J.G.",NA,"2015","02","21","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC008739","LUSC008739",NA,NA,"Pedras Brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"383","2020-12-04 13:19:30-03","UDESC","LUSC","8143","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Stedille, L.I.B.",NA,"Stedille, L.I.B.","46","2015","01","30","Brasil","Santa Catarina","Otacílio Costa","-50.121898651123","-27.4831008911133",NA,NA,"LUSC008758","LUSC008758",NA,NA,"Fazenda Campo de Dentro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48988","auto",NA,NA,NA,NA,NA,NA,NA
"384","2020-12-04 13:19:30-03","UDESC","LUSC","6448","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Gomes, J.P.",NA,"Gomes, J.P.",NA,"2013","01","25","Brasil","Santa Catarina","São José do Cerrito","-50.5800018310547","-27.6630992889404",NA,NA,"LUSC008684","LUSC008684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37694","auto",NA,NA,NA,NA,NA,NA,NA
"385","2020-12-04 13:19:30-03","UDESC","LUSC","6352","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Gomes, J.P.","2012","Gomes, J.P.",NA,"2013","11","22","Brasil","Santa Catarina","São José do Cerrito","-50.5800018310547","-27.6630992889404",NA,NA,"LUSC008685","LUSC008685","12","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37694","auto",NA,NA,NA,NA,NA,NA,NA
"386","2020-12-04 13:19:30-03","UDESC","LUSC","6421","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Gomes, J.P.",NA,"Gomes, J.P.",NA,"2012","06","20","Brasil","Santa Catarina","São José do Cerrito","-50.5800018310547","-27.6630992889404",NA,NA,"LUSC008688","LUSC008688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37694","auto",NA,NA,NA,NA,NA,NA,NA
"387","2020-12-04 13:19:30-03","UDESC","LUSC","6411","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Gomes, J.P.",NA,"Gomes, J.P.",NA,"2013","11","22","Brasil","Santa Catarina","São José do Cerrito","-50.5800018310547","-27.6630992889404",NA,NA,"LUSC008683","LUSC008683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37694","auto",NA,NA,NA,NA,NA,NA,NA
"388","2020-12-04 13:19:30-03","UDESC","LUSC","6422","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Gomes, J.P.",NA,"Gomes, J.P.",NA,"2012","06","20","Brasil","Santa Catarina","São José do Cerrito","-50.5800018310547","-27.6630992889404",NA,NA,"LUSC008682","LUSC008682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37694","auto",NA,NA,NA,NA,NA,NA,NA
"389","2020-12-04 13:19:30-03","UDESC","LUSC","3811","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Martins, D.",NA,"Martins, D.","408","2008","07","13","Brasil","Santa Catarina","Urupema","-49.8731002807617","-27.9528007507324",NA,NA,"LUSC008726","LUSC008726",NA,NA,"Faz. Das Nascentes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23096","auto",NA,NA,NA,NA,NA,NA,NA
