"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","locality","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"264","2019-11-27 13:47:30-03","UFS","ASE","18437","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Santos, LAS; Melo, DS; Souza, CAS","2010","03","22","Southern America","Brasil",NA,NA,"Mata ciliar.","ASE0009290","120","Magnoliophyta",NA,"L.","Costa, SM","Lagoa em frente a UFS","Sergipe","São Cristóvão","-37.206389","-11.014722",NA,NA,"ASE0009290",NA,NA,"-37.206389","-11.014722","2010","11","05",NA,NA,NA,NA,NA,NA,NA
"265","2019-11-27 13:47:30-03","UFS","ASE","38078","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Menezes, IRN; Santos, LAS","2010","08","07","Southern America","Brasil",NA,NA,"Herbácea com ca. de 40 cm. Inflorescência marrom.; Mata Atlântica.","ASE0039284","129","Magnoliophyta",NA,"L.",NA,"Povoado Poço dos Bois","Sergipe","Cedro de São João","-36.8844","-10.2519",NA,NA,NA,NA,NA,"-36.8844","-10.2519","2016","11","11",NA,NA,NA,NA,NA,NA,NA
"266","2019-11-27 13:47:30-03","UFS","ASE","9037","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","M.Ibrahim; et al.","2006","09","15","Southern America","Brasil",NA,NA,"Erva. 70. cm. espiguetas catanahas com bordas verdes e base esbranquiçada, raiz aromática.; Erva. 70. cm. espiguetas catanahas com bordas verdes e base esbranquiçada, raiz aromática.; mata atlantica devastada","ASE0009264","19","Magnoliophyta",NA,"L.",NA,"Povoado Ribeira, Poções","Sergipe","Itabaiana","-37.425","-10.685278",NA,NA,"ASE0009264",NA,NA,"-37.425","-10.685278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-27 13:47:30-03","UFS","ASE","9046","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Costa, SM","2006","08","30","Southern America","Brasil",NA,NA,"erva. 50. cm. espiguetas com bordas verdes e centro vinho, escapo trígono, base vinácea.; erva. 50. cm. espiguetas com bordas verdes e centro vinho, escapo trígono, base vinácea.; área de restinga modificada","ASE0009265","118","Magnoliophyta",NA,"L.","Costa, SM","campus da UFS","Sergipe","São Cristóvão","-37.101703","-10.925117",NA,NA,"ASE0009265",NA,NA,"-37.101703","-10.925117","2006","08","30",NA,NA,NA,NA,NA,NA,NA
"268","2019-11-27 13:47:30-03","UFS","ASE","36975","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Santos, JPB; Fabricante, JR","2016","06","07","Southern America","Brasil",NA,NA,"Folhas basais. Indivíduo com 50 cm. Fruto de cor vinhácea maduros. Fruto em espiga. Caule triangular. Raíz fasciculada. &nf;; Manguezal","ASE0038378","18","Magnoliophyta",NA,"L.","Santos, JPB","Atalaia, Sítio com influencia fluviomarinha","Sergipe","Aracaju","-37.0253","-10.521",NA,NA,NA,NA,NA,"-37.0253","-10.521","2016","06","14",NA,NA,NA,NA,NA,NA,NA
"269","2019-12-13 15:39:02-03","UFS","ASE","41909","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Mendonça, DA; Fabricante, JR","2019","01","16","Southern America","Brasil",NA,NA,"Erva - 20 cm de altura. Inflorescencia polaceae. Folhas roseta cor das faces abaxial e adaxial verde claro forma linear sem pilosidade e sem látex. Caule cilindrico verde liso e sem látex.&nf;; Ecótono entre Caatinga e Mata Atlântica","ASE0043421","93","Magnoliophyta",NA,"L.","Fabricante, JR","Bairro Marcela, Sítio Santo Antônio","Sergipe","Itabaiana","-37.255","-10.39586","181","181",NA,NA,NA,"-37.255","-10.39586","2019","01","18",NA,NA,NA,NA,NA,NA,NA
"270","2020-05-26 14:30:29-03","UFCG","CSTR","5209","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Silva, R.H.; Silva, F.G.","2014","02","22",NA,"Brasil",NA,NA,"Erva com 15 cm de altura, folhas membranaceas e fruto marrom-amarelado; Leito do Rio Piranhas",NA,"62",NA,NA,"L.","Lucena F","Mata ciliar, solo aluvião","Paraíba","São Bento","-37.4625","-6.477694","148","148",NA,NA,NA,"-37.4625","-6.477694","2014","04","30",NA,NA,NA,NA,NA,NA,NA
"271","2020-05-26 14:30:29-03","UFCG","CSTR","3372","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Lucena, M.F.A.; Silva, C.G. & Lucena, D.S.","2011","03","25",NA,"Brasil",NA,NA,"Erva ereta com cerca de 20 cm de altura, espiguetas ferrugíneas&nf;; No interior da Caatinga",NA,"2000",NA,NA,"L.","Lucena, M.F.A.","RPPN da Fazenda Tamanduá","Paraíba","Santa Terezinha","-37.398333","-7.004444",NA,NA,NA,NA,NA,"-37.398333","-7.004444","2011","03","25",NA,NA,NA,NA,NA,NA,NA
"272","2020-05-26 14:30:29-03","UFCG","CSTR","6301","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Tores, C.","2012","03","23",NA,"Brasil",NA,NA,"Erva ca de 40 cm, colmo triangular, inflorescência roxa.; Espinho Branco.",NA,"229",NA,NA,"L.","Torres, C.","Caatinga arbustiva aberta, com solo raso, arenoso-pedregoso a argiloso.","Paraíba","Patos","-37.2799987792969","-7.02443981170654",NA,NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-05-26 14:30:29-03","UFCG","CSTR","6302","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Tores, C.","2012","03","30",NA,"Brasil",NA,NA,"Erva ca de 40 cm, colmo triangular, inflorescência roxa.; Espinho Branco.",NA,"263",NA,NA,"L.","Torres, C.","Caatinga arbustiva aberta, com solo raso, arenoso-pedregoso a argiloso.","Paraíba","Patos","-37.2799987792969","-7.02443981170654",NA,NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-03-01 16:19:29-03","UNICAMP","UEC","179222","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Aparecida da Silva, M; Alvarenga, D","2012","02","01",NA,"Brazil",NA,NA,"Erva ca. 0,50m altura. Inflorescência amarronzada. Folhas concolores verdes.; Vegetação: Brejo alterado.","UEC042567","7555","Liliopsida",NA,"L.","Aparecida da Silva, M","Reserva Ecológica do IBGE. Folha: SD-23-Y-C. Córrego Taquara / córrego Roncador, ao lado da Fazenda Água Limpa (FAL-UnB).","Distrito Federal","Brasília","-47.898889","-15.215556","1080","1080","UEC042567",NA,NA,"-47.898889","-15.215556","2012","02","10",NA,NA,NA,NA,NA,NA,NA
"275","2021-03-01 16:19:29-03","UNICAMP","UEC","179390","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Chagas e Silva, F","1979","08","08",NA,"Brazil",NA,NA,"Capim com 40 cm de altura; inflorescência creme.","UEC072012","85","Liliopsida",NA,"L.","Araújo, AC","Margem do Rio Parnaíba.","Piauí","Teresina","-42.8018989562988","-5.08916997909546",NA,NA,"UEC072012","56344","auto",NA,NA,"1999","01",NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-08-20 09:59:43-03","UNICAMP","UEC","152694","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Melo Soares, R","2005","04","11",NA,"Brazil",NA,NA,"Flores marrons,solo areno-argiloso.Antropizada",NA,"22","Liliopsida",NA,"L.","Queiroz, RT; Melo, RS","Campus Universitario da UFRN","Rio Grande do Norte","Natal","-35.209400177002","-5.79500007629395",NA,NA,NA,"12751","auto",NA,NA,"2005","04",NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-08-20 09:59:43-03","UNICAMP","UEC","69549","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Moreira, JLA","1994","11","10",NA,"Brazil",NA,NA,"Erva.","UEC098428","32211","Liliopsida",NA,"L.","Moreira, JLA","Barão de Geraldo","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"UEC098428","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-08-20 09:59:43-03","UNICAMP","UEC","26010","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Polo, M","1980","03","17",NA,"Brazil",NA,NA,"Herbácea, ereta até 0,3 m em floração, margem do campo.","UEC098426","11385","Liliopsida",NA,"L.","Tucker, GC","Barão de Geraldo","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"UEC098426","23900","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-08-20 09:59:43-03","UNICAMP","UEC","16231","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Giannotti, E","1978","05","20",NA,"Brazil",NA,NA,NA,"UEC098427","9050","Liliopsida",NA,"L.","Tucker, GC","Fazenda Santa Genebra - Barão Geraldo.","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"UEC098427","23900","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-08-20 09:59:43-03","UNICAMP","UEC","40312","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Klein, A","1984","02","24",NA,"Brazil",NA,NA,"Inflorescência marron.","UEC098425","15989","Liliopsida",NA,"L.","Moreira, JLA","Fazenda Santa Genebra, Em campo de cultura de algodão.","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"UEC098425","23900","auto",NA,NA,"1994","11",NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-08-20 09:59:43-03","UNICAMP","UEC","94567","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Aona, LYS; Faria, AD; Matsumoto, K; Galvão, JC; Belinello, R","1997","01","30",NA,"Brazil",NA,NA,NA,"UEC012190","97161","Liliopsida",NA,"L.","Araújo, AC","SP 320, Lago localizado na Fazenda Santo Antônio que fica do lado direito da pista no sentido E.D'oeste_Jales.","São Paulo","Estrela d'Oeste","-50.4000015258789","-20.2800006866455",NA,NA,"UEC012190","19580","auto",NA,NA,"1998","11",NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-19 14:06:15-03","UFRPE","PEUFR","53052","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","C. Torres",NA,NA,NA,NA,"Brasil",NA,NA,"Erva ca de 40cm; colmo triangular; inflorescência roxa.","PEUFR053052","229",NA,NA,"L.","C. Torres","Espinho Branco","Paraíba","Patos","-37.2799987792969","-7.02443981170654",NA,NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-04-22 16:26:14-03","UFPB","JPB","1464","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Xavier, LP","1947","08","08","Southern America","Brasil",NA,NA,"; DESC: Planta ruderal, herbácea até 20 cm; inflorescência espigada, composta. Planta bulbosa, infestante 2-3 bulbos em cada pé.","JPB0001464","JPB1464","Angiosperma","Monocotyledon","L.","Luceño, M","Rua José Peregrino 158","Paraíba","João Pessoa","-34.863056","-7.115","47","47","JPB0001464",NA,NA,"-34.863056","-7.115","1995","08","01",NA,NA,NA,NA,NA,NA,NA
"284","2020-04-22 16:26:14-03","UFPB","JPB","30716","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Leite, RL","1997","07","09","Southern America","Brasil",NA,NA,"; DESC: Erva palustre comum em margem de lagos, lagoas e rios.&nf;Herbáceo","JPB0030716","2","Angiosperma","Monocotyledon","L.","Thomas, WW","Ácude Bodocongó","Paraíba","Campina Grande","-35.881111","-7.230833","551","551","JPB0030716",NA,NA,"-35.881111","-7.230833","2001","08","02",NA,NA,NA,NA,NA,NA,NA
"285","2020-04-22 16:26:14-03","UFPB","JPB","29175","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Barbosa, MR; et al.","2000","03","14","Southern America","Brasil",NA,NA,"; DESC: Erva ca. 60cm , na margem da lagoa.","JPB0029175","1993","Angiosperma","Monocotyledon","L.","Thomas, WW","Lagoa Temporária","Paraíba","Assunção","-36.7310981750488","-7.07444000244141",NA,NA,"JPB0029175","9849","auto",NA,NA,"2007","02","05",NA,NA,NA,NA,NA,NA,NA
"286","2020-04-22 16:26:14-03","UFPB","JPB","32278","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Costa-Santos, M","2002","08","09","Southern America","Brasil",NA,NA,"; DESC: Erva.","JPB0032278","102","Angiosperma","Monocotyledon","L.","Thomas, WW","Jardim Botânico, Trilha do bambuzal.","Paraíba","João Pessoa","-34.8630981445312","-7.11499977111816",NA,NA,"JPB0032278","15975","auto",NA,NA,"2007","02","05",NA,NA,NA,NA,NA,NA,NA
"287","2020-07-31 15:23:40-03","UFPB","JPB","65093","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Marques-Costa, P; Lima, JR","2018","12","12","Southern America","Brasil",NA,NA,"; HABITAT: Mata Atlântica; DESC: Erva, flor presente.","JPB0065093","9","Angiosperma","Monocotyledon","L.","Marques-Costa, P","Mata do Buraquinho, Área de Tabuleiro, adjacente à BR 230, no lado oposto ao posto de gasolina que dá acesso ao bairro dos Bancários saindo da BR 230.","Paraíba","João Pessoa","-34.8630981445312","-7.11499977111816",NA,NA,NA,"15975","auto",NA,NA,"2019","04","25",NA,NA,NA,NA,NA,NA,NA
"288","2020-04-22 16:26:14-03","UFPB","JPB","29776","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Veloso, TMG","2001","04","26","Southern America","Brasil",NA,NA,"; DESC: Erva. Capim-navalha. Flor cor telha","JPB0029776","182","Angiosperma","Monocotyledon","L.","Thomas, WW",NA,"Paraíba","Remígio","-38.1528015136719","-7.82082986831665",NA,NA,"JPB0029776","280369","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-06 09:54:54-03","UFOP","OUPR","12454","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","s.col.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"s.n.",NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-06 09:54:54-03","UFOP","OUPR","26100","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Londe, V.","2011","12","06",NA,"Brasil",NA,NA,"Erva. Haste verde escura. Inflorescência marrom esverdeada. Mata Ciliar Recuperada",NA,"3",NA,NA,"L.","De Sousa, H.C.; Londe, V.","Mata ciliar recuperada atrás do Frigorifero Uberaba.","Minas Gerais","Sabará","-43.866456","-19.839544","686","686",NA,NA,NA,"-43.866456","-19.839544","2012","04","03",NA,NA,NA,NA,NA,NA,NA
"291","2019-11-06 09:54:54-03","UFOP","OUPR","17493","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Oliveira, A.; Rocha, A.G.","2002","02","01",NA,"Brasil",NA,NA,"Anfíbia",NA,"s.n.",NA,NA,"L.","Oliveira, A.","Estação Ecológica do Tripuí, Lagoa do Tripuí","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"2002","02","01",NA,NA,NA,NA,NA,NA,NA
"292","2019-11-06 09:54:54-03","UFOP","OUPR","15240","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Oliveira, A.; Rocha, A.G.","2002","02","01",NA,"Brasil",NA,NA,"Anfíbia",NA,"s.n.",NA,NA,"L.","Oliveira, A.","Parque Estadual do Itacolomi","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"2002","02","01",NA,NA,NA,NA,NA,NA,NA
"293","2020-12-04 13:19:06-03","UDESC","LUSC","314","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Mario, A.E.","2006","10","20",NA,"Brasil",NA,NA,NA,"LUSC006655",NA,NA,NA,"L.","Mario, A.E.",NA,"Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC006655","70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-01-17 11:23:06-02","PUCRS","MPUC","16095","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Evani","1976","04","04","South America","Brasil",NA,NA,NA,NA,NA,NA,"Poales","L.","Vera","Morro Santana","RS","Porto Alegre","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"-51.2372222222","-30.0191388889","1976","01","01","Liliopsida",NA,NA,NA,"1",NA,NA
"295","2020-09-24 17:42:53-03","PUCRS","MPUC","5604","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1988","01","21","South America","Brasil",NA,NA,NA,NA,NA,NA,"Poales","L.","Equipe do Projeto","Distrito Ferreira","RS","Cachoeira do Sul","-52.8938889","-30.0394444",NA,NA,NA,NA,NA,"-52.8938889000","-30.0394444000","1988","01","01","Liliopsida",NA,NA,NA,"1",NA,NA
"296","2019-01-17 11:23:06-02","PUCRS","MPUC","18567","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1984","05","08","South America","Brasil",NA,NA,NA,NA,NA,NA,"Poales","L.",NA,".","RS","Uruguaiana","-57.0880556","-29.755",NA,NA,NA,NA,NA,"-57.0880556000","-29.7550000000",NA,NA,NA,"Liliopsida",NA,NA,NA,"1",NA,NA
"297","2019-01-17 11:23:06-02","PUCRS","MPUC","1165","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1975","04","12","South America","Brasil",NA,NA,NA,NA,NA,NA,"Poales","L.","T. Strehl","Morro Santana","RS","Porto Alegre","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"-51.2372222222","-30.0191388889","1975","01","01","Liliopsida",NA,NA,NA,"1","123",NA
"298","2020-09-24 17:42:53-03","PUCRS","MPUC","3011","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1979","01","21","South America","Brasil",NA,NA,NA,NA,NA,NA,"Poales","L.","S.M. Hefler","Distrito Ferreira","RS","Cachoeira do Sul","-52.8938889","-30.0394444",NA,NA,NA,NA,NA,"-52.8938889000","-30.0394444000","2005","01","01","Liliopsida",NA,NA,NA,"1","458",NA
"299","2019-01-17 11:23:06-02","PUCRS","MPUC","18085","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1987","04","27","South America","Brasil",NA,NA,NA,NA,NA,NA,"Poales","L.","A.C. Araujo",".","RS","São Borja","-56.0041666667","-28.6608333333",NA,NA,NA,NA,NA,"-56.0041666667","-28.6608333333","1996","01","01","Liliopsida",NA,NA,NA,"1",NA,NA
"300","2019-01-17 11:23:06-02","PUCRS","MPUC","2437","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1972","10","03","South America","Brasil",NA,NA,NA,NA,NA,NA,"Poales","L.","A. Pott","Morro Santana","RS","Porto Alegre","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"-51.2372222222","-30.0191388889","1972","01","01","Liliopsida",NA,NA,NA,"1",NA,NA
"301","2019-01-17 11:23:06-02","PUCRS","MPUC","18086","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1985","04","20","South America","Brasil",NA,NA,NA,NA,NA,NA,"Poales","L.",NA,".","RS","Uruguaiana","-57.0880556","-29.755",NA,NA,NA,NA,NA,"-57.0880556000","-29.7550000000",NA,NA,NA,"Liliopsida",NA,NA,NA,"1",NA,NA
"302","2020-09-24 17:42:53-03","PUCRS","MPUC","7216","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1979","01","29","South America","Brasil",NA,NA,NA,NA,NA,NA,"Poales","L.","C.S.A. Martins","Distrito Ferreira","RS","Cachoeira do Sul","-52.8938889","-30.0394444",NA,NA,NA,NA,NA,"-52.8938889000","-30.0394444000",NA,NA,NA,"Liliopsida",NA,NA,NA,"1",NA,NA
"303","2019-01-17 11:23:06-02","PUCRS","MPUC","18087","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1987","04","20","South America","Brasil",NA,NA,NA,NA,NA,NA,"Poales","L.",NA,".","RS","Uruguaiana","-57.0880556","-29.755",NA,NA,NA,NA,NA,"-57.0880556000","-29.7550000000",NA,NA,NA,"Liliopsida",NA,NA,NA,"1",NA,NA
"304","2019-01-17 11:23:06-02","PUCRS","MPUC","5313","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1949","10","06","South America","Brasil",NA,NA,NA,NA,NA,NA,"Poales","L.","Ir. Augusto",".","RS","Canoas","-51.1836111","-29.9180556",NA,NA,NA,NA,NA,"-51.1836111000","-29.9180556000","1949","01","01","Liliopsida",NA,NA,NA,"1",NA,NA
"305","2020-09-24 17:42:53-03","PUCRS","MPUC","5605","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1988","01","21","South America","Brasil",NA,NA,NA,NA,NA,NA,"Poales","L.","Equipe do Projeto","Distrito Ferreira","RS","Cachoeira do Sul","-52.8938889","-30.0394444",NA,NA,NA,NA,NA,"-52.8938889000","-30.0394444000","1988","01","01","Liliopsida",NA,NA,NA,"1",NA,NA
"306","2019-01-17 11:23:06-02","PUCRS","MPUC","18566","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1987","11","02","South America","Brasil",NA,NA,NA,NA,NA,NA,"Poales","L.",NA,"BR 472","RS","Itaqui","-56.5531005859375","-29.1252994537354",NA,NA,NA,"99792","auto",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,"2",NA,NA
"307","2019-01-17 11:23:06-02","PUCRS","MPUC","18054","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1982","06","06","South America","Brasil",NA,NA,NA,NA,NA,NA,"Poales","L.","R.F.P. Becker",".","RS","Teutônia","-51.8064002990723","-29.4480991363525",NA,NA,NA,"13597","auto",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,"1",NA,NA
"308","2019-01-17 11:23:06-02","PUCRS","MPUC","17987","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1985","04","09","South America","Brasil",NA,NA,NA,NA,NA,NA,"Poales","L.",NA,"BR - 472, KM 178","RS","Uruguaiana","-57.0880556","-29.755",NA,NA,NA,NA,NA,"-57.0880556000","-29.7550000000",NA,NA,NA,"Liliopsida",NA,NA,NA,"1",NA,NA
"309","2020-09-24 17:42:53-03","PUCRS","MPUC","3012","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1979","01","21","South America","Brasil",NA,NA,NA,NA,NA,NA,"Poales","L.","S.M. Hefler","Distrito Ferreira","RS","Cachoeira do Sul","-52.8938889","-30.0394444",NA,NA,NA,NA,NA,"-52.8938889000","-30.0394444000","2005","01","01","Liliopsida",NA,NA,NA,"1","459",NA
"310","2019-01-17 11:23:06-02","PUCRS","MPUC","18055","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1984","05","01","South America","Brasil",NA,NA,NA,NA,NA,NA,"Poales","L.","A.C. Araujo",".","RS","Alegrete","-55.7916667","-29.7833333",NA,NA,NA,NA,NA,"-55.7916667000","-29.7833333000","1996","01","01","Liliopsida",NA,NA,NA,"1",NA,NA
"311","2019-01-17 11:23:06-02","PUCRS","MPUC","304","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1968","01","01","South America","Brasil",NA,NA,"Coletada em solo cultivadio",NA,NA,NA,"Poales","L.","S.M. Hefler",".","RS","Pelotas","-52.3422222","-31.7719444",NA,NA,NA,NA,NA,"-52.3422222000","-31.7719444000","2005","01","01","Liliopsida",NA,NA,NA,"1",NA,NA
"312","2019-01-17 11:23:06-02","PUCRS","MPUC","18280","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1987","03","20","South America","Brasil",NA,NA,NA,NA,NA,NA,"Poales","L.",NA,".","RS","Uruguaiana","-57.0880556","-29.755",NA,NA,NA,NA,NA,"-57.0880556000","-29.7550000000",NA,NA,NA,"Liliopsida",NA,NA,NA,"1",NA,NA
"313","2019-01-17 11:23:06-02","PUCRS","MPUC","744","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1975","01","01","South America","Brasil",NA,NA,NA,NA,NA,NA,"Poales","L.","S.M. Nunes","Parque Saint#?#Hilaire","RS","Viamão","-51.0155556","-30.2766667",NA,NA,NA,NA,NA,"-51.0155556000","-30.2766667000","1978","01","01","Liliopsida",NA,NA,NA,"1","505",NA
