"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"447","2020-09-12 05:00:02-03","US","US","3211881","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"Reitz & Klein, --","8704","1959","3","20","Brazil","Santa Catarina",NA,"Santa Catarina-Brasil. Novo Horizonte, Leuro Müller.",NA,NA,NA,NA,"450",NA,NA,"US02212364","US02212364_01",NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"448","2020-09-12 05:00:02-03","US","US","3187514","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"G. Hatschbach","38082","1976","2","17","Brazil","Paraná","Morretes","Graciosa, rio mae catira","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"US00509007","US00509007_01",NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,"30514","auto","Dicotyledonae",NA,"1",NA,NA
"449","2020-09-12 05:00:02-03","US","US","3239470","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"R. J. Burnham","Rjb 731","1991","10","10","Peru","Madre de Dios",NA,"Cocha cashu station, parque nacional de manu","-71.37","-11.8733",NA,NA,"350","350",NA,"US00411905","US00411905_01",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"450","2020-09-12 05:00:02-03","US","US","2839346","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"G. Hatschbach & O. Guimarães","19142","1968","4","24","Brazil","Paraná",NA,"Porto Mendes (mun. Mal. Candido Rondon).",NA,NA,NA,NA,NA,NA,NA,"US03271073","US03271073_01",NA,"Rosales","South America",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"451","2020-09-12 05:00:02-03","US","US","2403629","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"-- Reitz & Klein, --","9676","1960","5","13","Brazil","Santa Catarina",NA,"Sanga da Areia, Jacinto Machado.",NA,NA,NA,NA,"250",NA,NA,"US03271081","US03271081_01",NA,"Rosales","South America",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"452","2020-09-12 05:00:02-03","US","US","2449427","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"L. Smith & R. M. Klein","12156","1957","3","15","Brazil","Santa Catarina",NA,"Mun. Pôrto União: pinheiral, 21 km south of Pôrto União.",NA,NA,NA,NA,"750",NA,NA,"US03271059","US03271059_01",NA,"Rosales","South America",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"453","2020-09-12 05:00:02-03","US","US","2650683","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"J. Schunke Vigo","4056","1970","6","19","Peru","San Martin",NA,"Dpto. San Martín: Prov. Mariscal Caceres, Dtto. Tocache Nuevo, Quebrada de Tananta (margen izquierda del río Huallaga).",NA,NA,NA,NA,NA,NA,NA,"US03271080","US03271080_01",NA,"Rosales","South America - Neotropics",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"454","2020-09-12 05:00:02-03","US","US","2449376","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"L. Smith & R. M. Klein","11715","1957","2","23","Brazil","Santa Catarina",NA,"Mun. Mondaí: Pinheiral, south of São Miguel d'Oeste.",NA,NA,NA,NA,"600","700",NA,"US03271055","US03271055_01",NA,"Rosales","South America",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"455","2020-09-12 05:00:02-03","US","US","32662","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"H. H. Rusby","952","1886","5",NA,"Bolivia",NA,NA,"Guanai.",NA,NA,NA,NA,"610",NA,NA,"US03271052",NA,NA,"Rosales","South America - Neotropics",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"456","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","P. Acevedo-Rodriguez & UFRJ students of the liana class","16905","2018","9","19","Brazil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgãos","-42.9937","-22.4563",NA,NA,"1117",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"457","2020-09-12 05:00:02-03","US","US","2881745","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"E. Fuentes","1103","1978","10","5","Venezuela","Amazonas",NA,"T. F. Amazonas, área del Río Ocamo, entre los Yanomami.",NA,NA,NA,NA,NA,NA,NA,"US03271063","US03271063_01",NA,"Rosales","South America - Neotropics",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"458","2020-09-12 05:00:02-03","US","US","2371452","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"J. A. Steyermark","90034","1961","11","25","Venezuela","Miranda",NA,"Narrow ridge top of Morro de Aguaramal, Parque Nacional de Guatopo: trail between carretera to summit of Morro de Aguaramal, passing Río Taquasito and Río San Lorenzo.",NA,NA,NA,NA,"800",NA,NA,"US03271071",NA,NA,"Rosales","South America - Neotropics",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"459","2020-09-12 05:00:02-03","US","US","3350158","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"M. J. Jansen-Jacobs, B. Welle, A. S. Chanderbali, U. Raghoenandan & V. James","3375","1994","1","26","Guyana","U. Takutu-U. Essequibo",NA,"Crabwood Cr., Camp 2, Kanuku Mts., Rupununi District","-59.1","3.11",NA,NA,"260",NA,NA,"US01122974",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"460","2020-09-12 05:00:02-03","US","US","1460562","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"E. P. Killip & A. C. Smith","26695","1929","7","18","Peru","Junín",NA,"Dept. Junín: Wooded banks of Río Pichis, between Puerto Bermudez and Cahuapanas.",NA,NA,NA,NA,"340","375",NA,"US03271068",NA,NA,"Rosales","South America - Neotropics",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"461","2020-09-12 05:00:02-03","US","US","2692468","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"J. Bruijn","1080","1966","8","20","Colombia","Bolívar",NA,"150 km N. of Barrancabermeja. Mico-Ahumado camp.","-74.07","8.25",NA,NA,"900",NA,NA,"US03271076",NA,NA,"Rosales","South America - Neotropics",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"462","2020-09-12 05:00:02-03","US","US","3075207","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"G. Hatschbach & J. M. Silva","50356","1986","3","7","Brazil","Paraná","Morretes","Rio bromado","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"US00316572","US00316572_01",NA,"Rosales","South America",NA,NA,NA,NA,NA,NA,"30514","auto","Dicotyledonae",NA,"1",NA,NA
"463","2020-09-12 05:00:02-03","US","US","1335518","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"H. H. Rusby","952","1886","5",NA,"Bolivia",NA,NA,"Guanai.",NA,NA,NA,NA,"610",NA,NA,"US03271070","US03271070_01",NA,"Rosales","South America - Neotropics",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"464","2020-09-12 05:00:02-03","US","US","2843601","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"J. De Jesus & T. S. Santos","438","1969","5","19","Brazil","Bahia",NA,"Saida de Itiruçcu a Maracás.",NA,NA,NA,NA,"10",NA,NA,"US03271057","US03271057_01",NA,"Rosales","South America - Neotropics",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"465","2020-09-12 05:00:02-03","US","US","1456721","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"G. Klug","2067","1931","3",NA,"Peru","Loreto",NA,"Dept. Loreto: Florída, Río Putumayo, at mouth of Río Zubineta.",NA,NA,NA,NA,"200",NA,NA,"US03271065","US03271065_01",NA,"Rosales","South America - Neotropics",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"466","2020-09-12 05:00:02-03","US","US","2839349","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"G. Hatschbach","18664","1968","3","7","Brazil","Paraná",NA,"Rio do Cedro (mun. Guaraqueçaba).",NA,NA,NA,NA,NA,NA,NA,"US03271072","US03271072_01",NA,"Rosales","South America",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"467","2020-09-12 05:00:02-03","US","US","2631550","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"J. C. Lindeman & J. H. Haas","1610","1966","6","17","Brazil","Paraná",NA,"N. of Xambrê.",NA,NA,NA,NA,"400",NA,NA,"US03271058","US03271058_01",NA,"Rosales","South America",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"468","2020-09-12 05:00:02-03","US","US","1280196","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"P. K. Dusén","8066","1909","4","30","Brazil","Paraná",NA,"Ponta Grossa in silvula.",NA,NA,NA,NA,NA,NA,NA,"US03271054","US03271054_01",NA,"Rosales","South America",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"469","2020-09-12 05:00:02-03","US","US","2692469","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"J. Bruijn","1047","1966","8","18","Colombia","Bolívar",NA,"150 km N. of Barrancabermeja.","-74.07","8.25",NA,NA,"900",NA,NA,"US03271075",NA,NA,"Rosales","South America - Neotropics",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"470","2020-09-12 05:00:02-03","US","US","1458478","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"G. Klug","4060","1935","4",NA,"Peru","San Martin",NA,"Department of San Martín: Chazuta, Río Huallaga.",NA,NA,NA,NA,"260",NA,NA,"US03271067",NA,NA,"Rosales","South America - Neotropics",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"471","2020-09-12 05:00:02-03","US","US","3006704","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"W. R. Anderson","9205","1973","4","19","Brazil","Minas Gerais",NA,"22 km by road w of januaria on road to serra das araras, 1 km nw of large limestone hill",NA,NA,NA,NA,"610","610",NA,"US00316573","US00316573_01",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"472","2020-09-12 05:00:02-03","US","US","2839421","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"G. Hatschbach & C. Koczicki","19009","1968","4","11","Brazil","Paraná",NA,"Rio do Cedro (mun. Guaraqueçaba).",NA,NA,NA,NA,NA,NA,NA,"US03271062","US03271062_01",NA,"Rosales","South America",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"473","2020-09-12 05:00:02-03","US","US","2570640","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"-- Reitz & Klein, --","6569","1958","3","6","Brazil","Santa Catarina",NA,"Sabiá, Vidal Ramos.",NA,NA,NA,NA,"750",NA,NA,"US03271060","US03271060_01",NA,"Rosales","South America",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"474","2020-09-12 05:00:02-03","US","US","2752543","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"H. S. Irwin, R. M. Harley & Geo. L. Smith","31164","1971","2","27","Brazil","Bahia",NA,"Planalto do Brasil, Serra da Agua de Rega, ca. 28km N. of Seabra, road to Agua de Rega.",NA,NA,NA,NA,"1000",NA,NA,"US03271056","US03271056_01",NA,"Rosales","South America - Neotropics",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"475","2020-09-12 05:00:02-03","US","US","1457384","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"G. Klug","3004","1933","4",NA,"Peru","Loreto",NA,"Dept. Loreto: Balsapuerto.",NA,NA,NA,NA,"220",NA,NA,"US03271066",NA,NA,"Rosales","South America - Neotropics",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"476","2020-09-12 05:00:02-03","US","US","1456726","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"G. Klug","2073","1931","3",NA,"Peru","Loreto",NA,"Dept. Loreto: Florída, Río Putumayo, at mouth of Río Zubineta.",NA,NA,NA,NA,"200",NA,NA,"US03271069",NA,NA,"Rosales","South America - Neotropics",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"477","2020-09-12 05:00:02-03","US","US","1335517","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"H. H. Rusby","947","1886","5",NA,"Bolivia",NA,NA,"Guanai.",NA,NA,NA,NA,"610",NA,NA,"US03271079",NA,NA,"Rosales","South America - Neotropics",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"478","2020-09-12 05:00:02-03","US","US","3449883","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"E. M. Harris, M. Quigley, M. Hossein & C. Phillip","1073","1991","10","19","Guyana","U. Takutu-U. Essequibo",NA,"6.5 km NE of Warimure Ranch; SE flank of Kanuku Mts. foothills","-59.35","3.01667",NA,NA,"120",NA,NA,"US00752139","US00752139_01",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"479","2020-09-12 05:00:02-03","US","US","2889171","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"R. B. Foster","2571","1973","8","12","Peru","Madre de Dios",NA,"Dpto. Madre de Dios, Parque Nacional del Manu, Along forested edge of Cocha Cashu, ox-bow lake of Rio Manu.",NA,NA,NA,NA,NA,NA,NA,"US03271053",NA,NA,"Rosales","South America - Neotropics",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"480","2020-09-12 05:00:02-03","US","US","3676666","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"J. Jardim, S. C. Sant'Ana, E. B. Santos & A. Santos Jardim","1064","1997","5","23","Brazil","Bahia","Itacaré-Bahia","Rodovia para Itacaré, entrada ca. 1 km da BR-101. Ramal que leva às fazendas no sentido L, margem do Rio de Contas, ca. 2 km da entrada. Area de cultivo de cacua, area abandonada.","-39.2869","-14.3219","39 17 13 W","14 19 19 S",NA,NA,NA,"US01862989","US01862989_01",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"481","2020-09-12 05:00:02-03","US","US","3620748","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"P. Acevedo-Rodriguez, M. Chocce, P. Maceda & J. Carrillo","14392","2004","8","18","Peru","Madre de Dios",NA,"Madre de Dios: Río Amigillo (Amigió).","-70.1004","-12.5694",NA,NA,NA,NA,"NY, K, MO, P, B, F, US","US01061062","US01061062_01 US01061062_02",NA,"Rosales","South America - Neotropics","Photograph",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"482","2020-09-12 05:00:02-03","US","US","2568531","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"G. Hatschbach & C. Koczicki","19909","1968","4","11","Brazil","Paraná",NA,"Rio do Cedro (mun. Guaraqueçaba).",NA,NA,NA,NA,NA,NA,NA,"US03271061","US03271061_01",NA,"Rosales","South America",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"483","2020-09-12 05:00:02-03","US","US","1175675","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya microstachya",NA,NA,"K. Fiebrig","6201","1909",NA,NA,"Brazil","Paraná",NA,"In regione fluminis Alto Paraná.",NA,NA,NA,NA,NA,NA,NA,"US03271064","US03271064_01",NA,"Rosales","South America",NA,"microstachya",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"484","2020-09-02 16:25:59-03","Cenargen","CEN","107996","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Bauhinia","tomentosa","Bauhinia tomentosa","L.","D. M. Dedecca","C. Pacheco - IAC",NA,"1949","02","05","Brasil","SP","CAMPINAS","Campo Experimental Instituto Agronômico. Folha no herbário.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Doação do Instituto Agronômico - IAC (10384). Campinas - São Paulo.","CEN00107996","CEN00107996",NA,NA,NA,"Exsicatas",NA,NA,"1949","02",NA,"23900","auto",NA,NA,"1",NA,NA
"485","2020-09-02 16:26:28-03","Cenargen","CEN","98921","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Schnella","microstachya","Schnella microstachya","Raddi","D. N. S. Machado","Haroldo Cavalcante de Lima","8259","2016","06","27","Brasil","RJ","MARICA","Pindobas, Estrada do Camburi, antes da plataforma de vôo livre.","-42.853333","-22.8925","-42.853333","-22.8925","57","57","Fragmento de mata de morrote. Frutos maduros, verde-vinosos. Doação Jardim Botânico do Rio de Janeiro - RB 656442","CEN00098921","CEN00098921",NA,NA,NA,"Exsicatas",NA,NA,"2016","08",NA,NA,NA,NA,NA,"1",NA,NA
"486","2020-09-02 16:26:28-03","Cenargen","CEN","106222","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Schnella","microstachya","Schnella microstachya","Raddi","B. M. T. Walter","Anderson Cássio Sevilha","7350","2018","03","08","Brasil","MG","MONTEZUMA","Vargem de Salinas.","-42.437222","-15.266666","-42.437222","-15.266666","977","977",NA,"CEN00106222","CEN00106222",NA,NA,NA,"Exsicatas",NA,NA,"2018","08",NA,NA,NA,NA,NA,"4",NA,NA
"487","2019-12-09 17:29:59-03","UFPR","EFC","16366","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","Miller, D.Z.","Miller, D.Z.",NA,"2017","04","10","Brasil","Paraná","Curitiba","Capão do CIFLOMA","-49.2403","-25.4481","-49.2403","-25.4481","940","940","Liana sobre dossel da floresta (15 m), em Floresta Ombrófila Mista Montana","EFC016366",NA,NA,NA,NA,NA,NA,NA,"2017","04","10",NA,NA,NA,NA,NA,NA,NA
"488","2019-12-09 17:29:59-03","UFPR","EFC","18543","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","Souza, I.","Souza, I.","546","2019","07","30","Brasil","Rio de Janeiro","Silva Jardim","Borda de Capão","-42.370053","-22.724404","-42.370053","-22.724404","15","15","Liana lenhosa com gavinhas, frutos imaturos verdes e maduros secos indeiscentes.","EFC018543",NA,NA,NA,NA,NA,NA,NA,"2019","07","30",NA,NA,NA,NA,NA,NA,NA
"489","2019-12-09 17:29:59-03","UFPR","EFC","6292","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","Hatschbach, G.","Svolenski, A.C.; Tiepolo, G.","164","1996","07","16","Brasil","Paraná","Candói","Rio Jordão","-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,"Barragem, margem do rio. Árvore, frutos avermelhados. __COMMOM_NAME__: Pata-de-vaca","EFC006292",NA,NA,NA,NA,NA,NA,NA,"1996","10","01","42664","auto",NA,NA,NA,NA,NA
"490","2019-11-13 11:21:32-03","USP","SPF","200062","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","microstachya","Bauhinia microstachya massambabensis","Vaz","Anônimo","Farág, PRC","347","1997","02","27","Brasil","Rio de Janeiro","Armação dos Búzios",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00200062",NA,NA,NA,NA,NA,"massambabensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2019-11-13 11:21:32-03","USP","SPF","200066","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","microstachya","Bauhinia microstachya massambabensis","Vaz","Anônimo","Lima, HC","4745","1993","06","26","Brasil","Rio de Janeiro","Cabo Frio",NA,"-41.95","-22.833333","-41.95","-22.833333",NA,NA,NA,"SPF00200066",NA,NA,NA,NA,NA,"massambabensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2019-11-13 11:21:32-03","USP","SPF","200068","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","microstachya","Bauhinia microstachya massambabensis","Vaz","Vaz, AMSF","Farney, C","3914","1999","04","24","Brasil","Rio de Janeiro","Armação dos Búzios","Serra das Emerências",NA,NA,NA,NA,NA,NA,NA,"SPF00200068",NA,NA,NA,NA,NA,"massambabensis",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2019-11-13 11:21:32-03","USP","SPF","200069","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","microstachya","Bauhinia microstachya massambabensis","Vaz","Vaz, AMSF","Farney, C","3925","1999","06","25","Brasil","Rio de Janeiro","Armação dos Búzios",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00200069",NA,NA,NA,NA,NA,"massambabensis",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
