"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1254","2020-09-12 05:00:02-03","US","US","3210343","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"C. Kameyama, D. Zappi, I. Cordeiro & R. Simão",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01900390","1987","9","30",NA,"Myrtales","(Aubl.) DC.","Minas Gerais","Parque Nacional da Serra do Cipó. Serra da Bandeirinha",NA,NA,"US01900390_01 US01900390_02",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"26557","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1255","2020-09-12 05:00:02-03","US","US","3136859","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"G. Hatschbach, M. M. Hatschbach & V. Nicolack","52907","South America - Neotropics","Brazil",NA,NA,NA,"US01900384","1989","5","19",NA,"Myrtales","(Aubl.) DC.","Minas Gerais","Ouro Fino","700",NA,"US01900384_01 US01900384_02",NA,"Conceição do Mato Dentro","-43.4249992370605","-19.0372009277344",NA,"60318","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1256","2020-09-12 05:00:02-03","US","US","3501000","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"P. Mutchnick","1569","South America - Neotropics","Guyana",NA,NA,NA,"US00938995","1995","6","6",NA,"Myrtales","(Aubl.) DC.","Potaro-Siparuni","Northern Pakaraimas; W of Kato Village, Ciong River and Ciong Falls","830",NA,NA,"Almeda, F.; Penneys, D. S.",NA,"-59.8092","4.66333",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1257","2020-09-12 05:00:02-03","US","US","2842884","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"G. Davidse & A. C. Gonzalez","12313","South America - Neotropics","Venezuela",NA,NA,NA,"US02924325","1977","4","29",NA,"Myrtales","(Aubl.) DC.","Apure","Distrito Pedro Camejo, between the Río Cinaruco near the mouth of Caño San Miguel and the southern part of the Galerias de Cinaruco.","38",NA,NA,NA,NA,"-67.28","6.55",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1258","2020-09-12 05:00:02-03","US","US","2846608","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"J.-J. de Granville","2849","South America - Neotropics","French Guiana",NA,NA,NA,"US00625790","1978","2","5",NA,"Myrtales","(Aubl.) DC.",NA,"Savane Bordelaise",NA,NA,"US00625790_01","Renner, S. S.",NA,"-52.46","4.96",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1259","2020-09-12 05:00:02-03","US","US","1185192","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"F. M. R. Leprieur","85","South America - Neotropics","French Guiana",NA,NA,NA,"US00625794","1834",NA,NA,NA,"Myrtales","(Aubl.) DC.",NA,NA,NA,NA,NA,"Renner, S. S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1260","2020-09-12 05:00:02-03","US","US","2554981","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"C. H. L. Sastre & F. Sastre","243","South America - Neotropics","French Guiana",NA,NA,NA,"US00625789","1968","3","23",NA,"Myrtales","(Aubl.) DC.",NA,"Charvein",NA,NA,NA,"Renner, S. S.",NA,"-53.9","5.56",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1261","2020-09-12 05:00:02-03","US","US","3289850","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora microphylla",NA,"A. Gröger","573","South America - Neotropics","Venezuela",NA,NA,NA,"US00741420","1992","11","30",NA,"Myrtales","Naudin","Amazonas","Puerto Ayacucho hacia Samariapo; km 61; en cruce hacia Pto. Venado",NA,NA,NA,"Wurdack, J. J., (US), US (UNITED STATES)","Atures","-67.8","5.25","microphylla",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1262","2020-09-12 05:00:02-03","US","US","2627369","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"R. A. Schnell","11076","South America - Neotropics","French Guiana",NA,NA,NA,"US00626148","1961","8","12",NA,"Myrtales","(Aubl.) DC.",NA,"Gatiti region",NA,NA,NA,"Renner, S. S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1263","2020-09-12 05:00:02-03","US","US","2565005","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"T. Lasser & V. Vareschi","3886","South America - Neotropics","Venezuela",NA,NA,NA,"US02924326","1955","8","2",NA,"Myrtales","(Aubl.) DC.","Apure","Sabanas del lago de Guanoco, Edo. Apure.",NA,NA,"US02924326_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1264","2020-09-12 05:00:02-03","US","US","2918199","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"R. M. Harley, G. L. Bromley, A. M. Carvalho, J. L. Hage & H. S. Brito","21859","South America - Neotropics","Brazil",NA,NA,NA,"US01900358","1980","4","28",NA,"Myrtales","(Aubl.) DC.","Bahia","Chapadão Ocidental da Bahia. 12 km N of Correntina, on the road to Inhaúmas. F3","600",NA,"US01900358_01 US01900358_02",NA,NA,"-44.67","-13.25",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1265","2020-09-12 05:00:02-03","US","US","2562615","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"G. T. Prance, E. Forero, L. F. Coelho & J. F. Ramos","5739","South America - Neotropics","Brazil",NA,NA,NA,"US01900414","1968","7","9",NA,"Myrtales","(Aubl.) DC.","Rondônia","km 215-216 Madeira-Mamoré railroad near Abunã",NA,NA,"US01900414_01 US01900414_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1266","2020-09-12 05:00:02-03","US","US","3483673","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"N. Ritter & M. Ritter","3361","South America - Neotropics","Bolivia",NA,NA,NA,"US02924337","1996","6","19",NA,"Myrtales","(Aubl.) DC.","Beni","Department of Beni, Province of Cercado, Laguna Suarez, approximately 5 km S.E. of the City of Trinidad.","160",NA,NA,NA,NA,"-64.8883","-14.8928",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1267","2020-09-12 05:00:02-03","US","US","3025663","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"A. Stoffers, A. .R. A. Görts-van Rijn, B. Welle & K. Bonsen","438","South America - Neotropics","Guyana",NA,NA,NA,"US00625784","1982","11","19",NA,"Myrtales","(Aubl.) DC.","U. Takutu-U. Essequibo","Aishalton Hospital, vic.",NA,NA,"US00625784_01","Renner, S. S.",NA,"-59.25","2.5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1268","2020-09-12 05:00:02-03","US","US","2899706","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"O. Huber","4560","South America - Neotropics","Venezuela",NA,NA,NA,"US00741455","1979","10","9",NA,"Myrtales","(Aubl.) DC.","Amazonas","Laguna Maguari, cerro N of, SE of valley of Río Parucito","300",NA,NA,"Renner, S. S.","Atures","-65.8","5.71",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1269","2020-09-12 05:00:02-03","US","US","2426272","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"J. M. Pires, N. Silva & R. Souza","9135","South America - Neotropics","Brazil",NA,NA,NA,"US01900418","1963","4","16",NA,"Myrtales","(Aubl.) DC.","Distrito Federal","Campus da Universidade",NA,NA,"US01900418_01 US01900418_02",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1270","2020-09-12 05:00:02-03","US","US","3025665","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"A. Stoffers, A. .R. A. Görts-van Rijn, B. Welle & K. Bonsen","340","South America - Neotropics","Guyana",NA,NA,NA,"US00625781","1982","11","17",NA,"Myrtales","(Aubl.) DC.","U. Takutu-U. Essequibo","Makatui savanna, ca. 3.5 km SW of Aishalton",NA,NA,"US00625781_01","Renner, S. S.",NA,"-59.25","2.5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1271","2020-09-12 05:00:02-03","US","US","2369145","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"L. Uribe","3500","South America - Neotropics","Colombia",NA,NA,NA,"US02924343","1960","7","31",NA,"Myrtales","(Aubl.) DC.","Magdalena","Bajo Magdalena - Departamento del Magdalena: Tamalameque, sabana de egidos.","70",NA,"US02924343_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1272","2020-09-12 05:00:02-03","US","US","2369036","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"P. B. Cavalcante","880","South America - Neotropics","Brazil",NA,NA,NA,"US01900440","1960","6","27",NA,"Myrtales","(Aubl.) DC.","Pará","Rio Pará Parú de Oeste",NA,NA,"US01900440_01 US01900440_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1273","2020-09-12 05:00:02-03","US","US","2854114","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"G. Davidse & A. C. González","13918","South America - Neotropics","Venezuela",NA,NA,NA,"US02924328","1978","2","9",NA,"Myrtales","(Aubl.) DC.","Apure","Distrito San Fernando, ca. 4.5 km airline ESE of San Carlos del Meta along the banks of the Río Meta.","60",NA,NA,NA,NA,"-67.83","6.32",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1274","2020-09-12 05:00:02-03","US","US","3041061","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"J. A. Steyermark, B. K. Holst & B. Manara","131129","South America - Neotropics","Venezuela",NA,NA,NA,"US00741439","1985","9","2",NA,"Myrtales","(Aubl.) DC.","Bolívar","Caicara del Orinoco, 14 km SW of","50",NA,NA,"Renner, S. S.","Cedeño","-66.25","7.58",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1275","2020-09-12 05:00:02-03","US","US","2686457","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"S. López-Palacios","2984","South America - Neotropics","Venezuela",NA,NA,NA,"US02924333","1972","10","16",NA,"Myrtales","(Aubl.) DC.","Apure","Guacas (Edo. Apure).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1276","2020-09-12 05:00:02-03","US","US","2426282","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"E. P. Heringer","7046","South America - Neotropics","Brazil",NA,NA,NA,"US01903159","1959","5","28",NA,"Myrtales","(Aubl.) DC.","Minas Gerais","Fazenda das Pindaibas",NA,NA,"US01903159_01 US01903159_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1277","2020-09-12 05:00:02-03","US","US","3576726","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,NA,"5224","South America - Neotropics","Venezuela",NA,NA,NA,"US01206879","2001","5","24",NA,"Myrtales","(Aubl.) DC.","Amazonas","Atabapo, alrededor del campamento de C.V.G. (Los Pozos)","50","100",NA,"Díaz, W. A.","Atabapo","-67.6317","3.9542",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1278","2020-09-12 05:00:02-03","US","US","2585834A","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"J. A. Steyermark & G. S. Bunting","103217","South America - Neotropics","Venezuela",NA,NA,NA,"US00741429","1970","5","7",NA,"Myrtales","(Aubl.) DC.","Amazonas","Cerro Yapacána, entre el Campamento Base y la sabana grande","125",NA,NA,"Renner, S. S.",NA,"-66.75","3.75",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1279","2020-09-12 05:00:02-03","US","US","2750885","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"L. E. Ruíz-Terán","10893","South America - Neotropics","Venezuela",NA,NA,NA,"US00741442","1974","7","6",NA,"Myrtales","(Aubl.) DC.","Bolívar","Santa Elena de Uairen, en trayecto de unos 7km hacia Kukenan, Gran Sabana","900",NA,NA,"Renner, S. S.","Roscio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1280","2020-09-12 05:00:02-03","US","US","1185159","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"E. Mélinon","41","South America - Neotropics","French Guiana",NA,NA,NA,"US00626118","1842",NA,NA,NA,"Myrtales","(Aubl.) DC.",NA,"Maroni R.",NA,NA,NA,"Renner, S. S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1281","2020-09-12 05:00:02-03","US","US","2780642","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"G. Davidse","5512","South America - Neotropics","Colombia",NA,NA,NA,"US02924346","1973","1","3",NA,"Myrtales","(Aubl.) DC.","Meta","Meta: 20 km W of Puerto Lopez along the road to Villavicencio.","190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1282","2020-09-12 05:00:02-03","US","US","3506833","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"H. D. Clarke","900","South America - Neotropics","Guyana",NA,NA,NA,"US00923849","1996","1","30",NA,"Myrtales","(Aubl.) DC.","Cuyuni-Mazaruni","Utshi R. to Great Falls trail, on Kamarang R.","910",NA,NA,"Almeda, F.; Penneys, D. S.",NA,"-61.1083","5.66917",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1283","2020-09-12 05:00:02-03","US","US","2429681","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"M. Cárdenas","5677","South America - Neotropics","Bolivia",NA,NA,NA,"US02924341",NA,NA,NA,NA,"Myrtales","(Aubl.) DC.","La Paz","Near Apolo-La Paz, Bolivia.","1300",NA,"US02924341_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1284","2020-09-12 05:00:02-03","US","US","2929397","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"N. A. Rosa","3077","South America - Neotropics","Brazil",NA,NA,NA,"US01900431","1979","2","7",NA,"Myrtales","(Aubl.) DC.","Roraima","Fazenda Canada margem direita do rio Uraricuera",NA,NA,"US01900431_01 US01900431_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1285","2020-09-12 05:00:02-03","US","US","3103844","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"C. Proença","189","South America - Neotropics","Brazil",NA,NA,NA,"US01900413","1982","6","23",NA,"Myrtales","(Aubl.) DC.","Distrito Federal","Cabeça do Vale do Capão da Onça","970","1000","US01900413_01 US01900413_02",NA,"Brasília","-47.63","-15.82",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1286","2020-09-12 05:00:02-03","US","US","3373605","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"G. Hatschbach, A. Schinini & J. M. Silva","64920","South America - Neotropics","Brazil",NA,NA,NA,"US01900399","1996","4","14",NA,"Myrtales","(Aubl.) DC.","Minas Gerais","Rio da Onça",NA,NA,"US01900399_01 US01900399_02",NA,"Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,"37503","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1287","2020-09-12 05:00:02-03","US","US","2248293","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"L. Smith & A. Macedo",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01900372","1956","10","17",NA,"Myrtales","(Aubl.) DC.","Goiás",NA,NA,NA,"US01900372_01 US01900372_02",NA,"Anápolis","-48.9528007507324","-16.3267002105713",NA,"31830","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1288","2020-09-12 05:00:02-03","US","US","2736476","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"A. H. Gentry & S. S. Tillett","10882","South America - Neotropics","Venezuela",NA,NA,NA,"US00741449","1974","3","24",NA,"Myrtales","(Aubl.) DC.","Amazonas","San Fernando de Atabapo road to Santa Barbara, 12-40 km from San Fernando","110",NA,NA,"Renner, S. S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1289","2020-09-12 05:00:02-03","US","US","2459286","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"D. Sucre & M. Luiza","829","South America - Neotropics","Brazil",NA,NA,NA,"US01900412","1965","10","2",NA,"Myrtales","(Aubl.) DC.","Distrito Federal","Pântano do Zoobotânico",NA,NA,"US01900412_01 US01900412_02",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1290","2020-09-12 05:00:02-03","US","US","3705044","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"S. G. Beck & R. d. Michel","20811","South America - Neotropics","Bolivia",NA,NA,NA,"US03065892","1993","9","16",NA,"Myrtales","(Aubl.) DC.","Beni","Depto. Beni, Prov. Gral. Ballivián, Santa Rosa 63 Kms hacia Puerto Santa Teresa del río Yata.","170",NA,"US03065892_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1291","2020-09-12 05:00:02-03","US","US","2939771","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"E. P. Heringer, T. S. Figueiras & R. C. Mendonça","7434","South America - Neotropics","Brazil",NA,NA,NA,"US01900382","1982","4","6",NA,"Myrtales","(Aubl.) DC.","Distrito Federal","Lago Paranoá, confluência do Córrego Canjerana",NA,NA,"US01900382_01 US01900382_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1292","2020-09-12 05:00:02-03","US","US","3181331","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"G. Hatschbach, M. M. Hatschbach & V. Nicolack","53447","South America - Neotropics","Brazil",NA,NA,NA,"US01900359","1989","9","18",NA,"Myrtales","(Aubl.) DC.","Bahia","Cachoeira do Fraga",NA,NA,"US01900359_01 US01900359_02",NA,"Rio de Contas","-41.8114013671875","-13.5789003372192",NA,"49773","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1293","2020-09-12 05:00:02-03","US","US","3523456","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"K. M. Redden, C. Perry & C. Paul","1499","South America - Neotropics","Guyana",NA,NA,NA,"US00943269","2004","1","22",NA,"Myrtales","(Aubl.) DC.","Cuyuni-Mazaruni","Pakaraima Mts., Imbaimadai, Karowrieng River. 1.84 miles E of base Camp 1","496",NA,NA,"Michelangeli, F. A.; Martin, C.",NA,"-60.2487","5.676",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1294","2020-09-12 05:00:02-03","US","US","3037791","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"R. Haase","534","South America - Neotropics","Bolivia",NA,NA,NA,"US01900360","1984","9","12",NA,"Myrtales","(Aubl.) DC.",NA,"Dpto. La Paz, Prov. Iturralde, Luisita. W del rio Beni","180",NA,NA,NA,NA,"-67.25","-13.08",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1295","2020-09-12 05:00:02-03","US","US","2623769","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"-- Brade","13746","South America - Neotropics","Brazil",NA,NA,NA,"US01900366","1934","6",NA,NA,"Myrtales","(Aubl.) DC.","Minas Gerais",NA,NA,NA,"US01900366_01 US01900366_02",NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,"101169","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1296","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","(Aubl.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1297","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","(Aubl.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1298","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","(Aubl.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1299","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"K. M. Redden, K. J. Wurdack, S. N. Alexander, C. Perry, C. Jacobis, D. Hunter, V. Roland & H. Hunter","7141","South America - Neotropics","Guyana",NA,NA,NA,NA,"2010","7","29",NA,"Myrtales","(Aubl.) DC.","Cuyuni-Mazaruni","Imbaimadai, white sand savanna on west side of airstrip","516",NA,NA,"Michelangeli, F. A.",NA,"-60.2989","5.70636",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1300","2020-09-12 05:00:02-03","US","US","2623773","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"A. P. Duarte","2852","South America - Neotropics","Brazil",NA,NA,NA,"US01900410","1950","8","19",NA,"Myrtales","(Aubl.) DC.","Minas Gerais","Serra da Catiara","1100",NA,"US01900410_01 US01900410_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
