"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","infraspecificEpithet","continentOcean","preparationType","occurrenceRemarks","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","relatedCatalogItem","dayIdentified","relationshipType","fieldNumber","individualCount","typeStatus"
"713","2020-11-12 16:58:42-03","UEL","FUEL","8775","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Marchioretto, MS","Soares, LH; Francisco das Chagas e Silva","20","1986","12","10","Brasil","Paraná","Tamarana","Rod. Londrina-Mauá, km74","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,"FUEL019499",NA,"Tracheophyta","Caryophyllales",NA,NA,NA,NA,"2019","23681","auto","10",NA,NA,"08",NA,NA,NA,NA
"714","2020-11-12 16:58:42-03","UEL","FUEL","52477","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Valduga, E","Valduga, E","241","2012","01","07","Brasil","Rio Grande do Sul","Santa Tereza","Reserva Brum - RPPN, Linha Pederneira, próximo ao arroio 22","-51.7352981567383","-29.1688995361328",NA,NA,"400","400",NA,NA,"Tracheophyta","Caryophyllales",NA,NA,NA,NA,"2013","10273","auto","04",NA,NA,"16",NA,NA,NA,NA
"715","2019-11-01 14:51:50-03","UnB","UB","14488","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Senna, LR","Melo, E; França, F; Silva, BM; Sena, L; Rodrigues, M","3381","2001","04","20","Brasil","Bahia","Morro do Chapéu","Fazenda Beira Rio. 6km L da cidade de Morro do Chapéu ao longo da BA 052","-41.107222","-11.577778","-41.107222","-11.577778","925","925",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Xilopódio alongado até ca. 30cm de profundidade no solo. Brácteas verde-vináceas, tubo estaminal verde com ápice amarelo.&nf;OBS: Material tratado com álcool comercial.; Erva xilopodífera com ramos vináceos. Fruto vináceo.; Vegetação savanóide antropiz","2006",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"716","2019-11-01 14:51:50-03","UnB","UB","152229","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Furlan, A","Grota, AS","230","1958","05","01","Brasil","São Paulo",NA,"Ap. Proximidades de Cabrouva.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Trepadeira; Margem da estrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2019-11-01 14:51:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Marchioretto, MS","Fróes, RL","27015","1951","04","23","Brasil","Pará",NA,"Rio Vermelho; região do Tocantins",NA,NA,NA,NA,NA,NA,"UB0037743","UB0037743","Dicotyledoneae",NA,NA,"Southern America",NA,"Erva trepadeira; inflorescência branca; Várzea","2004",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"718","2019-11-01 14:51:50-03","UnB","UB","147052","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Pederson, TM","Hatschbach, G","47592","1984","03","08","Brasil","Paraná ","Palmeira","Rod. BR-277, descida Rio Capivara. Interior sombrio de mata de galeria.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Erva de flores alvescentes;; Interior sombrio da mata de galeria","1991","35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"719","2019-11-01 14:51:50-03","UnB","UB","121824","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Hatschbach, G","47592","1984","03","08","Brasil","Paraná ","Palmeira","Rodovia BR-277, descida Rio Capivara","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Flores alvescentes.; Erva.; Interior sombrio da mata de galeria",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"720","2019-11-01 14:51:50-03","UnB","UB","14473","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata acuminata","Mart.","Senna, LR","Noblick, LR; Pinto, A","2861","1983","11","19","Brasil","Bahia","Andaraí","Balneário - 2km de Andaraí antes da ponte do rio Paraguaçu","-41.3","-12.25","-41.3","-12.25",NA,NA,NA,NA,"Dicotyledoneae",NA,"acuminata","Southern America",NA,"Rasteira. Flor esbranquiçada; Solo: areia branca.","2006",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"721","2019-11-01 14:51:50-03","UnB","UB","14475","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata acuminata","Mart.","Senna, LR","Irwin, HS; Harley, RM; Smith, GL","32350","1971","02","17","Brasil","Bahia",NA,"At summit of Morro do Chapéu, ca. 7km S. of town of Morro do Chapéu",NA,NA,NA,NA,"1150","1150",NA,NA,"Dicotyledoneae",NA,"acuminata","Southern America",NA,"the inflorescences erect; Decumbent herb. Flor red-brown; Outcrops and sand-filled crevices and depressions.","2006",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"722","2019-11-01 14:51:50-03","UnB","UB","14472","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata maximilianii","(Mart. ex Moq.) S.H. Sohmer","Senna, LR","Belém, RP; Magalhães, M","639","1965","04","01","Brasil","Bahia","Ilhéus","Centro de Pesquisas do Cacau; CEPLAC, CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"maximilianii","Southern America",NA,"Planta de 2m. Inflorescência esverdeada","2006","61245","auto","03",NA,NA,NA,NA,NA,NA,NA
"723","2020-11-27 11:33:10-03","UFU","HUFU","61648","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Machioretto, M.S.","Krieger, L.","10260","1971","03","13","Brasil","Minas Gerais","Juíz de Fora","Retiro","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"HUFU00000382",NA,NA,NA,NA,NA,NA,"Erva, até 1 m alt. Flores esverdeadas.; Em lugares úmidos.","2010","36144","auto","01",NA,NA,NA,NA,NA,NA,NA
"724","2020-08-20 14:55:31-03","UFSC","FLOR","44516","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Marchioretto, M.S.","Stival-Santos, A.; Uller, H.F. & Silveira, S.","309","2008","12","15","Brasil","Santa Catarina","Celso Ramos","Linha Fabris.","-51.301944","-27.629722","51º18'7''W","27º37'47''S","749","749","FLOR0044516","FLOR0044516",NA,"Caryophyllales",NA,NA,NA,"herbácea, flor verde. Florística IFFSC 1187 (Erva Terrícola) Floresta Estacional Decidual.","2011",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"725","2020-08-20 14:55:31-03","UFSC","FLOR","5221","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Reitz, R.; Klein, R.M.","16987","1964","10","03","Brasil","Santa Catarina","São Miguel Do Oeste","Peperi, Paraíso.",NA,NA,NA,NA,"600","600","FLOR0005221","FLOR0005221",NA,"Caryophyllales",NA,NA,NA,"erva, flor creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2020-08-20 20:38:21-03","UFSC","FLOR","23983","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Pedersen, T.M.","Kummrow, R.; Soares, A.A.","3099","1988","11","23","Brasil","Paraná","Curitiba","Parque Iguaçu.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"FLOR0023983","FLOR0023983",NA,"Caryophyllales",NA,NA,NA,"apoiante, flor alvacenta, 1,5m altura","1991","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"727","2020-08-20 20:38:21-03","UFSC","FLOR","30713","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Jarenkow, J.A.","Jarenkow, J.A.; Waechter, J.L.","3860","1999","01","21","Brasil","Rio Grande do Sul","Candelária","Cerro Botucaraí.","-52.7888984680176","-29.6692008972168",NA,NA,NA,NA,"FLOR0030713","FLOR0030713",NA,"Caryophyllales",NA,NA,NA,"erva terrícola, flor inflorescência verde-amarelada, 0,3 a 0,4m altura","1999","28166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"728","2020-08-20 20:38:21-03","UFSC","FLOR","27845","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Jarenkow, J.A.","Jarenkow, J.A.","3103","1996","03","02","Brasil","Rio Grande do Sul","Marcelino Ramos","Mata do Sétimo Céu.","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"FLOR0027845","FLOR0027845",NA,"Caryophyllales",NA,NA,NA,"trepadeira, flor verde-amarelada","1996","18635","auto",NA,NA,NA,NA,NA,NA,NA,NA
"729","2020-08-20 20:38:21-03","UFSC","FLOR","26872","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Jarenkow, J.A.","Jarenkow, J.A.; Waechter, J.L.","1662","1990","03","27","Brasil","Rio Grande do Sul","Torres","Boa União.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0026872","FLOR0026872",NA,"Caryophyllales",NA,NA,NA,"trepadeira, flor amarela","1994","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"730","2020-08-20 14:55:31-03","UFSC","FLOR","5220","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Reitz, R.; Klein, R.M.","16628","1963","12","30","Brasil","Santa Catarina","Chapecó","Seminário Diocesano.","-52.6183013916016","-27.096399307251",NA,NA,"450","450","FLOR0005220","FLOR0005220",NA,"Caryophyllales",NA,NA,NA,"erva, flor cor de palha",NA,"22671","auto",NA,NA,NA,NA,NA,NA,NA,NA
"731","2020-08-20 14:55:31-03","UFSC","FLOR","1276","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Klein, R.M.; Bresolin, A.","8030","1968","12","17","Brasil","Santa Catarina","Florianópolis","Tapera, Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"100","100","FLOR0001276","FLOR0001276",NA,"Caryophyllales",NA,NA,NA,"erva, flor branca",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"732","2018-02-26 18:31:28-03","UFMT","UFMT","27998","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Siqueira, J.C.","Árbocz, G.F.; Assis, M.C.; Silva, M.R.; Zanella, J.","4183","1997","07","05","Brasil","Mato Grosso","Aripuanã","Gleba Aripuanã a 25 km da cidade em direção sudoeste.","-59.608333","-10.276389","-59.608333","-10.276389",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIRD/ PRODEAGRO /SEPLAN -MT; Erva ereta de 50cm. Flores brancas.; Floresta de transição entre ombrófila e estacional(mata seca)","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2019-05-10 18:38:10-03","UFMT","UFMT","27991","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Siqueira, J.C.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","18376","1997","07","08","Brasil","Mato Grosso","Castanheira","Beira da estrada Juína- Juruena.","-58.733333","-10.95","-58.733333","-10.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIRD/ PRODEAGRO /SEPLAN -MT; Escandente; flores creme; frutos imaturos verdes.; Contato Floresta Ombrófila- Floresta Estacional.","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2021-03-04 15:42:45-03","IF","SPSF","22979","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata",NA,NA,"J.M.Torezan","636","1997","12","15","Brasil","SP","Itararé","Bom Sucesso do Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,"América do Sul",NA,"COLETA: XLS: SPSFAntigo;",NA,"27729","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"735","2021-03-04 15:42:45-03","IF","SPSF","33885","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata",NA,NA,"C.Urbanetz","119","2003","04","21","Brasil","SP","Iporanga","Parque Estadual de Intervales","-48.499444","-24.338333",NA,NA,"550","550",NA,NA,"Magnoliophyta","Caryophyllales",NA,"América do Sul",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Vegetacao secundaria&nf;;",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"736","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Sello, HL","s.n.",NA,NA,NA,"?",NA,NA,"ad Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Pohl, JBE","s.n.",NA,NA,NA,"?",NA,NA,"ad Paraïba et Piarrahi inter fruticetis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Schott, HW","s.n.",NA,NA,NA,"?",NA,NA,"ad Serra Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Blanchet, JS","s.n.",NA,NA,NA,"?",NA,NA,"ad Bahiam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Regnell, AF","II229*",NA,NA,NA,"?",NA,NA,"ad Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Martius, CFP","s.n.",NA,NA,NA,"?",NA,NA,"in silvis prope aeternis prope Taguahy prov. Rio de Janeiro et ad praesidium S. Joâo Baptista prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Lund, PW","Herb. Warms.n.",NA,NA,NA,"?",NA,NA,"ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Riedel, L","s.n.",NA,NA,NA,"?",NA,NA,"in umbrosis humidiusculis ad Castel novo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2021-02-08 12:31:33-03","UFRGS","ICN","163404","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Grings, M","Grings, M","1032","2010","03","21","Brasil","RS","Candelária","Cerro do Botucaraí","-52.838333","-29.707222","-52.838333","-29.707222","560","560",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"erva com flores de cor creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2021-02-08 12:31:33-03","UFRGS","ICN","196814","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Medina, WA","Ferrucci, MS; et al.","3421","2017","03","20","Argentina","Misiones","Iguazú","Parque Nacional Cataratas de Iguazú. Sandero Yacaratiá","-54.4575","-25.659722","-54.4575","-25.659722","192","192",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"apoiante;borda de mata","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2021-02-08 12:31:33-03","UFRGS","ICN","007103","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Vasconcellos, J","Irgang, BE; Baptista, LRM; Ceroni, Z; Oliveira, PL","s.n.","1969","07","23","Brasil","RS","Derrubadas","Parque Estadual do Turvo","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).; interior de mato",NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA,NA
"747","2021-02-08 12:31:33-03","UFRGS","ICN","088850","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Sobral, M","Sobral, M","3871",NA,NA,NA,"Brasil","RS","Santa Maria","Lar Metodista","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"748","2021-02-08 12:31:33-03","UFRGS","ICN","163760","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Trevisan, R","Grings, M; Martin Molz; Trevisan, R; Tiago Closs De Marchi","s.n.","2009","06","27","Brasil","SC","Lages","Fazenda Pai Querê Coord.: 543274 6859103","-50.326099395752","-27.8160991668701",NA,NA,"812","812",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA
"749","2021-02-08 12:31:33-03","UFRGS","ICN","005294","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Pedersen, TM","Pedersen, TM","5316","1959","12","21","Argentina","Corrientes","San Cosme",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).; Subshrub 1m; Woodland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2021-02-08 12:31:33-03","UFRGS","ICN","196848","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Medina, WA","Ferrucci, MS; et al.","3421","2017","03","20","Argentina","Misiones","Iguazú","Parque Nacional Iguazú.Sendero Yacaratiá","-54.4575","-25.659722","-54.4575","-25.659722","192","192",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Apoyante,borda de selva","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2021-02-08 12:31:33-03","UFRGS","ICN","027623","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Vasconcellos, J","Baptista, LRM; Porto, ML; et al.","s.n.",NA,NA,NA,"Brasil","RS","Derrubadas","Parque Estadual do Turvo","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA,NA
"752","2021-02-08 12:31:33-03","UFRGS","ICN","047746","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Vasconcellos, J","Irgang, BE","s.n.",NA,NA,NA,"Brasil","RS","Derrubadas","Parque Estadual do Turvo","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA,NA
"753","2021-02-08 12:31:33-03","UFRGS","ICN","140413","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Jarenkow, JA","Inácio, CD","59","2005","03","11","Brasil","RS","Derrubadas","Parque Estadual do Turvo","-53.8608016967773","-27.2646999359131",NA,NA,"440","440",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).; Trepadeira; Interior de floresta, solo argiloso.",NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA,NA
"754","2021-02-08 12:31:33-03","UFRGS","ICN","159642","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Grings, M","Grings, M","412","2009","03","07","Brasil","RS","Itacurubi","Projeto de Assentamento Conquista da Luta","-55.2352981567383","-28.7952995300293",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"erva ereta com flores brancas; em interior de floresta de galeria da Sanga do Pessegueiro",NA,"30791","auto",NA,NA,NA,NA,NA,NA,NA,NA
"755","2021-02-08 12:31:33-03","UFRGS","ICN","167676","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Grings, M","Grings, M","1256","2008","02","06","Brasil","RS","Jóia","Projeto de Assentamento Santa Tecla","-54.122200012207","-28.6466999053955",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"erva ereta frutificando; em interior de floresta de galeria",NA,"36931","auto",NA,NA,NA,NA,NA,NA,NA,NA
"756","2021-02-08 12:31:33-03","UFRGS","ICN","016160","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Rambo, B","Rambo, B","s.n.","1951","02","12","Brasil","RS","Palmeira das Missões",NA,"-53.3135986328125","-27.8994007110596",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).; em pinhal",NA,"33527","auto",NA,NA,NA,NA,NA,NA,NA,NA
"757","2021-02-08 12:31:33-03","UFRGS","ICN","026879","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Vasconcellos, J","Irgang, BE; Porto, ML; et al.","s.n.","1974","12","07","Brasil","RS","Planalto","Reserva de Planalto","-53.0586013793945","-27.3288993835449",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,"14684","auto",NA,NA,NA,NA,NA,NA,NA,NA
"758","2021-02-08 12:31:33-03","UFRGS","ICN","159873","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Grings, M","Grings, M","484",NA,NA,NA,"Brasil","RS","Quevedos",NA,"-54.0717010498047","-29.3525009155273",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"erva com flores creme; em interior de floresta de encosta",NA,"28027","auto",NA,NA,NA,NA,NA,NA,NA,NA
"759","2021-02-08 12:31:33-03","UFRGS","ICN","159643","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Grings, M","Grings, M","413","2009","03","05","Brasil","RS","Sananduva","Projeto de Assentamento Três Pinheiros/Sede","-51.8067016601562","-27.9496994018555",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"flores cor creme; em interior de mata com araucária",NA,"22915","auto",NA,NA,NA,NA,NA,NA,NA,NA
"760","2021-02-08 12:31:33-03","UFRGS","ICN","029655","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Vasconcellos, J","Irgang, BE","s.n.","1975","10","15","Brasil","RS","Torres","Serra das Tres Forquilhas","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"761","2021-02-08 12:31:33-03","UFRGS","ICN","180085","S","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata maximiliani","(Mart. ex Moq.) Sohmer",NA,"Hunziker, AT","2015","1942","05","12","Argentina","Salta","Orán","Urundel: Arroyo Nipán",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"maximiliani","América do Sul",NA,"Doação CORD; Frecuente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2021-02-08 12:31:33-03","UFRGS","ICN","165504","S","Plantae","Amaranthaceae","Chamissoa","cf. acuminata","Chamissoa cf. acuminata","Mart.","Grings, M","Grings, M; Setubal, RB; Pasini, E","1075","2010","08","01","Brasil","SC","Monte Castelo","BR-116 antes da Serra do Espigão vindo de Mafra","-50.2310981750488","-26.4622001647949",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"erva decumbente, frutificando; em mata com araucária na beira da rodovia",NA,"43489","auto",NA,NA,NA,NA,NA,NA,NA,NA
"763","2021-03-03 22:00:02-03","FLAS","FLAS","188535","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"J. Richard Abbott","16543",NA,NA,NA,"Bolivia","Santa Cruz","Ñuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2020-08-26 10:47:35-03","MCN-FZBRS","HAS","44510","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Schmidt, R.","1121","2005","04",NA,"Brasil","Rio Grande do Sul","Itati","Arroio Carvalho; Estação Ecológica Estadual Aratinga.",NA,NA,NA,NA,NA,NA,"HAS0044510",NA,"Magnoliophyta",NA,NA,NA,NA,"trepadeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
