"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","scientificNameAuthorship","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"46","2021-03-15 16:37:00-03","NY","NYBG","00986937","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","M. G. Vieira","539","1979","10","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1272861' target='other'> <mi>dwc_moreinfo</mi></a>","NY00986937","Magnoliophyta","Myrtales",NA,"Rondônia","Aríquemes","A 12km de Ariquemes, entrada Companhia Frey Rondônia, numa entrada a esquerda","-63.0406","-9.9133",NA,"NY00986937_01","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1580446","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","P. Pedraza-Peñalosa","2320","2011","07","24","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1642435' target='other'> <mi>dwc_moreinfo</mi></a>","NY01580446","Magnoliophyta","Myrtales","F. A. Michelangeli; R. Kriebel","Antioquia","Frontino","Parque Nacional Natural Las Orquídeas, Vereda Venados Abajo; camino de la cabaña de Venados a la vereda Alto Bonito, al frente de la cabaña. Bosque al borde del camino","-76.3208","6.53628","900","NY01580446_01","DC.","920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","3241133","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J. Steinbach","7312","1925","10","30","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3550953' target='other'> <mi>dwc_moreinfo</mi></a>","NY03241133","Magnoliophyta","Myrtales",NA,"Santa Cruz","Sara","Bosque B. Vista",NA,NA,"450",NA,"DC.","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","3241112","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","G. S. Bunting","11579","1982","05","04","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3550766' target='other'> <mi>dwc_moreinfo</mi></a>","NY03241112","Magnoliophyta","Myrtales",NA,"Zulia",NA,"Perija; entre km. 20-30 al oeste de la carretera Machiques-La Fría, a lo largo de la vía que conduce entre la carretera y el Asentamiento Aricuaisá y el matadero",NA,NA,"100",NA,"DC.","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","3241152","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","R. A. A. Oldeman","T-188","1968","09","28","South America","French Guiana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551144' target='other'> <mi>dwc_moreinfo</mi></a>","NY03241152","Magnoliophyta","Myrtales",NA,NA,NA,"Haute Apprrouague, au ayon de Fini saut, rive droite.",NA,NA,NA,NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","50473","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","S. A. Mori","24158","1995","09","21","South America","French Guiana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=739600' target='other'> <mi>dwc_moreinfo</mi></a>","NY00050473","Magnoliophyta","Myrtales","S. A. Mori","Saint-Laurent-du-Maroni",NA,"Saül and vicinity. Route de Bélizon, between Eaux Claires and entrance to Grand Bouef Mort Trail.","-53.2","3.62",NA,"NY00050473_01","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","3241146","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","R. Fonnegra G.","1795","1987","03","06","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551138' target='other'> <mi>dwc_moreinfo</mi></a>","NY03241146","Magnoliophyta","Myrtales",NA,"Antioquia","Mutatá","Carretera Mutatá-Pavarandó, entre Haciendas La Esperanza y Mocarí",NA,NA,"150",NA,"DC.","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-09-27 03:28:00-03","NY","NYBG","521175","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J. Korning","8711","1983","12",NA,"South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=739613' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521175","Magnoliophyta","Myrtales",NA,"Napo",NA,"Añangu. Parque Nacional Yasuni","-76.383","-0.525","260","NY00521175_01",NA,"350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","521171","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","D. C. Daly","1329","1981","11","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=739585' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521171","Magnoliophyta","Myrtales","J. J. Wurdack","Pará",NA,"Approx. 25 km from Tucurui, SW on new road serving fazendas. Road construction site","-49.7234774","-3.9700079",NA,"NY00521171_01","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","3241143","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J. Cuatrecasas","24042","1958","03","30","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551135' target='other'> <mi>dwc_moreinfo</mi></a>","NY03241143","Magnoliophyta","Myrtales",NA,"Chocó",NA,"Km. 226 on the road from Quibdó to Munquirri; edge of the forest",NA,NA,"80",NA,"DC.","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","02210518","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","R. P. Lyra-Lemos","5558","2001","03","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2501871' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210518","Magnoliophyta","Myrtales",NA,"Alagoas","Flexeiras","Reserva de Murici. Estação Ecológica de Murici.","-35.8127778","-9.2452778",NA,"NY02210518_01","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","3241115","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","M. Nee","50216","1999","10","20","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3550935' target='other'> <mi>dwc_moreinfo</mi></a>","NY03241115","Magnoliophyta","Myrtales",NA,"Santa Cruz","Ichilo","at bridge over now non - flowing Arroyo Beni on road to Puerto Grether, 4.2 km. north - west of highway turnoff from main Buena Vista - Villa Tunari highway.","-64.28","-17.22","230",NA,"DC.","230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00916772","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","M. G. da Silva","4759","1979","06","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987059' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916772","Magnoliophyta","Myrtales","M. G. da Silva","Mato Grosso","Juína","Aripuanã, BR-174, Projeto Juína, arredores do aeroporto.","-58.7408","-11.3783",NA,"NY00916772_01","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","521169","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","F. R. Martins","10059","1978","10","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=739572' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521169","Magnoliophyta","Myrtales","R. Goldenberg","São Paulo","Santa Rita do Passa Quatro","Santa Rita do Passa Quatro, Parque Estadual de Vassununga","-47.47","-21.71",NA,"NY00521169_01","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","3241122","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","M. Saldías","103","1987","12","19","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3550942' target='other'> <mi>dwc_moreinfo</mi></a>","NY03241122","Magnoliophyta","Myrtales",NA,"Santa Cruz","Ichilo","Intersección de los ríos Surutú y Pitasama","-63.6","-17.67","400",NA,"DC.","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","02057998","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","P. Pedraza-Peñalosa","2546","2012","09","03","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1950001' target='other'> <mi>dwc_moreinfo</mi></a>","NY02057998","Magnoliophyta","Myrtales","F. A. Michelangeli","Antioquia","Frontino","Corregimiento Carauta, Parque Nacional Natural Las Orquídeas, sector Tres Bocas, quebrada San Francisco, poco antes de la desembocadura al río Carauta, finca La Pradera.","-76.22414","6.63442","1640","NY02057998_01","DC.","1680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00987773","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","N. A. Rosa","1928",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1273003' target='other'> <mi>dwc_moreinfo</mi></a>","NY00987773","Magnoliophyta","Myrtales",NA,"Amazonas",NA,NA,NA,NA,NA,"NY00987773_01","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","03142598","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","R. C. Forzza","8940","2016","11","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3380499' target='other'> <mi>dwc_moreinfo</mi></a>","NY03142598","Magnoliophyta","Myrtales","F. A. Michelangeli","Pará","Belterra","BR 163, Km 88. FLONA Tapajós","-54.9247223","-3.0855555","84","NY03142598_01","DC.","84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00986932","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","A. S. L. da Silva","191","1977","10","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1272851' target='other'> <mi>dwc_moreinfo</mi></a>","NY00986932","Magnoliophyta","Myrtales",NA,"Pará",NA,"Altamira, EMBRAPA, experimental Station; Transamazonica, km 23, Altamira-Itaituba","-52.3978758","-3.271835",NA,"NY00986932_01","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","03376521","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","C. Maldonado","BMA42","2001","09","20","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3709474' target='other'> <mi>dwc_moreinfo</mi></a>","NY03376521","Magnoliophyta","Myrtales",NA,"La Paz","Nor Yungas","Estacion Biologica de Tunquini, camino hacia el Inciensal antes do Ilegar a quebrada que baja a Santa Catalina.","-67.87","-16.18","1581",NA,"DC.","1581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","2530590","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","L. W. Williams","3823",NA,NA,NA,"South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2809546' target='other'> <mi>dwc_moreinfo</mi></a>","NY02530590","Magnoliophyta","Myrtales","F. A. Michelangeli","Loreto",NA,"Lower Rio Huallaga.",NA,NA,"155","NY02530590_01","DC.","210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","521172","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","G. Davidse","18761","1980","06","27","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=739584' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521172","Magnoliophyta","Myrtales","J. J. Wurdack","Zulia",NA,"Distrito Colón: 9-20 km W of the intersection of the road to Rio de Oro and the Maracaibo-La Fria Hwy. (Hwy. 6)","-72.733","9.217","50","NY00521172_01","DC.","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","3241148","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","T. W. Henkel","911","1993","01","20","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551140' target='other'> <mi>dwc_moreinfo</mi></a>","NY03241148","Magnoliophyta","Myrtales",NA,"Potaro-Siparuni",NA,"Pakaraima Mountains, Tay-Klay-O Creek, upstream - juncture with upper Ireng River and 2.5 km - small tributary. Stream bed and streambanks","-59.97","4.83","650",NA,"DC.","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01538801","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","M. H. Nee","51590","2000","11","20","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1820628' target='other'> <mi>dwc_moreinfo</mi></a>","NY01538801","Magnoliophyta","Myrtales","S. S. Renner","Santa Cruz","Ichilo","6 km SW of Villa San Germán, south side of Río Moile, opposite Campamento Moile of Parque Nacional Amboró.","-64.13","-17.4","275","NY01538801_01","DC.","275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01538802","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","M. H. Nee","51454","2000","11","18","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1820632' target='other'> <mi>dwc_moreinfo</mi></a>","NY01538802","Magnoliophyta","Myrtales","M. H. Nee","Santa Cruz","Ichilo","6 km SW of Villa San Germán, vic. Campamento Moile of Parque Nacional Amboró, along north side of Río Moile.","-64.13","-17.4","275","NY01538802_01","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1019320","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","A. Melquiades","145","2003","04","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1280454' target='other'> <mi>dwc_moreinfo</mi></a>","NY01019320","Magnoliophyta","Myrtales","R. Goldenberg","Pernambuco","Igarassu","Mata dos Macacos.","-35","-7.7886",NA,"NY01019320_01","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","3241134","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J. Steinbach","3486","1917","10","02","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3550954' target='other'> <mi>dwc_moreinfo</mi></a>","NY03241134","Magnoliophyta","Myrtales",NA,"Santa Cruz","Sara","submonte, Río Sunitú",NA,NA,"500",NA,"DC.","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","3241110","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","W. Purdie","s.n.","1847","12","01","South America","Trinidad and Tobago","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3550764' target='other'> <mi>dwc_moreinfo</mi></a>","NY03241110","Magnoliophyta","Myrtales",NA,NA,NA,"Stat. Maraval Valley, Trinidad",NA,NA,NA,NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","3241111","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","H. H. Rusby","94","1896","04","01","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3550765' target='other'> <mi>dwc_moreinfo</mi></a>","NY03241111","Magnoliophyta","Myrtales",NA,NA,NA,"Lower Orinoco. Sacupana",NA,NA,NA,NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","3241114","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","A. Perry","984","1992","05","22","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3550934' target='other'> <mi>dwc_moreinfo</mi></a>","NY03241114","Magnoliophyta","Myrtales",NA,"La Paz","Franz Tamayo","ca. 30 km E de Rurrenebaque, 5 km S del Rio Tuichi.","-67.8333","-14.5","1400",NA,"DC.","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01538805","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","R. L. Liesner","21364","1987","02","24","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1820643' target='other'> <mi>dwc_moreinfo</mi></a>","NY01538805","Magnoliophyta","Myrtales","J. J. Wurdack","Amazonas","Mun. Atures","Río Coro-Coro, W of Serrania de Yutajé, 8 km N of settlement of Yutajé, above and below waterfall on main river","-66.13333333","5.7","400","NY01538805_01","DC.","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","3241120","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","M. Nee","37216","1988","12","17","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3550940' target='other'> <mi>dwc_moreinfo</mi></a>","NY03241120","Magnoliophyta","Myrtales",NA,"Santa Cruz","Ichilo","4 km WSW of Buena Vista, on road to El Cairo","-63.68","-17.47","340",NA,"DC.","340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","3241151","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","H. D. Clarke","1253","1996","02","24","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551143' target='other'> <mi>dwc_moreinfo</mi></a>","NY03241151","Magnoliophyta","Myrtales",NA,"Potaro-Siparuni",NA,"Paramakatoi, 0.5-6 km from; trail to Youwang & Monkey Mt.","-59.7","4.68","460",NA,"DC.","840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00986924","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","D. C. Daly","1688",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1272867' target='other'> <mi>dwc_moreinfo</mi></a>","NY00986924","Magnoliophyta","Myrtales",NA,"Pará",NA,NA,NA,NA,NA,"NY00986924_01","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","01098045","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","B. A. Krukoff","5998",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1273082' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098045","Magnoliophyta","Myrtales",NA,"Amazonas",NA,NA,NA,NA,NA,"NY01098045_01 NY01098045_02","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","3241130","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J. Steinbach","7219bis","1925","09","01","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3550950' target='other'> <mi>dwc_moreinfo</mi></a>","NY03241130","Magnoliophyta","Myrtales",NA,"Santa Cruz","Sara","Rio Surutú",NA,NA,"400",NA,"DC.","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
