"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"45","2021-03-15 16:37:00-03","NY","NYBG","1016427","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","M. Lehnert",NA,NA,NA,"G. Eiten","1965","02","14","Brazil","São Paulo","Registro","7 km east of Sete Barras.","-47.8400001525879","-24.4799995422363",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162875' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016427","NY01016427_01","50","50","6076","25922","auto","Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","2480427","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"L. Sylvestre","1991","11","20","Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Trilha para Mariquitas. Partindo do Rio Paraíso, próximo a represa. Área FP08.","-42.883","-22.483",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2706505' target='other'> <mi>dwc_moreinfo</mi></a>","NY02480427","NY02480427_01",NA,NA,"641",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","2480426","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"L. Sylvestre","1991","11","20","Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Trilha para Mariquitas. Partindo do Rio Paraíso, próximo a represa. Área FP08.","-42.883","-22.483",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2706502' target='other'> <mi>dwc_moreinfo</mi></a>","NY02480426","NY02480426_01",NA,NA,"641",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","816419","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","D. S. Barrington",NA,NA,NA,"G. Jönsson","1914","06","19","Brazil","Paraná",NA,"Porto de Cima",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808820' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816419","NY00816419_01",NA,NA,"548a",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","816369","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","J. T. Mickel; T. Reeves",NA,NA,NA,"S. A. Mori","1979","05","01","Brazil","Bahia","Uruçuca","Estrada que liga Uruçuca ao Pov. de Serra Grande, 28-30km de Uruçuca. Plantação de cacau. Folha SD-24 (15-39a).","-39.1028872","-14.4796443",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=353735' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816369","NY00816369_01",NA,NA,"11758",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","816375","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","J. T. Mickel",NA,NA,NA,"S. A. Mori","1978","10","29","Brazil","Bahia","Una","Estrada que liga a Rod BR 101 (São José) com a BA 265 (Núcleo Colonial de Una).","-39.2458785","-15.1517001",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=353738' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816375","NY00816375_01",NA,NA,"11013",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","2578190","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.",NA,NA,NA,NA,"R. F. Hohenacker",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2846141' target='other'> <mi>dwc_moreinfo</mi></a>","NY02578190","NY02578190_01",NA,NA,"2110",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","02578189","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.",NA,NA,NA,NA,"J. E. Pohl",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2846140' target='other'> <mi>dwc_moreinfo</mi></a>","NY02578189","NY02578189_01",NA,NA,"s.n.",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","2578192","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.",NA,NA,NA,NA,"Collector unspecified",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2846143' target='other'> <mi>dwc_moreinfo</mi></a>","NY02578192","NY02578192_01 NY02578192_02",NA,NA,"s.n.",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","816389","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","J. T. Mickel",NA,NA,NA,"G. Eiten","1965","01","08","Brazil","São Paulo","Sao Paulo","Parque do Estado (on old maps Parque de Agua Funda), grounds of the Instituto de Botânica. 10.1km south and 2.2km east of center of Sao Paulo (Praça da Sé).","-46.63","-23.6",NA,NA,"All specimens of this number taken from one individual. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808672' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816389","NY00816389_01","810","810","5786",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","816407","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","D. S. Barrington",NA,NA,NA,"L. F. Haerchen","1904",NA,NA,"Brazil","Santa Catarina","Blumenau",NA,"-49.0658","-26.9194",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808704' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816407","NY00816407_01",NA,NA,"29",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","816374","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","J. T. Mickel; T. Reeves",NA,NA,NA,"S. A. Mori","1979","05","01","Brazil","Bahia","Uruçuca","Estrada que liga Uruçuca ao Pov. de Serra Grande, 28-30km de Uruçuca. Plantação de cacau. Folha SD-24 (15-39a).","-39.1028872","-14.4796443",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808645' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816374","NY00816374_01",NA,NA,"11758",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","816393","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.",NA,NA,NA,NA,"O. Handro","1972","03","20","Brazil","São Paulo","Sao Paulo","Agua Funda, nativa no Jardim Botanico","-46.618358","-23.646109",NA,NA,"Todo o material sob este número procede de uma só planta. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808687' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816393","NY00816393_01",NA,NA,"2203",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","816421","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","D. S. Barrington",NA,NA,NA,"P. K. H. Dusén","1910","11","24","Brazil","Paraná",NA,"Tamanduá.","-49.769797","-25.530491",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808825' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816421","NY00816421_01",NA,NA,"10860",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","816420","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","D. S. Barrington",NA,NA,NA,"P. K. H. Dusén","1915","09","20","Brazil","Paraná","Curitiba","Curityba","-49.2731","-25.4281",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808821' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816420","NY00816420_01","900","900","17169",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","816416","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","D. S. Barrington",NA,NA,NA,"L. B. Smith","1929","03","31","Brazil","Rio de Janeiro",NA,"Tijuca.","-43.28","-22.93",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808815' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816416","NY00816416_01","500","975","2233",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","816380","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.",NA,NA,NA,NA,"W. W. Thomas","1992","05","14","Brazil","Bahia","Wenceslau Guimaraes","Ca. 3 km W of Nova Esperança, W edge of Reserva Estadual Wenceslau Guimarães.","-39.7222222","-13.5972222",NA,NA,"Site: WG <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28407' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816380","NY00816380_01","500","600","9303",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","816390","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","J. T. Mickel; L. G. Atehortúa",NA,NA,NA,"L. A. Mattos Silva","1979","06","14","Brazil","Bahia","Maraú","Rod. BR 030, trecho Maraú/Ubaitaba, km 26.","-39","-14.17",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808683' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816390","NY00816390_01",NA,NA,"472",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","816414","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","D. S. Barrington",NA,NA,NA,"F. C. Hoehne","1934","03","15","Brazil","São Paulo","Sao Paulo","Capital. Nativa no Jardim Botânico.","-46.618358","-23.646109",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808813' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816414","NY00816414_01",NA,NA,"s.n.",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","816370","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","J. T. Mickel; T. Reeves",NA,NA,NA,"S. A. Mori","1979","05","01","Brazil","Bahia","Uruçuca","Estrada que liga Uruçuca ao Pov. de Serra Grande, 28-30km de Uruçuca. Plantação de cacau. Folha SD-24 (15-39a).","-39.1028872","-14.4796443",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808641' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816370","NY00816370_01",NA,NA,"11758",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","816423","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","D. S. Barrington",NA,NA,NA,"J. N. Rose","1915","07","22","Brazil","Rio de Janeiro",NA,"Ilha Grande, Distrito Federal.","-44.234582","-23.150897",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808829' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816423","NY00816423_01",NA,NA,"20340",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","816373","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","J. T. Mickel; T. Reeves",NA,NA,NA,"S. A. Mori","1979","05","01","Brazil","Bahia","Uruçuca","Estrada que liga Uruçuca ao Pov. de Serra Grande, 28-30km de Uruçuca. Plantação de cacau. Folha SD-24 (15-39a).","-39.1028872","-14.4796443",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808644' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816373","NY00816373_01",NA,NA,"11758",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","816413","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","D. S. Barrington",NA,NA,NA,"F. C. Hoehne","1931","02","25","Brazil","São Paulo",NA,"Jardim Botánico, S. Paulo","-46.618358","-23.646109",NA,NA,"Planta viva, n°351 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808812' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816413","NY00816413_01",NA,NA,"27181",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","816382","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","W. W. Thomas",NA,NA,NA,"A. M. V. de Carvalho","1991","09","11","Brazil","Bahia","Uruçuca","Distrito de Serra Grande. 7.3 km na estrada Serra Grande/Itacaré. Fazenda lagoa do conjunto Fazenda Santa Cruz","-39.0617","-14.4231",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808653' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816382","NY00816382_01",NA,NA,"3576",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","816371","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","J. T. Mickel; T. Reeves",NA,NA,NA,"S. A. Mori","1979","05","01","Brazil","Bahia","Uruçuca","Estrada que liga Uruçuca ao Pov. de Serra Grande, 28-30km de Uruçuca. Plantação de cacau. Folha SD-24 (15-39a).","-39.1028872","-14.4796443",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808642' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816371","NY00816371_01",NA,NA,"11758",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","816392","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.",NA,NA,NA,NA,"O. Handro","1972","03","20","Brazil","São Paulo","Sao Paulo","Agua Funda, nativa no Jardim Botanico","-46.618358","-23.646109",NA,NA,"Todo o material sob este número procede de uma só planta. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808685' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816392","NY00816392_01",NA,NA,"2203",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","816404","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","D. S. Barrington",NA,NA,NA,"C. Spannagel","1921",NA,NA,"Brazil","Santa Catarina","Lages",NA,"-50.3258","-27.8161",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808698' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816404","NY00816404_01",NA,NA,"37",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","2578191","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.",NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2846142' target='other'> <mi>dwc_moreinfo</mi></a>","NY02578191","NY02578191_01 NY02578191_02",NA,NA,"s.n.",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1016751","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","D. S. Barrington",NA,NA,NA,"Collector unspecified",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192606' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016751","NY01016751_01 NY01016751_02",NA,NA,"s.n.",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","816398","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","D. S. Barrington",NA,NA,NA,"A. C. Brade","1937","03",NA,"Brazil","Rio de Janeiro","Itatiaia","Macieiras","-44.637434","-22.433733",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808693' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816398","NY00816398_01","1900","1900","15557",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1016753","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","D. S. Barrington",NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192609' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016753","NY01016753_01 NY01016753_02 NY01016753_03",NA,NA,"538",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","816381","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.",NA,NA,NA,NA,"I. Fernandes","2000","11","14","Brazil","Bahia","Una","Reserva Biológica de Una. Na mata ao long da estrada principal da entrada pela Rodov. BA-001.","-39.0753","-15.2933",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808652' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816381","NY00816381_01",NA,NA,"1496",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","2578193","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.",NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2846144' target='other'> <mi>dwc_moreinfo</mi></a>","NY02578193","NY02578193_01 NY02578193_02",NA,NA,"s.n.",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","816386","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.",NA,NA,NA,NA,"K. U. Kramer","1989","10","25","Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva.","-48.72","-25.42",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808666' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816386","NY00816386_01","50","50","Kr10812",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","816425","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.","D. S. Barrington",NA,NA,NA,"J. N. Rose","1915","01","08","Brazil","Rio de Janeiro",NA,"Tijuca, vicinity of Rio de Janeiro","-43.274528","-22.95583",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808833' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816425","NY00816425_01",NA,NA,"20638",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","816388","PreservedSpecimen","Plantae","Cyatheaceae","Trichipteris","corcovadensis","Trichipteris corcovadensis","(Raddi) Copel.",NA,NA,NA,NA,"P. J. M. Maas","1977","10","17","Brazil","Rio de Janeiro",NA,"Maciço da Tijuca, Reserva Florestal da FEEMA.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=808671' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816388","NY00816388_01","400","400","3279",NA,NA,"Pteridophyta","Cyatheales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA
