"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","01405634","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","T. S. Nunes",NA,NA,NA,"R. P. Belém","1967","01","12","Brazil","Bahia","Maraú","Mata costeira","-39","-14.1333",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2990226' target='other'> <mi>dwc_moreinfo</mi></a>","NY01405634","NY01405634_01",NA,NA,"3060","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","483968","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","J. R. Vanderplank",NA,NA,NA,"M. A. D. de Souza","1996","12","16","Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Plantada ao lado da casa da metereologia. Floresta de Platô.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=120248' target='other'> <mi>dwc_moreinfo</mi></a>","NY00483968","NY00483968_01",NA,NA,"287","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1550506","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","J. da Costa Sacco",NA,NA,NA,"H. S. Irwin","1965","09","19","Brazil","Distrito Federal","Brasília","Chapada do Contagem, ca. 30 km N.E. of Brasília","-47.71872","-15.5916",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1821392' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550506","NY01550506_01",NA,NA,"8459","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,"1000","1000",NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1550512","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"D. Philcox","1968","05","02","Brazil","Distrito Federal","Brasília","Between University of Brasília and lake. Lago do Paranoá","-47.9294","-15.7797",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1821428' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550512","NY01550512_01",NA,NA,"4866","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,"1050","1050",NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","02423660","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"R. R. Mendes","2012","04","10","Brazil","Paraná","Corumbataí do Sul","Sítio Morangatú, zona rural","-52.1242","-24.1664",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2675442' target='other'> <mi>dwc_moreinfo</mi></a>","NY02423660","NY02423660_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1550636","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","A. K. Hansen",NA,NA,NA,"W. A. Ducke","1925","10","20","Brazil","Rio de Janeiro",NA,"Estrela, margem do rio.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1822819' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550636","NY01550636_01",NA,NA,"s.n.","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01405636","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","T. S. Nunes",NA,NA,NA,"R. P. Belém","1965","01","24","Brazil","Bahia","Salvador","Lagoa Abaeté","-38.357405","-12.944359",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2990143' target='other'> <mi>dwc_moreinfo</mi></a>","NY01405636","NY01405636_01",NA,NA,"260","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1550499","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","L. K. Escobar",NA,NA,NA,"P. E. Gibbs","1976","10","26","Brazil","São Paulo",NA,"Ca. 50 km S de Itapetininga, estrada de Registro. Reserva Florestal de Carlos Botelho.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1821341' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550499","NY01550499_01",NA,NA,"3245","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1550498","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"W. W. Benson","1979","12","18","Brazil","São Paulo",NA,"São Paulo. Ubatuba. Estrada Ubatuba - Taubaté, km 5.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1821291' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550498","NY01550498_01",NA,NA,"10840","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1550474","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","A. K. Hansen",NA,NA,NA,"E. P. Heringer","1980","01","24","Brazil","Bahia",NA,"Estrada Itabuna - Una, mata Atlântica.","-39.181366","-15.0684251",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1821103' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550474","NY01550474_01",NA,NA,"3299","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1550514","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"A. Macedo","1951","01","05","Brazil","Minas Gerais","Ouro Preto","Saramenha.","-43.5081","-20.2878",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1821433' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550514","NY01550514_01",NA,NA,"2891","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","2422928","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"R. R. Mendes","2009","10","26","Brazil","Minas Gerais","Araguari","Viveiro Flora Brasil","-48.0986","-18.7028",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2675066' target='other'> <mi>dwc_moreinfo</mi></a>","NY02422928","NY02422928_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2017-01-26 16:10:00-02","NY","NYBG","01840000","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,"K. Hansen",NA,NA,NA,"L. J. Dorr","1990","07","06","Venezuela","Trujillo","Boconó","Montañas de Misisí, carretera vieja Trujillo-Boconó, ca. 12 km by air NW of Boconó","-70.3","9.35",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1966243' target='other'> <mi>dwc_moreinfo</mi></a>","NY01840000",NA,NA,NA,"7306","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,"2000","2400",NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1550562","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","R. S. Cowan",NA,NA,NA,"R. S. Cowan","1954","11","01","Brazil","Amapá",NA,"Serra do Navio, rio Amapari. Occasional along river at Camp.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1822405' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550562","NY01550562_01",NA,NA,"38051","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,"70","70",NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01805973","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","K. Hansen",NA,NA,NA,"W. W. Thomas","1993","05","11","Brazil","Bahia","Uruçuca","7.3 km North of Serra Grande on road to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz","-39.0617","-14.4231",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=629153' target='other'> <mi>dwc_moreinfo</mi></a>","NY01805973","NY01805973_01",NA,NA,"9867","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-27 14:02:00-03","NY","NYBG","483967","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,"N. B. Deginani",NA,NA,NA,"F. Biganzoli","1998","10","01","Argentina","Misiones","San Ignacio","Parque Provincial Teyú Cuaré. Camino a la casa de Le Noble (Osonunú)",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=120247' target='other'> <mi>dwc_moreinfo</mi></a>","NY00483967",NA,NA,NA,"444","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1550491","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","A. K. Hansen",NA,NA,NA,"A. C. Cervi","1995","11","06","Brazil","Paraná","Curitiba","Universidade Federal do Paraná, Centro Politécnico.","-49.22","-25.37",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1821184' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550491","NY01550491_01",NA,NA,"6014","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1550456","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","A. K. Hansen",NA,NA,NA,"G. L. Webster","1986","10","08","Brazil","São Paulo","Cubatao","Serra da Paranapiacaba, degraded rain forest and campos N of Cubatao, 1-2 km NE of Pouso Paranapiacaba","-46.45","-23.85",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1820910' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550456","NY01550456_01",NA,NA,"25525","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,"800","800",NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1550513","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","E. P. Killip",NA,NA,NA,"Y. E. J. Mexia","1929","12","27","Brazil","Minas Gerais","Viçosa","State Agricultural College lands. Road to São Miguel about km. 2.5.","-42.8817","-20.7542",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1821431' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550513","NY01550513_01",NA,NA,"4173","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,"685","685",NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1550497","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","H. N. Moldenke",NA,NA,NA,"L. T. D. Dombrowski","1977","12","06","Brazil","Paraná","Morretes","(CPE).","-48.834400177002","-25.476900100708",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1821283' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550497","NY01550497_01","30514","auto","9352","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","2422911","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"H. F. Uller","2013","09",NA,"Brazil","Rio de Janeiro","Sao Pedro da Aldeia","Conglomerado 159-3-EX-30","-42.1027984619141","-22.8391990661621",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2675016' target='other'> <mi>dwc_moreinfo</mi></a>","NY02422911","NY02422911_01","20879","auto","406","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1550452","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"A. P. Duarte","1948","12","09","Brazil","Rio de Janeiro","Teresópolis","Fagundes - Barreiras Terezopolis.","-42.9655990600586","-22.4122009277344",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1820862' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550452","NY01550452_01","38539","auto","1585","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1550475","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","A. K. Hansen",NA,NA,NA,"C. A. M. Lindman","1892","09","26","Brazil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1821107' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550475","NY01550475_01","29946","auto","325","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","821896","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis flavicarpa","O.Deg.","J. R. Vanderplank",NA,NA,NA,"S. C. de Sant'Ana","2000","05","18","Brazil","Bahia","Uruçuca","Parque Estadual Serra do Conduru. Ca. 11.5 km de Serra Grande em direção a Uruçuca, com 1 km do ramal a esquerda.","-39.2842","-14.5933",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=908487' target='other'> <mi>dwc_moreinfo</mi></a>","NY00821896","NY00821896_01",NA,NA,"848","South America","sheet",NA,"Magnoliophyta","Malpighiales","flavicarpa",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","884983","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis flavicarpa","O.Deg.","J. R. Vanderplank",NA,NA,NA,"W. W. Thomas","1988","02","24","Brazil","Espírito Santo","Guarapari","0.3 km E of ES 060 on rd to Praia Setiba, 6 km N of turn off to Praia do Morro in Guarapari.","-40.47","-20.62",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970245' target='other'> <mi>dwc_moreinfo</mi></a>","NY00884983","NY00884983_01",NA,NA,"6156","South America","sheet",NA,"Magnoliophyta","Malpighiales","flavicarpa",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00835812","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis flavicarpa","O.Deg.","A. C. Cervi",NA,NA,NA,"W. W. Thomas","1994","09","28","Brazil","Bahia","Ilhéus","2.0 km. NNE of Banco da Vitoria on road leading to W edge of Mata da Esperança.","-39.0911","-14.7772",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=629154' target='other'> <mi>dwc_moreinfo</mi></a>","NY00835812","NY00835812_01",NA,NA,"10665","South America","sheet",NA,"Magnoliophyta","Malpighiales","flavicarpa",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1551413","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis flavicarpa","O.Deg.",NA,NA,NA,NA,"R. Callejas Posada","1987","08","02","Colombia","Antioquia","Turbo","Corregimiento Currulao, 19 km NE de Turbo, 4-12 km de Currulao en la via Currulao-Nueva Antiquia, sitio la Arenera","-76.6372","7.9922",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1158929' target='other'> <mi>dwc_moreinfo</mi></a>","NY01551413",NA,NA,NA,"4938","South America","sheet",NA,"Magnoliophyta","Malpighiales","flavicarpa","20","30",NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","821898","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis flavicarpa","O.Deg.","A. C. Cervi",NA,NA,NA,"J. G. Jardim","2000","04","20","Brazil","Bahia","Uruçuca","Parque Estadual Serra do Condurú, face N. Entrada a 7.6 km de Serra Grande, rod. Ilhéus/Itacaré. Viscina para o Talhão 6 do Plano de Manejo Sustentado. Margem do Río Tijuípe ca. 7.5 km da entrada.","-39.0872222","-14.4238889",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=908493' target='other'> <mi>dwc_moreinfo</mi></a>","NY00821898","NY00821898_01",NA,NA,"2976","South America","sheet",NA,"Magnoliophyta","Malpighiales","flavicarpa",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-18 09:30:23-03","UNESP-IBB","BOTU","2791","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Bernacci, L.C.","1999","01","21","Mano, A.","1972","09","24","Brasil","São Paulo","Mogi das Cruzes",NA,NA,NA,"9999","9999",NA,"BOTU002791",NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-18 09:30:23-03","UNESP-IBB","BOTU","5742","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Bernacci, L.C.","1999","01","21","Arruda, O.S.","1974","10","26","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,"BOTU005742",NA,NA,NA,"37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-18 09:30:23-03","UNESP-IBB","BOTU","2792","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Bernacci, L.C.","1999","01","21","Muniz, W.R.","1971","11","02","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999","<ll>dwc_commonname:</ll> Maracujá-mirim","BOTU002792",NA,NA,NA,"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-18 09:30:23-03","UNESP-IBB","BOTU","29031","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"Vieira, A.O.S.","1992","05","03","Brasil","Rio de Janeiro","Nova Friburgo",NA,NA,NA,"9999","9999",NA,"BOTU029031",NA,NA,NA,"26241",NA,NA,NA,NA,NA,NA,"1700","1700",NA,NA,NA,NA,NA,NA
"77","2021-02-18 09:30:23-03","UNESP-IBB","BOTU","2796","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Bernacci, L.C.","1999","01","21","Florenzano, A.","1971","10","15","Brasil","São Paulo","Cerquilho",NA,NA,NA,"9999","9999","<ll>dwc_commonname:</ll> Maracujá","BOTU002796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"570","570",NA,NA,NA,NA,NA,NA
"78","2021-02-08 11:09:45-03","UNESP-IBB","BOTU","7513","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Montero, D","2015","09","02","Rossi, J.V.","1979","11","03","Brasil","São Paulo","Peruíbe",NA,"-47","-24.283333","47°00'W","24°17'S",NA,"BOTU007513",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-18 09:30:23-03","UNESP-IBB","BOTU","25127","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Bernacci, L.C.",NA,NA,NA,"Pilla, M.A.C.","2004","10","10","Brasil","São Paulo","Natividade da Serra",NA,NA,NA,"9999","9999",NA,"BOTU025127",NA,NA,NA,"macp 17 / 35",NA,NA,NA,NA,NA,NA,"791","791",NA,NA,NA,NA,NA,NA
"80","2021-02-08 11:09:45-03","UNESP-IBB","BOTU","25607","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Paschoal, M.E.S.","2007","10","26","Baron, D.","2007","10","26","Brasil","São Paulo","Botucatu",NA,"-48.483333","-22.8875","48°29'W","22°53'15S","<ll>dwc_commonname:</ll> Maracujá","BOTU025607",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-18 09:30:23-03","UNESP-IBB","BOTU","8774","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Bernacci, L.C.","1997","02","21","Bicudo, L.R.H.","1980","09","26","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,"BOTU008774",NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-08 11:09:45-03","UNESP-IBB","BOTU","7512","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Montero, D","2015","09","02","Laschi, L.","1979","11","03","Brasil","São Paulo","Peruíbe",NA,"-47","-24.283333","47°00'W","24°17'S",NA,"BOTU007512",NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-18 09:30:23-03","UNESP-IBB","BOTU","2795","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Bernacci, L.C.","1999","01","21","Daniel, J.","1971","11","07","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999","<ll>dwc_commonname:</ll> Maracujá","BOTU002795",NA,NA,NA,"40",NA,NA,NA,NA,NA,NA,"800","800",NA,NA,NA,NA,NA,NA
"84","2021-02-08 11:09:45-03","UNESP-IBB","BOTU","30297","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"Campos, M.G.","2013","10","30","Brasil","São Paulo","Botucatu","Fazenda Lageado","-48.441667","-22.838889","48°26'30w","22°50'20s",NA,"BOTU030297",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-18 09:30:23-03","UNESP-IBB","BOTU","2793","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Bernacci, L.C.","1999","01","21","Sartorato, A.","1971","10","29","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999","<ll>dwc_commonname:</ll> Maracujá","BOTU002793",NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,"900","900",NA,NA,NA,NA,NA,NA
