"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters"
"320","2020-10-14 10:02:54-03","FURB","FURB","15633","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Korte, A.; Kniess, A.","2009","10","15","Brasil","Santa Catarina","Presidente Nereu","Braço Thieme.","-49.3208334","-27.2716667","-49.3208334","-27.2716667","FURB29663","FURB29663","Korte, A","458","458","2009","10","15","460","Florística IFFSC 465 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-10-14 10:02:54-03","FURB","FURB","15635","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","10","13","Brasil","Santa Catarina","Jacinto Machado","Morro São Cristovão.","-49.86","-28.89","-49.8600000","-28.8900000","FURB29662","FURB29662","Verdi, M","380","380","2009","10","13","1566","Florística IFFSC 21 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-10-14 10:02:54-03","FURB","FURB","15643","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","10","17","Brasil","Santa Catarina","Timbé do Sul","Vila Belmiro.","-49.86","-28.8","-49.8600000","-28.8000000","FURB29661","FURB29661","Oliveira, AA de","360","360","2009","11","01","2813","Florística IFFSC 28 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-10-14 10:02:54-03","FURB","FURB","16651","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Korte, A.; Kniess, A.","2009","11","12","Brasil","Santa Catarina","Apiúna","Salão.","-49.3205556","-27.1802778","-49.3205556","-27.1802778","FURB29660","FURB29660","Oliveira, AA de","647","647","2009","12","08","917","Florística IFFSC 517 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; heliófito Habito: arbusto; flor vermelhas com estames amarelos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-10-14 10:02:54-03","FURB","FURB","16744","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Verdi, M.; Tomazi, A.L. & Klemz, G.","2009","11","05","Brasil","Santa Catarina","Siderópolis","Barragem do Rio São Bento.","-49.59","-28.62","-49.5900000","-28.6200000","FURB29659","FURB29659","Oliveira, AA de","479","479","2009","12","09","2937","Florística IFFSC 47 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbusto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-10-14 10:02:54-03","FURB","FURB","18260","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Korte, A.; Kniess, A.","2009","12","03","Brasil","Santa Catarina","Ituporanga","Alto Rio Bonito.","-49.4105556","-27.54","-49.4105556","-27.5400000","FURB29658","FURB29658","Korte, A","676","676","2009","12","03","1330","Florística IFFSC 344 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-10-14 10:02:54-03","FURB","FURB","18530","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","10","25","Brasil","Santa Catarina","Indaial","Faxinal do Bepe,Parque Nacionalda Serra do Itajaí.","-49.1797223","-27.1161111","-49.1797223","-27.1161111","FURB29657","FURB29657","Oliveira, AA de",NA,NA,"2010","01","25","1299","Coleta Extra IFFSC (Arbusto) Habitat: Floresta Ombrófila Densa; beira da estrada Habito: arbustiva; Fruto vermelho;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-10-14 10:02:54-03","FURB","FURB","18533","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Dreveck, S.; Carneiro, F.E.","2009","11","24","Brasil","Santa Catarina","Corupá","Sertãozinho.","-49.41","-26.3697223","-49.4100000","-26.3697223","FURB29656","FURB29656","Oliveira, AA de","857","857","2010","01","25","1403","Florística IFFSC 991 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-10-14 10:02:54-03","FURB","FURB","19165","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Cadorin, T.J.; Schimitt, J.L. & Caglioni, E.","2009","10","05","Brasil","Santa Catarina","Ponte Alta","Morro do Funil.","-50.1322223","-27.275","-50.1322223","-27.2750000","FURB29655","FURB29655","Oliveira, AA de","1131","1131","2010","01","25","122","Florística IFFSC e456a (Arbusto) Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-10-14 10:02:54-03","FURB","FURB","19262","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Dreveck, S.; Carneiro, F.E.","2009","12","15","Brasil","Santa Catarina","Joinville","Celesc - Usina Bracinho.","-49.0977777","-26.2238889","-49.0977777","-26.2238889","FURB29654","FURB29654","Dreveck, S",NA,NA,"2010","01","25","1526","Coleta Extra IFFSC (Arbusto) Habitat: Floresta Ombrófila Densa; beira de estrada Habito: arbusto; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-10-14 10:02:54-03","FURB","FURB","19422","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Verdi, M.; Tomazi, A.L. & Klemz, G.","2009","11","07","Brasil","Santa Catarina","Nova Veneza","São Bonifácio.","-49.5886111","-28.7080556","-49.5886111","-28.7080556","FURB29653","FURB29653","Oliveira, AA de","124","124","2010","01","25","3021","Regeneração IFFSC 39 /L/46 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva; Fruto roxo; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-10-14 10:02:54-03","FURB","FURB","19498","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Verdi, M.; Tomazi, A.L. & Klemz, G.","2009","11","05","Brasil","Santa Catarina","Siderópolis","Barragem do Rio São Bento.","-49.59","-28.62","-49.5900000","-28.6200000","FURB29652","FURB29652","Oliveira, AA de","479","479","2010","01","25","3046","Regeneração IFFSC 47 /S/117 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-10-14 10:02:54-03","FURB","FURB","21766","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","01","Brasil","Santa Catarina","Angelina","Rancho das Tábuas.","-49.0494444","-27.6302778","-49.0494444","-27.6302778","FURB29651","FURB29651","Oliveira, AA de","590","590","2010","03","26","1615","Florística IFFSC 314 (Arbusto) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: arbustiva; Fruto roxo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-08 08:53:20-03","FURB","FURB","2194","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Sobral, M.","2001","02","03","Brasil","Santa Catarina","Blumenau","Spitzkopf.","-49.1327778","-27.025","-49.1327778","-27.0250000","FURB29687","FURB29687","Goldenberg, R",NA,NA,"2009","10","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-08 08:53:20-03","FURB","FURB","2251","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Sevegnani, L.","1997","11","02","Brasil","Santa Catarina","Rio do Campo","Varaneira.","-49.9875","-26.8286111","-49.9875000","-26.8286111","FURB29686","FURB29686","Cordeiro, J","800","800","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-10-14 10:02:54-03","FURB","FURB","23429","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","20","Brasil","Santa Catarina","Águas Mornas","Canto do Schutch.","-48.87","-27.63","-48.8700000","-27.6300000","FURB29650","FURB29650","Oliveira, AA de","413","413","2010","04","22","1836","Florística IFFSC 316 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; beira de estrada Habito: arbustiva; Fruto roxo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-10-14 10:02:54-03","FURB","FURB","27828","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Stival-Santos, A.; Silveira, S.","2010","07","08","Brasil","Santa Catarina","Antônio Carlos","RPPN Caraguatá.","-48.87","-27.45","-48.8700000","-27.4500000","FURB29649","FURB29649","Oliveira, AA de","710","710","2010","08","25","3229","Florística IFFSC 388 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: arbusto; flor pétalas brancas e estames amarelos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-10-14 10:02:54-03","FURB","FURB","32388","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Verdi, M.; Martins, E.M. & Veiga, O.N.","2010","08","27","Brasil","Paraná","Guaratuba","Morro dos Perdidos / APA Estadual de Guaratuba.","-48.9666667","-25.8688889","-48.9666667","-25.8688889","FURB29648","FURB29648","Oliveira, AA de","954","954","2010","11","24","5563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-10-14 10:02:54-03","FURB","FURB","32395","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","14","Brasil","Santa Catarina","Taió","Fazenda Tarumã I.","-50.1294445","-26.9994444","-50.1294445","-26.9994444","FURB29647","FURB29647","Oliveira, AA de","808","808","2010","11","24","5320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-10-14 10:02:54-03","FURB","FURB","32518","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","10","Brasil","Santa Catarina","Apiúna","Anta Gorda.","-49.4122222","-27.1788889","-49.4122222","-27.1788889","FURB29646","FURB29646","Oliveira, AA de","783","783","2010","11","24","5708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-10-14 10:02:54-03","FURB","FURB","33570","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Korte, A.; Kniess, A.","2010","10","27","Brasil","Santa Catarina","Major Vieira","Rio da Serra.","-50.4","-26.64","-50.4000000","-26.6400000","FURB29645","FURB29645","Oliveira, AA de","1009","1009","2011","01","17","4781","Florística IFFSC 847 (Arbusto) Habitat: Floresta Ombrófila Mista; Estágio Avançado - explorado Habito: arbusto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-10-14 10:02:54-03","FURB","FURB","33575","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Korte, A.; Kniess, A.","2010","10","20","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Rio da Nova Descoberta.","-48.7808334","-27.81","-48.7808334","-27.8100000","FURB29644","FURB29644","Oliveira, AA de","558","558","2011","01","17","4637","Florística IFFSC 255 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbusto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-10-14 10:02:54-03","FURB","FURB","33581","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Korte, A.; Kniess, A.","2010","09","29","Brasil","Santa Catarina","Nova Trento","Rio Veado.","-49.1369444","-27.3605556","-49.1369444","-27.3605556","FURB29643","FURB29643","Oliveira, AA de","479","479","2011","01","17","4522","Florística IFFSC 425b (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbusto; flor creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-10-14 10:02:54-03","FURB","FURB","33793","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Verdi, M.; Dreveck, S.","2010","10","12","Brasil","Santa Catarina","São Bento do Sul","Rio dos Bugres - Estrada Saraiva - APA Rio Vermelho/Humbold.","-49.3516667","-26.3130556","-49.3516667","-26.3130556","FURB29642","FURB29642","Oliveira, AA de","647","647","2011","02","11","5762","Plano de Manejo APA do Rio Vermelho/Humbold Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: arbusto; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-10-14 10:02:54-03","FURB","FURB","4894","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Luz, D.R. da; Barroso, G.V.","2006","10","23","Brasil","Santa Catarina","Indaial","Mono - Parque Nacional da Serra do Itajaí.","-49.1491666","-27.05","-49.1491666","-27.0500000","FURB29684","FURB29684","Oliveira, AA de",NA,NA,"2011","03","10",NA,"Código: 06.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-10-14 10:02:54-03","FURB","FURB","51640","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","2016","09","06","Brasil","Santa Catarina","Salete","Ribeirão Cipriano.","-50.04","-26.9997222","-50.0400000","-26.9997222","FURB51640","FURB51640","Farias, D.M.","433","433","2016","10",NA,"664","flores brancas Habitat: área de APP Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-10-14 10:02:54-03","FURB","FURB","33820","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Dreveck, S.; Verdi, M.","2010","10","10","Brasil","Santa Catarina","São Bento do Sul","Serra do Rio Natal - APA Rio Vermelho/Humbold.","-49.3138889","-26.3311111","-49.3138889","-26.3311111","FURB29641","FURB29641","Oliveira, AA de","674","674","2011","02","11","2544","Plano de Manejo APA do Rio Vermelho/Humbold Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: arbustiva; flor sépala amarela com tricomas rosas, estames amarelos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-10-14 10:02:54-03","FURB","FURB","36671","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Klemz, G.; Doerner, W.","2011","10","24","Brasil","Santa Catarina","Joinville","Ribeirão Manso.","-49.1541667","-26.3008333","-49.1541667","-26.3008333","FURB02280","FURB02280","Oliveira, A. A.","606","606","2017","08","31","53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-10-14 10:02:54-03","FURB","FURB","36697","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Klemz, G.; Doerner, W.","2011","10","24","Brasil","Santa Catarina","Joinville","Ribeirão Manso.","-49.1541667","-26.3005556","-49.1541667","-26.3005556","FURB29689","FURB29689","Oliveira, AA de","606","606","2015","04","06","36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-10-14 10:02:54-03","FURB","FURB","38946","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Funez, L.A.","2012","08","23","Brasil","Santa Catarina","Timbó","Morro Azul.","-49.2116667","-26.7680556","-49.2116667","-26.7680556","FURB29639","FURB29639","Oliveira, AA de",NA,NA,"2015","04","06","781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-08 08:53:20-03","FURB","FURB","39232","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Funez, L.A.","2012","10","08","Brasil","Santa Catarina","Blumenau","Spitzkopf.","-49.1202778","-27.0230556","-49.1202778","-27.0230556","FURB29692","FURB29692","Oliveira, AA de","537","537","2013","03","20","1043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-10-14 10:02:54-03","FURB","FURB","42300","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Funez, L.A.","2013","10","10","Brasil","Santa Catarina","Rodeio","Eremitério Frei Egídio.","-49.4005556","-26.8780556","-49.4005556","-26.8780556","FURB29637","FURB29637","Oliveira, AA de","807","807","2015","04","06","2290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-10-14 10:02:54-03","FURB","FURB","43330","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Gasper, A.L. de; Bittencourt, F.","2013","12","13","Brasil","Santa Catarina","Timbó","Morro Azul.","-49.2119444","-26.7627778","-49.2119444","-26.7627778","FURB29636","FURB29636","Funez, L.A.","537","537","2014","01","23","3191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-08 08:53:20-03","FURB","FURB","43397","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Gasper, A.L. de; Funez, L.A. & Vieira, C.","2013","12","03","Brasil","Santa Catarina","Rio do Sul","Estrada Rio do Sul-Lontras.","-49.5402777","-27.2475","-49.5402777","-27.2475000","FURB29635","FURB29635","Oliveira, AA de","720","720","2015","04","06","3275","Projeto REFLORA FAPESC 14843/2011-1. Habitat: borda da floresta Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-10-14 10:02:54-03","FURB","FURB","43453","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Gasper, A.L. de; Funez, L.A. & Vieira, C.","2013","12","03","Brasil","Santa Catarina","Rio do Sul","Estrada para a Fazenda Três Picos.","-49.5519444","-27.2763889","-49.5519444","-27.2763889","FURB29634","FURB29634","Oliveira, AA de","797","797","2015","04","06","3331","Projeto REFLORA FAPESC 14843/2011-1. Habitat: floresta Habito: arbustiva; flor rosada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-10-14 10:02:54-03","FURB","FURB","43602","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Gasper, A.L. de; Funez, L.A.","2014","02","14","Brasil","Santa Catarina","Luiz Alves","Braço Serafim.","-48.9963889","-26.7636111","-48.9963889","-26.7636111","FURB29633","FURB29633","Oliveira, AA de","200","200","2015","04","06","3514","Projeto REFLORA FAPESC 14843/2011-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-10-14 10:02:54-03","FURB","FURB","43670","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Brogni, E.","2014","02","10","Brasil","Santa Catarina","Vitor Meireles","Trilha Pedra do Chapéu - ARIE Serra da Abelha.","-49.8844444","-26.7663889","-49.8844444","-26.7663889","FURB29690","FURB29690","Oliveira, AA de","558","558","2015","04","06","37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-10-14 10:02:54-03","FURB","FURB","44971","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Funez, L.A.; Zermiani, A.E.","2014","09","12","Brasil","Santa Catarina","Lontras","Três Picos.","-49.5097222","-27.2652778","-49.5097222","-27.2652778","FURB29691","FURB29691","Funez, L.A.","940","940","2014","09","12","3002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-10-14 10:02:54-03","FURB","FURB","46159","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Oliveira, A.A. de","2015","02","25","Brasil","Santa Catarina","Chapecó","Água Amarela.","-52.5622222","-27.1758334","-52.5622222","-27.1758334","FURB29632","FURB29632","Oliveira, AA de","666","666","2015","02","25","1205","Regeneração IFFSC 1959 /O/7 Habitat: Floresta Estacional Decidual; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-11-08 08:53:20-03","FURB","FURB","48037","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Oliveira, A.A. de","2015","09","13","Brasil","Santa Catarina","Ponte Alta","Ponte Altinha.","-50.2336111","-27.3611111","-50.2336111","-27.3611111","FURB48037","FURB48037","Oliveira, AA de","1150","1150","2015","09","13","2833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-11-08 08:53:20-03","FURB","FURB","48300","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Funez, L.A.","2015","10","19","Brasil","Santa Catarina","Rodeio",NA,"-49.3447222","-26.9383333","-49.3447222","-26.9383333","FURB48300","FURB48300","Funez, L.A.","214","214","2015","10","19","4561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
