"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","county","imagecode","yearIdentified","monthIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"675","2020-08-31 08:55:24-03","INPA","INPA","138041","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus obovatus","Ferreira, CAC","6406","1985","10","10","Southern America","Brasil",NA,NA,NA,"INPA0138041","Mato Grosso","Fazenda Codeara, Serra da Viúva, 12 km S da cidade, Fazenda Codeara, Serra da Viúva, a 12 km sul da cidade.","-50.583333","-10.666667","-50.583333","-10.666667",NA,NA,"Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson","Plumel, MM","Santa Terezinha","INPA0138041 INPA0138041_e INPA0138041_e1","1988",NA,"obovatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2021-01-10 20:43:30-03","INPA","INPA","173578","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus obovatus","Pessoal do L.P.F./Brasília","54","1990","01","11","Southern America","Brasil",NA,NA,NA,"INPA0173578","Distrito Federal","Material sem local exato.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson","Ramos, JF","Brasília","INPA0173578 INPA0173578_e INPA0173578_e1","1990",NA,"obovatus","70570","auto",NA,NA,NA,NA,NA,NA,NA
"677","2021-01-10 20:43:30-03","INPA","INPA","134954","segun","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus obovatus","Silva, MG da","4097","1979","01","02","Southern America","Brasil",NA,NA,NA,"INPA0134954","Rondônia","Arredores do Aeroporto, Arredores do Aeroporto. Campo cerrado.","-60.1458015441895","-12.7405996322632",NA,NA,NA,NA,"Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson",NA,"Vilhena","INPA0134954 INPA0134954_e INPA0134954_e1",NA,NA,"obovatus","196523","auto",NA,NA,NA,NA,NA,NA,NA
"678","2020-08-31 08:55:24-03","INPA","INPA","119764","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus velutinus","Plowman, T","8152","1980","01","31","Southern America","Brasil",NA,NA,NA,"INPA0119764","Goiás","BR 153, Road from highway BR 153 to Itaporã, 12 Km west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho. Cerrado on hillside with grass and herb layer dominated with Trachypogon.","-48.6008","-8.5006","-48.6008","-8.5006",NA,NA,"Dicotyledon Asterids","Gentianales","(Mull.Arg.) Woodson","Plumel, MM","Presidente Kennedy","INPA0119764 INPA0119764_e INPA0119764_e1","1986",NA,"velutinus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2020-08-31 08:55:24-03","INPA","INPA","176505","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus velutinus","Macêdo, M","2072","1988","10","22","Southern America","Brasil",NA,NA,NA,"INPA0176505","Mato Grosso","Cuiabá, Universidade Federal do Mato Grosso, Instituto Linguístico.","-56","-15.6","-56","-15.6",NA,NA,"Dicotyledon Asterids","Gentianales","(Mull.Arg.) Woodson",NA,"Cuiabá","INPA0176505 INPA0176505_e",NA,NA,"velutinus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2020-08-31 08:55:24-03","INPA","INPA","196832","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus velutinus","Macêdo, M","3540","1993","12","12","Southern America","Brasil",NA,NA,NA,"INPA0196832","Mato Grosso","Barra dos Bugres, Próximo Córrego Salobra, MT-343, Porto Estrela.","-58.2","-14.2","-58.2","-14.2",NA,NA,"Dicotyledon Asterids","Gentianales","(Mull.Arg.) Woodson","Ramos, JF",NA,"INPA0196832 INPA0196832_e INPA0196832_e1","1999",NA,"velutinus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2020-08-31 08:55:24-03","INPA","INPA","71158","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus velutinus","Kirkbride Junior, JH","3055","1977","03","04","Southern America","Brasil",NA,NA,NA,"INPA0071158","Mato Grosso","Caceres to S of Serra do Aguapei, km 135, Campo cerrado at Km 135 on the road from Cáceres to S of Serra do Aguapei.","-55.9","-15.3","-55.9","-15.3",NA,NA,"Dicotyledon Asterids","Gentianales","(Mull.Arg.) Woodson","Plumel, MM",NA,"INPA0071158 INPA0071158_e INPA0071158_e1","1981",NA,"velutinus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2021-01-10 20:43:30-03","INPA","INPA","176585A","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus velutinus","Macêdo, M","2249","1989","08","09","Southern America","Brasil",NA,NA,NA,"INPA176585A","Amazonas","Livramento, Fazenda Rosalina, próximo a cabeceira de Rondozinho. Solo areno-pedregoso.","-56","-15.6","-56","-15.6",NA,NA,"Dicotyledon Asterids","Gentianales","(Mull.Arg.) Woodson",NA,NA,NA,NA,NA,"velutinus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2020-08-31 08:55:24-03","INPA","INPA","131276","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus velutinus","Santos, JUM dos","439","1982","11","21","Southern America","Brasil",NA,NA,NA,"INPA0131276","Mato Grosso","Rodovia entre Cuibá e Chapada, Rodovia entre Cuiabá e Chapada. Cerrado, solo arenoso.","-55","-15","-55","-15",NA,NA,"Dicotyledon Asterids","Gentianales","(Mull.Arg.) Woodson","Plumel, MM","Chapada dos Guimarães","INPA0131276 INPA0131276_e INPA0131276_e1","1990",NA,"velutinus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2020-08-31 08:55:24-03","INPA","INPA","196983","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus velutinus","Macêdo, M","3876","1994","09","23","Southern America","Brasil",NA,NA,NA,"INPA0196983","Mato Grosso","Estrada da Guia, Estrada da Guia.","-58.1","-13.4","-58.1","-13.4",NA,NA,"Dicotyledon Asterids","Gentianales","(Mull.Arg.) Woodson","Ramos, JF","Guia","INPA0196983 INPA0196983_e","1999","04","velutinus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2020-08-31 08:55:24-03","INPA","INPA","119764","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus velutinus","Plowman, T","8152","1980","01","31","Southern America","Brasil",NA,NA,NA,"INPA0119764","Goiás","BR 153, Road from highway BR 153 to Itaporã, 12 Km west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho. Cerrado on hillside with grass and herb layer dominated with Trachypogon.","-48.6008","-8.5006","-48.6008","-8.5006",NA,NA,"Dicotyledon Asterids","Gentianales","(Mull.Arg.) Woodson","Plumel, MM","Presidente Kennedy","INPA0119764 INPA0119764_e INPA0119764_e1","1986",NA,"velutinus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2020-08-31 08:55:24-03","INPA","INPA","176505","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus velutinus","Macêdo, M","2072","1988","10","22","Southern America","Brasil",NA,NA,NA,"INPA0176505","Mato Grosso","Cuiabá, Universidade Federal do Mato Grosso, Instituto Linguístico.","-56","-15.6","-56","-15.6",NA,NA,"Dicotyledon Asterids","Gentianales","(Mull.Arg.) Woodson",NA,"Cuiabá","INPA0176505 INPA0176505_e",NA,NA,"velutinus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2020-08-31 08:55:24-03","INPA","INPA","196832","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus velutinus","Macêdo, M","3540","1993","12","12","Southern America","Brasil",NA,NA,NA,"INPA0196832","Mato Grosso","Barra dos Bugres, Próximo Córrego Salobra, MT-343, Porto Estrela.","-58.2","-14.2","-58.2","-14.2",NA,NA,"Dicotyledon Asterids","Gentianales","(Mull.Arg.) Woodson","Ramos, JF",NA,"INPA0196832 INPA0196832_e INPA0196832_e1","1999",NA,"velutinus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2020-08-31 08:55:24-03","INPA","INPA","71158","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus velutinus","Kirkbride Junior, JH","3055","1977","03","04","Southern America","Brasil",NA,NA,NA,"INPA0071158","Mato Grosso","Caceres to S of Serra do Aguapei, km 135, Campo cerrado at Km 135 on the road from Cáceres to S of Serra do Aguapei.","-55.9","-15.3","-55.9","-15.3",NA,NA,"Dicotyledon Asterids","Gentianales","(Mull.Arg.) Woodson","Plumel, MM",NA,"INPA0071158 INPA0071158_e INPA0071158_e1","1981",NA,"velutinus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2021-01-10 20:43:30-03","INPA","INPA","176585A","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus velutinus","Macêdo, M","2249","1989","08","09","Southern America","Brasil",NA,NA,NA,"INPA176585A","Amazonas","Livramento, Fazenda Rosalina, próximo a cabeceira de Rondozinho. Solo areno-pedregoso.","-56","-15.6","-56","-15.6",NA,NA,"Dicotyledon Asterids","Gentianales","(Mull.Arg.) Woodson",NA,NA,NA,NA,NA,"velutinus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2020-08-31 08:55:24-03","INPA","INPA","131276","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus velutinus","Santos, JUM dos","439","1982","11","21","Southern America","Brasil",NA,NA,NA,"INPA0131276","Mato Grosso","Rodovia entre Cuibá e Chapada, Rodovia entre Cuiabá e Chapada. Cerrado, solo arenoso.","-55","-15","-55","-15",NA,NA,"Dicotyledon Asterids","Gentianales","(Mull.Arg.) Woodson","Plumel, MM","Chapada dos Guimarães","INPA0131276 INPA0131276_e INPA0131276_e1","1990",NA,"velutinus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2020-08-31 08:55:24-03","INPA","INPA","196983","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus velutinus","Macêdo, M","3876","1994","09","23","Southern America","Brasil",NA,NA,NA,"INPA0196983","Mato Grosso","Estrada da Guia, Estrada da Guia.","-58.1","-13.4","-58.1","-13.4",NA,NA,"Dicotyledon Asterids","Gentianales","(Mull.Arg.) Woodson","Ramos, JF","Guia","INPA0196983 INPA0196983_e","1999","04","velutinus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2020-07-10 09:43:21-03","MBML","MBML-HERBARIO","53447",NA,"Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","C.E.M. Póvoas","3","2017","02","05",NA,"Brasil",NA,NA,"Árvoreta 2,1m de alt., folhas discolores, face adaxial verde-escuro brilhoso, abaxial verde-claro, flor branca com centro amarelado. Usos: Seu latéx é tóxico em grandes doses e usado em tratamento de moléstias do fígado. É purgativo e","MBML053447","Bahia","Reserva Scopel Brisa do Mar II, lolalizada no lado direito da Rod. Ilhéus #?# Canavieiras, km 5. Coletado dentro do Condomínio. Restinga. Solo argilo-silicoso","-39.026944","-14.868889","39W1'37","14S52'8","45","45",NA,NA,"(Müll.Arg.) Woodson",NA,"Ilhéus","MBML053447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2021-01-04 11:29:31-03","UEMA","SLUI","4886","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Oliveira, E. C. M.",NA,"2017","07","26",NA,"Brasil",NA,NA,NA,"SLUI004886","Maranhão","Área da UTE Gera","-44.5554","-3.565483","44°33'324W","03°33'929S",NA,NA,"Angiospermae",NA,"(Müll.Arg.) Woodson",NA,"Miranda do Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2021-01-04 11:29:31-03","UEMA","SLUI","4921","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Saraiva, R. V. C.",NA,"2017","04","06",NA,"Brasil",NA,NA,NA,"SLUI004921","Maranhão","Parque Nacional da Chapada das Mesas","-47.057861","-7.303889","47°03'28.3W","07°18'14S",NA,NA,"Angiospermae",NA,"(Müll.Arg.) Woodson",NA,"Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2021-01-04 11:29:30-03","UEMA","SLUI","3844","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","P. M. Santos et al.","5","2009","10","28",NA,"Brasil",NA,NA,"Doação","SLUI003844","Maranhão","Parque Nacional da Chapada das Mesas","-47.152619","-7.182494","47°09'09.43W","7°10'56.98S","311","311","Angiospermae",NA,"(Müll.Arg.) Woodson",NA,"Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2021-01-04 11:29:31-03","UEMA","SLUI","4711","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Reis, T. O.",NA,"2016","08","25",NA,"Brasil",NA,NA,NA,"SLUI004711","Maranhão","Parque Estadual do Mirador","-44.3630981445312","-6.37083005905151",NA,NA,NA,NA,"Angiospermae",NA,"(Müll.Arg.) Woodson",NA,"Mirador",NA,NA,NA,NA,"176498","auto",NA,NA,NA,NA,NA,NA,NA
"697","2019-12-13 08:11:24-03","ICAUFMG","MCCA","1299","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","DUARTE, A.P.",NA,"1963","04","27",NA,"Brasil",NA,NA,NA,"MCCA01355",NA,"Fazenda Mãe d#?#água.","-44.7308006286621","-17.5981006622314",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Woodson","FERREIRA, V.F.","Várzea da Palma","MCCA01355","1980","08",NA,"60948","auto","27",NA,NA,NA,NA,NA,NA
"698","2019-12-13 08:11:24-03","ICAUFMG","MCCA","1997","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","H.I.R., SILVA",NA,"2017","11","11",NA,"Brasil",NA,NA,"Vereda Almescla","MCCA02056","Minas Gerais",NA,"-44.7543983459473","-15.3233003616333",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Woodson","H.I.R., SILVA","Bonito de Minas","MCCA02056","2018","03",NA,"95199","auto","26",NA,NA,NA,NA,NA,NA
"699","2019-12-13 08:11:24-03","ICAUFMG","MCCA","2693","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","SILVEIRA, J.E; FONSECA, R.S.",NA,"2018","04","08",NA,"Brasil",NA,NA,NA,"MCCA02818","Minas Gerais",NA,"-44.7543983459473","-15.3233003616333",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Woodson","SILVEIRA, J.E.","Bonito de Minas","MCCA02818","2018","12",NA,"95199","auto","06",NA,NA,NA,NA,NA,NA
"700","2019-12-13 08:11:24-03","ICAUFMG","MCCA","1298","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","SILVA, A.F.",NA,"2009","11","08",NA,"Brasil",NA,NA,NA,"MCCA01354","Minas Gerais","Rodovia MG 010 Km 75, São José de Almeida.","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Woodson","SILVA, A.F.","Jaboticatubas","MCCA01354","2009","11",NA,"31264","auto","08",NA,NA,NA,NA,NA,NA
"701","2020-12-28 10:31:19-03","ICAUFMG","MCCA","3636","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Moraes, Q.S.; et al.","332","2019","08","26",NA,"Brasil",NA,NA,NA,"MCCA04324","Minas Gerais","Área próxima a sede. Área próxima a sede. Parque Estadual de Serra Nova e Talhado","-42.5396995544434","-15.6097002029419","-427394444.0","-156472222.0",NA,NA,NA,NA,"(Müll. Arg.) Woodson",NA,"Rio Pardo de Minas",NA,NA,NA,NA,"62891","auto",NA,NA,NA,NA,NA,NA,NA
"702","2020-12-28 10:31:19-03","ICAUFMG","MCCA","3327","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Nepomuceno, A.; et al.","902","2019","08","26",NA,"Brasil",NA,NA,NA,"MCCA03933","Minas Gerais","Trilha em direção ao escorregador. Trilha em direção ao escorregador. Parque Estadual de Serra Nova e Talhado","-42.5396995544434","-15.6097002029419","-427394444.0","-156472222.0",NA,NA,NA,NA,"(Müll. Arg.) Woodson",NA,"Rio Pardo de Minas","MCCA03933",NA,NA,NA,"62891","auto",NA,NA,NA,NA,NA,NA,NA
"703","2021-03-04 11:04:20-03","UFRB","HURB","3990","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","França, F.; et al.","3294","2000","03","29",NA,"Brasil",NA,NA,"látex copioso branco.","HURB000003990","Bahia","ca. 2 km S da Fronteiraentre Bahia e Piauí;","-45.148056","-10.860833","45°8'53 W","10°51'39 S","640","640",NA,NA,"(Müll.Arg.) Woodson","A.P. Spina","Formosa do Rio Preto",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2021-03-04 11:04:20-03","UFRB","HURB","22108","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Oliveira, I.S.; Pureza, S.N.; Conceição, P.R.M. & Alexandrino, R.V.A.","134","2018","10","24",NA,"Brasil",NA,NA,NA,"HURB000022108","Bahia","Salaminas do Putumuju;","-38.9193992614746","-12.7777996063232",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Woodson",NA,"Maragogipe",NA,NA,NA,NA,"21355","auto",NA,NA,NA,NA,NA,NA,NA
"705","2021-03-04 11:04:20-03","UFRB","HURB","22685","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Oliveira, I.S; Pureza, S.N,; Conceição, P.R.M. & Alexandrino, R.V.A.","229","2018","10","24",NA,"Brasil",NA,NA,NA,"HURB000022685","Bahia","Salaminas do Putumuju;","-38.9193992614746","-12.7777996063232",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Woodson",NA,"Maragojipe",NA,NA,NA,NA,"21355","auto",NA,NA,NA,NA,NA,NA,NA
"706","2021-03-04 11:04:20-03","UFRB","HURB","22682","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Oliveira, I.S; Pureza, S.N,; Conceição, P.R.M. & Alexandrino, R.V.A.","226","2018","10","24",NA,"Brasil",NA,NA,NA,"HURB000022682","Bahia","Salaminas do Putumuju;","-38.9193992614746","-12.7777996063232",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Woodson",NA,"Maragojipe",NA,NA,NA,NA,"21355","auto",NA,NA,NA,NA,NA,NA,NA
"707","2021-03-04 11:04:20-03","UFRB","HURB","22659","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Oliveira, I.S; Pureza, S.N,; Conceição, P.R.M. & Alexandrino, R.V.A.","203","2018","10","31",NA,"Brasil",NA,NA,NA,"HURB000022659","Bahia","Salaminas do Putumuju;","-38.9193992614746","-12.7777996063232",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Woodson",NA,"Maragojipe",NA,NA,NA,NA,"21355","auto",NA,NA,NA,NA,NA,NA,NA
"708","2021-03-04 11:04:20-03","UFRB","HURB","22617","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Oliveira, I.S; Pureza, S.N,; Conceição, P.R.M. & Alexandrino, R.V.A.","161","2018","07","18",NA,"Brasil",NA,NA,NA,"HURB000022617","Bahia","Salaminas do Putumuju;","-38.9193992614746","-12.7777996063232",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Woodson",NA,"Maragojipe",NA,NA,NA,NA,"21355","auto",NA,NA,NA,NA,NA,NA,NA
"709","2021-03-04 11:04:20-03","UFRB","HURB","22616","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Oliveira, I.S; Pureza, S.N,; Conceição, P.R.M. & Alexandrino, R.V.A.","160","2018","07","18",NA,"Brasil",NA,NA,NA,"HURB000022616","Bahia","Salaminas do Putumuju;","-38.9193992614746","-12.7777996063232",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Woodson",NA,"Maragojipe",NA,NA,NA,NA,"21355","auto",NA,NA,NA,NA,NA,NA,NA
"710","2021-03-04 11:04:20-03","UFRB","HURB","20035","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Moreira, D.M.; Brandão, C.S; Souza, L. & Fonseca,W.","36","2016","11","15",NA,"Brasil",NA,NA,NA,"HURB000020035","Bahia","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Woodson","D. Moreira","São Felipe",NA,"2017","07",NA,"15122","auto",NA,NA,NA,NA,NA,NA,NA
"711","2020-06-15 15:28:26-03","UNESP-RC","HRCB","49706","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Fina, B.G.","433","2004","11","14",NA,"Brasil",NA,NA,"Árvore ca. 3 m, flores",NA,"Mato Grosso do Sul",NA,"-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Woodson","Fina, B.G.","Aquidauana",NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA
"712","2020-06-15 15:28:26-03","UNESP-RC","HRCB","5045","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Cesar, O.","409","1985","03","04",NA,"Brasil",NA,NA,"Arbusto, flor branca",NA,"São Paulo",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Woodson","Kinoshita, L.S.","Itirapina",NA,"1996","11",NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA
"713","2020-06-15 15:28:26-03","UNESP-RC","HRCB","31013","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Fina, B.G.","136","1998","03","05",NA,"Brasil",NA,NA,"Árvore 3 m, flores brancas",NA,"São Paulo",NA,"-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Woodson","Santos, L.B.","Pirassununga",NA,"2008","06",NA,"24621","auto","02",NA,NA,NA,NA,NA,NA
"714","2020-06-15 15:28:26-03","UNESP-RC","HRCB","31617","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Amorozo, M.C.M.","52","1991","12","10",NA,"Brasil",NA,NA,"Árvore espontânea. Folhas com penugem aveludada em ambas as faces, congestas. Látex branco mais ou menos abundante. Uso popular medicinal <ll>dwc_commonname:</ll> Tiborna",NA,"Mato Grosso",NA,"-56.0766983032227","-15.8655996322632",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Woodson","Prado, A.L.","Santo Antonio do Leverger",NA,"1998","07",NA,"183847","auto",NA,NA,NA,NA,NA,NA,NA
"715","2020-06-15 15:28:26-03","UNESP-RC","HRCB","27586","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Marcondes-Ferreira, W.","1525","1997","11","06",NA,"Brasil",NA,NA,"Arbusto ca. 1,7 m, flores brancas perfumadas",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Woodson","Santos, L.B.","Estreito",NA,"2008","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2020-06-15 15:28:26-03","UNESP-RC","HRCB","64277","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Souza-Leal, T.","46","2014","01","27",NA,"Brasil",NA,NA,"Arvoreta ca. 2m de altura. Látex branco. Caule marrom-escuro, escamas irregulares. Flores aromáticas, brancas com base amarela; pétalas fundidas na base.",NA,"São Paulo","Reserva da USP","-47.471389","-21.940278","47º28'17W","21º56'25S",NA,NA,NA,NA,"(Müll. Arg.) Woodson",NA,"Pirassununga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2020-06-15 15:28:26-03","UNESP-RC","HRCB","49711","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Fina, B.G.","341","2003","09","03",NA,"Brasil",NA,NA,"Árvore ca. 5,0 m, frutos",NA,"Mato Grosso do Sul",NA,"-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Woodson","Fina, B.G.","Aquidauana",NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA
"718","2020-06-15 15:28:26-03","UNESP-RC","HRCB","54755","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus var.velutinus","Morais, F.F.","230","2012","11","27",NA,"Brasil",NA,NA,"Presença de inflorescência de cor branca. Presença de látex branco.",NA,"Mato Grosso","Fazenda São Domingos","-57.6789016723633","-16.0706005096436","Y","X",NA,NA,NA,NA,"(Müll.Arg.) Plumel",NA,"Cáceres",NA,NA,NA,"var.velutinus","172193","auto",NA,NA,NA,NA,NA,NA,NA
"719","2021-03-19 17:45:02-03","UFMA","BMA","2014","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","E. Guarçoni 2635 & Jeferson Douglas da Silva",NA,"2018","11","06",NA,"Brasil",NA,NA,"Cerrado. Árvore em áreas abertas. Comum. Odor agradável. Corola branca.",NA,"MA","Boqueirão do Angico","-44.9625","-6.403611","44°57'45W","06°24'13S","335","335",NA,"Gentianales","(Müll. Arg) Woodson",NA,"Mirador,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
