"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","recordNumber","locality","phylum","order","scientificNameAuthorship","infraspecificEpithet","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1408","2017-09-11 17:09:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Chrysobalanaceae","Moquilea","turiuva","Moquilea turiuva","Spruce, R",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"306","v. g. ad Santarem",NA,NA,"(Cham. & Schltdl.) Hook.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1409","2017-09-11 17:09:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Chrysobalanaceae","Moquilea","turiuva","Moquilea turiuva","Spruce, R",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"1179","ad Manaos olim Villa da Barra, et ad Solimões fluv.",NA,NA,"(Cham. & Schltdl.) Hook.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410","2017-09-11 17:09:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Chrysobalanaceae","Moquilea","turiuva","Moquilea turiuva","Schomburgk, RH",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,"230","ad flum. Essequebo aliisque Guyanae anglicae locis",NA,NA,"(Cham. & Schltdl.) Hook.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1411","2017-09-11 17:09:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Chrysobalanaceae","Moquilea","turiuva","Moquilea turiuva","Sieber, FW",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"s.n.","Habitat frequens in sylvis prov. Para",NA,NA,"(Cham. & Schltdl.) Hook.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412","2017-09-11 17:09:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Chrysobalanaceae","Moquilea","turiuva","Moquilea turiuva","Hoffmannsegg, JC",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"s.n.","Habitat frequens in sylvis prov. Para",NA,NA,"(Cham. & Schltdl.) Hook.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413","2017-09-11 17:09:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Chrysobalanaceae","Moquilea","turiuva","Moquilea turiuva","Poeppig, EF",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"2877","ad Manaos olim Villa da Barra, et ad Solimões fluv.",NA,NA,"(Cham. & Schltdl.) Hook.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414","2021-02-08 12:39:18-03","UFRGS","ICN","064227","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Aluisio, J","1969","06","11","América do Sul","Brasil",NA,NA,"Árvore 16m altura, 15cm DAP, flores alvas, aromáticas; madeira dura.; Terra firme, solo arenoso.",NA,NA,"291","Reserva Florestal Ducke","Dicotyledon",NA,"(Hoffmanns. ex Schult.) Kuntze",NA,NA,"AM","-60.0250015258789","-3.10193991661072",NA,"Manaus",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415","2021-02-08 12:39:18-03","UFRGS","ICN","148970","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra octandra","Hatschbach, G; Silva, JM","1985","06","19","América do Sul","Brasil",NA,NA,"Doação MBM.; Arbusto 3m, flores creme.; Orla de mata.",NA,NA,"49478","Peruípe","Dicotyledon",NA,"(Hoffmanns. ex Schult.) Kuntze","octandra","Prance, GT","BA","-39.2658004760742","-17.7318992614746",NA,"Caravelas",NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416","2020-09-17 10:40:33-03","UEPA","MFS","001567","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Lavareda, RHR","2007","03","16",NA,"Brasil",NA,NA,"Árvore com 12 m; flores com cálice verde claro e corola branca; copa assimétrica; fuste reto; ritidoma cinza com briófitas e líquens; base reta.","MFS001567",NA,"70","Base de Operações Geólogo Pedro de Moura, Base de Operações Geólogo Pedro de Moura, trilha para clareira 5. Vegetação de floresta. Solo argiloso.",NA,NA,"(Hook.f.) Prance","pallida","Lobato, LCB","Amazonas","-65.302778","-4.891389","MFS001567 MFS001567_e","Coari",NA,NA,NA,NA,"-65.302778","-4.891389",NA,NA,NA,NA,NA,NA,NA,NA
"1417","2020-09-17 10:40:33-03","UEPA","MFS","007347","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Silva, CAS da","2016","05","20",NA,"Brasil",NA,NA,"Árvore de 4 m de altura com inflorescência creme.","MFS007347",NA,"617","Comunidade Humarizal, área de cerrado solo arenoso.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,"Silva, CAS da","Pará","-49.498481","-2.241489","MFS007347 MFS007347_e","Cametá",NA,NA,NA,NA,"-49.498481","-2.241489","2016","12","12",NA,NA,NA,NA,NA
"1418","2020-04-27 14:50:42-03","UFVJM","HDJFW","85","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Soares, CCC; Barbalho, PPG;","2018","05","16",NA,"Brasil",NA,NA,"Ritidomas esverdeados; Folhas discolores; FLORESTA ESTACIONAL SEMIDECIDUAL","HDJFW000085",NA,"B99","CAVA NE1",NA,NA,"(Hoffmanns.) ex Roem.Schult.Kuntze",NA,"Machado, ELM","Minas Gerais","-43","-19","HDJFW000085_w01 HDJFW000085_w02 HDJFW000085_w03 HDJFW000085_w04","Conceição do Mato Dentro","860","860",NA,NA,"-43","-19","2018",NA,NA,NA,NA,NA,NA,NA
"1419","2021-04-05 12:31:49-03","UNIVASF","HVASF","8972","PreservedSpecimen","Plantae","Chrysobalanaceae","Leptobalanus","octandrus","Leptobalanus octandrus","L.W. Lima-Verde","2000","08","01","América do Sul","Brasil",NA,NA,"Corola esverdeada","HVASF008972",NA,"2203","Flona do Araripe, Floresta ombrófila.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Sothers & Prance",NA,"F. Gomes-Silva","Ceará","-39.484419","-7.20255",NA,"Crato","851","851",NA,NA,"-39.484419","-7.202550","2017","04","10",NA,NA,NA,NA,"U"
"1420","2021-04-05 12:31:49-03","UNIVASF","HVASF","8973","PreservedSpecimen","Plantae","Chrysobalanaceae","Leptobalanus","octandrus","Leptobalanus octandrus","L.W. Lima-Verde","1999","10","06","América do Sul","Brasil",NA,NA,"Árvore, 8m, frequente.","HVASF008973",NA,"1755","Flona do Araripe, Floresta ombrófila",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Sothers & Prance",NA,"F. Gomes-Silva","Ceará","-39.484419","-7.20255",NA,"Crato","851","851",NA,NA,"-39.484419","-7.202550","2017","04","10",NA,NA,NA,NA,"U"
"1421","2021-04-05 12:31:49-03","UNIVASF","HVASF","8974","PreservedSpecimen","Plantae","Chrysobalanaceae","Leptobalanus","octandrus","Leptobalanus octandrus","L.W. Lima-Verde","1999","09","15","América do Sul","Brasil",NA,NA,"Árvore, 10m, Frequente; corola esverdeada","HVASF008974",NA,"1686","Flona do Araripe, Floresta ombrófila",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Sothers & Prance",NA,"F. Gomes-Silva","Ceará","-39.484419","-7.20255",NA,"Crato","900","900",NA,NA,"-39.484419","-7.202550","2017","04","10",NA,NA,NA,NA,"U"
"1422","2018-12-04 20:29:47-02","UNIR","RON","2624","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Araújo, J","1996","11","06","Southern America","Brasil",NA,NA,NA,"RON00002624",NA,"0810611-0",NA,"Angiosperma","Malpighiales","(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,"Rosa, NA","Rondônia","-63.5675010681152","-12.0522003173828","RON00002624","São Francisco do Guaporé",NA,NA,"146088","auto",NA,NA,"1997","03","19",NA,NA,NA,NA,NA
"1423","2018-12-04 20:29:47-02","UNIR","RON","3862","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Antônio, M","1997","07","24","Southern America","Brasil",NA,NA,NA,"RON00003862",NA,"2512407-2","Sítio Santa Luzia","Angiosperma","Malpighiales","(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,"Rosa, NA","Rondônia",NA,NA,"RON00003862",NA,NA,NA,NA,NA,NA,NA,"1997","08","13",NA,NA,NA,NA,NA
"1424","2018-12-04 20:29:48-02","UNIR","RON","e253","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Araújo, J","1997","06","25","Southern America","Brasil",NA,NA,"Floresta aluvial aberta.","RON0000e253",NA,"2506-0392506-0","Rio Mutum-Paraná","Angiosperma","Malpighiales","(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,"Rosa, NA","Rondônia","-63.9039001464844","-8.76194000244141","RON0000e253","Porto Velho",NA,NA,"333357","auto",NA,NA,"1997","08","04",NA,NA,NA,NA,NA
"1425","2018-12-04 20:29:48-02","UNIR","RON","e33","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Araújo, J","1997","07","28","Southern America","Brasil",NA,NA,"floresta aluvial aberta","RON00000e33",NA,"28070981997","Rios Mutum-Paraná e Cutia","Angiosperma","Malpighiales","(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,"Rosa, NA","Rondônia","-63.9039001464844","-8.76194000244141","RON00000e33","Porto Velho",NA,NA,"333357","auto",NA,NA,"1997","09","03",NA,NA,NA,NA,NA
"1426","2018-12-04 20:29:48-02","UNIR","RON","e34","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Araújo, J","1997","07","28","Southern America","Brasil",NA,NA,"floresta de várzea","RON00000e34",NA,"28070901997","Rios Mutum-Paraná e Cutia","Angiosperma","Malpighiales","(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,"Rosa, NA","Rondônia","-63.9039001464844","-8.76194000244141","RON00000e34","Porto Velho",NA,NA,"333357","auto",NA,NA,"1997","09","03",NA,NA,NA,NA,NA
"1427","2018-12-04 20:29:48-02","UNIR","RON","e344","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Vinha, E","1997","01","31","Southern America","Brasil",NA,NA,NA,"RON0000e344",NA,"3101-260","Vista Alegre / Extrema / California.","Angiosperma","Malpighiales","(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,"Rosa, NA","Rondônia","-63.9039001464844","-8.76194000244141","RON0000e344","Porto Velho",NA,NA,"333357","auto",NA,NA,"1997","05","05",NA,NA,NA,NA,NA
"1428","2018-12-04 20:29:48-02","UNIR","RON","e2256","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Martins","1997","01","31","Southern America","Brasil",NA,NA,NA,"RON000e2256",NA,"1453101-1","Mutum-Paraná","Angiosperma","Malpighiales","(Hook. f.) Prance","pallida","Rosa, NA","Rondônia","-63.9039001464844","-8.76194000244141","RON000e2256","Porto Velho",NA,NA,"333357","auto",NA,NA,"1997","05","17",NA,NA,NA,NA,NA
"1429","2018-12-04 20:29:48-02","UNIR","RON","5924","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Simon, MF","2012","04","13","Southern America","Brasil",NA,NA,"Árvore 10m DAP 15cm. Casca viva avermelhada. Flores creme.","RON00005924",NA,"1471","Ao longo da BR - 364, 4 km W de Jaci Paraná. Ramal, Floresta ombrófila aberta antropizada, relevo plano, solo argiloso com serrapilheira.","Angiosperma","Malpighiales","(Hook.f.) Prance","pallida","Prance, GT","Rondônia","-64.458889","-9.269444","RON00005924","Porto Velho","109","109",NA,NA,"-64.458889","-9.269444","2014","06",NA,NA,NA,NA,NA,NA
"1430","2018-12-04 20:29:48-02","UNIR","RON","5932","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Simon, MF","2012","04","17","Southern America","Brasil",NA,NA,"Árvore. Folhas esbranquiçadas abaixo. Flores alvas.","RON00005932",NA,"1537","Ao longo da BR - 364, 9 km E de Jaci Paraná, ramal, Floresta ombrófila de terra firme, relevo ondulado, solo areno-argiloso.","Angiosperma","Malpighiales","(Hook.f.) Prance","pallida","Prance, GT","Rondônia","-64.3275","-9.2325","RON00005932","Porto Velho","116","116",NA,NA,"-64.3275","-9.2325","2014","06",NA,NA,NA,NA,NA,NA
"1431","2018-12-04 20:29:48-02","UNIR","RON","e2393","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Martins","1997","01","31","Southern America","Brasil",NA,NA,NA,"RON000e2393",NA,"1163101-1","Jaci-Paraná","Angiosperma","Malpighiales","(Hook. f.) Prance","pallida","Rosa, NA","Rondônia","-63.9039001464844","-8.76194000244141","RON000e2393","Porto Velho",NA,NA,"333357","auto",NA,NA,"1997","05","17",NA,NA,NA,NA,NA
"1432","2018-12-04 20:29:48-02","UNIR","RON","4254","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Pereira-Silva, G","2010","06","26","Southern America","Brasil",NA,NA,"Ramal Primavera - BR 364 - rio Madeira. Km 02. Floresta Ombrófila Aberta. Relevo plano. Solo Argiloso. Frequência Ocasional. Árvore com cerca de 6m de altura. Área de influência indireta. 7 duplicatas.","RON00004254",NA,"15519",NA,"Angiosperma","Malpighiales","(Hook.f.) Prance","pallida","Prance, GT","Rondônia","-65.076667","-9.66","RON00004254","Porto Velho",NA,NA,NA,NA,"-65.076667","-9.66","2014","06",NA,NA,NA,NA,NA,NA
"1433","2018-12-04 20:29:48-02","UNIR","RON","4286","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Pereira-Silva, G","2008","07","14","Southern America","Brasil",NA,NA,"Margem esquerda do rio Madeira (canteiro de obras da UHE Jirau). Mata. Relevo Plano. Solo argiloso. Frequência Ocasional. Árvore com 20m de altura. 3 duplicatas.","RON00004286",NA,"13569","Jaci-Paraná.","Angiosperma","Malpighiales","(Hook.f.) Prance","pallida","Prance, GT","Rondônia","-63.9039001464844","-8.76194000244141","RON00004286","Porto Velho",NA,NA,"333357","auto",NA,NA,"2014","06",NA,NA,NA,NA,NA,NA
"1434","2018-12-04 20:29:48-02","UNIR","RON","4609","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Pereira-Silva, G","2010","06","19","Southern America","Brasil",NA,NA,"Margem direita do rio Mutum Paraná. Floresta de igapó. Relevo Plano. Solo argiloso. Frequência Ocasional. Frutos imaturos verdes. Árvore com cerca de 8m de altura. Área de influência direta (lago). 7 duplicatas.","RON00004609",NA,"15390",NA,"Angiosperma","Malpighiales","(Hook.f.) Prance","pallida","Prance, GT","Rondônia","-64.928889","-9.616389","RON00004609","Porto Velho",NA,NA,NA,NA,"-64.928889","-9.616389","2014","06",NA,NA,NA,NA,NA,NA
"1435","2018-12-04 20:29:48-02","UNIR","RON","5666","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Simon, MF","2012","04","12","Southern America","Brasil",NA,NA,"Árvore 10m DAP 15cm. Casca viva avermelhada. Flores esverdeadas, estames alvos.","RON00005666",NA,"1443","Ao longo da BR - 364, 61 km Leste de Jaci Paraná,, Floresta ombrófila de terra firme, relevo ondulado, solo argiloso.","Angiosperma","Malpighiales","(Hook.f.) Prance","pallida","Prance, GT","Rondônia","-63.987778","-8.971389","RON00005666","Porto Velho","90","90",NA,NA,"-63.987778","-8.971389","2014","06",NA,NA,NA,NA,NA,NA
"1436","2018-12-04 20:29:48-02","UNIR","RON","e2437","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Martins","1997","01","31","Southern America","Brasil",NA,NA,NA,"RON000e2437",NA,"1423101-1","Jaci-Paraná","Angiosperma","Malpighiales","(Hook. f.) Prance","pallida","Rosa, NA","Rondônia","-63.9039001464844","-8.76194000244141","RON000e2437","Porto Velho",NA,NA,"333357","auto",NA,NA,"1997","05","17",NA,NA,NA,NA,NA
"1437","2020-05-07 17:14:00-03","IBt","SP","262628","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Kukle, P","1989","11","09",NA,"Brasil",NA,NA,NA,NA,NA,"12",NA,NA,NA,"(Hook.f.) Prance","pallida",NA,"Amazonas","-59.9","-2.416667",NA,"Manaus","50","125",NA,NA,"-59.9","-2.416667",NA,NA,NA,NA,NA,NA,NA,NA
"1438","2020-09-24 08:24:26-03","IBt","SP","330793","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Egler, SG","1993","08",NA,NA,"Brasil",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,"Amazonas","-60.0250015258789","-3.10193991661072",NA,"Manaus",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439","2020-08-13 18:01:44-03","IBt","SP","299077A","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Ribeiro, JELS","1993","08","01",NA,"Brasil",NA,NA,NA,NA,NA,"963","Reserva Florestal Ducke",NA,NA,"(Hook.f.) Prance","pallida",NA,"Amazonas","-60.0250015258789","-3.10193991661072",NA,"Manaus",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440","2020-08-13 18:01:44-03","IBt","SP","299080A","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Sothers, CA","1995","05","06",NA,"Brasil",NA,NA,NA,NA,NA,"425","Reserva Florestal Ducke",NA,NA,"(Hook.f.) Prance","pallida",NA,"Amazonas","-60.0250015258789","-3.10193991661072",NA,"Manaus",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441","2020-08-13 18:01:44-03","IBt","SP","299082A","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Ribeiro, JELS","1994","07","21",NA,"Brasil",NA,NA,NA,NA,NA,"1348","Reserva Florestal Ducke",NA,NA,"(Hook.f.) Prance","pallida",NA,"Amazonas","-60.0250015258789","-3.10193991661072",NA,"Manaus",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442","2020-08-13 18:01:44-03","IBt","SP","299083A","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Ribeiro, JELS","1994","04","06",NA,"Brasil",NA,NA,NA,NA,NA,"1253","Reserva Florestal Ducke",NA,NA,"(Hook.f.) Prance","pallida",NA,"Amazonas","-60.0250015258789","-3.10193991661072",NA,"Manaus",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1443","2020-08-13 18:01:44-03","IBt","SP","299092A","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Vicentini, A","1994","07","13",NA,"Brasil",NA,NA,NA,NA,NA,"607","Reserva Florestal Ducke",NA,NA,"(Hook.f.) Prance","pallida",NA,"Amazonas","-60.0250015258789","-3.10193991661072",NA,"Manaus",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444","2020-08-13 18:01:44-03","IBt","SP","299185A","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Sothers, CA","1995","05","08",NA,"Brasil",NA,NA,NA,NA,NA,"439","Reserva Florestal Ducke",NA,NA,"(Hook.f.) Prance","pallida",NA,"Amazonas","-60.0250015258789","-3.10193991661072",NA,"Manaus",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1445","2020-09-24 08:24:26-03","IBt","SP","329380","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Sothers, CA","1995","05","06",NA,"Brasil",NA,NA,NA,NA,NA,"430","Reserva Florestal Ducke",NA,NA,"(Hook.f.) Prance","pallida",NA,"Amazonas","-60.0250015258789","-3.10193991661072",NA,"Manaus",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1446","2020-09-24 08:24:26-03","IBt","SP","331020","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra pallida","Assunção, PACL","1997","06","11",NA,"Brasil",NA,NA,NA,NA,NA,"519","Reserva Florestal Ducke",NA,NA,"(Hook.f.) Prance","pallida",NA,"Amazonas","-60.0250015258789","-3.10193991661072",NA,"Manaus",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1447","2021-01-21 15:28:45-03","IBt","SP","491718","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Antonio, LC","2012","06","20",NA,"Brasil",NA,NA,NA,NA,NA,"PSACF438",NA,NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,"Pará","-52.0099983215332","-2.88000011444092",NA,"Vitória do Xingu",NA,NA,"79439","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1448","2020-11-26 09:59:46-03","IBt","SP","384592","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Romão, GO","2001","04","13",NA,"Brasil",NA,NA,NA,NA,NA,"636","Parque Estadual da Serra do Mar",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,"São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1449","2010-08-16 16:43:37-03","GH","HU-HERB","GH 00046295","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra grandifolia","E. Lleras et al.","1973","8","9","South America","Brazil","Sheet",NA,NA,NA,"Isotype","P17270","Rio Javari behind Estirao de Equador",NA,NA,"Prance","grandifolia",NA,"Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P17270",NA,"undetermined"
"1450","2015-07-31 12:15:52-03","UFRR","UFRR","3423","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Perdiz, R.O.","2012","01","14",NA,"Brasil",NA,NA,"Árvore marcada n°719, DAP 13.10 cm. Folhas verdes discolores. Fruto verde. UNICATA.",NA,NA,"1462.","PARNA do Viruá. Grade do PPBio. Parcela L01_0500.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,"Perdiz, R.O.","Roraima","-61.019444","1.821111",NA,"Caracaraí","100","100",NA,NA,"-61.019444","1.821111","2012",NA,NA,NA,NA,NA,NA,NA
"1451","2015-07-31 12:15:52-03","UFRR","UFRR","3411","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Perdiz, R.O.","2012","01","13",NA,"Brasil",NA,NA,"Árvore marcada n°579, DAP 12.1 cm. Frutos verdes. UNICATA.",NA,NA,"1450.","PARNA do Viruá. Grade do PPBio. Parcela L01_0500.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,"Perdiz, R.O.","Roraima","-61.019444","1.821111",NA,"Caracaraí","100","100",NA,NA,"-61.019444","1.821111","2012",NA,NA,NA,NA,NA,NA,NA
"1452","2015-07-31 12:15:52-03","UFRR","UFRR","3413","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Perdiz, R.O.","2012","01","13",NA,"Brasil",NA,NA,"Árvore marcada n°579, DAP 12.1 cm. Frutos verdes. UNICATA.",NA,NA,".1452.","PARNA do Viruá. Grade do PPBio. Parcela L01_0500.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,"Perdiz, R.O.","Roraima","-61.019444","1.821111",NA,"Caracaraí","100","100",NA,NA,"-61.019444","1.821111","2012",NA,NA,NA,NA,NA,NA,NA
"1453","2015-07-31 12:15:52-03","UFRR","UFRR","3415","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Perdiz, R.O.","2012","01","13",NA,"Brasil",NA,NA,"Árvore marcada n°599, DAP 12.2 cm. Frutos verdes. UNICATA.",NA,NA,"1454.","PARNA do Viruá. Grade do PPBio. Parcela L01_0500.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,"Perdiz, R.O.","Roraima","-61.019444","1.821111",NA,"Caracaraí","100","100",NA,NA,"-61.019444","1.821111","2012",NA,NA,NA,NA,NA,NA,NA
"1454","2015-07-31 12:15:52-03","UFRR","UFRR","3417","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Perdiz, R.O.","2012","01","13",NA,"Brasil",NA,NA,"Árvore marcada n°643, DAP 16.3 cm. Frutos verdes. UNICATA.",NA,NA,"1456.","PARNA do Viruá. Grade do PPBio. Parcela L01_0500.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,"Perdiz, R.O.","Roraima","-61.019444","1.821111",NA,"Caracaraí","100","100",NA,NA,"-61.019444","1.821111","2012",NA,NA,NA,NA,NA,NA,NA
"1455","2015-07-31 12:15:52-03","UFRR","UFRR","3422","S","Plantae","Chrysobalanaceae","Licania","octandra","Licania octandra","Perdiz, R.O.","2012","01","14",NA,"Brasil",NA,NA,"Árvore marcada n°701, DAP 12.70 cm. Folhas verdes discolores. Fruto verde. UNICATA.",NA,NA,"1461.","PARNA do Viruá. Grade do PPBio. Parcela L01_0500.",NA,NA,"(Hoffmanns. ex Roem. & Schult.) Kuntze",NA,"Perdiz, R.O.","Roraima","-61.019444","1.821111",NA,"Caracaraí","100","100",NA,NA,"-61.019444","1.821111","2012",NA,NA,NA,NA,NA,NA,NA
