"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1579","2020-01-27 18:25:09-03","IAC","IAC","8173","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","s/det.","D.M. Dedecca","s/nº","1947","04","15","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Material não localizado no acervo. Anotado como com 03 frutos colecionados em caixa de papelão p. n.30",NA,NA,"1947","04","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580","2020-07-23 12:13:46-03","CEPLAC","CEPEC","142494","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,"Sem Informação","Oliveira, N.E.","385","2014","10","12","Brasil","Bahia","ITAMBÉ","Conglomerado BA_1328-2-7-27","-40.679722","-15.299722","40W40'47","15S17'59",NA,NA,"Duplicatas: RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581","2020-07-23 12:13:46-03","CEPLAC","CEPEC","103473","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,"Sem Informação","Battalha, M. A.","1086","1995","11","06","Brasil","São Paulo",NA,"A.R.I.E. Carrado Pé de Gigante.","-21.612222","-47.578056","21W36'44","47S34'41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582","2020-07-23 12:13:46-03","CEPLAC","CEPEC","119601","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,"A. O. Moraes","A. O. Moraes","218","1988","11","06","Brasil","Bahia","FEIRA DE SANTANA","Campus da Universidade Estadual de Feira de Santana (Mòdulo).","-38.970556","-12.1975","38W58'14","12S11'51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA
"1583","2020-07-23 12:13:46-03","CEPLAC","CEPEC","133321","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,"M. P. M. de Lima","M. P. M. de Lima","449","2001","07","29","Brasil","Minas Gerais","ITAMONTE","Parque Nacional de Itatiaia. Caminho para Serra Negra, antes da chegada em Vargem Grande.","-44.712222","-22.316389","44W42'44","22S18'59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2001",NA,NA,NA
"1584","2020-07-23 12:13:46-03","CEPLAC","CEPEC","131889","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,"F. Marinero","F. Marinero","256",NA,NA,NA,"Brasil","Paraná","Fênix",NA,"-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA
"1585","2020-07-23 12:13:46-03","CEPLAC","CEPEC","75687","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,"J. R. Pirani","F. C. Hoehne","112","1991","09","07","Brasil","São Paulo","SÃO PAULO","Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,"30/01/1983",NA,NA,NA
"1586","2020-07-23 12:13:46-03","CEPLAC","CEPEC","75686","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,"J. R. Pirani","F. C. Hoehne",NA,"1931","11","27","Brasil","São Paulo","SÃO PAULO","Parque do Estado e Jardim Botanico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,"30/01/1983",NA,NA,NA
"1587","2020-02-17 11:29:53-03","UEG","HUEG","7122","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Marimon, B.S.","Oliveira, R.S.; Ricarte, C.C.","s.n.","2006","09","14","Brasil","Goiás","Anápolis","Campus UEG.","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"Porte arbóreo, frutos marrons, folhas opostas.; Mata Galeria","HUEG007122",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA
"1588","2020-02-17 11:29:53-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Incógnito","Barros, M.A.G.; Faria, J.E.Q.","1574","2011","08","13","Brasil","Goiás","Alto Horizonte","Fazenda do senhor Braz","-49.3386001586914","-14.1955995559692",NA,NA,NA,NA,"Árvore ca. 15 m de altura, caule profundamente fissurado, flor creme; Pasto",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"27619","auto",NA,NA,NA,NA,NA
"1589","2020-02-17 11:29:53-03","UEG","HUEG","592","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Marimon, B.S.","Oliveira, R.S.; Araújo, B.S.","s.n.","2006","09","14","Brasil","Goiás","Anápolis","Campus UEG.","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"Mata Galeria","HUEG000592",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA
"1590","2020-06-25 11:42:50-03","URICER","HPBR","9233","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","LONGHI, S. J.","ARTUSO, I. J.",NA,"2002","05","08","Brasil","RS","Benjamim Constant do Sul","RESERVA INDIGENA DO VOTOURO",NA,NA,NA,NA,NA,NA,NA,"HPBR009233",NA,"2002","06","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1591","2020-08-26 11:43:43-03","URICER","HPBR","8333","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","LONGHI, S. J.","SCARIOT, C.",NA,"2002","05","23","Brasil","RS","Benjamim Constant do Sul","RESERVA INDIGENA DO VOTOURO",NA,NA,NA,NA,NA,NA,NA,"HPBR008333",NA,"2002","06","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1592","2020-06-25 11:42:50-03","URICER","HPBR","2460","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","RIGO, V.","PLAUMANN, F.",NA,"1943","11","21","Brasil","SC","Nova Teutônia",NA,NA,NA,NA,NA,NA,NA,NA,"HPBR002460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1593","2019-04-02 09:32:14-03","URICER","HPBR","6290","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"VASSILIOU, M. et. al.",NA,"1998","11","06","Brasil","RS","Aratiba","TRÊS BARRAS - ÁREA DE ABRANGÊNCIA DO RESERVATÓRIO DE ITÁ","-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,NA,"HPBR006290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18075","auto",NA,NA,"1",NA,NA
"1594","2020-06-24 11:42:23-03","URICER","HPBR","8262","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","LONGHI, S. J.","ARTUSO, I. J. et. al.",NA,"2002","05","08","Brasil","RS","Benjamin Constant do Sul",NA,"-52.5978012084961","-27.5100002288818",NA,NA,NA,NA,"1m de altura, Projeto Votouro","HPBR008262",NA,"2002","06","12",NA,NA,NA,NA,NA,NA,NA,"14878","auto",NA,NA,"3",NA,NA
"1595","2019-04-02 09:32:14-03","URICER","HPBR","9865","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell",NA,"ZANARDI,C.",NA,"1999","10","12","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR009865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,"1",NA,NA
"1596","2019-04-02 09:32:14-03","URICER","HPBR","366","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell","ZANIN,E.M.","ZANIN,E.M.",NA,"1985","04","14","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR000366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,"1",NA,NA
"1597","2020-06-25 11:42:50-03","URICER","HPBR","7053","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","BUTZKE, A","BUTZKE, A.",NA,"1993","04","29","Brasil","RS","Erechim","IBDF (HORTO FLORESTAL)","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR007053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,"4",NA,NA
"1598","2020-03-10 17:10:48-03","URICER","HPBR","107","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","DEBASTIANI, L.","SACCOMORI, G.",NA,"1983","08","17","Brasil","RS","Erechim","PARQ. MUNIC LONGINES MALINOWSKI","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR000107",NA,"1983","08","17",NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,"1",NA,NA
"1599","2021-03-03 11:46:28-03","URICER","HPBR","749","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Mell","TEFILLI,R.S.","TEFILLI,R.S.",NA,"1985","09","09","Brasil","RS","Estação","Linha D'Elisa","-52.2599983215332","-27.9108009338379",NA,NA,NA,NA,"Altura de mais ou menos 15m.","HPBR000749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10547","auto",NA,NA,"1",NA,NA
"1600","2019-04-02 09:32:14-03","URICER","HPBR","800","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,"CARNIEL,N.","VENTURIN,F.",NA,"1985","11","20","Brasil","RS","Marcelino Ramos","PONTE DO RIO LIGEIRO","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"Flor de cor lilás, contituição competa.","HPBR000800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,"1",NA,NA
"1601","2019-04-02 09:32:14-03","URICER","HPBR","8925","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"FARINA, S. & FALLER, L. F.",NA,"2004","04","15","Brasil","RS","Nonoai","PCH ANDORINHAS","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,NA,"HPBR008925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35080","auto",NA,NA,"1",NA,NA
"1602","2019-11-12 17:14:58-03","URICER","HPBR","11663","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell .","SLAVIEIRO, L. B.","SLAVIEIRO, L. B.",NA,"2012","02","25","Brasil","RS","Sertão","Parque Natural Municipal de Sertão","-52.2597007751465","-27.979700088501",NA,NA,NA,NA,NA,"HPBR011663",NA,"2012","02","25",NA,NA,NA,NA,NA,NA,NA,"30142","auto",NA,NA,NA,NA,NA
"1603","2019-04-02 09:32:14-03","URICER","HPBR","8936","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"RÖHRIG, C. & SILVEIRA, N.",NA,"2003","02","02","Brasil","SC","Anita Garibaldi",NA,"-51.1300010681152","-27.6891994476318",NA,NA,NA,NA,NA,"HPBR008936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23768","auto",NA,NA,"1",NA,NA
"1604","2019-04-02 09:32:14-03","URICER","HPBR","8779","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"MORLIN, R. & SILVEIRA, N.",NA,"2003","03","14","Brasil","SC","Celso Ramos",NA,"-51.3363990783691","-27.6343994140625",NA,NA,NA,NA,NA,"HPBR008779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13642","auto",NA,NA,"2",NA,NA
"1605","2009-11-26 13:52:37-02","INPA","INPAW","7996","S","Plantae","Meliaceae","Cedrela","brasiliensis","Cedrela brasiliensis","A. Juss.",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1606","2009-11-26 13:52:37-02","INPA","INPAW","7120","S","Plantae","Meliaceae","Cedrela","elliptica","Cedrela elliptica","Rizzini & Heringer",NA,"Martino, G. de",NA,"1979","01","01","Brasil","Roraima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607","2009-11-26 13:52:37-02","INPA","INPAW","4225","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Vasquez",NA,NA,NA,NA,"Peru","Hu&#225;nuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608","2009-11-26 13:52:37-02","INPA","INPAW","6623","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Loureiro, A.A.",NA,NA,NA,NA,"Brasil","Mato Grosso","Aripuan&#227;",NA,"-59.4594","-10.1667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"273871","auto",NA,NA,NA,NA,NA
"1609","2009-11-26 13:52:37-02","INPA","INPAW","2612","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","J.C. Gomes","Alexandra","15","1960","11","17","Brasil","S&#227;o Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610","2009-11-26 13:52:37-02","INPA","INPAW","7997","S","Plantae","Meliaceae","Cedrela","huberi","Cedrela huberi","Ducke",NA,"Yale","45549",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611","2009-11-26 13:52:37-02","INPA","INPAW","7083","S","Plantae","Meliaceae","Cedrela","macrocarpa","Cedrela macrocarpa","Ducke","M.G. Silva","Pires, M.G.","16470","1978","08","05","Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612","2020-11-19 14:06:23-03","Unimontes","MCMG","1541","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Santos R.M.","Menino, G.C.O. | Coutinho,C.A. | Fonseca, J.M.L. | Oliveira, I,S, | Silva, W.A. | Souza,S.R. |",NA,"2009","10","27","Brasil","Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 005","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA
"1613","2020-11-19 14:06:23-03","Unimontes","MCMG","1579","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Santos R.M.","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Mota,G.S. | Silva, W.A. | Souza, M.L. |",NA,"2009","05","11","Brasil","Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 3","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA
"1614","2020-11-19 14:06:23-03","Unimontes","MCMG","1257","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Santos, R. M.","Bahia, T.O. | Àvila,M.A. | Braga,L.L. | Coutinho,C.A. | Matos,F.S. | Menino,G.C.O. | Mota,G.S. | Nunes,Y.R.F. | Oliveira,M.H. | Santos,P.F. | Santos,R.M. | Silva,M.A.P. | Silva,W.P. |",NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda Amescla","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA
"1615","2020-11-19 14:06:23-03","Unimontes","MCMG","4723","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Silva, J.R.T",NA,NA,NA,NA,"Brasil","Minas Gerais","Montes Claros","Rio do Peixe","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA
"1616","2019-02-27 14:02:32-03","UFSJ","HUFSJ","1335","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Sobral, M","Sobral, M","13367","2010",NA,NA,"Brasil","Minas Gerais","Entre Rios de Minas","BR-383","-44","-20","-44","-20",NA,NA,"Árvore 8 m, isolada em campo alterado à beira da estrada; flores creme, com odor lembrando pão-de-mel.","HUFSJ001335","HUFSJ001335_v00 HUFSJ001335_v01 HUFSJ001335_v02","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","2019-02-27 14:02:33-03","UFSJ","HUFSJ","8162","S","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Fontana, AC","354","2014","10","11","Brasil","Paraná","Apucarana","Uniadade de Conservação Parque da Raposa. Borda da mata.","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,"Arbórea, 6m de altura, flores de coloração creme levemente rosadas. Árvore inclinada para a estrada.","HUFSJ008162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23979","auto",NA,NA,NA,NA,NA
"1618","2020-09-22 13:48:56-03","USP","SPFW","7919","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","V.B. Dos Santos, 2019.","Alecio, P.C. Ceccantini, G.C.T.; dos Santos, L.; Camargo, E.P.; De Jesus, V.B.; Iegawa, E.M.","222","2019","01","16","Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","-44.267083","-15.084611","44º16'01,5''W","15º05'04,6''S","673","673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619","2020-09-22 13:48:54-03","USP","SPFW","3370","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Ferreira, G.B. Cardim, R.H.H.; Mello-Neto, U.G.","13","2011","02","28","Brasil","São Paulo","São Paulo","Parque da Cantareira","-46.636389","-23.451333","46º38'11,0''W","23º27'04,8''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620","2020-09-22 13:48:54-03","USP","SPFW","3356","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Ceccantini, G.C.T. Ferreira, G.B.; Horta, L.A.D.","3065","2006","12","11","Brasil","São Paulo","São Paulo","Instituto Butantan","-46.720147","-23.564817","46º43'12,53''W","23º33'53,34''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1621","2020-09-22 13:48:56-03","USP","SPFW","7905","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","V.B. Dos Santos, 2019.","Alecio, P.C. Ceccantini, G.C.T.; dos Santos, L.; Camargo, E.P.; De Jesus, V.B.; Iegawa, E.M.","208","2019","01","16","Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","-44.270333","-15.0855","44º16'13,2''W","15º05'07,8''S","660","660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622","2020-09-22 13:48:56-03","USP","SPFW","7897","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","V.B. Dos Santos, 2019.","Alecio, P.C. Ceccantini, G.C.T.; dos Santos, L.; Camargo, E.P.; De Jesus, V.B.; Iegawa, E.M.","200","2019","01","15","Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","-44.271861","-15.086194","44º16'18,7''W","15º05'10,3''S","671","671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623","2020-09-22 13:48:55-03","USP","SPFW","5971","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Ferreira, G.B. Locosselli, G.M.; Cardim, R.H.H.","s.n.","2007","10",NA,"Brasil","São Paulo","São Paulo",NA,"-46.69135","-23.805983","46°41,481'W","23°48,359'S","787","787","Coleta Rodoanel 27.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624","2020-09-22 13:48:56-03","USP","SPFW","7902","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","V.B. Dos Santos, 2019.","Alecio, P.C. Ceccantini, G.C.T.; dos Santos, L.; Camargo, E.P.; De Jesus, V.B.; Iegawa, E.M.","205","2019","01","15","Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","-44.272111","-15.086472","44º16'19,6''W","15º05'11,3''S","664","664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625","2020-09-22 13:48:54-03","USP","SPFW","3371","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Ferreira, G.B. Cardim, R.H.H.; Mello-Neto, U.G.","14","2011","02","28","Brasil","São Paulo","São Paulo","Parque da Cantareira","-46.63525","-23.449083","46º38'06,9''W","23º26'56,7''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626","2020-09-22 13:48:54-03","USP","SPFW","3375","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Ferreira, G.B. Cardim, R.H.H.; Mello-Neto, U.G.","18","2011","02","28","Brasil","São Paulo","São Paulo","Parque da Cantareira","-46.633444","-23.447472","46º38'00,4''W","23º26'50,9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627","2020-09-22 13:48:56-03","USP","SPFW","7941","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","V.B. Dos Santos, 2019.","Alecio, P.C. Ceccantini, G.C.T.; dos Santos, L.; Camargo, E.P.; De Jesus, V.B.; Iegawa, E.M.","244","2019","01","17","Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","-44.266333",NA,"44º15'58,8''W","15º05'24,2'S","685","685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628","2020-09-22 13:48:54-03","USP","SPFW","3362","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Ferreira, G.B. Balboni, B.M.M.","5","2007","06","20","Brasil","São Paulo","São Paulo","Universidade de São Paulo - USP","-46.728903","-23.565694","46º43'44,05''W","23º33'56,5''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629","2020-09-22 13:48:56-03","USP","SPFW","7998","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Camargo, E.P - 2019.","Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Lopes, E. E.; Iegawa, E.M.","79","2019","01","15","Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.",NA,"-15.086528","44'1620,1W","15°05'11,5S","682","682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630","2020-09-22 13:48:54-03","USP","SPFW","3372","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Ferreira, G.B. Cardim, R.H.H.; Mello-Neto, U.G.","15","2011","02","28","Brasil","São Paulo","São Paulo","Parque da Cantareira","-46.634556","-23.447917","46º38'04,4''W","23º26'52,5''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631","2020-09-22 13:48:54-03","USP","SPFW","3358","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Ferreira, G.B. Balboni, B.M.M.","1","2007","06","20","Brasil","São Paulo","São Paulo","Universidade de São Paulo - USP","-46.728903","-23.565694","46º43'44,05''W","23º33'56,5''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632","2020-09-22 13:48:55-03","USP","SPFW","6789","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Ceccantini, G.C.T.","2190","2007","10",NA,"Brasil","São Paulo","São Paulo",NA,"-46.69305","-23.8061","46°41,58,3'W","23°48,36,6'S","778","778","Coleta Rodoanel 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633","2020-09-22 13:48:54-03","USP","SPFW","3384","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Ferreira, G.B. Cardim, R.H.H.; Mello-Neto, U.G.","27","2011","03","10","Brasil","São Paulo","São Paulo","Parque da Cantareira","-46.60895","-23.429183","46º36'32,22''W","23º25'45,06''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
