"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","identifiedBy","county","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","minimumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","relationshipType","individualCount","fieldNumber","typeStatus","sex"
"46","2020-02-08 08:54:06-03","NBC","NL-BOTANY","L.1683878","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Tulleken JE","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1683878 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1683878",NA,NA,NA,NA,NA,"Caryophyllales",NA,NA,"A.St.-Hil.",NA,NA,"NL-L1683878",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-02-08 08:54:06-03","NBC","NL-BOTANY","L.1683879","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Pedersen TM","Southern America","Argentina",NA,"Estancia,,Itá Caabó'. Dep. Mercedes. Prov. Corrientes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1683879 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1683879",NA,"1961","10","14",NA,"Caryophyllales",NA,NA,"A.St.-Hil.",NA,NA,"NL-L1683879",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-02-08 08:54:06-03","NBC","NL-BOTANY","L.1683880","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Tulleken JE","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1683880 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1683880",NA,NA,NA,NA,NA,"Caryophyllales",NA,NA,"A.St.-Hil.",NA,NA,"NL-L1683880",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 08:54:06-03","NBC","NL-BOTANY","L.1683889","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Suringar WFR","Southern America","Venezuela",NA,"Venezuela, Porta Cabello.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1683889 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1683889",NA,"1885","03","13",NA,"Caryophyllales",NA,NA,"A.St.-Hil.",NA,NA,"NL-L1683889",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 08:54:06-03","NBC","NL-BOTANY","L.1683895","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Herzog T","Southern America","Bolivia",NA,"An Erdhängen bei Charagua, häufig mit anderen, Ruderalpflanzen.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1683895 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1683895",NA,"1910","12","01",NA,"Caryophyllales",NA,NA,"A.St.-Hil.",NA,NA,"NL-L1683895",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 08:54:06-03","NBC","NL-BOTANY","L.1683896","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Rambo B","Southern America","Brazil",NA,"Flora Brasiliae australis. Colégo Anchieta, Porto Alegre. RGS, Gramado p. Canela.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1683896 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1683896",NA,"1949","12","26",NA,"Caryophyllales",NA,NA,"A.St.-Hil.",NA,NA,"NL-L1683896",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-02-08 08:54:06-03","NBC","NL-BOTANY","L.1683897","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Rambo B","Southern America","Brazil",NA,"Flora Brasiliae australis. Colégo Anchieta, Porto Alegre. RGS, S. Miguel p. São Luiz.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1683897 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1683897",NA,"1938","01","29",NA,"Caryophyllales",NA,NA,"A.St.-Hil.",NA,NA,"NL-L1683897",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-02-08 08:54:06-03","NBC","NL-BOTANY","L.1683899","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Hassler E","Southern America","Paraguay",NA,"Plantae Paraguarienses. Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1683899 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1683899",NA,"1913","05","01",NA,"Caryophyllales",NA,NA,"A.St.-Hil.",NA,NA,"NL-L1683899",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 08:54:06-03","NBC","NL-BOTANY","L.3725079","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Venturi S","Southern America","Argentina",NA,"Chaco Santa Fecino. Mocovi.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3725079 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3725079",NA,"1903","11","16",NA,"Caryophyllales",NA,NA,"A.St.-Hil.",NA,NA,"NL-L3725079",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 08:54:06-03","NBC","NL-BOTANY","U.1054624","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Boldingh I","Southern America","Venezuela",NA,"Carupano.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1054624 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1054624",NA,"1909","01","01",NA,"Caryophyllales",NA,NA,"A.St.-Hil.",NA,NA,"NL-U1054624",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 08:54:06-03","NBC","NL-BOTANY","U.1054625","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Boldingh I","Southern America","Venezuela",NA,"Carupano.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1054625 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1054625",NA,"1909","01","01",NA,"Caryophyllales",NA,NA,"A.St.-Hil.",NA,NA,"NL-U1054625",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 08:54:06-03","NBC","NL-BOTANY","U.1054626","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Idrobo JM; Cleef AM","Southern America","Colombia",NA,"Departamento de Sucre: Ciénaga de la Villa; Punta de Pesquería. San Benito Abad.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1054626 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1054626",NA,"1973","07","13",NA,"Caryophyllales",NA,NA,"A.St.-Hil.",NA,NA,"NL-U1054626",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 08:54:06-03","NBC","NL-BOTANY","U.1054627","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides boliviana","Steinbach J","Southern America","Bolivia",NA,"Valle de Cochabamba, Depart. Cochabamba.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1054627 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1054627",NA,"1928","12","26",NA,"Caryophyllales",NA,NA,"(Rusby) Pedersen",NA,NA,"NL-U1054627",NA,NA,"boliviana",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-02-08 08:54:06-03","NBC","NL-BOTANY","U.1054628","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides boliviana","Steinbach J","Southern America","Bolivia",NA,"Valle de Cochabamba, Depart. Cochabamba.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1054628 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1054628",NA,"1928","12","26",NA,"Caryophyllales",NA,NA,"(Rusby) Pedersen",NA,NA,"NL-U1054628",NA,NA,"boliviana",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-02-08 08:54:06-03","NBC","NL-BOTANY","L.1683905","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides chacoensis","Pedersen TM","Southern America","Argentina",NA,"Plantae Argentinenses. Estancia,,Las Tres Marias'. Dep. Emperado. Prov. Corrientes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1683905 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1683905",NA,"1974","11","17",NA,"Caryophyllales",NA,NA,"(Morong) Pedersen",NA,NA,"NL-L1683905",NA,NA,"chacoensis",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-02-08 08:54:06-03","NBC","NL-BOTANY","L.1683906","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides chacoensis","Pedersen TM","Southern America","Paraguay",NA,"Plantae Paraguayenses. Estancia,,Carumbe'. Distr. Lima. Dep. San Pedro.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1683906 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1683906",NA,"1969","11","30",NA,"Caryophyllales",NA,NA,"(Morong) Pedersen",NA,NA,"NL-L1683906",NA,NA,"chacoensis",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-02-08 08:54:06-03","NBC","NL-BOTANY","L.3709288","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides chacoensis","Pedersen TM","Southern America","Paraguay",NA,"Estancia 'La Peria'. Dep. Pto. Hayes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3709288 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3709288",NA,"1986","10","13",NA,"Caryophyllales",NA,NA,"(Morong) Pedersen","-59.566667","-23.433333","NL-L3709288",NA,NA,"chacoensis",NA,NA,NA,NA,"Magnoliopsidae","-59.566667","-23.433333",NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 08:54:06-03","NBC","NL-BOTANY","WAG.1404906","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides chacoensis","Pedersen TM","Southern America","Argentina","Corrientes","Isla Lagraña.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1404906 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1404906",NA,"1984","04","05",NA,"Caryophyllales","Pedersen TM",NA,"(Morong) Pedersen",NA,NA,"NL-WAG1404906",NA,NA,"chacoensis",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"WAG0075339",NA,NA,NA,NA,NA,NA
"64","2020-02-08 08:54:06-03","NBC","NL-BOTANY","WAG.1404907","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides chacoensis","Pedersen TM","Southern America","Argentina",NA,"Plantae Argentinenses. Estancia,,Las Tres Marias'. Dep. Emperado. Prov. Corrientes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1404907 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1404907",NA,"1974","11","17",NA,"Caryophyllales",NA,NA,"(Morong) Pedersen",NA,NA,"NL-WAG1404907",NA,NA,"chacoensis",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-02-08 08:54:06-03","NBC","NL-BOTANY","WAG.1404908","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides chacoensis","Pedersen TM","Southern America","Paraguay",NA,"Plantae Paraguayenses. Estancia,,Carumbe'. Distr. Lima. Dep. San Pedro.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1404908 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1404908",NA,"1969","11","30",NA,"Caryophyllales",NA,NA,"(Morong) Pedersen",NA,NA,"NL-WAG1404908",NA,NA,"chacoensis",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-02-08 08:54:06-03","NBC","NL-BOTANY","WAG.1404909","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides chacoensis","Pedersen TM","Southern America","Paraguay",NA,"Estancia 'La Peria'. Dep. Pto. Hayes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1404909 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1404909",NA,"1986","10","13",NA,"Caryophyllales",NA,NA,"(Morong) Pedersen","-59.566667","-23.433333","NL-WAG1404909",NA,NA,"chacoensis",NA,NA,NA,NA,"Magnoliopsidae","-59.566667","-23.433333",NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 08:54:06-03","NBC","NL-BOTANY","U.1054575","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides chacoënsis","Meyer T","Southern America","Argentina",NA,"Prov. de Corrientes. Capital.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1054575 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1054575",NA,"1944","01","24",NA,"Caryophyllales",NA,NA,NA,NA,NA,"NL-U1054575",NA,NA,"chacoënsis",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-02-08 08:54:06-03","NBC","NL-BOTANY","L.1683912","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides diffusa","Moritz","Southern America","Colombia",NA,"Cólumbiá.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1683912 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1683912",NA,NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,NA,"NL-L1683912",NA,NA,"diffusa",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-02-08 08:54:06-03","NBC","NL-BOTANY","L.1683915","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides paronychioides","Pedersen TM","Southern America","Argentina",NA,"Plantae Argentinae. Near Santa Rosa. Dep. Concepción. Prov. Corrientes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1683915 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1683915",NA,"1971","12","17",NA,"Caryophyllales",NA,NA,NA,NA,NA,"NL-L1683915",NA,NA,"paronychioides",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-02-08 08:54:06-03","NBC","NL-BOTANY","L.1683916","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides paronychioides","Pedersen TM","Southern America","Argentina",NA,"Plantae Argentinae. Carambola. Dep. Concepción. Prov. Corrientes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1683916 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1683916",NA,"1972","01","07",NA,"Caryophyllales",NA,NA,NA,NA,NA,"NL-L1683916",NA,NA,"paronychioides",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-02-08 08:54:06-03","NBC","NL-BOTANY","U.1054574","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides paronychioides","Pedersen TM","Southern America","Argentina",NA,"Estancia,,Santa Teresa'. Dep. Mburucuyá. Prov. Corrientes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1054574 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1054574",NA,"1951","05","31",NA,"Caryophyllales",NA,NA,NA,NA,NA,"NL-U1054574",NA,NA,"paronychioides",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-02-08 08:54:36-03","NBC","NL-BOTANY","L.3709669","PreservedSpecimen","Plantae","Amaranthaceae","Telanthera","ficoidea","Telanthera ficoidea","Unknown","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3709669 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3709669",NA,NA,NA,NA,NA,"Caryophyllales",NA,NA,"(L.) Moq.",NA,NA,"NL-L3709669",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-01-14 15:19:28-03","MN","R","57939","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Glaziou, A.F.M.; Saldanha da Gama, J.",NA,"Brasil","Rio de Janeiro","São Cristovão",NA,NA,"Plantas e Flum. Ex. Herb. Glaziou ; Herb. J de Saldanha, 5095","R000057939",NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","A. St.-Hil.","-43.2075004577637","-22.9027996063232","R000057939_001",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-19 10:22:28-03","CPAP","CPAP","21160","PreserverdSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Jesus, E. M.",NA,"Brasil","MS","Assentamento Taquaral - sítio Sr. Odair - lote: 365 - trilha 2",NA,NA,"Erva 010cm~. FLOR: amarela. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Muito frequente. AMBIENTE: Capoeira. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,"316","2008","10","30",NA,NA,"S. M. Salis","Corumbá","A.St.-Hil.","-57.727222","-19.153611",NA,"102","102",NA,NA,NA,"2012",NA,NA,"57°43'38'' W","19°09'13'' S",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-19 10:22:28-03","CPAP","CPAP","21223","PreserverdSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Jesus, E. M.",NA,"Brasil","MS","Assentamento Taquaral - sítio Sr. Odair - lote: 365 - trilha 2",NA,NA,"Erva rasteira 0,50cm~. FLOR: branca. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Rara. AMBIENTE: Pasto degradado. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,"381","2008","11","26",NA,NA,"S. M. Salis","Corumbá","A.St.-Hil.","-57.727222","-19.153611",NA,"102","102",NA,NA,NA,"2012",NA,NA,"57°43'38'' W","19°09'13'' S",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-19 10:22:28-03","CPAP","CPAP","21439","PreserverdSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Almeida, A. M.",NA,"Brasil","MS","Assentamento Taquaral - sítio Sr. Odair- lote-365 - trilha 2",NA,NA,"Erva 010cm~. FLOR: branca. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Muito frequente. AMBIENTE: Capoeira. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,"5","2009","09","29",NA,NA,"S. M. Salis","Corumbá","A.St.-Hil.","-57.727222","-19.153611",NA,"102","102",NA,NA,NA,"2012",NA,NA,"57°43'38'' W","19°09'13'' S",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-19 10:22:28-03","CPAP","CPAP","21494","PreserverdSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Almeida, A. M.",NA,"Brasil","MS","Assentamento Taquaral - sítio Sr. Odair- lote-365 - trilha 2",NA,NA,"Erva 010cm~. FLOR: branca. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Muito frequente. AMBIENTE: Pasto degradado. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,"60","2010","02","04",NA,NA,"S. M. Salis","Corumbá","A.St.-Hil.","-57.727222","-19.153611",NA,"102","102",NA,NA,NA,"2012",NA,NA,"57°43'38'' W","19°09'13'' S",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-19 10:22:28-03","CPAP","CPAP","21762","PreserverdSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Jesus, E. M.",NA,"Brasil","MS","Assentamento Taquaral - sítio Sr. Odair- lote-365 - trilha 2",NA,NA,"Erva 010cm~. FLOR: branca. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Abundante. AMBIENTE: Pasto degradado. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,"618","2009","08","06",NA,NA,"S. M. Salis","Corumbá","A.St.-Hil.","-57.727222","-19.153611",NA,"102","102",NA,NA,NA,"2012",NA,NA,"57°43'38'' W","19°09'13'' S",NA,NA,NA,NA,NA,NA,NA
"79","2020-11-19 10:22:28-03","CPAP","CPAP","4345","PreserverdSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Pott, A.",NA,"Brasil","MS","Fazenda Acurizal; Sub-região do Nabileque; Pantanal - sede da fazenda",NA,NA,"Erva. FLOR: esbranquiçada. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Muito frequente. AMBIENTE: Cordilheira (paleodique) desmatada, mal drenado. SUBSTRATO: solo calcimórfico. RELEVO: plano deprimido.",NA,"3859","1987","11","10",NA,NA,"J. Siqueira","Corumbá","A.St.-Hil.","-57.166667","-18.633333",NA,"90","90",NA,NA,NA,"1989","03",NA,"57°10' W","18°38' S",NA,NA,NA,NA,NA,NA,NA
"80","2020-11-19 10:22:28-03","CPAP","CPAP","5649","PreserverdSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Pott, A.",NA,"Brasil","MS","Fazenda Acurizal; Sub-região do Nabileque; Pantanal - Secção Mutum - ponto 14A, Vaquejador",NA,NA,"Erva prostrada. FLOR: brácteas brancas. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Campina de carandá, alagável 0.6 m. SUBSTRATO: solo arenoso. RELEVO: plano deprimido.",NA,"4431","1988","10","05",NA,NA,"J. Siqueira","Miranda","A.St.-Hil.","-57","-19.683333",NA,"90","90",NA,NA,NA,NA,NA,NA,"57°00' W","19°41' S",NA,NA,NA,NA,NA,NA,NA
"81","2020-11-19 10:22:28-03","CPAP","CPAP","2336","PreserverdSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Rego, S. C. A.",NA,"Brasil","MS","baía do Tamengo, próximo ao Posto Esdras.",NA,NA,"SUBSTRATO: solo seco a beira da baía. RELEVO: plano.",NA,"507","1986","07","22",NA,NA,"V. J. Pott","Corumbá","A.St.-Hil.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto","1989","04",NA,NA,NA,NA,"04",NA,NA,NA,NA,NA
"82","2020-11-19 10:22:28-03","CPAP","CPAP","13634","PreserverdSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Cervi, A. C.",NA,"Brasil","MS","Corumbá - Mato Grosso do Sul",NA,NA,"Erva prostrada - ruderal. FLOR: inflorescência alva. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: .",NA,"4257","1993","12","10",NA,NA,"A. Pott; V. J. Pott","Corumbá","A.St.-Hil.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto","1993","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
