"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"154","2020-12-21 16:16:40-03","MBM","MBM","30069","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Hatschbach, G.","29243","1972","02","20","Southern America","Brazil","Paraná","Curitiba","Rio Atuba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM030069","MBM030069",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"155","2020-12-21 16:16:40-03","MBM","MBM","321223","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Quaresma, A.S.","Barboza, E.; Silva, J.M.; Cunha, E.M.; Silva, J.M.; Cunha, E.M.","1717","2006","10","14","Southern America","Brazil","Paraná","Jaguariaíva","Fazenda Caçador da Boa Vista, Morro Azul","-49.7057991027832","-24.2511005401611",NA,"Ereta, xilopodífera, flor creme.; Campo com alguns elementos de cerrado.","MBM321223","MBM321223",NA,NA,NA,NA,"2012","11","05","44368","auto",NA,NA,NA,NA,NA
"156","2020-12-21 16:16:40-03","MBM","MBM","3548","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Hatschbach, G.","15967","1967","02","15","Southern America","Brazil","Paraná","Lapa","Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,"MBM003548","MBM003548",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"157","2020-12-21 16:16:40-03","MBM","MBM","73114","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Hatschbach, G.","44569","1982","02","10","Southern America","Brazil","Paraná","Mandirituba","Rod. BR-116","-49.326099395752","-25.7789001464844",NA,NA,"MBM073114","MBM073114",NA,NA,NA,NA,NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA
"158","2020-12-21 16:16:40-03","MBM","MBM","291550","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Holmes, W.C.","Silva, J.M.; Lima, L.R.; Farinaccio, M.A.; Lima, L.R.; Farinaccio, M.A.","3945","2002","01","27","Southern America","Brazil","Paraná","Mandirituba","Rod. BR-116, próximo ao posto da Polícia Federal","-49.326099395752","-25.7789001464844",NA,NA,"MBM291550","MBM291550",NA,NA,NA,NA,NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA
"159","2020-12-21 16:16:40-03","MBM","MBM","33748","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Pedersen, T.M.","Hatschbach, G.; Pedersen, T.M.; Pedersen, T.M.","35879","1975","01","02","Southern America","Brazil","Paraná","Palmeira","Córrego da Anta","-50.0064010620117","-25.4293994903564",NA,NA,"MBM033748","MBM033748",NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"160","2020-12-21 16:16:40-03","MBM","MBM","190506","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Dombrowski, L.T.","Dombrowski, L.T.","9435","1978","01","13","Southern America","Brazil","Paraná","Palmeira","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM190506",NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"161","2020-12-21 16:16:40-03","MBM","MBM","272297","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Dombrowski, L.T.","4554","1997","03","11","Southern America","Brazil","Paraná","Palmeira","Palmeira, arredores","-50.0064010620117","-25.4293994903564",NA,NA,"MBM272297","MBM272297",NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"162","2020-12-21 16:16:40-03","MBM","MBM","75020","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Kummrow, R.; et al.; et al.","1901","1982","03","06","Southern America","Brazil","Paraná","Palmeira","Rio Tibagi","-50.0064010620117","-25.4293994903564",NA,NA,"MBM075020","MBM075020",NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"163","2020-12-21 16:16:40-03","MBM","MBM","90134","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Hatschbach, G.","47833","1984","03","08","Southern America","Brazil","Paraná","Palmeira","Rod. BR-277, descida rio Capivara","-50.0064010620117","-25.4293994903564",NA,NA,"MBM090134","MBM090134",NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"164","2020-12-21 16:16:40-03","MBM","MBM","233954","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Hatschbach, G.; Ziller, S.R.; Ziller, S.R.","68969","1999","02","04","Southern America","Brazil","Paraná","Palmeira","Rod. BR-277, próximo ao Haras Valente","-50.0064010620117","-25.4293994903564",NA,NA,"MBM233954","MBM233954",NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"165","2020-12-21 16:16:40-03","MBM","MBM","109243","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Cordeiro, J.; et al.; et al.","246","1986","03","11","Southern America","Brazil","Paraná","Palmeira","Rodovia do Café","-50.0064010620117","-25.4293994903564",NA,NA,"MBM109243","MBM109243",NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"166","2020-12-21 16:16:40-03","MBM","MBM","281605","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Ribas, O.S.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","5027","2003","02","20","Southern America","Brazil","Paraná","Ponta Grossa","Fazenda Santana","-50.1618995666504","-25.0949993133545",NA,NA,"MBM281605","MBM281605",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"167","2020-12-21 16:16:40-03","MBM","MBM","394542","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Silva, A.R.","s.n.","2013","02","07","Southern America","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Planta herbácea medindo 93cm de altura; frutos de cor creme.; Em campo seco.","MBM394542","MBM394542",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"168","2020-12-21 16:16:40-03","MBM","MBM","64563","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Hatschbach, G.","42785","1980","03","04","Southern America","Brazil","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,NA,"MBM064563","MBM064563",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"169","2020-12-21 16:16:40-03","MBM","MBM","156799","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Robinson, H.","Ribas, O.S.; Ruas, P.M.; Ruas, P.M.","508","1993","02","11","Southern America","Brazil","Paraná","Teixeira Soares","Rio da Areia","-50.4606018066406","-25.3682994842529",NA,NA,"MBM156799","MBM156799",NA,NA,NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA
"170","2020-12-21 16:16:40-03","MBM","MBM","150964","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Hatschbach, G.; Hatschbach, M.; Guimarães, D.; Hatschbach, M.; Guimarães, D.","56393","1992","02","19","Southern America","Brazil","Santa Catarina","Água Doce","Rod. BR-153, próximo a divisa com Paraná","-51.5560989379883","-26.9978008270264",NA,NA,"MBM150964","MBM150964",NA,NA,NA,NA,NA,NA,NA,"52743","auto",NA,NA,NA,NA,NA
"171","2020-12-21 16:16:40-03","MBM","MBM","257781","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Cordeiro, J.; Ribas, O.S.","Ribas, O.S.; Poliquesi, C.B.; Costa, E.F.; Poliquesi, C.B.; Costa, E.F.","3342","2001","03","03","Southern America","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"MBM257781","MBM257781",NA,NA,NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA
"172","2015-10-04 22:10:16-03","MNHN","RECOLNAT_MNHN_P","P00707064","PreservedSpecimen",NA,NA,NA,"Asteraceae","Kanimia","oblongifolia","Kanimia oblongifolia","(DC.) Baker",NA,"Gaudichaud, C.",NA,"1833",NA,NA,NA,"Brésil",NA,NA,"Province de San-Paolo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00707064' target='other'> <mi>dwc_moreinfo</mi></a>","P00707064","P00707064_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype","415"
"173","2015-10-05 03:47:38-03","MNHN","RECOLNAT_MNHN_P","P00707065","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Roque","Gardner, G.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00707065' target='other'> <mi>dwc_moreinfo</mi></a>","P00707065","P00707065_01 P00707065_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2015-09-04 05:27:25-03","MNHN","RECOLNAT_MNHN_P","P02683062","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Holmes","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","São Paulo",NA,"Brésil, province de Saint-Paul. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,"hb",". . Voyage d´ Auguste de Saint-Hilaire, de 1816 à 1821, No401 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02683062' target='other'> <mi>dwc_moreinfo</mi></a>","P02683062","P02683062_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 1036"
"175","2016-03-09 18:11:33-03","MNHN","RECOLNAT_MNHN_P","P02691547","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Roque","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,"hb",". s.d. Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02691547' target='other'> <mi>dwc_moreinfo</mi></a>","P02691547","P02691547_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2015-09-04 05:41:22-03","MNHN","RECOLNAT_MNHN_P","P02691559","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","Minas Gerais",NA,"Province. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"hb",". Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821. No.896 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02691559' target='other'> <mi>dwc_moreinfo</mi></a>","P02691559","P02691559_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2015-09-04 05:41:40-03","MNHN","RECOLNAT_MNHN_P","P02691581","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","Minas Gerais",NA,"Province. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"hb",". Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821. No.823 7o. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02691581' target='other'> <mi>dwc_moreinfo</mi></a>","P02691581","P02691581_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2015-09-04 05:41:40-03","MNHN","RECOLNAT_MNHN_P","P02691584","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","Minas Gerais",NA,"Province. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"hb",". Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821. No.802. bis <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02691584' target='other'> <mi>dwc_moreinfo</mi></a>","P02691584","P02691584_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2015-09-04 05:41:40-03","MNHN","RECOLNAT_MNHN_P","P02691586","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","Minas Gerais",NA,"Province. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"hb",". Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821. No.923. 1a.part. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02691586' target='other'> <mi>dwc_moreinfo</mi></a>","P02691586","P02691586_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2015-09-04 05:41:40-03","MNHN","RECOLNAT_MNHN_P","P02691587","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","São Paulo",NA,"Province. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,"hb",". Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821. No.890 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02691587' target='other'> <mi>dwc_moreinfo</mi></a>","P02691587","P02691587_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2-1443 3"
"181","2016-09-14 09:38:22-03","MNHN","RECOLNAT_MNHN_P","P02691588","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","São Paulo",NA,"Province. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,"hb",". Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821. No.890 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02691588' target='other'> <mi>dwc_moreinfo</mi></a>","P02691588","P02691588_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2-1443 3"
"182","2015-09-04 09:35:26-03","MNHN","RECOLNAT_MNHN_P","P04374309","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Roque","Hatschbach, G.",NA,"1967","2","15",NA,"Brasil","Paraná","Lapa","Rio Passa Dois. Lapa, Paraná, Sul, Brasil, América do Sul","-49.7158012390137","-25.7696990966797","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04374309' target='other'> <mi>dwc_moreinfo</mi></a>","P04374309","P04374309_01",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,"15967"
"183","2020-12-11 11:33:17-03","UFMG","BHCB","127140","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Mota, RC da; Santos, LM dos; Arruda, L","3519","2008","07","17","Southern America","Brasil","Minas Gerais","Sabará","Mina do Segredão.","-43.766667","-19.833333",NA,"Plantas do Brasil. Cerrado. Arbustivo. Corola creme.",NA,NA,"1200","1200","-43.766667","-19.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-11 11:33:17-03","UFMG","BHCB","132393","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Batista, JAN; Martins, CAN","2235c","2007","11","14","Southern America","Brasil","Minas Gerais","Diamantina","APE Manancial Pau de Fruta, Área da COPASA, área a esquerda da pista, ca. 7km W de Diamantina em direção a Gouveia","-43.669556","-18.257333",NA,"Campo limpo seco; solo areno-argiloso, marrom-claro; área anteriormente queimada. Erva terrestre",NA,NA,"1359","1359","-43.669556","-18.257333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-11 11:33:17-03","UFMG","BHCB","152429","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Borsali, EF; Kamino, LHY; Oliveira, CT; Maruyama, A","25","2010","08","14","Southern America","Brasil","Minas Gerais","Itabirito","Serra do Gandarela","-43.691944","-20.166111",NA,"Arbusto, ca. 1m. Brácteas involucrais verdes e flores brancas; Coletado em afloramento quartzítico","BHCB022095",NA,"1137","1137","-43.691944","-20.166111","2010","08",NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-11 11:33:17-03","UFMG","BHCB","152832","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Fernandes, AC; Durigon, J; Ferreira, PPA; Dettke, GA; Miotto, STS","652","2011","02","02","Southern America","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, Trilha para Fortaleza.","-49.990556","-25.236944",NA,"Subarbusto com 1m de altura.; Cerrado.","BHCB031830",NA,"951","951","-49.990556","-25.236944","2015","09",NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-11 11:33:17-03","UFMG","BHCB","152838","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Fernandes, AC; Batista, JAN; Vale, AA; Ramalho, AJ","387","2010","12","09","Southern America","Brasil","Minas Gerais","Gouveia","Borda da BR 259, Pasto na beira da rodovia. Entrada da cidade.","-43.690833","-18.419167",NA,"Subasrbusto.","BHCB031816",NA,"1329","1329","-43.690833","-18.419167","2015","09",NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-11 11:33:17-03","UFMG","BHCB","159742","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Tameirão Neto, E; Mansur, T; Vidal, CV","5060","2011","09","07","Southern America","Brasil","Minas Gerais","Brumadinho","Serra da Moeda","-43.970386","-20.119969",NA,"Campo cerrado, subarbustivo",NA,NA,NA,NA,"-43.970386","-20.119969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-11 11:33:17-03","UFMG","BHCB","17472","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Wykrota, JLM; Faria, JMPC","48","1987","11","01","Southern America","Brasil","Minas Gerais",NA,"Km 561 BR 040. Estrada vic Serra da Moeda.",NA,NA,NA,"Vegetação de canga. Herbáceo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-11 11:33:17-03","UFMG","BHCB","29192","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Lombardi, JA","889","1995","07","07","Southern America","Brasil","Minas Gerais","Furnas","Usina de Furnas., Limite Parque Nacional da Serra da Canastra.",NA,NA,NA,"Campo rupestre. Entre pedras. Arbusto ca. 1,7m. Folhas cartáceas. Inflorescências e flores perfumadas brancas.","BHCB039407",NA,NA,NA,NA,NA,"2016","10","24",NA,NA,NA,NA,NA,NA,NA
"191","2020-12-11 11:33:17-03","UFMG","BHCB","49577","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Lombardi, JA","3330","1999","10","22","Southern America","Brasil","Minas Gerais","Nova Lima","Retiro das Pedras.","-43.983611","-20.096944",NA,"Plantas do Brasil. Campo rupestre sobre canga. Herbáceo. Folhas coriáceas. Brácteas verdes.",NA,NA,NA,NA,"-43.983611","-20.096944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-11 11:33:17-03","UFMG","BHCB","135425","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Rezende, SG; Santos, MVC; Rezende, EG","3315","2009","08","21","Southern America","Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,"BHCB006982",NA,NA,"1300",NA,NA,"2013","04",NA,"20553","auto",NA,NA,NA,NA,NA
"193","2020-12-11 11:33:17-03","UFMG","BHCB","54856","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Barreto, HLM","10996","1940","11","06","Southern America","Brasil","Minas Gerais","Poços de Caldas","Campo da Pedreira.","-46.5614013671875","-21.7877998352051",NA,"Campo. Pouco frequente. Subarbustivo. Flor alva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA
"194","2020-12-11 11:33:17-03","UFMG","BHCB","54857","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Barreto, HLM","10997","1940","11","08","Southern America","Brasil","Minas Gerais","Poços de Caldas","Estrada para Parreiras (antiga Caldas).","-46.5614013671875","-21.7877998352051",NA,"Campo. Muito frequente. Arbustivo, 0,5m. Flor alva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA
"195","2020-12-11 11:33:17-03","UFMG","BHCB","54855","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Barreto, HLM","8396","1932","09","11","Southern America","Brasil","Minas Gerais","Santa Luzia","Lagoa Santa.","-43.8513984680176","-19.7696990966797",NA,"Cerrado. Muito frequente. Arbustivo, 0,5m",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA
"196","2020-12-11 11:33:17-03","UFMG","BHCB","129173","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Arruda, LJ; Santos, LM dos","186","2008","01","04","Southern America","Brasil","Minas Gerais","Itabirito","Mina do Pico, Cava do Sapecado","-43.801399230957","-20.2532997131348",NA,"Campo rupestre laterítico",NA,NA,"1515","1515",NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA
"197","2020-12-11 11:33:17-03","UFMG","BHCB","9819","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Souza, HC de; et al.","s.n.","1986","10","15","Southern America","Brasil","Minas Gerais","Lima Duarte","Parque Estadual de Ibitipoca.","-43.793098449707","-21.8425006866455",NA,"Campo rupestre. Herbáceo, 0,5m. Flores amarelo-esverdeadas. Local rico em candeias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
