"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"659","2017-11-24 14:11:34-02","UFLA","ESAL","21482","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Argenta, JA; Ribeiro, AO",NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"; ; terminais lilás;",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA
"660","2017-11-24 14:11:34-02","UFLA","ESAL","10639","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","M. L. Gavilanes",NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Serra do Campestre","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,"4595",NA,NA,NA,"erva; 0,50; arroxeada;; campo rupestre",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA
"661","2017-11-24 14:11:34-02","UFLA","ESAL","7395","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","D. A. C.",NA,NA,NA,"Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Serra da Bocaina, Ingai","-44.8711013793945","-21.3169002532959",NA,NA,"10","10",NA,NA,"s.n.",NA,NA,NA,"erva; 0,40; lilás;; campo rupestre",NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA
"662","2017-11-24 14:11:34-02","UFLA","ESAL","6998","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","D. A. C.",NA,NA,NA,"Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Serra da Bocaina, Morro da Janela","-44.8711013793945","-21.3169002532959",NA,NA,"11","11",NA,NA,"s.n.",NA,NA,NA,"sub-arbusto; 0,50; roxa;; campo rupestre",NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA
"663","2019-06-10 10:11:10-03","FZB-BH","BHZB","8534","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla",NA,"Rosana Romero","2012","05",NA,"Pôrto de Paula, L.M.","1990","01","24","Brasil","MG","Moeda","Serra da Moeda, Coletada na 1a. Estação","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNICATA",NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA
"664","2019-06-10 10:11:10-03","FZB-BH","BHZB","10428","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla",NA,NA,NA,NA,NA,"Rezende, S.G et al.","2007","01","25","Brasil","MG","Itabirito","Região da Gerdal , Próximo da BR 040, Mina Várzea do Lopes","-43.932583","-20.301806","43W 55' 57.30","20S 18' 6.5","1260","1260",NA,NA,"1931",NA,NA,NA,"Altitude: 1260 metros,Coords:Lat :20o18#?#6,5  S Long 43o 55` 57,30  W BHCB 117274, Outro coletor: Mendes, M.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2019-06-10 10:11:10-03","FZB-BH","BHZB","4271","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla",NA,"Santos, F.M.G.","2005","08","10","Mendonça, M.P. et al.","2003","09","30","Brasil","MG","Nova Lima","Capão Xavier","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Outros coletores: Leandro Arrruda. Com duplicata.",NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA
"666","2019-06-10 10:11:10-03","FZB-BH","BHZB","10903","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla",NA,"Meyer, P.B.","2014","08","02","Rezende, S.G et al.","2014","07","02","Brasil","MG","Ouro Preto","Distrito de Miguel Burnier, Mina da Gerdau.","-43.801944","-20.44","43W 48' 07","20S 26' 24","1200","1200",NA,NA,"4668",NA,NA,NA,"Com duplicata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2021-01-26 13:56:26-03","IMA","MAC","23510","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","R.Romero","1999","01",NA,"P.Gonçalves; M. Kuhlmann","1950","06","07","Brasil","Minas Gerais","Delfim Moreira","São Francisco dos Campos, Subida do Morro Boa Vista.","-45.437247","-22.854003","-45.437247","-22.854003",NA,NA,"MAC0023510","MAC0023510","2418",NA,NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2021-01-26 13:56:26-03","IMA","MAC","23518","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","F.C.Hoehne",NA,NA,NA,"F.C.Hoehne","1911","05",NA,"Brasil","Mato Grosso","Coxim",NA,"-55.247292","-18.846986","-55.247292","-18.846986",NA,NA,"MAC0023518","MAC0023518","4279",NA,NA,NA,"Arbusto; Brejo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2021-01-26 13:56:26-03","IMA","MAC","23571","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","E.Martins","1991","08",NA,"J.Mattos","1975","04","23","Brasil","São Paulo","Campos do Jordão","Parque Estadual.","-45.986894","-23.243128","-45.986894","-23.243128",NA,NA,"MAC0023571","MAC0023571","15887",NA,NA,NA,"Touceira; Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin",NA,NA,NA,NA,"Riedel, --",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"671","2020-09-12 05:00:02-03","US","US","2368132","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin",NA,NA,NA,NA,"E. Vainio","1885","4","5","Brazil","Minas Gerais",NA,"Carassa",NA,NA,NA,NA,NA,NA,"US01896616","US01896616_01 US01896616_02","33448","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"672","2020-09-12 05:00:02-03","US","US","2623396","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin",NA,NA,NA,NA,"E. Pereira","1955","5","22","Brazil","Minas Gerais","Diamantina","Água Limpa","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"US01896618","US01896618_01 US01896618_02","1457","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"101169","auto","Dicotyledonae",NA,"1",NA
"673","2020-09-12 05:00:02-03","US","US","1185343","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin",NA,NA,NA,NA,"Glaziou, --","1888","2","12","Brazil","Minas Gerais","São João del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,"US01896615","US01896615_01 US01896615_02","15965","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"39093","auto","Dicotyledonae",NA,"1",NA
"674","2020-09-12 05:00:02-03","US","US","1185342","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin",NA,NA,NA,NA,"Glaziou, --","1884","2","12","Brazil","Minas Gerais",NA,"Campo de S. João",NA,NA,NA,NA,NA,NA,"US01896614","US01896614_01 US01896614_02","14738","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"675","2020-09-12 05:00:02-03","US","US","3327571","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"R. Romero, J. N. Nakajima, E. Zanini & R. Cesar","1995","3","16","Brazil","Minas Gerais","Sacramento","Próximo a guarita de Sacramento, PARNA Serra da Canastra","-47.439998626709","-19.8652992248535",NA,NA,NA,NA,"US01897057","US01897057_01 US01897057_02","1878","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"69737","auto","Dicotyledonae",NA,"1",NA
"676","2020-09-12 05:00:02-03","US","US","292613","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"-. Martius",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01897074","US01897074_01 US01897074_02","916","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"677","2020-09-12 05:00:02-03","US","US","2829281","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"A. Krapovickas & C. L. Cristóbal","1978","2","4","Brazil","Minas Gerais","Ouro Preto","Morro do Cachorro, Serra Itacolomí","-43.5080986022949","-20.2875003814697",NA,NA,"1500",NA,"US01897088","US01897088_01 US01897088_02","33433","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"44599","auto","Dicotyledonae",NA,"1",NA
"678","2020-09-12 05:00:02-03","US","US","2691782","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"H. Martins","1961","1","13","Brazil","Rio de Janeiro","Itatiaia","Entre o Abrigo Rebouças eassena","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"US01897047","US01897047_01 US01897047_02","230","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"19648","auto","Dicotyledonae",NA,"1",NA
"679","2020-09-12 05:00:02-03","US","US","3327574","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"R. Romero & J. N. Nakajima","1996","3","20","Brazil","Minas Gerais","São Roque deinas","Trilha para o sítio João Domingos",NA,NA,NA,NA,NA,NA,"US01897054","US01897054_01 US01897054_02","3336","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"680","2020-09-12 05:00:02-03","US","US","2622837","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"P. Campos Porto","1937","11","5","Brazil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"US01897035","US01897035_01 US01897035_02","3152","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"21048","auto","Dicotyledonae",NA,"1",NA
"681","2020-09-12 05:00:02-03","US","US","3218880","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"J. R. Pirani, L. Rossi, I. Cordeiro & R. Mello-Silva","1984","11","2","Brazil","Minas Gerais","São Thomé das Letras","Morro do Gavião","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"US01897045","US01897045_01 US01897045_02",NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"16076","auto","Dicotyledonae",NA,"1",NA
"682","2020-09-12 05:00:02-03","US","US","2756015","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"G. F. J. Pabst","1975","3","7","Brazil","São Paulo","Campos do Jordão","Caminho para o Pico do Itambé, km 7","-45.5900001525879","-22.7299995422363",NA,NA,"1900",NA,"US01897062","US01897062_01 US01897062_02","9602","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"21048","auto","Dicotyledonae",NA,"1",NA
"683","2020-09-12 05:00:02-03","US","US","2412586","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"G. F. J. Pabst","1962","3","6","Brazil","Minas Gerais",NA,"Entre Rio dasortes e Nazaré",NA,NA,NA,NA,NA,NA,"US01897050","US01897050_01 US01897050_02","6853","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"684","2020-09-12 05:00:02-03","US","US","2539303","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","1968","2","9","Brazil","Minas Gerais",NA,"Serra do Espinhaço, Serra do Itabirito, ca. 48 km SE of Belo Horizonte",NA,NA,NA,NA,"1750",NA,"US01897048","US01897048_01 US01897048_02","19608","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"685","2020-09-12 05:00:02-03","US","US","2623646","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"P. Campos Porto","1937","11","5","Brazil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"US01897036","US01897036_01 US01897036_02","3153","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"21048","auto","Dicotyledonae",NA,"1",NA
"686","2020-09-12 05:00:02-03","US","US","2613054","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"H. Martins","1961","1","13","Brazil","Rio de Janeiro","Itatiaia","Descida do Abrigo Rebouças-Massenas","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"US01897061","US01897061_01 US01897061_02","230","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"19648","auto","Dicotyledonae",NA,"1",NA
"687","2020-09-12 05:00:02-03","US","US","2601229","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"H. Martins","1961","1","13","Brazil","Rio de Janeiro","Itatiaia","Descida do Abrigo Rebouças-Massenas","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"US01897060","US01897060_01 US01897060_02","230","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"19648","auto","Dicotyledonae",NA,"1",NA
"688","2020-09-12 05:00:02-03","US","US","291346","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"S.C.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01897092","US01897092_01 US01897092_02",NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"689","2020-09-12 05:00:02-03","US","US","1185336","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Glaziou, --","1886","12","13","Brazil","Minas Gerais","São João del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,"US01897070","US01897070_01 US01897070_02","15967","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"39093","auto","Dicotyledonae",NA,"1",NA
"690","2020-09-12 05:00:02-03","US","US","1185340","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"A. F. M. Glaziou","1884","2","9","Brazil","Minas Gerais",NA,"Itacolumy",NA,NA,NA,NA,NA,NA,"US01897049","US01897049_01 US01897049_02","14715","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"691","2020-09-12 05:00:02-03","US","US","1932610","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"L. O. Williams & V. Assis","1945","2","28","Brazil","Minas Gerais","Nova Lima","Vicinity of Lagoa Grande, Serra dautuca","-43.8466987609863","-19.9855995178223",NA,NA,"1600",NA,"US01897086","US01897086_01 US01897086_02","5795","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"29211","auto","Dicotyledonae",NA,"1",NA
"692","2020-09-12 05:00:02-03","US","US","3239266","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"M. M. Arbo, N. L. Menezes, A. Schinini & M. T. Campos","1991","2","16","Brazil","Minas Gerais",NA,"5 km W de Diamantina, camino a Gouveia","-43.63","-18.22",NA,NA,"1200",NA,"US01897046","US01897046_01 US01897046_02","5228","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"693","2020-09-12 05:00:02-03","US","US","1341724","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"A. Regnell","1869","9","11","Brazil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"US01897079","US01897079_01 US01897079_02",NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"25710","auto","Dicotyledonae",NA,"1",NA
"694","2020-09-12 05:00:02-03","US","US","2623681","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"-- Brade & A. Aparicio","1950","7","13","Brazil","Minas Gerais","Baependi",NA,"-44.8899993896484","-21.9589004516602",NA,NA,"1300",NA,"US01897040","US01897040_01 US01897040_02","20446","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"29865","auto","Dicotyledonae",NA,"1",NA
"695","2020-09-12 05:00:02-03","US","US","3327572","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"R. Romero & J. N. Nakajima","1996","3","20","Brazil","Minas Gerais","São Roque deinas","Morro próximo a sede administrativa",NA,NA,NA,NA,NA,NA,"US01897056","US01897056_01 US01897056_02","3382","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"696","2020-09-12 05:00:02-03","US","US","2623670","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"E. Pereira","1957","3","19","Brazil","Minas Gerais",NA,"Entre Sabará e Caeté",NA,NA,NA,NA,NA,NA,"US01897052","US01897052_01 US01897052_02","2486","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"697","2020-09-12 05:00:02-03","US","US","2623555","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"L. Lanstiack","1937","4",NA,"Brazil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"US01897065","US01897065_01 US01897065_02",NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"21048","auto","Dicotyledonae",NA,"1",NA
"698","2020-09-12 05:00:02-03","US","US","1421627","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"J. W. Harshberger","1927","7","23","Brazil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"1646",NA,"US01897068","US01897068_01 US01897068_02","951","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"21048","auto","Dicotyledonae",NA,"1",NA
"699","2020-09-12 05:00:02-03","US","US","2623669","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"W. A. Egler","1955","1","14","Brazil","São Paulo",NA,"Serra da Bocaina",NA,NA,NA,NA,"1600",NA,"US01897064","US01897064_01 US01897064_02","84","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"700","2020-09-12 05:00:02-03","US","US","1234011","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"-- de Moura",NA,NA,NA,"Brazil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"US01897066","US01897066_01 US01897066_02","339","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"21048","auto","Dicotyledonae",NA,"1",NA
"701","2020-09-12 05:00:02-03","US","US","2628669","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","1971","1","30","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Campo on summit of Pico de Itacolomí, ca. 3km S. of Ouro Preto.",NA,NA,NA,NA,"1850",NA,"US01897087","US01897087_01 US01897087_02","29438","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"702","2020-09-12 05:00:02-03","US","US","2622847","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"A. P. Duarte","1947","1","7","Brazil","Rio de Janeiro","Itatiaia","Planalto","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"US01897037","US01897037_01 US01897037_02","855","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"19648","auto","Dicotyledonae",NA,"1",NA
"703","2020-09-12 05:00:02-03","US","US","2623559","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"A. C. Brade","1950","2","28","Brazil","Rio de Janeiro","Itatiaia","Planalto","-44.5633010864258","-22.4960994720459",NA,NA,"2100",NA,"US01897044","US01897044_01 US01897044_02","20199","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"19648","auto","Dicotyledonae",NA,"1",NA
"704","2020-09-12 05:00:02-03","US","US","2956066","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"G. J. Shepherd & S. Shepherd","1980","8","1","Brazil","São Paulo",NA,"Silveiras, 25km de S. J. do Barreiro, perto da faz. Pinheiro.",NA,NA,NA,NA,"1600",NA,"US01897063","US01897063_01 US01897063_02","12833","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"705","2020-09-12 05:00:02-03","US","US","3327573","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"J. N. Nakajima, R. Romero, R. Cesar & E. Zanini","1995","3","20","Brazil","Minas Gerais","São Roque deinas","Estrada para Sacramento, Garagem de Pedras, PARNA Serra da Canastra",NA,NA,NA,NA,NA,NA,"US01897055","US01897055_01 US01897055_02","915","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"706","2020-09-12 05:00:02-03","US","US","2623668","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"E. Pereira","1957","4","18","Brazil","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"US01897041","US01897041_01 US01897041_02","2966","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"13809","auto","Dicotyledonae",NA,"1",NA
"707","2020-09-12 05:00:02-03","US","US","1185352","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"A. F. M. Glaziou","1886","1","21","Brazil","Minas Gerais","Aiuruoca",NA,"-44.603099822998","-21.9755992889404",NA,NA,NA,NA,"US01897076","US01897076_01 US01897076_02","16043","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"27460","auto","Dicotyledonae",NA,"1",NA
"708","2020-09-12 05:00:02-03","US","US","2622846","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"-- Brade","1937","3",NA,"Brazil","Rio de Janeiro","Itatiaia","Planalto","-44.5633010864258","-22.4960994720459",NA,NA,"2100",NA,"US01897051","US01897051_01 US01897051_02","15651","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"19648","auto","Dicotyledonae",NA,"1",NA
"709","2020-09-12 05:00:02-03","US","US","1932772","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"L. O. Williams & V. Assis","1945","4","15","Brazil","Minas Gerais","Nova Lima","Serra dautuca, beyond Barreiro","-43.8466987609863","-19.9855995178223",NA,NA,"1400",NA,"US01897058","US01897058_01 US01897058_02","6655","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,"29211","auto","Dicotyledonae",NA,"1",NA
