"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","infraspecificEpithet","scientificName","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"179","2014-10-14 15:56:21-03","BS","M","M-0172433","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Riedel, L.","1823","09","30","Brasil",NA,NA,"Brasilia, in sylvis Mand. [Mandiocca] & Serra Estrella",NA,NA,NA,NA,NA,NA,"M0172433",NA,"(Marchal) Frodin",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Apiales",NA,NA,"Magnoliopsida","NOTATYPE","21:00",NA,NA,NA
"180","2020-04-27 16:08:45-03","UFES","VIES","14396","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","S.L. Jung-Mendaçolli","Thomaz, L.D.","1993","09","17","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"VIES014396","VIES014396","(Marchal) Frodin","2005","10","18","1308",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"181","2020-04-27 16:08:45-03","UFES","VIES","34804","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Zorzanelli, J.P.F.","Zorzanelli, J.P.F.","2016","03","03","Brasil","Espírito Santo","Iúna",NA,"-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,"VIES034804","VIES034804","(Marchal) Frodin","2016","04","20","1445",NA,NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA
"182","2021-02-23 15:16:45-03","UTFPR","HCF","4626","S","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","J. Cordeiro & E. Barboza","M.G. Caxambu","2006","11","18","Brasil","PR","Piraquara","Mananciais da Serra","-48.981111","-25.497778","48°58'52 W","25°29'52 S","1021","1021",NA,NA,"Marchal","2007",NA,NA,"1297","árvore ca. 12m de altura, com frutos maduros de cor avermelhada. Folhas compostas, digitadas, discolores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-02-23 15:16:45-03","UTFPR","HCF","10662","S","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","M.G. Caxambu","M.G. Caxambu","2012","04","29","Brasil","SP","Pariquera-Açu","Propriedade do Sr. Flávio","-47.845417","-24.796278","47°50'43,5 W","24°47'46,6 S","50","50",NA,NA,"Marchal","2012","06","04","4091","árvore ca. 7 m. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-23 15:16:45-03","UTFPR","HCF","24903","S","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","A.A. de Oliveira","A. Stival-Santos","2010","07","08","Brasil","SC","Antônio Carlos","RPPN Caraguatá","-48.87","-27.45","48°52'12 W","27°27'00 S","710","710",NA,NA,"Marchal","2010","08","25","3261","arbórea. Botões florais. Floresta Ombrófila Densa, estágio avançado. Interior do fragmento (IFFSC 388).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-02-23 15:16:45-03","UTFPR","HCF","27624","S","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","P. Fiaschi","R.M. Britez","1986","12","03","Brasil","PR","Paranaguá","Ilha do Mel: Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Marchal","2002","01",NA,"1282","árvore de 11 m, CAP=88 cm, com inflorescência verde.",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"186","2021-03-22 10:09:45-03","UTFPR","HCF","274","S","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","M.G. Caxambu","M.G. Caxambu","2003","06","28","Brasil","PR","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"Marchal","2008","03","27","65","Material com frutos.",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"187","2021-02-23 15:16:45-03","UTFPR","HCF","28271","S","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","P.R. Reitz","R. Klein","1954","08","12","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,NA,"Marchal","1956",NA,NA,"799","árvore ca. 20 m. Flores esverdeadas.",NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"188","2021-02-23 15:16:45-03","UTFPR","HCF","28256","S","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","P. Fiaschi","R. Klein","1957","11","27","Brasil","SC","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,NA,NA,"Marchal","2002","01",NA,"2283","árvore. Flor verde.",NA,NA,NA,NA,NA,"21797","auto",NA,NA,NA,NA,NA,NA
"189","2020-06-29 09:29:17-03","UFRRJ","RBR","16597","S","Plantae","Araliaceae","Didymopanax","anomalus",NA,"Didymopanax anomalus",NA,"F.C. Nettesheim","2005","06","12","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Área da Gaeta.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00016597","RBR00016597","Taub.",NA,NA,NA,"126",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"190","2020-06-29 09:29:17-03","UFRRJ","RBR","5790","S","Plantae","Araliaceae","Didymopanax","anomalus",NA,"Didymopanax anomalus",NA,"L.F.T. Menezes","2003","07","16","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Floresta de encosta, caminho da gruta.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00005790","RBR00005790","Taub.",NA,NA,NA,"1088",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"191","2020-06-29 09:29:17-03","UFRRJ","RBR","34112","S","Plantae","Araliaceae","Didymopanax","anomalus",NA,"Didymopanax anomalus",NA,"G.A. Rodrigues","2008","02","29","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Cota 500m, parcela 26, planta 02; Vertente Baía de Sepetiba, 1ª parcela subindo o topo da trilha da senzala.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00034112","RBR00034112","Taub.",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"192","2020-06-29 09:29:17-03","UFRRJ","RBR","3136","S","Plantae","Araliaceae","Didymopanax","anomalus",NA,"Didymopanax anomalus",NA,"G. Martinelli","1987","10","05","Brasil","Rio de Janeiro","Nova Friburgo","'Reserva Ecológica de Macaé de Cima, Nascente do Rio das Flores.22°00#?# S - 42°03#?# WAlt. 1100 m.'","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"RBR00003136","RBR00003136","Taub.",NA,NA,NA,"12255",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"193","2020-06-29 09:29:17-03","UFRRJ","RBR","5785","S","Plantae","Araliaceae","Didymopanax","anomalus",NA,"Didymopanax anomalus",NA,"L.F.T. Menezes","2001","01","19","Brasil","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Praia da Armação, área aberta de restinga.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00005785","RBR00005785","Taub.",NA,NA,NA,"753",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"194","2013-04-01 09:19:42-03","IPT","BCTW","2664","S","Plantae",NA,"Schefflera","angustissima",NA,"Schefflera angustissima",NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.63","-23.54",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,NA,"Sinonímia: Didymopanax angustissimum",NA,NA,NA,"Magnoliophyta",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"195","2013-04-01 09:19:42-03","IPT","BCTW","4435","S","Plantae",NA,"Schefflera","angustissima",NA,"Schefflera angustissima","Moyses Kuhlmann",NA,NA,NA,NA,"Brasil","São Paulo","Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,NA,"Sinonímia: Didymopanax angustissimum",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"196","2013-04-01 09:19:42-03","IPT","BCTW","438","S","Plantae",NA,"Schefflera","navarroi",NA,"Schefflera navarroi",NA,NA,NA,NA,NA,"Brasil","São Paulo","Avanhandava",NA,"-49.95","-21.46",NA,NA,NA,NA,NA,NA,"(A. Samp.) Frodin & Fiaschi",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"19377","auto","Magnoliopsida",NA,NA,NA,NA,NA
"197","2013-04-01 09:19:42-03","IPT","BCTW","849","S","Plantae",NA,"Schefflera","navarroi",NA,"Schefflera navarroi",NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,NA,"(A. Samp.) Frodin & Fiaschi",NA,NA,NA,NA,"Sinonímia: Didymopanax navarroi",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"198","2020-12-21 16:13:24-03","MBM","MBM","429935","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","Brotto, M.L.","Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","2020","07","24","Brazil","Rio de Janeiro","Nova Friburgo","Lumiar, Pico da Boa Vista, cume","-42.266222","-22.315139","-42.266222","-22.315139","1770","1770","MBM429935",NA,"Marchal","2020","08","21","3910","Árvore com 4 m de altura; frutos verde-claros.; Floresta Ombrófila Densa Altomontana.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:13:24-03","MBM","MBM","301709","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus",NA,"Cervi, A.C.; Silva, J.M.; Silva, J.M.","2004","12","22","Brazil","Santa Catarina","Garuva",NA,"-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"MBM301709","MBM301709","Marchal",NA,NA,NA,"8802","Árvore, mais ou menos 7 m, flor creme.","Southern America",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:13:28-03","MBM","MBM","263582","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Krieger, L.","1952","05","05","Brazil","Minas Gerais",NA,"Serra de Ibitipoca",NA,NA,NA,NA,NA,NA,"MBM263582","MBM263582","(Marchal) Frodin",NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:13:28-03","MBM","MBM","387991","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Uhlmann, A.","Uhlmann, A.","2012","05","05","Brazil","Rio de Janeiro","Nova Friburgo","Antena SBT","-42.564078","-22.359192","-42.564078","-22.359192","1600","1600","MBM387991","MBM387991","(Marchal) Frodin","2012","05","05","473","Árvore de 6m de altura com frutos imaturos verdes.; Em borda de Floresta Ombrófila Densa Montana.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:13:28-03","MBM","MBM","397542","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Cordeiro, J.","Augusto-Silva, M.; Rosa, M.; Rosa, M.","2013","11","23","Brazil","Santa Catarina","Garuva","Resgate de flora LT 230 kv Joinville Norte - Curitiba C2","-48.882386","-26.007633","-48.882386","-26.007633",NA,NA,"MBM397542",NA,"(Marchal) Frodin",NA,NA,NA,"s.n.","Floresta Ombrófila Densa.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:13:28-03","MBM","MBM","415205","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Völtz, R.R.","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","2018","08","11","Brazil","Paraná","Guaraqueçaba","Serra Gigante, trilha para o cume","-48.172778","-25.157222","-48.172778","-25.157222","945","945","MBM415205","MBM415205","(Marchal) Frodin","2018","10","26","1921","Árvore 7 m alt.; frutos flavos; dossel de floresta de encosta.; Floresta Ombrófila Densa Montana.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:13:28-03","MBM","MBM","120296","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Silva, S.M.","Souza, W.S.; et al.; et al.","1987","03","21","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM120296","MBM120296","(Marchal) Frodin",NA,NA,NA,"697",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:13:28-03","MBM","MBM","1349","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Hatschbach, G.","Hatschbach, G.","1966","03","25","Brazil","Paraná","Antonina","Cacatu","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM001349","MBM001349","(Marchal) Frodin",NA,NA,NA,"14162",NA,"Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:13:28-03","MBM","MBM","322568","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Vieira, A.O.S.; et al.","Pavão, O.C.; et al.; et al.","2001","02","16","Brazil","Paraná","Arapongas","Fazenda Solana","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"MBM322568","MBM322568","(Marchal) Frodin","2004","08",NA,"s.n.","Árvore 25m; flores de cor esverdeadas, frutos jovens; na borda da mata","Southern America",NA,NA,NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:13:28-03","MBM","MBM","109802","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Hatschbach, G.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","1986","07","14","Brazil","Paraná","Bocaiúva do Sul","Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM109802","MBM109802","(Marchal) Frodin",NA,NA,NA,"132",NA,"Southern America",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:13:28-03","MBM","MBM","12270","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Moura, C.","Hatschbach, G.","1968","11","11","Brazil","Paraná","Bocaiúva do Sul","Serra Virgem Maria","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM012270","MBM012270","(Marchal) Frodin",NA,NA,NA,"20261",NA,"Southern America",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:13:28-03","MBM","MBM","205679","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Hatschbach, G.","Silva, J.M.; Cordeiro, J.; Deodato, F.; Cordeiro, J.; Deodato, F.","1996","09","06","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM205679","MBM205679","(Marchal) Frodin",NA,NA,NA,"1721",NA,"Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:13:28-03","MBM","MBM","30324","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Moura, C.","Hatschbach, G.","1973","08","03","Brazil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM030324","MBM030324","(Marchal) Frodin",NA,NA,NA,"32624",NA,"Southern America",NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:13:28-03","MBM","MBM","104034","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Hatschbach, G.","Hatschbach, G.; Souza, A.; Souza, A.","1985","07","30","Brazil","Paraná","Cerro Azul","Vila Branca","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM104034","MBM104034","(Marchal) Frodin",NA,NA,NA,"49533",NA,"Southern America",NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:13:28-03","MBM","MBM","276971","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Putini, F.","Gatti, G.","2002","04",NA,"Brazil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM276971","MBM276971","(Marchal) Frodin",NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:13:28-03","MBM","MBM","232683","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Hatschbach, G.","Soares, A.; et al.; et al.","1998","11","11","Brazil","Paraná","Guaraqueçaba","Serra Negra, Fazenda Guam","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM232683","MBM232683","(Marchal) Frodin",NA,NA,NA,"221",NA,"Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:13:28-03","MBM","MBM","109801","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Hatschbach, G.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","1986","08","28","Brazil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM109801","MBM109801","(Marchal) Frodin",NA,NA,NA,"160",NA,"Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:13:28-03","MBM","MBM","252093","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Dusén, P.","Dusén, P.","1911","07","12","Brazil","Paraná","Paranaguá","Alexandra","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM252093",NA,"(Marchal) Frodin",NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:13:28-03","MBM","MBM","174142","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Hatschbach, G.","Ziller, S.R.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","1995","01","19","Brazil","Paraná","Paranaguá","Área do Banestado","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM174142","MBM174142","(Marchal) Frodin",NA,NA,NA,"709",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:13:28-03","MBM","MBM","53415","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Hatschbach, G.","Hatschbach, G.","1977","07","12","Brazil","Paraná","Paranaguá","Colônia São Luís","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM053415","MBM053415","(Marchal) Frodin",NA,NA,NA,"40024",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:13:28-03","MBM","MBM","179728","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Silva, S.M.; et al.; et al.","1986","10","04","Brazil","Paraná","Paranaguá","Morro Bento Alves, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM179728","MBM179728","(Marchal) Frodin",NA,NA,NA,"766",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:13:28-03","MBM","MBM","179730","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Souza, W.S.; et al.; et al.","1987","08","28","Brazil","Paraná","Paranaguá","Reserva Ecológica, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM179730","MBM179730","(Marchal) Frodin",NA,NA,NA,"1027",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:13:28-03","MBM","MBM","179733","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Reitz, R.","Klein, R.M.","1954","08","12","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"MBM179733","MBM179733","(Marchal) Frodin",NA,NA,NA,"799",NA,"Southern America",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:13:28-03","MBM","MBM","36731","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Reitz, R.","Klein, R.M.","1954","08","12","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"MBM036731","MBM036731","(Marchal) Frodin",NA,NA,NA,"799",NA,"Southern America",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:13:28-03","MBM","MBM","157191","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Hatschbach, G.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1993","03","19","Brazil","Santa Catarina","Itapoá","Rio Saí-Mirim","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"MBM157191","MBM157191","(Marchal) Frodin",NA,NA,NA,"59097",NA,"Southern America",NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:13:28-03","MBM","MBM","332078","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Vieira, F.C.S.","Vieira, F.C.S.","2005","04","25","Brazil","Santa Catarina","Joinville","Castelo dos Bugres","-48.8456001281738","-26.3043994903564",NA,NA,"950","950","MBM332078","MBM332078","(Marchal) Frodin","2005","08","25","1066","Arvoreta, 7 m alt. Terrestre. Mata nebular, topo. Flor amarelada.","Southern America",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:13:28-03","MBM","MBM","179734","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Smith, L.B.","Klein, R.M.","1957","11","27","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,"MBM179734","MBM179734","(Marchal) Frodin",NA,NA,NA,"2283",NA,"Southern America",NA,NA,NA,NA,"21797","auto",NA,NA,NA,NA,NA,NA
