"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"138","2019-02-15 11:50:09-02","IPA","IPA","78391","S","Plantae","Plantae",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Albuquerque, N.A.","Albuquerque, N.A.; Rocha, F.M.; Rocha, F.M.","389","2007","07","29","Southern America","Brasil","Pernambuco","Igarassu","Mata de Piedade, Usina São José. Borda com canavial.","-34.9063987731934","-7.83416986465454",NA,"Árvore. Frutos verdes imaturos.","IPA0078391",NA,NA,NA,"2007","12","06","24709","auto",NA,NA,NA,NA,NA,NA,NA
"139","2019-02-15 11:50:09-02","IPA","IPA","40695","S","Plantae","Plantae",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Gardner, G.","952",NA,NA,NA,"Southern America","Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,"IPA0040695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-02-15 11:50:09-02","IPA","IPA","79751","S","Plantae","Plantae",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Alves-Araújo, A.","Alves-Araújo, A.; Melo, A.; Varela, B.; Araújo, D.; Albuquerque, N.A.; Coimbra,; Melo, A.; Varela, B.; Araújo, D.; Albuquerque, N.A.; Coimbra, V.","552","2007","09","04","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Mata de Pezinho, interior da mata.","-34.990556","-7.716111",NA,"Árvore ca. 10m de altura, frutos verdes e cordiformes.; Mata Atlântica.","IPA0079751",NA,"120","120","2007","10","08",NA,NA,"-34.990556","-7.716111",NA,NA,NA,NA,NA
"141","2019-02-15 11:50:09-02","IPA","IPA","41838","S","Plantae","Plantae",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Somner, G.V.","Santos, M.M.; Lima, J.C.A.; Lima, J.C.A.","138","1984","08","02","Southern America","Brasil","Bahia","Porto Seguro","Próximo ao vale verde.","-39.0647010803223","-16.4496994018555",NA,"Arbusto ca. 2m de altura; diâmetro à altura.","IPA0041838",NA,NA,NA,"1998","01","26","68835","auto",NA,NA,NA,NA,NA,NA,NA
"142","2019-02-15 11:50:09-02","IPA","IPA","78630","S","Plantae","Plantae",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Albuquerque, N.A.","Albuquerque, N.A.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.","536","2007","10","19","Southern America","Brasil","Pernambuco","Igarassu","Mata da Zambana, Usina São José. Borda da mata com canavial.","-34.9063987731934","-7.83416986465454",NA,"Arbusto. Fruto verde imaturo.","IPA0078630",NA,NA,NA,"2007","12","05","24709","auto",NA,NA,NA,NA,NA,NA,NA
"143","2020-12-20 21:19:24-03","UFV","VIC","280","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess","Standley","Mexia, Y.","4532",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"VIC000280","VIC000280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-20 21:19:24-03","UFV","VIC","030977","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess",NA,"Teixeira, R.N.C.; et al.","29","2004","09","15",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Fragmento florestal a 5 km de Santa Maria de Jetib","-40.7461013793945","-20.040599822998",NA,"Árvore de 17 m, coletada em interior e borda de mata.","VIC030977","VIC030977",NA,NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA
"145","2020-10-20 14:18:10-03","UFOPA","HSTM","3439","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Suemitsu, C.","Suemitsu, C.; Mourão, R.H.V.","2108","2015","05","01",NA,"Brasil","Pará","Santarém","Alter do Chão.","-54.946944","-2.509167",NA,NA,"HSTM003439",NA,NA,NA,"2015","12","08",NA,NA,"54º56'49''W","2º30'33''S",NA,NA,NA,NA,NA
"146","2020-10-20 14:18:10-03","UFOPA","HSTM","1113","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Suemitsu, C.","Braga, M.C.; Cavalcante, L.","12","2008","10","03",NA,"Brasil","Pará","Santarém","Ramal de Ponta de Pedras. Savana.","-54.916667","-2.4425",NA,NA,"HSTM001113","HSTM001113","37","37","1905","06","30",NA,NA,"54º55'0''W","2º26'33''S",NA,NA,NA,NA,NA
"147","2021-03-24 17:09:58-03","UFES","SAMES","10139","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","9172","2019","08","08",NA,"Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,"Plantas com 6 metros de altura. Fruto amarelo-esverdeado.","SAMES10139",NA,NA,NA,NA,NA,NA,"41644","auto","-397483333.0","-186819445.0",NA,NA,NA,NA,NA
"148","2021-03-24 17:09:59-03","UFES","SAMES","5263","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Giaretta,A.O.; Martins,R.F.A.;Araújo-Filho,P.B.","139","2007","10","06",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Vegetação de restinga não inundável localizada à beira da estrada principal de Itaúnas. Mata sobre proteção do PEI.","-39.7322006225586","-18.5932998657227",NA,"Planta com frutos amarelos.","SAMES05263",NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"149","2021-03-24 17:09:59-03","UFES","SAMES","5261","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Araújo,D.S.D.","11009","2007","07","04",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas. Formação arbustiva alta em cima de dunas.","-39.7322006225586","-18.5932998657227",NA,"Mais ou menos 3m de altura, heliófilo, frequente. Frutos imaturos. Habito: Arbusto","SAMES05261",NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"150","2021-03-24 17:09:59-03","UFES","SAMES","7935","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Agrizzi, A.P.; Teixeira,M.C;Moreira,E.C;Souto,L.D.","11","2018","01","10",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual De Itaúnas. Trilha Tamandaré.","-39.7322006225586","-18.5932998657227",NA,"Fruto. Habito: Arboreo","SAMES07935",NA,NA,NA,NA,NA,NA,"41644","auto","-397044444.0","-184230556.0",NA,NA,NA,NA,NA
"151","2021-03-24 17:09:59-03","UFES","SAMES","8120","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Oliveira,S.M.; Duarte, D. A.; Penha, E. A.","24","2017","09","11",NA,"Brasil","Espírito Santo","Conceição da Barra","Quadrado. 24. APA De Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,"Vegetação em moitas não inundavel de restinga Habitat: Restinga Habito: Árvore","SAMES08120",NA,NA,NA,NA,NA,NA,"41644","auto","-397938889.0","-186941666.0",NA,NA,NA,NA,NA
"152","2021-03-24 17:09:59-03","UFES","SAMES","9324","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","9070","2019","04","23",NA,"Brasil","Espírito Santo","Linhares","Cacimbas. Restinga Holocênica.","-40.0722007751465","-19.3910999298096",NA,"Planta com 5 m altura. Botão esverdeado.","SAMES09324",NA,NA,NA,NA,NA,NA,"48094","auto","-397366666.0","-194794445.0",NA,NA,NA,NA,NA
"153","2021-03-24 17:09:58-03","UFES","SAMES","5258","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Ribeiro,M.; Nascimento,A.A.;Hatum,A.C.C.;Broggio,I.S.;Rocha,T.L.;Menezes,L.F.T.","142","2010","05","14",NA,"Brasil","Espírito Santo","Linhares","Palmitinho. Mata ao lado de uma estrada próxima a fazenda Cedro.","-40.0722007751465","-19.3910999298096",NA,"Árvore de quatro metros de altura , flores brancas.","SAMES05258",NA,NA,NA,NA,NA,NA,"48094","auto","-398436111.0","-190519444.0",NA,NA,NA,NA,NA
"154","2021-03-24 17:09:59-03","UFES","SAMES","5276","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Giaretta,A.","Giaretta,A.O.; Menezes,L.F.T.;Broggio,I.S.;Rocha,T.L.;Giaretta,A.O.;Rossini,J.;Hatum,A.C.C.","810","2010","07","14",NA,"Brasil","Espírito Santo","Linhares","Povoação. Restinga seca sobre cordão arenoso próximo à foz do Rio Doce. Planície aluvial.","-40.0722007751465","-19.3910999298096",NA,NA,"SAMES05276",NA,NA,NA,"2010","07","14","48094","auto","-398000000.0","-196088889.0",NA,NA,NA,NA,NA
"155","2021-03-24 17:09:58-03","UFES","SAMES","10067","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","8964","2019","03","11",NA,"Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios. Restinga Holocênica. Reserva Biológica de Comboios","-40.0722007751465","-19.3910999298096",NA,"Planta com 3 m altura. Botões esverdeados.","SAMES10067",NA,NA,NA,NA,NA,NA,"48094","auto","-398872222.0","-196697223.0",NA,NA,NA,NA,NA
"156","2021-03-24 17:09:58-03","UFES","SAMES","5257","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Menezes,L.F.T.","1512","2006","09","02",NA,"Brasil","Espírito Santo","São Mateus","Guriri. Vegetação de restinga à 500 metros da praia.","-39.8588981628418","-18.716100692749",NA,"Com frutos amarelos. Habito: Árvore","SAMES05257",NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA
"157","2021-03-24 17:09:59-03","UFES","SAMES","5260","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Faria,M.B.; Martins,R.F.A.;Batista,P.","55","2007","08","25",NA,"Brasil","Espírito Santo","São Mateus","Guriri. Vegetação de restinga próximo ao #?#Ao Mar#?#.","-39.8588981628418","-18.716100692749",NA,"Com frutos verdes. Habito: Arbusto","SAMES05260",NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA
"158","2021-03-24 17:09:58-03","UFES","SAMES","5255","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Faria,M.B.; Moreira,M.A.;Monteiro,M.M.","146","2008","03","29",NA,"Brasil","Espírito Santo","São Mateus","Guriri. Vegetação de restinga próximo ao loteamento #?# Mar Aberto #?#.","-39.8588981628418","-18.716100692749",NA,"Planta com inflorescência brancas.","SAMES05255",NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA
"159","2021-03-24 17:09:59-03","UFES","SAMES","7047","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Menezes,L.F.T.; Saporetti,A,M.J.","2266","2016","04","12",NA,"Brasil","Espírito Santo","São Mateus","Palmitinho.","-39.8588981628418","-18.716100692749",NA,"Com frutos. Habitat: Mussununga. Habito: Árvore","SAMES07047",NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA
"160","2021-03-24 17:09:59-03","UFES","SAMES","6814","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Pereira,O.J.; Cribari,R.S.","8154","2017","05","22",NA,"Brasil","Espírito Santo","Guriri",NA,NA,NA,NA,"Fruto imaturo verde","SAMES06814",NA,NA,NA,NA,NA,NA,NA,NA,"-394511111.0","-184319445.0",NA,NA,NA,NA,NA
"161","2021-03-24 17:09:58-03","UFES","SAMES","10105","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.; Firmino, A.D.","9136","2019","07","24",NA,"Brasil","Espírito Santo","Aracruz",NA,"-40.2733001708984","-19.8202991485596",NA,"Planta com 6 metros de altura. Fruto verde.","SAMES10105",NA,NA,NA,NA,NA,NA,"37987","auto","-399319445.0","-196972222.0",NA,NA,NA,NA,NA
"162","2021-03-24 17:09:58-03","UFES","SAMES","10077","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","8975","2019","03","12",NA,"Brasil","Espírito Santo","Aracruz","Reserva Biológica de Comboios. Restinga Holocênica. Reserva Biológica de Comboios","-40.2733001708984","-19.8202991485596",NA,"Planta com 1 m altura. Botão esverdeado.","SAMES10077",NA,NA,NA,NA,NA,NA,"37987","auto","-399313889.0","-196977777.0",NA,NA,NA,NA,NA
"163","2021-03-24 17:09:59-03","UFES","SAMES","9690","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Pereira,O.J.; Lemes,B.X.;Penha,J.S.","9285","2019","09","05",NA,"Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,"Planta com 3m de altura. Fruto amarelo.","SAMES09690",NA,NA,NA,NA,NA,NA,"41644","auto","-397338889.0","-186236111.0",NA,NA,NA,NA,NA
"164","2021-03-24 17:09:58-03","UFES","SAMES","10149","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","9182","2019","08","08",NA,"Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,"Planta com 2,5 metros de altura. Fruto amarelo.","SAMES10149",NA,NA,NA,NA,NA,NA,"41644","auto","-397450000.0","-186783334.0",NA,NA,NA,NA,NA
"165","2021-03-24 17:09:59-03","UFES","SAMES","9234","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.","8286","2018","10","01",NA,"Brasil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra. Restinga holocênica. APA de Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,"Planta com 4 metros de altura, fruto amarelo.","SAMES09234",NA,NA,NA,NA,NA,NA,"41644","auto","-397350000.0","-186269445.0",NA,NA,NA,NA,NA
"166","2021-03-24 17:09:59-03","UFES","SAMES","5277","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Giaretta,A.","Giaretta,A.O.; Ribeiro,M.;Lopes,L.C.M.","610","2009","09","05",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Mata seca de restinga sobre cordão arenoso próximo de uma área entre cordões dominado por Montrichardia. Área atrás da fazenda Jequitaia.","-39.7322006225586","-18.5932998657227",NA,"ààrvore de bordo de mata com 5 m, frutos amarelos.","SAMES05277",NA,NA,NA,NA,NA,NA,"41644","auto","-397191667.0","-184205556.0",NA,NA,NA,NA,NA
"167","2021-03-24 17:09:58-03","UFES","SAMES","5259","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Monteiro,M.M.; Giaretta,A.O.;Cruz,T.S.;Fanticelle,B.S.","20","2008","06","14",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Vegetação de restinga, Mata seca. Entrada localizada adjacente à estrada principal da Vila de Itaúnas. Área de preservação pertecente à PEI.","-39.7322006225586","-18.5932998657227",NA,"Planta com frutos verdes.","SAMES05259",NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"168","2021-03-24 17:09:59-03","UFES","SAMES","7739","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Wandekoken,D.T.","Wandekoken,D.T.; Lourenço-Junior,J;Pereira,O.J.","49","2015","07","08",NA,"Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,"Frutos cordiformes amarelados. Habito: Árvore","SAMES07739",NA,NA,NA,"2016","10","20","28401","auto","-407102778.0","-210044444.0",NA,NA,NA,NA,NA
"169","2021-03-24 17:09:58-03","UFES","SAMES","10181","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","9311","2019","09","17",NA,"Brasil","Espírito Santo","Linhares","Cacimbas. Restinga Holocênica.","-40.0722007751465","-19.3910999298096",NA,"Planta com 6 m altura. fruto amarelo","SAMES10181",NA,NA,NA,NA,NA,NA,"48094","auto","-397377777.0","-194794445.0",NA,NA,NA,NA,NA
"170","2021-03-24 17:09:59-03","UFES","SAMES","6408","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Jesus,M.C.F.","359","2010","08","21",NA,"Brasil","Espírito Santo","Linhares","Degredo","-40.0722007751465","-19.3910999298096",NA,"Frutos em formato de coração Habito: Árvore","SAMES06408",NA,NA,NA,NA,NA,NA,"48094","auto","-401247223.0","-192233334.0",NA,NA,NA,NA,NA
"171","2021-03-24 17:09:59-03","UFES","SAMES","9320","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","9052","2019","04","22",NA,"Brasil","Espírito Santo","Linhares","Distrito de Pontal do Ipiranga. Restinga Holocênica.","-40.0722007751465","-19.3910999298096",NA,"Planta com 7 m altura. Botões esverdeados. Fruto seco.","SAMES09320",NA,NA,NA,NA,NA,NA,"48094","auto","-397088889.0","-191894444.0",NA,NA,NA,NA,NA
"172","2021-03-24 17:09:58-03","UFES","SAMES","5256","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Jesus,M.C.F.","267","2010","06","05",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga. Mata seca de restinga.","-40.0722007751465","-19.3910999298096",NA,"Com frutos em forma de coração. Habito: Arbusto","SAMES05256",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"173","2021-03-24 17:09:58-03","UFES","SAMES","10010","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","9003","2019","03","13",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga. Restinga Holocênica.","-40.0722007751465","-19.3910999298096",NA,"Planta com 6 m altura. Botão esverdeado. Fruto seco na planta.","SAMES10010",NA,NA,NA,NA,NA,NA,"48094","auto","-397086111.0","-191900000.0",NA,NA,NA,NA,NA
"174","2021-03-24 17:09:59-03","UFES","SAMES","9238","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.; Cardoso, L.B.","8362","2018","10","05",NA,"Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios. Restinga holocênica. Reserva Biológica de Comboios","-40.0722007751465","-19.3910999298096",NA,"Planta com 4 metros de altura, fruto amarelo.","SAMES09238",NA,NA,NA,NA,NA,NA,"48094","auto","-398861111.0","-196708334.0",NA,NA,NA,NA,NA
"175","2021-03-24 17:09:58-03","UFES","SAMES","10161","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","8752","2018","12","11",NA,"Brasil","Espírito Santo","São Mateus","Aldeia do Coco.","-39.8588981628418","-18.716100692749",NA,"Fruto amarelado","SAMES10161",NA,NA,NA,NA,NA,NA,"56510","auto","-397488889.0","-187950000.0",NA,NA,NA,NA,NA
"176","2021-03-24 17:09:58-03","UFES","SAMES","10119","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","9150","2019","08","06",NA,"Brasil","Espírito Santo","São Mateus","Aldeia do Coco.","-39.8588981628418","-18.716100692749",NA,"Planta com 3 metros de altura. Fruto verde-amarelado.","SAMES10119",NA,NA,NA,NA,NA,NA,"56510","auto","-397488889.0","-187950000.0",NA,NA,NA,NA,NA
"177","2021-03-24 17:09:59-03","UFES","SAMES","9911","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","8855","2019","01","09",NA,"Brasil","Espírito Santo","São Mateus","Aldeia do Coco.","-39.8588981628418","-18.716100692749",NA,"Planta com 4 metros de altura. Fruto aberto e seco","SAMES09911",NA,NA,NA,NA,NA,NA,"56510","auto","-397516667.0","-187972222.0",NA,NA,NA,NA,NA
"178","2021-03-24 17:09:59-03","UFES","SAMES","8250","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Pereira,O.J.; Oliveira,L.C.;Fanticelle,B.S.","8100","2017","04","03",NA,"Brasil","Espírito Santo","São Mateus","Área degradada por fogo e corte raso. Domínio da formação arbustiva fechada não inundável.","-39.8588981628418","-18.716100692749",NA,"Inflorescência jovem. Habitat: Restinga","SAMES08250",NA,NA,NA,NA,NA,NA,"56510","auto","-397494444.0","-187636111.0",NA,NA,NA,NA,NA
"179","2021-03-24 17:09:58-03","UFES","SAMES","5254","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Mello,E.A.; Scheidegger,A.F.A.;Santana,P.V.M.;Freitas,C.Q.","32","2015","05","13",NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Fragmento florestal de restinga alagável. Entrada pela plantação de coco da empresa D-Martins, sentido centro - Guriri, lado direito, próximo ao Rio Preto.","-39.8588981628418","-18.716100692749",NA,"Aproximadamente 3 metros de altura, com frutos cor verde limão. Habito: Arbusto","SAMES05254",NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA
"180","2021-03-24 17:09:59-03","UFES","SAMES","5262","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Martins,R.F.A.; Giaretta,A.O.","16","2007","07","25",NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Vegetação de restinga pleistocênica.","-39.8588981628418","-18.716100692749",NA,"Com folhas semicôncavas combordas dobradas. Frutos verde-amarelos.","SAMES05262",NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA
