"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"71","2019-08-20 10:17:28-03","UNICAMP","UEC","9792","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Gibbs, PE; Kinoshita, LS; Leitão Filho, HF; Semir, J; Taroda, N","2773","1976","09","08",NA,"Brazil","Goiás","Goiás","Em cerrado na Serra Dourada.","-50.1403007507324","-15.9343996047974",NA,NA,NA,"flor, Sub-arbusto até 45 cm. Flores amarelo-ouro.",NA,NA,NA,NA,"1982","63502","auto","08",NA,NA,NA,NA,NA,NA,NA
"72","2019-08-20 10:17:28-03","UNICAMP","UEC","47814","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Morellato-Fonzar, LPC; Cardoso; Bernacci, LC; Nogueira-Borges, HB; MC; Meira Neto, JAA; Carvalho Jr.","19902","1987","12","07",NA,"Brazil","Goiás","Pirenópolis","Serra dos Pirineus.","-48.9592018127441","-15.852499961853",NA,NA,NA,"flor, Campo rupestre/cerrado. Árvore 3,5 m. flores amarelas.","UEC037705",NA,NA,NA,"2015","40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-08-20 10:17:28-03","UNICAMP","UEC","68529","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Souza, WS; Britez, RM","25357","1987","07","12",NA,"Brazil","São Paulo","Itu","Área de proteção ambiental.","-47.2900009155273","-23.2600002288818",NA,NA,NA,"flor, Arbusto de 15 cm, com flores amarelas. Freqüente em campo cerrado.","UEC037596",NA,NA,NA,"2013","22309","auto","09",NA,"24",NA,NA,NA,NA,NA
"74","2019-06-27 10:25:29-03","UFES","VIES","1219","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.",NA,"Barros, M.","1006","1985","08","18",NA,"Brasil","Distrito Federal","Brasília","Campo Experimental da UnB.","-47.9296989440918","-15.7797002792358","1110","1110",NA,NA,"VIES001219","VIES001219",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-16 08:39:50-03","UTFPR","HCF","4323","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss","M.G. Caxambu","M.G. Caxambu","1174","2006","07","30",NA,"Brasil","MG","Boa Esperança","Fazenda Rancharia, BR 265, Km 2","-45.638467","-21.16625","887","887",NA,"arbusto ca. 0,60 m ramificado na base, heliófito. Folhas discolores, pilosas na face abaxial, com flores alaranjadas. Cerrado.",NA,NA,"45°38'18,48 W","21°09'58,50 S","2006",NA,NA,"10",NA,"19",NA,NA,NA,NA,NA
"76","2020-12-21 16:32:37-03","MBM","MBM","35438","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Anderson, W.R.","Anderson, W.R.","11510",NA,NA,NA,"Southern America","Brazil","Goiás","Cristalina","Ca. 7km E de Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"MBM035438","MBM035438",NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:32:37-03","MBM","MBM","31628","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Anderson, W.R.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","35024",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Alto Araguaia","Taquari","-53.2153015136719","-17.3146991729736",NA,NA,NA,NA,"MBM031628","MBM031628",NA,NA,NA,"100273","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:32:37-03","MBM","MBM","117092","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"Heringer, E.P.; et al.; et al.","4008",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Rio São Bartolomeu, Brasília",NA,NA,NA,NA,NA,NA,"MBM117092","MBM117092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:32:37-03","MBM","MBM","229705","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"Ratter, J.A.; et al.; et al.","2885",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Fazenda Água Limpa, próximo a Vargem Bonita",NA,NA,NA,NA,NA,NA,"MBM229705","MBM229705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:32:37-03","MBM","MBM","320046","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Baitello, J.B.","Baitello, J.B.","1327","2002","12","20","Southern America","Brazil","São Paulo","Franco da Rocha","Parque Estadual do Juqueri","-46.695833","-23.355944",NA,NA,NA,"Herbácea a subarbustiva, frutos. Muito frequente.; Campo limpo e campo cerrado, encosta do Morro Grande.","MBM320046","MBM320046","-46.695833","-23.355944","2003",NA,NA,"01",NA,"05",NA,NA,NA,NA,NA
"81","2020-12-21 16:32:37-03","MBM","MBM","35007","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Anderson, W.R.","Hatschbach, G.","36985",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Chapada da Contagem",NA,NA,NA,NA,NA,NA,"MBM035007","MBM035007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:32:37-03","MBM","MBM","423413","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Rosa, P.O.","Rosa, P.O.; Soares, A.C.A.; Cardoso, P.P.M.; Oliveira, J.A.S.; Soares, A.C.A.; Cardoso, P.P.M.; Oliveira, J.A.S.","1921","2017","08","15","Southern America","Brazil","Goiás","Pirenópolis","Cidade de Pedra, Campo rupestre","-48.890556","-15.714167",NA,NA,NA,"Subarbusto ca. 0,3, elaióforos marrons, cálice verde, corola amarela e filetes alvos.","MBM423413",NA,"-48.890556","-15.714167","2017",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:32:37-03","MBM","MBM","91090","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Anderson, W.R.","Kirkibride Jr.; J.H.","3198",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Vale do Ribeirã Bananal",NA,NA,NA,NA,NA,NA,"MBM091090","MBM091090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:32:37-03","MBM","MBM","45579","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Anderson, W.R.","Hatschbach, G.","38752",NA,NA,NA,"Southern America","Brazil","Goiás","Caldas Novas","Serra de Caldas","-48.625","-17.74169921875",NA,NA,NA,NA,"MBM045579","MBM045579",NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:32:37-03","MBM","MBM","35590","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Anderson, W.R.","Anderson, W.R.","11513",NA,NA,NA,"Southern America","Brazil","Goiás","Cristalina","Ca. 7km E de Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"MBM035590","MBM035590",NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:32:37-03","MBM","MBM","68107","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Anderson, W.R.","Anderson, W.R.","8050",NA,NA,NA,"Southern America","Brazil","Goiás","Cristalina","Serra dos Cristais","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"MBM068107","MBM068107",NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:32:37-03","MBM","MBM","46908","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Anderson, W.R.","Hatschbach, G.","38990",NA,NA,NA,"Southern America","Brazil","Goiás","Cristalina","Serra dos Cristais","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"MBM046908","MBM046908",NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:32:37-03","MBM","MBM","215136","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Mamede, M.C. .H.","Mello-Silva, R.; et al.; et al.","1127",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Gouveia","Contagem","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"MBM215136","MBM215136",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-08-15 09:03:50-03","UESC","UESC","12071","S","Plantae","Angiospermae","Florideophycidae","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.",NA,"Nobrega, M.G.","55","2000","06","19",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.85","-15.866667","1025","1150",NA,"Cerrado s.s..; Arvoreta, 1,30m.","UESC0012071",NA,"47W51'0''","15S52'0''","2013",NA,NA,"12","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"90","2019-08-15 09:03:49-03","UESC","UESC","12065","S","Plantae","Angiospermae","Florideophycidae","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.",NA,"Milhomens, L.C.","247","2003","09","18",NA,"Brasil","Distrito Federal","Brasília",NA,"-15.926389","-47.897778",NA,NA,NA,"Campo limpo. Solo latossolo amarelo, ristal de quartz.; Arbusto 70cm.","UESC0012065",NA,"15W55'35''","47S53'52''",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
