"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem"
"51","2019-11-25 16:51:34-03","UFBA","ALCB","97810","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Guedes, ML","2010","10",NA,"Guedes, ML; Silva, LB da; Oliveira, MAJ de; Melo, IV de; Silva, MCR","2010","10","25","Brasil","Bahia","Santa Teresinha","Recôncavo Sul, Serra da Jibóia","-39.475556","-12.853611",NA,"rizoma, estipite e raque recoberto com escamas.Fronde com lâmina pinada. Aparelho esporífero soros marginais, contínuos e paráfises entre os esporângios, indúsio inteiro.; rupícula","ALCB001319",NA,"Fern",NA,"17816","Southern America",NA,"ALCB001319","822","822","-39.475556","-12.853611",NA,NA,NA,NA
"52","2019-10-09 11:26:12-03","UFBA","ALCB","73035","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Smith, AR","2005",NA,NA,"Hatschbach, G; Hatschbach, M; Silva, JM","2002","11","07","Brasil","Mato Grosso do Sul","Bonito","Rodovia Bonito - Campo dos Índios, próximo do Córrego Três Morros","-56.4818992614746","-21.1210994720459","71352","barranco da beira do rio.","ALCB001313","auto","Fern",NA,"73911","Southern America",NA,"ALCB001313",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:26:12-03","UFBA","ALCB","73042","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Ditrich, VA de O","2002",NA,NA,"Silva, JM; Barbosa, E","2002","01","18","Brasil","Santa Catarina","Itapoá","Rodovia Guaratuba-Itapoá","-48.6161003112793","-26.1168994903564","18121","da planície litorânea","ALCB001312","auto","Fern",NA,"3513","Southern America",NA,"ALCB001312",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 10:45:29-03","NBC","NL-BOTANY","U.1037219","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Meyer T","1944","01","24","Argentina",NA,NA,"Prov. de Corrientes. Capital. Dep. Capital.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1037219 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1037219",NA,NA,"Polypodiales",NA,"Southern America",NA,"NL-U1037219",NA,NA,NA,NA,"Pteropsida",NA,NA,NA
"55","2020-02-08 10:45:29-03","NBC","NL-BOTANY","U.1037323","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Colaris WJJ","1969","05","03","Brazil",NA,NA,"Brasiliensis, Est. Guanabara; Rio de Janeiro. Estrada da Vista Chinesa. Forest.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1037323 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1037323",NA,NA,"Polypodiales",NA,"Southern America",NA,"NL-U1037323",NA,NA,NA,NA,"Pteropsida",NA,NA,NA
"56","2020-02-08 10:45:29-03","NBC","NL-BOTANY","U.1037285","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Tryon RM; Tryon AF","1956","08","25","Peru",NA,NA,"Dept. Lima, Prov. Lima. At or near base of cliffs.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1037285 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1037285",NA,NA,"Polypodiales",NA,"Southern America",NA,"NL-U1037285",NA,NA,NA,NA,"Pteropsida",NA,NA,NA
"57","2020-02-08 10:45:29-03","NBC","NL-BOTANY","U.1037218","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Rodrigo AP","1943","10","20","Argentina",NA,NA,"Esquina: Paredes de auio.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1037218 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1037218",NA,NA,"Polypodiales",NA,"Southern America",NA,"NL-U1037218",NA,NA,NA,NA,"Pteropsida",NA,NA,NA
"58","2020-02-08 10:45:29-03","NBC","NL-BOTANY","U.1037324","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1967","07","03","Brazil",NA,NA,"Brasiliae australis, Rio janeiro, On wall in parque de Tijuca.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1037324 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1037324",NA,NA,"Polypodiales",NA,"Southern America",NA,"NL-U1037324",NA,NA,NA,NA,"Pteropsida",NA,NA,NA
"59","2020-02-08 10:45:29-03","NBC","NL-BOTANY","U.1037327","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Herter WG","1936","06","10","Brazil",NA,NA,"Brasilia: S. Paulo. Santos muricola.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1037327 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1037327",NA,NA,"Polypodiales",NA,"Southern America",NA,"NL-U1037327",NA,NA,NA,NA,"Pteropsida",NA,NA,NA
"60","2020-02-08 10:45:29-03","NBC","NL-BOTANY","WAG.1301034","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"González AC","1977","08","04","Venezuela",NA,NA,"Estado Falcon: Dto Zamora: Cerro Mampostal.","-69.283333","11.45",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1301034 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1301034",NA,NA,"Polypodiales",NA,"Southern America",NA,"NL-WAG1301034",NA,NA,"-69.283333","11.45","Pteropsida",NA,NA,NA
"61","2020-11-04 11:21:13-03","ESALQ","ESA","18682","PreservedSpecimen","Plantae","Blechnaceae","Pteris","vittata","Pteris vittata",NA,"Prado, J.","2009",NA,NA,"Barreto, K.D. et al.","1994","01","25","Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061","38740",NA,"ESA018682","auto","Pteridophyta",NA,"1858.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:21:18-03","ESALQ","ESA","72888","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata",NA,NA,NA,NA,NA,"Salino, A.","2001","04","13","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273","53584",NA,"ESA072888","auto","Pteridophyta",NA,"6536.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:17:42-03","ESALQ","ESA","15371","PreservedSpecimen","Plantae","Polypodiaceae","Pteris","vitata","Pteris vitata",NA,NA,NA,NA,NA,"Hatschbach, G. ; Ribas, O.S.","1993","12","17","Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043","32006",NA,"ESA015371","auto","Magnoliophyta",NA,"58473.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:21:18-03","ESALQ","ESA","35671","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata",NA,NA,NA,NA,NA,"Cordeiro, J. ; Poliquesi, C.B.","1993","03","09","Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672","61623",NA,"ESA035671","auto","Pteridophyta",NA,"1013.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:21:18-03","ESALQ","ESA","70329","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata",NA,NA,NA,NA,NA,"Barbosa, E.","1999","05","07","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637","24916",NA,"ESA070329","auto","Pteridophyta",NA,"274.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:21:18-03","ESALQ","ESA","19830","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata",NA,"Prado, J.","2009",NA,NA,"Barreto, K.D. et al.","1994","06","15","Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061","38740",NA,"ESA019830","auto","Pteridophyta",NA,"2585.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-01-14 15:33:18-03","MN","R","227218","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Jascone, C.E.","2008","09","26","Alves, R.J.V.","1989","09",NA,"Brasil","Minas Gerais","Tiradentes",NA,"-44.1781005859375","-21.1103000640869","10355",NA,"R010006847","auto",NA,NA,"718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2015-07-02 14:55:46-03","JBP","HPL","8418","S","Plantae","Pteridaceae","Pteris","vitatta","Pteris vitatta",NA,"H. Lorenzi","2000","03","11","H. Lorenzi","2000","03","11","Brasil","SP","Piracicaba","Coletado nas proximidades do município de Piracicaba; em muro antigo nas fendas, em posição vertical.","-47.64","-22.72","44778",NA,NA,"auto",NA,NA,"2229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-08-09 16:43:19-03","FPS","FPS","4758","MachineObservation","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Schwirkowski, P.","2020","08","07","Schwirkowski, P.","2020","08","07","Brasil","Santa Catarina","São Bento do Sul","Centro","-49.382588","-26.256773",NA,"<ll>dwc_commonname:</ll> Samambaia-de-muro","FPS04758",NA,NA,NA,"4183",NA,NA,"FPS04758_v01 FPS04758_v02 FPS04758_v03 FPS04758_v04 FPS04758_v05 FPS04758_v06",NA,NA,"-49.382588","-26.256773",NA,NA,NA,NA
"70","2019-02-15 11:49:05-02","IPA","IPA","8782","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Koscinski, M.",NA,NA,NA,"Pickel, B.","1937","09",NA,"Brasil","São Paulo","Santos","Morro São Bento","-46.3300018310547","-23.9599990844727","26836",NA,"IPA0008782","auto","Plantae",NA,"4798","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-02-15 11:49:05-02","IPA","IPA","27012","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Prado, J.","1992","09","11","Noblick, L.R.","1979","10","10","Brasil","Bahia","Salvador","Graça, Crescendo num muro.","-38.510799407959","-12.9710998535156","26018",NA,"IPA0027012","auto","Plantae",NA,"1603","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-02-15 11:49:05-02","IPA","IPA","90377","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Santos, E.A.; Andrade, L.H.C.","2012","11","18","Santos, E.A.; Ramos, L.; Ramos, L.","2012","10","05","Brasil","Pernambuco","Olinda","Sítio Histórico, em uma residência.","-34.8553009033203","-8.00889015197754","7110","Material Botânico estudado em Dissertação de Mestrado - UFPE, do aluno Edvaldo Amaro dos Santos, sob a orientação da Profª Laise H.C. Andrade.; Erva, utilizada como ornamental.","IPA0090377","auto","Plantae",NA,"154","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-02-15 11:49:05-02","IPA","IPA","6146","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Brade, A.C.","1956",NA,NA,"Pickel, B.","1935","08","04","Brasil","Pernambuco","Jaboatão dos Guararapes","em um muro.","-35.0147018432617","-8.11277961730957","16392",NA,"IPA0006146","auto","Plantae",NA,"4003","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-08-27 13:36:26-03","IAP","PACA-AGP","71494","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","J. Prado","1994","01","05","J. Pivetta","1976","04","29","Brasil","AC","Rio Branco","Muro em frente a Catedral","-67.8099975585938","-9.9747200012207","178770",NA,"PACA071494","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA
"75","2019-08-27 13:36:26-03","IAP","PACA-AGP","71490","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","J. Prado","1994","01","05","Sehnem, A.","1959","02",NA,"Brasil","MG","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711","17082",NA,"PACA071490","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA
"76","2019-08-27 13:36:26-03","IAP","PACA-AGP","71515","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","J. Prado","1994","01","05","Hatschbach, G.","1976","04","05","Brasil","PR","Adrianópolis","Barra do Rio Pardo","-48.9911003112793","-24.6571998596191","49901","Habitat: interior de mata - solo pedregoso","PACA071515","auto","Pteridophyta","Polypodiales","38563",NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA
"77","2020-12-21 16:37:35-03","IAP","PACA-AGP","71495","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","J. Prado","1994","01","05","Castellanos, A.","1965","04","07","Brasil","RJ","Rio de Janeiro","Guanabara - Tijucas -Horto da Estacao Biologica","-43.2075004577637","-22.9027996063232","57442",NA,"PACA071495","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA
"78","2019-08-27 13:36:26-03","IAP","PACA-AGP","100823","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","V. L. Silva",NA,NA,NA,"V. L. Silva","2007","08","05","Brasil","RS","Triunfo","Vendinha, Vila Afonso, BR 386.","-51.7181015014648","-29.9433002471924","41194","Habitat: Na beira de estrada sobre pedra.","PACA100823","auto","Pteridophyta","Polypodiales","12",NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA
"79","2019-08-27 13:36:26-03","IAP","PACA-AGP","71491","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","J. Prado","1994","01","05","I. Pontual","1966","05","02","Brasil","PE","Recife","Dois Irmaos","-34.8810997009277","-8.05389022827148","18865","Herb. ESAP 1331","PACA071491","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA
"80","2019-08-27 13:36:26-03","IAP","PACA-AGP","71493","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","J. Prado","1994","01","05","Hatschbach, G.","1978","01","22","Brasil","PR","Adrianópolis","1 km acima da ponte do Rio Ribeira.","-48.9911003112793","-24.6571998596191","49901","Habitat: rochas de encosta de morro","PACA071493","auto","Pteridophyta","Polypodiales","41044",NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA
"81","2019-08-27 13:36:26-03","IAP","PACA-AGP","71520","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","J. Prado","1994","01","05","Kuniyoshi","1972","09","22","Brasil","PR","Antonina",NA,"-48.7118988037109","-25.4286003112793","38300",NA,"PACA071520","auto","Pteridophyta","Polypodiales","3263",NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA
"82","2019-08-27 13:36:26-03","IAP","PACA-AGP","71524","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","J. Prado","1994","01","05","Hatschbach, G.","1967","08","09","Brasil","PR","Antonina",NA,"-48.7118988037109","-25.4286003112793","38300","Habitat: cresce em paredes e muros velhos","PACA071524","auto","Pteridophyta","Polypodiales","16923",NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA
"83","2019-08-27 13:36:26-03","IAP","PACA-AGP","71506","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","J. Prado","1994","01","05","Hatschbach, G.","1968","06","26","Brasil","PR","Guaratuba","Rio Sai","-48.5746994018555","-25.8827991485596","41937","Habitat: barrancos de um sambaqui","PACA071506","auto","Pteridophyta","Polypodiales","19446",NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA
"84","2019-08-27 13:36:26-03","IAP","PACA-AGP","71521","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","J. Prado","1994","01","05","Carauta","1980","11","20","Brasil","RJ","Rio de Janeiro","Morro da Urca","-43.2075004577637","-22.9027996063232","57442","Herb. FEEMA 15704 Habitat: rupicola","PACA071521","auto","Pteridophyta","Polypodiales","3318",NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA
"85","2019-08-27 13:36:26-03","IAP","PACA-AGP","71502","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","J. Prado","1994","01","05","Carauta","1979","12","06","Brasil","RJ","Rio de Janeiro","Pedreira da rua Sara Vilela - Base da Serra Carioca","-43.2075004577637","-22.9027996063232","57442","Herb. FEEMA 16247 Habitat: saxicola","PACA071502","auto","Pteridophyta","Polypodiales","3329",NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA
"86","2019-08-27 13:36:26-03","IAP","PACA-AGP","10742","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,NA,"1938","12","15","Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335","27000","801 Habitat: nas fendas dos muros","PACA010742","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA
"87","2019-08-27 13:36:26-03","IAP","PACA-AGP","71501","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","J. Prado","1994","01","05","Sehnem, A.","1947","12","27","Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335","27000","Habitat: ad muros","PACA071501","auto","Pteridophyta","Polypodiales","3127",NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA
"88","2019-08-27 13:36:26-03","IAP","PACA-AGP","71523","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","J. Prado","1994","01","05","Sehnem, A.","1938","12","15","Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335","27000",NA,"PACA071523","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA
"89","2019-08-27 13:36:26-03","IAP","PACA-AGP","100967","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Silva, V. L.","2007",NA,NA,"Jorge e Gabriela","1999","11","20","Brasil","SC","Garopaba",NA,"-48.6133003234863","-28.0233001708984","11115","HASU 7769","PACA100967","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA
"90","2019-08-27 13:36:26-03","IAP","PACA-AGP","100968","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Silva, V. L.","2007","09","13","Jorge e Gabriela","1999","11","20","Brasil","SC","Garopaba",NA,"-48.6133003234863","-28.0233001708984","11115","HASU 7736","PACA100968","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA
"91","2020-12-20 21:19:11-03","UFV","VIC","52494","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L",NA,NA,NA,NA,"Ponciano, J.","1990","01","23","Brasil","Paraná","Foz do Iguaçu","Área prioritária de Itaipu","-54.5881004333496","-25.5478000640869","39570",NA,"VIC052494","auto",NA,NA,"1226",NA,NA,"VIC052494",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-20 21:19:11-03","UFV","VIC","016786","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L",NA,NA,NA,NA,"Valente, G.E.; et al.","1996","12","12","Brasil","Minas Gerais","Viçosa","Campus da UFV - Pedreira da Caprinocultura","-42.8819007873535","-20.7539005279541","13937","Planta saxicola,crescendo numa fresta do paredão da referida pedreira","VIC016786","auto",NA,NA,"829",NA,NA,"VIC016786 VIC016786_1",NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-20 21:19:11-03","UFV","VIC","007961","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L",NA,NA,NA,NA,"Maria Aparecida.","1977","09","09","Brasil","Recreio",NA,NA,NA,NA,NA,"Planta silvestre,local úmido,raiz com muitos pêlos.","VIC007961",NA,NA,NA,"s.n.",NA,NA,"VIC007961",NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-20 21:19:11-03","UFV","VIC","047920","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L",NA,NA,NA,NA,"Bold, J.L.","2016","09","30","Brasil","Paraná","Palatina","Vila Paraiso",NA,NA,NA,"Área úmida em processo de sucessão secundária em cava esccaurida de pedreira.","VIC047920",NA,NA,NA,"06",NA,NA,"VIC047920",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-20 21:19:11-03","UFV","VIC","52495","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"VIC052495",NA,NA,NA,"s.n.",NA,NA,"VIC052495",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-20 21:19:11-03","UFV","VIC","019726","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L",NA,NA,NA,NA,"Souza Araújo, R. de","2007","06","11","Brasil","Minas Gerais","Ouro Branco","Área de Proteção da Gerdal Aço Minas, Cerrado.","-43.6918983459473","-20.5207996368408","13809","Planta epífita se desenvolvendo sobre Ficus lagoensis.","VIC019726","auto",NA,NA,"s.n.",NA,NA,"VIC019726",NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-20 21:19:11-03","UFV","VIC","033939","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L",NA,NA,NA,NA,"Valente, G.E.; Azevedo, A.A.","2009","02","14","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco, Campo rupestre.","-43.6918983459473","-20.5207996368408","13809","Planta crescendo em fenda de rocha quartizitica na região das antenas da EMBRATEL.","VIC033939","auto",NA,NA,"2453",NA,NA,"VIC033939",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-20 21:19:11-03","UFV","VIC","022500","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L",NA,NA,NA,NA,"Valente, G.E.",NA,NA,NA,"Brasil","Minas Gerais","Raposos","Barragem de Rejeito da Mineração Morro do Velho, Morro do Galo.","-43.80419921875","-19.9671993255615","8139","Planta exposta ao sool em soloo ácido e pobre em matéria orgânica.","VIC022500","auto",NA,NA,"369",NA,NA,"VIC022500",NA,NA,NA,NA,NA,NA,NA,NA
