"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","eventTime","previousCatalogNumber"
"533","2019-11-01 14:56:27-03","UnB","UB","216755","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Kuhlmann, MP","Kuhlmann, MP","341","2015","12","07","Southern America","Brasil","Distrito Federal","Brasília","Chácara no núcleo rural guariroba.","-47.9296989440918","-15.7797002792358",NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 4 m, fruto amarelo maduro, até duas sementes.; Cultivada",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","2015","12","07",NA,NA,NA,NA,NA,NA
"534","2019-11-01 14:56:27-03","UnB","UB","10595","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana","Soares-Silva, LH; Oliveira, PFD; Santiago, AG","Soares-Silva, LH; Farias, R; Carvalho, JA","1185","2002","01","11","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.5995","-14.164667",NA,"E 34 Caule finamente fissurado, suber amarelo, córtex salmão com estrias brancas; exudado hialino que concentra em gotas brancas.; Árvore 8m; Mata de galeria.",NA,NA,"1164","1164",NA,NA,"-47.5995","-14.164667",NA,NA,"2011","05",NA,NA,NA,NA,NA,NA,NA
"535","2019-11-01 14:56:27-03","UnB","UB","22852","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana","Marimon, BS","Marimon, BS","874",NA,NA,NA,"Southern America","Brasil","Mato Grosso","Cocalinho",NA,"-51.549444","-13.743333",NA,NA,NA,NA,NA,NA,NA,NA,"-51.549444","-13.743333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-11-01 14:56:27-03","UnB","UB","22853","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana","Proença, CEB","Paula, JE","1682",NA,NA,NA,"Southern America","Brasil","Mato Grosso do Sul",NA,"40km de Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-11-01 14:56:27-03","UnB","UB","22854","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana","Harley, RM","Hunt, DR","5965","1966","06","12","Southern America","Brasil","Mato Grosso","Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-11-01 14:56:27-03","UnB","UB","22855","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana","Incógnito","Paula, JE","1793",NA,NA,NA,"Southern America","Brasil","Mato Grosso","Barão de Melgaço",NA,"-55.966667","-16.216667",NA,NA,NA,NA,NA,NA,NA,NA,"-55.966667","-16.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-11-01 14:56:27-03","UnB","UB","22856","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana","Incógnito","Monteiro, JRB","8",NA,NA,NA,"Southern America","Brasil","Mato Grosso","Chapada dos Guimarães",NA,"-55.7497","-15.4606",NA,NA,NA,NA,NA,NA,NA,NA,"-55.7497","-15.4606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-11-01 14:56:27-03","UnB","UB","23131","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","Planch. & Triana","Incógnito","Machado, JWB","s.n.","1985","09","26","Southern America","Brasil","Distrito Federal",NA,"Fazenda Água Limpa","-47.95","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,"-47.95","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2019-05-06 11:54:50-03","UFU","HUFU","48977","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Cruz Neto, D.A.","s.n.","2007","07","13",NA,"Brasil","Minas Gerais","Uberlândia","Chácaras Eldorado","-48.2771987915039","-18.9186000823975",NA,"Flor marrom.","HUFU00004746","HUFU00004746",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-08-20 20:39:36-03","UFSC","FLOR","37192","PreservedSpecimen","Plantae",NA,"Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Oliveira, C.P.L. de","Falkenberg, D.B.; Oliveira, C.P.L. de","11044","2008","04","15",NA,"Brasil","Santa Catarina","Florianópolis","Praça da Igreja da Trindade, junto ao campus da UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,"árvore cultivada, 5m altura, fruto maduro, amarelo-ouro, resina (ou látex?) creme no pecíolo e nas nervuras, tronco com 20 cm de DAP","FLOR0037192",NA,"20","20",NA,NA,NA,NA,"27000","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-08-20 16:36:46-03","UFSC","FLOR","30375","PreservedSpecimen","Plantae",NA,"Malpighiales","Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana","Vaz, A.M.S.F.","Pastore, U.; Klein, R.M.","110","1986","10","23",NA,"Brasil","Mato Grosso do Sul","Naviraí","Fazenda Juncal. Ponto 60.","-54.283333","-22.9",NA,"árvore com 8m altura, diâmetro à altura do peito 0,30m, diâmetro da copa 7m, fanerófita; fruto imaturo; frequência média. Duplicata de HRB 21805. Convênio IBGE/ELETROSUL Habitat: floresta estacional semidecidual submontana, solo/textu","FLOR0030375",NA,"300","300",NA,NA,"54º17'W","22º54'S",NA,NA,"1987","03",NA,NA,NA,NA,NA,NA,NA
"544","2018-11-12 13:14:38-02","UFMT","UFMT","43612","S","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Deus Rocha, C.R.","s.n.","2018","02","12",NA,"Brasil","Mato Grosso","Guiratinga","Avenida Rio de Janeiro ; bairro Santa Maria Bertila.","-53.768306","-16.348278",NA,"Árvore ca. 3-5m de altura, fruto redondo levemente ovalado com aproximadamente 3 cm, casca lisa e fina com tom amarelo quando maduro e polpa branca.; Savana arborizada.",NA,NA,NA,NA,NA,NA,"-53.768306","-16.348278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2019-09-09 10:56:34-03","UFMT","UFMT","44343","S","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Pavan, E.","EFR01","2019","03","04",NA,"Brasil","Mato Grosso","Pontes e Lacerda","Rua Marechal Rondon, Chacará São João, bairro Sol Nascente","-59.344139","-15.222972",NA,"Árvore, terícola, planta nativa e endêmica, encontrada principalmente na Mata Atlântica; latossolo.",NA,NA,NA,NA,NA,NA,"-59.344139","-15.222972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2015-05-18 16:48:03-03","UFMT","UFMT","42461","S","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Arruda, E.C.","A6N518","2011","10","19",NA,"Brasil","Tocantins",NA,"Ilha do Bananal (Norte) - Parque Nacional do Araguaia - Riozinho e Javaés.","-50.1165","-9.966778",NA,"Arbóreo. presença de látex e frutos amarelos. Porte 7 m de altura.; Floresta inundável.",NA,NA,NA,NA,NA,NA,"-50.1165","-9.966778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2020-01-14 12:32:00-03","UFMT","UFMT","40495","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Hernandes, T.","01","2012","11","20",NA,"Brasil","Mato Grosso","Santo Antônio de Leverger","Comunidade Rural de Morrinhos.",NA,NA,NA,"Arvoreta com aproximadamente 3 a 4 metros de altura.; Cerradão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2019-12-16 17:46:22-03","UFMT","UFMT","37955","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"De Morais, F.F.","133","2007","09","30",NA,"Brasil","Mato Grosso","Barão de Melgaço","Comunidade Estirão Comprido. Pantanal","-55.966667","-16.266667",NA,"Árvore de 8m de altura, frutos imaturos verdes.; Mata ciliar; solo arenoso.",NA,NA,NA,NA,NA,NA,"-55.966667","-16.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2020-01-14 12:32:00-03","UFMT","UFMT","16084","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Silva, C.J.; Prado, A.L.","678","1985","04","10",NA,"Brasil","Mato Grosso","Santo Antônio de Leverger","Àrea inundável da Baía Acurizal",NA,NA,NA,"Alimentação de pacú e papagaio.; Árvore lenhosa ca. 5m de altura, frutos baga verdes, tornando se amarelos quando maduros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2021-02-12 18:59:16-03","UFMT","UFMT","24845","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Cunha, C.N.; Silveiro, F.A.; Amorim Neto, L.","1436","2001","03","21",NA,"Brasil","Mato Grosso",NA,"Morro do Carcará LO frente a Serra do Amolar.",NA,NA,NA,"Árvore 7m , frutos maduros.; Floresta inundável.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2019-12-16 17:46:22-03","UFMT","UFMT","3955","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Macedo, M.; Duarte, A.; Asumpção, S.","1210","1978","09","11",NA,"Brasil","Mato Grosso",NA,"Margem direita do Rio Pixiam.",NA,NA,NA,"Árvore, fruto verde imaturos.; Mata ciliar; solo argilo arenoso inundável.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2019-12-19 18:40:21-03","UFMT","UFMT","43608","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Couto, J.A.","s.n.","2017","10","14",NA,"Brasil","Mato Grosso","Poconé","Baía das Pedras- Sesc Poconé.","-56.414653","-16.508128",NA,"frutos secas, folhas adultas.",NA,NA,NA,NA,NA,NA,"-56.414653","-16.508128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2019-12-16 17:46:22-03","UFMT","UFMT","3882","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Silva, C.J.; Prado, A.L.","678","1985","08","10",NA,"Brasil","Mato Grosso",NA,"Margem alagável da Baía Acorizal - Santo Antônio de Leverger.",NA,NA,NA,"Árvore lenhosa, ca. 5m de altura, frutos baga (drupa) verde tornando amarelo quando maduro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2021-02-12 18:59:16-03","UFMT","UFMT","24812","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Cunha, C.N.; Silveira, E.A.; Amorim Neto, L.","1413","2001","03","20",NA,"Brasil","Mato Grosso",NA,"Morro do Carcara LE",NA,NA,NA,"Porte de 3,5m, frutos verdes.; Floresta inundável.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-12-16 17:46:22-03","UFMT","UFMT","36322","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Fortes, C.F.","58","2005","04","24",NA,"Brasil","Mato Grosso","Barão de Melgaço","Margem do Rio.","-55.9674987792969","-16.1944007873535",NA,"Arbóreo de 5m de altura, frutos carnosos verdes.; Mata ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2019-12-16 17:46:22-03","UFMT","UFMT","36321","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Arruda, E.C.; Ferreira, H.","324","2004","11","21",NA,"Brasil","Mato Grosso","Barão de Melgaço","RPPN Sesc Pantanal.","-55.9674987792969","-16.1944007873535",NA,"arbóreo 4,5m de altura, com frutos amarelos.; Mata; cambarazal.",NA,NA,NA,NA,NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2019-12-16 17:46:22-03","UFMT","UFMT","16083","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana","Guarim Neto, G.","Guarim Neto, G.","327","1980","11","19",NA,"Brasil","Mato Grosso","Cáceres","Estação Ecológica de Taiamã.","-57.6789016723633","-16.0706005096436",NA,"Subarbusto de folhas brilhantes na face superior, látex amarelados, frutos redondos, amarelos. Comestíveis.; Pantanal.",NA,NA,NA,NA,NA,NA,NA,NA,"172193","auto","1981",NA,NA,NA,NA,NA,NA,NA,NA
"558","2021-02-12 18:59:16-03","UFMT","UFMT","20421","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Cunha, C.N.; Noraney; Vera; Hélio.","4204","1992","04","29",NA,"Brasil","Mato Grosso","Cáceres","Estação Ecológica de Taiamã. Pantanal","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2021-02-12 18:59:16-03","UFMT","UFMT","20422","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Cunha, C.N.","4183","1992","07","14",NA,"Brasil","Mato Grosso","Cáceres","Estação Ecológica de Taiamã. Pantanal","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2019-12-16 17:46:22-03","UFMT","UFMT","3881","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Guarim Neto, G.","264","1980","09","13",NA,"Brasil","Mato Grosso","Cáceres","Ilha de Taiamã (Estação Ecológica).","-57.6789016723633","-16.0706005096436",NA,"Subarbusto de ca. de 2m de altura, folhas coriáceas, verdes na face superior e mais clara na face inferior, pouco latescente, látex de coloração amarela, frutos globosos, verdes com restos estames.; solo humoso.",NA,NA,NA,NA,NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2019-12-16 17:46:22-03","UFMT","UFMT","23543","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Castrillon, S.I.","72","1999","08","08",NA,"Brasil","Mato Grosso","Cáceres","Margem do Rio Paraguai.","-57.6789016723633","-16.0706005096436",NA,"Arvoreta 4m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2019-12-16 17:46:22-03","UFMT","UFMT","17803","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Macedo, M.; Dahmer, C.; Pinto, G.","6790","1998","04","04",NA,"Brasil","Mato Grosso","Poconé","Capão dos Macacos.","-56.6227989196777","-16.2567005157471",NA,"Arvoreta, folhas opostas, fruto imaturo.; Mata; solo argilo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2021-02-12 18:59:16-03","UFMT","UFMT","37321","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana","Silva, A.F.","Lima-Júnior, G.A.; Couto, J.A.; Cunha, C.N.; Valente, G.E.; et al","439","2004","09","14",NA,"Brasil","Mato Grosso","Poconé","Estrada Porto Espírito Santo- RPPN Sesc Pantanal. Borda da Lagoa do Jacaré.","-56.6227989196777","-16.2567005157471",NA,"Árvore com cerca de 4m, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,"200792","auto","2004","09",NA,NA,NA,NA,NA,NA,NA
"564","2021-02-12 18:59:16-03","UFMT","UFMT","20429","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Cunha, C.N.","4146",NA,NA,NA,NA,"Brasil","Mato Grosso","Poconé","Fazenda Nova Berlim.","-56.6227989196777","-16.2567005157471",NA,"Pantanal de Poconé.",NA,NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2020-03-10 19:41:24-03","UFMT","UFMT","11933","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana","Guarim Neto, G.","Pantanal de Poconé","79","1988","05","28",NA,"Brasil","Mato Grosso","Poconé","Rodovia Transpantaneira, cerca de 5 Km após o Posto de Fiscalização do IBDF.","-56.6227989196777","-16.2567005157471",NA,"Arbusto, ca. 3,5m de altura, frutos verdes, arredondados.; Margem de capão; pantanal de poconé.",NA,NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2019-12-16 17:46:22-03","UFMT","UFMT","42427","S","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Silva, F.H.B.","06","2014","03","19",NA,"Brasil","Mato Grosso","Poconé","RPPN SESC Pantanal.","-56.6227989196777","-16.2567005157471",NA,"Arbóreo.; Mata ciliar e cambarazal.",NA,NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2020-01-31 10:37:59-03","IFAM","EAFM","451","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Kinupp, V.F.","Kinupp, V.F.; Prance, G.T.","3695","2009","04","06",NA,"Brasil","Amazonas","Careiro da Várzea","Costa Terra Nova","-59.8119010925293","-3.20027995109558",NA,"; HABITAT: Várzea.; DESC: Árvore; 5,0 m; frutos imaturos verdes e maduros amarelos; polpa branca e acídula; frutífera.",NA,NA,NA,NA,NA,NA,NA,NA,"67019","auto","2009","04","06",NA,NA,NA,NA,NA,NA
"568","2020-01-31 10:37:59-03","IFAM","EAFM","6617","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Kinupp, V.F.","Kinupp, V.F.; Moraes, R.P.; Inuma, J. & Estudantes do Técnico em Florestas 2012.","4636","2012","04","17",NA,"Brasil","Amazonas","Manaus","CEPEAM-Manaus., Proximo a placa ''Governo Federal''.","-60.0250015258789","-3.10193991661072",NA,"; DESC: Arvoreta; 6 m; botões florais verdes; flores cremes com anteras marron;n flores levemente aromática; resina amarela; folha simple e oposta; altamente coreácea; área alagada do Rio Negro.",NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto","2012","04","17",NA,NA,NA,NA,NA,NA
"569","2020-01-31 10:37:59-03","IFAM","EAFM","1074","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Kinupp, V.F.","Kinupp, V.F.; Silva, E.G.","4156","2010","04","25",NA,"Brasil","Amazonas","Manaus","IFAM, Campus Manaus-Zona Leste","-60.0250015258789","-3.10193991661072",NA,"; DESC: Árvore; 8,0 m; folhas coriáceas com ramos saindo de dois pecíolos opostos; margem bem revoluta; frutos imaturos verdes, saindo dos ramos acima do pecíolo engrossado com cicatriz na base; látex amarelo-esverdeado.",NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto","2010","04","25",NA,NA,NA,NA,NA,NA
"570","2020-01-31 10:37:59-03","IFAM","EAFM","2749","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Gurgel-Silva, E.","Gurgel-Silva, E.; Dantas, F.M.","274","2010","11","14",NA,"Brasil","Amazonas","Manaus","IFAM, Campus Manaus-Zona Leste, Ao lado do restaurante.","-60.0250015258789","-3.10193991661072",NA,"; HABITAT: Platô.; DESC: Arvoreta; 5 m; CAP 17 cm; ritidoma rugoso de cor clara, casca viva densa de cor creme; látex abundante de cor amarelo; folhas coriáceas; margem revoluta; nervura central plana e de cor amarelada na face abaxial; pecíolo levement",NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto","2011","01","05",NA,NA,NA,NA,NA,NA
"571","2020-01-31 10:37:59-03","IFAM","EAFM","2760","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Gurgel-Silva, E.","Gurgel-Silva, E.; Dantas, F.M.","285","2010","11","14",NA,"Brasil","Amazonas","Manaus","IFAM, Campus Manaus-Zona Leste, Ao lado do restaurante.","-60.0250015258789","-3.10193991661072",NA,"; HABITAT: Platô.; DESC: Árvore; 9 m; folhas coriáceas com pecíolo engrossado de cor marrom-claro; cicatriz na inserção do pecíolo com o ramo; ritidoma escomoso de cor marrom-escuro e casca viva com látex amarelado; frutos imaturos de cor verde com pigme",NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto","2011","01","05",NA,NA,NA,NA,NA,NA
"572","2020-01-31 10:37:59-03","IFAM","EAFM","2749","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Gurgel-Silva, E.","Gurgel-Silva, E.; Dantas, F.M.","274","2010","11","14",NA,"Brasil","Amazonas","Manaus","IFAM, Campus Manaus-Zona Leste, Ao lado do restaurante.","-60.0250015258789","-3.10193991661072",NA,"; HABITAT: Platô.; DESC: Arvoreta; 5 m; CAP 17 cm; ritidoma rugoso de cor clara, casca viva densa de cor creme; látex abundante de cor amarelo; folhas coriáceas; margem revoluta; nervura central plana e de cor amarelada na face abaxial; pecíolo levement",NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto","2011","01","05",NA,NA,NA,NA,NA,NA
"573","2020-01-31 10:37:59-03","IFAM","EAFM","12330","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Marques, M.S.; Nakamura, E.","Palhares, R.","1511","2012","07","25",NA,"Brasil","Santa Catarina","São Francisco do Sul","Tapera","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto","2012","09","20",NA,NA,NA,NA,NA,NA
"574","2020-01-31 10:37:59-03","IFAM","EAFM","2760","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Gurgel-Silva, E.","Gurgel-Silva, E.; Dantas, F.M.","285","2010","11","14",NA,"Brasil","Amazonas","Manaus","IFAM, Campus Manaus-Zona Leste, Ao lado do restaurante.","-60.0250015258789","-3.10193991661072",NA,"; HABITAT: Platô.; DESC: Árvore; 9 m; folhas coriáceas com pecíolo engrossado de cor marrom-claro; cicatriz na inserção do pecíolo com o ramo; ritidoma escomoso de cor marrom-escuro e casca viva com látex amarelado; frutos imaturos de cor verde com pigme",NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto","2011","01","05",NA,NA,NA,NA,NA,NA
"575","2020-01-31 10:37:59-03","IFAM","EAFM","12331","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Marques, M.S.; Nakamura, E.","Palhares, R.","1512","2012","07","23",NA,"Brasil","Santa Catarina","São Francisco do Sul","Tapera","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto","2012","09","20",NA,NA,NA,NA,NA,NA
"576","2020-01-31 10:37:59-03","IFAM","EAFM","12332","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Marques, M.S.; Nakamura, E.","Palhares, R.","1513","2012","07","23",NA,"Brasil","Santa Catarina","São Francisco do Sul","Tapera","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto","2012","09","20",NA,NA,NA,NA,NA,NA
"577","2021-03-04 15:46:50-03","IF","SPSF","40951","PreservedSpecimen","Plantae","Magnoliophyta","Theales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","G.Durigan","G.Durigan",NA,"2008","11","18","América do Sul","Brasil","SP","Assis","Floresta Estadual","-50.4099998474121","-22.6599998474121",NA,"COLETA: Cultivada&nf;Árvore pequena, copa cônica, ramagem densa, rente ao chão; altura 5m, flores brancas aromáticas, frutos maduros amarelos.; GEOGRAFIA: Em arboreto.;",NA,NA,NA,NA,NA,NA,NA,NA,"23972","auto","2008","11","18","Magnoliopsida",NA,NA,NA,NA,NA
