"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","sex","class","relatedCatalogItem","relationshipType","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"4076","2019-11-21 10:04:35-03","IBt","SP","48853","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1983","04","22","Viégas, AP","s.n.","1941","07","05","Brasil","Minas Gerais",NA,"Estrada Poços de Caldas, 5 Km divisa São Paulo.",NA,NA,NA,NA,NA,NA,"Herbácea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4077","2019-11-21 10:04:35-03","IBt","SP","497457","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Barboza, E","2016","01",NA,"Silva, JM","8810","2015","03","15","Brasil","Paraná","Antonina","Bairro Alto. Rio Cachoeira","-48.726389","-25.249722","-48.726389","-25.249722","50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4078","2019-11-21 10:04:35-03","IBt","SP","57025","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","2004","06",NA,"Ducke, A","106","1944","01","28","Brasil","Amazonas",NA,"Rio Tocantins, mata da várzea do Igarapé Manacá, na beira de terra firme.",NA,NA,NA,NA,NA,NA,"Cortada para fazer borracha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4079","2019-11-21 10:04:35-03","IBt","SP","57190","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1983","04","22","Fróes, RL","20398","1945","01","16","Brasil","Pará","São Miguel","Rio Guamá. Capoeira.",NA,NA,NA,NA,NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4080","2019-11-21 10:04:35-03","IBt","SP","224003","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong",NA,NA,NA,NA,"Harley, RM; et al.","24636","1987","02","21","Brasil","Bahia","Rio de Contas","Brumadinho","-41.8114013671875","-13.5789003372192",NA,NA,"1400","1400","Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4081","2019-11-21 10:04:35-03","IBt","SP","253851","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I",NA,NA,NA,"Carvalho, AM; Hind, DJN","3868","1992","03","02","Brasil","Bahia","Tucano","Caldas do Jorro, Parque das Águas","-38.7867012023926","-10.9631004333496",NA,NA,NA,NA,"Planta remanescente de caatinga original.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55392","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4082","2019-11-21 10:04:35-03","IBt","SP","286410","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","2003","03",NA,"Rosado, O","20","1983","02","16","Brasil","Distrito Federal","Brasília","Proximidades da Colina-UnB. Campo cerrado sujo.","-47.9296989440918","-15.7797002792358",NA,NA,"1200","1200","Erva. Abundante.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4083","2019-11-21 10:04:35-03","IBt","SP","261938","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","2001","07",NA,"Kral, R; Wanderley, MGL; Cavalcanti, TB","75741","1988","11","30","Brasil","Goiás","Alto Paraíso de Goiás","56 Km N de Alto Paraíso de Goiás. Solo arenoso.","-47.5099983215332","-14.1324996948242",NA,NA,"1000","1000","Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4084","2019-11-21 10:04:35-03","IBt","SP","221874","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1988","08",NA,"Cordeiro, I; Mamede, MCH; Sajo, MG; Varanda, EM","381","1987","11","19","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Estrada para Colinas, a 10 Km da entrada do Parque","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"Arbusto. Prensado em álcool.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4085","2019-11-21 10:04:35-03","IBt","SP","276235","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1995","06",NA,"Barbosa, AAA; Castro, NM","s.n.","1987","11","19","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Estrada sul do Parque. Campo sujo, recém queimado.","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"Subarbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4086","2019-11-21 10:04:35-03","IBt","SP","276234","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1995","06",NA,"Barbosa, AAA; Castro, NM","s.n.","1987","11","19","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Estrada sul do Parque. Campo sujo, recém queimado.","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"Subarbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4087","2019-11-21 10:04:35-03","IBt","SP","276232","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1995","06",NA,"Barbosa, AAA; Castro, NM","171","1987","11","18","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Estrada sul do Parque. Cerrado.","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4088","2019-11-21 10:04:35-03","IBt","SP","247246","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1991","03",NA,"Marques, MCLC","110","1989","03","25","Brasil","Maranhão","São Luís","Praia do Olho D'Água. Encosta posterior de duna secundária.","-44.3027992248535","-2.52972006797791",NA,NA,NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33693","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4089","2019-11-21 10:04:35-03","IBt","SP","321883","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1999","06",NA,"Allem, AC; Vieira, G","2521","1979","10","04","Brasil","Mato Grosso","Barão de Melgaço","Fazenda Santa L·cia. Campo limpo (com pragas avançando). Solo arenoso.","-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,"Árvore invadindo campos limpos e baixos, cortada a machado. Abundante.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4090","2019-11-21 10:04:35-03","IBt","SP","315163","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I",NA,NA,NA,"Allem, AC; Valls, J; Vieira, G","2381","1978","11","04","Brasil","Mato Grosso","Cáceres","Fazenda Descalvados. Beira de cerradão.","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"Arbusto. Abundante.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4091","2019-11-21 10:04:35-03","IBt","SP","315166","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I",NA,NA,NA,"Allem, AC; et al.","2448","1978","11","06","Brasil","Mato Grosso","Cáceres","Fazenda Descalvados. Campo perturbado, junto ao Rio Paraguai.","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"Arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4092","2019-11-21 10:04:35-03","IBt","SP","247257","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1991","01",NA,"Verardo, SMS","23945","1989","01","29","Brasil","Mato Grosso","Chapada dos Guimarães","Geodésico. Encosta do morro.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"Arbustinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4093","2019-11-21 10:04:35-03","IBt","SP","232287","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1989","05",NA,"Barros, F","1625","1989","01","25","Brasil","Mato Grosso","Chapada dos Guimarães","Próximo Mirante.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4094","2019-11-21 10:04:35-03","IBt","SP","155426","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1983","04","22","Mattos, J","15578","1969","12","15","Brasil","Mato Grosso","Luciara","Santa Terezinha. Fazenda Santa Terezinha. Capoeira.","-50.6692008972168","-11.2222003936768",NA,NA,NA,NA,"Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"148375","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4095","2019-11-21 10:04:35-03","IBt","SP","328061","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I",NA,NA,NA,"Resende, UM","269","1990","11","18","Brasil","Mato Grosso do Sul","Aquidauana","Curado próximo ao colégio CERA. Cerrado.","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4096","2019-11-21 10:04:35-03","IBt","SP","315192","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I",NA,NA,NA,"Allem, AC; Valls, J; Vieira, G; Comastri Filho, JA","2265","1978","10","30","Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Rio Negro; à beira da picada.","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4097","2019-11-21 10:04:35-03","IBt","SP","327979","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I",NA,NA,NA,"Resende, UM","s.n.","1989","11","14","Brasil","Mato Grosso do Sul","Campo Grande","Campus da UFMS; próximo ao auto-cine.&nf;Solo seco. Cerrado.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Subarbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4098","2019-11-21 10:04:35-03","IBt","SP","327972","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1999","06",NA,"Resende, UM","122","1989","10","09","Brasil","Mato Grosso do Sul","Campo Grande","Campus universitário próximo ao auto-cine.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Subarbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4099","2019-11-21 10:04:35-03","IBt","SP","328084","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1999","06",NA,"Conceição, CA","2206","1987","12","01","Brasil","Mato Grosso do Sul","Campo Grande","Cerrado de Campo Grande. Rua: José Vieira. Solo arenoso.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Arbusto. Abundante.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4100","2019-11-21 10:04:35-03","IBt","SP","328086","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1999","06",NA,"Conceição, CA","2205","1987","12","01","Brasil","Mato Grosso do Sul","Campo Grande","Cerrado de Campo Grande. Solo seco arenoso.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4101","2019-11-21 10:04:35-03","IBt","SP","328074","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I",NA,NA,NA,"Paggoto, TCS; et al.","10",NA,NA,NA,"Brasil","Mato Grosso do Sul","Campo Grande","Fazenda Santa Inês.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4102","2019-11-21 10:04:35-03","IBt","SP","315197","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I",NA,NA,NA,"Allem, AC","103","1976","10","04","Brasil","Mato Grosso do Sul","Corumbá","Campo satélite n¦ 1 - Fazenda Nhumirim. Beira de capão. Pantanal de Nhecolândia.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4103","2019-11-21 10:04:35-03","IBt","SP","319360","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Allem, AC","1982","05","17","Allem, AC","705","1976","12","12","Brasil","Mato Grosso do Sul","Miranda","40 Km E de Miranda. Cerrado aberto, beira da estrada. Estrada Miranda - Aquidauana.","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,"Arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4104","2019-11-21 10:04:35-03","IBt","SP","357775","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","2002","07",NA,"Assis, LCS","452","2002","02","16","Brasil","Minas Gerais","Barroso","Mata do Ba·. Borda da mata.","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"Árvore. Pouco frequente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4105","2019-11-21 10:04:35-03","IBt","SP","52742","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, W","2016","05",NA,"Viégas, AP","s.n.","1945","06","30","Brasil","Minas Gerais","Belo Horizonte","Sítio Rancho Fundo","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4106","2019-11-21 10:04:35-03","IBt","SP","258804","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I",NA,NA,NA,"Mello-Silva, R; Arbo, MM; Nunes, JVC","709","1992","11","19","Brasil","Minas Gerais","Botumirim","Saída ao sul da cidade.&nf;Carrasco entre rochas.","-43.010799407959","-16.872200012207",NA,NA,"960","960","Subarbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39434","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4107","2019-11-21 10:04:35-03","IBt","SP","358083","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I",NA,NA,NA,"Meireles, LD; Belinello, R","734","2001","11","07","Brasil","Minas Gerais","Camanducaia","Serra da Mantiqueira, Monte Verde","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4108","2019-11-21 10:04:35-03","IBt","SP","44504","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, W","2016","05",NA,"Heringer, EP","58","1939","11","18","Brasil","Minas Gerais","Coronel Pacheco","Estação Experimental Coronel Pacheco. Em todos os matos de brejos da região","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10350","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4109","2019-11-21 10:04:35-03","IBt","SP","52428","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, W","2016","05",NA,"Heringer, EP","1661","1944","11","27","Brasil","Minas Gerais","Coronel Pacheco","Estação Experimental Coronel Pacheco. Lugares charcos","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10350","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4110","2019-11-21 10:04:35-03","IBt","SP","357806","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","2002","07",NA,"Castro, RM; Fernandes, LS; Franco, BKS","755","2001","11","12","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama, Borda do curso d'água.","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4111","2019-11-21 10:04:35-03","IBt","SP","357831","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I",NA,NA,NA,"Pifano, DS; Castro, RM","216","2001","12","01","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama, Próxima ao curso d'água e a borda da mata em local de clareira.","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4112","2019-11-21 10:04:35-03","IBt","SP","328386","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I",NA,NA,NA,"Aparecida da Silva, M; Cardoso, E; Alvarenga, D; Mendonça, RC; Azevedo, MLM","3625","1997","11","30","Brasil","Minas Gerais","Formoso","Parque Nacional Grande Sertão Veredas, Campina do Lázaro. Campo limpo.","-46.2318992614746","-14.9467000961304",NA,NA,NA,NA,"Subarbusto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"79140","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4113","2019-11-21 10:04:35-03","IBt","SP","142979","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1986","02","15","Semir, J; Sazima, M; Giulietti, AM","CFSC4378",NA,NA,NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4114","2019-11-21 10:04:35-03","IBt","SP","143024","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I",NA,NA,NA,"Semir, J; Andrade-Lima, D","CFSC4819",NA,NA,NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Rodovia Lagoa Santa-Diamantina - Conceição do Mato Dentro","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4115","2019-11-21 10:04:35-03","IBt","SP","319367","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Allem, AC","1982","05","17","Allem, AC","764","1977","01","26","Brasil","Minas Gerais","Ouro Preto","Ponte Real. Junto à estrada.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arvoreta. Estéril.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4116","2019-11-21 10:04:35-03","IBt","SP","319368","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Allem, AC","1982","05","17","Allem, AC","765","1977","01","26","Brasil","Minas Gerais","Ouro Preto","Saramenta. Junto à estrada.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4117","2019-11-21 10:04:35-03","IBt","SP","2943","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1983","04","22","Hoehne, FC","s.n.","1919","01","30","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4118","2019-11-21 10:04:35-03","IBt","SP","236454","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1990","01",NA,"Salimena Pires, FR; Godoy, SAP; Abbud, V","CFSC10723",NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4119","2019-11-21 10:04:35-03","IBt","SP","209852","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","2009","03",NA,"Pirani, JR; Henrique, MC","CFSC5891","1979","12","19","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4120","2019-11-21 10:04:35-03","IBt","SP","153027","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1983","04","22","Leitão Filho, HF; Andrade, JB","6611","1977","12","06","Brasil","Minas Gerais","Tapira","Nativo em cerrado.","-46.8231010437012","-19.9221992492676",NA,NA,NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37174","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4121","2019-11-21 10:04:35-03","IBt","SP","55790","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1983","04","22","Fróes, RL","20416","1945","01","16","Brasil","Pará","Capanema","E.F. de Bragança","-47.1808013916016","-1.19582998752594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31137","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4122","2019-11-21 10:04:35-03","IBt","SP","110369","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1983","04","22","Silva, M","1322","1968","01","30","Brasil","Pará","Santarém","Arredores da FAO. Terreno arenoso.","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4123","2019-11-21 10:04:35-03","IBt","SP","352041","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","2001","12",NA,"Fadelli, L; et al.","264","2000","12","12","Brasil","Paraná","Nova Fátima","Fazenda Celeste. Borda da mata. Matriz do viveiro.","-50.5638999938965","-23.4321994781494",NA,NA,NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15159","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4124","2019-11-21 10:04:35-03","IBt","SP","350051","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I",NA,NA,NA,"Pavão, OC; et al.","s.n.","2000","12","12","Brasil","Paraná","Nova Fátima","Fazenda Celeste; na borda da mata.","-50.5638999938965","-23.4321994781494",NA,NA,NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15159","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4125","2019-11-21 10:04:35-03","IBt","SP","54888","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1983","04","22","Hatschbach, G","822","1947","12","27","Brasil","Paraná","Piraquara","Queimada (Morro Albino Souza). Mata higrófila.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4126","2019-11-21 10:04:35-03","IBt","SP","364086","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","2004","06",NA,"Krieger, L","9839B",NA,NA,NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4127","2019-11-21 10:04:35-03","IBt","SP","338394","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I","1998",NA,NA,"Silva, JM; Barbosa, E; Poliquesi, CB","2115","1997","10","24","Brasil","Paraná","São José dos Pinhais","Guaricana. Floresta Atlântica","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"4128","2019-11-21 10:04:35-03","IBt","SP","225589","S","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I",NA,NA,NA,"Chioppeto, A","966","1988","03","24","Brasil","Pernambuco","Caruarú","Subida para Brejo dos Cavalos.","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA,NA,NA
