"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"187","2021-03-16 17:54:50-03","UCS","HUCS","26941","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Wasum, R.A.","3245",NA,"Brasil","Minas de Xisto",NA,"orla da mata",NA,NA,"Smith, S.F.","2005","11","08","Paraná","-50.3828010559082","-25.8742008209229","750","750","São Mateus do Sul","31353","auto",NA,NA,NA,NA,"2006","01",NA,NA,NA,NA
"188","2021-03-16 17:54:50-03","UCS","HUCS","28267","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Takeda, S.J.M.","s.n.",NA,"Brasil","Parque Estadual de Vila Velha",NA,"Arbusto 3m, fruto vermelho.&nf;Doação Herbário MBM; Beira da mata de fortaleza",NA,NA,"Hatschbach, G.","2002","05","25","Paraná","-50.1618995666504","-25.0949993133545",NA,NA,"Ponta Grossa","46557","auto",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA
"189","2021-03-16 17:54:51-03","UCS","HUCS","7959","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Ribas, O.S.","315",NA,"Brasil","Parque Estadual do ITCF",NA,"Arbusto 3m, flor creme&nf;Doação Herbário MBM; mata de galeria",NA,NA,"Hatschbach, G.","1990","11","06","Paraná","-51.9906005859375","-26.4841995239258",NA,NA,"Palmas","46666","auto",NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA
"190","2021-03-16 17:54:50-03","UCS","HUCS","2717","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Paciornick, E.F.","226",NA,"Brasil","Rio do Cerne",NA,"Arbusto 3m, flor creme&nf;Doação Herbário MBM; Capoeira",NA,NA,"Hatschbach, G.","1986","01","23","Paraná","-49.5283012390137","-25.4585990905762",NA,NA,"Campo Largo","53742","auto",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA
"191","2021-03-16 17:54:48-03","UCS","HUCS","16083","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Wasum, R.A.","426",NA,"Brasil","RS 235",NA,"interior da mata",NA,NA,"Cordeiro, J.","2000","01","24","Rio Grande do Sul","-50.5835990905762","-29.4480991363525","830","830","São Francisco de Paula","76715","auto",NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA
"192","2021-03-16 17:54:48-03","UCS","HUCS","17328","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Wasum, R.A.","794",NA,"Brasil","RS 235",NA,"interior da mata",NA,NA,"Smith, S.F.","2000","12","03","Rio Grande do Sul","-50.5835990905762","-29.4480991363525","830","830","São Francisco de Paula","76715","auto",NA,NA,NA,NA,"2001","12",NA,NA,NA,NA
"193","2021-03-16 17:54:48-03","UCS","HUCS","15727","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Kegler, A.","406",NA,"Brasil","Vila Seca",NA,"no capão",NA,NA,"Smith, S.F.","1999","12","01","Rio Grande do Sul","-51.1794013977051","-29.1681003570557","780","780","Caxias do Sul","49662","auto",NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA
"194","2020-12-04 09:49:55-03","UTFPR","HCF","12730","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"E.L. Siqueira","722",NA,"Brasil","Guartelá - Sítio São Sebastião -",NA,"arbusto heliófito. Botões florais verdes.",NA,NA,"M.G. Caxambu","2013","09","21","PR","-50.258056","-24.5825","1074","1074","Tibagi",NA,NA,NA,"50°15'29 W","24°34'57 S",NA,"2020","12","01",NA,NA,NA
"195","2020-12-04 09:49:55-03","UTFPR","HCF","14532","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"E.L. Siqueira","1034",NA,"Brasil","Sítio Dona Júlia - Guartelá",NA,"arbusto ca. 2,10 m, heliófito. Flores alvas.",NA,NA,"M.G. Caxambu","2014","05","18","PR","-50.243167","-24.595944","1168","1168","Tibagi",NA,NA,NA,"50°14'35,4 W","24°35'45,4 S",NA,"2020","12","01",NA,NA,NA
"196","2020-12-04 09:49:55-03","UTFPR","HCF","18427","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"J.M. Silva","8395",NA,"Brasil","Furnas de Itaiacoca",NA,"arbusto, 1 m, flor creme. Floresta Ombrófila Mista (em borda de capão).",NA,NA,"M.G. Caxambu","2013","10","11","PR","-49.955556","-25.146944","1035","1035","Ponta Grossa",NA,NA,NA,"49°57'20 W","25°08'49 S",NA,"2020","12","01",NA,NA,NA
"197","2020-12-04 09:49:55-03","UTFPR","HCF","15940","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"E.D. Lozano","1895",NA,"Brasil","Chácara Santa Rita da Serra",NA,"arbusto, 1 m, frutos negros, campo sujo.",NA,NA,"M.G. Caxambu","2013","11","26","PR","-50.025","-24.472222",NA,NA,"Piraí do Sul",NA,NA,NA,"50°01'30 W","24°28'20 S",NA,"2020","12","01",NA,NA,NA
"198","2020-12-04 09:49:55-03","UTFPR","HCF","18037","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"M.G. Caxambu","6956",NA,"Brasil","Parque Nacional do Iguaçu, cercanias da",NA,"árvore ca. 6 m, heliófita. Frutos imaturos verdes a vermelhos. Frutos maduros negros.",NA,NA,"M.G. Caxambu","2015","10","02","PR","-53.643889","-25.059056","736","736","Céu Azul",NA,NA,NA,"53°38'38 W","25°03'32,6 S",NA,"2020","12","01",NA,NA,NA
"199","2020-12-04 09:49:55-03","UTFPR","HCF","30247","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"R.R. Völtz","1815",NA,"Brasil","Rio Tibagi, Cerrado Bowman",NA,"arvoreta 1,6 m alt. Flores esverdeadas. Borda de floresta as margens do rio. Savana/Estepe.",NA,NA,"M.G. Caxambu","2018","10","06","PR","-50.406111","-24.5525","720","720","Tibagi",NA,NA,NA,"50°24'22 W","24°33'09 S",NA,"2020","12","01",NA,NA,NA
"200","2020-12-04 09:49:55-03","UTFPR","HCF","10216","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"M.G. Caxambu","3669",NA,"Brasil","Propriedade da Dona Rose",NA,"arbusto semi-ciófilo, ca. 1,5 m. Frutos maduros de cor preta.",NA,NA,"M.G. Caxambu","2012","02","01","PR","-49.088028","-25.292194","907","907","Campina Grande do Sul",NA,NA,NA,"49°05'16,9 W","25°17'31,9 S",NA,"2020","12","01",NA,NA,NA
"201","2020-12-04 09:49:55-03","UTFPR","HCF","25018","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"G.K. Plodowski","13",NA,"Brasil","Parque Estadual do Guartelá",NA,"Flores brancas.",NA,NA,"M.G. Caxambu","2017","10","04","PR","-50.266111","-24.569167",NA,NA,"Tibagi",NA,NA,NA,"50°15'58 W","24°34'09 S",NA,"2020","12","01",NA,NA,NA
"202","2020-12-04 09:49:55-03","UTFPR","HCF","27180","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"R. Bach Júnior","500",NA,"Brasil",NA,NA,"subarbusto 2 m.",NA,NA,"M.G. Caxambu","2016","11","18","PR","-50.94","-23.94",NA,NA,"Ortigueira",NA,NA,NA,"50°56'24 W","23°56'24 S",NA,"2020","12","01",NA,NA,NA
"203","2020-12-04 09:49:55-03","UTFPR","HCF","14482","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"E.L. Siqueira","984",NA,"Brasil","Sítio Sete Quedas",NA,"arbusto ca. 1,5 m, semi-ciófilo. Frutos imaturos de verde a avermelhados.",NA,NA,"M.G. Caxambu","2014","05","18","PR","-50.261806","-24.584417","1101","1101","Tibagi",NA,NA,NA,"50°15'42,5 W","24°35'03,9 S",NA,"2020","12","01",NA,NA,NA
"204","2020-12-04 09:49:55-03","UTFPR","HCF","6602","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"M.G. Caxambu","2017",NA,"Brasil","Parque Estadual Lago Azul (PELA)",NA,"arvoreta heliófita, com frutos imaturos verdes e maduros avermelhados. Beira de aceiro.",NA,NA,"M.G. Caxambu","2008","01","18","PR","-52.328861","-24.109722","602","602","Campo Mourão",NA,NA,NA,"52°19'43,9 W","24°06'35 S",NA,"2020","12","01",NA,NA,NA
"205","2020-12-04 09:49:55-03","UTFPR","HCF","8693","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"E.L. Siqueira","332",NA,"Brasil","Arredores do Buraco do Padre",NA,"arvoreta semi-ciófila, ca. 2 m. Frutos carnosos, imaturos verdes e maduros marrons.",NA,NA,"M.G. Caxambu","2010","05","14","PR","-49.963861","-25.163833","979","979","Ponta Grossa",NA,NA,NA,"49°57'49,9 W","25°09'49,8 S",NA,"2010","06","01",NA,NA,NA
"206","2020-12-04 09:49:55-03","UTFPR","HCF","13227","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"M.G. Caxambu","4970",NA,"Brasil","Sítio Sete Quedas",NA,"arbusto ca. 2 m, heliófito. Frutos imaturos verdes e maduros vermelhos.",NA,NA,"M.G. Caxambu","2013","11","28","PR","-50.260917","-24.58375","1089","1089","Tibagi",NA,NA,NA,"50°15'39,3 W","24°35'01,5 S",NA,"2013","12","20",NA,NA,NA
"207","2020-12-04 09:49:55-03","UTFPR","HCF","18058","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"E.L. Siqueira","1715",NA,"Brasil","Fazenda Floresta Negra - Proprietário",NA,"arbusto heliófito. Botões florais verdes. Flores verdes, diminutas. Frutos maduros vermelhos e imaturos verdes.",NA,NA,"M.G. Caxambu","2015","10","06","PR","-52.647556","-23.934667","560","560","Araruna",NA,NA,NA,"52°38'51,2 W","23°56'04,8 S",NA,"2020","12","01",NA,NA,NA
"208","2020-12-04 09:49:55-03","UTFPR","HCF","22475","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"A.L. Cordeiro","7",NA,"Brasil","Parque Estadual do Cerrado",NA,"árvore de aproximadamente 2 m de altura.",NA,NA,"M.G. Caxambu","2016","10","13","PR","-49.65","-24.166667",NA,NA,"Jaguariaíva",NA,NA,NA,"49°39'00 W","24°10'00 S",NA,"2020","12","01",NA,NA,NA
"209","2020-12-04 09:49:55-03","UTFPR","HCF","6332","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"M.G. Caxambu","1859",NA,"Brasil","Buraco do Padre",NA,"arbusto heliófito ca. 1 m. Frutos imaturos verdes.",NA,NA,"M.G. Caxambu","2007","11","03","PR","-49.982056","-25.147889","1047","1047","Ponta Grossa",NA,NA,NA,"49°58'55,4 W","25°08'52,4 S",NA,"2020","12","01",NA,NA,NA
"210","2020-12-04 09:49:55-03","UTFPR","HCF","26106","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"F. Gonzatti","2258",NA,"Brasil","Itaimbezinho",NA,"estrada para alojamento.",NA,NA,"M.G. Caxambu","2015","12","05","RS","-50.132778","-29.134167","986","986","Cambará do Sul",NA,NA,NA,"50°07'58 W","29°08'03 S",NA,"2020","12","01",NA,NA,NA
"211","2020-12-04 09:49:55-03","UTFPR","HCF","11425","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"M.G. Caxambu","4390",NA,"Brasil","Serra da Esperança - antiga estrada para",NA,"arvoreta heliófita ca. 2 m. Frutos imaturos verdes e os maduros avermelhados.",NA,NA,"M.G. Caxambu","2012","11","09","PR","-51.253889","-25.372972","1219","1219","Guarapuava",NA,NA,NA,"51°15'14 W","25°22'22,7 S",NA,"2020","12","01",NA,NA,NA
"212","2020-12-04 09:49:55-03","UTFPR","HCF","7356","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"M.G. Caxambu","2400",NA,"Brasil","RPPN Depositozinho - Propriedade da",NA,"arvoreta semi-ciófila, ca. 3,5 m. Frutos imaturos verdes e os maduros vermelhos.",NA,NA,"M.G. Caxambu","2008","11","13","PR","-52.308778","-24.20625","618","618","Luiziana",NA,NA,NA,"52°18'31,6 W","24°12'22,5 S",NA,"2020","12","01",NA,NA,NA
"213","2020-12-04 09:49:55-03","UTFPR","HCF","30555","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"F. Marinero","514",NA,"Brasil","Fazenda Pinheirinho",NA,"árvore 4 m. Flores alvas.",NA,NA,"M.G. Caxambu","2016","10","29","PR","-50.273611","-24.631944","1060","1060","Tibagi",NA,NA,NA,"50°16'25 W","24°37'55 S",NA,"2020","12","01",NA,NA,NA
"214","2020-12-04 09:49:55-03","UTFPR","HCF","15683","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"E.D. Lozano","2433",NA,"Brasil","Parque Estadual de Vila Velha",NA,"arbusto, 1,5 m, frutos vermelhos, campo sujo.",NA,NA,"M.G. Caxambu","2013","12","18","PR","-49.991944","-25.2475",NA,NA,"Ponta Grossa",NA,NA,NA,"49°59'31 W","25°14'51 S",NA,"2020","12","01",NA,NA,NA
"215","2020-12-04 09:49:55-03","UTFPR","HCF","15946","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"E.D. Lozano","1658",NA,"Brasil","margem do Rio São João",NA,"arvoreta, 2 m, flores creme, campo sujo.",NA,NA,"M.G. Caxambu","2013","11","02","PR","-50.128333","-24.898889",NA,NA,"Carambeí",NA,NA,NA,"50°07'42 W","24°53'56 S",NA,"2020","12","01",NA,NA,NA
"216","2020-12-04 09:49:55-03","UTFPR","HCF","397","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"M.G. Caxambu","117",NA,"Brasil","Estação de Captação de Água da SANEPAR",NA,"Arvoreta com 4m de altura.",NA,NA,"G. Hatschbach","2003","08","22","PR","-52.3830986022949","-24.0456008911133",NA,NA,"Campo Mourão","28572","auto",NA,NA,NA,NA,"2004","01","05",NA,NA,NA
"217","2020-12-04 09:49:55-03","UTFPR","HCF","19536","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"M.E. Engels","2415",NA,"Brasil","Catanduva de Fora",NA,"arvoreta, ca. 3 m. Caule castanho. Folhas verdes levemente discolores. Flores verdes claras alvacentas. Floresta Ombrófila Mista.",NA,NA,"M.G. Caxambu","2014","05","01","PR","-50.0971984863281","-24.9178009033203",NA,NA,"Carambeí","26641","auto",NA,NA,NA,NA,"2020","12","01",NA,NA,NA
"218","2020-12-04 09:49:55-03","UTFPR","HCF","19613","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"M.E. Engels","1278",NA,"Brasil","Catanduva de Fora",NA,"arbórea ca. 1,5 m. Caule castanho. Folhas verdes. Frutos esféricos negros.Floresta Ombrófila MIsta, na borda de banhado.",NA,NA,"M.G. Caxambu","2013","07","20","PR","-50.0971984863281","-24.9178009033203",NA,NA,"Carambeí","26641","auto",NA,NA,NA,NA,"2020","12","01",NA,NA,NA
"219","2020-12-04 09:49:55-03","UTFPR","HCF","10053","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"C.Z. Silva",NA,NA,"Brasil","Zoológico Municipal de Cascavel",NA,"árvore ca. 4 m. Frutos maduros avermelhados.",NA,NA,"M.G. Caxambu","2011","10","31","PR","-53.4552993774414","-24.9557991027832",NA,NA,"Cascavel","47841","auto",NA,NA,NA,NA,"2020","12","01",NA,NA,NA
"220","2020-12-04 09:49:55-03","UTFPR","HCF","30936","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"R. Bonaldi","494",NA,"Brasil",NA,NA,NA,NA,NA,"M.G. Caxambu","2011","12","15","PR","-50.9494018554688","-24.2082996368408",NA,NA,"Ortigueira","46016","auto",NA,NA,NA,NA,"2020","12","01",NA,NA,NA
"221","2020-12-04 09:49:55-03","UTFPR","HCF","1649","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"M.G. Caxambu","713",NA,"Brasil","Rio dos Papagaios",NA,"Árvore em capão, com frutos.",NA,NA,"M.G. Caxambu","2004","11","07","PR","-50.0064010620117","-25.4293994903564",NA,NA,"Palmeira","35166","auto",NA,NA,NA,NA,"2020","12","01",NA,NA,NA
"222","2020-12-04 09:49:55-03","UTFPR","HCF","15820","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"E.D. Lozano","1618",NA,"Brasil","estrada para o Morro do Canal, próximo",NA,"arbusto, 2 m, flores alvas, campo sujo. Campos de Curitiba.",NA,NA,"M.G. Caxambu","2013","10","30","PR","-49.0633010864258","-25.4416999816895",NA,NA,"Piraquara","12577","auto",NA,NA,NA,NA,"2020","12","01",NA,NA,NA
"223","2020-12-04 09:49:55-03","UTFPR","HCF","11968","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"E.D. Lozano","1149",NA,"Brasil","Fazenda Capão das Almas",NA,"arbusto, 2 m, frutos imaturos verdes, margem do rio Tibagi.",NA,NA,"M.G. Caxambu","2012","10","09","PR","-50.1618995666504","-25.0949993133545",NA,NA,"Ponta Grossa","46557","auto",NA,NA,NA,NA,"2020","12","01",NA,NA,NA
"224","2020-12-04 09:49:55-03","UTFPR","HCF","20068","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"L.P. Amaral-Neto","28",NA,"Brasil","Parque Estadual de Vila Velha",NA,"arbusto, flor branca, Campos Gerais, campo seco às margens de um riacho, por trás da igreja.",NA,NA,"M.G. Caxambu","2011","10","11","PR","-50.1618995666504","-25.0949993133545",NA,NA,"Ponta Grossa","46557","auto",NA,NA,NA,NA,"2020","12","01",NA,NA,NA
"225","2020-12-04 09:49:55-03","UTFPR","HCF","2076","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"C.B. Poliquesi","32",NA,"Brasil","Ambrósios",NA,"Arbusto, 1,5m. Frutos imaturos. Erval.",NA,NA,"G. Hatschbach","1990","11","27","PR","-49.1988983154297","-25.9281005859375",NA,NA,"Tijucas do Sul","25228","auto",NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA
"226","2019-11-25 12:12:37-03","UFSM","SMDB","7316","S","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Demarchi, LI","s.n.",NA,"Brasil","Sítio Yoshida",NA,NA,"SMDB007316",NA,"Vieira, AOS","1997","09","25","Paraná","-50.6455993652344","-23.4936008453369",NA,NA,"Santo Antônio do Paraíso","24994","auto",NA,NA,NA,NA,"1997","11","16",NA,NA,NA
"227","2019-11-25 12:12:37-03","UFSM","SMDB","10202","S","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Santos, SR; Marchiori, JNC","s.n.",NA,"Brasil","em afloramento rochoso em beira de estrada (BR)",NA,"Folhas verde-claras, membranáceas; arvoreta 4-5m","SMDB010202",NA,"Santos, SR","2006","11","24","Rio Grande do Sul","-52.6755981445312","-31.3950004577637",NA,NA,"Canguçu","68702","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-01 15:28:36-03","PUC-RIO","FCAB","2271","PreservedSpecimen","Plantae",NA,"Angiospermae","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"P. Capell S.J.","s.n.",NA,"Brasil",NA,NA,"Sinônimo de Frangula sphaerosperma (Sw.) Kartesz & Gandhi.&nf;&nf;Forma glabra. Árvore de altura mediana.&nf;De nossa floresta.","002271",NA,"Dr. Kulhmann","1952","12","10","São Paulo","-45.5900001525879","-22.7299995422363",NA,NA,"Campos do Jordão","21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2015-09-04 11:02:06-03","MNHN","RECOLNAT_MNHN_P","P04457929","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Rhamnus","polymorpha",NA,"Rhamnus polymorpha","(Reissek) Weberb.",NA,"Gaudichaud",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04457929' target='other'> <mi>dwc_moreinfo</mi></a>","P04457929","P04457929_01",NA,"1833","1","1","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78",NA,NA
"230","2015-09-05 12:08:27-03","MNHN","RECOLNAT_MNHN_P","P06789469","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Rhamnus","polymorpha",NA,"Rhamnus polymorpha","(Reissek) Weberb.",NA,"Pereira, E.|Altamiro|outros",NA,NA,"Brasil","Caminho da Pico da Tijuca.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789469' target='other'> <mi>dwc_moreinfo</mi></a>","P06789469","P06789469_01",NA,"1946","11","6","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,"12",NA,NA
"231","2015-09-05 12:10:09-03","MNHN","RECOLNAT_MNHN_P","P06786085","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Rhamnus","polymorpha",NA,"Rhamnus polymorpha","(Reissek) Weberb.",NA,"Smith, L.B.|Klein, R.M.",NA,NA,"Brasil","Margin of slough, 8 km south of Painel","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06786085' target='other'> <mi>dwc_moreinfo</mi></a>","P06786085","P06786085_01",NA,NA,NA,NA,"Santa Catarina","-50.326099395752","-27.8160991668701",NA,NA,"Lages","70701","auto",NA,NA,NA,NA,NA,NA,NA,"15921",NA,NA
"232","2015-09-30 10:04:27-03","MNHN","RECOLNAT_MNHN_P","P00752580","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Hassler, E.",NA,NA,"Paraguay","Iter ad 'Yerbales' montium 'Sierra de Maracayu'; In regione vicine 'Igatimi'","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00752580' target='other'> <mi>dwc_moreinfo</mi></a>","P00752580","P00752580_01",NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4797",NA,NA
"233","2020-12-11 11:40:34-03","UFMG","BHCB","42668","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-12-11 11:40:34-03","UFMG","BHCB","73060","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Barreto, HLM","11113","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","-46.386100769043","-21.9235992431641",NA,NA,"Caldas","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
