"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","year","month","day","locality","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","sex","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"45","2021-03-15 16:37:00-03","NY","NYBG","01244327","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","F. Bonadeu da Silva","W. A. Rodrigues","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"NY01244327","NY01244327_01","687","1956","11","26","Boa Vista-Boca do Cauamé","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1314635' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-09-27 15:38:00-03","NY","NYBG","418847","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"M. Toledo","Bolivia","Santa Cruz","Ñuflo de Chávez","-61.9619","-16.7178",NA,NA,"300","500","NY00418847",NA,"182","1993","07","05","Region de Lomerio. Comunidad Surusubí. Orilla de quebrada","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239929' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00924301","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","T. D. Pennington","J. H. Kirkbride Jr.","Brazil","Distrito Federal","Brasília","-47.32","-15.72",NA,NA,"855","855","NY00924301","NY00924301_01","3760","1981","02","12","Na margem do Rio Preto onde Cruza DF","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998921' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01019546","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","C. Romero","G. de Soares Almeida","Brazil","Rio de Janeiro","Rio de Janeiro","-43.398867","-23.010762",NA,NA,NA,NA,"NY01019546","NY01019546_01 NY01019546_02","8","2009","02","06","Parque Municipal de Marapendi. Recreio.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1286884' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00924309","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"H. S. Irwin","Brazil","Goiás","Caiapônia","-51.8","-17.25",NA,NA,"900","900","NY00924309","NY00924309_01","17734","1966","06","26","Córrego d'Anta, ca. 40 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999000' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00924297","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"H. S. Irwin","Brazil","Distrito Federal","Brasília","-47.82337","-15.7833",NA,NA,"1000","1000","NY00924297","NY00924297_01","8282","1965","09","14","Córrego Urubú, W slopes of Chapada da Contagem, ca. 10 km. E. of Brasília","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998911' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00932713","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","vera","Inga vera vera","Willd.","C. Romero","D. R. Hunt","Brazil","Distrito Federal","Brasília","-47.6667","-15.6167",NA,NA,"900","1150","NY00932713","NY00932713_01","6715","1966","07","22","Planaltina","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006781' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01190231","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"E. Lleras","Brazil","Amazonas","Tefé","-64.8792887","-3.4491668",NA,NA,NA,NA,"NY01190231","NY01190231_01","P16661","1973","07","13","Lago Tefé.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1378673' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-09-30 01:45:00-03","NY","NYBG","01171625","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","F. Bonadeu da Silva","G. P. Lewis","Brazil","Roraima",NA,NA,NA,NA,NA,NA,NA,"NY01171625","NY01171625_01","1550",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1337097' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00754814","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","F. Bonadeu da Silva","A. F. Mello","Brazil","Acre","Rio Branco","-67.81","-9.97472",NA,NA,NA,NA,"NY00754814","NY00754814_01",NA,"1962","03","09","Estrada Boa Vista - Caracaraí km 54.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=898363' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","408780","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"J. P. P. Carauta","Brazil","Rio de Janeiro","Barra Mansa","-44.2","-22.58",NA,NA,"375","375","NY00408780","NY00408780_01","4882","1984","11","05","Ilha Muri no Rio Paraíba do Sul","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239972' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00924327","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","C. Romero","G. T. Prance","Brazil","Mato Grosso",NA,"-52.3369","-14.48581",NA,NA,NA,NA,"NY00924327","NY00924327_01","59342","1964","10","10","Igarape, 20 km. north of Chavantina. Serra do Roncador","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998946' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01179244","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","F. Bonadeu da Silva","D. C. Daly","Brazil","Pará","Breu Branco","-49.6735668","-4.1624743",NA,NA,NA,NA,"NY01179244","NY01179244_01","1397","1981","11","17","Rio Tocantins, 1km E of Breu Branco, 44 km S of Tucuruí on old BR 422.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1313708' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00924330","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","T. D. Pennington","A. C. Cervi","Brazil","Mato Grosso do Sul","Corumbá","-57.6531","-19.0094",NA,NA,NA,NA,"NY00924330","NY00924330_01","3338","1991","08","19","Faz. Leque","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998963' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01190238","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"W. R. Spironelo","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"NY01190238","NY01190238_01","A51-3",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1397830' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","418803","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","C. Romero","C. E. F. von Glocker","Brazil","Bahia",NA,"-39.039072","-15.159747",NA,NA,NA,NA,"NY00418803","NY00418803_01","593","1842",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=330100' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1145477","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","C. Romero","D. Sasaki","Brazil","Mato Grosso","Novo Mundo","-55.900047","-9.452622",NA,NA,"233","233","NY01145477","NY01145477_01","2442","2008","08","26","Parque Estadual Cristalino. Próximo ao médio Rio Cristalino, entre a pousada e Limão.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1317708' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01167203","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"B. Maguire","Brazil","Rondônia",NA,"-62.3941147","-10.5392712",NA,NA,NA,NA,"NY01167203","NY01167203_01","56782","1963","09","24","Between Nova Vida and Rondonia, along Porto Velho-Cuiaba Highway","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1344711' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00924275","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"H. S. Irwin","Brazil","Distrito Federal","Brasília","-47.87","-15.72",NA,NA,"975","975","NY00924275","NY00924275_01","11421","1966","01","06","Riberão Torto, near Sobradinho","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998915' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","408792","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","T. D. Pennington","G. Eiten","Brazil","São Paulo","Registro","-47.833","-24.358",NA,NA,"25","50","NY00408792","NY00408792_01","6078","1965","02","14","9km east of Sete Barras at shore of Rio Jequia","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239921' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00919367","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","C. Romero","H. S. Irwin","Brazil","Goiás","Corumbá de Goiás","-48.8086","-15.9236",NA,NA,"1000","1000","NY00919367","NY00919367_01","34410","1972","01","17","Rio Corumbá at great falls, ca. 12 km N. of Corumbá de Goiás","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006027' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00932737","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","vera","Inga vera vera","Willd.","C. Romero","D. R. Hunt","Brazil","Goiás","Caiapônia","-51.8103","-16.9569",NA,NA,"600","1000","NY00932737","NY00932737_01","6179","1966","06","26","Jataí-Caiaponia road, 40 km. from Caiaponia.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006780' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","02144651","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"M. F. Simon","Brazil","Rondônia","Porto Velho","-64.7883","-9.4414",NA,NA,"80",NA,"NY02144651","NY02144651_01","1648","2012","06","30","30 km oeste de Nova Mutum Paraná, ramal 3 km ao norte em direção ao rio Madeira. Módulo Caiçara","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2326633' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","418809","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","vera","Inga vera vera","Willd.","C. Romero","A. Fernandez","Venezuela","Delta Amacuro","Antonio Diaz","-61.17","8.77",NA,NA,NA,NA,"NY00418809","NY00418809_01","3985","1987","03",NA,"Cano Merejina","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=330087' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01190235","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"W. R. Spironelo","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"NY01190235","NY01190235_01","A51-6",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1397826' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00919396","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","C. Romero","J. R. Pirani","Brazil","Mato Grosso","Santa Terezinha","-50.5","-10.42",NA,NA,NA,NA,"NY00919396","NY00919396_01","1163","1985","10","10","Perto da cidade, em pequena elevação à margem do Rio Araguaia.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006068' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01190229","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"G. T. Prance","Brazil","Amazonas",NA,"-63.5471213","1.576736",NA,NA,NA,NA,"NY01190229","NY01190229_01","10330","1969","02","28","Basin of Rio Demeni, vicinity of Tototobí","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1313383' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-09-30 01:32:00-03","NY","NYBG","01171621","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","F. Bonadeu da Silva","M. J. G. Hopkins","Brazil","Roraima","Alto Alegre","-61.416667","3.383333",NA,NA,NA,NA,"NY01171621","NY01171621_01","612","1986","06","08","Ilha de Maracá, SEMA Estação, extreme west end of island, Rio Uraricuera.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1313709' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","408883","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","F. Bonadeu da Silva","J. R. Mattos","Brazil","São Paulo","Atibaia","-46.5497","-23.1103",NA,NA,NA,NA,"NY00408883","NY00408883_01","8384","1960","09","24","1.5km N of Atibaia","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489376' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","03837126","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","T. D. Pennington","G. Gottsberger","Brazil","Pará",NA,"-51.12","-7.78",NA,NA,"200",NA,"NY03837126","NY03837126_01","12-15183","1983","01","15","Reserva Florestal de Gorotire. Kayapó Indian Reservation. Surroundings of Gorotire village at Rio Fresco. This stand 2 km upstream of village. Within forest along trail to field of Djoko, on first level.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4143204' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-09-27 15:38:00-03","NY","NYBG","408796","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"S. Venturi","Argentina","Salta","Orán",NA,NA,NA,NA,"550","550","NY00408796",NA,"5563","1927","11",NA,"Rio Chico","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239975' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00590328","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","C. Romero","S. A. Nicolau","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"NY00590328","NY00590328_01","1830","1999","10","03","Cajuru. Fazenda Santana, área II","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239916' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","469067","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","T. D. Pennington","W. W. Thomas","Brazil","Bahia","Una","-39.07","-15.2",NA,NA,NA,NA,"NY00469067","NY00469067_01","10327","1994","02","06","Reserva Biologica de Una; at bridge ca 0.5 km before entrance to reserve, ca 3.5 km from road from Ilhéus to Una.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239977' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","01244326","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","F. Bonadeu da Silva","G. T. Prance","Brazil","Roraima",NA,"-61.1802006","2.6780147",NA,NA,NA,NA,"NY01244326","NY01244326_01","4107","1967","01","26","Banks of Rio Mucajaí, between Pratinha and Rio Apiaú.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1314633' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","418840","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"B. Rambo","Brazil","Rio Grande do Sul","Guaíba","-51.325","-30.1142",NA,NA,NA,NA,"NY00418840","NY00418840_01","41930","1949","06","11","Vila Elsa. Ad flumen Guaiba","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239940' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","01179219","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","F. Bonadeu da Silva","G. T. Prance","Brazil","Pará",NA,"-46.591256","-1.736043",NA,NA,NA,NA,"NY01179219","NY01179219_01","1733","1965","10","28","Banks of Rio Piria, North of Km 90.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1387777' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","408782","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"J. P. P. Carauta","Brazil","Rio de Janeiro","Cambuci","-41.9108","-21.5756",NA,NA,NA,NA,"NY00408782","NY00408782_01","3820","1981","08","25","Funil (RJ 194), margem do Rio Pomba","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239973' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","00919395","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","vera","Inga vera vera","Willd.","C. Romero","J. H. Kirkbride Jr.","Brazil","Distrito Federal","Brasília","-47.47","-15.52",NA,NA,"740","740","NY00919395","NY00919395_01","3578","1980","07","24","Na margem de Rio das Salinas","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006067' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
